bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[32.9, 73.7]",,,,,,,,,,0.542761,,,,,,,,,,,87688ae9-4b5f-48e3-b5b0-1e83ac15a0c3,3380,,"[24.5, 72.4]",69146,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,213,Sevilla,213,"['26f322f5-465e-4b48-a776-263c1c405284', '58dcf60c-5bb3-4f07-b437-bd30ad3155db', '671eee70-50fa-440c-89df-de1eeb9fb8b2']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:48:47.303,Carry,True,2007/2008
,,,,"[32.2, 63.6]",,,,,,,,,,0.890758,,,,,,,,,,,2dd49e45-9f24-48ea-9b10-6926e1d5c93a,3383,,"[32.2, 63.6]",69146,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Right Wing,213,Sevilla,213,"['3c9ce8fd-fcd2-4040-b546-3a79c7e66737', '6713b4ba-6490-4f2c-ab1c-b58633419906']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:48:48.793,Carry,,2007/2008
,,,,"[40.8, 43.2]",,,,,,,,,,1.9586,,,,,,,,,,,52b1cee4-0cf8-4ff8-b870-b04935df6f47,3386,,"[35.3, 52.3]",69146,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,213,Sevilla,213,"['6ade0e05-fe89-46b2-9cd2-2a04fd74ab8b', 'd7e8b6ff-7d02-4fca-8379-cdb8ca0f0b99']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:48:51.132,Carry,,2007/2008
,,,,"[69.6, 40.1]",,,,,,,,,,2.500368,,,,,,,,,,,f2c556ce-ab41-4f20-9efa-e9a0e434f139,3390,,"[67.1, 40.9]",69146,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,214,Barcelona,217,"['79408fd7-39f5-47df-82b5-105f87fbc5fe', 'f927ff51-4dc1-45a8-94a6-8f92f5bb10c0']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:48:53.805,Carry,,2007/2008
,,,,"[94.5, 29.3]",,,,,,,,,,1.640776,,,,,,,,,,,3e1c9d7a-8801-4f3e-9f84-5164f9390377,3393,,"[88.2, 34.9]",69146,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,214,Barcelona,217,"['089289c7-b393-41b5-8c79-a60de388f2c0', '6b154955-db25-466e-99ae-34e5ea78239b', '99c7b1dd-2abe-4df1-8326-dc42927df87e']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:48:57.447,Carry,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,85ad96bd-e9da-4fcf-af9e-c4937306dfd9,10,,"[21.3, 52.5]",69146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julien Escudé,26018.0,Right Center Back,2,Barcelona,217,['1d80e75b-299a-4817-ab39-be84d475df20'],6,,,,,,,,,,,,,,,,,Sevilla,213,00:00:06.780,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,eb080c46-19ac-41de-aa32-37765b891fde,86,,"[7.9, 44.9]",69146,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,3,Sevilla,213,['ccc7b8bd-c8d3-4b5b-a593-b4a5ffa9386b'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.916,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,bf004b6a-0ac0-47b8-a8bd-8a318d779f37,412,,"[10.4, 33.0]",69146,9,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,30,Sevilla,213,,10,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.252,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,50e0eb6d-668c-4fbb-8c6e-aab301f7efc8,842,,"[15.3, 46.6]",69146,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivica Dragutinovic,25952.0,Left Center Back,50,Barcelona,217,['6444ca05-5f3b-44c2-b34d-744bdd1fef36'],59,,,,,,,,,,,,,,,,,Sevilla,213,00:18:59.703,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,3b09232c-8387-4a97-ab8b-ea66244db5af,985,,"[9.8, 35.5]",69146,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,62,Sevilla,213,['15561d56-576f-4f08-930a-a40ee9059888'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.082,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,5120fdf6-bddb-426c-9562-034386533b62,1126,,"[8.3, 46.1]",69146,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,72,Sevilla,213,['877c5762-8c73-4cd9-b0d6-6aa37f4a7b87'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.863,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,1f18284c-e003-493c-b5b0-12b53a4ffc10,1127,,"[19.5, 66.5]",69146,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,72,Sevilla,213,,24,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.815,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,629f7c6b-901e-4c5a-b8af-6e3f7a312075,1189,,"[8.9, 35.0]",69146,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gabriel Alejandro Milito,25919.0,Left Center Back,77,Sevilla,213,['0e054bf4-7db9-468e-9eff-a476fee780b9'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:30:02.367,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,65fb6a1f-eed4-4d9d-b7f3-52f481add04b,1295,,"[24.6, 34.4]",69146,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,84,Sevilla,213,['405aef52-ddad-4ad9-8024-255534562c36'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.141,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,0f948b68-7be7-4918-8154-6a0ec053f0ba,1421,,"[48.2, 49.2]",69146,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,103,Sevilla,213,['a2a7edf1-b36e-4d9c-8b29-9d179a4a8184'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.258,Clearance,True,2007/2008
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,036794af-0b23-4010-994c-5d9248d75464,1433,,"[49.1, 50.6]",69146,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,103,Sevilla,213,"['7f329059-7f9e-485f-b58b-b146f1552c10', '8add1cf8-ad15-4aad-a24c-da45fcc67b19']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.022,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,94ecd4e5-35c6-4e16-bce8-b28614aacc2a,1618,,"[9.0, 50.9]",69146,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,112,Sevilla,213,['c5a8aa93-d00d-40be-b94e-21be500544d7'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.477,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,0d623bda-0c15-482a-b595-6183ab142bc9,1636,,"[7.3, 36.1]",69146,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,112,Sevilla,213,['dedd3ecf-4dfe-4618-9e0c-e058aedc4b9a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.080,Clearance,True,2007/2008
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,f8bc2529-c6c7-4096-9b1f-f9b704f42a95,1638,,"[3.0, 73.0]",69146,41,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,112,Sevilla,213,['33fc09aa-841c-437e-8459-4d50034aa2cf'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.686,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,788253bf-bf37-45b3-bd28-652a5cb735a3,1711,,"[15.7, 35.6]",69146,43,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivica Dragutinovic,25952.0,Left Center Back,114,Barcelona,217,['ee17e650-a991-4760-906e-6045ec22f6a0'],6,,,,,,,,,,,,,,,,,Sevilla,213,00:43:06.898,Clearance,True,2007/2008
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,54b5f2c8-3eea-47ae-8619-427aa2db44d7,1899,,"[11.8, 36.7]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,127,Sevilla,213,"['8f05b14f-479c-491e-832e-cf334a60ec45', 'bbf49e7e-528c-4b07-b51a-fbb69c823ddb']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.958,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,bafde1f4-423b-4134-b9ce-499f4665515f,1929,,"[14.9, 37.4]",69146,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,129,Sevilla,213,['689e0ee8-6d6f-441d-bdc4-48c089aea0c4'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.894,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,796d4216-4d02-431b-a6f0-ebe935d68450,2057,,"[6.0, 34.1]",69146,49,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,140,Barcelona,217,['0fba4cc8-5a55-4193-9517-302cf52a6d3c'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:04:51.512,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,eaf04245-1982-452d-ab58-1b3aba8d7be9,2060,,"[7.6, 34.1]",69146,50,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Seydou Kéita,20169.0,Right Center Midfield,141,Barcelona,217,['cbb2c464-9f2e-42cb-8c67-565b14cdb755'],19,,,,,,,,,,,,,,,,,Sevilla,213,00:05:19.942,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,76a3d680-2367-4a7c-a166-ae04e6395dff,2083,,"[36.5, 27.0]",69146,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,142,Barcelona,217,['51b0118b-2733-4319-b336-fcb82ed127d5'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.127,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,2d66399f-2b35-4f23-a216-e50331d644a8,2224,,"[10.4, 35.0]",69146,54,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,150,Barcelona,217,['c5d53a35-1975-4ca3-8521-9832a30d6fca'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:09:44.917,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,14ee4700-a399-4e5f-bc8d-bc7ced254d80,2294,,"[12.7, 50.9]",69146,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,['34011329-b7ad-4780-9133-ea16ac792f6a'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:11:07.126,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,f2cdb28e-1279-433b-8fe0-7e068e24b274,2341,,"[9.0, 46.6]",69146,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivica Dragutinovic,25952.0,Left Center Back,154,Barcelona,217,,42,,,,,,,,,,,,,,,,,Sevilla,213,00:11:42.904,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,fb7fa688-c098-44c3-a31d-288a67aafe73,2431,,"[8.9, 43.8]",69146,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,160,Sevilla,213,['cf505ffc-b329-4929-aafd-c0b968dc0946'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.879,Clearance,True,2007/2008
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,4a53c843-aae6-4af9-8fb5-24a3a31cb90e,2621,,"[14.5, 39.0]",69146,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Right Back,168,Sevilla,213,"['9da0ba2e-ab9f-4bdc-b308-862972f610c6', 'c44c983e-4c63-4b37-826e-670ce9fe7111']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.498,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,c406c9ba-48c5-4686-ad87-3476047cae07,2653,,"[41.5, 25.9]",69146,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,173,Sevilla,213,['66f2d83f-af3d-4c5c-bc29-863aa6bd401b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.229,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,1eb64dfd-fce9-4239-b6b3-d8f476694c57,2983,,"[7.4, 34.9]",69146,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,191,Sevilla,213,['205a4f26-38c5-43ce-a19b-f97180c93697'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.085,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,6227d4b0-8f05-4235-a763-6178e2f7ce1c,2984,,"[21.1, 27.2]",69146,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,191,Sevilla,213,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.408,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,79ff0f72-578a-4bc5-bd44-eeb5ac910afc,3022,,"[17.8, 33.8]",69146,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Midfield,194,Barcelona,217,,30,,,,,,,,,,,,,,,,,Sevilla,213,00:34:30.554,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,f86e095c-d6ed-4d7e-b070-bde6ad9322af,3081,,"[15.4, 34.9]",69146,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,195,Barcelona,217,['80e1a886-bcc8-4ddc-b267-369ca72404cd'],21,,,,,,,,,,,,,,,,,Sevilla,213,00:35:21.791,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,0c6c77fa-06f8-479e-845d-9a84d42df482,3191,,"[5.3, 36.7]",69146,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,203,Barcelona,217,['7a79ccd7-8f55-43d0-8f02-ae5c657fcc05'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:39:15.031,Clearance,True,2007/2008
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,8e409821-7af6-4b28-8536-19850a50daba,3201,,"[8.4, 27.3]",69146,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adriano Correia Claro,22102.0,Left Back,205,Barcelona,217,"['0f7cfff0-c215-48c1-a6cc-dfacd0dae6e8', '81669c7c-8762-41b8-b08a-9947d49c7e9f']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:40:38.483,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,8b9f8cef-979a-41f8-9b20-d219ec408a9f,3224,,"[14.9, 36.9]",69146,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Escudé,26018.0,Right Center Back,207,Barcelona,217,['8b27f748-2f1e-47f8-901e-cf1e9f4cb635'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:42:39.670,Clearance,True,2007/2008
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,1c9e351e-a9c0-46f3-bade-07934452ee25,3319,,"[14.4, 44.7]",69146,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Maresca,25954.0,Right Center Midfield,211,Barcelona,217,['24482c82-edfc-48e6-8a51-22071ad5f318'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:47:23.786,Clearance,True,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe1eec7d-b334-42e0-873e-019934d2ee02,11,,"[65.9, 40.1]",69146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,,9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.286,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,15304219-7bfa-4723-8785-d2f048d6247b,52,,"[86.2, 27.8]",69146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,,45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.145,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,caabb3aa-f1e6-41ad-8239-976cc87ea246,175,,"[29.2, 22.5]",69146,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,9,Barcelona,217,['ef1ac8eb-2076-4aa3-951b-dc28d9f11d2a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.713,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,a200c5b8-2625-4819-af52-3c6abebf38eb,192,,"[5.5, 23.3]",69146,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,10,Sevilla,213,['f799a9d6-735d-448b-95f1-038f5fde4f50'],34,,,,,,,,,,,,,,,,,Sevilla,213,00:03:34.638,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,eaf4c42f-c1b7-40fa-801b-10931fb99378,281,,"[11.2, 24.2]",69146,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,21,Sevilla,213,['f7eeeeb3-4ce4-4e23-b499-d806ad3d6894'],26,,,,,,,,,,,,,,,,,Sevilla,213,00:05:26.597,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,8d637b28-72bd-4fcd-871a-e5eb106d57d8,289,,"[48.2, 4.6]",69146,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,22,Barcelona,217,['5d791f37-7455-4d24-b057-cfa98d476cfd'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.328,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,f0b52c11-5d1a-4571-9b58-3557f9edbe43,320,,"[9.6, 52.6]",69146,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,25,Barcelona,217,,18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.600,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,0ac86633-48f4-4d44-b94d-4ec397c41f50,390,,"[2.6, 31.0]",69146,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,28,Barcelona,217,['31c01ca0-4be7-4c96-9b91-a7c0c9e10bb3'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.969,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,0027ec01-a7bd-4f15-bc51-77800f8cac28,403,,"[78.7, 42.3]",69146,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Right Center Forward,29,Sevilla,213,,8,,,,,,,,,,,,,,,,,Sevilla,213,00:08:08.393,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,a212e8e2-21b7-46fa-9f35-8565f1eaffda,418,,"[13.7, 34.4]",69146,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,32,Barcelona,217,['5949c95e-b3ea-4c97-8274-459f55700239'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.804,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,33a7d31c-3377-4742-a128-a1fba3eee3f3,451,,"[84.0, 3.6]",69146,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,32,Barcelona,217,,9,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.847,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,58dbf76f-933d-42df-8665-ecf683db9fd0,499,,"[19.2, 5.6]",69146,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,33,Sevilla,213,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:10:56.491,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,b72e5449-2941-4195-9f3e-673d87715a63,522,,"[84.1, 35.6]",69146,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diego Ángel Capel Trinidad,24683.0,Left Midfield,35,Barcelona,217,['432a806e-e48a-49d1-81c0-79673d1ce108'],19,,,,,,,,,,,,,,,,,Sevilla,213,00:11:19.419,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,526c6fe4-2f51-4624-8e52-e87fc94d3107,603,,"[33.3, 21.3]",69146,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,38,Sevilla,213,['194a0c7c-28f7-4047-ac47-5a4c59edb488'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:13:16.277,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,6e2e5d30-9f15-4c69-9ead-8f9956707cb6,623,,"[92.7, 6.2]",69146,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,40,Sevilla,213,['3ff211b6-66ef-435c-a6b6-798d43ae4a97'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:13:53.355,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,d91c2af1-a1a9-4119-bae4-f95346c57534,642,,"[35.4, 8.8]",69146,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,41,Barcelona,217,,5,,,,,,,,,,,,,,,,,Barcelona,217,00:14:05.890,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,10fc16c0-5170-42dd-ba84-25ae549cc0d7,754,,"[79.1, 54.3]",69146,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.543,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,acdf24d9-22f8-4d78-8b99-df5278492928,776,,"[60.0, 60.3]",69146,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Midfield,47,Barcelona,217,['79559da1-b3b0-4c27-a932-c68a2c082fcc'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:16:36.436,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,9ff10486-7fa3-4f97-acdd-fa46bd65e382,821,,"[10.3, 68.6]",69146,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julien Escudé,26018.0,Right Center Back,50,Barcelona,217,,38,,,,,,,,,,,,,,,,,Sevilla,213,00:18:38.430,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,14adcc44-d878-463a-ac9a-f4bf00ca1137,828,,"[49.8, 25.8]",69146,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,50,Barcelona,217,['2c0095b3-5919-4e27-aeab-edae05c2812a'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.519,Ball Recovery,,2007/2008
,,,,,,,,,,,,,,0.0,,,,,,,,,,,2ff70a3a-3b88-4432-bbcd-ed93aa7a810a,874,,"[8.8, 44.0]",69146,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,51,Sevilla,213,['e36a2144-3949-4aa1-abae-e275fd4f25b2'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:19:27.097,Ball Recovery,,2007/2008
