50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[91.1, 66.0]",,,,,,,,,,,0.031851,,,,,,,,,,,,,,424e70ae-6784-46e8-ac22-fbbce2df8728,3040,,"[91.1, 63.9]",303487,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,133,Barcelona,217,"['1b6deb92-f8ed-4a45-8452-fb782864ffe6', '6f306f68-f665-41f7-b287-9eb426228cd2', '70be3ad3-664e-4743-8f62-91777dc5bd71']",51,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.684,Carry,True,2019/2020
,,,,,"[34.6, 5.7]",,,,,,,,,,,0.832264,,,,,,,,,,,,,,9ca9212e-9b33-4da1-9659-d404142b85bd,3043,,"[31.1, 8.7]",303487,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Center Back,134,Celta Vigo,209,"['b205d9f2-b1ff-4e7b-99b6-77511c8f3a42', 'bb0a8001-5169-4362-80d3-56aa31c5e079']",52,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:52.698,Carry,,2019/2020
,,,,,"[44.2, 15.3]",,,,,,,,,,,0.702082,,,,,,,,,,,,,,c89ac29d-9960-4d4a-b4cf-9b10e132b5fc,3047,,"[44.6, 11.5]",303487,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Right Center Forward,134,Celta Vigo,209,"['2134f870-c3b6-416f-818d-d7745fa1a254', '448a521e-7034-454e-af3e-da3cd941bf8d', '977ad02a-9d2f-459d-b275-9e19d4b75464']",54,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:54.213,Carry,True,2019/2020
,,,,,"[62.8, 1.0]",,,,,,,,,,,1.400771,,,,,,,,,,,,,,f68ce6bc-1bd5-4f19-a208-faa7b6c76ff4,3052,,"[51.9, 1.6]",303487,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Center Back,134,Celta Vigo,209,"['1a509c76-fffa-4c3d-a9f4-754cd11cbde8', '98092a73-92b4-4577-94eb-1b07f528ab93']",56,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:56.898,Carry,,2019/2020
,,,,,"[72.0, 10.0]",,,,,,,,,,,0.89119,,,,,,,,,,,,,,7647954b-b8d0-48ca-84a2-01067c898199,3055,,"[72.0, 10.0]",303487,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brais Méndez Portela,6799.0,Left Center Forward,134,Celta Vigo,209,"['accb1da1-2833-4632-9a8c-fc333582f7ce', 'b4222b31-7064-42f3-9e8c-dd5afa5a12a7']",59,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:59.130,Carry,,2019/2020
,,,,,"[43.0, 77.0]",,,,,,,,,,,0.879294,,,,,,,,,,,,,,58a09070-7ebb-4b2c-b57e-73459f7f2ecc,3058,,"[44.9, 73.7]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,135,Barcelona,217,"['0808ab80-80b1-4ac8-ad76-fafe5dbe0cfa', '39092022-5b46-43a0-be2c-4f4c4e8fee49']",0,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.958,Carry,,2019/2020
,,,,,"[31.2, 62.4]",,,,,,,,,,,1.85076,,,,,,,,,,,,,,9a3aae5f-2d67-48eb-aacf-33eeca6c3f8d,3061,,"[30.8, 67.3]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,"['04172f24-70c9-4780-b3f1-9447f28e943e', '91175b92-abab-4ead-907a-7b755c96c69d']",3,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.234,Carry,,2019/2020
,,,,,"[46.2, 57.3]",,,,,,,,,,,0.132925,,,,,,,,,,,,,,dfec6c75-44e4-4980-b24c-24b569106821,3064,,"[46.2, 57.3]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,135,Barcelona,217,"['1530ede5-dffd-4cb4-a362-95c7421ca3a2', 'd5c52b24-cfe3-471d-a7cd-9a328fe0e874']",6,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.405,Carry,,2019/2020
,,,,,"[40.8, 62.2]",,,,,,,,,,,0.239999,,,,,,,,,,,,,,e63a5045-e1ae-4e0f-8995-95b11417100d,3068,,"[40.0, 61.3]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,135,Barcelona,217,"['40addd59-e7b2-4f3b-a3b3-0f8453c9936f', '89310d1f-06ff-49f3-b5ea-721d134f6d1a', 'eb03a15e-e3ca-458f-961d-c6fd632df44b']",7,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.278,Carry,True,2019/2020
,,,,,"[66.2, 14.1]",,,,,,,,,,,1.562103,,,,,,,,,,,,,,3be03373-c093-4645-902c-ccd69603f72c,3072,,"[59.2, 14.3]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Wing Back,136,Celta Vigo,209,"['64edfa47-f196-4b25-9eb2-accd6d2dfa7a', 'e7d77345-153d-4287-b405-e577da44fbdc']",9,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:09.270,Carry,,2019/2020
,,,,,"[66.6, 22.4]",,,,,,,,,,,1.437555,,,,,,,,,,,,,,06fc02ea-ca0c-43bf-869c-0b52078477b5,3077,,"[67.5, 19.8]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Cheikh Diop Gueye,4558.0,Left Center Midfield,136,Celta Vigo,209,"['0e3b5ca5-2467-4773-8221-04949603737d', '6075c147-c57e-4628-b285-ae204b19d474']",12,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:12.832,Carry,,2019/2020
,,,,,"[58.5, 31.8]",,,,,,,,,,,2.252349,,,,,,,,,,,,,,97180b8c-a59e-498c-a50a-b25a8fcf70e9,3080,,"[61.7, 26.2]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Center Defensive Midfield,136,Celta Vigo,209,"['740b12b4-60b2-41d7-9b42-31f38b7fc524', '75c31eb6-068e-46b1-a199-33050d576df3', 'a95c0cd0-f0de-499f-8d37-f0c5bf375d4c']",14,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:14.788,Carry,True,2019/2020
,,,,,"[55.1, 17.3]",,,,,,,,,,,4.8274,,,,,,,,,,,,,,156941a7-e557-4fe4-bda0-1a18d3da2d0d,3084,,"[52.3, 14.9]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Center Back,136,Celta Vigo,209,"['9d333f89-54f7-4ca3-a1c8-e95b59feebe1', 'bf9e8449-e6fa-496a-9401-d99ba503bfb3']",18,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:18.817,Carry,,2019/2020
,,,,,"[56.4, 54.1]",,,,,,,,,,,5.109071,,,,,,,,,,,,,,517d613a-c3dc-4ca8-be7b-bcb5e4a1cbce,3087,,"[41.8, 36.3]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Center Back,136,Celta Vigo,209,"['1c579352-3d55-4feb-b5b5-27864706b1ed', '61590737-694f-4e56-8a4b-d24ce8e54972']",25,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:25.559,Carry,,2019/2020
,,,,,"[44.0, 67.1]",,,,,,,,,,,2.287939,,,,,,,,,,,,,,772a038d-f0f4-4c52-b837-8476cfb71039,3090,,"[47.8, 64.7]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseph Aidoo,16555.0,Right Center Back,136,Celta Vigo,209,"['2933811e-e446-4602-b908-4ae67965cc50', '3efa8f7b-d990-49bd-a9cb-83419a46ed49', 'f9e6190b-6488-47fa-92d4-60c571ebf181']",31,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:31.513,Carry,True,2019/2020
,,,,,"[14.2, 37.8]",,,,,,,,,,,2.270968,,,,,,,,,,,,,,82f96ebd-ff2b-4f38-8746-709b6bb8cba6,3094,,"[13.0, 39.9]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,136,Celta Vigo,209,"['10b7f84e-f766-47a7-8acf-bb47603120db', '44450b83-4856-4a21-9197-ab716071f99c']",37,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:37.028,Carry,,2019/2020
,,,,,"[28.4, 23.7]",,,,,,,,,,,4.238895,,,,,,,,,,,,,,85825e5e-4a3f-4583-995c-ca1a865ddc04,3097,,"[32.0, 45.7]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Center Defensive Midfield,136,Celta Vigo,209,"['962964ed-dc2a-4e50-8640-ee5b73dec353', 'ab43ea34-9545-4349-ab20-4d9949274c7e', 'f5d3d216-fb9a-4878-af14-82763fc45eed']",40,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:40.364,Carry,True,2019/2020
,,,,,"[20.7, 4.4]",,,,,,,,,,,1.881726,,,,,,,,,,,,,,9c9b9e0f-0054-46b1-98b9-d27cd13e407a,3101,,"[20.7, 5.3]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Center Back,136,Celta Vigo,209,"['b1116562-f841-40cf-9838-476821167ca0', 'dbbfae3c-2b2b-43bd-968c-05de812c4b40']",45,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:45.917,Carry,,2019/2020
,,,,,"[50.8, 20.5]",,,,,,,,,,,1.126984,,,,,,,,,,,,,,26bdd8c4-5c93-4524-b99d-b9dc3b0fac95,3105,,"[50.6, 21.1]",303487,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Right Center Forward,136,Celta Vigo,209,"['41dc3c77-ff8f-47a0-880b-431602181cf3', '59ca2cb4-5485-4739-83f2-fccedb20d780', '6f496c05-bc17-47d2-8207-88c8635ccf8a', 'c3751ab9-550d-45c5-9b45-6e74904c8df0']",49,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:49.747,Carry,True,2019/2020
,,,,,"[112.0, 72.7]",,,,,,,,,,,1.325622,,,,,,,,,,,,,,de1865cb-a7a6-4d1c-81a6-46cb975aa05d,3111,,"[108.4, 68.6]",303487,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hugo Mallo Novegil,6805.0,Right Wing Back,137,Celta Vigo,209,"['5988e187-f24d-434c-ba6c-c8d2dd849e7c', '5e2e69ba-d3cd-48f3-8447-e18fea7b1dbe', 'c51e165a-752e-4c09-8b36-04e288068b9a']",7,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:07.325,Carry,True,2019/2020
,,,,,"[16.0, 4.9]",,,,,,,,,,,1.774167,,,,,,,,,,,,,,5de3ea26-e4ee-4c5a-8f75-33a83c462a2e,3122,,"[12.8, 6.8]",303487,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,138,Barcelona,217,"['13fecb5c-5996-4e17-af6b-f1c2cde96d35', '87a28b27-86dd-4fec-8331-ed5cb571b000', 'ea62eb0f-1d71-4a43-a173-0844456f2fba']",36,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.185,Carry,True,2019/2020
,,,,,"[9.2, 66.7]",,,,,,,,,,,1.862773,,,,,,,,,,,,,,f3ffb8de-599a-4ef1-8802-b2619c6fd079,3130,,"[7.5, 59.2]",303487,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,"['a4de26e9-f2b5-4d4c-9c10-fb0c5796b102', 'bb26ef1e-399b-4372-bbf9-c40cb49583f8']",49,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.044,Carry,,2019/2020
,,,,,"[10.9, 74.0]",,,,,,,,,,,0.662283,,,,,,,,,,,,,,0583f0a9-75d0-4e80-8dff-e5f3a8d93735,3133,,"[13.7, 76.3]",303487,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,139,Barcelona,217,"['b0be4731-22cc-4022-ba4c-3d54c07ba239', 'c19aed94-c297-4a4d-ad11-fb624358914a']",52,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.143,Carry,,2019/2020
,,,,,"[5.1, 68.4]",,,,,,,,,,,0.850987,,,,,,,,,,,,,,b28e9ae8-bc0a-48be-a410-13d3b6f6d5f4,3137,,"[5.1, 68.0]",303487,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,"['730b1cae-651c-4555-a4f8-23e082e517dd', '8540876f-20d4-4602-a347-d01d030d5c9b', 'fbe06dff-0dfb-4ebd-b136-2448a06e7b31']",53,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.545,Carry,True,2019/2020
,,,,,"[31.9, 77.0]",,,,,,,,,,,1.370868,,,,,,,,,,,,,,24be919d-24d7-4395-b469-4dcd93134709,3141,,"[33.1, 75.7]",303487,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,139,Barcelona,217,"['96029b7e-14b5-48c2-9234-84226ea390d5', '9c3b41b4-4a75-4799-895f-909c83f1b7cf', 'b500a134-4db4-4e8e-86b6-420448470264', 'dfea77d7-eee2-44f7-81cd-46d0da10e5aa']",56,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.138,Carry,True,2019/2020
,,,,,"[63.9, 19.6]",,,,,,,,,,,4.229699,,,,,,,,,,,,,,01a1de1b-b968-4a86-b5f8-9e67119a4d13,3146,,"[50.0, 17.5]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,140,Barcelona,217,"['4b97807a-094e-463e-97d6-3b1f0b120dd5', '6ff909a4-ad99-4fc6-a6dd-f6db346ece3c']",12,,,,,,,,,,,,,,,,Barcelona,217,00:25:12.324,Carry,,2019/2020
,,,,,"[55.8, 31.6]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,2b678fa0-c84e-4c42-a24c-05436f747d1f,3149,,"[55.8, 31.6]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,140,Barcelona,217,"['3be16d35-48b0-4b85-be5f-7de13f8b342f', '4d8e8dcf-215f-43dc-86f3-baa16d7d52a0']",17,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.878,Carry,,2019/2020
,,,,,"[69.1, 63.9]",,,,,,,,,,,1.203255,,,,,,,,,,,,,,224927ee-5a95-4181-9f2b-754a70e56838,3156,,"[64.8, 59.8]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,140,Barcelona,217,"['7506fe1c-9fc9-4c49-a0e4-96a98d9b5394', 'cf8d4c0d-6a51-4043-a6f2-5e11b03b10d2']",21,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.168,Carry,,2019/2020
,,,,,"[78.3, 74.6]",,,,,,,,,,,0.123645,,,,,,,,,,,,,,ca700e11-b5c5-4f36-a520-e9d878a92e36,3159,,"[78.3, 74.6]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,140,Barcelona,217,"['052455c0-d484-4d1b-935b-ff9147e658c7', '922e91fb-abd7-4ec8-821d-6c0e074c1b59']",23,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.845,Carry,,2019/2020
,,,,,"[74.2, 65.0]",,,,,,,,,,,0.68877,,,,,,,,,,,,,,8b3de857-25af-4468-8204-3abdefceed8e,3162,,"[74.2, 65.0]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,140,Barcelona,217,"['33833e5d-bdf4-4eef-9e8b-aa320dcdae2c', 'afd8b00f-dc10-4c72-9513-1ea8390caa56']",25,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.174,Carry,,2019/2020
,,,,,"[79.6, 59.6]",,,,,,,,,,,0.119999,,,,,,,,,,,,,,758631da-fc25-4853-b12e-5e0ffc53102d,3165,,"[79.6, 59.6]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,140,Barcelona,217,"['1a2aebd5-4926-437e-92cf-26e8eaa97b54', 'd085d347-d9ca-4272-89de-a68d841fa408']",26,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.492,Carry,,2019/2020
,,,,,"[70.8, 59.6]",,,,,,,,,,,1.908987,,,,,,,,,,,,,,06040154-8f65-4dd8-a443-59722a0175f8,3168,,"[72.1, 63.3]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,140,Barcelona,217,"['40d320da-59aa-4f1f-8745-4a5fe1d99ae8', 'ff1376bb-8d47-4064-85d2-a440582e4e9d']",27,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.489,Carry,,2019/2020
,,,,,"[65.9, 35.7]",,,,,,,,,,,1.533802,,,,,,,,,,,,,,945a2451-fc6d-47e8-85a7-b30dc0499f26,3173,,"[66.5, 37.2]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,"['17bbd8df-3b03-4a1b-8f40-181d6327b9bb', 'ce855d09-b606-4c70-afb9-c2433b7fcb31']",31,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.786,Carry,,2019/2020
,,,,,"[55.6, 30.5]",,,,,,,,,,,4.023871,,,,,,,,,,,,,,b2bb7148-dff8-4485-ad6f-8eaba0aefd46,3176,,"[55.6, 30.5]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,140,Barcelona,217,"['0dac435b-35bd-44c0-b2c8-e61c3baf4f51', '5a6974f7-6797-437d-be06-a6093f172e58']",35,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.047,Carry,,2019/2020
,,,,,"[54.7, 57.1]",,,,,,,,,,,1.294178,,,,,,,,,,,,,,bfa19811-7273-4390-bf48-079fad9662b9,3179,,"[50.5, 54.7]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,140,Barcelona,217,"['8701f7ad-ad6c-4c91-9bce-755c6b1bd8fb', 'fa39bd29-8c94-46f9-a9d7-7bcbc91e43f8']",40,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.372,Carry,,2019/2020
,,,,,"[64.4, 49.8]",,,,,,,,,,,3.322728,,,,,,,,,,,,,,082f9687-c5fd-44ba-ab94-eff6f96ea75f,3182,,"[66.5, 63.3]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,140,Barcelona,217,"['2b13f186-c629-4943-89aa-5293fd74d8fd', '832777f0-63e8-49f8-9db0-962991238f93']",42,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.626,Carry,,2019/2020
,,,,,"[58.8, 17.7]",,,,,,,,,,,1.256256,,,,,,,,,,,,,,a963efb2-0e02-4cd5-acb6-94ad0341b125,3185,,"[58.8, 17.7]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,140,Barcelona,217,"['3c686c7e-9136-4cb5-80e9-09488cf06220', 'b44bddcb-455e-4aaf-ab7b-4e8a1a05e0e1']",47,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.842,Carry,,2019/2020
,,,,,"[67.4, 26.7]",,,,,,,,,,,1.179331,,,,,,,,,,,,,,6ee11885-4d2b-44d6-ac0a-70105145ade3,3190,,"[62.4, 22.8]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,140,Barcelona,217,"['d7c3a7ab-fca9-4203-b461-53f55dd51bc8', 'e73cdf7b-5c5c-4155-9402-cea6ace1bdf1']",50,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.419,Carry,,2019/2020
,,,,,"[71.9, 57.7]",,,,,,,,,,,1.325737,,,,,,,,,,,,,,d7132bec-71b4-4825-af1c-3063f64f70e5,3193,,"[65.6, 53.0]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,140,Barcelona,217,"['72f4d2b4-c824-482b-a240-07d4488f8d1a', 'ba0706f8-caff-489b-af86-5e920d125672']",52,,,,,,,,,,,,,,,,Barcelona,217,00:25:52.851,Carry,,2019/2020
,,,,,"[78.3, 46.6]",,,,,,,,,,,2.142958,,,,,,,,,,,,,,012f8e19-e106-4dfa-bf31-2ae4fe4f1407,3196,,"[78.3, 49.4]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,"['2efdf1a6-25aa-444a-9002-a1d7cc667508', '3eb5e12d-f30f-4083-b442-a5b287621556']",54,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.856,Carry,,2019/2020
,,,,,"[96.2, 28.8]",,,,,,,,,,,0.925521,,,,,,,,,,,,,,f8b4b795-f287-4e13-a9f1-4ec1adac729c,3202,,"[89.6, 29.7]",303487,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,"['52253b49-b77b-4448-aa75-10d8c24753fc', 'c51ee96b-a1ef-4c31-9913-510d604c78da', 'c5c0f54f-3bed-4092-89e0-8545b2cc1832']",59,,,,,,,,,,,,,,,,Barcelona,217,00:25:59.974,Carry,True,2019/2020
,,,,,"[105.6, 25.6]",,,,,,,,,,,2.635349,,,,,,,,,,,,,,60dbdbe6-f6f2-4ca4-ad58-4a29532b4d45,3206,,"[96.2, 28.8]",303487,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,"['364e9138-468a-43c3-8ea6-88c4c2602a15', '55ba77cb-9dba-4a72-87ab-97a04cf55ac7', 'c51ee96b-a1ef-4c31-9913-510d604c78da', 'c5c0f54f-3bed-4092-89e0-8545b2cc1832']",0,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.900,Carry,True,2019/2020
,,,,,"[111.6, 21.3]",,,,,,,,,,,0.415008,,,,,,,,,,,,,,4dc9ad14-c2b9-4ee0-9a93-a9ffea2d0f8a,3209,,"[111.6, 21.3]",303487,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,140,Barcelona,217,"['64ffba5a-a869-4f63-bb2a-0314c3614305', '7037a75a-025c-438d-bda2-437ce4e86b71']",4,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.361,Carry,,2019/2020
,,,,,"[106.7, 33.1]",,,,,,,,,,,1.520852,,,,,,,,,,,,,,feb82921-aa74-48c2-a382-9915f2b04d68,3212,,"[105.4, 29.0]",303487,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,"['2ea6c5f7-5de0-490c-a9fc-0650bb2ad044', '396470ba-215a-477a-90c5-4d333bb93b1d', '8a545dd3-7890-45ef-b50f-9881296c4017']",5,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.495,Carry,True,2019/2020
,,,,,"[105.4, 35.5]",,,,,,,,,,,0.335849,,,,,,,,,,,,,,f760cf43-8a8d-4da3-ad75-8e2321c02c48,3216,,"[106.7, 33.1]",303487,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,"['15cfdb55-3b42-4ae1-9567-3e633bc91875', '8a545dd3-7890-45ef-b50f-9881296c4017', '8e66dbdb-352d-472e-bb9e-97c4ef461729']",7,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.015,Carry,True,2019/2020
,,,,,"[7.0, 38.9]",,,,,,,,,,,4.7673,,,,,,,,,,,,,,f8ac6e9d-5ef7-4770-87fe-6f7c4b24a9b6,3222,,"[9.2, 31.4]",303487,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,140,Barcelona,217,"['51227700-1c14-46a4-bbe7-dc53e943a831', 'a203c684-419a-41e9-beeb-7a6c5448ad7e']",16,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.354,Carry,,2019/2020
,,,,,"[56.5, 70.3]",,,,,,,,,,,5.554309,,,,,,,,,,,,,,15d458d0-3c7b-44c2-86c5-b88744afa0c9,3225,,"[20.3, 71.0]",303487,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,140,Barcelona,217,"['a7207ece-03e0-40d8-96b1-6522493ee646', 'c6c6effe-b790-48d9-bbb3-d9ab365ed20a', 'f6c45d7d-53ca-4730-9489-747dd1260f02']",23,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.551,Carry,True,2019/2020
