50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf3bc3b8-4407-48b6-b0b5-2bcc96102570,45,,"[24.5, 32.8]",303680,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joaquín Fernández Moreno,22020.0,Center Defensive Midfield,2,Barcelona,217,['a532ec75-35e6-45c8-b082-9692cc6ebcd0'],24,,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:24.031,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,8a6bfdbe-77c1-49f1-a320-9975dcb14cec,56,,"[96.1, 29.0]",303680,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Real Valladolid,901,['b9394d39-4891-488d-8ea6-b41c2ddaaa7f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.029,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9fee0fa0-668d-499d-b000-c0fc3ba9a693,250,,"[83.5, 78.9]",303680,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Center Attacking Midfield,10,Barcelona,217,,32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.086,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77d145d3-42b7-4c97-8a29-91c098693157,337,,"[29.6, 24.3]",303680,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Fernández Moreno,22020.0,Center Defensive Midfield,12,Barcelona,217,['f76cb5a8-4aba-4394-bcb6-034ce28cdb5d'],5,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:05.110,Block,,2019/2020
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d501ae9a-6147-4ae5-8082-942a827ea703,349,,"[56.3, 60.0]",303680,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Fernández Moreno,22020.0,Center Defensive Midfield,13,Barcelona,217,['4319f5e7-3451-472e-8f54-15cccc898f42'],33,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:33.385,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dd4acc68-21c0-45b1-bcbf-9fb8b4663924,381,,"[25.9, 59.2]",303680,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Real Valladolid,901,['9cf54c31-8d60-40d5-bdca-43141e6f0ec6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.690,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31dba0a4-8292-4d7d-82e1-570c657661e1,587,,"[7.4, 32.8]",303680,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,24,Barcelona,217,['ccd68258-2b13-4460-babc-529972103694'],43,,,,,,,,,,,,,,,,,Real Valladolid,901,00:11:43.885,Block,,2019/2020
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af79a584-c002-486d-a7fc-8b3b93d5afed,635,,"[21.2, 25.4]",303680,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Enrique Pérez Muñoz,40881.0,Center Attacking Midfield,24,Barcelona,217,['fba21c15-a1b1-4ebe-966f-3158c9e0b57c'],31,,,,,,,,,,,,,,,,,Real Valladolid,901,00:12:31.440,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e1486fc4-e0ad-424d-929f-963bc03ec41e,814,,"[27.9, 32.9]",303680,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Sánchez de Felipe,21225.0,Left Center Back,29,Barcelona,217,['ee3980e9-1edf-4250-bfae-386df83968d6'],20,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:20.423,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e7e20d2f-07a1-4d82-9a81-6c150f839217,820,,"[83.0, 50.6]",303680,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,30,Real Valladolid,901,['a6b83ce2-018c-4abe-9551-9cd551ff5db9'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.451,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2816894-d0fc-4822-a460-b27b0f1d2614,846,,"[13.2, 31.1]",303680,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Center Attacking Midfield,31,Real Valladolid,901,['ab023fed-ec64-4acf-b61d-8e41645136b3'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.732,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e55e4104-d091-4078-b9bd-119aab6cb09d,951,,"[99.5, 36.5]",303680,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,35,Real Valladolid,901,['3f0d50e1-f688-450c-a54a-59325c90053e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.908,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f49e7806-298e-4c1f-990b-0a64d25bb8e1,1243,,"[41.3, 4.2]",303680,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,50,Real Valladolid,901,['caf3e7b1-8143-4fd3-9f42-7d5168c64bd2'],47,,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:47.522,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e43eba2-64fd-4d05-b738-da0eb91ed80b,1253,,"[20.5, 33.4]",303680,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,50,Real Valladolid,901,['f73835a2-1b7d-4b97-ba8b-b62c942960f8'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.275,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fb62846-b222-4dbb-b3ea-0281dbc9a4b1,1395,,"[69.4, 60.7]",303680,34,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Guardiola Navarro,17027.0,Right Center Forward,55,Barcelona,217,['7efd7e6c-2d0a-49bc-b695-392f247a23c3'],38,,,,,,,,,,,,,,,,,Real Valladolid,901,00:34:38.550,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa9f671b-4d35-4863-949c-edbeae5d1c76,1526,,"[34.7, 4.6]",303680,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,62,Barcelona,217,['41bb3f08-a089-4f36-913c-bc5ad4a13842'],40,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:40.847,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37bc2bd3-6581-4efb-870d-0a4f8a635366,1530,,"[77.3, 77.8]",303680,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,62,Barcelona,217,['4e53a9f2-9a50-4c2d-8fe8-44aae606fa9f'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.110,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a566b07-ff80-4301-81d8-da1e6de73588,1542,,"[10.7, 57.7]",303680,37,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,63,Real Valladolid,901,['93903dc5-f7f9-4e2d-a24f-a7e3a75d4a34'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.200,Block,,2019/2020
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac4dba92-db42-42b5-9e7c-786b4ddf9e7a,1583,,"[70.9, 55.3]",303680,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enrique Pérez Muñoz,40881.0,Center Attacking Midfield,65,Barcelona,217,['4b8174a9-a2d5-4e93-b0af-c35d4e020bfa'],18,,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:18.149,Block,,2019/2020
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,878985cc-d88d-438e-9c32-bb903f8e6abf,1623,,"[40.9, 12.4]",303680,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,67,Real Valladolid,901,['4a86e1a4-3887-4894-a360-4db106c8ab87'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.748,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6341993-e09b-41e0-b55b-c2026ab227b3,1684,,"[16.2, 48.1]",303680,41,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Moyano Lujano,11297.0,Right Back,68,Barcelona,217,['1a9a17ee-8cb3-4360-892b-e2ec9f79f6bc'],9,,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:09.134,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,410fa9d2-8d6f-4844-80bd-4beb237c93f5,1701,,"[4.3, 54.5]",303680,41,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Guardiola Navarro,17027.0,Right Center Forward,69,Barcelona,217,['c10200b8-27ae-47fb-b797-2997dcd54e92'],37,,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:37.443,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5327ba28-7316-4603-8278-34fccddaf5fe,1910,,"[55.2, 39.1]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Plano Pedreño,11296.0,Left Center Forward,81,Barcelona,217,['d0cdade3-8d56-43d8-8eba-a2a857cb7916'],32,,,,,,,,,,,,,,,,,Real Valladolid,901,00:47:32.696,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,306d4aa6-9bd9-474d-bea4-56ee017f9113,1972,,"[11.8, 61.3]",303680,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Moyano Lujano,11297.0,Right Back,81,Barcelona,217,['ea555730-1d97-4d0a-ad40-7ae1afea9c48'],16,,,,,,,,,,,,,,,,,Real Valladolid,901,00:48:16.382,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,919f3691-2c83-4778-9b6d-3636fe04504f,1977,,"[115.5, 5.5]",303680,48,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,82,Real Valladolid,901,['47c48f79-c597-48c6-9d72-dfa7fbe90d88'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:48:20.155,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac233490-7c11-48d5-95ad-702e46f2017e,2120,,"[29.2, 50.3]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique Pérez Muñoz,40881.0,Left Midfield,90,Barcelona,217,,53,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:53.234,Block,,2019/2020
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37846136-8a3f-4bb3-af94-6c9f92aeb8f8,2163,,"[16.7, 37.5]",303680,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,90,Barcelona,217,['d97ad321-9bc4-42dd-8289-9c82dc07ffb4'],35,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:35.174,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c283be05-f66c-47f9-bf34-5759f239ef83,2230,,"[23.6, 37.5]",303680,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Olivas Alba,11304.0,Right Center Back,94,Barcelona,217,['23b0ec82-e321-41ee-a30b-ff05f1a3386c'],45,,,,,,,,,,,,,,,,,Real Valladolid,901,00:04:45.834,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,df009851-e610-4584-9ddb-0481d274ae87,2235,,"[14.9, 33.3]",303680,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Olivas Alba,11304.0,Right Center Back,94,Barcelona,217,['82474372-f761-4c2f-b98a-f5f25427cb35'],48,,,,,,,,,,,,,,,,,Real Valladolid,901,00:04:48.611,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,21bed790-a3b2-4e28-bed4-f8aca84cdf0b,2254,,"[7.8, 16.8]",303680,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,95,Real Valladolid,901,['f92f3154-fdd0-42bc-8466-6f4c0889c5e6'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.784,Block,,2019/2020
,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,fa3ab062-cd31-4ad2-9e41-4b3b632b561b,2327,,"[33.2, 46.3]",303680,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Sánchez de Felipe,21225.0,Left Center Back,98,Barcelona,217,['379ab525-0c84-4b29-a830-d3876a25beec'],3,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:03.491,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6b370f4-9ccb-427a-93ef-62531e2d5c44,2404,,"[21.4, 28.6]",303680,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Pérez Muñoz,40881.0,Left Midfield,111,Barcelona,217,['0d2ff357-6266-49b5-9852-774d7f1f3f96'],26,,,,,,,,,,,,,,,,,Real Valladolid,901,00:07:26.644,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,29165e9f-d13c-46d2-8bd6-bfd4941f41eb,2474,,"[53.4, 9.4]",303680,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Plano Pedreño,11296.0,Left Center Midfield,115,Barcelona,217,['fd45bb63-4637-4d6b-944e-9c081254b9c8'],23,,,,,,,,,,,,,,,,,Real Valladolid,901,00:09:23.016,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3cb189e9-421b-41ea-b1d7-a7bad5fe6b91,2475,,"[63.6, 71.8]",303680,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,115,Barcelona,217,,23,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.162,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6cf08ea-4de1-4f36-91f0-9337bf39b509,2495,,"[48.1, 13.8]",303680,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,115,Barcelona,217,['bfbaddbf-658c-437c-8c72-55fd570c880c'],44,,,,,,,,,,,,,,,,,Real Valladolid,901,00:09:44.249,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b7cf307-4e1c-46b1-bbdf-85e3f9938b75,2538,,"[44.4, 55.3]",303680,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,116,Real Valladolid,901,['04df430d-53ae-4db0-93e4-a039ff9cd86d'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.151,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7adadfb5-ead0-49ae-ab46-7b216bb5fbae,2614,,"[54.7, 0.8]",303680,57,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,119,Real Valladolid,901,['f8406262-8b67-4f73-95f4-560b90e30605'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:12:10.996,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20a902c4-443a-49fd-b05b-02bfd0ee0731,2667,,"[97.9, 72.6]",303680,58,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico San Emeterio Díaz,24141.0,Right Center Midfield,121,Barcelona,217,['dbafa7cc-8651-4aa0-8de8-9cf1cedf929f'],21,,,,,,,,,,,,,,,,,Real Valladolid,901,00:13:21.409,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,465ed0fe-ac53-428f-a834-82d66ab97fbb,2732,,"[103.9, 18.0]",303680,61,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar Plano Pedreño,11296.0,Left Center Midfield,125,Barcelona,217,['af0bf718-fda2-4b08-8e1d-44153ebc6ddc'],4,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:04.757,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c190d0bc-a2ac-4ccf-9dce-649c30ad3709,2805,,"[13.3, 12.6]",303680,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,130,Real Valladolid,901,['d7419b53-32ae-4341-ad1d-1e58368ff8c6'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.315,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1d743660-a983-49ab-893c-4b075bb8947c,3046,,"[27.7, 26.9]",303680,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar Plano Pedreño,11296.0,Left Center Midfield,152,Barcelona,217,['f2f0fa52-8a93-4872-9822-a882ba02b563'],34,,,,,,,,,,,,,,,,,Real Valladolid,901,00:23:34.434,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1180704-5ace-454d-b704-cab4fd92f1bc,3062,,"[26.2, 49.5]",303680,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Moyano Lujano,11297.0,Right Back,152,Barcelona,217,"['515eac40-510d-42a0-8a78-5635e96bbf4a', 'e9273d67-d953-459a-832e-6a5d05c9467a']",41,,,,,,,,,,,,,,,,,Real Valladolid,901,00:23:41.028,Block,True,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,696185d6-4313-4f77-89a6-b68f8bb89848,3087,,"[2.0, 63.4]",303680,69,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,153,Real Valladolid,901,['753a7b55-37bc-4321-bd55-fccf5649724b'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.079,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55b481a9-1e36-4a98-962a-58e05b2b65e1,3100,,"[117.8, 48.5]",303680,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Enes Ünal,6760.0,Left Center Forward,154,Real Valladolid,901,,44,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:44.271,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,531df2da-2a47-4e43-96e7-d72e90ad1cf1,3301,,"[21.1, 64.5]",303680,74,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Moyano Lujano,11297.0,Right Back,159,Barcelona,217,['07a40a5b-ad64-4dd5-9004-d4d2a50085b9'],29,,,,,,,,,,,,,,,,,Real Valladolid,901,00:29:29.619,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,686ed57d-35dd-42a7-bc7b-60eab877303e,3412,,"[111.3, 1.2]",303680,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,168,Barcelona,217,['21837f45-5d2e-42ec-850e-9fb65592bdf3'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.799,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0da5613d-8e96-4208-b24a-d0d4a2559c18,3413,,"[9.2, 78.8]",303680,80,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco José Olivas Alba,11304.0,Right Center Back,168,Barcelona,217,,8,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:08.893,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5ed3d31-a46e-4201-a56b-ee48ef1933b1,3440,,"[18.9, 51.8]",303680,80,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,170,Real Valladolid,901,['38213a30-664d-4777-978e-3dfe41005aff'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:35:43.253,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9fbe0ee1-8d58-4f78-9c95-b66a96706d49,3453,,"[10.4, 34.0]",303680,80,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Center Back,171,Real Valladolid,901,['bbcd4c8f-c843-4b5d-b223-3d7293fc51ee'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.828,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e946c808-7593-47f5-9505-bb877ddcaa42,3614,,"[63.6, 59.5]",303680,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,180,Real Valladolid,901,['27d01359-0a8f-4472-bf52-141840061ad5'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.756,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3ad4ddb-10f7-47a0-94f3-35872fde2965,3629,,"[15.6, 55.3]",303680,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico San Emeterio Díaz,24141.0,Right Center Midfield,181,Barcelona,217,['966059bb-87f8-452a-aad3-2aa70b4fe8b0'],31,,,,,,,,,,,,,,,,,Real Valladolid,901,00:40:31.553,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a2f900be-d857-49f5-991d-3c0c3c77dce8,3802,,"[19.8, 50.5]",303680,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco José Olivas Alba,11304.0,Right Center Back,188,Barcelona,217,['3fdff6a5-6d75-484d-845c-0e0962641bde'],12,,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:12.199,Block,,2019/2020
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,d0ce1f81-e316-4b03-ae20-90ed79cb74a9,3927,,"[118.1, 26.9]",303680,91,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Ramírez Castillo,3508.0,Right Center Forward,190,Barcelona,217,['491a6b52-2857-4527-9b77-73eecd450981'],9,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:09.847,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,316fd769-4949-41ca-8385-76f1399f537d,4028,,"[65.0, 78.9]",303680,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Moyano Lujano,11297.0,Right Back,196,Barcelona,217,['47c386c7-b986-41c1-b923-bfd82ed201f3'],48,,,,,,,,,,,,,,,,,Real Valladolid,901,00:48:48.120,Block,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.7, 39.5]",,Set,,Shot Faced,92b868ef-30f0-4093-b774-582ef3d802e4,46,,"[3.7, 39.5]",303680,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Masip López,11302.0,Goalkeeper,2,Barcelona,217,['a532ec75-35e6-45c8-b082-9692cc6ebcd0'],24,,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:24.071,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,b5163493-266c-4c6b-b685-af2264fea370,256,,"[2.2, 37.3]",303680,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Masip López,11302.0,Goalkeeper,10,Barcelona,217,['2c92f094-1129-493d-a98e-c42a16485bf4'],38,,,,,,,,,,,,,,,,,Real Valladolid,901,00:04:38.111,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 37.4]",,Set,,Shot Faced,237a648c-d21b-4f33-92a4-168c757e3b07,588,,"[1.9, 37.4]",303680,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Masip López,11302.0,Goalkeeper,24,Barcelona,217,['ccd68258-2b13-4460-babc-529972103694'],43,,,,,,,,,,,,,,,,,Real Valladolid,901,00:11:43.925,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,bbe2ae9a-c089-4b8f-9b25-ade9f8a82d07,779,,"[2.9, 37.9]",303680,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Masip López,11302.0,Goalkeeper,27,Barcelona,217,['c3cbf907-1201-4d51-8668-f441d026d168'],46,,,,,,,,,,,,,,,,,Real Valladolid,901,00:14:46.080,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.8, 38.6]",,Set,,Shot Faced,830a4e58-7012-461a-86cd-e12902b0488d,847,,"[2.8, 38.6]",303680,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,31,Real Valladolid,901,['ab023fed-ec64-4acf-b61d-8e41645136b3'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.120,Goal Keeper,,2019/2020
