50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,3527c838-f0ba-43e1-afa4-3dc67237512b,3782,,"[70.1, 50.9]",69333,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Farinós Zapata,25998.0,Right Center Midfield,193,Levante UD,221,['20b909c7-bf73-4921-874f-8f5613aeaf6d'],16,,,,,,,,,,,,,,,,,,,Levante UD,221,00:45:16.897,Duel,True,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,91288f76-c8b5-466e-9725-05cb94ce3c66,354,,"[27.0, 24.1]",69333,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Midfield,22,Barcelona,217,"['359aaaf6-96e7-4220-aff7-3a38cdee7fc2', '443780e1-487c-4f14-ad45-e3f17ab191e4', 'b5650363-d523-4a37-9f5b-6b313470260b']",13,,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:13.590,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c5864e2f-7fb3-4990-9b86-c257a9077b68,523,,"[5.5, 16.2]",69333,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,28,Barcelona,217,"['0d394154-4272-4190-9a50-4870089d39eb', 'c56c39aa-ef45-4dcc-8237-5f658b5d4fa4']",45,,,,,,,,,,,,,,,,,,,Levante UD,221,00:10:45.052,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f87380cb-33bb-49d4-93ac-aac9f62e6abc,653,,"[7.4, 67.3]",69333,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,34,Barcelona,217,"['0d779feb-ca4a-4ca3-a143-753db0b14929', 'bf887f8d-4266-4ed2-8b33-b76809154f5c']",59,,,,,,,,,,,,,,,,,,,Levante UD,221,00:12:59.674,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b11bd471-e32f-4a2e-ac64-30066802c883,840,,"[31.5, 32.6]",69333,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Asier del Horno Cosgaya,26398.0,Left Center Back,39,Barcelona,217,"['6bbb6a26-adee-4a63-be17-5e1d4c0736f7', 'bb7e9a62-a566-4f35-8d60-cabc6fc9711b']",39,,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:39.136,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ac61f962-38f8-49b8-a7d8-0cbebe26808d,1673,,"[25.0, 11.7]",69333,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier del Horno Cosgaya,26398.0,Left Center Back,80,Barcelona,217,"['194c1d24-d6f2-4046-a913-d5d9abd098cd', 'cb08a869-01b0-479f-9a67-ace7a91af92d']",26,,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:26.959,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ac535672-277b-4f12-8af7-7ca44a4b5e61,1690,,"[50.9, 31.9]",69333,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valmiro Lópes Rocha,25872.0,Left Midfield,80,Barcelona,217,"['a0e6fc45-5841-4b6c-8429-3fab072f2e06', 'f7e31b0e-2a09-4ad6-903c-1c4fb761c47a']",43,,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:43.348,Dribbled Past,,2011/2012
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,f7784200-f259-4fa2-952c-72789f2c43da,1854,,"[80.4, 48.8]",69333,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,86,Levante UD,221,"['9904a94d-9644-498d-81ff-602897fd2ed5', 'fcbdcc1c-a3b7-4256-a0b6-d35e7c8ee9a7']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:21.473,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c5c25f90-fe9c-40ce-9cd9-cf70cbbe5eb4,2135,,"[48.8, 2.3]",69333,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Center Midfield,102,Barcelona,217,"['253ff5aa-1eb0-4578-a6a9-c7547f50984d', '9f947efc-8d35-40fc-9fef-2a2de530e10d', '9fa3fa47-d5c3-4788-a271-b5e5e4031403']",25,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:25.805,Dribbled Past,,2011/2012
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,0e497ae9-0031-4504-8bfd-19c952c6dcd9,2239,,"[39.3, 44.0]",69333,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,110,Levante UD,221,"['5dd257b1-40cb-41dd-9771-617978da8c57', 'b05b760c-2274-4980-80cb-4bd1f8bc8b00', 'be6ca95e-17c1-4650-bfcd-49f44a1f9ba7']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.017,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,956ccd1a-35ea-4cd0-9b17-f1f692200c85,2325,,"[25.7, 28.3]",69333,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Rodríguez Venta,25937.0,Right Back,116,Barcelona,217,"['028726aa-f6c0-4698-9098-6ce8e01c75a2', '7ed7ef20-4583-47e2-bb63-51102a8bdb8c']",37,,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:37.548,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b0a20514-2985-4969-b0a0-6c05f9561896,2426,,"[43.6, 71.6]",69333,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro López Muñoz,6787.0,Right Midfield,122,Barcelona,217,"['3bdb9248-dad3-43b7-a4cc-2472959300e2', '95564f10-ef30-4aae-9a7b-455a1cc874fe']",2,,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:02.157,Dribbled Past,,2011/2012
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,7070e92d-312c-410a-90c6-cb034a39d200,2463,,"[103.5, 45.9]",69333,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,123,Levante UD,221,"['4d5ccd90-42e3-4ca9-96d4-51a87b9b916b', '879e246e-5eb8-4965-b152-9569477d2f8c', 'f4e378a1-2f76-4451-9ae4-2fd3d765d578']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:27.184,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2d3974ea-9977-4d87-aca7-ef4d7c183e82,2500,,"[64.0, 40.1]",69333,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,127,Levante UD,221,"['176e6669-387a-427b-8912-d16fe8f9b33b', 'c1add02b-cb1a-4264-84cc-dfa912db8b74', 'd9f6d281-ae34-4494-995f-8cf796211075']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.299,Dribbled Past,,2011/2012
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,1b44b991-e455-45cf-ba87-5cc28305c046,2531,,"[106.3, 67.5]",69333,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,128,Barcelona,217,"['15daaa53-bc20-4ff0-a7d3-ec897faba9b6', 'db48d9e3-4600-4546-b04f-d7df9c88f8d9']",43,,,,,,,,,,,,,,,,,,,Levante UD,221,00:14:43.542,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2ed331a3-d134-44f1-a903-c86cae238e2b,2945,,"[67.8, 21.0]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,145,Levante UD,221,"['2f7c7219-5180-43fe-88c6-680495811642', '871c51d4-208c-432f-b118-7d5ee8431b7f', 'b0fcf4cd-b65a-4481-a24d-16d59a72a984']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.401,Dribbled Past,,2011/2012
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,01d4384c-8774-4b98-83fe-cfb99b9d7070,3003,,"[86.5, 64.9]",69333,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,147,Barcelona,217,"['2f752496-6f7b-4ece-893a-79d011831730', 'c5d6d7bb-008b-4c3e-81db-ff7b8c9ecb49']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.975,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,faf232ee-93f0-4a6d-abaf-e8bad324ea6d,3021,,"[7.6, 22.8]",69333,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Juan Francisco García García,26023.0,Left Back,149,Barcelona,217,"['e3bbef9f-e117-43b9-99a5-69072496a5a8', 'e9fe633e-107f-40d9-958a-ba59046cd741']",58,,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:58.627,Dribbled Past,,2011/2012
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,acad07e3-b144-41a0-b41d-fa93e4ec4a97,3117,,"[109.9, 3.3]",69333,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Suárez Estrada,26805.0,Right Back,155,Barcelona,217,"['157d72c6-5c03-4498-8363-782762f2d3f4', '6a740d42-dec3-46f1-a655-d073cbef1197']",17,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:17.431,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f4b8d55-5109-4452-9ebf-ca405ce64e67,3678,,"[30.9, 15.4]",69333,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Farinós Zapata,25998.0,Right Center Midfield,187,Barcelona,217,"['0a972407-55c5-4b67-818d-911535fc92b2', 'af0f3070-30e3-41af-bc61-da49dcf891cb']",43,,,,,,,,,,,,,,,,,,,Levante UD,221,00:42:43.857,Dribbled Past,,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,b5650363-d523-4a37-9f5b-6b313470260b,355,,"[94.0, 56.9]",69333,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,['91288f76-c8b5-466e-9725-05cb94ce3c66'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:13.590,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,6629a0f6-8db8-48d3-bb2a-07cac3669194,426,,"[117.2, 30.7]",69333,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,25,Barcelona,217,['64fafd22-5482-4cf7-b762-84a4b4446b88'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.001,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,7d6974f2-b2d5-45b5-bd55-5850f5d978d5,472,,"[35.6, 13.3]",69333,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,27,Levante UD,221,['b9bf05b5-ea4f-4256-b82e-fb10d10fea9b'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.700,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,c56c39aa-ef45-4dcc-8237-5f658b5d4fa4,524,,"[115.5, 64.8]",69333,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,28,Barcelona,217,['c5864e2f-7fb3-4990-9b86-c257a9077b68'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:45.052,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,bf887f8d-4266-4ed2-8b33-b76809154f5c,654,,"[113.6, 13.7]",69333,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,34,Barcelona,217,['f87380cb-33bb-49d4-93ac-aac9f62e6abc'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:59.674,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,bb7e9a62-a566-4f35-8d60-cabc6fc9711b,841,,"[89.5, 48.4]",69333,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,39,Barcelona,217,['b11bd471-e32f-4a2e-ac64-30066802c883'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.136,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,253909fa-2ede-4dd0-84d4-5770d36f08e6,879,,"[87.1, 2.6]",69333,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,42,Barcelona,217,['13eb6e31-7fd5-4381-a9f7-357a94fea7dc'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.624,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,0792f051-2e3d-434b-b5d2-ab92de9c6473,968,,"[49.7, 55.7]",69333,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Midfield,47,Barcelona,217,['41b4ff68-3b11-4e5d-8192-0b079a59ace9'],32,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:32.681,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,b55ffbaf-c442-420c-8f8c-480156352135,972,,"[97.3, 22.7]",69333,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,47,Barcelona,217,['6f21411e-680d-46e3-b293-ec93fe91b8f9'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.217,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,cb08a869-01b0-479f-9a67-ace7a91af92d,1674,,"[96.0, 69.3]",69333,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,"['4cacec2d-29a3-4c05-a81b-54d62e72a513', 'ac61f962-38f8-49b8-a7d8-0cbebe26808d']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.959,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,205e3ebc-4391-4e00-aa8f-b4e3eec1a61f,1677,,"[89.9, 61.9]",69333,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['5b918095-9f9d-4ec3-acab-d8f955d4ba38'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.284,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,a0e6fc45-5841-4b6c-8429-3fab072f2e06,1691,,"[70.1, 49.1]",69333,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['ac535672-277b-4f12-8af7-7ca44a4b5e61'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.348,Dribble,True,2011/2012
,,,,,,,,,,,,,True,Complete,,,0.0,,,,,,,,,,,,fcbdcc1c-a3b7-4256-a0b6-d35e7c8ee9a7,1855,,"[40.6, 32.2]",69333,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Center Defensive Midfield,86,Levante UD,221,['f7784200-f259-4fa2-952c-72789f2c43da'],21,,,,,,,,,,,,,,,,,,,Levante UD,221,00:42:21.473,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,8d054e21-8d4e-47b3-80ce-750c8ba6c579,2115,,"[100.3, 8.0]",69333,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valmiro Lópes Rocha,25872.0,Left Midfield,101,Levante UD,221,['e6709986-6898-417c-9e96-506110c923bb'],12,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:12.827,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,9fa3fa47-d5c3-4788-a271-b5e5e4031403,2136,,"[72.2, 78.7]",69333,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,102,Barcelona,217,['c5c25f90-fe9c-40ce-9cd9-cf70cbbe5eb4'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.805,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,be6ca95e-17c1-4650-bfcd-49f44a1f9ba7,2240,,"[81.7, 37.0]",69333,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Farinós Zapata,25998.0,Right Center Midfield,110,Levante UD,221,['0e497ae9-0031-4504-8bfd-19c952c6dcd9'],14,,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:14.017,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,028726aa-f6c0-4698-9098-6ce8e01c75a2,2326,,"[95.3, 52.7]",69333,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Center Back,116,Barcelona,217,['956ccd1a-35ea-4cd0-9b17-f1f692200c85'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.548,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,95564f10-ef30-4aae-9a7b-455a1cc874fe,2427,,"[77.4, 9.4]",69333,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing Back,122,Barcelona,217,"['b0a20514-2985-4969-b0a0-6c05f9561896', 'ce64f193-f44c-4812-9f7a-bed96d12c887']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.157,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,f4e378a1-2f76-4451-9ae4-2fd3d765d578,2464,,"[17.5, 35.1]",69333,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Martínez Ballesteros,26444.0,Right Center Back,123,Levante UD,221,['7070e92d-312c-410a-90c6-cb034a39d200'],27,,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:27.184,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,176e6669-387a-427b-8912-d16fe8f9b33b,2501,,"[57.0, 40.9]",69333,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Torres Buigues,24162.0,Center Defensive Midfield,127,Levante UD,221,['2d3974ea-9977-4d87-aca7-ef4d7c183e82'],20,,,,,,,,,,,,,,,,,,,Levante UD,221,00:14:20.299,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,32f26650-9bab-44ba-bafa-e64c2ddc679f,2512,,"[36.6, 5.3]",69333,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing Back,127,Levante UD,221,['62f19cff-a124-4abb-94ad-92fbecba62fe'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.701,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,15daaa53-bc20-4ff0-a7d3-ec897faba9b6,2532,,"[14.7, 13.5]",69333,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing Back,128,Barcelona,217,"['1b44b991-e455-45cf-ba87-5cc28305c046', 'f28bbc1b-4f6d-4551-84d1-092f514c2794']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.542,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,871c51d4-208c-432f-b118-7d5ee8431b7f,2946,,"[53.2, 60.0]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valmiro Lópes Rocha,25872.0,Left Midfield,145,Levante UD,221,['2ed331a3-d134-44f1-a903-c86cae238e2b'],53,,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:53.401,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,c5d6d7bb-008b-4c3e-81db-ff7b8c9ecb49,3004,,"[34.5, 16.1]",69333,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco García García,26023.0,Left Back,147,Barcelona,217,['01d4384c-8774-4b98-83fe-cfb99b9d7070'],4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:04.975,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,0306cde7-1adf-43c7-864e-520515b5c3df,3010,,"[77.0, 2.4]",69333,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Suárez Estrada,26805.0,Right Back,147,Barcelona,217,['3129b004-9f4a-4b52-9a52-6375478094be'],11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:11.434,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,e9fe633e-107f-40d9-958a-ba59046cd741,3022,,"[113.4, 58.2]",69333,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,['faf232ee-93f0-4a6d-abaf-e8bad324ea6d'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.627,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,f80c79ce-1b43-426d-956a-9fd8211a86cd,3024,,"[116.0, 55.5]",69333,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,['716a198c-ae19-41e1-9b1e-c2740ea63d2e'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.889,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,867e348d-b5b5-42e7-b3fb-c4b44c9dca0b,3104,,"[114.9, 20.0]",69333,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nabil El Zhar,6608.0,Left Center Midfield,153,Levante UD,221,['9e383945-7e87-477d-868b-adc700339d6d'],50,,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:50.323,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,be8e63a7-c008-4bdb-baa3-b243d249edf1,3113,,"[113.3, 2.4]",69333,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Suárez Estrada,26805.0,Right Back,154,Levante UD,221,['816f6ed1-9645-4513-8405-6ccda1ebabe5'],13,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:13.928,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,157d72c6-5c03-4498-8363-782762f2d3f4,3118,,"[11.1, 77.7]",69333,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,155,Barcelona,217,['acad07e3-b144-41a0-b41d-fa93e4ec4a97'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.431,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,a4d5e66c-9b97-4eaf-af66-46449b52371b,3570,,"[92.6, 16.2]",69333,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Left Center Midfield,182,Levante UD,221,['754af7f1-9cb8-41e3-bae1-f30d4f295d02'],4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:41:04.709,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,af0f3070-30e3-41af-bc61-da49dcf891cb,3679,,"[90.1, 65.6]",69333,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,187,Barcelona,217,['9f4b8d55-5109-4452-9ebf-ca405ce64e67'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.857,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,20b909c7-bf73-4921-874f-8f5613aeaf6d,3781,,"[50.9, 30.1]",69333,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,192,Barcelona,217,['3527c838-f0ba-43e1-afa4-3dc67237512b'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:16.897,Dribble,True,2011/2012
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,efb7b31a-4f97-4be4-9917-46f8ca9e5d42,369,,"[35.5, 40.7]",69333,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Center Defensive Midfield,22,Barcelona,217,['d51b8887-decb-4a81-9bb7-1f29d7346f72'],22,,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:22.416,Block,,2011/2012
