ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[41.0, 27.9]",,,,,,,,,,,0.864818,,,,,,,,,,,,01f0d62d-cf4d-4c21-a3c1-041c1423e679,2881,,,"[41.0, 28.0]",303421,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,124,Deportivo Alavés,206,"['315ca417-f45d-485c-87d4-a856e7f3b389', '5c4e1f0b-3331-400c-aa2e-697a90a586f6']",51,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:18:51.195,Carry,,2019/2020
,,,,,"[34.3, 54.2]",,,,,,,,,,,0.989897,,,,,,,,,,,,1db74e85-d257-4b68-81a0-3509097a6fb1,2893,,,"[32.0, 53.0]",303421,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,125,Barcelona,217,"['a24a4b75-2692-42a4-8938-81f8ff77238c', 'cf41ede2-ff09-4057-a63c-74bc1067aff2']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.611,Carry,,2019/2020
,,,,,"[47.8, 74.9]",,,,,,,,,,,0.906215,,,,,,,,,,,,45af3486-2d62-44bf-89b3-2d283d5d8198,2896,,,"[43.8, 75.9]",303421,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,125,Barcelona,217,"['227806f0-a84a-4c25-9545-8ebcf2e88195', 'd2e67942-cbef-4b95-b936-c022dc0faf0d']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.617,Carry,,2019/2020
,,,,,"[56.0, 78.8]",,,,,,,,,,,0.039999,,,,,,,,,,,,d0a995d3-799c-49e2-b91a-a685b742ddc4,2899,,,"[56.3, 79.3]",303421,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,"['389fabab-8c87-4775-99a9-d19fd63774a3', 'f17827bc-c894-4259-901f-87e535a0b635']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.524,Carry,,2019/2020
,,,,,"[44.0, 75.7]",,,,,,,,,,,1.461037,,,,,,,,,,,,76779792-c34a-4e05-bd28-762195658481,2902,,,"[44.0, 75.7]",303421,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,125,Barcelona,217,"['7b694974-c4fb-4953-9b9a-fe19513a44e8', 'eaec5a30-dcd2-412c-9044-99715cda091b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.566,Carry,,2019/2020
,,,,,"[43.0, 43.0]",,,,,,,,,,,1.707766,,,,,,,,,,,,9a6889ef-1ad3-4a65-ba76-121535cf5191,2905,,,"[41.5, 45.4]",303421,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,125,Barcelona,217,"['ebf60db4-41e4-45e7-8ebd-212d3611b393', 'eee0be81-c357-452e-9828-ce4c717010a0']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.487,Carry,,2019/2020
,,,,,"[46.9, 13.2]",,,,,,,,,,,2.27279,,,,,,,,,,,,75c970bc-bcc4-4253-a205-2213acead1e8,2908,,,"[45.5, 12.7]",303421,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,"['053c7761-a27a-4cea-88c3-49d623e13435', 'dbab177f-470e-4b31-bf41-2bfd31890351']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.986,Carry,,2019/2020
,,,,,"[56.9, 4.1]",,,,,,,,,,,0.663789,,,,,,,,,,,,6d7ef973-7bd7-4735-92da-d6cc340ec116,2911,,,"[59.6, 3.3]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Left Center Midfield,125,Barcelona,217,"['259da01c-2845-4255-b5dc-10fb246b6a97', '692b8ad1-89ca-411f-a189-ff8223f8c993', 'c69e4bdf-37e8-4cd3-b893-9e37689a10d4']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.246,Carry,True,2019/2020
,,,,,"[43.6, 18.4]",,,,,,,,,,,4.244714,,,,,,,,,,,,bcd6c172-cecc-43c3-a3de-be6ce91fd729,2915,,,"[34.6, 13.1]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,125,Barcelona,217,"['0c34f6ca-987c-4bca-8350-cefba9f56ca6', '533f6c85-e074-4392-8a63-89abb8d8702f']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.629,Carry,,2019/2020
,,,,,"[52.3, 22.8]",,,,,,,,,,,5.556572,,,,,,,,,,,,ab4b5e70-8eb3-4ca9-82d5-c01737d6d6ce,2918,,,"[44.4, 9.1]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Left Center Midfield,125,Barcelona,217,"['14feb740-e0bf-4f75-a3ab-170350ca2c7d', 'be66905f-aec6-4da9-bc0d-bc60e162bed8']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.114,Carry,,2019/2020
,,,,,"[44.0, 45.0]",,,,,,,,,,,1.687269,,,,,,,,,,,,924590a0-8adf-4b2f-8664-0829d70be85b,2921,,,"[41.8, 43.4]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,125,Barcelona,217,"['b07bf640-8878-4561-8ab9-c764021af39f', 'f121a513-4128-42f6-985b-ef5b27b5d828']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.082,Carry,,2019/2020
,,,,,"[48.8, 66.6]",,,,,,,,,,,0.966549,,,,,,,,,,,,4e5e415a-2924-4a2a-970d-a2dc1d1a8f6c,2924,,,"[46.9, 65.8]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,125,Barcelona,217,"['039101f3-bda8-4784-922b-40b63a10a983', 'bdcfdc0b-cf78-481a-bb2e-2c46ccce278e']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.440,Carry,,2019/2020
,,,,,"[56.0, 76.7]",,,,,,,,,,,1.212787,,,,,,,,,,,,e806da09-231a-4962-ae1c-c9dc1c14ddce,2927,,,"[57.5, 78.5]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,"['30d9a686-2fa8-4d00-bcc2-a7701f54e7c6', '531a8daf-5341-479c-a97d-ca56c0f94393']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.395,Carry,,2019/2020
,,,,,"[44.0, 65.9]",,,,,,,,,,,2.649837,,,,,,,,,,,,d9b512f9-4287-4afa-ab0f-ea4262180086,2930,,,"[48.6, 68.5]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,125,Barcelona,217,"['6e54cb82-c468-4b83-ba8c-3dd636eeef3b', 'bcdba312-cbf6-4d6d-842c-91cd8942c2d8']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.557,Carry,,2019/2020
,,,,,"[50.3, 41.2]",,,,,,,,,,,1.364663,,,,,,,,,,,,bf9c04f4-c483-4b83-9ce5-c84bd6eba8a3,2933,,,"[41.8, 45.2]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,125,Barcelona,217,"['8ccad2a7-3393-4761-ae5f-f2c47c79b15b', 'bee07301-0666-4cc5-b403-0e4367fbcb81']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.846,Carry,,2019/2020
,,,,,"[72.0, 6.4]",,,,,,,,,,,1.761663,,,,,,,,,,,,e42e2339-8700-463c-b826-63c8a230b0cc,2936,,,"[67.4, 10.1]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,"['850e715d-8dd7-446c-ae62-6c5781dd6bce', 'f7fc1ec2-4c54-4475-b1e0-755b5837e8e1']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.024,Carry,,2019/2020
,,,,,"[23.1, 71.1]",,,,,,,,,,,0.924598,,,,,,,,,,,,97f46f9d-fa23-4400-91e2-12d06e6aa8e4,2940,,,"[27.9, 73.9]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,126,Deportivo Alavés,206,"['248d7785-f26d-4a59-8acd-b04a0338a063', 'befe1ec1-8120-4a06-bcf2-bf64f7144575', 'c1a93480-87ef-405b-8027-4383dfc39bf0']",36,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:36.403,Carry,True,2019/2020
,,,,,"[41.3, 75.7]",,,,,,,,,,,0.673034,,,,,,,,,,,,2f07bc06-a1dd-4176-a174-9849cfe45e8c,2948,,,"[40.0, 75.1]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,127,Deportivo Alavés,206,"['899e8d46-6a3c-4caa-9469-341779460183', '96bac1c6-3f07-4a11-acd4-1812306c8426', 'be6858b3-52bf-4f99-8d07-8b4a55d6ead0', 'fc8994c0-1f6b-43e0-8d1e-9975a49ee982']",56,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:56.798,Carry,True,2019/2020
,,,,,"[41.9, 74.1]",,,,,,,,,,,2.597819,,,,,,,,,,,,0b5815e4-2c57-489d-9789-f12b28df3041,2951,,,"[41.3, 75.7]",303421,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,127,Deportivo Alavés,206,"['96bac1c6-3f07-4a11-acd4-1812306c8426', 'be6858b3-52bf-4f99-8d07-8b4a55d6ead0', 'ec2258f9-c305-45c7-9f17-e57c82286770', 'fc8994c0-1f6b-43e0-8d1e-9975a49ee982']",57,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:57.471,Carry,True,2019/2020
,,,,,"[48.9, 77.4]",,,,,,,,,,,0.146859,,,,,,,,,,,,d3895305-8128-4ea4-830c-40e2b976b75a,2955,,,"[49.8, 77.8]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,127,Deportivo Alavés,206,"['0fea1629-c7d7-474a-b9b3-1a9b4ef63846', '71f156df-1278-4c04-b29d-4063360e3f42', '7d3a7a2c-040c-4ae7-905f-3e4747aa04bb']",0,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:00.838,Carry,True,2019/2020
,,,,,"[69.8, 69.9]",,,,,,,,,,,1.241836,,,,,,,,,,,,7a75ec86-1825-463e-bcfc-3ab8973364e5,2960,,,"[70.3, 66.9]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Jesús Rioja González,24049.0,Left Midfield,128,Deportivo Alavés,206,"['3be10bf6-0d7c-423d-8ae1-02b0c5fe5cb1', '7564395f-5243-4c24-9d58-f00ff1a93801']",16,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:16.540,Carry,,2019/2020
,,,,,"[40.0, 24.9]",,,,,,,,,,,1.178829,,,,,,,,,,,,8b7bec30-9c1f-46ee-804e-5d47795fc0db,2967,,,"[40.0, 24.9]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,129,Barcelona,217,"['416324d7-9f92-4c7c-bf1c-3852321a7a04', 'cd0c0f80-4d26-4829-82a4-f7a230fb3471']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.934,Carry,,2019/2020
,,,,,"[38.8, 18.7]",,,,,,,,,,,1.175061,,,,,,,,,,,,a98236bb-6003-4c17-8da8-eb446e31c625,2970,,,"[37.0, 18.7]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,129,Barcelona,217,"['24d8c418-6e44-47ba-96d4-9e907cc98b6a', 'daa064ad-fcef-4d9b-937b-4d7353855bc3']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.828,Carry,,2019/2020
,,,,,"[52.1, 49.8]",,,,,,,,,,,3.194874,,,,,,,,,,,,41dfbece-d715-4b87-bbbb-de06b58d3cc6,2973,,,"[41.8, 34.6]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,129,Barcelona,217,"['a5a8aeef-e849-4f53-8ba6-45aa3486d0c5', 'e5ac282c-bb06-4034-af65-40aeeaa532e1']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.852,Carry,,2019/2020
,,,,,"[63.1, 72.0]",,,,,,,,,,,0.775769,,,,,,,,,,,,21221d45-4d73-46b0-9518-a052b767b259,2976,,,"[63.5, 73.1]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,"['07d8dc1d-f69e-44cc-b071-b463150cffa9', '6f792f18-4017-4649-8726-a1ead8fd2b95']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.826,Carry,,2019/2020
,,,,,"[62.0, 53.0]",,,,,,,,,,,1.848979,,,,,,,,,,,,9f14e631-6b3a-4403-881a-c7b641c382dd,2979,,,"[58.1, 57.6]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,129,Barcelona,217,"['58148534-8b5d-4c32-ad70-8dcaeb90e351', 'bcf5508d-0bb5-41b6-b9b6-7d9e41898437']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.975,Carry,,2019/2020
,,,,,"[57.7, 35.7]",,,,,,,,,,,0.840721,,,,,,,,,,,,1fe9783b-3c5c-4094-99f2-ad0fa6b63e33,2982,,,"[55.5, 37.3]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,129,Barcelona,217,"['2d2da55c-7672-408a-ae3b-f266a5df54e1', '9a1bad09-68a5-4e19-a7a8-ab9ccdd5eede']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.214,Carry,,2019/2020
,,,,,"[69.7, 19.9]",,,,,,,,,,,2.885218,,,,,,,,,,,,cc4c6218-ee2a-4cac-9773-d0e58c1a089d,2985,,,"[58.1, 16.2]",303421,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,"['00e83454-21c9-4451-9235-11ec06def94b', '49e8aa66-c2e9-4f2c-9db3-193f52f2281f']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.311,Carry,,2019/2020
,,,,,"[68.2, 44.2]",,,,,,,,,,,1.670703,,,,,,,,,,,,353c0ac4-edfa-4587-a300-3cc2b7a118eb,2988,,,"[64.8, 43.1]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,129,Barcelona,217,"['3814e4b2-84f2-462a-a26f-b37d65fa6776', 'b3f78ce8-9388-496d-8388-8f683f30fb95']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.198,Carry,,2019/2020
,,,,,"[69.7, 53.3]",,,,,,,,,,,1.086286,,,,,,,,,,,,b4d33bf0-5073-453b-b6ed-bdb191520c69,2991,,,"[70.5, 52.7]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,129,Barcelona,217,"['a0eb0db6-0745-4089-930a-10a8341e0494', 'd3660dd4-a635-4548-a242-4e15974d1bac']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.023,Carry,,2019/2020
,,,,,"[71.8, 58.3]",,,,,,,,,,,1.65114,,,,,,,,,,,,ac841439-edc1-4313-99a2-9f154c3e515c,2996,,,"[69.3, 53.7]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,129,Barcelona,217,"['03f13ef8-a4bc-4ad5-a97c-6b3276a39c8f', 'ad65a8c1-3011-47b4-a1a2-9dbd95c1e0d4']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.426,Carry,,2019/2020
,,,,,"[83.2, 70.0]",,,,,,,,,,,2.072132,,,,,,,,,,,,2f8445bd-d88a-404d-acc6-b0ba717b54ff,2999,,,"[81.9, 74.2]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,"['d9967494-3a9e-428a-8a94-bf2ec58b5635', 'e58887b5-fa92-4c74-9405-572ec5f2c236']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.333,Carry,,2019/2020
,,,,,"[77.6, 65.4]",,,,,,,,,,,0.993528,,,,,,,,,,,,1ec1e3d1-eebf-4490-97f3-4a4bfb2b78ee,3002,,,"[74.9, 68.2]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,129,Barcelona,217,"['1e362580-edd2-4848-9336-2ddca0e41d9a', 'bb2f0d89-47bb-4e45-84bd-5e9215f6b431']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.378,Carry,,2019/2020
,,,,,"[75.7, 40.0]",,,,,,,,,,,1.018685,,,,,,,,,,,,a566256c-1124-486d-89ca-753b689434f5,3005,,,"[79.5, 39.4]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricard Puig Martí,24841.0,Left Center Midfield,129,Barcelona,217,"['7bc810e6-8c11-4594-bc19-7d7f06cbeb92', '8e913167-5ec6-44cb-8330-b00eb478fd86']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.704,Carry,,2019/2020
,,,,,"[76.2, 25.1]",,,,,,,,,,,0.97567,,,,,,,,,,,,a95b80d5-12fe-435d-9b34-df4fbc2c9a50,3008,,,"[74.1, 28.4]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,"['054c0e7a-85a0-4bdb-9bc0-b905e25f86c3', 'cdb96a8d-6350-4aa0-8dbd-ae0e0b3abeeb']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.886,Carry,,2019/2020
,,,,,"[88.6, 5.0]",,,,,,,,,,,4.758296,,,,,,,,,,,,340f014b-80c8-4b6a-a459-52d26c555e75,3011,,,"[87.3, 7.5]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,129,Barcelona,217,"['94c8244d-304b-44cc-89d7-a025c7fec3a1', '9726c7aa-25c6-44c5-8d89-0a5891f289a7', 'e63527df-1788-4e2f-b6ed-097b78a90468']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.519,Carry,True,2019/2020
,,,,,"[84.2, 13.9]",,,,,,,,,,,0.356008,,,,,,,,,,,,45629cea-dee5-42b2-bea3-03ea19d73a63,3015,,,"[81.9, 15.5]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,"['1b93b6bd-15cb-445e-a3b7-2787f74023d6', '90c6a45c-38d3-46d0-bda9-abae9c5194b3']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.801,Carry,,2019/2020
,,,,,"[85.3, 5.6]",,,,,,,,,,,0.386951,,,,,,,,,,,,427e1100-b927-488f-bf0f-88f58fe6215c,3018,,,"[84.0, 4.6]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,129,Barcelona,217,"['5499a2b7-8242-422f-ada2-f791206931ea', 'cc47745d-5373-4665-a71f-0f7e772f046a']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.481,Carry,,2019/2020
,,,,,"[85.0, 12.2]",,,,,,,,,,,0.137753,,,,,,,,,,,,f63f4100-8d0e-421e-93d7-3c8356de6e4c,3027,,,"[85.0, 12.2]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,"['423c4fa0-0098-4638-a2ef-7b3d3903d1d6', '66632f2c-f5cd-41f9-900c-362701131822']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.300,Carry,,2019/2020
,,,,,"[54.5, 69.7]",,,,,,,,,,,0.040000003,,,,,,,,,,,,f674ea37-f9ca-4a68-860b-565287978d0f,3032,,,"[54.5, 69.7]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,130,Deportivo Alavés,206,"['4806d40d-5d8f-4c16-82f3-fd3b3d5d25f3', '4d3c8b51-f05c-44da-bcd9-5f22db8e9589']",48,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:22:48.161,Carry,,2019/2020
,,,,,"[46.2, 75.5]",,,,,,,,,,,0.507633,,,,,,,,,,,,2a8e0ea0-5f47-463c-8f8b-d21e4bfdb89a,3035,,,"[47.8, 75.5]",303421,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Aguirregabiria Padilla,6618.0,Right Back,130,Deportivo Alavés,206,"['4657afcf-6a15-4134-b82d-5695739980ef', '4a5b66d4-a28c-4138-aa00-1abe7d09e37b', '72c1c1cf-2511-4318-93fa-52d97db72432']",49,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:22:49.058,Carry,True,2019/2020
,,,,,"[42.3, 63.5]",,,,,,,,,,,1.551546,,,,,,,,,,,,f0fba5f4-fed9-471c-b6a6-ba02dfd0b098,3043,,,"[48.1, 61.8]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdallahi Mohamed Mahmoud,41125.0,Left Center Midfield,131,Deportivo Alavés,206,"['72c791da-3b51-485d-acbb-8b76cf0e02ae', '86f994e9-43db-4b66-a5cd-f36c00af13b7', 'c150f0ff-4e9f-4d4e-862f-ea7b9b49cc80']",1,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:23:01.991,Carry,True,2019/2020
,,,,,"[47.0, 42.9]",,,,,,,,,,,1.143867,,,,,,,,,,,,35f885d7-aaf0-4586-908f-c0037bd33d99,3046,,,"[42.1, 43.6]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisandro Magallán,23263.0,Left Center Back,131,Deportivo Alavés,206,"['4ca792c5-591d-4eb8-b003-33b29f777b80', '72e63e0f-3a98-462c-ba7d-d17300cb1b1c']",5,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:23:05.384,Carry,,2019/2020
,,,,,"[42.8, 18.9]",,,,,,,,,,,0.729738,,,,,,,,,,,,5848575a-9886-4025-8903-f8010d05028b,3050,,,"[45.0, 19.1]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,132,Barcelona,217,"['2f305d78-6758-4046-9915-cc0c9fb40596', 'a5f0dee0-bfea-4755-afee-7b32f0294711']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.404,Carry,,2019/2020
,,,,,"[57.3, 17.8]",,,,,,,,,,,0.895871,,,,,,,,,,,,9e58b452-73d0-4331-93e4-05fb3da9009a,3053,,,"[49.8, 17.0]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,"['a93824b1-6c47-4089-806b-680e3e310685', 'c6cd84f8-1f59-4a8f-a1e0-3d29104dee94']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.250,Carry,,2019/2020
,,,,,"[62.3, 28.9]",,,,,,,,,,,1.611442,,,,,,,,,,,,5bbda4e4-9847-4393-ba53-473bb37a5ff7,3057,,,"[65.8, 25.9]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,132,Barcelona,217,"['3d2ceedd-a00c-4cd1-ba92-03331b536dfa', '70fc6857-d9eb-4175-a2e9-7f40a57f026e', 'ab499ddf-4ecb-4383-b061-0e7eb7815aef']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.870,Carry,True,2019/2020
,,,,,"[84.0, 67.9]",,,,,,,,,,,2.123539,,,,,,,,,,,,411d8f0c-18b4-4629-b5b8-7a3fc0a6157b,3060,,,"[67.7, 63.1]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,132,Barcelona,217,"['2ae893f5-1af2-452b-8116-19e95b791abd', 'de83eb94-5478-4763-9599-1380e634406a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.444,Carry,,2019/2020
,,,,,"[29.4, 75.7]",,,,,,,,,,,1.009915,,,,,,,,,,,,e95be6b1-6d1c-454b-affd-45de61df8bbf,3070,,,"[25.9, 74.3]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Aguirregabiria Padilla,6618.0,Right Back,133,Deportivo Alavés,206,"['04ea9f39-ca65-464a-b77c-1868bb3e8492', '17c3fe91-ced6-41f3-8ca2-4925051ea6fb', '6b700cfe-1bf4-4dc0-84a0-7992a223184b']",32,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:23:32.035,Carry,True,2019/2020
,,,,,"[77.4, 9.3]",,,,,,,,,,,0.12225,,,,,,,,,,,,f618faa1-578d-45f5-acdb-39dea32d8cde,3076,,,"[76.8, 9.3]",303421,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,134,Barcelona,217,"['2f99f4e2-d5ff-4c74-bb12-05ca96d02d8e', '86795732-30b8-4a48-805a-ae71b9140049', 'c836938f-3147-474c-9384-04377ecc1125']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.664,Carry,True,2019/2020
