bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[100.0, 77.0]",,,,,,,,,,,,,3.002977,,,,,,,,,,,,b9af5099-3c0e-46ce-a575-288bc64b066f,3375,,,"[98.0, 73.0]",16215,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Lainez Leyva,22915.0,Right Center Forward,153,Real Betis,218,"['20e22144-e8fb-4eca-aeb2-b50ae018ba86', '77951654-717d-478c-a393-821e38ce9514', '9f2bf3e7-ebd5-44a5-936e-9b2bb8c55ad1', 'd2a7cd55-99cd-498a-8930-c929fc582355']",9,,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:09.629,Carry,True,2018/2019
,,,,,"[105.0, 78.0]",,,,,,,,,,,,,2.101976,,,,,,,,,,,,ca7666ce-0624-45d1-baa1-cafe5b4dfcdf,3379,,,"[100.0, 77.0]",16215,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Lainez Leyva,22915.0,Right Center Forward,153,Real Betis,218,"['1a944771-99ea-4e60-a63a-07166efad804', '20e22144-e8fb-4eca-aeb2-b50ae018ba86', '52051d60-628e-4e67-928f-908c5c111432', '77951654-717d-478c-a393-821e38ce9514', 'ddd3948e-0a4a-495a-b9db-aebe9641736a']",12,,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:12.632,Carry,True,2018/2019
,,,,,"[115.0, 78.0]",,,,,,,,,,,,,2.01892,,,,,,,,,,,,f7148642-cab2-4aed-84d4-36aec23cabf5,3382,,,"[105.0, 78.0]",16215,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Lainez Leyva,22915.0,Right Center Forward,153,Real Betis,218,"['1a944771-99ea-4e60-a63a-07166efad804', '39d7300b-5d31-4125-9523-9de0bbd4acb6', 'aee0fa9b-b9dd-456b-beb9-5db2a1e68ae9', 'ddd3948e-0a4a-495a-b9db-aebe9641736a']",14,,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:14.734,Carry,True,2018/2019
,,,,,"[4.0, 11.0]",,,,,,,,,,,,,0.190225,,,,,,,,,,,,2eea47cb-aaba-4f03-a68e-4c9edefdbc8b,3393,,,"[4.0, 11.0]",16215,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,155,Barcelona,217,"['5c1fdf17-706b-4ba8-8129-0608a9a13300', 'eac74b1d-da52-4b6b-b377-22c407f0374c']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.181,Carry,,2018/2019
,,,,,"[41.0, 28.0]",,,,,,,,,,,,,1.946779,,,,,,,,,,,,a5354232-e897-48a5-9cbb-196eca1668ad,3400,,,"[43.0, 29.0]",16215,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,155,Barcelona,217,"['4f77e6a6-fc86-4398-83f7-22859db98553', '6d32c3ce-c5d7-41c5-9971-ae2f755e8827', '754c9196-73b2-480e-89e0-f20437cba1a0']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:08.828,Carry,True,2018/2019
,,,,,"[34.0, 27.0]",,,,,,,,,,,,,0.154704,,,,,,,,,,,,df63c0e4-43e1-4264-9e8c-4933b39e2dcd,3405,,,"[35.0, 28.0]",16215,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,155,Barcelona,217,"['32c095e9-7383-4dd3-8b38-b300b6cf2bd8', 'a9558640-985c-46b4-95a9-a1d2feebb8ca', 'be49aded-bf16-4785-b50c-e80ee6da5032']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.658,Carry,True,2018/2019
,,,,,"[41.0, 14.0]",,,,,,,,,,,,,0.312934,,,,,,,,,,,,f4beb591-19d6-479b-a219-b068086e8ba1,3408,,,"[41.0, 15.0]",16215,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,155,Barcelona,217,"['0435c208-d1c6-48ee-8def-a89ca201584b', '4604af20-fd2c-45bd-a2ef-6d6019fe0be1', '895f12d5-7d4b-4a65-9ce0-baf254e262b9']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.144,Carry,True,2018/2019
,,,,,"[50.0, 14.0]",,,,,,,,,,,,,2.025526,,,,,,,,,,,,40c9d112-c95d-4146-a980-b454a41d7fec,3411,,,"[41.0, 14.0]",16215,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,155,Barcelona,217,"['0435c208-d1c6-48ee-8def-a89ca201584b', '4604af20-fd2c-45bd-a2ef-6d6019fe0be1', '7da872c5-8d44-4271-a9fb-cc14ed54dc6d']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.457,Carry,True,2018/2019
,,,,,"[95.0, 15.0]",,,,,,,,,,,,,1.049127,,,,,,,,,,,,eee0de65-4aef-4850-a3b2-c36b64b148a7,3414,,,"[96.0, 15.0]",16215,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,155,Barcelona,217,"['1ff882df-7e6c-4c05-8833-04cb330b6627', '7a244b68-eefc-4177-9073-34ddb7f98605']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:17.334,Carry,,2018/2019
,,,,,"[94.4, 32.7]",,,,,,,,,,,,,1.126334,,,,,,,,,,,,11392f5f-8a5c-47c8-a057-86cd516cff54,3419,,,"[91.0, 32.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Left Defensive Midfield,156,Barcelona,217,"['449596ac-2e3e-425f-b629-fc12fb8e3b7b', 'c913fa33-dc52-42b2-96f9-3141e5b0eb23']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:02.707,Carry,,2018/2019
,,,,,"[66.0, 7.0]",,,,,,,,,,,,,1.387547,,,,,,,,,,,,05eba5a9-bba6-4b77-940d-98ba745e7f3d,3426,,,"[69.0, 5.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Tello Herrera,6658.0,Left Wing Back,157,Real Betis,218,"['6627f3f8-8402-429c-88d3-e08b2ff7fe98', '87a74346-8d9e-446d-8728-148ad72e871f']",22,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:22.059,Carry,,2018/2019
,,,,,"[63.0, 20.0]",,,,,,,,,,,,,4.0781,,,,,,,,,,,,b1d293de-a2a8-4708-b979-3becf109f15b,3429,,,"[56.0, 18.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Canales Madrazo,6673.0,Right Center Midfield,157,Real Betis,218,"['110241f3-d14b-45e2-a380-3c4e48907e70', '28d67132-cac1-41e7-b31a-e5276575fdc9']",24,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:24.520,Carry,,2018/2019
,,,,,"[72.0, 8.0]",,,,,,,,,,,,,0.882366,,,,,,,,,,,,f2c7d082-d64c-48c8-85e8-9c3c1320248a,3432,,,"[70.0, 7.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Tello Herrera,6658.0,Left Wing Back,157,Real Betis,218,"['5a620568-f0d0-462f-99c5-ba913e821166', '64735d31-ffae-4cfd-bcf0-b2124e0f9424']",29,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:29.652,Carry,,2018/2019
,,,,,"[91.0, 6.0]",,,,,,,,,,,,,1.791186,,,,,,,,,,,,a9db46ea-3dfb-4797-acb0-4d25a9d7ee3f,3436,,,"[87.0, 7.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Lainez Leyva,22915.0,Right Center Forward,157,Real Betis,218,"['2b637be3-a051-4a5a-8428-f2290e10caf8', '583ad73f-4372-4283-826d-5af86e7e5dab', 'b08b0f96-a945-4c4b-a72c-1326d8f8b0d9', 'de6b9b2b-1f0f-4462-9b46-c54fd6e160ea']",32,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:32.019,Carry,True,2018/2019
,,,,,"[94.0, 14.0]",,,,,,,,,,,,,2.025826,,,,,,,,,,,,62fcbe0b-7fc0-4ff5-b33a-680760681a0a,3444,,,"[93.0, 5.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Right Center Midfield,158,Real Betis,218,"['0089d5e1-534a-497b-affe-733e72e29b90', '12e976cf-def8-436e-a263-05423be383b0', 'b29ab5ea-9e54-4249-a242-e5815e5c00ae']",51,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:51.680,Carry,True,2018/2019
,,,,,"[87.0, 14.0]",,,,,,,,,,,,,0.075108,,,,,,,,,,,,597d2376-383b-4a7c-8813-7e6a33e90762,3448,,,"[87.0, 14.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing Back,158,Real Betis,218,"['b29ab5ea-9e54-4249-a242-e5815e5c00ae', 'cc38a81e-8053-4ef2-a073-50eab28e50ae', 'e0f0d898-6486-4739-b838-a5bc0dcc0f11']",54,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:54.259,Carry,True,2018/2019
,,,,,"[114.0, 14.0]",,,,,,,,,,,,,5.242602,,,,,,,,,,,,bbb8430a-0146-47c2-855a-f4c18a9a4e96,3451,,,"[112.0, 7.0]",16215,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Lainez Leyva,22915.0,Right Center Forward,158,Real Betis,218,"['60a287ce-a86e-4efb-8722-7c7f4dd7d0c5', 'e06c985e-b63d-48f4-952d-812f80ade5b7']",56,,,,,,,,,,,,,,,,,,,Real Betis,218,00:31:56.860,Carry,,2018/2019
,,,,,"[99.0, 14.0]",,,,,,,,,,,,,0.551999,,,,,,,,,,,,76eb155d-70c1-4e6b-b637-123fe5cf5c79,3454,,,"[99.0, 13.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing Back,158,Real Betis,218,"['6cb76bc8-bfc2-4937-ae59-dbed7ae3a540', 'be1ac242-2e87-46fc-8a65-7eb87c584bbf']",3,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:03.259,Carry,,2018/2019
,,,,,"[96.0, 23.0]",,,,,,,,,,,,,1.16928,,,,,,,,,,,,7bcda8c9-4fb7-4bd1-9056-3617a2c81d08,3457,,,"[96.0, 23.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Right Center Midfield,158,Real Betis,218,"['09da6b76-696d-4d34-98dd-2e4b443c0fad', '94f828f9-7174-407a-a859-7615e31211c2']",4,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:04.635,Carry,,2018/2019
,,,,,"[97.0, 15.0]",,,,,,,,,,,,,0.837601,,,,,,,,,,,,e00cea54-1753-4453-b57b-e5d119c693ec,3460,,,"[98.0, 13.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing Back,158,Real Betis,218,"['1deecdf0-9a28-4d81-8bce-e8b40dd3fbb0', '3d93bfb5-befe-41cf-adbb-a2c2bd98efb2']",6,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:06.337,Carry,,2018/2019
,,,,,"[86.0, 39.0]",,,,,,,,,,,,,1.131246,,,,,,,,,,,,5ef980fc-ca4f-4cb4-8a43-734d8be93e9d,3463,,,"[88.0, 34.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Guardado Hernández,5563.0,Left Center Midfield,158,Real Betis,218,"['04a7de4d-fe08-45c1-8123-96c7409f21f1', '367d8f96-dd0c-4751-882e-5ccdf45587ee', 'dcf7a457-b123-4ef3-b1c3-b146f4255075']",8,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:08.483,Carry,True,2018/2019
,,,,,"[70.0, 26.0]",,,,,,,,,,,,,1.392991,,,,,,,,,,,,867d0892-0f2c-4047-818e-4835ec954715,3471,,,"[58.0, 32.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,159,Barcelona,217,"['c7beac99-0b09-408c-a311-a119d412ef2c', 'd92012bb-c209-4fb7-9725-f890f0577122']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.149,Carry,,2018/2019
,,,,,"[77.0, 22.0]",,,,,,,,,,,,,5.250701,,,,,,,,,,,,75439325-d7e4-412e-908c-96457cc5b592,3474,,,"[78.0, 15.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,"['06b2a873-ea0b-41ca-a36b-5fd5931a84fc', '296fb3c0-8691-4c54-bfa9-f1d524f39a59', 'f608a2f7-73cc-4083-86e7-1fdeae22a917']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.376,Carry,True,2018/2019
,,,,,"[69.0, 53.0]",,,,,,,,,,,,,0.863515,,,,,,,,,,,,a4aa32ce-3b96-4dfc-bbc3-e8c830860ed2,3478,,,"[70.0, 49.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,159,Barcelona,217,"['9d9189e7-975c-49ea-9cb0-9ab30bfb7bad', 'a68c3d91-b43f-4b59-ae53-00b941a802fe']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.786,Carry,,2018/2019
,,,,,"[74.0, 44.0]",,,,,,,,,,,,,0.274218,,,,,,,,,,,,585ae227-d4ca-4590-9d1a-f989486b5f61,3481,,,"[74.0, 44.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,"['125cca87-e5d5-48e8-8220-896d6632217c', '79b29bcb-72a4-4295-891a-cd612e8dc100']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:26.379,Carry,,2018/2019
,,,,,"[80.0, 44.0]",,,,,,,,,,,,,0.318628,,,,,,,,,,,,6afbcad6-c925-4707-9342-a1bddb824d8d,3484,,,"[82.0, 44.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,159,Barcelona,217,"['310695c6-76b1-4518-94bb-4b7cf3d193b2', '4f67eac1-3821-45d4-bcc4-433d95884249']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.255,Carry,,2018/2019
,,,,,"[77.0, 46.0]",,,,,,,,,,,,,0.039968,,,,,,,,,,,,eb8dc4a1-38aa-4e32-9a4d-73795e8f3053,3487,,,"[77.0, 45.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,"['4b6b59a0-5e1b-4b7d-a894-8eeeff39ae34', 'b11a6785-a94f-4f97-9e7b-4c5170a012af']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:28.355,Carry,,2018/2019
,,,,,"[70.0, 46.0]",,,,,,,,,,,,,1.964119,,,,,,,,,,,,15eff7ba-b2dc-4c55-8c56-78eb99756695,3490,,,"[77.0, 44.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,159,Barcelona,217,"['180add80-4f36-48a6-99ce-52538b403eaa', '7a064570-36a9-4917-b2aa-ba318348ca60', 'dde57c5a-1ea9-470c-9dc1-94e3098ffb1f']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.179,Carry,True,2018/2019
,,,,,"[60.0, 50.0]",,,,,,,,,,,,,0.331855,,,,,,,,,,,,f5c416c6-e32d-4e47-908a-53d33cbe0440,3495,,,"[62.0, 50.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,159,Barcelona,217,"['0befcde5-17e0-4274-9355-6972b7e2ace7', '46fbd6f6-ebc2-48d4-9c5a-29dad4051a06', 'e5b959fe-5e12-4fc5-ae56-a4ec62622bb1']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:32.449,Carry,True,2018/2019
,,,,,"[77.0, 61.0]",,,,,,,,,,,,,0.355997,,,,,,,,,,,,967d0a1d-e542-4114-a8e4-9f981038a9e8,3498,,,"[76.0, 62.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,159,Barcelona,217,"['13b4d74d-e5d9-490b-bacb-5050342cfe8e', '8563caed-47ef-485c-a3be-f50058b3bcb5']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.011,Carry,,2018/2019
,,,,,"[76.0, 54.0]",,,,,,,,,,,,,0.647199,,,,,,,,,,,,3fe6d854-edec-4489-b4d8-674d37a7e063,3501,,,"[76.0, 54.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,159,Barcelona,217,"['900143da-6e3f-47ba-a040-48aa4dcaa692', 'fad48c72-c975-47f9-a169-4ea92da59787']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.456,Carry,,2018/2019
,,,,,"[112.0, 56.0]",,,,,,,,,,,,,5.934101,,,,,,,,,,,,b1bfdfea-5386-4530-8b32-5bb3f98bff69,3505,,,"[111.0, 58.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,159,Barcelona,217,"['96a48480-2574-4121-a3cc-1883ad8cd8d3', 'bb9fce45-828d-4997-9d0c-c7a0621a443d', 'e58ba276-d227-4811-ae70-50c58d77ab28']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.229,Carry,True,2018/2019
,,,,,"[34.0, 34.0]",,,,,,,,,,,,,2.7962,,,,,,,,,,,,58bd27b9-678f-4774-a55c-91a9365d012a,3509,,,"[19.0, 30.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Right Center Midfield,160,Real Betis,218,"['1f8cced0-0fc4-4213-8d8f-870b7056c716', 'c4cefebc-9934-4de9-acd6-93e3c649b8e7']",46,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:46.461,Carry,,2018/2019
,,,,,"[74.0, 67.0]",,,,,,,,,,,,,1.477374,,,,,,,,,,,,7b3d344f-c6cd-40d7-ae28-5fd030840246,3512,,,"[71.0, 66.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Lainez Leyva,22915.0,Right Center Forward,160,Real Betis,218,"['d136ea92-2366-4382-b705-f198ad549315', 'daa3f754-2ef3-4517-a838-1996458d9c86']",51,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:51.986,Carry,,2018/2019
,,,,,"[89.0, 53.0]",,,,,,,,,,,,,1.340919,,,,,,,,,,,,53302e5c-84b2-4500-a356-a2aa7dcea829,3516,,,"[89.0, 50.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Jesús Morón García,7910.0,Center Attacking Midfield,160,Real Betis,218,"['06338d4d-cd17-4991-824c-2c97fe43a65f', '1a013117-8a54-415f-9a9e-aa96f3a48749', 'b10e46b7-c1ee-4e84-b30f-d93a8e8f4012', 'ddc25f35-df97-43d2-b457-9307ce3aeb96']",54,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:54.543,Carry,True,2018/2019
,,,,,"[107.0, 71.0]",,,,,,,,,,,,,3.005485,,,,,,,,,,,,795dc82c-8602-429e-8c6f-7860b8c49ff0,3520,,,"[101.0, 74.0]",16215,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Wing Back,160,Real Betis,218,"['c540e105-9162-4408-bbed-fc7b8dabbc00', 'cd0ce040-9ed9-48a0-b7f9-155b649b5d45']",58,,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:58.558,Carry,,2018/2019
,,,,,"[102.0, 64.0]",,,,,,,,,,,,,0.546833,,,,,,,,,,,,648ece1b-8647-44a2-9dfd-7d3429a853ae,3523,,,"[104.0, 59.0]",16215,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Lainez Leyva,22915.0,Right Center Forward,160,Real Betis,218,"['13dcef9b-b3a6-4ba2-8613-e8829a2dccbf', '4d2b3696-4a17-43a1-90a8-334169c47230', 'df659467-553d-45a7-8e1d-571df39cd1a8']",2,,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:02.236,Carry,True,2018/2019
,,,,,"[106.0, 72.0]",,,,,,,,,,,,,0.4486,,,,,,,,,,,,60e8003c-102d-4c6d-a054-8c6771b34075,3528,,,"[103.0, 72.0]",16215,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Wing Back,160,Real Betis,218,"['2541a122-55aa-4183-870c-731b27c621b9', '5c15fcc5-1dd2-4dc0-8857-1db3d5e08000', 'b94c9420-0d53-4cf9-8c90-87079403ba49', 'd45be3af-13fa-44d4-bbfe-516c2f7d61ae']",4,,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:04.154,Carry,True,2018/2019
,,,,,"[21.0, 48.0]",,,,,,,,,,,,,0.4,,,,,,,,,,,,7a34e739-2153-4280-8880-2f62dfd48ad7,3540,,,"[21.0, 48.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Midfield,162,Barcelona,217,"['2c485524-c624-4961-b373-c7a71414e05c', '5b16fcc5-9271-413c-9680-4c9336b9e18e']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.169,Carry,,2018/2019
,,,,,"[34.0, 51.0]",,,,,,,,,,,,,2.160869,,,,,,,,,,,,d265ced5-8649-43c3-b92c-807114fd7139,3544,,,"[34.0, 47.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,162,Barcelona,217,"['234f45e0-d2bb-41d0-8982-3221168ee911', 'c15b6f85-3563-4ff3-ae40-350f152c4fa5', 'f7ef76be-8261-470b-80cc-8797822147c0']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.997,Carry,True,2018/2019
,,,,,"[55.0, 51.0]",,,,,,,,,,,,,2.212171,,,,,,,,,,,,4f36ba50-9300-4dd8-a4aa-169c04e80d85,3548,,,"[40.0, 45.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Midfield,162,Barcelona,217,"['4dec7457-0dac-4034-b938-08d09e1fe3b4', 'bfc0ddfe-6a41-427f-b987-b18685496865', 'f8cba0db-7425-4afe-b709-75d74bc0afe9']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.346,Carry,True,2018/2019
,,,,,"[59.0, 65.0]",,,,,,,,,,,,,1.126449,,,,,,,,,,,,488c0c74-2ddf-42ab-843a-7f6a2c6e48ae,3551,,,"[58.0, 67.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,162,Barcelona,217,"['7aa27308-3f94-467e-88e1-a04d47bc2581', 'f2eb106d-db52-4600-ad53-fafcd36b6b14']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.983,Carry,,2018/2019
,,,,,"[61.0, 58.0]",,,,,,,,,,,,,0.080236,,,,,,,,,,,,19590a4a-aeda-446f-b2ed-4edb646f0e32,3555,,,"[63.0, 56.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Midfield,162,Barcelona,217,"['65955ddd-42f5-4b59-9cea-4c8eceb3dc8b', 'dbc8da8f-ceb6-455f-8596-a0fc02edd7d1', 'fad65977-cb69-4eb8-86fd-4e788537c4a0']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.134,Carry,True,2018/2019
,,,,,"[47.0, 75.0]",,,,,,,,,,,,,3.851163,,,,,,,,,,,,d16dd2f9-a563-4055-86a1-1c943b23af6e,3558,,,"[56.0, 65.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,162,Barcelona,217,"['257d1310-49cc-42a4-91e0-59d6c0bad37e', '31d6ebba-1cad-49ca-a572-e095457d011c', 'fcbfb991-7a5f-414c-9c25-14f7119d6365']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:36.190,Carry,True,2018/2019
,,,,,"[8.0, 44.0]",,,,,,,,,,,,,1.785149,,,,,,,,,,,,118472d2-b2d9-4b88-b97d-dda2b9a4ff0c,3563,,,"[5.0, 48.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,162,Barcelona,217,"['a236e0bd-c4ba-4c23-a37a-bf789173dc6e', 'b822f197-2e64-46a0-89e7-856e8efe0088']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.227,Carry,,2018/2019
,,,,,"[42.0, 27.0]",,,,,,,,,,,,,0.874769,,,,,,,,,,,,bdf4188c-1c53-4c47-83cd-b43a2965cae6,3567,,,"[41.0, 26.0]",16215,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Midfield,162,Barcelona,217,"['170eafbd-72d6-4837-944f-e5fea492cc26', '7c6e53a8-0b2b-4fc2-b158-56e31bf1af7a', 'a3cc0672-593c-4e29-b6c1-130f55456737']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.244,Carry,True,2018/2019
