50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.696333,,,,,,,,,,,,8a2bf543-71c9-4f3a-8e36-a13de8cc3943,2941,,"[38.0, 72.0]",16086,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Espanyol,214,"['25e017ee-9c10-467d-b082-f05ff9ea497b', 'fbc5ac32-c1ee-4571-9085-f4a2bf0bd6a7']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.945,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.848535,,,,,,,,,,,,dadc6da7-143b-4dc9-9f32-379e0a9e370e,2946,,"[24.0, 65.0]",16086,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,145,Espanyol,214,['e18a337e-06f8-4526-86d0-78271eeb9b8e'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.871,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.750763,,,,,,,,,,,,7256833d-9533-4460-948a-0009cf81bf9d,2970,,"[75.0, 21.0]",16086,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Wing,147,Barcelona,217,"['541f5a75-2e54-40c2-904a-8345d4378303', '945eee5f-1cc2-403f-a898-fdb816a7df18']",21,,,,,,,,,,,,,,,,,Espanyol,214,00:23:21.306,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.927306,,,,,,,,,,,,553ecf2c-e5c1-4a94-bb5a-a8742f562214,2988,,"[60.0, 67.0]",16086,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Darder Moll,3236.0,Right Center Midfield,148,Barcelona,217,"['412fed40-b8d8-4902-bb96-408d4c4c578e', 'a6117f60-8db9-4526-9ce3-424efc8aaf6b']",49,,,,,,,,,,,,,,,,,Espanyol,214,00:23:49.581,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,1.595832,,,,,,,,,,,,dbb30b51-59e2-408a-8afc-c0ada0c61555,3014,,"[58.0, 27.0]",16086,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Center Forward,151,Barcelona,217,"['e9d5f541-6b70-43fd-9f1d-4b99358cc206', 'e9f416f4-3cce-41ee-bafa-f8972351fb0a']",11,,,,,,,,,,,,,,,,,Espanyol,214,00:24:11.817,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.440603,,,,,,,,,,,,3858eb5d-c39a-46f6-aabb-466e1056913b,3051,,"[55.0, 66.0]",16086,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Darder Moll,3236.0,Right Center Midfield,152,Barcelona,217,"['2addc750-7ce0-47c0-a6c9-dc8e9ea2e9b6', '71bdb1f1-6029-47cd-9a1a-c1a8be9126eb']",47,,,,,,,,,,,,,,,,,Espanyol,214,00:24:47.417,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.248294,,,,,,,,,,,,00419957-b0f2-4850-ad1d-e83d381621a4,3053,,"[61.0, 62.0]",16086,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Sánchez Mata,6758.0,Left Wing,152,Barcelona,217,"['16daae71-9e7e-40d4-9849-7b82084d8e5e', '85fb10b2-33d7-4f89-8a6c-b4f5920f38ab']",48,,,,,,,,,,,,,,,,,Espanyol,214,00:24:48.858,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,3.140626,,,,,,,,,,,,ee8af163-d19e-4543-b151-7ff42ae8a741,3071,,"[86.0, 12.0]",16086,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,153,Espanyol,214,['d49e716e-c4a9-4f8b-af73-fc5af02268fb'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.314,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,2.144118,,,,,,,,,,,,071fd3e6-8f9a-4585-9498-af78224edab5,3084,,"[80.0, 29.0]",16086,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Center Forward,154,Barcelona,217,['e9c0b340-001c-4e50-ba04-2d2d904d5d16'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:25:21.120,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,0.301087,,,,,,,,,,,,ac18e415-bc05-4715-b078-c5d5e07c00d0,3102,,"[52.0, 26.0]",16086,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,155,Espanyol,214,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.584,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.011727,,,,,,,,,,,,6d6f46ba-def9-4928-81e3-a6f5e46029c1,3125,,"[59.0, 59.0]",16086,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,155,Espanyol,214,"['3f05893b-8bb0-44c3-a970-8b720f35ae22', '68d6b85a-1c21-4824-a64f-69d2e00b5dcb']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.968,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,1.539669,,,,,,,,,,,,2ff9e39c-09f6-45e5-9da4-e074afd8c8fe,3136,,"[76.0, 55.0]",16086,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Wing,156,Barcelona,217,"['134dc902-45a9-471e-a312-60a294b0ca3a', '45df3561-f8d6-4b6f-b68b-3cabaed7b6fe', 'c1e9f107-441b-40c8-9b39-cef088973cf1', 'c6a088b8-b8d4-4b2c-86ef-0827a34ac06b']",11,,,,,,,,,,,,,,,,,Espanyol,214,00:26:11.115,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,0.727519,,,,,,,,,,,,6457e5b3-d2e4-4adf-807c-3ced945366b3,3160,,"[68.0, 45.0]",16086,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Espanyol,214,['48b571bd-c075-41d5-87cf-e6cb28c6f6e4'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.509,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.493514,,,,,,,,,,,,a5d725c9-dc7b-48b4-93f4-3f3c26d727ff,3164,,"[47.0, 31.0]",16086,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,157,Espanyol,214,"['1a8595cd-1228-4a26-8db3-15cf311f7047', 'da5fd65a-3acd-430f-8268-865bd4ea6c97']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.692,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.670985,,,,,,,,,,,,83d5b67d-fd73-419e-af93-d48c4dc8000d,3181,,"[27.0, 62.0]",16086,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Espanyol,214,['39b2f8f4-8f65-4b61-9c74-813b028ab853'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.684,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.680178,,,,,,,,,,,,42937cfe-7267-4bfa-9fbd-914becd283fd,3192,,"[68.0, 3.0]",16086,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,160,Espanyol,214,"['865aee03-bd41-41f2-9cd1-d8c76bb81446', 'dfd595e9-6477-4898-ae23-0ce964564eba', 'e603a9a9-74aa-4b92-bbeb-533a29616658']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:30:52.915,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.974996,,,,,,,,,,,,0a19f40d-eaa7-4d3b-988d-f64acfd00cb2,3196,,"[67.0, 12.0]",16086,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,160,Espanyol,214,"['9c0ebe3f-4cf1-43cb-a82d-db42d109e237', 'e4e54d72-a817-412d-a06f-41e3448d967e']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.326,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.198795,,,,,,,,,,,,7b780aba-4053-460d-a5d5-7746ce7b8c1f,3202,,"[86.0, 11.0]",16086,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,160,Espanyol,214,['50d277ca-52d1-4ee2-b477-8b74f69bbece'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.163,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.001626,,,,,,,,,,,,794f2336-77ab-43b8-8c58-619d11a46ad0,3246,,"[69.0, 9.0]",16086,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Roca Junqué,6866.0,Left Center Midfield,163,Barcelona,217,"['57726a8b-b292-4808-8827-d5786a1aed09', 'becd8adc-740b-404c-85fe-6983b33ced2d']",6,,,,,,,,,,,,,,,,,Espanyol,214,00:32:06.901,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.938455,,,,,,,,,,,,d94ce425-6454-40f0-a1fa-39b86425a446,3250,,"[83.0, 5.0]",16086,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Wing,163,Barcelona,217,['a2c30fa9-ec4f-407c-b0e7-69492c3131fb'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:32:08.985,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.026276,,,,,,,,,,,,d6f1c2db-d6dc-481e-9d82-40081fafe867,3251,,"[98.0, 6.0]",16086,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Wing,163,Barcelona,217,,11,,,,,,,,,,,,,,,,,Espanyol,214,00:32:11.323,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,2.093365,,,,,,,,,,,,9eb0bfc3-a7df-4d5b-adf1-e871d5162c3b,3261,,"[107.0, 56.0]",16086,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Carrilho Baptistão,6761.0,Right Wing,163,Barcelona,217,"['094ee3d0-49f8-4221-850f-8db3818dd4d3', 'a2371ef3-5e64-448a-a4e2-547946b6c8e6', 'b9714699-acbe-45a7-a662-8c53a07fd7d5']",21,,,,,,,,,,,,,,,,,Espanyol,214,00:32:21.482,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.680457,,,,,,,,,,,,45c42fe2-7afe-45a0-8a7e-7969ee174075,3266,,"[61.0, 59.0]",16086,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,164,Barcelona,217,"['9a35194d-eb5a-4d3f-8ce4-c6e19ae66273', 'dc7b2868-3617-4dc8-80fa-8fafe1e6b261']",54,,,,,,,,,,,,,,,,,Espanyol,214,00:32:54.181,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,2.610092,,,,,,,,,,,,339b6a04-2aed-478f-8b4f-9f18a54bb469,3288,,"[9.0, 15.0]",16086,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leonardo Carrilho Baptistão,6761.0,Right Wing,166,Barcelona,217,,28,,,,,,,,,,,,,,,,,Espanyol,214,00:34:28.073,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.031476,,,,,,,,,,,,12e948a4-04d4-4168-95a7-d5b5908d780b,3289,,"[16.0, 10.0]",16086,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio García De La Fuente,6767.0,Center Attacking Midfield,166,Barcelona,217,"['63ee0e0e-e821-4648-8a78-cee6f92a1365', '932ff42c-ff6f-4d19-96e6-e893b77c9dfc', 'fb142a0a-264c-474a-be79-2d58f6bdb8d8']",31,,,,,,,,,,,,,,,,,Espanyol,214,00:34:31.416,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,1.531353,,,,,,,,,,,,0a237875-92c5-4626-80f3-255bedbbd256,3299,,"[119.0, 55.0]",16086,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,167,Espanyol,214,['93692250-1e59-494e-a443-5213c1ecaab4'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.039,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.298904,,,,,,,,,,,,20ac8cfe-8415-4124-a558-9bf50b3db3b4,3305,,"[100.0, 64.0]",16086,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Munir El Haddadi Mohamed,6616.0,Center Forward,168,Espanyol,214,['24f0d848-4168-4cd8-b691-838e6828d2f6'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:34:53.218,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,2.144523,,,,,,,,,,,,9855242f-f919-4fec-9286-a8d0b2b6216f,3316,,"[63.0, 13.0]",16086,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,168,Espanyol,214,['bb3053b2-af55-4960-a02c-3c4ff0977035'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.090,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,2.341529,,,,,,,,,,,,013c92d1-1a84-4740-bd41-e5be7e6e5b43,3324,,"[65.0, 9.0]",16086,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esteban Félix Granero Molina,6770.0,Right Center Midfield,168,Espanyol,214,"['0a0d212c-5f22-41bf-aa15-b15c5040b9ac', '10a2e641-ab6a-4b40-b986-53cea4216298', '44978f1a-4dbb-4ae0-bbfe-ef6a906518e8', 'e8993ce3-a403-4c0a-a33e-88ae0fdd369d', 'fc67d2d1-67dc-4156-ae95-36781e44bcaf']",23,,,,,,,,,,,,,,,,,Espanyol,214,00:35:23.852,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.960071,,,,,,,,,,,,f0badc70-9da5-4218-872a-75ca2c1d7c9e,3330,,"[72.0, 5.0]",16086,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esteban Félix Granero Molina,6770.0,Right Center Midfield,169,Barcelona,217,"['44978f1a-4dbb-4ae0-bbfe-ef6a906518e8', '5232c214-dbff-4c55-89a3-dd5d75e0721a']",26,,,,,,,,,,,,,,,,,Espanyol,214,00:35:26.194,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.647407,,,,,,,,,,,,2968f16e-c43d-4119-97f9-85072535a43e,3377,,"[59.0, 5.0]",16086,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,174,Espanyol,214,['5bd5d091-ab16-478b-b1b5-34340d9fc5c3'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.727,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.957649,,,,,,,,,,,,61a58ce4-49d7-43b2-9944-e33a1d39104a,3393,,"[73.0, 45.0]",16086,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Right Center Midfield,174,Espanyol,214,"['0c7e1c96-9f06-459d-a751-6fe37fc9db3b', '3ae56a76-4cc1-485d-8f6e-26b2214f992d']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.785,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.743997,,,,,,,,,,,,9b783407-be16-4e06-9197-a3bf61984496,3403,,"[44.0, 46.0]",16086,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,174,Espanyol,214,['e81682fe-62cf-4d31-9155-7b9da932ebc7'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.877,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,1.613347,,,,,,,,,,,,a8df6e43-882b-4e2d-a2da-3bb3f5d812de,3407,,"[78.0, 40.0]",16086,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,175,Barcelona,217,"['7ee56609-deba-4c00-944a-2f243176e0de', '896f8163-7a20-47ab-ac4a-a307f0915a45']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:37:36.988,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.133476,,,,,,,,,,,,9eaae260-f9c4-45ba-b46f-eef4a4588167,3419,,"[100.0, 76.0]",16086,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,175,Barcelona,217,"['513bfd47-4e4c-4d09-af02-c6e6532031f2', 'cec9c453-42d9-4653-9b63-10dc229ebe32']",47,,,,,,,,,,,,,,,,,Espanyol,214,00:37:47.561,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,4.81291,,,,,,,,,,,,5b0687ed-7326-4a48-8ced-94c360792036,3448,,"[14.0, 17.0]",16086,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leonardo Carrilho Baptistão,6761.0,Right Wing,176,Barcelona,217,"['44e33dd2-220d-4785-a677-65a5550b9a0a', 'e1a8cc01-bf7a-47e2-927f-7a4675a956c2']",38,,,,,,,,,,,,,,,,,Espanyol,214,00:38:38.047,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,53b1a9d6-7b01-4b98-a3bc-3a3023ca2bd5,3474,,"[78.0, 72.0]",16086,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier López Rodríguez,6791.0,Right Back,176,Barcelona,217,"['7f754e5d-2197-45b4-a1f4-5b299da1c83c', '88846a30-b7d9-4394-9d68-fe1c358287ed', '91b0ce2a-e61c-4656-a9da-d3484b9e02d5']",11,,,,,,,,,,,,,,,,,Espanyol,214,00:39:11.640,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.431276,,,,,,,,,,,,70c9f06d-90e8-4997-b334-e4327ef20ce4,3507,,"[23.0, 32.0]",16086,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,177,Espanyol,214,,33,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.636,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.020282,,,,,,,,,,,,e788c94b-5faa-472c-89aa-7e46e90ef8d1,3534,,"[29.0, 64.0]",16086,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Center Forward,179,Barcelona,217,"['4fc29785-877b-46aa-a477-fb6a5f00ce68', 'e87c8bbc-e80a-4bef-9c67-20c28d007bf0']",21,,,,,,,,,,,,,,,,,Espanyol,214,00:40:21.697,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.754932,,,,,,,,,,,,79bb1ee2-f3c2-45d8-8cc1-6413fc0bac4e,3546,,"[68.0, 35.0]",16086,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,181,Espanyol,214,"['0abe0586-4aa5-4ea3-b334-5b5aeb2bfddc', '3e342b74-02ed-4136-b8f9-134508bd2e6e', 'b9cce320-7625-4a29-b4cf-e5ff445d3ed1']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.374,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.334248,,,,,,,,,,,,027a9d8f-415a-4956-8450-a657bc9edf21,3550,,"[71.0, 38.0]",16086,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,181,Espanyol,214,,31,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.970,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,2.169868,,,,,,,,,,,,958b2696-2bad-4b0c-b6d4-8549c564020a,3571,,"[92.0, 30.0]",16086,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Wing,183,Barcelona,217,"['5945ad4d-cc2d-436b-8f72-d95a214486c5', '690f8d48-734c-4b39-b22e-9eb30480a49b']",57,,,,,,,,,,,,,,,,,Espanyol,214,00:41:57.561,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,1.194829,,,,,,,,,,,,81e3fe11-928a-46a0-9c9d-4505b7343352,3574,,"[99.0, 30.0]",16086,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Wing,183,Barcelona,217,"['c678f02b-819d-4186-8c85-63fc1c96172f', 'd0cb6937-c4e0-44fc-a10e-8b3e2f5745c3']",59,,,,,,,,,,,,,,,,,Espanyol,214,00:41:59.731,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,2.055326,,,,,,,,,,,,6390ca35-e57c-4ae0-a2e4-8514b7d1a7b1,3582,,"[76.0, 73.0]",16086,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier López Rodríguez,6791.0,Right Back,184,Barcelona,217,"['0335455c-0cb9-41f9-aa4b-d740d5b06a6e', '8267155c-d7b4-4eba-b4fd-aae99d1c299a', 'c98950a1-b99a-46a3-8545-b75480001f85']",20,,,,,,,,,,,,,,,,,Espanyol,214,00:42:20.849,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.483386,,,,,,,,,,,,66c65571-0408-4432-ad23-d85e75bffdda,3605,,"[35.0, 8.0]",16086,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,186,Espanyol,214,['399804c6-9691-421d-9ddd-9b99725174f8'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:42:44.513,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.490102,,,,,,,,,,,,9ed32fc6-67b5-49cc-ace2-ca1c5eb0eae8,3696,,"[5.0, 47.0]",16086,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,189,Espanyol,214,"['57a31f9e-c8cb-47f2-a77a-36c4f5d2fe4d', 'f0701da2-5149-45e8-ab1c-372f0a5f2689']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.078,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,2.775976,,,,,,,,,,,,de688bd9-f84d-427d-898c-8ad582817058,3707,,"[11.0, 47.0]",16086,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,189,Espanyol,214,"['7863ed42-d692-4fca-93d0-7906d1e0fc79', 'b7fef5f8-e027-423e-91f5-c57466b783f0']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.480,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.687845,,,,,,,,,,,,62312328-516c-447e-b2e6-12caca92c365,3709,,"[17.0, 45.0]",16086,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,189,Espanyol,214,"['00de422d-31ae-44de-8f2d-2a1201d7d683', '9ba2c0c1-3687-4c35-ac1d-0ad653898e50']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:45:22.901,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,0.372726,,,,,,,,,,,,9d9022ac-af75-4002-9126-855bb38e3561,3732,,"[76.0, 39.0]",16086,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,190,Barcelona,217,['67e0b80c-bf3b-481c-ba24-80d58fadba2e'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:47:18.909,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,0.956005,,,,,,,,,,,,13b53bf1-437b-4338-8484-be38485131b9,3734,,"[82.0, 55.0]",16086,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,190,Barcelona,217,"['cf812a7f-7a71-4d61-8382-8e5414447082', 'd0d8f052-42cb-4557-8d10-b89a8e1c1c3d']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.144,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,1.753998,,,,,,,,,,,,025d48a0-af8f-4a47-9c85-cbd4f91eeb84,3752,,"[23.0, 54.0]",16086,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Carrilho Baptistão,6761.0,Right Wing,190,Barcelona,217,['0b5633fb-f349-495d-9fcd-8964135d76ea'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:47:36.741,Pressure,,2018/2019
,,,,,,,,,,,True,,,,,,0.265777,,,,,,,,,,,,825e8552-730d-4088-8873-b379f149e654,3756,,"[109.0, 46.0]",16086,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,191,Espanyol,214,,43,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.822,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.221476,,,,,,,,,,,,7a06040c-e493-48e1-9c3e-e3199d5d8d23,3766,,"[71.0, 42.0]",16086,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,191,Espanyol,214,['f091cecc-5c6e-48d3-82d0-e7e06d21f5fc'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:47:52.497,Pressure,,2018/2019
,,,,,,,,,,,,,,,,,0.650762,,,,,,,,,,,,6ba420c0-3f05-4782-a706-0c6162d0f012,3786,,"[21.0, 24.0]",16086,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,192,Espanyol,214,['b56756de-78fa-4fd4-bc02-ef59b2936c60'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:48:11.008,Pressure,,2018/2019
