bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[25.2, 42.1]",,,,,,,,,,,,,,0.5649,,,,,,,,,,,,,b5cab3d3-951f-4a7f-a6c0-5126ab21abf9,564,,"[26.5, 42.1]",266191,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,42,Barcelona,217,"['8d780074-c99b-41e3-9049-a908f921c663', '91395204-8a69-4170-be58-4fe2e18c9bc1', 'ec6bd4fe-a783-45fa-bc30-3e671e075d57']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.001,Carry,True,2016/2017
,,,,,,"[77.4, 37.6]",,,,,,,,,,,,,,1.2282,,,,,,,,,,,,,0aaf6312-1da0-47e7-8b43-ebccb919af36,568,,"[79.8, 36.7]",266191,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,43,Real Sociedad,210,"['24fc5ca4-0ad6-4896-bc82-ec73229c42a6', '6c1a8c05-7f86-4e2b-ae85-93f6e2e658cc', '79a874ff-19be-4dc0-a9ee-8771c059620f']",21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:21.044,Carry,True,2016/2017
,,,,,,"[90.3, 24.9]",,,,,,,,,,,,,,3.2387,,,,,,,,,,,,,891cf0f8-54ed-41dc-a748-e7d1eebc9a52,572,,"[91.3, 42.6]",266191,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,43,Real Sociedad,210,"['883adc4e-276f-4968-826d-ac6abb9a8c3a', 'ac1958c5-9e6f-4356-9f66-2d9b99ce577c', 'c3c967b2-bd04-4617-a605-2fd753c446ac']",22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:22.978,Carry,True,2016/2017
,,,,,,"[104.6, 11.3]",,,,,,,,,,,,,,0.2485,,,,,,,,,,,,,af5714a0-091f-4eda-a07b-5b10cc1eb7a7,576,,"[105.0, 10.9]",266191,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,43,Real Sociedad,210,"['5b002e8e-8945-40e5-9133-5fb9dc5bacac', '8527a356-a3ff-4b81-97c0-055ebdcb3737']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:28.325,Carry,,2016/2017
,,,,,,"[74.1, 28.1]",,,,,,,,,,,,,,1.0501,,,,,,,,,,,,,e3221fde-21e6-4197-8f38-a9a600840ef6,585,,"[73.2, 29.6]",266191,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,45,Real Sociedad,210,"['0569f50c-6498-4e68-be6d-6a2ff9177b22', '36f89611-1377-4ccf-a712-6f7d9979440b', '745abdf2-d859-4185-a074-b03793f7e212']",57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:57.474,Carry,True,2016/2017
,,,,,,"[46.5, 5.4]",,,,,,,,,,,,,,1.051,,,,,,,,,,,,,c3093581-f976-4e73-b5dc-7db3fa5340a0,591,,"[45.7, 11.1]",266191,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,45,Real Sociedad,210,"['0098f38c-3f49-4179-866f-feccf2e73ef2', '513f9d46-74c8-4377-85cf-2ef9fc6f64d9']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:03.329,Carry,,2016/2017
,,,,,,"[17.8, 37.1]",,,,,,,,,,,,,,2.135575,,,,,,,,,,,,,5b3e69f6-33a5-4089-bd01-46292b23377e,594,,"[16.9, 28.9]",266191,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,45,Real Sociedad,210,"['1672f9c5-00bc-438d-b8c3-f330c7c0f0cf', 'cd9a42a0-c090-4ddd-899a-953747326c2d', 'ff570aad-eb70-42f6-ab6a-4c76628fd3c3']",6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:06.887,Carry,True,2016/2017
,,,,,,"[80.8, 59.4]",,,,,,,,,,,,,,1.333496,,,,,,,,,,,,,a2e2d57f-b2f2-4924-a4d3-65d85e977a71,605,,"[76.8, 61.1]",266191,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,46,Real Sociedad,210,"['767645cb-d51e-4fc5-8caf-5398612fdc3a', 'afcdf8e3-9609-4ecc-9d77-23eeca9d9cf8']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:47.310,Carry,,2016/2017
,,,,,,"[90.3, 57.7]",,,,,,,,,,,,,,0.12,,,,,,,,,,,,,7921612e-a9bf-47f4-a092-46a8452267cd,608,,"[90.3, 57.7]",266191,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Center Midfield,46,Real Sociedad,210,"['1bd63c6e-bad1-4b19-9912-b174821aeaec', '21a9b682-b877-4a61-b091-8a9a7de0c34c']",49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:49.093,Carry,,2016/2017
,,,,,,"[112.3, 75.8]",,,,,,,,,,,,,,1.7405,,,,,,,,,,,,,afb48b93-200b-4055-b6a1-63eff788e8c3,611,,"[106.7, 73.9]",266191,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,46,Real Sociedad,210,"['8bfe9ea4-1dc7-4754-b2f6-eb4a941dbf6f', 'c5f74ca1-d90b-4ba9-8692-b30fec4d3734']",51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:51.026,Carry,,2016/2017
,,,,,,"[117.8, 14.2]",,,,,,,,,,,,,,0.187,,,,,,,,,,,,,af089031-0842-400f-b25a-04d5df1c5916,622,,"[117.4, 15.1]",266191,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Willian José da Silva,6721.0,Center Forward,47,Real Sociedad,210,"['56812035-94a0-4714-9c61-8b2475e967be', '84165099-69c3-4490-b433-443820df7b06']",18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:18.850,Carry,,2016/2017
,,,,,,"[37.8, 75.8]",,,,,,,,,,,,,,2.2501,,,,,,,,,,,,,90b9f0cb-02d9-4767-9eed-e676a3f8d8f7,632,,"[30.9, 73.0]",266191,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,50,Barcelona,217,"['200bc483-1bd7-44bd-b83b-0e2de20c1062', '8a4cc90f-502e-4e46-955a-b6b6fe99368f']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.405,Carry,,2016/2017
,,,,,,"[48.8, 68.4]",,,,,,,,,,,,,,1.3416001,,,,,,,,,,,,,333362b7-27d6-4f1b-8a8d-b99890fb050c,636,,"[50.2, 69.0]",266191,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,51,Barcelona,217,"['40ca1ae1-01fc-4a5d-a87e-095e039b959e', '4e41e45d-7a01-4ddc-8cbc-6364a63dce5c', 'b529dd64-7133-4203-bb6f-7a416283290e']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.750,Carry,True,2016/2017
,,,,,,"[42.7, 76.0]",,,,,,,,,,,,,,2.1568,,,,,,,,,,,,,1932d6cc-7ca7-4a7c-88e2-0ff30ac0a862,640,,"[46.0, 62.1]",266191,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,"['4ee8f773-0786-4119-81a7-0d6dea790bfb', '6964a718-cc3a-463b-b07c-f20f5e278e5f', '9516eeb7-e68e-4094-bc7a-5f788dc28a20']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.853,Carry,True,2016/2017
,,,,,,"[55.7, 78.5]",,,,,,,,,,,,,,0.4821,,,,,,,,,,,,,02042878-750f-4303-bffb-bda0999362b7,654,,"[56.7, 77.9]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,53,Barcelona,217,"['1ff9e37c-362e-4296-9dbb-a7bdd8869601', '73f359ce-cdc5-444d-94c6-f52de3311282', 'dbd364fc-edf0-423e-a73e-26486b6bd835']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:05.620,Carry,True,2016/2017
,,,,,,"[70.1, 2.9]",,,,,,,,,,,,,,1.1553,,,,,,,,,,,,,1070dfc7-4588-40b2-bcae-cd5b86a7fc9d,659,,"[67.4, 2.0]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Center Midfield,53,Barcelona,217,"['6b4e2eef-51cd-4998-ad75-c1ec9133bf4d', '968e001f-7854-42c4-af2f-eb7516837f0e']",6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:06.659,Carry,,2016/2017
,,,,,,"[50.2, 77.9]",,,,,,,,,,,,,,0.1997,,,,,,,,,,,,,e005899a-a61c-4986-b0b0-34bc700cae4b,662,,"[50.0, 77.2]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,"['1ea477fa-ef78-4b38-8b2d-aed7507b66f6', '4bed263b-fabd-49a4-8575-eaea4272a891']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.815,Carry,,2016/2017
,,,,,,"[51.1, 74.3]",,,,,,,,,,,,,,0.4859,,,,,,,,,,,,,a186c779-f25e-42d1-b87a-5726436e0a41,665,,"[51.3, 75.8]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,53,Barcelona,217,"['4c9edffa-226e-4154-9616-86efe77272fe', '7f305522-0872-4df4-8563-4fd0d83cdec6', '8cb52e93-7846-4412-ae4b-f6c8fa7af99e']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.768,Carry,True,2016/2017
,,,,,,"[51.1, 76.0]",,,,,,,,,,,,,,0.1,,,,,,,,,,,,,4ee311e0-bb19-4842-a994-7de57b501075,669,,"[51.1, 74.3]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,53,Barcelona,217,"['7f305522-0872-4df4-8563-4fd0d83cdec6', '8cb52e93-7846-4412-ae4b-f6c8fa7af99e', '91ac31d7-b32a-42bf-87d7-dd049ca30f18', 'c00ee422-7b19-4ba6-9b33-c8254e50241b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.254,Carry,True,2016/2017
,,,,,,"[56.7, 60.8]",,,,,,,,,,,,,,2.3204,,,,,,,,,,,,,b30733a3-19f4-4d3e-b273-8ef46f61dfbf,672,,"[54.2, 76.2]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,"['099e35db-15e8-4c7d-ba05-4c27aa64c21f', '699c92f7-6ac2-4edc-993e-9fd1a4fcdcbe', 'fe553c81-d937-40c0-8dcb-911aa2bfa00f']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.139,Carry,True,2016/2017
,,,,,,"[81.7, 13.8]",,,,,,,,,,,,,,0.5293,,,,,,,,,,,,,83ebb2d2-f16f-4324-b695-08ee51651b0a,677,,"[80.1, 11.9]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,"['264583d4-e8ac-4343-b33f-1ae001455c69', '5cf7c0c0-cf4d-4c2c-8685-96bb2b55d960']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.467,Carry,,2016/2017
,,,,,,"[45.4, 4.7]",,,,,,,,,,,,,,1.5601,,,,,,,,,,,,,68549baa-9eb3-4f2c-b12d-3d852a533806,685,,"[53.6, 3.5]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,54,Barcelona,217,"['2a964072-359c-40a2-8176-37ddecd654fb', 'b3c3a480-48e1-464c-9a62-53b60bf13ce4']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:26.096,Carry,,2016/2017
,,,,,,"[29.2, 49.1]",,,,,,,,,,,,,,1.5733,,,,,,,,,,,,,060c3d23-ee3e-47a9-a968-03e49e41832a,690,,"[28.8, 47.6]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Barcelona,217,"['5b5f5db1-c24b-4de4-8a70-ef3675739472', 'b94dee5f-e040-46a3-a150-d70c1738470d']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.859,Carry,,2016/2017
,,,,,,"[48.7, 23.5]",,,,,,,,,,,,,,0.8869,,,,,,,,,,,,,3c4364e7-60f0-497c-9a51-81004850b25e,694,,"[48.7, 20.3]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,55,Real Sociedad,210,"['0251a873-5102-4e34-9dc5-313a985efcef', '07388fbb-b848-4323-bd08-d1312fabfc36', '92376d65-615a-4b93-82ea-cc5c3425fea3']",36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:36.064,Carry,True,2016/2017
,,,,,,"[52.4, 1.0]",,,,,,,,,,,,,,2.5621,,,,,,,,,,,,,d03c762c-18c8-42b7-a499-84349c14c03c,701,,"[49.7, 9.2]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,55,Real Sociedad,210,"['4cd58a20-2535-4940-8842-37cdb168acde', 'aaa04560-98e2-411a-8ed3-b3ddb82c5666', 'ec485530-664a-4f2b-8b23-64f704032301']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:38.810,Carry,True,2016/2017
,,,,,,"[64.2, 1.6]",,,,,,,,,,,,,,1.6584,,,,,,,,,,,,,8ab51e62-16ac-4df8-ade5-6b11bf3fe200,705,,"[52.4, 1.0]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,55,Real Sociedad,210,"['3bc2aeaf-9342-4435-95e6-69d965f71e77', '3d59f1ec-4eac-43a3-b007-2aa1e01c9918', 'aaa04560-98e2-411a-8ed3-b3ddb82c5666']",41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:41.372,Carry,True,2016/2017
,,,,,,"[59.4, 24.3]",,,,,,,,,,,,,,2.8738,,,,,,,,,,,,,c5a74239-442a-45a7-af2f-eec74a7d326d,711,,"[55.6, 14.0]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,55,Real Sociedad,210,"['0c4ecf93-c32f-4856-9e3f-4ce2443b5e2c', '9ceb85ed-5e6b-4efd-ae88-0c40b3d2aaaf']",44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:44.741,Carry,,2016/2017
,,,,,,"[55.4, 39.4]",,,,,,,,,,,,,,1.3059,,,,,,,,,,,,,5213fbf6-ce24-4fe1-b3e2-984b2c9c01c9,714,,"[55.6, 36.5]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,55,Real Sociedad,210,"['173a4bd4-5726-48e3-bbb6-8a17d78b11bc', 'c4bd6759-5616-4093-836d-736ffd125641', 'faacfb51-97d7-40f9-af82-f488285cb2bd']",48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:48.763,Carry,True,2016/2017
,,,,,,"[85.8, 75.8]",,,,,,,,,,,,,,4.20474,,,,,,,,,,,,,1d2fefff-1f8d-4f3d-bb93-df54ad7316b5,718,,"[67.4, 76.9]",266191,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Martínez Díez,8724.0,Right Back,55,Real Sociedad,210,"['441de4b6-8250-4366-af1f-10af9e6c9045', 'e8a5949d-b8bd-41fb-81e7-3290bbf4cf1a', 'e9660a1c-bcd7-4c37-ad27-523d31c53a70']",52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:52.038,Carry,True,2016/2017
,,,,,,"[93.3, 18.6]",,,,,,,,,,,,,,5.5759,,,,,,,,,,,,,954a4219-684b-429b-ab18-64190a54fb96,725,,"[71.2, 2.6]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,56,Barcelona,217,"['6b9ea5d4-caa0-409d-88da-07f9c229cd5d', 'bc3bdd0c-8e55-4afc-8a4e-75891e366710']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:13.961,Carry,,2016/2017
,,,,,,"[83.6, 44.2]",,,,,,,,,,,,,,1.457997,,,,,,,,,,,,,a8c584e0-48ac-49cc-b77f-a486d3f82857,728,,"[83.6, 44.2]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,56,Barcelona,217,"['52ab5cbc-3018-4ff0-b2c3-c0245cc474ce', 'c2ee9c27-3167-4d34-90d3-043ce44591f1']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.095,Carry,,2016/2017
,,,,,,"[95.6, 56.2]",,,,,,,,,,,,,,0.7332,,,,,,,,,,,,,c8ee6450-224f-4049-99b1-13f3d2d550db,732,,"[92.7, 56.6]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,56,Barcelona,217,"['75e9c8db-aa4c-44da-8c4f-9e23b1ba1877', 'abf4d513-2524-4e78-abb6-8c972d0f2423', 'e23931b2-1be7-4fe2-8ffa-def7dce29adf']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.632,Carry,True,2016/2017
,,,,,,"[102.3, 69.4]",,,,,,,,,,,,,,0.6668,,,,,,,,,,,,,5fb12845-f6e7-4962-a5b7-0483f645e9aa,735,,"[102.3, 69.4]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,56,Barcelona,217,"['7b67a971-658b-481e-877f-8f754236eee2', 'e95e2539-d8e0-46ed-8ed4-95c236d12600']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.689,Carry,,2016/2017
,,,,,,"[55.8, 35.0]",,,,,,,,,,,,,,1.6683,,,,,,,,,,,,,b769d0a4-809c-4225-9338-cae501a781a8,741,,"[52.0, 37.6]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Zurutuza Veillet,6669.0,Left Center Midfield,57,Real Sociedad,210,"['620d75eb-2cd5-47e0-91b8-73f599521efe', '933be366-0133-4b7e-a988-f014d2603b23', 'd7dedb9d-9ff2-441d-b8c3-50cd68e2bcdf', 'e93af76f-d4c1-40cd-b427-19c43c339c7a']",48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:48.711,Carry,True,2016/2017
,,,,,,"[69.9, 18.4]",,,,,,,,,,,,,,3.848582,,,,,,,,,,,,,a7ac64dc-b219-4497-ade4-3f880fb10fee,746,,"[43.8, 23.1]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,57,Real Sociedad,210,"['4b4a7c42-a4a0-4e86-87d1-af489a19f49d', 'af25e037-ad11-4aa9-9be9-028fc393cf07']",52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:52.438,Carry,,2016/2017
,,,,,,"[75.8, 1.8]",,,,,,,,,,,,,,1.3042,,,,,,,,,,,,,e0a4fca5-5324-407a-8a91-21da7dd46e83,749,,"[76.8, 2.0]",266191,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,57,Real Sociedad,210,"['af146e9f-4a33-4f0d-96e4-ec400e823288', 'cde8b3d0-2936-4dc3-9a37-5992b1d7504f', 'd1a6392e-7f9d-470d-b73e-26c56cb09aeb']",57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:57.448,Carry,True,2016/2017
,,,,,,"[63.2, 24.7]",,,,,,,,,,,,,,2.194174,,,,,,,,,,,,,84a864b4-09c8-4852-9991-56e5c8ed5555,753,,"[62.7, 25.2]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Zurutuza Veillet,6669.0,Left Center Midfield,57,Real Sociedad,210,"['578e60c0-f143-475a-a44f-14815a15f969', '87c9e50d-00c2-4181-be91-5baacaba6b04', '9e07283c-f523-4eb5-920a-af28de50f3fa']",0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:00.001,Carry,True,2016/2017
,,,,,,"[70.5, 2.7]",,,,,,,,,,,,,,0.814972,,,,,,,,,,,,,9a3a06d2-9bf9-48c7-a226-db55bc2738a8,757,,"[70.5, 2.7]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yuri Berchiche Izeta,3023.0,Left Back,57,Real Sociedad,210,"['257047a0-04ef-4df3-8025-b9c2c5990605', 'ee005d02-5774-49a8-bdde-bb9a91cfeb8a']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:03.382,Carry,,2016/2017
,,,,,,"[63.4, 12.5]",,,,,,,,,,,,,,2.8293,,,,,,,,,,,,,01e4761e-de7a-4801-be05-fb948e7fa78d,760,,"[64.2, 7.1]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,57,Real Sociedad,210,"['522d1a5b-6b0b-4f00-8634-80ae0af8b90f', '7776c5a3-971b-4647-bd28-b3565fc68651', 'ba9c4b57-718d-43e4-a59b-88d4e1cac1c6']",4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:04.924,Carry,True,2016/2017
,,,,,,"[91.7, 57.1]",,,,,,,,,,,,,,0.5485,,,,,,,,,,,,,87e325a5-8ac8-4dd8-8b99-88a16fa993fd,772,,"[90.7, 58.1]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,57,Real Sociedad,210,"['0cb3c7a0-bef9-452c-848d-9765b7d72a44', '3f393509-a460-4910-ad4b-1be6b07ab615', 'b1158de6-7a70-4794-a972-4e5e9d770e29']",14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:14.111,Carry,True,2016/2017
,,,,,,"[99.1, 57.5]",,,,,,,,,,,,,,5.8251,,,,,,,,,,,,,792a439a-1b96-438b-a848-3c611b34fb0d,775,,"[91.7, 57.1]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,57,Real Sociedad,210,"['0cb3c7a0-bef9-452c-848d-9765b7d72a44', '3f393509-a460-4910-ad4b-1be6b07ab615', '6b1a6abc-30bd-4db6-9b09-b0cee389fb53', 'b3d4fef9-45bd-4a2d-a83c-1ebc89e4fe8f']",14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:14.660,Carry,True,2016/2017
,,,,,,"[112.1, 68.7]",,,,,,,,,,,,,,0.394842,,,,,,,,,,,,,2f156419-675d-447e-a9d8-a8dc4f47a112,779,,"[112.1, 68.7]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Prieto Argarate,6690.0,Right Center Midfield,57,Real Sociedad,210,"['6120d08b-537f-4b9a-b0ca-8cf8e23a5e79', 'e7de6432-ba2a-4b9b-9bf9-6f3825fda710']",21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:21.770,Carry,,2016/2017
,,,,,,"[107.1, 41.1]",,,,,,,,,,,,,,0.1421,,,,,,,,,,,,,3fad9ed9-88eb-4614-892f-a9101604f564,782,,"[107.1, 41.1]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Willian José da Silva,6721.0,Center Forward,57,Real Sociedad,210,"['9d82ebd2-35ea-4bbf-9402-6c3a7a185295', 'e64be052-b506-4fe5-ad99-288a33d4ed0c']",23,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:23.628,Carry,,2016/2017
,,,,,,"[106.7, 17.0]",,,,,,,,,,,,,,2.440915,,,,,,,,,,,,,5ac0fc83-2c37-4f95-8ef1-c28d9029c574,785,,"[98.2, 18.0]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yuri Berchiche Izeta,3023.0,Left Back,57,Real Sociedad,210,"['41f25557-a5db-4f66-88ca-67117ffe6005', '8edf1a02-2351-49c0-9f26-b8111074bf35', 'e6b62749-f435-4994-86cb-af1c6a94b6ef']",25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:25.623,Carry,True,2016/2017
,,,,,,"[113.8, 20.1]",,,,,,,,,,,,,,1.355985,,,,,,,,,,,,,e6c48a6d-b58c-4737-9732-0e9a1d337ed2,789,,"[106.7, 17.0]",266191,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yuri Berchiche Izeta,3023.0,Left Back,57,Real Sociedad,210,"['0e3d3cea-b2e5-41d3-8d21-fbf01d3e236f', '265cf00e-6b41-4636-8d8b-9ce88f0368da', '70e5e946-c0c5-42eb-b687-cbb7be0b7f1e', 'e6b62749-f435-4994-86cb-af1c6a94b6ef']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:28.064,Carry,True,2016/2017
,,,,,,"[7.6, 7.9]",,,,,,,,,,,,,,2.7861,,,,,,,,,,,,,56d678b4-e306-4620-ad0a-948b2513459a,797,,"[6.7, 18.2]",266191,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,58,Barcelona,217,"['311e882a-094d-4ec4-87f0-31c3a37fbcd1', '590cf040-078c-4552-b139-41c141e17d33', '7f82a9d5-09c5-4bde-b600-91f9f2a32659']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.011,Carry,True,2016/2017
