ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.4898,,,,,,,,,,,,,,,6eef1702-f9c6-4056-9bf9-4034a59bba8a,1278,,"[48.8, 5.9]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,71,Celta Vigo,209,"['4493fb4c-d6f6-43b8-9e18-a7d99701c185', '474db9b7-68d4-49d5-9f52-da951981d29a', '9aa5c551-8910-4837-8986-e59d929659bc']",25,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.749,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.951068,,,,,,,,,,,,,,,76e04e08-85c1-4d0f-a7ac-e01ebec120f2,1284,,"[63.6, 16.8]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,71,Celta Vigo,209,"['6f2893d8-c9a8-410c-81b8-7dc413e9e085', 'ec6bac4e-40b4-4540-8913-543bff98bdb9']",30,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.144,Pressure,,2015/2016
,,,,,,,,,,,True,,,,,,0.439681,,,,,,,,,,,,,,,eae2b29f-8abf-4b09-87c0-598c515737d6,1290,,"[18.8, 48.8]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,71,Celta Vigo,209,['f1cbc147-4b60-495e-913f-ea1e2d18776f'],36,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:36.558,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.940711,,,,,,,,,,,,,,,235124c5-7e50-44e4-9bbf-e4e2aa6c6fe9,1306,,"[70.4, 52.0]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,71,Celta Vigo,209,"['94f54aa1-28ec-43e9-83c2-a9d8142f91c6', 'f0a2a2ed-9a81-44e8-846e-d81941429458']",45,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.933,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.705051,,,,,,,,,,,,,,,967c405e-eb56-4bd4-8309-17d6a181f8e2,1308,,"[43.4, 74.8]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Celta Vigo,209,"['be2aad36-ab6c-4456-86c0-4fd227e5728e', 'ce2297f9-5dbc-43c8-8b76-52c51f35880f']",48,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.375,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.595885,,,,,,,,,,,,,,,61e823ee-f3c1-4a6c-9db1-892e829aa595,1312,,"[10.3, 23.5]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,71,Celta Vigo,209,['6f3d7427-c52c-488b-a323-eff725040159'],55,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.111,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.810222,,,,,,,,,,,,,,,9a6c6d72-c0a4-4279-b624-32d5a925f25d,1316,,"[111.5, 63.3]",266254,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Beauvue,6600.0,Right Wing,71,Celta Vigo,209,,58,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:58.233,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.843311,,,,,,,,,,,,,,,346204b7-8f6f-4dfb-b2d4-14885ab49b61,1323,,"[60.7, 28.7]",266254,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,72,Celta Vigo,209,"['6f792dd4-99ab-4041-b797-71e3407bd510', '7a74b478-afbb-4d37-8019-4694244ae357', 'b8b71f53-9954-49a8-b703-d783a02411e3']",17,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.664,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.478362,,,,,,,,,,,,,,,5b9388d8-87c1-4bb5-802b-a4c57de96f11,1330,,"[69.8, 69.4]",266254,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,72,Celta Vigo,209,"['29664a70-8e2a-45ab-956d-aa230dc6132a', '659ced29-5c81-425e-b84d-42eb784997cc', 'ae1f4022-25f7-4e6f-8d23-059464a94c66']",22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.467,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.719355,,,,,,,,,,,,,,,4de65194-ce9f-42f2-a939-0733776f8201,1335,,"[59.4, 18.5]",266254,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Left Center Midfield,72,Celta Vigo,209,"['62c761aa-0664-4574-822d-39b20fa75ddf', '9cea1bc9-7b29-4083-8bab-0ed41e9c267a']",26,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:26.563,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.794498,,,,,,,,,,,,,,,8a3555bd-ec34-4c2c-af1c-519698149036,1346,,"[71.3, 54.0]",266254,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Right Center Midfield,73,Barcelona,217,"['40ddc091-5c7f-4c7b-8841-d4c5559d35e1', 'aef079c9-d980-4831-a15c-5ca6c4a0c857']",52,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:52.564,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,2.04499,,,,,,,,,,,,,,,e9f820b6-64ab-4fbf-b397-5737386420a6,1367,,"[47.2, 35.2]",266254,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,74,Barcelona,217,"['2c694112-3223-4b09-adbd-22af1bf05eb3', 'd6bc38be-f35c-4d8d-9cbd-9817c5452cdd']",29,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:29.360,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.05359,,,,,,,,,,,,,,,5eae73a3-1835-4e87-9840-bafd9f7068e6,1380,,"[12.7, 24.3]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,75,Barcelona,217,"['001368ab-a730-42bc-afde-368992803628', '007fa7c6-691d-47b6-999c-5fd937b1da33', '291d0e55-6fa1-429a-8b4d-c59c3abf842c', 'cb98f83d-4785-4d08-8600-ea1815dc8145']",3,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:03.097,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.95978,,,,,,,,,,,,,,,4d18c394-0f51-4708-8bd5-97a33c0318e6,1389,,"[10.5, 12.2]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,75,Barcelona,217,['7f4d343c-a579-4cf8-a29d-5372608c8ca9'],8,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:08.681,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.291904,,,,,,,,,,,,,,,8073a883-b14b-495f-b5f2-db062f1d3d80,1392,,"[100.3, 64.0]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,75,Barcelona,217,,10,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:10.803,Pressure,,2015/2016
,,,,,,,,,,,True,,,,,,1.4386,,,,,,,,,,,,,,,1e7ac0dc-a6cd-4c88-b38c-a2476dc41c6f,1396,,"[76.1, 39.5]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['6dbb652a-b9a1-4914-8427-85f06e7ee927'],15,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:15.523,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.684574,,,,,,,,,,,,,,,4165f21c-84f8-41d4-b37d-b3caf4a96bac,1402,,"[18.8, 54.2]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,75,Barcelona,217,['a8cd16b9-d2d6-40d1-b24d-994f4f437fc4'],22,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:22.772,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,2.553534,,,,,,,,,,,,,,,8cfcdbb7-2dc1-47ff-a602-f0beacec3088,1412,,"[74.7, 72.8]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,75,Barcelona,217,"['6dbf699b-592d-499e-a771-7dac51e29bca', 'ad6fef95-dac0-4237-9314-660e12751475']",32,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.751,Pressure,,2015/2016
,,,,,,,,,,,True,,,,,,0.956592,,,,,,,,,,,,,,,9c9225f6-ae2c-455f-acde-b47c571cec17,1415,,"[81.2, 74.4]",266254,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,75,Barcelona,217,['ad6fef95-dac0-4237-9314-660e12751475'],35,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.011,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.490721,,,,,,,,,,,,,,,e8b73c15-2893-45bf-a942-267c614c0571,1431,,"[34.3, 73.7]",266254,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,77,Celta Vigo,209,['42f0be29-18d5-484f-8d24-1df0f492a534'],21,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.544,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.549114,,,,,,,,,,,,,,,a1ef04ad-76a6-4bcf-a24a-5f4a9c8cd21a,1433,,"[28.2, 75.0]",266254,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,77,Celta Vigo,209,"['03f2aa49-d89b-4563-951d-20e49681b152', '66433340-b271-4c40-9d7e-505eeafbe27c']",23,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.282,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.396138,,,,,,,,,,,,,,,bf1689a5-9be7-44f8-8e0f-3e57681020dc,1443,,"[75.7, 23.8]",266254,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,78,Barcelona,217,['3d607200-394d-47aa-b670-aee284e22b44'],29,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:29.741,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.468938,,,,,,,,,,,,,,,049d368d-c43c-4c43-8610-4338863307c0,1444,,"[74.5, 7.0]",266254,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,78,Barcelona,217,,34,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:34.489,Pressure,,2015/2016
,,,,,,,,,,,True,,,,,,1.093338,,,,,,,,,,,,,,,53687bc3-1db7-4f2e-8c86-f684d5a4c500,1465,,"[110.2, 63.6]",266254,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,79,Celta Vigo,209,"['595065d0-a53f-48b5-bee2-68a6e3f18c82', 'e8bd1a95-9e24-420d-88ea-72cb95d8ce9f']",58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.804,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.106125,,,,,,,,,,,,,,,7db71020-051d-4615-a22a-4c0034fbd30e,1482,,"[41.7, 11.1]",266254,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josep Señé Escudero,27342.0,Left Wing,80,Barcelona,217,['7b698e87-fd5f-4e6b-9962-2cd6e1aa0c16'],10,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:10.281,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.592963,,,,,,,,,,,,,,,c948e1bf-88d9-44d7-91f6-5089061c0940,1483,,"[40.9, 5.7]",266254,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,80,Barcelona,217,"['3ab87fde-ed8f-4cc1-91a4-d8fe00988dee', '5f29a669-5329-42b9-a045-a1aa045b6513']",11,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:11.371,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,3.102169,,,,,,,,,,,,,,,3b0548f6-b3d5-4d28-a5ed-25c9f735f134,1490,,"[31.3, 7.7]",266254,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josep Señé Escudero,27342.0,Left Wing,80,Barcelona,217,['e65e2688-cf08-4c74-b23d-f36e80a90824'],13,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:13.781,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.433963,,,,,,,,,,,,,,,92e47f4c-95cc-41d7-80a4-0723154e69c9,1502,,"[30.2, 26.7]",266254,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,82,Celta Vigo,209,"['236e12f6-0b75-4eae-9186-10878d9cedd4', '9384fa1f-79b7-48e4-8e4d-0d28be1ea663', '98460aeb-e063-404c-8289-90a0a344a2c8']",39,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.338,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.44465,,,,,,,,,,,,,,,d0492265-aedd-43a8-923a-39a88b9b4322,1506,,"[40.6, 31.9]",266254,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,82,Celta Vigo,209,"['1c846efe-3eba-4a5f-90f9-a5718bd2c3c3', '71f0111a-b3ae-44c2-acdb-7b7edc87e49b']",39,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.968,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.435982,,,,,,,,,,,,,,,fd3bf8aa-0eda-42fb-9762-61322183a265,1512,,"[24.5, 45.4]",266254,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Celta Vigo,209,"['6bba7997-0417-4710-8561-254446cb280e', 'a169511c-4008-4d53-9dad-49c245d9d49a']",41,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.412,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.838925,,,,,,,,,,,,,,,676c1dd6-8f4d-426b-92e0-3899b2f9479d,1526,,"[68.0, 38.7]",266254,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,John Guidetti,6038.0,Center Forward,84,Barcelona,217,['ee54984e-e151-4d89-a393-f04bedc5219c'],49,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:49.523,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.537678,,,,,,,,,,,,,,,4fef2eea-ddc0-4208-ac32-da87cd3e1989,1536,,"[102.7, 64.8]",266254,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Right Center Midfield,84,Barcelona,217,"['18f96526-16b5-4d57-b1e2-e6a54bf74de3', '1bd8cfe4-3203-4fef-8800-810a47ddc414']",59,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:59.957,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.313918,,,,,,,,,,,,,,,730d44cc-3e68-4174-947e-ba674dc41c7f,1538,,"[67.3, 60.7]",266254,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hugo Mallo Novegil,6805.0,Right Back,84,Barcelona,217,"['1c969e22-c06b-4034-91ca-4f845f548887', '72d15992-3f1c-435f-8802-982d5d6eff5f']",2,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:02.488,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,2.209545,,,,,,,,,,,,,,,3f002593-0e51-481b-9cd6-283e8d209cd4,1544,,"[72.4, 54.0]",266254,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Right Center Midfield,84,Barcelona,217,['46744826-bdf1-4eb1-a873-48aba86b1c97'],9,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:09.021,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,3.385897,,,,,,,,,,,,,,,624eeb6a-f62f-41d0-a38e-994ee689b1d4,1548,,"[54.3, 60.3]",266254,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Wass,6797.0,Right Center Midfield,84,Barcelona,217,['b8c343f2-61d4-4c30-96dd-a0642e8baa9f'],15,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:15.552,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.383699,,,,,,,,,,,,,,,2e5e4755-7980-49fd-a4e6-117cd01494b6,1552,,"[48.3, 46.9]",266254,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Pablo Hernández,6801.0,Left Center Midfield,84,Barcelona,217,"['73220a0e-12ea-475b-ba95-5a47393f20d2', '94cc819b-2ed4-4256-9451-b2ef36c5ac2b']",20,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:20.836,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.9349,,,,,,,,,,,,,,,a186719a-3efb-4150-bcf2-56a3c7ba509a,1559,,"[46.4, 34.6]",266254,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nemanja Radoja,6796.0,Center Defensive Midfield,84,Barcelona,217,"['0ac84f56-f1b0-4d8d-8d97-71e57c2b88a2', '27d4e3bd-1f0b-4fa1-a1ad-e6bbda13e9d1']",27,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:27.297,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.514152,,,,,,,,,,,,,,,9bf2d7a3-204c-4555-a269-cda31aff21dd,1579,,"[11.1, 51.1]",266254,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Pablo Hernández,6801.0,Left Center Midfield,84,Barcelona,217,,44,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:44.572,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,2.385685,,,,,,,,,,,,,,,3f1cec3d-ab75-4ff4-8835-f43d686fc6af,1586,,"[45.1, 51.2]",266254,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,85,Celta Vigo,209,"['52bab0d5-dd77-4d26-b968-afc8bee52165', '91746a8e-995f-47a2-bbeb-bd84186c3aa8', '9abe75e9-d22f-4cdc-84e2-94ff5fff7a22']",23,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.219,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,2.565873,,,,,,,,,,,,,,,d8ab7cef-3ebd-4cf4-8cca-3787909f11d2,1595,,"[52.0, 24.6]",266254,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Left Center Back,86,Barcelona,217,"['52641754-b3e1-45d0-9f6d-dce548451a90', 'bc1b3574-b091-4756-abdf-6fbe73f0153b']",40,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:40.294,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.121231,,,,,,,,,,,,,,,4375b631-35fa-4598-8ffb-9aaa81064676,1631,,"[109.8, 42.3]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Guidetti,6038.0,Center Forward,89,Barcelona,217,['9a0d8018-e671-4b9c-a205-f8fbf1b0ef21'],4,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:04.196,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.328569,,,,,,,,,,,,,,,894d9e63-b5ff-4b45-ac54-798f8498d698,1634,,"[75.4, 20.1]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,90,Celta Vigo,209,"['01c8e1ef-0f9f-44db-9a17-170f53d43f02', 'af785fea-d3f9-4794-a2d9-9e0e7fa8b715', 'e243dd26-2a12-43a7-b213-0efb59c32d37']",16,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.498,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.069109,,,,,,,,,,,,,,,a303ec1b-23c9-43fb-98e0-8fcbe3ea3ad1,1638,,"[96.6, 26.2]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,90,Celta Vigo,209,"['54d6245d-f795-40a7-ae42-7410f85bec54', 'e10da6e4-1248-4f3b-8baa-f3fc60a90252', 'e6ab834d-cbee-4479-951c-ea0cef13d330']",19,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.229,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.777153,,,,,,,,,,,,,,,2000d8e3-7ed8-4920-98f3-1be4c419a337,1645,,"[57.3, 22.2]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,90,Celta Vigo,209,"['03ca525a-6bb7-48f6-980a-122966328ef3', '500cfcd2-9de3-49e5-91bc-da520783bf29', 'd3bbd036-c9d6-49f0-8c87-3e5454662095']",25,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.377,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.37253,,,,,,,,,,,,,,,e33d6f3a-9d0a-4083-8730-9f1a52c2ef65,1658,,"[80.7, 63.5]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,91,Barcelona,217,['3010afe7-8c6e-48b3-a979-cc4a85b4abe2'],41,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:41.898,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.293327,,,,,,,,,,,,,,,ee421edd-d258-42dd-896a-fa949cf5c084,1665,,"[52.3, 58.5]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,91,Barcelona,217,['8b0d1fe7-6dc2-4e8a-ba89-84bc5e2f63c9'],45,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:45.093,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.792106,,,,,,,,,,,,,,,b87a9862-0332-467e-bd30-9985f729aebf,1673,,"[13.9, 46.3]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,91,Barcelona,217,,51,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:51.148,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.237964,,,,,,,,,,,,,,,586e996f-afd2-45e5-9f7a-c34812c0d987,1701,,"[52.2, 26.6]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Wass,6797.0,Right Center Midfield,92,Barcelona,217,"['1bb0e170-51dc-4ba2-b307-70ab65498cfb', '6f0f1dba-89f5-45c2-af32-5c007d7e46d5']",26,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:26.895,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,3.284785,,,,,,,,,,,,,,,70e6eba6-1cce-492a-b590-19fd86b79944,1705,,"[36.9, 25.8]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carles Planas Antolínez,7577.0,Left Back,92,Barcelona,217,"['16aa2c31-6fe2-45fc-8198-7f9c6d1ed486', '1aa5566e-1dc9-4eba-9a8c-d51450f91667', '2a9322f5-d4c6-4f75-9a08-b6e2e17a9c2f']",29,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:29.301,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,1.586084,,,,,,,,,,,,,,,b79e783a-2817-4941-b7f2-0079003605f2,1715,,"[43.4, 57.3]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,92,Barcelona,217,['0dd291e4-caed-41ac-88ad-d38ce68b2e61'],37,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:37.567,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.782286,,,,,,,,,,,,,,,0f7513a8-3225-4b92-bbc9-ab50af4660e6,1735,,"[88.7, 66.5]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,93,Celta Vigo,209,['b14eaf13-1369-4e74-a0a0-cb4910dd2ce8'],58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.117,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,0.736499,,,,,,,,,,,,,,,15ed8956-5ba5-4178-8650-c0777448057a,1743,,"[67.0, 48.9]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,93,Celta Vigo,209,['3d684cf9-94fa-429e-b0c9-eff595e2b6d3'],4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.600,Pressure,,2015/2016
