ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[35.5, 24.1]",,,,,,,,,,,,1.086675,,,,,,,,,,,,fc8719f9-9237-429f-9754-63b645037608,3675,,"[38.2, 21.7]",9742,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Vermaelen,6332.0,Left Center Back,172,Barcelona,217,"['1d8325b4-80c5-4d86-8612-1c4d127a55f4', '57071277-1bd0-426b-9e31-39038865a0f4']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:53.090,Carry,,2017/2018
,,,,"[37.4, 40.2]",,,,,,,,,,,,3.064822,,,,,,,,,,,,ab20bbc6-090f-41f6-906d-3bd4a7f3dddf,3678,,"[34.1, 39.5]",9742,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,172,Barcelona,217,"['1c23c687-8609-4df7-b95a-f1566542b7b7', '7d3d3bee-d086-475a-a35a-10730c520497']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:55.433,Carry,,2017/2018
,,,,"[107.1, 7.6]",,,,,,,,,,,,4.578794,,,,,,,,,,,,fa4fb10b-bd58-41cc-9e23-afa9f670f92f,3681,,"[110.3, 7.9]",9742,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Manuel Arnáiz Díaz,6810.0,Left Midfield,172,Barcelona,217,"['39bde379-1973-48e8-921f-9d19267acfcf', '548f6984-c927-47a7-8554-da891803eeef', '6f11b1c7-47a4-4ab5-abe7-4762e9c0533a']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:03.024,Carry,True,2017/2018
,,,,"[94.0, 13.6]",,,,,,,,,,,,0.782689,,,,,,,,,,,,1b495da1-0c3c-4ea0-8d2c-d2607864e343,3685,,"[96.5, 9.5]",9742,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,172,Barcelona,217,"['d1c094c8-12eb-462c-b194-f557e41d0c00', 'e5229600-590f-40ed-a30e-423cb989d4f6']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:08.739,Carry,,2017/2018
,,,,"[91.9, 27.6]",,,,,,,,,,,,0.049707,,,,,,,,,,,,3389cd65-a413-4dfe-a57d-2220b1495559,3688,,"[91.0, 25.5]",9742,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,172,Barcelona,217,"['3d05bc95-1796-4d57-900f-c0bf1e3129fc', 'cd7a1c2c-d214-4b57-93af-0f7f7a46f541']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:10.494,Carry,,2017/2018
,,,,"[105.9, 27.1]",,,,,,,,,,,,2.145774,,,,,,,,,,,,1fd9bea8-481a-479a-af79-69b731a00965,3691,,"[98.4, 27.9]",9742,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,172,Barcelona,217,"['1d606df9-f04c-4408-b94c-f76acfa5f06f', '54da9e70-8073-493b-809c-13be19153480', 'deba3c93-8a90-4f29-9ae0-51c4e0baff8b']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:11.035,Carry,True,2017/2018
,,,,"[116.0, 24.6]",,,,,,,,,,,,1.695371,,,,,,,,,,,,ece4a1d9-6328-451b-a8f8-9399e31ed5c0,3695,,"[105.9, 27.1]",9742,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,172,Barcelona,217,"['5b0d1f80-bfd4-45e9-bd93-4fffe25d8e5d', '65de41ba-0d68-430b-ac7e-5dbc57b57a8a', '8a2cacd7-6404-4015-91dd-060c647a2894', 'deba3c93-8a90-4f29-9ae0-51c4e0baff8b']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:13.180,Carry,True,2017/2018
,,,,"[47.7, 6.8]",,,,,,,,,,,,2.6128,,,,,,,,,,,,acad9b2a-2f17-4c2b-ab58-500852e9b4b8,3705,,"[46.2, 17.0]",9742,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Antonio Manuel Luna Rodríguez,6675.0,Left Back,173,Levante UD,221,"['26bf6607-e819-4d24-964c-4106c6a068d7', '907f7395-247f-45e7-986f-4d23d1a076db']",24,,,,,,,,,,,,,,,,,,,Levante UD,221,00:48:24.697,Carry,,2017/2018
,,,,"[98.1, 4.7]",,,,,,,,,,,,1.714054,,,,,,,,,,,,bd9a447f-2f07-46c4-8282-a13442e1e872,3709,,"[99.5, 7.2]",9742,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexander Mesa Travieso,6808.0,Center Forward,173,Levante UD,221,"['01c088fe-1f76-4e1e-84b8-15ccba6c3d54', '5a9000cd-c5b9-4f84-9767-60383885cc63', 'fe105880-e19f-43ca-b4af-3f237ac9f916']",31,,,,,,,,,,,,,,,,,,,Levante UD,221,00:48:31.454,Carry,True,2017/2018
,,,,"[31.3, 41.0]",,,,,,,,,,,,4.758769,,,,,,,,,,,,32bc61e9-ebc4-4e06-9b40-b8e63e7ab0ed,3716,,"[30.1, 51.4]",9742,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,174,Barcelona,217,"['35c9cf49-ea53-48ab-aa41-1b77b085a225', '448ca2c0-22c0-42fd-b8e3-53afb7a2d721']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:48.923,Carry,,2017/2018
,,,,"[31.0, 23.4]",,,,,,,,,,,,1.370495,,,,,,,,,,,,b07b5f46-98e8-453f-8bb8-e71a89194a70,3719,,"[30.8, 21.4]",9742,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,"['06711376-376e-4bbb-9647-9899d4eb4399', '6a8e1057-5d26-46c7-b0b2-45d8933234ee']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:54.846,Carry,,2017/2018
,,,,,,,,,,,,,,,,0.529784,,,,,,,,,,,,6414ffe7-4189-48f5-8894-0517f2dc31d1,20,,"[65.9, 6.6]",9742,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván López Álvarez,6780.0,Left Midfield,2,Barcelona,217,"['817e254f-7f89-4be3-a65f-fb10d1b85b5b', 'ab87a1df-b62d-4443-a7c2-db1f72a4b53b']",12,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:12.839,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.545521,,,,,,,,,,,,92fe4aaa-8dd7-4847-902d-ca692759fe0c,39,,"[48.1, 6.5]",9742,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván López Álvarez,6780.0,Left Midfield,2,Barcelona,217,"['5312756b-cf24-44d4-91c4-77fa2141c351', '88ecdad0-4f14-4c44-894d-e025cfe41cfc']",31,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:31.565,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.558061,,,,,,,,,,,,5e0dd71f-621c-48d4-a2c5-893a5b487feb,48,,"[53.9, 56.7]",9742,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,3,Barcelona,217,"['07109b07-c6ee-4c67-8288-7d2c39933b4f', '296cdbd4-3e8f-4668-847b-50c80abe2a2d', 'c46e298b-9f76-4765-ba7a-4eec2e691d7e']",44,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:44.671,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.03971,,,,,,,,,,,,d36704c9-ee87-42d6-a2bc-87d29fbbfdc8,66,,"[99.6, 50.4]",9742,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Okyere Boateng,6678.0,Center Forward,4,Levante UD,221,['09099c5e-5b8d-472d-ba49-08900447552e'],1,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:01.692,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.544057,,,,,,,,,,,,2a74ce99-7058-47e5-ab78-a56da407b2b1,102,,"[57.6, 77.2]",9742,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Remeseiro Salgueiro,6691.0,Right Midfield,6,Barcelona,217,"['ad6b0c9d-96bf-49c8-a283-b57f43a8ffe9', 'f1afa1eb-efb9-44e1-9d27-25a77067a525']",18,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:18.839,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.588688,,,,,,,,,,,,1c392a94-3100-40a1-a7ca-40d76332c1ca,112,,"[45.1, 5.1]",9742,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,6,Barcelona,217,['5be50b38-15a6-419c-b0d2-d9a3a67118db'],27,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:27.368,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.718014,,,,,,,,,,,,e48f62c2-9ca2-467e-b246-520162a14af9,126,,"[81.8, 65.7]",9742,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,"['1460d594-6d86-47ab-80ee-baee51bed4c7', 'f20db319-6ff1-44af-9a3b-105e68fae025']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.696,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.884017,,,,,,,,,,,,f0813f78-37c5-4ccd-ae61-f2760d21e0b0,135,,"[68.5, 70.2]",9742,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Remeseiro Salgueiro,6691.0,Right Midfield,6,Barcelona,217,['4b9d2d2e-0662-47d5-a6ce-ff395256c963'],50,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:50.747,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.319162,,,,,,,,,,,,2212fd0a-1fe5-4269-b96a-93d72464848e,151,,"[54.9, 13.4]",9742,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheick Doukouré,6683.0,Left Center Midfield,6,Barcelona,217,['8e763ef2-1638-4baa-a57e-b996f2c5610b'],4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:04.255,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.116653,,,,,,,,,,,,9dc2e104-2e17-463f-aca8-dcd1788afaa6,155,,"[50.5, 8.5]",9742,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván López Álvarez,6780.0,Left Midfield,6,Barcelona,217,,5,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:05.179,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.33909,,,,,,,,,,,,3da1b014-d859-47e0-97ae-74e1d233b6fb,160,,"[30.1, 42.2]",9742,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,7,Levante UD,221,['f4371a7b-b394-4e81-9064-7df93a6360fb'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.813,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.099766,,,,,,,,,,,,395431dd-b6d9-4949-ae08-cdf7b86ab8f7,177,,"[96.1, 45.5]",9742,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Álvarez,6780.0,Left Midfield,9,Barcelona,217,"['3964d84e-eda9-44d3-be4c-da198e7d9347', 'a6d9409c-1210-4c4c-88c5-f7c40446d676']",55,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:55.481,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.307596,,,,,,,,,,,,f6bf8dba-601c-4592-a1dd-2eef5d5db90f,188,,"[61.5, 69.3]",9742,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Remeseiro Salgueiro,6691.0,Right Midfield,9,Barcelona,217,['f9a6a9a8-392d-4fd3-af18-b0a486ed0f77'],15,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:15.897,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.717003,,,,,,,,,,,,28216db5-2203-42c0-a4d2-33f8ed822fba,209,,"[75.7, 11.6]",9742,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,10,Levante UD,221,"['4c2938a6-b402-4dee-bacd-957e649374c0', 'e9597332-8028-4268-b0e0-38068915864a']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.392,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.394734,,,,,,,,,,,,3bafd6b1-95c2-4070-b342-bbd7cfd04933,233,,"[55.9, 62.4]",9742,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,11,Barcelona,217,"['97771ba4-df43-43c7-a814-d6b2ef6a625f', 'e17b757e-e4ee-4992-ba83-2e3a54fe2009', 'fc64bc78-290b-4b60-bfa4-b7b93a63cdaf']",16,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:16.881,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.103738,,,,,,,,,,,,92a72bdd-5626-4c32-9939-2951bd39c7b8,242,,"[58.0, 27.1]",9742,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Okyere Boateng,6678.0,Center Forward,11,Barcelona,217,"['31438647-e9d7-4a40-9fed-e5882bc192e8', 'db2ef0eb-3662-41f7-ad63-37a2a56dae4c']",24,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:24.048,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.334301,,,,,,,,,,,,f2a9d7b6-1753-485e-a266-5e228b9f1474,249,,"[51.1, 55.4]",9742,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheick Doukouré,6683.0,Left Center Midfield,11,Barcelona,217,['ccc720fe-b701-4dd3-b81f-224a900b8c5e'],29,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:29.207,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.724752,,,,,,,,,,,,c7d0fed5-82c0-4ce8-b956-6532afe96fa0,259,,"[38.3, 27.6]",9742,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,13,Levante UD,221,['704d05f4-3b85-4a11-ac45-100820abac1b'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.044,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.642051,,,,,,,,,,,,10cd4448-f3e1-4591-8c09-b68f4ee7d4b2,261,,"[28.2, 31.8]",9742,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,13,Levante UD,221,"['80729c70-1a9e-4aa3-8023-faa5e244f896', 'f22f4a60-0861-47af-9fbe-69a6bfb7961d']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.213,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.411509,,,,,,,,,,,,943ca660-0871-4bd3-b76c-0d20e9bccfd3,273,,"[64.0, 12.1]",9742,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Álvarez,6780.0,Left Midfield,14,Barcelona,217,"['782c95ce-2ba3-490a-8a52-7e9fc61cbcdb', 'a4497599-df2d-455b-bbb6-8e7bc4852436']",42,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:42.691,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.78773,,,,,,,,,,,,5fccb7f3-f06d-43f2-b097-279b90dbbf94,277,,"[51.9, 6.4]",9742,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,14,Barcelona,217,"['0d08e731-49fe-4abd-b40a-7778ed4cbf56', '0f016503-55ef-45fc-9c01-53f52649dd94']",46,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:46.077,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.533149,,,,,,,,,,,,2d513513-8a3a-4401-b449-545ccb3d996c,284,,"[43.3, 7.6]",9742,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Álvarez,6780.0,Left Midfield,14,Barcelona,217,"['438fa3e4-5d98-4e69-a507-21af00931caa', 'b1fd55ea-573d-483f-a390-82b617635c4d', 'fad0fac5-45bc-48d1-95e3-41b2dfca8dea']",53,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:53.531,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.361942,,,,,,,,,,,,69ed4e61-7693-47be-90ac-db6a9cd78413,288,,"[28.7, 11.5]",9742,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,14,Barcelona,217,['fad0fac5-45bc-48d1-95e3-41b2dfca8dea'],55,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:55.838,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.411834,,,,,,,,,,,,c2aa976c-4268-4a80-9e85-3dc2681b055a,297,,"[61.1, 23.8]",9742,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,16,Levante UD,221,['45852a93-ce96-4e90-a488-b54df957c074'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.680,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.253029,,,,,,,,,,,,45852a93-ce96-4e90-a488-b54df957c074,298,,"[56.7, 62.4]",9742,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Saša Lukić,6687.0,Center Defensive Midfield,16,Levante UD,221,"['92a625ed-60e5-4f08-ae13-f3558a0f4696', 'c2aa976c-4268-4a80-9e85-3dc2681b055a']",57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:57.984,Pressure,True,2017/2018
,,,,,,,,,,,,,,,,0.69209,,,,,,,,,,,,95545f78-fbd7-467b-997d-99252af3773f,307,,"[75.0, 8.1]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Midfield,16,Levante UD,221,['f804a9de-d575-4230-9902-91265cd25d91'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:01.429,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.23428,,,,,,,,,,,,e2ec7b17-a191-47d6-8059-c7ca94da7595,312,,"[66.3, 60.2]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emmanuel Okyere Boateng,6678.0,Center Forward,16,Levante UD,221,,6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:06.490,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.36322,,,,,,,,,,,,ac3a81e2-75f8-457b-8d3b-2a5c422638ef,319,,"[39.7, 53.3]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Cathriel Cabaco Almada,6809.0,Right Center Back,17,Barcelona,217,"['0f986b80-44ae-480f-a3b7-b8287e0c7223', 'e05e5b0c-dc82-4542-bb5f-f13656ec2ea6']",8,,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:08.238,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.085529,,,,,,,,,,,,5b667e35-29e3-406f-972c-d2d330dffb7f,329,,"[71.0, 54.3]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,18,Levante UD,221,"['0e189d2d-41ff-46e0-8393-77c0602bd4a9', '8c121f37-715f-4830-8411-c3f03532b471', 'a8effdcb-9afe-4a82-ba41-9a57c9a42fcf', 'b8bdb3a8-84b8-4d6b-adec-3611e53a5917']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.260,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.698186,,,,,,,,,,,,f6e73e05-47b6-4181-968a-49e2a448c9ca,332,,"[71.5, 50.1]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,18,Levante UD,221,"['8a1655ec-1bc5-47b9-b734-d9470ce21671', '8c121f37-715f-4830-8411-c3f03532b471', 'a8effdcb-9afe-4a82-ba41-9a57c9a42fcf', 'b1831ca5-ddbd-4545-9bc2-b89664f9cbbd', 'b8bdb3a8-84b8-4d6b-adec-3611e53a5917']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.646,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.943723,,,,,,,,,,,,385f11e6-0f92-4d66-9a64-3c47359fc6e6,340,,"[20.5, 49.5]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,18,Levante UD,221,"['22116572-4d31-4193-a940-6ee2d34e4073', '37806179-cf16-4556-a516-b2634e21a9c3']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.940,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.678695,,,,,,,,,,,,daf75b24-8bf4-4894-84a5-48e87b747a8f,343,,"[24.0, 53.4]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,18,Levante UD,221,['22116572-4d31-4193-a940-6ee2d34e4073'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:25.507,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.628472,,,,,,,,,,,,2882a09e-d1b7-4e16-9841-f9fd2e259181,347,,"[29.2, 53.0]",9742,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,18,Levante UD,221,"['1bdde9d2-6254-457e-9eb7-51513471fa18', 'd5c5007f-c33a-4b5d-bb95-7ef7646a6c6f']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.628,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.428844,,,,,,,,,,,,bf8f6aef-7951-4501-a9e1-54ff36449447,369,,"[52.6, 22.3]",9742,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Okyere Boateng,6678.0,Center Forward,20,Barcelona,217,['d69d71fe-6cd7-4d47-bd42-3e5e827ee23c'],4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:10:04.716,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.898119,,,,,,,,,,,,15687914-882b-4ce0-8751-286796af47b9,379,,"[40.3, 56.7]",9742,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheick Doukouré,6683.0,Left Center Midfield,20,Barcelona,217,"['0ca5a25a-f8e0-4877-aa0e-05aa31a8ee65', '652bff40-8231-41d9-b3dc-b5cff1962f27']",11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:10:11.485,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.918523,,,,,,,,,,,,16476b84-2305-4625-9143-34a6f891faab,383,,"[13.3, 72.8]",9742,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shaquell Moore,6806.0,Right Back,20,Barcelona,217,"['0fd1cd6e-d344-4388-9352-eee167a0b844', 'eb94cd38-d050-4817-8e43-14b7a2758025']",14,,,,,,,,,,,,,,,,,,,Levante UD,221,00:10:14.869,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.543234,,,,,,,,,,,,2f546782-0c0b-43f2-afe2-c13942f71113,388,,"[8.2, 60.3]",9742,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shaquell Moore,6806.0,Right Back,20,Barcelona,217,,18,,,,,,,,,,,,,,,,,,,Levante UD,221,00:10:18.577,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.786163,,,,,,,,,,,,bc290a9b-0f2e-4981-b46b-22977f658440,400,,"[52.4, 72.1]",9742,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,21,Levante UD,221,['46e8833d-b620-441e-8376-90cff55625dd'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:39.379,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.284556,,,,,,,,,,,,8c0bc4e4-a618-48f4-9032-5ab920cdd793,410,,"[67.6, 4.7]",9742,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Álvarez,6780.0,Left Midfield,22,Barcelona,217,['03289490-29ed-47c8-a0b6-1c8607ee95cc'],43,,,,,,,,,,,,,,,,,,,Levante UD,221,00:10:43.694,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.380999,,,,,,,,,,,,6e68cb21-75e4-4696-86ce-13e21cc40057,422,,"[37.4, 75.7]",9742,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Remeseiro Salgueiro,6691.0,Right Midfield,23,Barcelona,217,['445ac1b0-8248-4ecf-bdd4-c9526fea842b'],3,,,,,,,,,,,,,,,,,,,Levante UD,221,00:11:03.813,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.912156,,,,,,,,,,,,67ef127d-e191-4093-8dd1-95b5e7e5e7a9,432,,"[36.5, 46.5]",9742,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saša Lukić,6687.0,Center Defensive Midfield,23,Barcelona,217,"['003a4f3b-0ad3-474e-b9b4-af92519fa7b0', '6b8c817d-46fb-4490-9c16-d6ca6f0af44b']",10,,,,,,,,,,,,,,,,,,,Levante UD,221,00:11:10.244,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.651229,,,,,,,,,,,,736deb3e-f734-462d-b549-664ede133c19,436,,"[46.8, 53.7]",9742,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheick Doukouré,6683.0,Left Center Midfield,23,Barcelona,217,"['25a5a44d-1a4d-47b1-98d0-5ae91fd02c82', '2b4e3c04-86b2-41c2-9eb1-80d5dd2014c4']",12,,,,,,,,,,,,,,,,,,,Levante UD,221,00:11:12.438,Pressure,,2017/2018
