ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,1.254615,,,,,,,,,,,,,5257354a-d2af-4110-bc3f-dce54333007e,86,,,"[101.8, 2.6]",3773665,1,,,,,2.387763,,Left Foot,,,"[92.0, 11.8]",,Ground Pass,,13.441726,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,5,Barcelona,217,['ded8642d-fbdf-4023-9ae7-5a9f76c089d2'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.416,Pass,,2020/2021
,,,,,,,,,,,,,0.634308,,,,,,,,,,,,,4ace6c25-339f-46ee-aee8-52c5d9429980,89,,,"[91.1, 12.8]",3773665,1,,,,,1.3554386,,Right Foot,,,"[93.2, 22.4]",,Ground Pass,,9.8270035,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['45ae3274-ffed-4603-8acf-0bff1c034c48'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.832,Pass,,2020/2021
,,,,,,,,,,,,,1.976679,,,,,,,,,,,,,72e27d75-8ea1-4f64-b8c3-10638c61a8b4,93,,,"[91.4, 24.7]",3773665,1,,,,,1.7512673,,Left Foot,,,"[86.2, 53.2]",,Ground Pass,,28.970503,,,,,Óscar Mingueza García,43728.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,"['3f6f794f-7e8c-4b22-9bba-2929c99178b5', '4932f30e-12f8-4e24-9588-3ff4809f0814']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.264,Pass,True,2020/2021
,,,,,,,,,,,,,1.641749,,,,,,,,,,,,,342a22e8-fb0b-4838-a6dd-649339771f08,97,,,"[84.2, 57.5]",3773665,1,,,,,0.8319399,,Right Foot,,,"[101.6, 76.6]",,Ground Pass,,25.837376,,,,,Sergino Dest,21881.0,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,5,Barcelona,217,"['1efa95ae-0217-4dbc-b184-c7931930ab59', '61542bd4-4105-4326-bd6f-95747fd6a729']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.923,Pass,True,2020/2021
,,,,,,,,,,,,,1.112526,,,,,,,,,,,,,6327c87d-1411-448a-95b5-115e18b6b7ff,100,,,"[101.2, 73.7]",3773665,1,,,,,-2.815951,,Right Foot,,,"[85.8, 68.5]",,Ground Pass,,16.25423,,,,,Óscar Mingueza García,43728.0,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Wing Back,5,Barcelona,217,['18703d40-400e-40cd-9ef7-64590787aa54'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.261,Pass,,2020/2021
,,,,,,,,,,,,,1.132111,,,,,,,,,,,,,5ad18321-8a6b-4a0a-a6de-4224485ae3c3,103,,,"[82.4, 61.2]",3773665,1,,,,,-2.5643167,,Right Foot,,,"[62.9, 48.5]",,Ground Pass,,23.271011,,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,5,Barcelona,217,['aa976e44-0c34-45ed-902b-34c271ce6018'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.736,Pass,,2020/2021
,,,,,,,,,,,,,2.012556,,,,,,,,,,,,,1e2231b7-1e43-4639-b996-4683b95dd55d,106,,,"[62.4, 45.0]",3773665,1,,,,,-1.255244,,Left Foot,,,"[71.9, 15.9]",,Ground Pass,,30.611435,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Center Back,5,Barcelona,217,['97ad1713-9d2b-4d5b-ae3e-e285897cdf47'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.559,Pass,,2020/2021
,,,,,,,,,,,,,1.172068,,,,,,,,,,,,,d64e92fb-c86d-462a-81d2-0222b0774499,109,,,"[76.2, 15.7]",3773665,1,,,,,1.4464413,,Left Foot,,,"[79.5, 42.1]",,Ground Pass,,26.60545,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,['eca169a7-20f4-439a-9153-b83268764cd0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.558,Pass,,2020/2021
,,,,,,,,,,,,,1.552626,,,,,,,,,,,,,ed4154ca-b915-4289-8cb9-5cc4afefed2e,118,,,"[8.3, 36.8]",3773665,1,,,,,0.5534674,,Left Foot,,,"[20.6, 44.4]",,Ground Pass,,14.458562,,,,,Clément Lenglet,6826.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['ce8fe0b6-8dc1-4fd0-8f15-53352641b6ea'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.670,Pass,,2020/2021
,,,,,,,,,,,,,2.06893,,,,,,,,,,,,,7f78b79e-a582-4be3-8251-f748a0feea56,121,,,"[29.6, 45.2]",3773665,1,,,,,-1.0931902,,Right Foot,,,"[45.8, 13.9]",,Ground Pass,,35.243866,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Center Back,7,Barcelona,217,['1c74c8f5-a4f3-4900-9ecf-5885fae87d53'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.190,Pass,,2020/2021
,,,,,,,,,,,,,2.556785,,,,,,,,,,,,,7500c98e-278c-4123-8525-07c97d0f6bb8,124,,,"[55.7, 13.0]",3773665,1,,,,,-0.26916748,,Left Foot,,,"[93.4, 2.6]",,High Pass,,39.108185,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,8,Barcelona,217,['00023514-b49e-48ed-af11-fde4493a9dbf'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.006,Pass,,2020/2021
,,,,,,,,,,,,,1.224473,,,,,,,,,,,,,5029d390-9d73-41d9-ad36-ff5842ff5e6c,127,,,"[92.6, 3.2]",3773665,2,,,,,2.8575182,,Left Foot,,,"[78.9, 7.2]",,Ground Pass,,14.272,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,9,Barcelona,217,['edd57ccc-7302-4fe6-9156-7f1b70a84168'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.421,Pass,,2020/2021
,,,,,,,,,,,,,1.172319,,,,,,,,,,,,,4f86fd9d-3d85-413f-aaab-29103449778e,130,,,"[76.8, 8.9]",3773665,2,,,,,1.660502,,Right Foot,,,"[75.1, 27.8]",,Ground Pass,,18.976301,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,10,Barcelona,217,['de510444-908d-403a-b3bd-105aa334e783'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.481,Pass,,2020/2021
,,,,,,,,,,,,,0.990594,,,,,,,,,,,,,a0692001-4963-48d1-9c31-2c7977ad407f,133,,,"[75.1, 26.1]",3773665,2,,,,,-1.4953098,,Left Foot,,,"[76.0, 14.2]",,Ground Pass,,11.933985,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,11,Barcelona,217,['9ca5d317-f7b6-4ad3-824a-4fd8c1cbcf88'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.780,Pass,,2020/2021
,,,,,,,,,,,,,0.577097,,,,,,,,,,,,,61e647ba-1bf0-4376-a217-4da4564fa7ab,136,,,"[75.7, 16.9]",3773665,2,,,,,1.9325255,,Left Foot,,,"[74.3, 20.6]",,Ground Pass,,3.9560082,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,12,Barcelona,217,['ad8e63a8-529e-414e-9852-f2df7232e8a3'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.057,Pass,,2020/2021
,,,,,,,,,,,,,0.722,,,,,,,,,,,,,9c17ac03-3f53-45de-b436-b65a330bb230,139,,,"[73.9, 20.8]",3773665,2,,,,,-1.3258177,,Right Foot,,,"[76.2, 11.6]",,Ground Pass,,9.483143,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,13,Barcelona,217,['eb9a9d65-7cc3-41f3-a7dd-5851eb7663d5'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.691,Pass,,2020/2021
,,,,,,,,,,,,,1.457853,,,,,,,,,,,,,cddf88f1-d000-40d4-b575-718957fe2e40,142,,,"[77.4, 11.6]",3773665,2,,,,,-0.6246354,,Right Foot,,,"[90.3, 2.3]",,Ground Pass,,15.90283,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,14,Barcelona,217,['8e20b65b-ac2a-4c8f-b081-f0893beffafa'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.965,Pass,,2020/2021
,,,,,,,,,,,,,1.088265,,,,,,,,,,,,,a9ac62e4-6b78-4f82-808f-41fcb4fadd74,146,,,"[91.7, 2.6]",3773665,2,,,,,2.8104966,,Left Foot,,,"[75.7, 8.1]",,Low Pass,,16.918924,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,15,Barcelona,217,['bc8469ae-0b02-48ec-b9bc-61217733bedb'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.463,Pass,,2020/2021
,,,,,,,,,,,,,3.306008,,,,,,,,,,,,,b82ac983-3060-4ec6-989f-08fcff7626a3,149,,,"[73.7, 12.2]",3773665,2,,,,,1.8645759,,Right Foot,,,"[53.4, 79.3]",,High Pass,,70.10349,,,Out,,Óscar Mingueza García,43728.0,,True,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,16,Barcelona,217,['839d94b4-ca22-46e0-85c9-c3acf0e123a1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.062,Pass,,2020/2021
,,,,,,,,,,,,,1.1,,,,,,,,,,,,,60cb4a2f-6f61-4d20-8cf5-8d43fceef06e,151,,,"[57.6, 0.1]",3773665,2,,True,,,2.2104464,,,,,"[48.3, 12.6]",,Low Pass,,15.580115,,,,,Manuel Sánchez De La Peña,33339.0,,,,,Throw-in,1,From Throw In,Rubén García Santos,23943.0,Left Midfield,17,Osasuna,422,['5b10b987-94af-4c04-8f2a-ea2bb67c99fc'],29,,,,,,,,,,,,,,,,,Osasuna,422,00:02:29.654,Pass,,2020/2021
,,,,,,,,,,,,,1.772222,,,,,,,,,,,,,d475f273-9ed5-454f-b7aa-62f3967a454f,155,,,"[41.8, 21.8]",3773665,2,,,,,-2.5992277,,Left Foot,,,"[26.7, 12.7]",,Ground Pass,,17.630089,,,,,David García Zubiría,23950.0,,,,,,1,From Throw In,Manuel Sánchez De La Peña,33339.0,Left Back,17,Osasuna,422,"['e64e2685-8f55-4e43-a6b9-3082b4159e34', 'f5919c93-29e9-4c3e-85bd-0c87142ab230']",31,,,,,,,,,,,,,,,,,Osasuna,422,00:02:31.771,Pass,True,2020/2021
,,,,,,,,,,,,,3.202887,,,,,,,,,,,,,5741e481-a19d-4ad5-bb2d-6782e0ec9d94,157,,,"[29.0, 12.2]",3773665,2,,,,,-0.06508485,,Right Foot,,,"[82.7, 8.7]",,High Pass,,53.81394,,,,,Enrique Barja Afonso,24315.0,,,,,,1,From Throw In,David García Zubiría,23950.0,Left Center Back,17,Osasuna,422,['3f2564f2-4754-444c-b23d-0242014c4c5f'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:02:33.544,Pass,,2020/2021
,,,,,,,,,,,,,1.080516,,,,,,,,,,,,,bede0c8c-1461-4c21-a924-0703d03bb4f8,163,,,"[92.9, 0.1]",3773665,2,,,,,0.5707133,,,,,"[109.1, 10.5]",,Low Pass,,19.250975,,,,,Rubén García Santos,23943.0,,,,,Throw-in,1,From Throw In,Manuel Sánchez De La Peña,33339.0,Left Back,18,Osasuna,422,['0ac8946e-9d32-4373-a054-61e05ff74457'],55,,,,,,,,,,,,,,,,,Osasuna,422,00:02:55.349,Pass,,2020/2021
,,,,,,,,,,,,,0.728628,,,,,,,,,,,,,24590b7f-1333-46a0-8022-dc262eef1520,166,,,"[106.3, 10.7]",3773665,2,,,,,-2.175395,,Left Foot,,,"[102.5, 5.2]",,Ground Pass,,6.685058,,,,,Manuel Sánchez De La Peña,33339.0,,,,,,1,From Throw In,Rubén García Santos,23943.0,Left Midfield,18,Osasuna,422,['1c2c7002-1181-4e60-a125-722901f3bef1'],56,,,,,,,,,,,,,,,,,Osasuna,422,00:02:56.549,Pass,,2020/2021
,,,,,,,,,,,,,0.421736,,,,,,,,,,,,,c0e4b89b-fe3f-4d0d-b8e5-45833d73bd72,169,,,"[101.3, 5.4]",3773665,2,,,,,1.9124118,,Left Foot,,,"[98.1, 14.4]",,Ground Pass,,9.551963,,,,,Rubén García Santos,23943.0,,,,,,1,From Throw In,Manuel Sánchez De La Peña,33339.0,Left Back,18,Osasuna,422,['eb753f64-048c-4717-99f3-218d16f0b395'],58,,,,,,,,,,,,,,,,,Osasuna,422,00:02:58.018,Pass,,2020/2021
,,,,,,,,,,,,,2.461558,,,,,,,,,,,,,878c9d31-7728-46e3-b403-0daf226910c5,172,,,"[99.0, 11.9]",3773665,2,,,,,-0.094951704,,Left Foot,,,"[120.0, 9.9]",,Ground Pass,,21.095022,,,Out,,Manuel Sánchez De La Peña,33339.0,,,,,,1,From Throw In,Rubén García Santos,23943.0,Left Midfield,18,Osasuna,422,['a8ab46ae-7688-47d9-938d-4721995d3ffa'],58,,,,,,,,,,,,,,,,,Osasuna,422,00:02:58.758,Pass,,2020/2021
,,,,,,,,,,,,,3.074789,,,,,,,,,,,,,15391258-b2ce-457c-a29e-f15953a3cc86,175,,,"[6.0, 36.0]",3773665,3,,True,,,-1.0783106,,Right Foot,,,"[10.4, 27.8]",,Ground Pass,,9.305912,,,,,Samuel Yves Umtiti,5492.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,['b56c36e7-3b18-4bd9-a3ae-5d0c0c67d9b3'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.516,Pass,,2020/2021
,,,,,,,,,,,,,2.813347,,,,,,,,,,,,,05120fb9-0441-4967-aaa5-d2654e558f47,177,,,"[13.0, 24.7]",3773665,3,,True,,,2.0771227,,Left Foot,,,"[6.9, 35.7]",,Ground Pass,,12.5781555,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,19,Barcelona,217,['cae8bda8-2768-4401-89c6-108f588ab968'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.929,Pass,,2020/2021
,,,,,,,,,,,,,1.757045,,,,,,,,,,,,,78b7d562-12c3-43a1-9bb1-5ca9ec4b2ab8,179,,,"[1.7, 38.6]",3773665,3,,,,,0.76670873,,Right Foot,,,"[12.6, 49.1]",,Ground Pass,,15.134728,,,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,['ee9ac749-4ac4-4aa5-9249-2aa16aa7fce3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.226,Pass,,2020/2021
,,,,,,,,,,,,,1.076543,,,,,,,,,,,,,c1b41120-4c21-458b-9a4e-f44d635547ad,183,,,"[12.0, 51.1]",3773665,3,,,,,-0.025204746,,Right Foot,,,"[23.9, 50.8]",,Ground Pass,,11.903781,,,,,Frenkie de Jong,8118.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Center Back,19,Barcelona,217,"['2a078ab0-7159-4736-8aa4-ff15ba02001a', 'eee8c2d0-e529-4132-bef0-6819aeb9e901']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.537,Pass,True,2020/2021
,,,,,,,,,,,,,1.244837,,,,,,,,,,,,,27f22d9a-a3af-403e-8e2a-6c2aa8312fc1,186,,,"[24.9, 51.1]",3773665,3,,,,,2.5482426,,Right Foot,,,"[7.7, 62.7]",,Ground Pass,,20.746084,,,,,Óscar Mingueza García,43728.0,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,19,Barcelona,217,['ff73cd23-48cb-48aa-86ff-4376284c6b85'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.653,Pass,,2020/2021
,,,,,,,,,,,,,1.712828,,,,,,,,,,,,,acce8f78-d4d0-41d3-a6fe-1ec3fa00cb85,190,,,"[25.5, 39.7]",3773665,3,,,,,-2.0554566,,Right Foot,,,"[13.6, 17.1]",,Ground Pass,,25.541534,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,['eac12fa3-cd67-429c-a30f-bbb77e7bda0a'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.826,Pass,,2020/2021
,,,,,,,,,,,,,1.380364,,,,,,,,,,,,,c0d0d560-e7f3-4466-b090-47374cc62538,193,,,"[14.1, 17.5]",3773665,3,,,,,0.076405995,,Left Foot,,,"[35.0, 19.1]",,Ground Pass,,20.961155,,,,,Pedro González López,30486.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,19,Barcelona,217,['ebd18ad5-1a8d-4af2-95dd-350dc6c8ed4f'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.499,Pass,,2020/2021
,,,,,,,,,,,,,1.13719,,,,,,,,,,,,,ff69bdc9-8b58-4454-8f53-b7922119b346,195,,,"[35.6, 17.5]",3773665,3,,,,,-1.3868529,,Left Foot,,,"[38.0, 4.6]",,Ground Pass,,13.121357,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,19,Barcelona,217,"['b47e3e58-f0ce-4763-8ad2-dab6973c1565', 'f243cd05-4af4-4ddf-b292-8da896c4dfb2']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.879,Pass,,2020/2021
,,,,,,,,,True,,,,1.881443,,,,,,,,,,,,,b47e3e58-f0ce-4763-8ad2-dab6973c1565,197,,,"[82.1, 75.5]",3773665,3,,,,,3.001735,,Left Foot,,,"[61.5, 78.4]",,Ground Pass,,20.803125,,,,,Ignacio Vidal Miralles,6591.0,,,,,Interception,1,Regular Play,Jon Moncayola Tollar,30277.0,Left Defensive Midfield,20,Osasuna,422,"['fa83153a-ee80-41e9-8db9-e462ee63dcb6', 'ff69bdc9-8b58-4454-8f53-b7922119b346']",29,,,,,,,,,,,,,,,,,Osasuna,422,00:03:29.017,Pass,,2020/2021
,,,,,,,,,,,,,2.499977,,,,,,,,,,,,,abafbfd3-defd-4bb8-8156-34be3d7bbc5e,200,,,"[56.3, 78.4]",3773665,3,,,,,-2.5734124,,Right Foot,,,"[16.2, 52.8]",,Ground Pass,,47.57489,,,,,Sergio Herrera Pirón,24211.0,,,,,,1,Regular Play,Ignacio Vidal Miralles,6591.0,Right Back,20,Osasuna,422,['a73f0479-e993-4d13-931c-b0d141bc9e7a'],32,,,,,,,,,,,,,,,,,Osasuna,422,00:03:32.265,Pass,,2020/2021
,,,,,,,,,,,,,2.98467,,,,,,,,,,,,,24128e1b-62f3-490c-90c4-a2add72e8caa,203,,,"[15.4, 50.5]",3773665,3,,,,,-1.2933328,,Right Foot,,,"[24.4, 18.9]",,Ground Pass,,32.85666,,,,,David García Zubiría,23950.0,,,,,,1,Regular Play,Sergio Herrera Pirón,24211.0,Goalkeeper,20,Osasuna,422,['12ed2e22-7e77-422c-91b9-8616e237c546'],35,,,,,,,,,,,,,,,,,Osasuna,422,00:03:35.775,Pass,,2020/2021
,,,,,,,,,,,,,2.646112,,,,,,,,,,,,,dbc74e36-ce3c-46f7-a905-505940d27e7b,206,,,"[20.9, 10.7]",3773665,3,,,,,0.17896894,,Left Foot,,,"[60.7, 17.9]",,Ground Pass,,40.446014,,,Incomplete,,Rubén García Santos,23943.0,,,,,,1,Regular Play,David García Zubiría,23950.0,Left Center Back,20,Osasuna,422,"['ca8ddde1-9226-48cb-b290-b23b5d9973cb', 'cb5980e1-2762-42f1-960b-0ae2ea68cc7a']",40,,,,,,,,,,,,,,,,,Osasuna,422,00:03:40.732,Pass,,2020/2021
,,,,,,,,,True,,,,0.860705,,,,,,,,,,,,,cb5980e1-2762-42f1-960b-0ae2ea68cc7a,208,,,"[59.4, 62.2]",3773665,3,,,,,-0.6573891,,Right Foot,,,"[70.8, 53.4]",,Ground Pass,,14.401389,,,,,Frenkie de Jong,8118.0,,,,,Interception,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,21,Barcelona,217,"['dbc74e36-ce3c-46f7-a905-505940d27e7b', 'ec22cb53-65e7-4b07-930a-12cae8aa351f']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.378,Pass,,2020/2021
,,,,,,,,,,,,,0.572134,,,,,,,,,,,,,c2231234-3789-49b8-b02e-b2e1ec6d9bbd,211,,,"[71.7, 53.4]",3773665,3,,,,,0.80667156,,Right Foot,,,"[78.6, 60.6]",,Ground Pass,,9.972462,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,21,Barcelona,217,['e55766ea-fcfa-4656-9376-ae85456ead7e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.671,Pass,,2020/2021
,,,,,,,,,,,,,1.014909,,,,,,,,,,,,,74970a13-e396-492f-8127-7c677d282198,214,,,"[78.9, 60.6]",3773665,3,,,,,-0.8045529,,Left Foot,,,"[91.7, 47.3]",,Ground Pass,,18.458874,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,['7ae8bee0-5cfb-4a39-a57c-21aae40b17e8'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.852,Pass,,2020/2021
,,,,,,,,,,,,,0.659833,,,,,,,,,,,,,177be64c-a289-4c42-aaf5-c0fb77ae7c29,217,,,"[91.7, 47.3]",3773665,3,,,,,3.1415927,,Right Foot,,,"[85.0, 47.3]",,Ground Pass,,6.7,,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,21,Barcelona,217,['985a109e-af3a-448d-b976-400e5f9d0eba'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.907,Pass,,2020/2021
,,,,,,,,,,,,,0.574478,,,,,,,,,,,,,974e4352-d2ee-4c10-8b4b-b8df9e1a907d,221,,,"[82.7, 49.1]",3773665,3,,,,,1.7634971,,Right Foot,,,"[81.9, 53.2]",,Ground Pass,,4.1773195,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,21,Barcelona,217,['d3c0cba3-e574-4e57-90ec-5a4346d4c122'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.878,Pass,,2020/2021
,,,,,,,,,,,,,1.864241,,,,,,,,,,,,,66a26197-0b1a-472f-afe0-b13481b474f4,224,,,"[82.7, 50.5]",3773665,3,,,,,-0.7745054,,Left Foot,,,"[105.9, 27.8]",,High Pass,,32.458126,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['3b57f602-8e8b-4127-8825-6ba3e78ab3a9', '40262fc9-52b0-4185-93e4-c61b793443a2']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.037,Pass,,2020/2021
,,,,,,,,,,,,,0.525989,,,,,,,,,,,,,f361f481-c188-4864-84ce-68e4df978cff,233,,,"[23.4, 75.7]",3773665,3,,,,,0.240941,,Right Foot,,,"[40.9, 80.0]",,High Pass,,18.020544,,,Out,,,,,,,,,1,Regular Play,Ignacio Vidal Miralles,6591.0,Right Back,21,Barcelona,217,,56,,,,,,,,,,,,,,,,,Osasuna,422,00:03:56.781,Pass,,2020/2021
,,,,,,,,,,,,,4.591375,,,,,,,,,,,,,319ccfdd-4dc5-4bd0-996d-3de5cddd99a8,234,,,"[78.9, 0.1]",3773665,4,,True,,,2.7461123,,,,,"[58.3, 8.7]",,High Pass,,22.323082,,,,,Samuel Yves Umtiti,5492.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,22,Barcelona,217,['39fb25fc-80c4-456a-8a36-decf676a8259'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.715,Pass,,2020/2021
,,,,,,,,,,,,,0.720477,,,,,,,,,,,,,74c42b61-5a37-4bdd-899f-203428330cef,236,,,"[68.4, 4.4]",3773665,4,,,,,0.4048918,,Left Foot,,,"[80.3, 9.5]",,Ground Pass,,12.946815,,,,,Pedro González López,30486.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,22,Barcelona,217,['c98f5848-7680-433e-b784-f80b62fee51c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.855,Pass,,2020/2021
,,,,,,,,,,,,,2.063253,,,,,,,,,,,,,5779ae68-e5ac-439f-b576-3cd17463cf47,239,,,"[66.1, 17.5]",3773665,4,,,,,2.2962143,,Right Foot,,,"[48.1, 37.8]",,Ground Pass,,27.13098,,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,22,Barcelona,217,['96970b0d-9149-4632-a4e7-99ef4ae2a5c6'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.063,Pass,,2020/2021
,,,,,,,,,,,,,2.49851,,,,,,,,,,,,,8a955aff-f8c8-4d27-bc44-0b39f31134b8,243,,,"[46.9, 38.3]",3773665,4,,,,,1.080281,,Left Foot,,,"[61.8, 66.2]",,Ground Pass,,31.629417,,,Incomplete,,Óscar Mingueza García,43728.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Center Back,22,Barcelona,217,"['1dc4d687-0b35-480d-ae97-55c5ba383c01', '70d0f14f-3b14-488c-b2d7-1be2b3ca2e7c', 'c406a625-22fa-444d-83ee-3351abcb0fa8']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.166,Pass,True,2020/2021
