ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.6618,,,,,,,,,,,,,51df2ad5-bb2b-4248-9f0e-8a24330b4eba,87,,"[89.4, 32.9]",267576,1,,,,,0.82297444,,Head,,,"[102.2, 46.7]",,High Pass,,18.822327,,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,From Free Kick,Augusto Matías Fernández,19668.0,Left Defensive Midfield,5,Atlético Madrid,212,"['aaea8f9b-f1f6-42c6-9d72-daaca07c4036', 'c23de231-8b6e-4b81-8d88-af63a5f69443']",44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:44.597,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.063246,,,,,,,,,,,,,4b84d285-cb92-42a9-a989-94f0aa7583fc,93,,"[86.5, 61.1]",267576,1,,,,,0.648145,,Right Foot,,,"[96.8, 68.9]",,Ground Pass,,12.920139,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,5,Atlético Madrid,212,['4c9cc0df-561b-439b-b05a-fd8319f79414'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:50.106,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.912,,,,,,,,,,,,,991995e5-8c8a-4f33-831a-25c38dd0cc7b,96,,"[101.5, 71.8]",267576,1,,,,,-1.8542881,3dc9dfc0-964d-42eb-8667-0a9beec1b733,Left Foot,,,"[97.8, 59.1]",,Ground Pass,,13.228001,,,,Saúl Ñíguez Esclapez,6381.0,True,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,5,Atlético Madrid,212,['5a1a0f40-1a53-4b75-9ecc-8fa84e81f3d6'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:53.537,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0466,,,,,,,,,,,,,44e4374b-5fe9-43d0-a635-8bc9bf91b500,102,,"[120.0, 0.1]",267576,2,,,,,1.6062653,,Right Foot,,,"[118.9, 31.1]",,High Pass,True,31.01951,,,,Saúl Ñíguez Esclapez,6381.0,,,Inswinging,,Corner,1,From Corner,Jorge Resurrección Merodio,5199.0,Left Midfield,6,Atlético Madrid,212,['496bd5da-5ea1-46eb-8ad1-027508cc73b5'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:21.575,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.2356,,,,,,,,,,,,,f7e5feed-55b6-4aa3-b476-57a7eeaed272,104,,"[118.9, 31.1]",267576,2,,,,,1.925502,,Head,,,"[117.9, 33.8]",,Low Pass,,2.879236,,Incomplete,,,,,,,,,1,From Corner,Saúl Ñíguez Esclapez,6381.0,Right Midfield,6,Atlético Madrid,212,['4d519322-9f84-47da-a38a-51ce6ce97012'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:22.621,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.352661,,,,,,,,,,,,,2fd3a525-32e9-4452-85b1-93b35914fe85,106,,"[120.0, 0.1]",267576,2,,,,,1.6058139,,Right Foot,,,"[118.9, 31.5]",,High Pass,True,31.419262,,,,Diego Roberto Godín Leal,5249.0,,,Inswinging,,Corner,1,From Corner,Jorge Resurrección Merodio,5199.0,Left Midfield,7,Atlético Madrid,212,['1bd2893c-56c0-45a3-8042-a13418d03d98'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:37.943,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.998388,,,,,,,,,,,,,ba7d71b8-f941-4da7-889f-5ac23b0b6281,108,,"[118.9, 31.5]",267576,2,,,,,-1.8522756,,Right Foot,,,"[116.5, 23.2]",,Low Pass,,8.640023,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,7,Atlético Madrid,212,['c2d21ecb-468d-469d-a167-7b57105a5b02'],39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:39.296,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.076422,,,,,,,,,,,,,2e852197-7782-4de4-8040-8ff6f02c8fb1,111,,"[116.0, 22.8]",267576,2,,,,,-2.2075973,,Right Foot,,,"[108.9, 13.2]",,Ground Pass,,11.940268,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Corner,Saúl Ñíguez Esclapez,6381.0,Right Midfield,7,Atlético Madrid,212,['fcbf987e-97a0-437c-b3e3-5db0aafc678f'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:41.334,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8242,,,,,,,,,,,,,ee063474-1b66-4301-9355-75f0905b54e6,115,,"[108.7, 13.2]",267576,2,,,,,1.4990963,,Right Foot,True,,"[110.0, 31.3]",,Low Pass,,18.146626,,Incomplete,,,,,,,,,1,From Corner,Jorge Resurrección Merodio,5199.0,Left Midfield,7,Atlético Madrid,212,"['0e1c4629-bbda-46d3-bd8c-4e10ff7faac9', 'bd932162-1c80-4936-88a1-6b17762d28a6']",43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:43.399,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.8733,,,,,,,,,,,,,1fbc07ae-cd41-483f-92ec-0cd812ceefcf,120,,"[94.7, 26.9]",267576,2,,,,,0.5743048,,Left Foot,,,"[115.1, 40.1]",,High Pass,,24.298147,,Incomplete,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Corner,Augusto Matías Fernández,19668.0,Left Defensive Midfield,7,Atlético Madrid,212,"['8959e95b-ce22-47d1-bc72-2c76b752f0e3', '8d4138f9-736f-470b-93d4-7dee9b7a0eba']",46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:46.331,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.7999,,,,,,,,,,,,,78d63e3b-14ec-420a-8ff7-ac20d20d68d7,124,,"[17.3, 37.0]",267576,2,,,,,0.33445004,,Drop Kick,,,"[71.4, 55.8]",,High Pass,,57.273468,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Corner,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Atlético Madrid,212,"['49eb9bb1-9edd-4487-b6fb-f91c672ad29a', '599091e5-dbf1-4df3-a982-d39f3c0596b5']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.947,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.25808,,,,,,,,,,,,,49eb9bb1-9edd-4487-b6fb-f91c672ad29a,127,,"[48.7, 24.3]",267576,2,,,,True,2.48751,,,,,"[36.7, 33.5]",,High Pass,,15.120847,,,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,7,Atlético Madrid,212,"['66f3ef3f-dde3-412f-b0d2-30f1800d4cac', '78d63e3b-14ec-420a-8ff7-ac20d20d68d7', 'e64455a0-490a-4d2a-af2e-96ed0d3c618b']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:55.747,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.913035,,,,,,,,,,,,,2b348956-4ef5-4a2f-9fe0-a0be435260fc,130,,"[33.8, 32.9]",267576,2,,,,,2.0720606,,Right Foot,,,"[25.8, 47.5]",,Ground Pass,,16.648123,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,7,Atlético Madrid,212,['5513040c-73d8-4397-aff7-748048d90943'],59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:59.015,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.1542,,,,,,,,,,,,,f6a60a18-8690-4349-8b68-2c514b8b0072,133,,"[25.8, 47.5]",267576,3,,,,,0.28532943,,Right Foot,,,"[63.3, 58.5]",,High Pass,,39.080048,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Corner,José María Giménez de Vargas,5259.0,Right Center Back,7,Atlético Madrid,212,['d5b20bf8-112b-4cee-a5a2-62a3675e60f9'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:01.640,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.221602,,,,,,,,,,,,,f68df7ba-db64-4be9-b6cc-301135e94d26,135,,"[63.7, 58.9]",267576,3,,,,,2.6376212,,Head,,,"[50.1, 66.4]",,Low Pass,,15.530937,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Corner,Saúl Ñíguez Esclapez,6381.0,Right Midfield,7,Atlético Madrid,212,['638f1f1b-9183-4a5b-b5b3-68cd13d09df2'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:03.834,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.93134,,,,,,,,,,,,,2076045b-607d-46f1-8fc4-68bf11c2d98d,138,,"[53.7, 68.4]",267576,3,,,,,-0.32821134,,Right Foot,,,"[95.4, 54.2]",,Ground Pass,,44.05145,,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Corner,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,7,Atlético Madrid,212,"['0eea3ba4-63b1-4c1d-8cd7-c2e7c85a1c2e', '11610522-e937-4cb4-b28c-6c37ccd0b5da']",6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:06.454,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9058,,,,,,,,,,,,,ab92ce06-0af5-44e4-b015-29d6d27e773d,142,,"[18.3, 29.9]",267576,3,,,,,2.118148,,Right Foot,,,"[8.0, 46.8]",,Ground Pass,,19.791412,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['9d65882d-bbb5-43c0-a297-629486adc046'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.446,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.331,,,,,,,,,,,,,02edd59e-6749-4be5-986c-505ee25488b2,146,,"[9.1, 46.3]",267576,3,,,,,-0.89331067,,Right Foot,,,"[41.2, 6.4]",,High Pass,,51.209568,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,['9406b62c-f0e7-4819-989b-68f1b4496dd8'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.033,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.936,,,,,,,,,,,,,e55744b2-9ee2-4c39-88b9-949c2863627c,149,,"[41.2, 6.4]",267576,3,,,,True,0.3284769,,,,,"[67.9, 15.5]",,High Pass,,28.208155,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['9dc139f6-cebe-40c6-a7f6-31ebe590dba0', 'cbfe3f21-92cf-42c0-961a-4b3a1affac19', 'ececc593-ee1e-4403-a386-9e41667cc3a2']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.444,Pass,True,2015/2016
,,,,,,,,,,,,,,,,3.65,,,,,,,,,,,,,1b10c621-1fcd-4280-b626-2113580fd59e,154,,"[48.7, 62.4]",267576,3,,,,,-2.5156426,,Right Foot,,,"[17.3, 39.7]",,Ground Pass,,38.745968,,,,Jan Oblak,6378.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,8,Barcelona,217,"['69524b3d-9c42-4114-8c2a-a86d657994a1', 'b73f5de9-27ed-4bfb-816e-936c62cfcee6']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:21.926,Pass,True,2015/2016
,,,,,,,,,,,,,,,,5.1926,,,,,,,,,,,,,d7128d3b-4c58-40d2-90bf-e66aaee52fcf,156,,"[17.6, 39.9]",267576,3,,,,,0.24035975,,Right Foot,,,"[89.0, 57.4]",,High Pass,,73.51333,,Incomplete,,,,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,8,Barcelona,217,['f79ca41d-13fb-4d22-83f2-9142de484abf'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:25.576,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9371,,,,,,,,,,,,,f79ca41d-13fb-4d22-83f2-9142de484abf,157,,"[31.1, 22.7]",267576,3,,,,,2.6556647,,Head,,,"[16.9, 30.2]",,Low Pass,,16.058954,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['1799579c-dd5b-40b3-a264-fe6350198fcf', 'd7128d3b-4c58-40d2-90bf-e66aaee52fcf']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.768,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.965944,,,,,,,,,,,,,6ebcd229-a57a-41fd-ba59-a1544594a8a4,160,,"[16.5, 29.9]",267576,3,,,,,-0.5910329,,Right Foot,,,"[24.1, 24.8]",,Ground Pass,,9.1525955,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,['8efaba8e-ce94-49b8-bb78-446fae3b61df'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.745,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.268076,,,,,,,,,,,,,bda49e20-5bd1-44ca-aeda-336bc623b993,163,,"[23.9, 24.8]",267576,3,,,,,1.5630144,,Left Foot,,,"[24.1, 50.5]",,Ground Pass,,25.700779,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['1e29b0e5-7813-4bff-b278-794d7ac2f7f6'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.791,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.767548,,,,,,,,,,,,,3d310ee3-3823-4332-83ef-098e1863eacb,166,,"[24.7, 51.1]",267576,3,,,,,1.1445533,,Right Foot,,,"[33.6, 70.7]",,Ground Pass,,21.526031,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['88d2e3d3-99dd-4a50-bf93-3ac66c099d01'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.429,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.752796,,,,,,,,,,,,,88651031-683e-4103-8a76-623a2126a342,169,,"[33.6, 70.7]",267576,3,,,,,-2.3046937,,Right Foot,,,"[19.8, 55.4]",,Ground Pass,,20.604126,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['cbb83bc3-1995-4d7c-99c5-9ea58dbe668f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.092,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.689768,,,,,,,,,,,,,9d9ff262-459d-41c8-a951-4073f9353d2f,172,,"[19.8, 55.4]",267576,3,,,,,-1.5106683,,Right Foot,,,"[21.6, 25.5]",,Ground Pass,,29.954132,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['c628b82a-f228-4f78-8870-0e9addbc641c'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.158,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.192316,,,,,,,,,,,,,088c3f08-373e-4267-a6d4-cca52db36858,175,,"[20.7, 23.3]",267576,3,,,,,1.5432171,,Right Foot,,,"[21.5, 52.3]",,Ground Pass,,29.011032,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['7cef99cd-4471-487d-bca7-7762ea95b5dc'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.471,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9881,,,,,,,,,,,,,161de738-fafb-4749-9b20-3560670a2b5f,178,,"[21.5, 52.6]",267576,3,,,,,-2.4451609,,Right Foot,,,"[9.9, 42.9]",,Ground Pass,,15.121178,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['ae129509-ce74-464f-abcd-06524347bf31'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.942,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.683473,,,,,,,,,,,,,241597ca-beea-4931-87ef-5eeaefc62ed5,182,,"[9.7, 44.1]",267576,3,,,,,1.5104302,,Left Foot,,,"[10.8, 62.3]",,Ground Pass,,18.233212,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,"['869f6de0-f0ab-4b04-a577-651840e057c5', 'e8b3e0e9-84de-4c21-b068-3d100543850a']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.597,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.217494,,,,,,,,,,,,,1766cc1a-aafb-4570-a712-3c29962d6e3c,186,,"[10.1, 63.0]",267576,3,,,,,1.0650051,,Right Foot,,,"[17.3, 76.0]",,Ground Pass,,14.860686,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['05acc811-9761-442e-98a8-7034ac17a3b9'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.472,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4047,,,,,,,,,,,,,f4b2603d-bb24-40a8-bda3-0fc4a4536074,189,,"[17.2, 76.2]",267576,3,,,,,-1.1301332,,Right Foot,,,"[25.5, 58.6]",,Ground Pass,,19.458931,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['3a523fc6-41d7-48d0-b3db-41ef27ce6521'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.506,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4938,,,,,,,,,,,,,77043605-0a7d-4505-806d-41a1581a53c2,193,,"[26.4, 49.8]",267576,4,,,,,2.569003,,Right Foot,,,"[14.3, 57.6]",,Ground Pass,,14.39618,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['61e5d657-8c25-463e-9fd4-4b90e4e5aa66'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.287,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.416117,,,,,,,,,,,,,aa2209a1-2740-47f7-a85a-b80eba83de77,196,,"[21.9, 52.9]",267576,4,,,,,-1.6156764,,Right Foot,,,"[20.4, 19.5]",,Ground Pass,,33.433666,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['187ca458-0520-422a-9cc9-f02cc7757cf9'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.672,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.54975,,,,,,,,,,,,,91cc1250-78df-480d-9554-a505cac35046,199,,"[20.7, 19.4]",267576,4,,,,,-0.9318823,,Right Foot,,,"[33.7, 1.9]",,Ground Pass,,21.80023,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['1de081b3-7430-4000-a959-7a0f05543f3b'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.788,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.035102,,,,,,,,,,,,,d9a8c5b9-e290-4949-9fcb-2f8bc2b6ef69,202,,"[33.7, 2.3]",267576,4,,,,,1.0059503,,Left Foot,,,"[44.6, 19.5]",,Ground Pass,,20.362957,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['1c79fa8c-65c5-449a-b22f-677c4051acee'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.019,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.305276,,,,,,,,,,,,,b35cb662-8109-4abe-b77f-4120b59a8080,205,,"[44.6, 19.5]",267576,4,,,,,2.352242,,Right Foot,,,"[19.4, 44.9]",,High Pass,,35.779884,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['41f6d139-bc70-4d07-a98a-cb6c83c8733f'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.134,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.081079,,,,,,,,,,,,,3778ba11-978e-4b51-8345-8a4ce59cf335,208,,"[41.0, 51.5]",267576,4,,,,,1.12763,,Right Foot,,,"[51.3, 73.2]",,Ground Pass,,24.020409,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['728c529c-1135-4ed7-a643-58ec597f0207'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.377,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9643,,,,,,,,,,,,,4c3c996e-051e-4a38-aba0-fc18c1e9b08b,211,,"[52.8, 72.6]",267576,4,,,,,0.44834268,,Right Foot,,,"[60.7, 76.4]",,Ground Pass,,8.766413,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['27a76fc9-a4d4-46de-a395-3c84fde754eb'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.662,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8954,,,,,,,,,,,,,a2fff2a2-3169-4747-b63a-e734e52727a6,215,,"[60.6, 76.2]",267576,4,,,,,-0.20846522,,Right Foot,,,"[71.0, 74.0]",,Ground Pass,,10.630146,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['2c1d1caf-b65d-453a-bb56-7e8720a4dec1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.591,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.115246,,,,,,,,,,,,,98e09a47-96c6-4ff3-bfff-ceb5d5a0ddfa,221,,"[68.3, 80.0]",267576,4,,,,,-2.0636327,,,,,"[65.4, 74.6]",,Low Pass,,6.129437,,,,Daniel Alves da Silva,4324.0,,,,,Throw-in,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['383159bd-ed90-41bb-a735-9e5e4b55da24'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.924,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8523,,,,,,,,,,,,,bf6d1eeb-01b4-40bf-b252-47dc431f5ed9,225,,"[68.2, 67.9]",267576,4,,,,,-0.09703939,,Right Foot,,,"[79.5, 66.8]",,Ground Pass,,11.353414,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['44c244ee-c82b-4e09-9e3b-ec2c3c442282'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.791,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7116,,,,,,,,,,,,,23b52819-642a-4390-89e5-976203f2ba62,231,,"[42.9, 11.1]",267576,4,,,,,-1.8039762,,Left Foot,,,"[41.0, 3.1]",,Ground Pass,,8.22253,,,,Filipe Luís Kasmirski,6320.0,,,,,Recovery,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,9,Barcelona,217,['5a614c45-b30a-4767-95f5-1b44182c745f'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:36.837,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.753234,,,,,,,,,,,,,e90801e4-d539-4c33-a408-b9f48fa67ae5,238,,"[72.9, 70.2]",267576,4,,,,,-1.1708595,,Left Foot,,True,"[95.6, 16.5]",,High Pass,,58.300774,,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['10402803-4257-4005-a925-180ebb7f16bf'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.393,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.763726,,,,,,,,,,,,,39387f27-2cbf-4c6f-a8c5-0e947e83d922,245,,"[86.4, 26.6]",267576,4,,,,,1.5073365,,Right Foot,,,"[88.3, 56.5]",,Ground Pass,,29.960306,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,"['6d05bcf2-6d8c-4698-bdc1-94acae4f9528', '6f9a0b9d-716d-4d12-83a7-68502d745ac6']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.791,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.805913,,,,,,,,,,,,,91d402d6-9326-461e-a326-543f27b1ed50,249,,"[87.1, 57.5]",267576,4,,,,,-1.9328053,,Left Foot,,,"[80.7, 40.6]",,Ground Pass,,18.071247,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['0ae1318a-ced3-400b-9355-db31a99c8a6b', '16c91459-0487-43ef-8b8d-603c96392dab']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.912,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.5604,,,,,,,,,,,,,5ab53214-4b4b-4480-99c0-18c1a3a00ca4,252,,"[80.7, 40.6]",267576,5,,,,,-1.2924967,,Right Foot,,,"[85.9, 22.4]",,Ground Pass,,18.928286,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['baab2364-7c24-467d-95c8-c8e59fb134b0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.146,Pass,,2015/2016
