ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc1adb02-20ef-4264-9ca6-790f74f19609,1590,,"[31.3, 27.0]",69331,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Wing,81,Real Zaragoza,395,,39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:39.148,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51e23d3a-172f-47aa-a8a3-5178d0a949c5,1609,,"[48.4, 66.3]",69331,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,84,Barcelona,217,,56,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:56.441,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b819935-b498-49af-9bf0-f7def01b5643,1626,,"[74.0, 16.2]",69331,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Defensive Midfield,85,Real Zaragoza,395,['aea9387f-d8f2-4b40-832a-79bbad97be82'],0,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:00.412,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d1f5eb8-a69c-4f9a-a59f-024c89dc919c,1673,,"[57.4, 58.5]",69331,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Barcelona,217,,52,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.886,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c8ee86a-1992-4fe3-95a1-34b30604a9f3,1695,,"[54.8, 33.7]",69331,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,88,Barcelona,217,['4a9705b4-9553-49ae-8497-4e529fd9a750'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.083,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86946059-f6da-462b-bf11-7ff3a1b64a7e,1706,,"[101.0, 60.8]",69331,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing,88,Barcelona,217,,27,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.733,Ball Recovery,,2011/2012
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6ca3d33f-70ed-4d0f-8e21-c8b574ee28c5,1793,,"[55.5, 57.3]",69331,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,92,Real Zaragoza,395,['3951c5f0-27cc-4164-967f-bd717c23e200'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:21.444,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,878e60a2-f329-47ae-8b40-7918017ce4ef,1804,,"[8.2, 37.1]",69331,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,93,Real Zaragoza,395,['05fbdc94-381b-41c2-8015-f8440f46dc31'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.566,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b7078bc-1367-4e3b-90ed-8c154fd51cde,1827,,"[43.6, 52.5]",69331,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['069fd7cd-d4df-4708-a56b-4471772f5001'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.059,Ball Recovery,True,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1baf896f-c851-463e-9b68-72ac9a56e61e,1928,,"[8.5, 31.1]",69331,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Maurizio Lanzaro,26715.0,Right Center Back,98,Real Zaragoza,395,,6,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:06.313,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a6d63c9-edf3-406f-8745-243c9b5f62d4,1939,,"[15.5, 50.9]",69331,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,99,Barcelona,217,['0db126b5-0435-4ea7-b026-c53ca669ae33'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.482,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d1ed15a-ea10-4266-bfe2-ebbee4a01f41,1980,,"[50.5, 57.5]",69331,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,100,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.735,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1787e3f-0954-48c8-8607-d7505cc30586,2002,,"[52.6, 63.7]",69331,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,102,Barcelona,217,['367a0c3b-fb63-44e0-a736-1dda69c6af31'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.085,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d4968dab-5c0d-44ea-8954-9bf222e30365,2066,,"[64.0, 49.5]",69331,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Defensive Midfield,103,Real Zaragoza,395,['0bc9ab18-5736-4a00-949b-72b7f02d5b8f'],13,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:13.506,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4264c262-a126-45a0-8669-923efb8fa6a2,2099,,"[4.5, 60.7]",69331,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,105,Barcelona,217,['95eb7bea-d498-4d84-b540-2958a1b7d0f8'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.987,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11634caa-1fc1-442b-944a-e3b9b5f7ea76,2118,,"[58.2, 37.8]",69331,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,106,Real Zaragoza,395,,26,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:06:26.021,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ca1b70a-57b8-4f74-906b-499b6538cf39,2143,,"[89.9, 38.6]",69331,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,108,Barcelona,217,,57,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.431,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2924dc8a-6391-4966-8963-a5fbb38fdfe0,2159,,"[116.4, 39.3]",69331,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,108,Barcelona,217,,8,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.200,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02c9c419-227b-4cba-b78a-307c905db6ba,2272,,"[57.1, 6.4]",69331,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Pérez López,6559.0,Left Wing,119,Real Zaragoza,395,['7334d68a-b2bd-400a-94fb-7b4e6710685a'],2,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:02.751,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0da5a71-972b-444a-9b59-8578bb7642cd,2316,,"[2.4, 46.2]",69331,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,122,Barcelona,217,['938e81c2-d970-412a-931a-16eba943ba20'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.423,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,928cf3e9-da3d-4ebe-b41e-d6c313cd6754,2389,,"[23.4, 56.4]",69331,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,125,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.061,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec3562bf-0ebb-4511-9615-f5b0f38a3c68,2422,,"[26.1, 57.8]",69331,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,128,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.223,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e895b20c-3161-42c2-8340-b98c600759c4,2470,,"[51.3, 52.2]",69331,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Manuel Marques Postiga,20011.0,Center Forward,130,Real Zaragoza,395,['bef529f5-b839-440c-ae1f-a66ecee4a65f'],9,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:18:09.484,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8b31709-856f-4e6a-b504-a611c575f29f,2495,,"[66.4, 18.6]",69331,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,132,Barcelona,217,['93b99c48-eb3d-40dd-b569-66d929128e6c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.233,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8b4e2fd-21c3-4668-b917-0197da0eab27,2532,,"[74.8, 26.7]",69331,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,135,Barcelona,217,['a3af3614-12c1-4232-bed3-845404176f5b'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.214,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27d1a742-8e13-475e-a89a-463eefa648fb,2573,,"[19.1, 24.4]",69331,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Paredes Arango,26429.0,Left Back,137,Barcelona,217,['811fa9de-f9f9-40d5-9346-0648501c3d6d'],8,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:08.833,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5b594a8b-a1d1-4691-8950-d464bcf472ef,2581,,"[86.5, 73.9]",69331,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,137,Barcelona,217,,16,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.283,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b122aa2-27ff-414c-98ff-293224b925cf,2607,,"[56.8, 15.4]",69331,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,137,Barcelona,217,['9cc0966c-0806-484b-a5b0-adf49fecae24'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.277,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1203df98-9a42-4a00-a157-911761ab1ff3,2639,,"[49.9, 53.9]",69331,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Daniel Ponzio,25922.0,Left Defensive Midfield,138,Real Zaragoza,395,['e12c9aac-1420-44a2-8bd6-88d68c8ac4a7'],39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:39.067,Ball Recovery,,2011/2012
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04a1aef1-a56c-4fdd-86de-6c869d086ad1,2739,,"[39.4, 15.2]",69331,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Paredes Arango,26429.0,Left Back,141,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:37.965,Ball Recovery,,2011/2012
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e48c74d-52e5-4ed8-809d-84e227489aad,2754,,"[79.7, 30.4]",69331,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,142,Real Zaragoza,395,['4b0e07bc-1591-42e7-a300-81f328195437'],15,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:15.169,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c275219c-0083-4df5-a17f-3c837d8303c2,2765,,"[73.2, 5.0]",69331,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Paredes Arango,26429.0,Left Back,142,Real Zaragoza,395,['24a3404c-afbd-4a97-9d22-06719589a736'],21,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:21.810,Ball Recovery,True,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0c9f119-0ab6-4e47-ad3d-524fbfd65e0a,2770,,"[65.2, 8.3]",69331,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Wing,142,Real Zaragoza,395,,23,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:23.052,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c2d9f84f-426b-44d8-8ce0-d183565e6471,2799,,"[77.3, 73.4]",69331,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Right Wing,144,Real Zaragoza,395,['75eecdfb-0ecd-4b73-b269-2d01c02c3f77'],43,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:43.099,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c030369f-18a9-47da-90a5-ea7f8f655fd9,2944,,"[113.8, 38.0]",69331,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,151,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.786,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd09b577-a2e2-4aa3-a34e-60a12dc8c685,3042,,"[15.4, 51.8]",69331,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,160,Real Zaragoza,395,,33,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:33.718,Ball Recovery,,2011/2012
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e900910-dd13-4204-bac8-82aacfcf99d5,3047,,"[62.4, 64.7]",69331,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José da Silva Freitas Meira,20264.0,Right Defensive Midfield,160,Real Zaragoza,395,['250089e9-b488-47fa-89e6-13a77d939f83'],40,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:40.157,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2bd0371c-798e-4768-9bda-6cd31e12d6fd,3052,,"[40.1, 67.2]",69331,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José da Silva Freitas Meira,20264.0,Right Defensive Midfield,160,Real Zaragoza,395,,48,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:48.528,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5cbe3d89-05be-4be9-bf1f-c4c5527d1550,3057,,"[13.6, 52.0]",69331,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,162,Real Zaragoza,395,,16,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:16.654,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,785eb19e-145b-46b7-8b23-e92ff4c1301a,3163,,"[15.1, 50.9]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,168,Barcelona,217,['d9ffc6b4-43d4-4a8c-864a-7038bd3b3d4a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.178,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce562a44-3679-41a0-a445-5935de42e7c1,3194,,"[6.2, 18.7]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fernando José da Silva Freitas Meira,20264.0,Right Defensive Midfield,170,Barcelona,217,['a410e555-c9c2-491f-a2b5-7cdba5d82815'],8,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:08.263,Ball Recovery,True,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,047edef4-6d3e-4b4a-ab23-dfec36b6dfa0,3254,,"[38.0, 45.8]",69331,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,172,Real Zaragoza,395,,12,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:12.753,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8eb6dda0-78ec-4f1c-9a90-238c22e030eb,3407,,"[62.3, 14.0]",69331,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,182,Real Zaragoza,395,['770040cb-3024-4ecc-8ebc-63452ed11a65'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.073,Ball Recovery,True,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03b8bcf1-cd6e-4751-9272-b0998ba566d2,3441,,"[51.2, 61.5]",69331,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,185,Barcelona,217,['9d823e10-b2ad-4f14-8fa6-826ca5c03489'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.747,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,386376b9-33e5-43e8-8cd4-597c311f556c,3461,,"[25.5, 60.3]",69331,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Efraín Juárez Váldez,16268.0,Right Back,186,Real Zaragoza,395,['3b051a03-d7d1-4ff4-8e06-9c8db9e5915f'],33,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:33.806,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d99b28b7-f101-4bcd-ab10-9c0e6018add9,3552,,"[114.4, 48.1]",69331,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing,188,Barcelona,217,,19,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.744,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b66d4a6f-e32c-4c89-88a9-979b3e033d58,3560,,"[50.8, 17.7]",69331,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,,52,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:52.051,Ball Recovery,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3be18c1-9aa0-490e-a108-dc8068878cc9,3575,,"[111.4, 61.5]",69331,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing,190,Barcelona,217,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.302,Ball Recovery,,2011/2012
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6cdd7f95-2463-41a7-a3ab-b41de91998f5,94,,"[81.5, 68.2]",69331,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Manuel Marques Postiga,20011.0,Center Forward,4,Real Zaragoza,395,['0cedf0ff-6364-4ce6-9d36-5f836a8c161f'],33,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:33.870,Duel,True,2011/2012
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9b43dbb7-d0da-4793-9970-357ee17966c2,122,,"[10.3, 42.7]",69331,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maurizio Lanzaro,26715.0,Right Center Back,6,Barcelona,217,['c1c8bca1-1bce-44bf-8871-db174e5d8808'],31,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:31.320,Duel,True,2011/2012
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,44f4542a-aeae-4462-a8ab-9904ffae7aaa,132,,"[1.8, 24.7]",69331,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maurizio Lanzaro,26715.0,Right Center Back,6,Barcelona,217,['9e42e213-6ea9-4837-8d1d-ca1ab3dcf7cf'],37,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:37.159,Duel,True,2011/2012
,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,de947daa-2767-40e5-9527-52cca968a0cd,146,,"[97.8, 77.3]",69331,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Isaac Cuenca López,26776.0,Right Wing,6,Barcelona,217,['8dab2cc6-d626-45cc-b0ce-c510b4518077'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.755,Duel,True,2011/2012
,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,4dc9446f-1d7d-4628-981e-fd7ecd474107,174,,"[35.7, 17.3]",69331,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Defensive Midfield,7,Real Zaragoza,395,['86db6709-aa2f-4af5-b342-9250109fca5e'],10,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:10.880,Duel,True,2011/2012
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,f7445ce2-c09d-423a-b00b-362691a96f20,183,,"[59.8, 78.3]",69331,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['718a2d42-6ba5-48a2-af8b-dd60f6752ed0'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.087,Duel,True,2011/2012
,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,c5e70eb3-7922-4215-b373-1c0e877d7611,221,,"[48.2, 39.6]",69331,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Efraín Juárez Váldez,16268.0,Right Back,13,Real Zaragoza,395,['4fa3a5d3-f00a-4bbb-8f02-837d32030944'],35,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:35.331,Duel,True,2011/2012
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d4620ae0-6d6f-4c7e-8210-0e90c7bff726,299,,"[11.2, 47.9]",69331,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maurizio Lanzaro,26715.0,Right Center Back,16,Barcelona,217,['cd29b639-2a28-4f9d-aa37-d1f634271d08'],53,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:06:53.451,Duel,True,2011/2012
,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,d512350b-50d1-4f2c-b605-0e6405b93115,307,,"[106.0, 5.0]",69331,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,16,Barcelona,217,['76bc26de-c87f-440a-90be-febff0b01e55'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.698,Duel,True,2011/2012
,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,7536a597-da6d-4530-ae3d-9cbe2e1a014a,399,,"[90.1, 50.4]",69331,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,21,Barcelona,217,['7a5d04fd-7b8f-4f38-bcf7-d979cbb8b5f3'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.315,Duel,True,2011/2012
,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,729b2510-87d8-4212-a9cb-361ef6580c6d,506,,"[75.1, 46.7]",69331,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,23,Barcelona,217,['73c85c3b-f68b-462e-a593-345e0a3ec5f9'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:57.895,Duel,True,2011/2012
,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,ae5101f8-1edb-4109-8e01-025b1e57b70f,583,,"[56.7, 7.8]",69331,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,26,Real Zaragoza,395,['fc0d3e24-d476-4980-aaf7-f7a53f24d180'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.382,Duel,True,2011/2012
