bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.923404,,,,,,,,,,,,,,3ab58133-7bdd-4a0e-afd9-2d7a29ed5343,2938,,,"[27.0, 8.0]",16275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,134,Deportivo Alavés,206,"['b1d64117-c928-45e0-af50-815c4a69f017', 'd10a440e-2a09-44bd-a45d-c45210af8e02']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.577,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.659683,,,,,,,,,,,,,,6250b53b-6170-478b-b0af-efeeb7cf235a,2942,,,"[49.0, 35.0]",16275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Deportivo Alavés,206,"['8aa823d8-962a-4366-8e7f-1490158318a5', 'f3cb799e-61b0-45f8-ac3d-bfc03c1f4259']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:22.940,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.2684,,,,,,,,,,,,,,4508a935-dc68-465d-9cc4-2c66372500d1,2983,,,"[36.0, 71.0]",16275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,137,Deportivo Alavés,206,['2a79be90-6f02-4e6f-918f-8b4f1c0e6e44'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.885,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.433688,,,,,,,,,,,,,,ad06a29b-9bda-401f-aacc-621e1a2933c0,2984,,,"[41.0, 72.0]",16275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,137,Deportivo Alavés,206,['06f6c330-bb30-47c4-a717-19a6341da0bc'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.287,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.506207,,,,,,,,,,,,,,aebd3c41-dd88-4e89-a6b4-da8d31e68e31,2990,,,"[32.0, 64.0]",16275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,137,Deportivo Alavés,206,['04dc73e9-d4e7-4f59-8531-330c439e9efa'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.162,Pressure,,2018/2019
,,,,,,,,,,,,,,,,2.1735,,,,,,,,,,,,,,5b31be5a-2bdd-4353-ab9a-52691962ef4c,2997,,,"[7.0, 18.0]",16275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,137,Deportivo Alavés,206,"['3c254b6e-a25c-4946-91e8-6c967ffaae0f', '99f4a01b-9c29-4627-88b8-735c70dfff99']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.082,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.712111,,,,,,,,,,,,,,338dd04e-0e33-4d52-8ff1-0cfdb7581040,3017,,,"[50.0, 74.0]",16275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,139,Deportivo Alavés,206,['ab46e97b-b070-4315-b81f-2782f33292ed'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.484,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.6259,,,,,,,,,,,,,,fab4d684-570f-45ab-aaa7-b98a22199822,3030,,,"[69.0, 50.0]",16275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomás Pina Isla,6622.0,Left Center Midfield,140,Barcelona,217,"['6784e4a4-5fe3-40aa-a30a-2a50ef3496c0', 'b9c4dbd9-e532-4434-8755-1a344aba52a8', 'fd6ca0a8-23c3-41de-acd8-0ec0e738d7ef']",53,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:33:53.586,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.81429,,,,,,,,,,,,,,f07a5d16-f4ee-4b0b-826d-7837e1db93fd,3042,,,"[90.0, 36.0]",16275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,140,Barcelona,217,"['51550e3c-8e29-4761-8647-c66d9f5e28b7', 'f60bf5ab-00fa-4fe3-b141-e3b2f9ae5c8f']",59,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:33:59.570,Pressure,,2018/2019
,,,,,,,,,,,,,,,,2.5997,,,,,,,,,,,,,,21ae4951-e0d5-430a-952a-372608048b4a,3047,,,"[95.0, 12.0]",16275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,140,Barcelona,217,"['4c5b0211-608d-437d-af23-ae4c9e062009', '6b60f7c3-670f-4cea-b7d3-ca7bd6d6790e', 'b480a57d-c4d7-4258-9905-54dd5b88b136']",3,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:03.371,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.128999,,,,,,,,,,,,,,929720a3-fb59-417a-8639-06c7a29fa27b,3061,,,"[89.0, 61.0]",16275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Twumasi,12190.0,Right Wing,140,Barcelona,217,"['358908f1-6c3f-425a-a3a4-2a0a845ae4c1', '5fd30ddc-874b-4a4e-b1b0-4ad9b9f48c2a']",17,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:17.767,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.596799,,,,,,,,,,,,,,97317f97-e034-4fce-bf42-c4ee0b559ef5,3070,,,"[58.0, 27.0]",16275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,140,Barcelona,217,"['bfd3e98c-1181-42fc-82cf-bd96b27591d7', 'ff96f8e2-b6c6-44fd-a02c-a888178f4f89']",29,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:29.486,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.05432,,,,,,,,,,,,,,f8ef8c44-976c-4d24-bdf4-b3411695f178,3072,,,"[65.0, 21.0]",16275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,140,Barcelona,217,"['2750122a-3051-43c1-b798-14bc2f4579e8', 'b376b6c2-e9b4-4e0a-ba66-528b08b843ad']",30,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:30.914,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.2947,,,,,,,,,,,,,,42c7b154-0e92-4b25-9e82-b4beeb3f4f15,3103,,,"[38.0, 74.0]",16275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,141,Deportivo Alavés,206,,57,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.782,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.837101,,,,,,,,,,,,,,a8dee3d2-2a0f-4993-992b-3e916d2347bb,3108,,,"[87.0, 47.0]",16275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Guidetti,6038.0,Left Wing,142,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:35:31.839,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.0943,,,,,,,,,,,,,,29f9044d-66e3-47b1-b6ca-801885232442,3110,,,"[88.0, 29.0]",16275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja González Tomás,6566.0,Center Forward,142,Barcelona,217,"['07073165-9933-4b51-93af-f8202517abd9', '8f82f457-ebe4-4226-b07b-655bee20b310', 'bef1ff51-1aad-4933-b434-73b70a010d83']",34,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:35:34.093,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.663601,,,,,,,,,,,,,,bf664d88-af38-45b3-9072-3996253095af,3114,,,"[83.0, 12.0]",16275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Center Defensive Midfield,142,Barcelona,217,"['7a818863-8264-49ab-913b-9703c47929f8', '82c0ee0b-703e-4f04-a919-f31016328a8e']",35,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:35:35.736,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.72883,,,,,,,,,,,,,,c96bfb11-1aca-4877-8d2c-facd67e7a166,3135,,,"[75.0, 68.0]",16275,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Guidetti,6038.0,Left Wing,144,Barcelona,217,['7ccd0ba4-36b1-4924-a068-bb3dbf751c4c'],28,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:36:28.227,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.2403,,,,,,,,,,,,,,c440743c-adfc-49ad-a70f-534332e4846d,3140,,,"[61.0, 47.0]",16275,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja González Tomás,6566.0,Center Forward,144,Barcelona,217,"['3d3734b7-a60c-4819-a32e-b3a8da51d449', '79559af4-d31c-49e9-8e8c-db7a235d88d8']",34,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:36:34.175,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.305,,,,,,,,,,,,,,57602439-2db4-43c6-8049-e9292ad83fe1,3160,,,"[49.0, 60.0]",16275,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Twumasi,12190.0,Right Midfield,145,Barcelona,217,"['19df7b8a-05ed-4357-b1bf-920b6bfc005d', '212af28c-fba1-4195-bd80-e7af51880593']",2,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:37:02.598,Pressure,,2018/2019
,,,,,,,,,,,,,,,,4.0676,,,,,,,,,,,,,,29d354f3-8a97-4ad3-ad20-58944c4a0586,3164,,,"[37.0, 69.0]",16275,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Martín Vigaray,6856.0,Right Back,145,Barcelona,217,"['5af3ecce-3cc3-4e05-9971-5d9f99bf636c', 'ce5c0d52-d51b-4e5a-bcd9-0d0d0363b32a']",4,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:37:04.824,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,3.243524,,,,,,,,,,,,,,f5c04815-560b-445b-8165-59d0e70be13b,3189,,,"[67.0, 51.0]",16275,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,147,Deportivo Alavés,206,"['87bc3bfa-b0bf-4040-ad8d-7757364d6030', 'e870f180-5068-4104-ae8f-a4c0be71c7e4']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.698,Pressure,,2018/2019
,,,,,,,,,,,,,,,,2.2419,,,,,,,,,,,,,,a1fee2b8-eb8d-404a-bedf-4f6ad99490bf,3201,,,"[50.0, 74.0]",16275,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Deportivo Alavés,206,"['1cba3fe3-1236-45fa-a0f1-930c7dd23d87', '8e22b257-6227-49d0-9970-78cdf5c965e9']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.410,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.9468,,,,,,,,,,,,,,b97c2175-6cf6-4fcd-95ce-6ad69c59a437,3209,,,"[86.0, 35.0]",16275,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja González Tomás,6566.0,Left Center Forward,148,Barcelona,217,"['20f5498c-15d9-43c4-896d-dc4e6799393d', 'b45dedfe-49a3-4ab1-adb3-39d3b90f0ec6', 'fa1673d7-2665-4ebe-aefa-abc4c9d098b4']",10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:38:10.677,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.654187,,,,,,,,,,,,,,33ba4a73-2bbf-411b-ac73-f143fb7e5f5b,3221,,,"[74.0, 17.0]",16275,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomás Pina Isla,6622.0,Left Center Midfield,148,Barcelona,217,"['0821a306-75cc-414f-ac8b-4c5f84d99abc', '28f3ae20-d3eb-4429-b5fc-ed6fd4a1a3fd']",18,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:38:18.234,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.0886,,,,,,,,,,,,,,738387a9-fb31-42ce-bb51-3a46dc268655,3238,,,"[89.0, 49.0]",16275,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Guidetti,6038.0,Right Center Forward,148,Barcelona,217,"['9b12d989-06d4-453e-bbf5-68aece8fb16a', 'c1347be1-66c3-4fab-bae1-b0671d0d91b7']",36,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:38:36.140,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.090719,,,,,,,,,,,,,,2f955e9c-b97e-474f-be95-e9d9eaf65d8d,3247,,,"[31.0, 30.0]",16275,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,149,Deportivo Alavés,206,,41,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.835,Pressure,,2018/2019
,,,,,,,,,,,,,,,,3.5807,,,,,,,,,,,,,,68a81b59-c7ca-4764-837e-a5bcd4581508,3292,,,"[10.0, 12.0]",16275,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,151,Barcelona,217,"['68b0d994-96ab-4ef4-a159-98ae972da51e', 'caf36a17-2b44-4f75-b26a-7400f8ee916a']",34,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:39:34.869,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.5046,,,,,,,,,,,,,,845f21f5-013e-4516-b1f4-5ac02c3181e6,3298,,,"[75.0, 76.0]",16275,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,152,Deportivo Alavés,206,"['53a5a015-3330-4bc2-8320-0f192fb04ca4', '7528a1b1-a9d5-40f7-b6e9-dd383cff5386']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:59.642,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.2815,,,,,,,,,,,,,,f9946c95-4a7d-4f06-895c-1d74bbe511da,3324,,,"[100.0, 13.0]",16275,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Left Midfield,154,Barcelona,217,"['701970d4-a3bf-4355-9cc8-4bb1f4eca84e', 'ece158f0-931c-4a64-bd43-da38ece378c1', 'f922470a-7dcf-47a9-ad6e-d0cd140a763c']",33,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:33.454,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.8344,,,,,,,,,,,,,,730c6f89-89bc-4c8e-ad3c-a0f8103f336c,3331,,,"[24.0, 68.0]",16275,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,155,Deportivo Alavés,206,"['2277315d-d0ad-4c17-b86d-035a6280c476', '8150694c-7db5-43a2-aff9-fbea41d097de']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.508,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.587991,,,,,,,,,,,,,,7980f93c-36c2-4326-9d6f-a91454816cda,3335,,,"[14.0, 75.0]",16275,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,155,Deportivo Alavés,206,['5f04aac1-1941-4302-9bed-f708fb435787'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.039,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.687,,,,,,,,,,,,,,b0c08e43-9640-4856-83f3-a551e498bfbf,3346,,,"[73.0, 30.0]",16275,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mubarak Wakaso,6626.0,Left Midfield,156,Barcelona,217,['daccd33b-b852-42ba-a575-a718d9261f82'],5,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:41:05.484,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.221404,,,,,,,,,,,,,,5ce08ec5-05ac-4480-90a6-5e503c75b3a0,3388,,,"[65.0, 69.0]",16275,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Twumasi,12190.0,Right Midfield,157,Barcelona,217,['eaf8598d-b22a-4f5c-860a-468402184553'],19,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:42:19.863,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.381349,,,,,,,,,,,,,,c656760d-2c1a-4ebd-9947-05d7412c8b9a,3394,,,"[56.0, 36.0]",16275,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,157,Barcelona,217,"['b75f1869-ece0-4faf-acd2-4f098c0a14c0', 'befcdc79-1f9f-460b-833e-b6fb725f8261']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.912,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.4652,,,,,,,,,,,,,,305bc7c5-2766-4e4c-a58e-aec9e481df16,3400,,,"[54.0, 33.0]",16275,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joaquín Navarro Jiménez,6923.0,Left Center Back,157,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:42:31.583,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.482269,,,,,,,,,,,,,,1eb2d05b-0ff4-4b17-a6b7-25d88e3f29ad,3412,,,"[50.0, 47.0]",16275,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,158,Deportivo Alavés,206,['034a51ea-faf3-4b9e-9608-80141281b57c'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.937,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.054614,,,,,,,,,,,,,,914083c9-afe9-4af1-a111-1142a98fe932,3423,,,"[36.0, 4.0]",16275,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,158,Deportivo Alavés,206,['41037a28-4442-4bc7-8e3b-20cbe7ca334d'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.527,Pressure,,2018/2019
,,,,,,,,,,,,,,,,2.9532,,,,,,,,,,,,,,c2d7d768-ef63-438c-9d0c-5601f7610a6f,3446,,,"[22.0, 38.0]",16275,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Navarro Jiménez,6923.0,Left Center Back,159,Barcelona,217,"['27d857f2-8d63-4293-8633-26bc49509095', '55089aa5-6dcd-4d4c-849e-d63d6599bf47', '757ebaa4-b75b-4788-bf0f-b2db417da980']",13,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:13.280,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.827802,,,,,,,,,,,,,,825a26e2-18e0-4661-9e59-3763e2a6deb5,3463,,,"[15.0, 64.0]",16275,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Twumasi,12190.0,Right Midfield,159,Barcelona,217,"['2ee37339-7dc9-41ba-a7d4-2026c3f7f451', 'f346c8da-1e04-4a58-8ffc-682c7aa3ea76']",27,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:27.251,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.31675,,,,,,,,,,,,,,49e11fe2-97c2-4ca8-8512-1967d931e3ee,3470,,,"[98.0, 29.0]",16275,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,159,Barcelona,217,['1ee77ff7-7502-450b-b566-8b61671bf01f'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:30.134,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,1.1051,,,,,,,,,,,,,,1c225bd6-7a4c-4338-a0f3-5bc9ed6367d8,3474,,,"[95.0, 25.0]",16275,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,159,Barcelona,217,"['afd6bfb8-f6c2-4521-9d7a-2cf3a2e6958a', 'e86b0e95-2525-4d04-b17a-9ec7d1fea8ba']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.106,Pressure,,2018/2019
,,,,,,,,,,True,,,,,,0.552875,,,,,,,,,,,,,,7c93fab5-2cdc-4b15-988e-d0c029d95443,3507,,,"[77.0, 56.0]",16275,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,160,Deportivo Alavés,206,['b4bad2b2-5c5b-4a6b-b460-8c1264cda1f8'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:03.555,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.431027,,,,,,,,,,,,,,1a2f1ec0-eb74-40b9-89d5-d0cb90764711,3557,,,"[44.0, 23.0]",16275,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,163,Deportivo Alavés,206,"['42d171a3-8a1d-489b-8125-0c4f8bc93996', 'ef02d454-19a9-40bc-93c9-eb158069f838']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.541,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.383673,,,,,,,,,,,,,,0a3c3df0-04b7-4101-b4b5-893a0515d498,3576,,,"[100.0, 13.0]",16275,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,164,Barcelona,217,"['40cd45df-04e6-4ed8-9a64-779e7f58639f', '7728b72e-f3ba-4270-a369-c39a32712fad']",48,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:48.322,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.2799,,,,,,,,,,,,,,68adf7d0-1bad-418d-a7ce-784d59b6f560,3588,,,"[85.0, 56.0]",16275,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Guidetti,6038.0,Right Center Forward,164,Barcelona,217,"['83c98e37-472b-47aa-8872-4026dae5c625', 'ed85b39e-e82e-46e4-8445-e671cdd7bfe9']",0,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:46:00.145,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.488896,,,,,,,,,,,,,,c82cdff0-532f-41f7-a526-dbc3c9bf71cf,3611,,,"[57.0, 70.0]",16275,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,165,Deportivo Alavés,206,['31bfe0ee-b077-465a-8abb-6332cb3742f5'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:22.983,Pressure,,2018/2019
,,,,,,,,,,,,,,,,1.573874,,,,,,,,,,,,,,b4d32426-70c2-4a77-9267-299e17ae2ccf,3613,,,"[15.0, 71.0]",16275,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,165,Deportivo Alavés,206,"['56976bea-efb9-4110-99c0-abf1e75d26c1', '56de1650-5b3f-4975-965b-78a2849244f0']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:26.233,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.830979,,,,,,,,,,,,,,dbfced12-c478-4cdc-b6bc-49b05bceac8a,3670,,,"[22.0, 22.0]",16275,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,168,Deportivo Alavés,206,"['43349e3f-7595-45c7-802c-278a812bc163', 'dd4bb7c0-0ef8-4258-bd06-abffa143fbb4']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:03.738,Pressure,,2018/2019
,,,,,,,,,,,,,,,,0.6037,,,,,,,,,,,,,,c7875993-2ada-4b6b-9982-2e1fc5272dde,3675,,,"[84.0, 54.0]",16275,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomás Pina Isla,6622.0,Left Center Midfield,168,Deportivo Alavés,206,,8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:48:08.215,Pressure,,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,99081760-3cef-419b-8fae-61e3b4a3b428,35,,,"[30.0, 66.0]",16275,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,3,Barcelona,217,['4b7a45da-c1e7-432d-9de0-f5174ab247b2'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.611,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,ff992793-b387-4719-95d2-b9ef2899035b,43,,,"[95.0, 9.0]",16275,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,4,Deportivo Alavés,206,['e907ce74-44ed-4c72-a2bf-fa0e5b5e4f38'],48,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:48.967,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,97729004-db34-4da4-87b2-6114762b4995,45,,,"[94.0, 10.0]",16275,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,4,Deportivo Alavés,206,['d7073ecb-92a9-48a4-a896-bf1a3fe1d605'],50,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:50.613,Dribble,True,2018/2019
