bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[63.8, 20.5]",,,,,,,,,,,,1.800091,,,,,,,,,,,,,98a8e084-6c7d-45c0-bd79-c595b6453c71,910,,"[56.4, 22.8]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,"['e5d02ee7-8bd1-4c7c-a9ce-772d87c7b146', 'fa5e9b3f-fe27-4681-86f5-6ae82d1d9876']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.757,Carry,,2010/2011
,,,,"[69.7, 2.5]",,,,,,,,,,,,0.502418,,,,,,,,,,,,,651fd9dd-f492-4eb6-bfeb-ea73444c6639,913,,"[69.7, 2.5]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,37,Barcelona,217,"['44db48f0-ac17-4179-95c3-096416b7a822', '9cf44071-ab14-4822-9ae2-3c4aea96c880']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.115,Carry,,2010/2011
,,,,"[62.7, 16.7]",,,,,,,,,,,,1.082467,,,,,,,,,,,,,37f755f7-0acc-4391-bd35-435f77b0a55c,916,,"[62.3, 11.1]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,"['4d271994-8b95-474b-a7ae-f108b8758921', 'f7d6a89f-36de-4542-b7c3-070ee5cabdfc']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.984,Carry,,2010/2011
,,,,"[56.6, 27.0]",,,,,,,,,,,,2.225651,,,,,,,,,,,,,ee39b257-c848-44b1-bd08-18c43268b39a,921,,"[55.6, 21.2]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,"['06f1185c-8a5b-4d49-821e-6b32a16d3219', '597f57b7-9f27-4991-84d7-0a5f91bea723']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.703,Carry,,2010/2011
,,,,"[44.4, 63.8]",,,,,,,,,,,,3.326757,,,,,,,,,,,,,5d2c0316-3231-407f-a815-5f7f589e76bb,924,,"[54.5, 57.9]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,37,Barcelona,217,"['9f130fad-b7dc-485d-aa37-09526731205d', 'd057a3fe-8cc7-4130-8690-35b7bf728c67', 'e527e388-955b-46bf-a56f-d263895ce069']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.084,Carry,True,2010/2011
,,,,"[22.4, 49.7]",,,,,,,,,,,,0.684318,,,,,,,,,,,,,a13a7d71-a145-4dca-83e8-0d94146baa14,928,,"[19.9, 49.3]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,37,Barcelona,217,"['54871690-ec99-458f-a29b-0486651ff0f0', '64a2c944-c53c-4008-b351-fe50e83b0abc']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.411,Carry,,2010/2011
,,,,"[41.3, 41.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,0d4ac499-91dd-4b68-8d50-47b0445e80c4,932,,"[41.1, 40.9]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['29ea3730-c8f9-4378-a784-dce419f5502d', '51aaff7a-1eaf-4197-ad6d-c987de87c5bc', '67daddeb-75b2-4924-b324-3bb7cee2f7bb']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.710,Carry,True,2010/2011
,,,,"[40.0, 17.4]",,,,,,,,,,,,1.919,,,,,,,,,,,,,fd288f87-b60f-497c-851b-31a0017c8c52,937,,"[35.6, 22.0]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,37,Barcelona,217,"['758ba1e4-efa0-4f78-8425-5d2868d17b1b', '90cb7248-8efd-4e7d-b298-d14a96e6b637']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.365,Carry,,2010/2011
,,,,"[50.1, 2.5]",,,,,,,,,,,,1.920563,,,,,,,,,,,,,1578db5a-bcd0-4c32-8d09-de12073a6b8b,942,,"[49.3, 2.9]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,37,Barcelona,217,"['0b61930b-dd22-4c0b-9114-90b104837efe', '9609d094-bdf0-4a2d-b6aa-32ec18e1ba76', 'eb67b625-c950-483f-a24b-040a203b39c8']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.018,Carry,True,2010/2011
,,,,"[55.2, 33.6]",,,,,,,,,,,,3.869471,,,,,,,,,,,,,59ff5547-c374-4e31-911e-66ffdf656689,946,,"[41.3, 17.4]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['09a149ce-3d4f-4424-b9e4-791ac1732c51', 'ce060217-3029-4bf5-b319-56fe2b7256ce']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.502,Carry,,2010/2011
,,,,"[55.8, 10.2]",,,,,,,,,,,,0.9275,,,,,,,,,,,,,474d6f59-c1bf-47c5-8a70-73fae7453271,949,,"[54.3, 15.1]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,37,Barcelona,217,"['422de6ed-f46e-48d4-bc67-8c4d8564a2e3', '5fcabe6e-aa9f-4f51-b52b-5dccc61624a7']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.107,Carry,,2010/2011
,,,,"[84.0, 4.8]",,,,,,,,,,,,2.767051,,,,,,,,,,,,,0ecdfc54-c4fb-4b69-abf9-c55646fdbe65,954,,"[71.3, 1.8]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,37,Barcelona,217,"['16480ad7-0e13-47ff-96c9-f9970ad0fb02', 'a35a4647-fa27-4f3f-b55b-aeb09b4e8498', 'b8f60db5-dd70-4d81-8f29-1cb1602d9a26']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.218,Carry,True,2010/2011
,,,,"[97.0, 3.1]",,,,,,,,,,,,1.836548,,,,,,,,,,,,,bb01e8a5-bc64-46bd-a5a3-09830cdeb857,959,,"[85.8, 2.2]",69295,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,37,Barcelona,217,"['547b0326-57ab-4713-a9dd-276d0645dcf2', '7b67ef34-5af8-479d-a5cf-f975eca624b7', 'f9009469-5d48-4fb6-9968-d95a5d413456']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.747,Carry,True,2010/2011
,,,,"[77.7, 8.3]",,,,,,,,,,,,1.923859,,,,,,,,,,,,,d3f69b93-0cdd-4d0d-9c27-315dd9a66421,964,,"[77.7, 4.3]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,38,Barcelona,217,"['257d2f19-42e9-4650-a861-0979b9e1a9be', '67551102-30b6-46e3-b1f3-219f44882021']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.942,Carry,,2010/2011
,,,,"[72.0, 34.4]",,,,,,,,,,,,2.397413,,,,,,,,,,,,,e307a5ea-ad57-40ac-8c52-6550fc479a17,967,,"[63.2, 27.7]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,38,Barcelona,217,"['31e83daa-6289-48ea-9a1c-b8934c4c4938', 'a9bb6e35-af6e-4346-8f29-1980d6762850']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.208,Carry,,2010/2011
,,,,"[56.0, 51.8]",,,,,,,,,,,,1.957729,,,,,,,,,,,,,8d4fe4bc-503b-466b-afcf-931ad35b6544,970,,"[64.0, 53.3]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,38,Barcelona,217,"['185943a1-052d-46f2-9ee6-7ae96d88ebc3', '58094875-9bce-4ee6-aed6-e75fadd3b70b', '760f5c80-5a8e-48ec-99c9-e175bffb7c48']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.439,Carry,True,2010/2011
,,,,"[33.9, 41.1]",,,,,,,,,,,,3.484958,,,,,,,,,,,,,9aa6c639-6386-48f9-a760-d20ba21def94,974,,"[29.9, 35.5]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,38,Barcelona,217,"['12e5ff3b-140d-49e3-a073-765686e69d97', '6e9a5930-adae-45b1-afd3-f562d9b52e5a']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.789,Carry,,2010/2011
,,,,"[72.0, 3.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,f39cbe28-bd85-43ac-9945-6ab756d5e7c8,977,,"[71.6, 1.6]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,38,Barcelona,217,"['a254db0b-25e1-488f-b17f-c3a97473706f', 'd74005eb-4500-4a3f-9d0f-12db98990d5c']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.324,Carry,,2010/2011
,,,,"[65.0, 8.3]",,,,,,,,,,,,1.818445,,,,,,,,,,,,,a65fd452-01aa-4808-9d07-905a4ac1b189,980,,"[62.9, 5.8]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,38,Barcelona,217,"['c5110ff5-93be-432e-9ee2-f7bcb714fe25', 'f0cae2b1-0461-4c69-a0f6-442b3723e219']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.985,Carry,,2010/2011
,,,,"[63.4, 22.6]",,,,,,,,,,,,2.028782,,,,,,,,,,,,,137675e8-f36d-4fd9-90dc-cc981acaeaa0,984,,"[63.4, 18.0]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,38,Barcelona,217,"['2bc1261a-3b62-476c-85db-6b5360c3af1c', '56fa2981-4980-42db-94cd-7bd1f85aa03d', 'b77c5a89-ee33-4eee-8b40-9c8cefdbcb1d']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.569,Carry,True,2010/2011
,,,,"[71.6, 28.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,2e08b3a9-3ab0-4d91-8d2c-a599b52e1f24,988,,"[71.6, 29.1]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,38,Barcelona,217,"['19f81694-a311-4468-a366-f4c2f0a19ebf', '5d309a42-a14c-45be-a98f-3a5e1c7d7ffd', '8c44465b-fb50-4105-a33a-6b29d400f9d1']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.662,Carry,True,2010/2011
,,,,"[77.4, 26.8]",,,,,,,,,,,,2.649912,,,,,,,,,,,,,0e2a0492-ac55-4324-9ba0-e0b48014d4d0,996,,"[79.3, 24.1]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,38,Barcelona,217,"['268a07e0-9e57-495d-a135-d5abaa79c81d', '2a74e272-6957-4a67-ae0f-17f10597c0c3', '3d196722-7109-421d-9e80-683924e66d55', '7bb513cb-ac49-4040-afed-829efc7962d0']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.954,Carry,True,2010/2011
,,,,"[99.7, 60.3]",,,,,,,,,,,,2.608846,,,,,,,,,,,,,be15c8b8-f8a0-442f-bb51-7d7463a5be0b,1000,,"[97.6, 69.5]",69295,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,38,Barcelona,217,"['a9e14b89-c0a6-45c6-a728-a32bee38ee52', 'b5192351-b64c-42fe-bd9e-a800d4345c39', 'f0a4dbf4-5d2b-4b57-8b7f-9e028ce692f6']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.204,Carry,True,2010/2011
,,,,"[37.3, 27.7]",,,,,,,,,,,,1.788062,,,,,,,,,,,,,8639a540-fc61-46b8-8dfe-0789a5cbbd67,1011,,"[44.4, 31.5]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mehdi Lacen,6745.0,Right Center Midfield,39,Racing Santander,1217,"['53b3c702-4dad-4c27-8a58-600c24a463b7', 'e981e728-d54d-4c40-87cd-8266466c7552']",6,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:06.388,Carry,,2010/2011
,,,,"[36.0, 5.0]",,,,,,,,,,,,0.520944,,,,,,,,,,,,,d2c895ec-2573-42e1-ac7d-32c92d8da408,1015,,"[42.1, 4.1]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Fernández Salas,24075.0,Left Back,39,Racing Santander,1217,"['4f969273-4bb1-4296-9045-a149cb1a8506', '96861918-d13f-4514-ba4b-2e27af3f7766', 'f2185436-c32d-4fcc-b674-8167c7cd58db']",9,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:09.134,Carry,True,2010/2011
,,,,"[29.3, 12.8]",,,,,,,,,,,,0.1549,,,,,,,,,,,,,890d554c-67e9-427f-973a-8c49c8fa0197,1019,,"[30.1, 13.6]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Torrejón Moya,26163.0,Right Center Back,39,Racing Santander,1217,"['63aa891a-031c-4fb3-b828-6e30da0827eb', 'b49a1968-e9a7-49b9-9c43-f027554d7f07', 'ff57dc6f-5c6e-4379-8494-8abc693a2d9d']",11,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:11.078,Carry,True,2010/2011
,,,,"[30.7, 10.7]",,,,,,,,,,,,1.706411,,,,,,,,,,,,,7c4b0d05-57ab-4b98-adb3-0b4c2e90a0a1,1030,,"[29.3, 17.4]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Fernández Salas,24075.0,Left Back,39,Racing Santander,1217,"['06e0e7ea-735d-46f0-abdc-8ac9ce8f73e9', '209223f8-450e-43f0-8a0a-1eaa6252f2cf', '85b62653-d11a-40c0-9cf8-d8abcd3f9370']",16,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:16.968,Carry,True,2010/2011
,,,,"[56.2, 41.5]",,,,,,,,,,,,0.166593,,,,,,,,,,,,,167e1fcc-b565-4883-a5fc-b035dc95dd09,1041,,"[55.4, 42.2]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,40,Barcelona,217,"['5153ee81-2eaf-45b6-8c32-607563bcad66', 'd14521ff-a78a-448e-a4be-cd71267aabec']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.523,Carry,,2010/2011
,,,,"[74.9, 21.8]",,,,,,,,,,,,1.164592,,,,,,,,,,,,,6c0b0d7b-40cd-4063-9bdd-7ee509d847b7,1044,,"[68.8, 24.5]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,40,Barcelona,217,"['516bd2e7-d68d-4710-bf66-6e1aafa62353', 'c0a97be2-380f-40f5-b4de-4723b62ec8c1']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:39.962,Carry,,2010/2011
,,,,"[84.0, 19.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,711a9c2c-1747-4658-a3ea-76f47659a251,1047,,"[83.5, 19.9]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,40,Barcelona,217,"['643191ae-1cde-4f64-aaf0-964920d75a60', '996a3274-4af4-494e-8284-c8e929dcf167']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.086,Carry,,2010/2011
,,,,"[76.2, 4.8]",,,,,,,,,,,,0.184,,,,,,,,,,,,,301275c8-5e87-4fad-9b1b-8960b42f1fce,1050,,"[76.0, 7.9]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,40,Barcelona,217,"['5e7b2d87-9d09-44ed-ad6f-3fce3ba956a8', '9f2c4ffb-4faa-4d91-8f3d-89b92b30d1e9']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.205,Carry,,2010/2011
,,,,"[68.6, 2.2]",,,,,,,,,,,,0.387649,,,,,,,,,,,,,7ffc7e70-bae0-4f65-84df-d4ea9e63e09b,1056,,"[70.1, 1.4]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,40,Barcelona,217,"['77f54899-bcd2-4b58-8f80-bc2d95d5637d', '90a45211-aa41-40c9-8b0e-9a3c63a0ed5f', 'f9959d66-12e2-4e63-8d39-bfa57e541169']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:46.880,Carry,True,2010/2011
,,,,"[72.2, 13.4]",,,,,,,,,,,,0.1114,,,,,,,,,,,,,4b792e38-0b99-476d-a773-fa0f28e64cd5,1060,,"[73.2, 14.0]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,40,Barcelona,217,"['ddf6cbd6-1fd3-4499-9f79-beac584d3e8d', 'e2268585-0fcc-46d9-a29b-ef39c38bcd04']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.250,Carry,,2010/2011
,,,,"[71.6, 25.6]",,,,,,,,,,,,2.05095,,,,,,,,,,,,,67a56362-6b2c-417b-9a28-035a122fa7cd,1063,,"[75.8, 20.9]",69295,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,"['61896cca-38c6-4aac-b345-dd795fdc300e', 'ce369289-e314-464e-8be3-cddc0c3315d4', 'd07f572c-8285-4543-a6cf-fb6c6061a1a8']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:49.411,Carry,True,2010/2011
,,,,"[83.5, 53.7]",,,,,,,,,,,,3.981702,,,,,,,,,,,,,a924bc4c-6740-4e7d-98ef-83fa8a8a253b,1074,,"[90.3, 71.6]",69295,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,41,Barcelona,217,"['3d3e5150-afa9-4589-aed4-f4f97c799add', '4f3d179e-ace9-4e28-942d-496e29ab7c72', '9d21118e-92ae-4b39-8301-867a6c248608']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.836,Carry,True,2010/2011
,,,,"[77.4, 8.1]",,,,,,,,,,,,1.366017,,,,,,,,,,,,,090a4954-c0fe-4282-8798-c0eeedb47ddd,1081,,"[77.4, 10.7]",69295,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,41,Barcelona,217,"['955f3d4e-91ca-4b2c-a744-636cd76f5aa5', 'a2993818-82ca-4302-9cf4-0adf04b5b849']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.262,Carry,,2010/2011
,,,,"[92.2, 9.4]",,,,,,,,,,,,1.562543,,,,,,,,,,,,,15556c1f-ab56-4db1-94c4-9079f79357ca,1084,,"[85.2, 4.6]",69295,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,"['06d703d8-7b49-4df9-883b-4ecea0484d21', '5c7617e0-6116-4cce-a902-96fe6ddf4883']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:40.212,Carry,,2010/2011
,,,,"[100.8, 11.9]",,,,,,,,,,,,2.200313,,,,,,,,,,,,,f76f98ba-c608-4ed5-b402-66e768c5f030,1087,,"[98.9, 3.1]",69295,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,41,Barcelona,217,"['7d08173e-644c-44e0-a183-0daaedf75103', 'd138511b-24b3-4b1d-a800-126f425718be']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.028,Carry,,2010/2011
,,,,"[61.3, 32.5]",,,,,,,,,,,,1.3688,,,,,,,,,,,,,ffc30e39-91b6-45bc-a292-737beb99922c,1098,,"[61.3, 24.5]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,43,Barcelona,217,"['493deef2-3c59-4e31-8c2d-2f8c4a9a3843', '647184bf-68a0-43c8-bd22-300999d9ad8f', 'af327dd4-ca03-4285-9cbf-efd0c1cc5f7e', 'e6fad3fd-5565-4a10-8364-f59d2a9179bc']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.629,Carry,True,2010/2011
,,,,"[56.4, 26.8]",,,,,,,,,,,,1.562327,,,,,,,,,,,,,2bb37e5f-36ed-4681-9816-91c192be5d63,1103,,"[55.0, 35.2]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,43,Barcelona,217,"['09988df1-bd9c-415d-a638-6d2cd7be14e5', '8b915ec8-5b7b-420c-abce-4afcf07dacdb', 'bda8556c-d85f-4f67-a1cb-9c0935eacfb6']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.776,Carry,True,2010/2011
,,,,"[51.2, 20.9]",,,,,,,,,,,,0.3946,,,,,,,,,,,,,b1e9f8a1-0e97-48c2-a7e2-26744a40423a,1107,,"[53.9, 22.4]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,43,Barcelona,217,"['6ad08a57-b1fa-4c35-b3f5-aef872032bf5', 'afcb38aa-72e1-4198-ba89-4e19318e54d0', 'bae2928b-17bb-493c-91e1-d1ba067a53c2']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.869,Carry,True,2010/2011
,,,,"[37.9, 28.7]",,,,,,,,,,,,1.276745,,,,,,,,,,,,,8cb960a6-f8c1-4b01-a382-7839f7db86ce,1110,,"[38.4, 28.5]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,43,Barcelona,217,"['251edc48-b8e5-4946-a978-38d7fb8e65f4', 'd1626028-ac82-470e-a138-7362ff27f3f9', 'fc9ede77-0d20-4f96-b9c1-d5277cb6d156']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.331,Carry,True,2010/2011
,,,,"[57.1, 34.8]",,,,,,,,,,,,1.290287,,,,,,,,,,,,,a295a5f7-f035-43e9-b5c9-04825c618d45,1116,,"[56.0, 35.7]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,"['31bfd85a-b2c4-46d7-8066-f4ffa72aa2bb', 'a9273c35-e55e-4bb5-966a-baa85296502c']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.325,Carry,,2010/2011
,,,,"[88.2, 9.0]",,,,,,,,,,,,3.336227,,,,,,,,,,,,,c47cd320-0fbb-41aa-b22d-9801ead0bbbf,1119,,"[80.0, 2.9]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,44,Barcelona,217,"['306fc57d-4c5b-443a-806e-85ef85a77ee3', '4dcc31ef-4af2-4fab-99c2-a5712619ee19', '6c8cbbdd-5c2a-4288-9c90-d23d4122cc36']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.733,Carry,True,2010/2011
,,,,"[81.6, 22.6]",,,,,,,,,,,,2.169479,,,,,,,,,,,,,d86b6e5e-9701-4c5c-95af-e18bfffdbf64,1123,,"[81.4, 21.2]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,"['536621d3-313b-4497-ad50-0fc3919f9a89', '7cc7be2d-ff10-4c1a-bbbb-2798b5bacf84', '8271d476-afd8-486b-9070-7b34b59be8da']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.551,Carry,True,2010/2011
,,,,"[72.2, 39.7]",,,,,,,,,,,,0.273345,,,,,,,,,,,,,4df65f42-90c6-40a6-9c4d-0455257bcc13,1128,,"[72.0, 37.3]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,"['74057b01-74e0-4d38-8344-4b6f4fcb9248', 'fce5cb64-3f71-41c3-9389-09a4c2080a7f', 'fcf277cb-072c-416d-a55e-d6de1c045bb0']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.656,Carry,True,2010/2011
,,,,"[84.4, 53.7]",,,,,,,,,,,,1.182426,,,,,,,,,,,,,c31a8e83-c5d5-4162-9bee-6f2ca8697c3b,1131,,"[83.1, 56.5]",69295,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,44,Barcelona,217,"['1b28e0ce-f657-494b-843d-a5b6c0ff1993', 'b914e07a-4f8f-4138-9063-9534c816c847']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.292,Carry,,2010/2011
