50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.551661,,,,,,,,,,,,,9d96b2d2-e458-4156-92b5-3c544e7edec3,1096,,"[34.3, 37.2]",267597,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,48,Barcelona,217,"['0ff55852-3495-4a8a-83b0-4bb0d478ba22', '16a9347c-b34d-4823-a0dd-3235bdf79a94', '1db29e5a-c882-4b0c-8a0c-36855a0ddb6d', '33203d76-4213-4e89-a7a4-c230d1f3295d', '8ca1399e-46f8-43d7-8365-9b0fa2e16762']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:46.262,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.788985,,,,,,,,,,,,,7ed52ee9-3e1f-4cee-82c0-b9e49535081b,1108,,"[25.1, 29.7]",267597,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,48,Barcelona,217,"['14bdcac2-b87f-4abd-8f91-20053c18c27f', 'c5917f84-4d9a-48c4-9218-4d21036a559a']",52,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:52.542,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,1.302473,,,,,,,,,,,,,b78f1ce4-8793-46f0-913f-78fa311beead,1118,,"[62.0, 34.3]",267597,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Left Defensive Midfield,50,Barcelona,217,['f11aee20-75f8-44fb-bdf9-7a918e0580b0'],28,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:28.562,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.13784,,,,,,,,,,,,,4f7b2ead-0f74-4b1d-b93e-e0740da29544,1135,,"[11.9, 57.6]",267597,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,51,Barcelona,217,"['2576cc74-02f7-44db-a9cc-b6e7b50efd51', '91ac693b-b890-4ed6-8cc1-46cb6bc23693', 'ffb0e054-509d-452f-a25e-50725e81db9d']",49,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:49.023,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,3.652923,,,,,,,,,,,,,fb5523b0-c8eb-4ddb-a57b-7932093fa935,1161,,"[37.0, 43.4]",267597,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,51,Barcelona,217,"['45a9ae54-520c-41fa-85df-d22e646d7c40', 'a654c2eb-8da9-475f-8bb0-f0975b491d3d']",26,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:26.757,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.794249,,,,,,,,,,,,,77fc60af-894a-4baf-a12c-f53ee4b2275a,1171,,"[33.1, 60.5]",267597,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Left Defensive Midfield,52,Barcelona,217,"['4752f099-a6c4-4ea1-8f02-9e9f25f1665c', '5161b90d-516a-4a99-a85b-b3878999a9be']",45,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:45.047,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.87944,,,,,,,,,,,,,bb916252-cb8d-4657-8555-de394572c679,1175,,"[19.1, 74.1]",267597,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,52,Barcelona,217,"['758d46ed-7e16-4582-938c-191d7b398b69', 'a0dabb90-e5ec-4b96-ab10-9c8db29632cb']",49,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:49.041,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.712046,,,,,,,,,,,,,43d30d6c-429d-4234-9e01-84d6b71f4714,1179,,"[34.1, 41.2]",267597,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Cheryshev,5186.0,Left Midfield,52,Barcelona,217,"['0ba1f211-ea5e-4ae2-ae80-df3dac2fbf41', 'ea8369fd-0126-4198-949e-8e6b40aa0ed9']",53,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:53.288,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.794448,,,,,,,,,,,,,4624fafa-fe25-4b67-a0ba-3bd1da601a73,1197,,"[23.5, 18.3]",267597,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,53,Barcelona,217,['6537a60d-2cfd-495f-af53-6240aa7d29b2'],13,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:13.248,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.51094,,,,,,,,,,,,,7755250e-b2c0-44e2-82e8-21a47a1defcb,1201,,"[82.7, 67.5]",267597,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,54,Villarreal,222,"['104896f6-6e27-4079-946f-5ab0b887f943', '7d1094db-3615-4516-b834-d128fa1038bc', 'f603e0af-22a8-44a7-bea9-0251c4dda115']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.221,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.672674,,,,,,,,,,,,,f659aebf-4e09-498f-8094-222fe0f7f6d7,1215,,"[23.6, 58.4]",267597,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,54,Villarreal,222,"['8acce04e-1d15-4128-8b54-84df0b8f2db4', '959f0edd-75c5-4d14-81f3-a4f4115c1879']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.792,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.478391,,,,,,,,,,,,,ea64838f-9425-4dda-9c7f-eebbb044a98b,1242,,"[35.3, 23.9]",267597,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomás Pina Isla,6622.0,Left Defensive Midfield,56,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:01.280,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.276254,,,,,,,,,,,,,25170f7f-d7fc-407b-99d1-6e4710ff3938,1249,,"[79.0, 60.1]",267597,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,,3,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.935,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.643406,,,,,,,,,,,,,85a2efd9-6ad9-479b-9ace-6e4d43fe32bf,1265,,"[20.0, 24.4]",267597,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bruno Soriano Llido,22819.0,Right Defensive Midfield,56,Barcelona,217,['81f8b615-3936-449f-b0c7-365c035f0487'],12,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:12.677,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.968577,,,,,,,,,,,,,55ff485e-4525-4ebc-a878-c222997d8538,1307,,"[19.6, 73.8]",267597,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,57,Barcelona,217,['ba241eae-cd69-44b2-8ffb-0d4408d10678'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:32:05.154,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.84397,,,,,,,,,,,,,7c1b9888-8ced-4ffe-918c-869ec33b8b39,1325,,"[66.1, 19.0]",267597,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Vietto,6744.0,Left Center Forward,60,Barcelona,217,"['1df04c3a-e9ef-4dad-87bc-df3c428eaef7', 'bae5f577-1f00-450a-8821-acf5c357793a']",39,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:39.349,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.666707,,,,,,,,,,,,,4749f60c-97e6-4015-b44b-cdfe9c4b9613,1338,,"[29.7, 77.0]",267597,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,60,Barcelona,217,"['1bb2713e-07a5-47ca-a576-e214d42b92ee', '37c2819c-3976-40aa-800c-30305112df9d']",51,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:51.561,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.986333,,,,,,,,,,,,,30df68b8-9034-4b3b-8431-cc17c9758592,1356,,"[79.5, 50.6]",267597,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,61,Villarreal,222,['5ab82ead-71a3-4899-855b-08f507554214'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:59.996,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.467994,,,,,,,,,,,,,f9abd991-2f15-4af8-8080-1cb253a1dd30,1400,,"[49.8, 72.8]",267597,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,64,Villarreal,222,"['b38b0bf8-9794-4fa9-a245-ff9a9900809a', 'da724119-9a3e-42e8-8ef9-12b7d54896ab']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.595,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.974752,,,,,,,,,,,,,88f9753f-3d05-4f66-a65a-0b1233d58dae,1417,,"[40.1, 70.7]",267597,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,65,Barcelona,217,"['42c61f1e-78a3-427b-9487-86a5319a860a', '7c7f6695-7b0e-4fc3-b34c-b3ec7d9cab89']",18,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:18.568,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.804033,,,,,,,,,,,,,827a1882-52c7-4faf-a120-84eb23953c2f,1430,,"[16.7, 37.2]",267597,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,65,Barcelona,217,"['01095f87-cf12-4ce8-937e-34e911c18ee1', 'eb8c51a9-cfff-4d87-b778-7bb684ba3977']",29,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:29.657,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.382788,,,,,,,,,,,,,eae7d676-44db-4024-8b54-0d73d96b8757,1440,,"[100.5, 27.0]",267597,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,66,Barcelona,217,"['008d7db2-5f51-4c80-a6ac-87831a283f04', '8e3e6a8d-e32c-404e-bcae-f8d959dd35bf']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.033,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.49471,,,,,,,,,,,,,49f4bad5-661e-4497-8826-3a1e08f8392e,1456,,"[42.9, 59.8]",267597,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,67,Villarreal,222,['417e4ea9-8ca1-44a6-aac5-069865c82c3c'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.751,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.247663,,,,,,,,,,,,,458bfc62-3cd0-4293-8e0a-683668c9c11f,1458,,"[46.7, 47.8]",267597,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Villarreal,222,"['342d050f-49f2-485f-9b0e-69c97ac31bd0', '558ca37d-5eb8-424e-866c-608b99fd631f']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.397,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.035814,,,,,,,,,,,,,e9a9eb2a-7f58-424b-8f11-5845ae08c71d,1490,,"[24.1, 73.8]",267597,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,68,Barcelona,217,"['1adefce7-e64a-4256-bba5-1ff7f2a2b447', 'dfb3869a-622d-493f-a9b5-8f8758ef0126', 'e9751bcb-4b73-4aea-bf98-112992de7b68']",19,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:19.120,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.352811,,,,,,,,,,,,,ad2a7c04-1e46-4d83-97d3-f4b17da098e6,1496,,"[100.3, 7.3]",267597,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,69,Villarreal,222,"['76c2c71f-5b06-463d-8512-32fdebc151e9', 'c9c1ce24-91b5-4d0c-920d-ac2d6a7fa574']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.294,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.656307,,,,,,,,,,,,,7be96972-1e8a-4b69-845b-b55ee24318a0,1521,,"[33.1, 66.4]",267597,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,70,Barcelona,217,['334ed58f-a0f3-43a9-8b78-822a8a731aba'],36,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:36.537,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,2.406495,,,,,,,,,,,,,933d20a1-0a4d-4f54-916e-5708a20b3aba,1541,,"[51.2, 27.0]",267597,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,72,Barcelona,217,['fb5bd2b7-504a-4dd6-9b3b-2393e25c074e'],16,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:16.225,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.574497,,,,,,,,,,,,,04b0a0b9-a022-4922-b64f-d8533c629cc1,1560,,"[10.9, 67.1]",267597,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,72,Barcelona,217,"['9733a724-bed2-4339-8ffc-23026589b459', 'cabad98e-9ded-44d2-b18c-2eebe816605e']",41,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:41.048,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.476375,,,,,,,,,,,,,c51d3616-7d6f-4635-93c0-6d43ca887c2c,1566,,"[114.8, 25.6]",267597,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,73,Villarreal,222,['6cb4ca7d-83bc-4681-922a-d8b6a51e26c4'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.538,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,3.3835,,,,,,,,,,,,,f5295ac9-33b6-4064-8b12-2dc37a57f027,1570,,"[109.5, 16.1]",267597,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,73,Villarreal,222,"['0c8f6b57-dfda-4506-9ee5-a518f6caf14c', '82131a37-259e-4e8d-bd41-788570effb98']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:46.846,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.645311,,,,,,,,,,,,,2560c91c-b360-4da6-ad48-3883419f68d9,1598,,"[22.2, 69.7]",267597,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,74,Barcelona,217,['9c813422-d5ea-46ec-bd9f-a7c882f7e701'],20,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:20.813,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.125481,,,,,,,,,,,,,006e5bb3-3ff3-4c95-ac48-e997aced9bd6,1627,,"[47.9, 11.6]",267597,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,75,Villarreal,222,"['656e16a1-fb73-450b-8d44-51d2cc285e7e', 'c0c568a8-53bb-4916-abb6-ccd0e8713b32', 'e0799495-212b-4bf1-9a32-3890455e5ca7']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.464,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.991655,,,,,,,,,,,,,770e85aa-59f3-4ba8-b855-f782dc51bcfb,1638,,"[70.7, 63.4]",267597,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,76,Barcelona,217,['8ab57974-ff01-4c18-8c52-a08c5be70fab'],23,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:23.412,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.499802,,,,,,,,,,,,,abf6ae82-df28-4e46-a769-40fbec734974,1683,,"[9.7, 35.2]",267597,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,77,Barcelona,217,"['b2bd4626-3aac-4bc2-bb2d-3036b96e9e20', 'f044c92a-279b-4955-bd15-f4a10c20099c']",55,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:55.830,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.54857,,,,,,,,,,,,,220070b6-5906-438e-be87-5f0aabf0332e,1685,,"[13.3, 36.2]",267597,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Left Defensive Midfield,77,Barcelona,217,"['4a29fed4-b139-4bdc-b6ef-3107c877f4d1', '59955709-3136-4806-80b6-9bf7a3d66443']",56,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:56.640,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.798022,,,,,,,,,,,,,9d718a20-31fa-4741-80b5-9af36257cc7f,1691,,"[14.3, 36.0]",267597,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,77,Barcelona,217,,58,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:58.573,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,1.029497,,,,,,,,,,,,,7e3f261b-7b06-4e99-a912-a184bee7faf3,1694,,"[74.7, 48.5]",267597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,78,Villarreal,222,"['b8a54f81-f4ef-455b-896e-1ca913afab95', 'ce2c0526-eb0c-45a0-8ded-b41e627df74c']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.680,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,1.288341,,,,,,,,,,,,,4b3c87e8-3c40-4488-aebc-92e96a3f1b02,1716,,"[33.5, 66.4]",267597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,82,Barcelona,217,"['39b3702c-759b-49d4-b629-9947652b7b8b', '3dd3e9a1-9939-4ebd-8f2d-7c8da29492fc']",29,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:29.347,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.804473,,,,,,,,,,,,,e0036424-0c7a-4d87-a436-559cdbaea0e7,1720,,"[13.0, 64.4]",267597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,83,Barcelona,217,['7f9a1e74-7efa-43c4-806d-2c7572d57211'],34,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:34.672,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,2.744521,,,,,,,,,,,,,bb5a3571-1a08-48ba-a985-5d78c9dbf83f,1736,,"[23.8, 9.1]",267597,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Villarreal,222,['5e871015-bc32-448d-8ef1-e3edce4dd7df'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.107,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.203296,,,,,,,,,,,,,d285b29a-2ada-4739-ba98-475fc3a0eef7,1737,,"[36.4, 3.1]",267597,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,84,Villarreal,222,,14,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.267,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,3.80576,,,,,,,,,,,,,8c85b838-a612-4b3e-ad6a-01c78a37fb3c,1738,,"[48.9, 16.2]",267597,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Villarreal,222,['bde685e2-4d94-4ec8-bc7c-307b8a36881a'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.406,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,1.336923,,,,,,,,,,,,,ef42f326-0b2e-4949-a87e-1ff578b8d681,1761,,"[97.1, 69.7]",267597,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,86,Villarreal,222,"['000d7b50-191e-4fa2-9029-d2323d22d2c0', '2686c089-039f-413e-9caf-9b74403b4d5f', 'c68cbfed-79d6-4a97-9883-f8df10183c43']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.271,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.368717,,,,,,,,,,,,,d297b4b3-f4ea-45ec-a537-6e06c56f53b5,1796,,"[28.2, 14.3]",267597,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Cheryshev,5186.0,Left Midfield,88,Barcelona,217,"['897c2fd7-7ab1-4a97-a434-6a0fb1446dbd', 'd42956fc-f16b-42e0-8993-5eef33c4d1bb', 'f573bffe-9399-498d-b50e-6c8ddf90a2b0']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:46.804,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.033451,,,,,,,,,,,,,5c9cda5f-e427-4838-a5fa-7c03ce77ba81,1818,,"[62.6, 41.6]",267597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Giovani dos Santos Ramírez,5987.0,Right Center Forward,89,Barcelona,217,['ad736bd6-b72a-4569-87bb-a01d7c9f11fb'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:04.199,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.63598,,,,,,,,,,,,,ef94e268-824f-47ed-95c1-9f15668ad2ef,1851,,"[28.8, 73.3]",267597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Right Midfield,89,Barcelona,217,"['93fa1485-3b48-45e3-9edf-fe51d6e6dffa', 'ad38ad9d-36df-46d4-a274-cd92a04f2e1e']",39,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:39.871,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.503975,,,,,,,,,,,,,6bd5a94e-e630-4d6d-a202-d7843ae39271,1883,,"[8.1, 21.7]",267597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,89,Barcelona,217,"['001f9ae2-2fa9-4477-8968-3fb5eda46cf8', '5990f402-d092-46eb-9c00-47d54cab4c71']",15,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:15.906,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,0.841267,,,,,,,,,,,,,66eb7918-c18c-4f75-9415-701d4a1855c0,1896,,"[19.9, 30.9]",267597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bruno Soriano Llido,22819.0,Right Defensive Midfield,89,Barcelona,217,"['18884578-083b-4316-8a1a-567d8378241e', '753bbaf1-c19b-4613-a4b1-795f7fd25985']",25,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:25.409,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,1.25911,,,,,,,,,,,,,22679c66-6b8b-4926-a2fb-8c6e84c434ba,1900,,"[23.4, 50.1]",267597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tomás Pina Isla,6622.0,Left Defensive Midfield,89,Barcelona,217,['58e75a6c-d0cd-472c-b3a0-18b202b56188'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:27.976,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,2.342335,,,,,,,,,,,,,da4413cd-22c2-4ea1-b00b-d1c00bfdbe77,1909,,"[76.5, 10.1]",267597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,90,Villarreal,222,"['1fd96bff-8875-440d-863c-e8c95e23e787', 'ce6cf6e4-4847-4539-8580-7a3d6e4860f4', 'f893982d-1dfe-421b-bd1f-459acbbf30ed']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.219,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,0.23877,,,,,,,,,,,,,14f8167f-be82-4e06-ae75-e9156483e351,1912,,"[79.9, 3.9]",267597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,90,Villarreal,222,"['1fd96bff-8875-440d-863c-e8c95e23e787', 'ce6cf6e4-4847-4539-8580-7a3d6e4860f4']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.251,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,1.409038,,,,,,,,,,,,,2ac2d24b-8cba-422b-8335-e9d6e182b739,1922,,"[47.3, 56.6]",267597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomás Pina Isla,6622.0,Left Defensive Midfield,91,Barcelona,217,['2b0fb409-d2c3-4864-beaa-d01bd486580e'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:41.414,Pressure,,2014/2015
