ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.7012,,,,,,,,,,,,,,,0abaeff8-afcb-4f96-9c3a-b6fd6c2587b0,1173,,"[88.3, 17.8]",68320,33,,,,0.9146176,,Right Foot,True,,,"[103.7, 37.8]",,High Pass,,25.24203,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Juan Román Riquelme,25934.0,Right Wing,75,Villarreal,222,['61550d11-f84f-4205-8cf7-dacb6626d14f'],38,,,,,,,,,,,,,,,Villarreal,222,00:33:38.862,Pass,,2005/2006
,,,,,,,,,,,,,,,2.262984,,,,,,,,,,,,,,,6709cd60-87fc-4d00-a494-2625e1adab14,1177,,"[66.8, 39.7]",68320,33,,,,-0.76418924,,Right Foot,,,,"[100.5, 7.4]",,High Pass,,46.679546,,,,Juan Román Riquelme,25934.0,,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,75,Villarreal,222,['2594db6d-e390-4722-994e-bc5ef88b3b2e'],43,,,,,,,,,,,,,,,Villarreal,222,00:33:43.351,Pass,,2005/2006
,,,,,,,,,,,,,,,0.269794,,,,,,,,,,,,,,,e74a9ea7-a59e-4bd9-80b2-8f83cd8dbc1f,1184,,"[100.3, 6.0]",68320,33,,,,1.4668248,,Right Foot,,,,"[101.5, 17.5]",,Low Pass,,11.562439,,Incomplete,,,,,,,,,,1,From Free Kick,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,75,Villarreal,222,['604d3202-edf4-4d92-87d3-d380b4ccb25e'],59,,,,,,,,,,,,,,,Villarreal,222,00:33:59.467,Pass,,2005/2006
,,,,,,,,,,,,,,,2.072474,,,,,,,,,,,,,,,4f2f35ac-e8c4-4921-b5e5-eeebc26584a1,1186,,"[41.6, 71.1]",68320,34,,,,-1.5304955,,Left Foot,,,,"[42.6, 46.3]",,Low Pass,,24.820152,,,,Anderson Luís de Souza,19757.0,,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['0839f6ea-00ff-4dd7-a02b-e4dcbd74cdb3'],1,,,,,,,,,,,,,,,Barcelona,217,00:34:01.081,Pass,,2005/2006
,,,,,,,,,,,,,,,1.236863,,,,,,,,,,,,,,,bf150b46-a53a-43a2-b90a-ace256469ca7,1193,,"[60.7, 45.9]",68320,34,,,,-0.9813528,,Right Foot,,,,"[71.4, 29.9]",,Ground Pass,,19.248117,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,76,Barcelona,217,['d1887325-6405-4c66-940b-c10761d7af57'],6,,,,,,,,,,,,,,,Barcelona,217,00:34:06.084,Pass,,2005/2006
,,,,,,,,,,,,,,,1.237476,,,,,,,,,,,,,,,dee95ea1-f32b-494d-8185-2951a005ed20,1197,,"[79.1, 26.8]",68320,34,,,,-1.0071253,,Right Foot,,,,"[85.8, 16.2]",,Ground Pass,,12.539936,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,76,Barcelona,217,"['09f27888-b781-482d-a391-fdce6c82eb98', 'a7afbb9a-92fa-42c8-9d42-5b3035ef0d93']",8,,,,,,,,,,,,,,,Barcelona,217,00:34:08.256,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.762814,,,,,,,,,,,,,,,5ff168d0-9503-4775-b835-ddf09966e559,1199,,"[85.8, 16.4]",68320,34,,,,0.6995879,,Right Foot,,,,"[95.9, 24.9]",,Low Pass,,13.200758,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,76,Barcelona,217,['ae57dd86-7267-4273-aa7d-135f80c1c881'],9,,,,,,,,,,,,,,,Barcelona,217,00:34:09.494,Pass,,2005/2006
,,,,,,,,,,,,,,,2.6766,,,,,,,,,,,,,,,0791e302-9c15-4972-8d97-f11a1bc15ee0,1206,,"[63.4, 28.7]",68320,34,,,,-0.7338008,,Head,,,,"[85.8, 8.5]",,Low Pass,,30.162891,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,76,Barcelona,217,['575bc6ce-5148-4b2a-a443-ccf62b19eb58'],15,,,,,,,,,,,,,,,Barcelona,217,00:34:15.012,Pass,,2005/2006
,,,,,,,,,,,,,,,1.637858,,,,,,,,,,,,,,,73d7671c-aebc-4847-a5a9-278dd2cb1b8b,1210,,"[83.9, 7.0]",68320,34,,,,1.9124118,,Left Foot,,,,"[79.1, 20.5]",,Ground Pass,,14.327945,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,76,Barcelona,217,"['d5b70f9e-0020-48b3-92b7-cf0ee618b369', 'fcbf2935-b95c-4465-9893-d7b6cc1395a3']",22,,,,,,,,,,,,,,,Barcelona,217,00:34:22.045,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,93f65b73-73d3-400f-a1bc-3698ecdf283c,1213,,"[80.0, 15.2]",68320,34,,,,-1.9185634,,Right Foot,,,,"[77.1, 7.2]",,Ground Pass,,8.509406,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,76,Barcelona,217,['34387ecd-b315-41d6-9b9b-772d11480ba0'],26,,,,,,,,,,,,,,,Barcelona,217,00:34:26.357,Pass,,2005/2006
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,94715a79-d962-4cca-8821-1fc37e0c5019,1216,,"[77.4, 7.2]",68320,34,,,,1.1533206,,Right Foot,,,,"[82.9, 19.6]",,Ground Pass,,13.565028,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,76,Barcelona,217,['46879afc-273e-4c9f-8ed2-ddef4999908e'],29,,,,,,,,,,,,,,,Barcelona,217,00:34:29.157,Pass,,2005/2006
,,,,,,,,,,,,,,,1.751862,,,,,,,,,,,,,,,ac2b54af-76c4-46c3-a3e2-2471d23e2fca,1220,,"[84.1, 19.5]",68320,34,,,,3.0107653,,Right Foot,,,,"[68.9, 21.5]",,Ground Pass,,15.331015,,,,Thiago Motta,4325.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,76,Barcelona,217,"['685c0e0f-f3f6-44a8-9613-b4e7d6dc021a', 'cc739d0e-3f71-4c31-9728-13b1b7579f0d']",30,,,,,,,,,,,,,,,Barcelona,217,00:34:30.924,Pass,True,2005/2006
,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,d5e0019f-13a6-41a2-8571-7f633de52490,1224,,"[67.2, 20.5]",68320,34,,,,2.5726657,,Left Foot,,,,"[52.5, 29.9]",,Ground Pass,,17.448496,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Thiago Motta,4325.0,Right Center Midfield,76,Barcelona,217,['2ee46661-4b34-49c8-b828-ac665d231df1'],33,,,,,,,,,,,,,,,Barcelona,217,00:34:33.036,Pass,,2005/2006
,,,,,,,,,,,,,,,1.1855,,,,,,,,,,,,,,,f00c2219-b9b5-4d2f-9634-56043047a479,1228,,"[61.2, 44.8]",68320,34,,,,-1.2110894,,Right Foot,,,,"[65.6, 33.1]",,Low Pass,,12.5,,,,Thiago Motta,4325.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,76,Barcelona,217,"['14f2a440-2854-4844-8001-f4831fea89ac', '941c0618-b8ed-47ae-ad1f-e00a7f883a94']",37,,,,,,,,,,,,,,,Barcelona,217,00:34:37.945,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.118886,,,,,,,,,,,,,,,9cad4013-72e1-42df-9334-928575493bbc,1232,,"[63.2, 36.6]",68320,34,,,,2.5382361,,Right Foot,,,,"[51.3, 44.8]",,Ground Pass,,14.451644,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Thiago Motta,4325.0,Right Center Midfield,76,Barcelona,217,['7636a92a-60df-4661-9c6b-ef3e6c602299'],41,,,,,,,,,,,,,,,Barcelona,217,00:34:41.306,Pass,,2005/2006
,,,,,,,,,,,,,,,1.080761,,,,,,,,,,,,,,,c60e999a-bd8a-42f7-9cee-cdce9660ba33,1235,,"[51.8, 44.1]",68320,34,,,,-1.2652024,,Right Foot,,,,"[57.1, 27.3]",,Low Pass,,17.616186,,Incomplete,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,76,Barcelona,217,"['69884d5b-6a5c-4d0c-bcc8-dd08d1d4c25a', 'a622658d-9ed6-4916-bfcc-ca2f78195c5e']",42,,,,,,,,,,,,,,,Barcelona,217,00:34:42.545,Pass,,2005/2006
,,,,,,,,,,,,,,,2.339271,,,,,,,,,,,,,,,160a3bb5-3cf8-4de1-ae95-3e7e0335be37,1240,,"[63.7, 53.3]",68320,34,,,,-2.053922,,Left Foot,,,,"[60.5, 47.2]",,Ground Pass,,6.8883963,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,,1,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,77,Villarreal,222,"['74cb6444-291a-4715-bdfb-40722bbdc36f', 'cf823a0d-3786-4909-a1d2-e9da791d9801']",45,,,,,,,,,,,,,,,Villarreal,222,00:34:45.602,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.903899,,,,,,,,,,,,,,,bc9f07a0-a1fa-4071-bbb1-7f178e91396c,1246,,"[59.8, 53.3]",68320,34,,,,1.1881891,,Right Foot,,,,"[69.7, 77.9]",,Ground Pass,,26.517353,,,,Javier Rodríguez Venta,25937.0,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,77,Villarreal,222,['ce270984-bb71-4068-bafb-863ac0e7e652'],49,,,,,,,,,,,,,,,Villarreal,222,00:34:49.625,Pass,,2005/2006
,,,,,,,,,,,,,,,0.50181,,,,,,,,,,,,,,,e17ca87f-25c3-4a15-8a5a-43100702d306,1249,,"[69.5, 75.5]",68320,34,,,,-0.95215195,,Right Foot,,,,"[77.9, 63.7]",,Low Pass,,14.484474,,,,José María Romero Poyón,25940.0,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,77,Villarreal,222,['2a24a9d2-f00d-4a19-a125-a1f4b50f21eb'],50,,,,,,,,,,,,,,,Villarreal,222,00:34:50.894,Pass,,2005/2006
,,,,,,,,,,,,,,,1.172178,,,,,,,,,,,,,,,d86f393a-9896-4d15-8b71-bf4b842954c0,1252,,"[81.5, 70.9]",68320,34,,,,2.2597208,,Right Foot,,,,"[75.9, 77.7]",,Low Pass,,8.809086,,,,Javier Rodríguez Venta,25937.0,,,,,,,1,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,77,Villarreal,222,['7a83a351-cb9a-4d9f-9285-3926fb9eb6fb'],52,,,,,,,,,,,,,,,Villarreal,222,00:34:52.610,Pass,,2005/2006
,,,,,,,,,,,,,,,0.9544,,,,,,,,,,,,,,,e8a01c7d-6f72-4431-9ff1-04fb5171ea89,1260,,"[71.6, 79.1]",68320,35,,,,-0.848858,,Right Foot,,,,"[85.6, 63.2]",,Ground Pass,,21.185137,,,,José Joaquín Moreno Verdú,25939.0,,,,,,Free Kick,1,From Free Kick,Javier Rodríguez Venta,25937.0,Right Back,78,Villarreal,222,['088b739a-5655-471a-af75-a1d28561c098'],5,,,,,,,,,,,,,,,Villarreal,222,00:35:05.660,Pass,,2005/2006
,,,,,,,,,,,,,,,2.4446,,,,,,,,,,,,,,,26cd883d-4032-4a9d-a844-1d1b6dfbc9a0,1270,,"[34.7, 13.7]",68320,35,,,,0.38322166,,Right Foot,,,,"[79.1, 31.6]",,High Pass,,47.872437,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,78,Villarreal,222,"['9e82c3e1-1f0f-4a78-a643-301574685a48', 'f531a55b-418b-4eca-8436-3971b3f182be']",13,,,,,,,,,,,,,,,Barcelona,217,00:35:13.172,Pass,,2005/2006
,,,,,,,,,,,,,,,1.913072,,,,,,,,,,,,,,,9e82c3e1-1f0f-4a78-a643-301574685a48,1272,,"[41.9, 49.4]",68320,35,,,,1.6022325,,Head,,,,"[41.4, 65.3]",,Low Pass,,15.90786,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,Recovery,1,From Free Kick,Juan Manuel Peña Montaño,25933.0,Left Center Back,78,Villarreal,222,"['26cd883d-4032-4a9d-a844-1d1b6dfbc9a0', 'be58334e-9f98-4caa-a79f-ab0a60a3106b']",15,,,,,,,,,,,,,,,Villarreal,222,00:35:15.617,Pass,,2005/2006
,,,,,,,,,,,,,,,3.872881,,,,,,,,,,,,,,,9291d210-9ca1-46ab-86cd-182242fffcf2,1276,,"[43.2, 66.6]",68320,35,,,,-0.25088918,,Right Foot,,,,"[106.8, 50.3]",,High Pass,,65.65554,,Incomplete,,,,,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,78,Villarreal,222,['0c0efc4d-ec8b-4600-8888-66f1bbb9d7af'],18,,,,,,,,,,,,,,,Villarreal,222,00:35:18.170,Pass,,2005/2006
,,,,,,,,,,,,,,,4.2628,,,,,,,,,,,,,,,85f5d23c-6c33-4644-abdd-86e9ebb49d37,1279,,"[16.6, 30.6]",68320,35,,,,0.15120138,,Drop Kick,,,,"[73.7, 39.3]",,High Pass,,57.758984,,Incomplete,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,79,Barcelona,217,['3cb349d2-83a5-4204-8ece-9ab68951dd68'],33,,,,,,,,,,,,,,,Barcelona,217,00:35:33.268,Pass,,2005/2006
,,,,,,,,,,,,,,,1.882605,,,,,,,,,,,,,,,a28d57f1-1fce-41cc-8136-36852d0d5d73,1282,,"[57.2, 28.6]",68320,35,,,True,1.4073199,,,,,,"[58.8, 38.3]",,High Pass,,9.831073,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Juan Pablo Sorín,25938.0,Left Wing,79,Barcelona,217,"['307aa4a7-9c59-4074-a2c3-d2d09bf2048d', 'e31a8bde-7a6f-4f39-bd19-12abebf42b37']",39,,,,,,,,,,,,,,,Villarreal,222,00:35:39.430,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.817827,,,,,,,,,,,,,,,5e732ce4-8be1-4577-b972-9e9d391ff74f,1285,,"[62.4, 36.7]",68320,35,,,,-1.6168467,,Right Foot,,,,"[61.4, 15.0]",,Ground Pass,,21.72303,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,79,Barcelona,217,['543d9aaa-2504-4602-a046-390baaf2ae11'],42,,,,,,,,,,,,,,,Barcelona,217,00:35:42.417,Pass,,2005/2006
,,,,,,,,,,,,,,,2.230902,,,,,,,,,,,,,,,7166a820-a982-4f4e-b083-a04b2f619b0e,1288,,"[72.0, 16.7]",68320,35,,,,-1.7731179,,Left Foot,,,,"[70.4, 8.9]",,Ground Pass,,7.962412,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,79,Barcelona,217,['bd6f5e5d-79d1-4e15-a8d5-8c7332859a6f'],45,,,,,,,,,,,,,,,Barcelona,217,00:35:45.260,Pass,,2005/2006
,,,,,,,,,,,,,,,2.251242,,,,,,,,,,,,,,,cada4fbf-d97f-49d3-a83e-f042d750b345,1291,,"[77.6, 5.5]",68320,35,,,,0.16272737,,Right Foot,,,,"[104.4, 9.9]",,Ground Pass,,27.158792,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,['91581eea-0b1a-421e-9add-c879744370d8'],48,,,,,,,,,,,,,,,Barcelona,217,00:35:48.491,Pass,,2005/2006
,,,,,,,,,,,,,,,3.1596,,,,,,,,,,,,,,,ad34031a-6cc6-4af8-8c3c-f806c4874a63,1299,,"[7.0, 45.0]",68320,36,True,,,0.27008128,,Right Foot,,,,"[66.6, 61.5]",,High Pass,,61.841816,,Incomplete,,Marcos Antonio Senna da Silva,20135.0,,,,,,Goal Kick,1,From Goal Kick,Mario Sebastián Viera Galain,25936.0,Goalkeeper,80,Villarreal,222,"['2749c608-2ec6-4d9b-9c72-b3f3f2218f5b', '3c8c92b8-6ff7-4530-a324-b372f93414ca']",12,,,,,,,,,,,,,,,Villarreal,222,00:36:12.419,Pass,,2005/2006
,,,,,,,,,,,,,,,0.794776,,,,,,,,,,,,,,,53c3aa19-8d6a-46f5-9566-89787ca53e94,1303,,"[44.3, 60.7]",68320,36,,,,-0.6629371,,Right Foot,,,,"[51.6, 55.0]",,Low Pass,,9.261749,,,,José Joaquín Moreno Verdú,25939.0,,,,,,Recovery,1,From Goal Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,80,Villarreal,222,['c81c33d0-a7a6-40ca-aa77-3745d45205b0'],18,,,,,,,,,,,,,,,Villarreal,222,00:36:18.987,Pass,,2005/2006
,,,,,,,,,,,,,,,1.4309,,,,,,,,,,,,,,,b6831790-8ad4-40c2-ab02-8c4d96d691ea,1307,,"[55.5, 55.5]",68320,36,,,,0.5812345,,Right Foot,,,,"[82.9, 73.5]",,High Pass,,32.78353,,Pass Offside,,José María Romero Poyón,25940.0,,,,,,,1,From Goal Kick,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,80,Villarreal,222,['e8475edb-e85a-418f-9ccd-b12a62be9f20'],21,,,,,,,,,,,,,,,Villarreal,222,00:36:21.672,Pass,,2005/2006
,,,,,,,,,,,,,,,0.946839,,,,,,,,,,,,,,,ef9f15eb-5a9a-4c75-acf0-02474745bcb0,1309,,"[34.4, 9.1]",68320,36,True,,,-0.2501546,,Right Foot,,,,"[57.1, 3.3]",,Ground Pass,,23.429255,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,81,Barcelona,217,['27bcd41b-afbb-48fc-acd3-20bb30623bb4'],38,,,,,,,,,,,,,,,Barcelona,217,00:36:38.333,Pass,,2005/2006
,,,,,,,,,,,,,,,1.53886,,,,,,,,,,,,,,,028b94f5-de64-4e9e-a376-d78d77ea8a6e,1311,,"[57.1, 3.3]",68320,36,True,,,3.0896912,,Left Foot,,,,"[41.7, 4.1]",,Ground Pass,,15.420765,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,81,Barcelona,217,['597988e2-1355-4f8b-9573-b209f0e7d625'],39,,,,,,,,,,,,,,,Barcelona,217,00:36:39.785,Pass,,2005/2006
,,,,,,,,,,,,,,,1.470038,,,,,,,,,,,,,,,b362faca-7f88-4d54-aafb-455a8bc080a8,1313,,"[43.9, 10.3]",68320,36,,,,2.3327875,,Left Foot,,,,"[29.3, 25.6]",,Ground Pass,,21.148287,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,81,Barcelona,217,['71617362-d1e2-4389-a427-7b4e01416204'],45,,,,,,,,,,,,,,,Barcelona,217,00:36:45.980,Pass,,2005/2006
,,,,,,,,,,,,,,,1.8131,,,,,,,,,,,,,,,8ad858da-1295-4fc5-9e74-f3eb9de2fb64,1317,,"[30.3, 21.5]",68320,36,,,,-0.024686342,,Left Foot,,,,"[70.8, 20.5]",,High Pass,,40.512344,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,81,Barcelona,217,"['518e3db3-5dd7-4e46-9d81-463825106742', '722c5b55-4bb7-4c9c-aca9-31acaa17ecbb']",49,,,,,,,,,,,,,,,Barcelona,217,00:36:49.526,Pass,True,2005/2006
,,,,,,,,,,,,,,,2.1163,,,,,,,,,,,,,,,519db68d-3f20-4030-b7fb-47f52eee6c8c,1320,,"[70.9, 20.5]",68320,36,,,,-2.1417649,,Right Foot,,,,"[62.1, 6.8]",,High Pass,,16.282812,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,81,Barcelona,217,['ae8e02ef-6dd8-403d-b30d-9c20455d8e2a'],51,,,,,,,,,,,,,,,Barcelona,217,00:36:51.345,Pass,,2005/2006
,,,,,,,,,,,,,,,0.790707,,,,,,,,,,,,,,,87bf61ec-0b2a-4c60-801e-e6d3253830c3,1324,,"[63.6, 5.8]",68320,36,,,,2.4238875,,Left Foot,,,,"[57.3, 11.3]",,Low Pass,,8.363014,,,,Thiago Motta,4325.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,81,Barcelona,217,['527c0657-5afa-4dc4-b38e-84a45d8648f6'],53,,,,,,,,,,,,,,,Barcelona,217,00:36:53.514,Pass,,2005/2006
,,,,,,,,,,,,,,,3.60717,,,,,,,,,,,,,,,60102d4a-1f99-405a-8002-4bb604247088,1327,,"[58.0, 17.1]",68320,36,,,,1.6767807,,Left Foot,,,,"[53.5, 59.4]",,High Pass,,42.53869,,,,Oleguer Presas Renom,25873.0,,,True,,,,1,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,81,Barcelona,217,['69218823-69a0-444b-8321-e220b142136b'],56,,,,,,,,,,,,,,,Barcelona,217,00:36:56.034,Pass,,2005/2006
,,,,,,,,,,,,,,,1.34179,,,,,,,,,,,,,,,f589ae32-332a-441b-b45a-68a001ee0055,1330,,"[55.4, 60.5]",68320,37,,,,0.9272952,,Left Foot,,,,"[63.8, 71.7]",,Ground Pass,,14.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,81,Barcelona,217,['6d89ecbb-00a5-4c1b-af13-f3abae791d34'],1,,,,,,,,,,,,,,,Barcelona,217,00:37:01.138,Pass,,2005/2006
,,,,,,,,,,,,,,,1.856015,,,,,,,,,,,,,,,20f394c1-cc08-472f-9ccc-b2344d4f587e,1334,,"[62.7, 57.6]",68320,37,,,,-2.2272837,,Left Foot,,,,"[53.3, 45.4]",,Ground Pass,,15.4012985,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['eea1b370-ce5e-4d51-9f6e-0c1404c7a4b6'],5,,,,,,,,,,,,,,,Barcelona,217,00:37:05.310,Pass,,2005/2006
,,,,,,,,,,,,,,,2.329252,,,,,,,,,,,,,,,4669c76f-d909-4f32-9699-3f9ba093f0d0,1341,,"[54.0, 39.6]",68320,37,,,,-1.29871,,Right Foot,,,,"[64.1, 3.4]",,Low Pass,,37.582577,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,81,Barcelona,217,['9d7a9b8e-b792-4346-9e64-dbcb18068e0d'],9,,,,,,,,,,,,,,,Barcelona,217,00:37:09.913,Pass,,2005/2006
,,,,,,,,,,,,,,,2.739519,,,,,,,,,,,,,,,ad88bb8d-30bf-441b-abb0-d1a332df3d1d,1344,,"[67.3, 4.1]",68320,37,,,,-0.019799393,,Left Foot,,,,"[77.4, 3.9]",,Ground Pass,,10.10198,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,81,Barcelona,217,['36347b57-cb1b-4cc0-94a8-434ca26c63b3'],12,,,,,,,,,,,,,,,Barcelona,217,00:37:12.307,Pass,,2005/2006
,,,,,,,,,,,,,,,1.145491,,,,,,,,,,,,,,,780d3809-b5cf-465b-bdb0-896ace5b4e6c,1351,,"[98.1, 17.8]",68320,37,,,,1.542502,,Right Foot,,,,"[98.4, 28.4]",,Ground Pass,,10.604244,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,81,Barcelona,217,['4deef524-bff2-41f4-a21d-e83229c8360a'],17,,,,,,,,,,,,,,,Barcelona,217,00:37:17.914,Pass,,2005/2006
,,,,,,,,,,,,,,,1.177449,,,,,,,,,,,,,,,4be36432-b03c-43d6-b5df-68031c096a27,1359,,"[96.4, 30.6]",68320,37,,,,1.0376406,,No Touch,,,,"[100.0, 36.7]",,Ground Pass,,7.0830784,True,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,81,Barcelona,217,['fbc9b2f9-af22-4a68-8ba9-12defa7d8931'],19,,,,,,,,,,,,,,,Barcelona,217,00:37:19.306,Pass,,2005/2006
,,,,,,,,,,,,,,,0.041465,,,,,,,,,,,,,,,114c7a4d-ce21-40b3-ab7a-f21602ad66eb,1363,,"[92.1, 33.5]",68320,37,,,,1.3487145,,Right Foot,,,,"[92.8, 36.6]",,Low Pass,,3.1780498,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,81,Barcelona,217,"['074e51fa-ac91-436e-8e49-210ca57bbc1b', '6f90f6f7-7887-4516-a9e8-22d47a0056b0']",22,,,,,,,,,,,,,,,Barcelona,217,00:37:22.395,Pass,,2005/2006
,,,,,,,,,,,,,,,1.3401,,,,,,,,,,,,,,,e08daa8a-f88c-4913-866d-170f613ae472,1369,,"[68.2, 1.0]",68320,39,,,,1.7818897,,,,,,"[66.7, 8.0]",,Low Pass,,7.1589108,,,,Thiago Motta,4325.0,,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,82,Barcelona,217,['c2656f68-4df2-4c8f-889a-d5ffe9207143'],7,,,,,,,,,,,,,,,Barcelona,217,00:39:07.117,Pass,,2005/2006
,,,,,,,,,,,,,,,0.948455,,,,,,,,,,,,,,,52d8fab8-48ef-44bd-b08e-935ef376a0f1,1372,,"[63.6, 10.1]",68320,39,,,,-0.8960554,,Left Foot,,,,"[69.2, 3.1]",,Low Pass,,8.964374,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Throw In,Thiago Motta,4325.0,Right Center Midfield,82,Barcelona,217,['20cbd39c-09da-4932-a1c8-3db1bd112761'],8,,,,,,,,,,,,,,,Barcelona,217,00:39:08.477,Pass,,2005/2006
