50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,19d8be9e-c645-4ba5-b581-e383591d8b3c,341,,"[28.6, 52.7]",68329,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,24,Barcelona,217,"['06cb4670-71bb-4e41-a045-67d6d8ee2fc5', '364f6713-79bf-4b3a-b2ab-5a0dce59c0d8', '809fe525-f045-45d9-b7ca-921decf01342']",57,,,,,,,,,,,,,,,,Sevilla,213,00:06:57.157,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,41771a9a-720a-4ae5-b5de-36ef172dfd61,347,,"[5.7, 66.9]",68329,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Vicente Navarro,26017.0,Right Center Back,24,Barcelona,217,['f3bff846-8ad7-4d1c-ba99-bb3830572f64'],2,,,,,,,,,,,,,,,,Sevilla,213,00:07:02.939,Dribbled Past,,2006/2007
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,a47ec228-6188-4927-b23e-f9b862c4b370,410,,"[76.1, 31.0]",68329,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Bjørnshøj Poulsen,20150.0,Right Center Midfield,28,Barcelona,217,"['b92755f4-e67e-49b4-99cc-62317c62737d', 'c6447f01-ae0f-452a-8934-4996ec52c706', 'cdd2045f-7733-4247-81dc-14b1227bf4c4']",9,,,,,,,,,,,,,,,,Sevilla,213,00:08:09.103,Dribbled Past,,2006/2007
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,28d7f8f5-5609-4478-a463-631a62ae6ec7,427,,"[50.5, 53.1]",68329,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Bjørnshøj Poulsen,20150.0,Right Center Midfield,30,Sevilla,213,"['3e6431fa-4583-4578-85e3-6deb15f6c696', '765f1264-8948-4456-a24c-61bc4301d18a']",38,,,,,,,,,,,,,,,,Sevilla,213,00:08:38.194,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,642ea565-920f-49a5-a54f-2fba0fed3e8a,529,,"[64.5, 16.6]",68329,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,36,Barcelona,217,['a5a7981f-be89-45bc-be8f-3f4709185f57'],33,,,,,,,,,,,,,,,,Sevilla,213,00:10:33.735,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,160d815f-307b-428d-af5b-079bd5e1767e,594,,"[9.7, 22.7]",68329,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Midfield,40,Barcelona,217,"['611ecdc5-e624-4e37-ae00-328c360ea665', '8963a6e9-3541-472a-a18d-e12f16085051', 'a5901f8f-0527-4bb4-8240-c2939fcfbb67']",43,,,,,,,,,,,,,,,,Sevilla,213,00:11:43.603,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,66ee9e04-6a4f-4635-9b8d-b6a58510a2ee,648,,"[24.8, 51.9]",68329,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Renato Dirnei Florencio,26015.0,Left Center Midfield,43,Barcelona,217,"['2a02f7e8-ab33-46d3-b4b6-83651de47e00', 'ff7d4ded-34a2-461c-a335-54c37311506d']",57,,,,,,,,,,,,,,,,Sevilla,213,00:12:57.319,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5ddd42ea-b8fd-42b7-8295-d49fe37a66c5,741,,"[63.4, 45.6]",68329,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,45,Barcelona,217,"['42864df1-7f44-48c0-a2f5-fc80f6908f40', '758bd8b2-48cb-414a-b17b-fc962fd21962', '9eddedf6-a802-4633-a926-2d437c6ff028']",2,,,,,,,,,,,,,,,,Sevilla,213,00:15:02.242,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,daab2fff-87ac-4950-a0aa-61e77f9a42fb,936,,"[35.3, 29.6]",68329,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Sevilla,213,"['13870c8f-d085-414f-b9cc-a50097b5db8d', '7c2cbc97-746b-4950-a693-b94823a2221d']",1,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.687,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cc4df278-59b6-4a6f-9f53-08048fd47a71,1063,,"[42.8, 24.4]",68329,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,63,Sevilla,213,"['4ec46a60-eed7-4860-ad54-29a0b3e1045a', '64d25360-125b-4f5c-b16d-f7e9df95457d', 'b3019b54-b745-4ff2-8aca-4f271d25acc7']",22,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.154,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,aa5a42e9-c0f5-4bb6-adb4-be40736c25d3,1102,,"[49.7, 18.1]",68329,24,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Puerta Pérez,26013.0,Left Back,65,Barcelona,217,"['03ccc18b-11ab-4d59-896c-22758a8b1018', '357516f8-7165-43f8-afef-4194c3075df6', 'e697fce0-e219-4202-81dc-938e8069a6e0']",52,,,,,,,,,,,,,,,,Sevilla,213,00:24:52.114,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,908f1014-2c07-4a37-a256-1155566dbf02,1195,,"[80.4, 4.2]",68329,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Puerta Pérez,26013.0,Left Back,72,Barcelona,217,"['2463fe8b-f5b0-41ef-9a9d-af374888bc5d', '764590e5-4aef-4e65-80fd-b621d63c9161', 'c2f91976-6407-4574-8ca9-c55499728f7f']",9,,,,,,,,,,,,,,,,Sevilla,213,00:30:09.942,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,559e5556-0a9c-442d-b8b3-6389fc917709,1257,,"[73.5, 16.6]",68329,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Puerta Pérez,26013.0,Left Back,73,Barcelona,217,"['145052f9-15ab-42cd-bb14-aafeeb532517', '7861a660-7f66-48e0-9c9e-5bd123dcae25', 'aeb2e02e-8c77-49cd-8b32-f2ac2a9ae909']",35,,,,,,,,,,,,,,,,Sevilla,213,00:31:35.781,Dribbled Past,,2006/2007
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,ed965d6c-fbd1-4cff-8def-7874edf86e7f,1294,,"[62.5, 38.2]",68329,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Sevilla,213,"['1f72b00f-9a68-4fbb-bc94-e9bdab9fccfb', '377436ba-0bae-4ea6-85a9-ac6fab26f576', 'e4b8c8e3-bc57-4faf-9e92-eb4740f22283']",55,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.225,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,631c69da-ef4e-4f88-bc50-5d91cf478737,1435,,"[4.6, 11.3]",68329,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,80,Sevilla,213,"['1b4cd6e5-78f7-45e9-8677-a1fc1e3b3df6', 'c48d859a-bbc4-4e24-a78e-a9c9e0048355', 'ff3fb050-d4b0-483d-b685-2bf6ef010ed4']",29,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.265,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,263c5a28-8de1-4487-a6ca-68e1d293a3d7,1721,,"[34.0, 41.4]",68329,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Sevilla,213,['48bf188e-b71e-4d7a-93a9-9fc560005c8b'],15,,,,,,,,,,,,,,,,Barcelona,217,00:44:15.092,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1bfcc5b5-2345-4361-a1e4-60f5b23779c0,1845,,"[49.9, 56.2]",68329,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,97,Sevilla,213,"['3bc02d8b-af77-40ad-a7ef-38464ed4f7e7', 'a6db7475-0393-4a54-b5ac-5ab051cd1b80']",31,,,,,,,,,,,,,,,,Barcelona,217,00:46:31.434,Dribbled Past,,2006/2007
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,5bc21276-6aac-4220-b0cb-f7c06dc0a48b,2109,,"[67.4, 49.3]",68329,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Left Center Midfield,107,Barcelona,217,"['2223a49f-e7ea-4ca9-ad84-0d69ace87fc4', '4514da4b-3cec-4d33-99b9-ad8493e19d6b', 'cf6c0857-e5c4-4fd2-adcb-7b797ab1b017']",8,,,,,,,,,,,,,,,,Sevilla,213,00:03:08.637,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6c867d85-0570-4f3f-b7f6-1d69cbb6d1c7,2280,,"[41.5, 51.0]",68329,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Bjørnshøj Poulsen,20150.0,Right Center Midfield,121,Barcelona,217,"['281cb1fb-7ef1-4cb8-b7fc-bd5ac42d3fc2', '49355239-9621-430b-a022-0851433ea5eb', 'ef0108b5-8b01-4aa2-8f1f-d8ea4b38dca9']",21,,,,,,,,,,,,,,,,Sevilla,213,00:09:21.796,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0a7d5b0f-7d57-4544-b63c-3d45986ca899,2291,,"[22.2, 45.1]",68329,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Dirnei Florencio,26015.0,Left Center Midfield,121,Barcelona,217,"['1d77d432-ee9b-48b5-968f-0678e4d9c858', 'ced47d6d-4030-4c0d-938a-091f48e9e219']",32,,,,,,,,,,,,,,,,Sevilla,213,00:09:32.133,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,97a9727e-af41-4250-85fb-f50f46c1ef80,2353,,"[40.0, 5.0]",68329,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivica Dragutinovic,25952.0,Left Back,124,Barcelona,217,"['158bf838-393f-4542-a312-a8f2ced61c5b', '2c54640c-b1bc-4db7-8c23-7d6612eae121', 'c67fb181-320c-4455-9e70-6d4ecc62f9b2']",39,,,,,,,,,,,,,,,,Sevilla,213,00:10:39.409,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f6c4e378-085c-42e8-b3fd-d360487489d2,2401,,"[66.7, 6.0]",68329,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,126,Barcelona,217,['eb61baf9-e6c9-4699-a75b-82fc100c1579'],19,,,,,,,,,,,,,,,,Sevilla,213,00:11:19.346,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,911431aa-4f67-43e3-b366-d6ba582014b0,2517,,"[24.2, 70.6]",68329,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Sevilla,213,"['18e93b1e-e8c3-40d5-9a9a-3fecbb2f8e18', 'e78063fc-f7f0-43f2-8aa1-d20475508829']",50,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.621,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fe71641b-6f0c-4151-a4fa-4c51f93efec2,2911,,"[88.3, 71.6]",68329,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Sevilla,213,"['1c9a0289-e4e1-46d7-a062-51eb510182ac', 'd4cf56bb-0201-4d6a-886f-9752b0fc1da1']",30,,,,,,,,,,,,,,,,Barcelona,217,00:22:30.111,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,15487d35-e7ae-4179-8294-17cc0e0adc03,2975,,"[10.0, 50.2]",68329,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,"['402637e2-d2a3-4d62-bcbd-044bf9200cb9', '8f22e7cd-104b-4d8c-92f5-048593a3481d', 'e2cdf750-4bd6-4d3e-bf1b-65f5e8a8814e']",31,,,,,,,,,,,,,,,,Sevilla,213,00:24:31.946,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,394c538f-cba8-4a10-93c8-4f02b2b54090,3097,,"[23.5, 20.3]",68329,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,156,Sevilla,213,"['20b776e5-08af-462b-86df-aeca3eeb7158', '7c1844b4-a429-41b4-9895-ba05c2b4d4ad']",8,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.156,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,885eb53d-b989-4c75-acab-56222767a7ba,3249,,"[15.7, 18.0]",68329,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Left Center Midfield,166,Barcelona,217,"['0d9833f0-c004-478d-a3e9-40192d88e866', '54148682-fa9a-4d05-9b8f-40960a1541d8', '6eb4a046-6edf-4792-a209-ff5586f0b669']",6,,,,,,,,,,,,,,,,Sevilla,213,00:33:06.839,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e0d80d25-f457-4c88-8024-152a0203c455,3316,,"[11.5, 28.7]",68329,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivica Dragutinovic,25952.0,Left Back,171,Barcelona,217,"['501d9656-74e1-4cc1-bd48-ef2f4580f0f1', '5a28b1a9-af59-41e0-b125-bd65bb5c743f', '916e5c9c-76cb-46c4-91f9-424cb59b56a3']",1,,,,,,,,,,,,,,,,Sevilla,213,00:35:01.414,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,00818e65-b4e2-4118-983a-fce010587c45,3351,,"[40.5, 26.8]",68329,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Dirnei Florencio,26015.0,Left Center Midfield,174,Barcelona,217,"['0ca0bfc1-7cb8-4504-bfe4-727a784790c4', '24f8e16b-16cb-40a0-9894-a9fd3f2f2758', 'a11953c7-a111-4f32-8ced-634f4380d2ca']",57,,,,,,,,,,,,,,,,Sevilla,213,00:37:57.681,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,98540c1f-4994-4184-8e84-01fb9cb56438,3375,,"[34.2, 59.6]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,176,Barcelona,217,"['456490d4-3cdd-4a50-b928-59445db04adc', 'bdc93859-1b0e-45fd-86d4-55e7ee1380dc']",18,,,,,,,,,,,,,,,,Sevilla,213,00:38:18.549,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0e7abf3b-349c-42c4-81a5-9a64b248ee49,3733,,"[71.6, 76.0]",68329,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Vicente Navarro,26017.0,Right Center Back,198,Barcelona,217,"['21e1cbc6-6404-4d31-a0fc-50ea9fbe7364', '81546b27-5943-4359-a0dd-9b283f05f4e1']",19,,,,,,,,,,,,,,,,Sevilla,213,00:46:19.002,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,aeec3e62-e13b-4a8e-8143-e9dc02d947d3,3806,,"[88.2, 14.0]",68329,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kepa Blanco Gonzalez,25942.0,Right Center Forward,203,Barcelona,217,"['6f34fb18-fe48-4def-9c90-50eec8ff40b5', 'b40419c2-60b1-474a-839b-8219377e02b3']",5,,,,,,,,,,,,,,,,Sevilla,213,00:49:05.673,Dribbled Past,,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,1e718f3d-5e0b-41ae-9c52-a6e3d01e6835,42,,"[50.1, 47.6]",68329,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Bjørnshøj Poulsen,20150.0,Right Center Midfield,4,Sevilla,213,['a109bb17-7cc4-489d-829b-9e5598cd7caa'],31,,,,,,,,,,,,,,,,Sevilla,213,00:00:31.775,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,5ab13012-8fd5-4c40-be69-7ca1bd7a3843,215,,"[91.1, 44.6]",68329,4,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Frédéric Oumar Kanouté,25960.0,Left Center Forward,12,Sevilla,213,"['75974be7-147d-4462-adb3-bf2cf4613428', 'b64dd509-d0de-4182-99c6-ab47b4109af7']",26,,,,,,,,,,,,,,,,Sevilla,213,00:04:26.498,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,364f6713-79bf-4b3a-b2ab-5a0dce59c0d8,342,,"[92.4, 28.3]",68329,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,['19d8be9e-c645-4ba5-b581-e383591d8b3c'],57,,,,,,,,,,,,,,,,Barcelona,217,00:06:57.157,Dribble,True,2006/2007
,,,,,,,,,,,,,True,Incomplete,True,,,0.0,,,,,,,,,,,,,,,f3bff846-8ad7-4d1c-ba99-bb3830572f64,348,,"[115.3, 14.1]",68329,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,['41771a9a-720a-4ae5-b5de-36ef172dfd61'],2,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.939,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,cdd2045f-7733-4247-81dc-14b1227bf4c4,411,,"[44.9, 50.0]",68329,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,28,Barcelona,217,['a47ec228-6188-4927-b23e-f9b862c4b370'],9,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.103,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,3e6431fa-4583-4578-85e3-6deb15f6c696,428,,"[70.5, 27.9]",68329,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,30,Sevilla,213,['28d7f8f5-5609-4478-a463-631a62ae6ec7'],38,,,,,,,,,,,,,,,,Barcelona,217,00:08:38.194,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,a5a7981f-be89-45bc-be8f-3f4709185f57,530,,"[56.5, 64.4]",68329,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,['642ea565-920f-49a5-a54f-2fba0fed3e8a'],33,,,,,,,,,,,,,,,,Barcelona,217,00:10:33.735,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,38916c8e-f1f9-4dab-b4c3-af8d9d817d26,584,,"[99.0, 77.5]",68329,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['a7f4ed87-b027-4f26-a1f7-55c687477cd3'],29,,,,,,,,,,,,,,,,Barcelona,217,00:11:29.355,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8963a6e9-3541-472a-a18d-e12f16085051,595,,"[111.3, 58.3]",68329,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,['160d815f-307b-428d-af5b-079bd5e1767e'],43,,,,,,,,,,,,,,,,Barcelona,217,00:11:43.603,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,ff7d4ded-34a2-461c-a335-54c37311506d,649,,"[96.2, 29.1]",68329,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,43,Barcelona,217,"['041ca6d3-994d-406a-ad48-36606dab89c2', '66ee9e04-6a4f-4635-9b8d-b6a58510a2ee']",57,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.319,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,d2eefdaf-2000-49d5-bc5f-1e8751569b77,701,,"[112.6, 78.3]",68329,14,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús Navas González,6821.0,Right Midfield,44,Sevilla,213,['c01b7842-74ac-4630-82e1-68fcc05e7948'],13,,,,,,,,,,,,,,,,Sevilla,213,00:14:13.910,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,9eddedf6-a802-4633-a926-2d437c6ff028,742,,"[57.6, 35.4]",68329,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Barcelona,217,['5ddd42ea-b8fd-42b7-8295-d49fe37a66c5'],2,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.242,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,8ba8518b-a483-4765-8c82-f0022f034049,879,,"[106.7, 6.4]",68329,19,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,51,Barcelona,217,['49f6c50e-cc93-41d8-b7f9-abdbd99ec8c0'],8,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.235,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,25835229-8cb6-469d-988d-6c437b9c854a,911,,"[63.6, 73.6]",68329,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,53,Barcelona,217,['12ce5443-1e0b-450b-9190-98f33f7c9bbc'],30,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.479,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,7c2cbc97-746b-4950-a693-b94823a2221d,937,,"[85.7, 51.4]",68329,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Fabiano Clemente,25943.0,Right Center Forward,55,Sevilla,213,['daab2fff-87ac-4950-a0aa-61e77f9a42fb'],1,,,,,,,,,,,,,,,,Sevilla,213,00:20:01.687,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,4ec46a60-eed7-4860-ad54-29a0b3e1045a,1064,,"[78.2, 56.6]",68329,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,63,Sevilla,213,"['bb827a4c-b422-478d-a21f-923077d6ba94', 'cc4df278-59b6-4a6f-9f53-08048fd47a71']",22,,,,,,,,,,,,,,,,Sevilla,213,00:23:22.154,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,03ccc18b-11ab-4d59-896c-22758a8b1018,1103,,"[71.3, 62.9]",68329,24,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,65,Barcelona,217,['aa5a42e9-c0f5-4bb6-adb4-be40736c25d3'],52,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.114,Dribble,True,2006/2007
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,a12f2558-e91e-469c-b5a0-4313799cfc51,1176,,"[86.6, 5.1]",68329,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Midfield,71,Sevilla,213,['b5daecc2-deb0-46a1-913f-e12fb6d21039'],1,,,,,,,,,,,,,,,,Sevilla,213,00:30:01.690,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,2463fe8b-f5b0-41ef-9a9d-af374888bc5d,1196,,"[40.6, 76.8]",68329,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,['908f1014-2c07-4a37-a256-1155566dbf02'],9,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.942,Dribble,True,2006/2007
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,aeb2e02e-8c77-49cd-8b32-f2ac2a9ae909,1258,,"[47.5, 64.4]",68329,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,['559e5556-0a9c-442d-b8b3-6389fc917709'],35,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.781,Dribble,True,2006/2007
