ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,0.589591,,,,,,,,,,,,,,,994da397-0c63-41f3-8183-436a7ccb1582,916,,"[76.9, 33.7]",3773593,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,30,Villarreal,222,"['1d34f439-7b21-439d-98d2-06f2fb66387a', 'c97e9c62-405e-473b-8539-b0244c73dd0d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.372,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.718694,,,,,,,,,,,,,,,e957a606-84b9-4382-bb8d-3f21c6caf91c,938,,"[50.1, 68.0]",3773593,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,30,Villarreal,222,"['60838602-7b09-4ff1-b6a2-5137239c1739', 'ce6a43a0-1953-481b-b06f-236b387c6e0b']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.668,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.584274,,,,,,,,,,,,,,,92aa9c90-17a0-472d-a368-b1f1fc64ff88,953,,"[23.4, 25.8]",3773593,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,30,Villarreal,222,"['0f42f01e-ae7f-440d-b0c3-e3980591c16e', 'caa2f6da-3107-4b21-b036-6d5a416af64d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:18:36.550,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.4533,,,,,,,,,,,,,,,c66a02ed-4124-453e-bfb6-6e4ef70cac67,954,,"[20.8, 25.4]",3773593,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,30,Villarreal,222,['caa2f6da-3107-4b21-b036-6d5a416af64d'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:18:36.636,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.44125,,,,,,,,,,,,,,,ef2f5f90-50a2-42bc-9760-b44c2f68ffb6,1010,,"[77.5, 21.3]",3773593,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anssumane Fati,30756.0,Left Wing,32,Villarreal,222,"['06a674e4-a97e-4d39-be40-ca312c1ee797', '875734fb-4d4c-465f-8ff0-0119ae55b47f']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.369,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.541463,,,,,,,,,,,,,,,8415cfaa-fdd2-49a1-a387-fe7e4bf6d999,1012,,"[84.3, 34.8]",3773593,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Right Wing,32,Villarreal,222,"['75560f1b-3c1f-4501-baee-2686c41f590b', 'c4bbbaa4-8eb7-4478-a58d-042d9afc017d']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:20:43.255,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.588837,,,,,,,,,,,,,,,4f1f5767-76c9-4a22-b05e-edb54b1d441e,1027,,"[27.9, 5.1]",3773593,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,32,Villarreal,222,['66204f83-1788-46b0-bb80-af4438ba8710'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:20:58.450,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.45258,,,,,,,,,,,,,,,4b2d84b1-83ea-40ba-98d0-fcefee12ed4f,1030,,"[14.4, 5.3]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,32,Villarreal,222,"['03617eae-0e3a-46dc-995b-2edf4d5a7ba8', '35dd9ecb-c799-474d-9189-f08cd327555b', '98404429-e3fd-4fee-9c28-a5d0a74e53dd']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.111,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.022376,,,,,,,,,,,,,,,f5f63c93-b292-4191-967c-3060a38a5098,1036,,"[8.2, 21.5]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,33,Villarreal,222,"['cfba76cb-c51a-4fb8-96ac-eaf740a9d12a', 'f5f29d37-0918-4d13-b7be-844765f24890']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.566,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.578323,,,,,,,,,,,,,,,963c4dbe-d03a-4b7a-b654-39381a2a0ad6,1039,,"[9.7, 19.8]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,33,Villarreal,222,['cfba76cb-c51a-4fb8-96ac-eaf740a9d12a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.206,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.711727,,,,,,,,,,,,,,,dda41a8d-0f7e-448d-8751-269244174581,1058,,"[99.5, 49.1]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,34,Barcelona,217,['0c8d3fc0-93ae-4c84-b46e-c74489f4da01'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.986,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.580617,,,,,,,,,,,,,,,9ddf589c-c8ab-43fe-8d39-8113eb155d40,1062,,"[92.5, 38.2]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,35,Villarreal,222,"['7b29b3da-b93c-48a0-afcd-82bed76fd5a7', 'ee57e658-cbfe-44bf-bb0d-5803c8f7108f']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.927,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.4618,,,,,,,,,,,,,,,3929d997-4e32-495e-967b-517369c687e4,1066,,"[99.7, 38.6]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,35,Villarreal,222,"['a3d7e129-6b1b-4fda-9a94-af32605c5e82', 'd78db00e-2d0d-4efe-ae2a-885b06afcd24']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.923,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.820389,,,,,,,,,,,,,,,bbcf856a-8dce-457d-9f57-5d17d2e5d51c,1070,,"[82.0, 41.9]",3773593,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,35,Villarreal,222,['65732d93-22f0-4b07-a7df-4cd981a35660'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.005,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.595776,,,,,,,,,,,,,,,d2600dd9-8496-4543-aeb7-4fc51efcdd20,1104,,"[91.0, 55.3]",3773593,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,37,Villarreal,222,"['0000fb60-c1db-4fc4-98c7-f7dcf840eb57', '9f605cdf-d6a7-4935-963d-7578233ad80f', 'eeeb1310-28e9-4cff-b140-60a9288c3e21']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.064,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.143664,,,,,,,,,,,,,,,43d29f1c-dda8-4945-aaf8-985f682d548e,1130,,"[90.9, 63.5]",3773593,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,37,Villarreal,222,,26,,,,,,,,,,,,,,,,,Villarreal,222,00:23:26.347,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.164156,,,,,,,,,,,,,,,15b01034-2699-440f-bd1b-3a81bcfa5523,1167,,"[63.6, 59.6]",3773593,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,40,Villarreal,222,['48bb33a9-b9e0-456c-ae07-e811764ce5b6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.031,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,1.372662,,,,,,,,,,,,,,,1bb20400-79ca-4a2c-9161-183819e91df2,1175,,"[73.6, 18.1]",3773593,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,41,Barcelona,217,['500e8f83-5d50-4bfa-9766-bd3ac0149895'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:24:20.142,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.442145,,,,,,,,,,,,,,,b582a007-b995-4143-92cf-a51a49c99a40,1230,,"[31.7, 69.3]",3773593,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,41,Barcelona,217,,3,,,,,,,,,,,,,,,,,Villarreal,222,00:25:03.288,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.319052,,,,,,,,,,,,,,,0e30c133-48f1-44f9-8c83-f874c30b6345,1238,,"[7.1, 47.9]",3773593,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,41,Barcelona,217,['22045a14-57ff-482d-8c9b-c68e337ae068'],8,,,,,,,,,,,,,,,,,Villarreal,222,00:25:08.382,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.600097,,,,,,,,,,,,,,,1118eea8-a93a-4de3-993e-6795608670c7,1245,,"[23.8, 47.2]",3773593,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Center Midfield,41,Barcelona,217,['7ebf3900-1c65-4f46-8728-1d55f1c18d92'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:25:12.705,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.583065,,,,,,,,,,,,,,,ea4bebb9-3545-44fb-8c9f-0b25fbed6da9,1271,,"[7.1, 56.2]",3773593,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,41,Barcelona,217,['b15f6c29-eb58-42ba-a0a2-6ba8682250d5'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:25:41.222,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.452478,,,,,,,,,,,,,,,93e90528-cf21-430c-b5fe-5bb823f26679,1323,,"[35.1, 15.5]",3773593,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,45,Villarreal,222,,34,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.463,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.439282,,,,,,,,,,,,,,,41ccd152-a42a-4707-a1cc-9f77ab0b9531,1373,,"[64.0, 67.1]",3773593,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,47,Villarreal,222,['e1f83ca7-ab27-458b-bd27-59cfea1bfef8'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.189,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.846672,,,,,,,,,,,,,,,3d2574f0-b4aa-44b0-b999-3beedf1b5601,1384,,"[74.7, 23.7]",3773593,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,47,Villarreal,222,"['5f3e333c-1d4d-4a9b-9262-8716b11fd2ac', 'b1a178f6-1ad9-4b6b-824f-fd38e2fc9692']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.667,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.332535,,,,,,,,,,,,,,,ae97833a-e6b6-4cea-9c0c-3fe44b0d793b,1390,,"[39.6, 53.4]",3773593,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,47,Villarreal,222,['a6c5dbb5-bbc5-4250-9c3c-786ad383140e'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:28:53.843,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.508645,,,,,,,,,,,,,,,bb3a4884-43c2-4e67-9c23-e78c70d5e62b,1392,,"[93.1, 30.9]",3773593,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Villarreal,222,"['52391938-caea-4ff9-b04f-cdb7695aa368', 'de7dd212-23b3-4f0e-af99-3a6010ad369f']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.221,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.567003,,,,,,,,,,,,,,,96afca63-6525-4140-b84b-e7eabcb502de,1403,,"[35.3, 15.8]",3773593,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,47,Villarreal,222,,2,,,,,,,,,,,,,,,,,Villarreal,222,00:29:02.303,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.701476,,,,,,,,,,,,,,,6c72095c-6e10-42cd-927a-e01daa87f5af,1410,,"[35.8, 40.6]",3773593,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,48,Barcelona,217,"['1ef9e9bf-4a8d-4e4f-9771-ef1e0c623a1f', '6a2f4e6f-f8bd-412a-bc70-1ade3e6cf97e']",6,,,,,,,,,,,,,,,,,Villarreal,222,00:29:06.795,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.318761,,,,,,,,,,,,,,,d01a5dd9-7924-4c2b-9071-8eea6730deeb,1421,,"[108.1, 31.8]",3773593,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Villarreal,222,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.743,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.973161,,,,,,,,,,,,,,,6666d4ee-e67c-4cb4-85a7-6ca90213bdea,1427,,"[83.7, 61.3]",3773593,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,49,Villarreal,222,,22,,,,,,,,,,,,,,,,,Villarreal,222,00:29:22.169,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.709642,,,,,,,,,,,,,,,daa61542-8890-44f1-b84f-4fd8e5d9b82e,1472,,"[20.8, 66.3]",3773593,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,52,Barcelona,217,"['1259c3a0-97f4-423c-9ed2-d61847dd5b28', '7a817ac1-08ce-46b4-ad54-ec586a7f46eb', 'dcdad3d6-ddf5-46f4-90ba-c2550d0f387b']",19,,,,,,,,,,,,,,,,,Villarreal,222,00:30:19.702,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.134188,,,,,,,,,,,,,,,ae634d04-f921-4ed5-99a9-d33d187973a5,1514,,"[71.3, 59.6]",3773593,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,54,Barcelona,217,['7c6c673d-71db-448e-a8c0-134a589e969e'],30,,,,,,,,,,,,,,,,,Villarreal,222,00:31:30.020,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.44623,,,,,,,,,,,,,,,6fa950f4-0c47-41fb-b684-265e76dd5c28,1544,,"[78.3, 62.0]",3773593,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,55,Villarreal,222,"['13d9eaf0-d4dd-4543-b2f4-05e12052b539', '99a8e0e9-c735-4f5d-8774-8d7e6b60c38f']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.211,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.451444,,,,,,,,,,,,,,,aa97f64e-a93d-4e14-8b33-0c3adc12de60,1557,,"[61.6, 8.5]",3773593,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Left Center Forward,56,Barcelona,217,"['dcb4f82a-7210-470f-a951-b97b3cb00e70', 'e23ebacb-1b37-4c4f-9c2f-8aabb938c64a']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:32:24.730,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.584836,,,,,,,,,,,,,,,be46f37c-4892-41c2-98d5-95943372b82f,1577,,"[37.9, 57.3]",3773593,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,56,Barcelona,217,"['a5bd145b-b6b7-4849-b208-86663bcdbcb7', 'c06a6cf1-8ec5-4ed7-81b1-6db296175845']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.344,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.580758,,,,,,,,,,,,,,,90642db8-08f7-437a-9132-43c673aafb3e,1592,,"[63.8, 45.3]",3773593,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,56,Barcelona,217,['7b3f93e6-b497-4638-b562-33996ba491b3'],59,,,,,,,,,,,,,,,,,Villarreal,222,00:32:59.059,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.566655,,,,,,,,,,,,,,,b965c6d4-40f3-44a3-9bd4-e4bb9728dd3a,1614,,"[42.8, 41.7]",3773593,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,56,Barcelona,217,"['1e8a1638-4fce-407b-aea7-8c4611776b8a', '719614aa-8cef-410c-ae57-45694aca599a']",14,,,,,,,,,,,,,,,,,Villarreal,222,00:33:14.229,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.844534,,,,,,,,,,,,,,,e93ee6d0-8304-43bb-aa5f-e4e984d33f97,1618,,"[39.4, 46.6]",3773593,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,56,Barcelona,217,"['5261c0e3-14cf-4a4f-998e-65f753ba1b57', 'ab0533f8-46bd-41e9-8043-fb2ee1130a02']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:33:15.797,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.721332,,,,,,,,,,,,,,,548e4338-c109-4ad4-a655-f6199a249b99,1625,,"[10.5, 58.3]",3773593,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,56,Barcelona,217,['0a29ecb8-b7bd-464a-b517-c33adf2bb583'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:33:20.530,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.597815,,,,,,,,,,,,,,,811b836b-ab1a-4790-b069-b207c4e33f36,1636,,"[62.9, 68.2]",3773593,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Right Wing,58,Villarreal,222,"['1309229a-267a-4dec-b05e-0f1f33e1cf6d', '319a6d3a-af3d-4420-9d26-9d3e3621248b']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.131,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.446077,,,,,,,,,,,,,,,5c031a49-3032-44f8-9cea-848b85481eea,1700,,"[25.1, 40.8]",3773593,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,62,Villarreal,222,,37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.988,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.705774,,,,,,,,,,,,,,,473b590f-0822-4ad0-8533-002751b380ed,1712,,"[13.5, 5.5]",3773593,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,63,Villarreal,222,['0a68e14e-3c13-4eee-87b6-d9c3f8654ea5'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.144,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.445458,,,,,,,,,,,,,,,8a7dbba4-3a66-455c-9644-d9d7c7e4d966,1721,,"[22.9, 22.6]",3773593,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,63,Villarreal,222,"['d3afb9f2-8c66-40d3-a5c9-c043087aea7f', 'e1486ac0-881e-4a83-96d9-ad7ab0e4732d']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.450,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.600607,,,,,,,,,,,,,,,421b3cf1-c9b2-4d69-80d6-d4b4ef9a54dd,1727,,"[21.0, 21.8]",3773593,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,63,Villarreal,222,['904104fb-951a-45d8-a201-662230a6a405'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.085,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.572283,,,,,,,,,,,,,,,17f46f30-e3c9-4167-aa1d-db5a0d51c8e2,1736,,"[13.1, 35.7]",3773593,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,64,Villarreal,222,"['27bcff71-3841-4754-ba6d-0c4395ea67c5', 'bb11f94c-3cb7-411d-b844-d643a2679904', 'fe39ba89-1cb2-4691-b287-262b63c39f5c']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.432,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.575743,,,,,,,,,,,,,,,720c7eb3-9a29-4ebe-a27f-484817795a88,1774,,"[48.6, 68.0]",3773593,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,66,Villarreal,222,['6f27ae96-4ec3-40d6-87e2-6bff39f677af'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.019,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.438564,,,,,,,,,,,,,,,8dab1688-4c75-47b3-9cf1-49c8160c5367,1775,,"[49.5, 71.8]",3773593,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,66,Villarreal,222,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.664,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.459853,,,,,,,,,,,,,,,f530d8ed-bf83-4ccc-8c46-9ff52f32e44c,1796,,"[34.1, 55.1]",3773593,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,67,Barcelona,217,"['ab6984f7-1f46-41f8-987d-47714bc24768', 'b9fd97fa-cd5a-49a9-8dae-d48f67c6e5ea', 'c90c9876-38e4-49f4-b63d-b91465d1c2be']",34,,,,,,,,,,,,,,,,,Villarreal,222,00:39:34.231,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.321728,,,,,,,,,,,,,,,27e70460-ab7f-425a-a28d-112e776069e7,1826,,"[92.3, 30.3]",3773593,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,68,Barcelona,217,"['0c9a9d63-c5ca-483f-bea3-7bf527f013ef', 'f19f8743-82ac-4348-b912-3a322034fa1f']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.612,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.580648,,,,,,,,,,,,,,,f53373ca-e497-4993-8f01-8c8155ea006d,1835,,"[11.4, 59.0]",3773593,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Moreno Balaguero,6766.0,Right Center Forward,68,Barcelona,217,['e808cf42-50b2-424c-beb7-278aa31cf0ef'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:40:34.598,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,1.877629,,,,,,,,,,,,,,,dded2c22-37e3-4b73-8271-fea527c20a8c,1867,,"[48.6, 27.5]",3773593,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pau Francisco Torres,6892.0,Left Center Back,70,Barcelona,217,['c627ff10-4bee-4b02-bc4f-4103006e5109'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:41:05.806,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.857475,,,,,,,,,,,,,,,fc818904-bdcd-41ff-a61c-27c27f2645ff,1868,,"[49.7, 24.8]",3773593,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pau Francisco Torres,6892.0,Left Center Back,70,Barcelona,217,,9,,,,,,,,,,,,,,,,,Villarreal,222,00:41:09.861,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.32665,,,,,,,,,,,,,,,26646507-cd5b-4596-9096-f5fcfbbd0d2d,1884,,"[29.6, 65.0]",3773593,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Center Midfield,71,Barcelona,217,,37,,,,,,,,,,,,,,,,,Villarreal,222,00:41:37.557,Pressure,,2020/2021
,,,,,,,,,,True,,,,,,0.834119,,,,,,,,,,,,,,,0c418eb2-41f0-479a-9d11-70a5b4818487,1903,,"[104.7, 14.3]",3773593,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,72,Villarreal,222,['1257f26b-ecc4-4fe3-9fdc-47d0867ba2a5'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.827,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.114726,,,,,,,,,,,,,,,d42b1f4a-1437-4846-b594-d2110c29b27b,1959,,"[62.5, 56.2]",3773593,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Right Center Forward,76,Barcelona,217,"['7db70cff-ef4e-4bb5-a856-a147fd7a13d7', 'fe1a3790-9023-4488-bc77-d51b916cf4d5']",56,,,,,,,,,,,,,,,,,Villarreal,222,00:42:56.804,Pressure,,2020/2021
