bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[52.1, 28.3]",,,,,,,,,,,2.76,,,,,,,,,,,,,3c0617b3-24fb-48b0-8e4a-708b0f5802d9,676,,"[47.5, 31.6]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,25,Barcelona,217,"['2b355390-b8ba-4c90-ae9b-a4760ff488c0', '9b0d2e07-1e1a-4f44-9de9-1a49f241850e']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.535,Carry,,2016/2017
,,,,"[56.0, 48.9]",,,,,,,,,,,1.4809,,,,,,,,,,,,,eef97dcf-6728-4a03-9816-657413a4caf6,679,,"[54.9, 44.9]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,25,Barcelona,217,"['788e7d7d-df9f-4264-8f42-61dc9e3d3f90', 'ffaa0a46-53c9-4620-8391-8bf4078e78c2']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:16:19.401,Carry,,2016/2017
,,,,"[69.9, 62.3]",,,,,,,,,,,0.92,,,,,,,,,,,,,081c9ea2-a685-4052-8093-8cba62d96f6c,682,,"[67.0, 60.3]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,25,Barcelona,217,"['91b6e8d3-8f8b-4341-912b-7bbea3987341', 'f22b7587-0808-4fe9-a2a2-8bd59a1840ef']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.788,Carry,,2016/2017
,,,,"[78.0, 74.4]",,,,,,,,,,,1.2358,,,,,,,,,,,,,57afb7b5-ff2e-4b2a-8505-4d268465b0c1,694,,"[78.0, 74.4]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,26,Barcelona,217,"['1c231939-3a8c-41d5-a468-8fa23b213e4f', '40815938-a67d-4502-900d-136699480bfb']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.502,Carry,,2016/2017
,,,,"[63.0, 64.3]",,,,,,,,,,,0.96,,,,,,,,,,,,,d5ff2ca4-5755-4506-8f68-ec9d21d45763,697,,"[62.2, 68.6]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,26,Barcelona,217,"['4ab28db3-28a3-4af8-a8a2-fab34c030f31', 'f9ed25e5-0db6-4e68-8bed-9cc867ca3347']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:16:35.033,Carry,,2016/2017
,,,,"[63.3, 27.2]",,,,,,,,,,,1.16,,,,,,,,,,,,,380a9791-7ee8-43bb-b86d-bfd1ef446808,700,,"[61.2, 31.8]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,26,Barcelona,217,"['3bec2af9-59e9-47e5-ba2e-94f2fb920080', '711e4b57-8e3c-46bb-9114-71ff7479a910']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.765,Carry,,2016/2017
,,,,"[76.1, 13.3]",,,,,,,,,,,1.541,,,,,,,,,,,,,03f2138e-37bc-4dcd-9c63-9a99bc0e367d,703,,"[76.7, 27.6]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,26,Barcelona,217,"['0ed58ea7-fea9-428e-a29f-e06202afcb84', 'f07e1f4c-9f66-40e6-9bca-de89f46dcb02']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.627,Carry,,2016/2017
,,,,"[82.3, 1.6]",,,,,,,,,,,0.88,,,,,,,,,,,,,24ae57ae-f577-4a37-bd18-269f3d9a7a69,706,,"[82.3, 1.6]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,26,Barcelona,217,"['3fbfc158-5071-4a82-8acd-4d318a05956c', '74b52457-f02c-4224-b356-0e8d4769a0ce']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.501,Carry,,2016/2017
,,,,"[78.0, 5.3]",,,,,,,,,,,2.7488,,,,,,,,,,,,,3875ec2a-5d96-4b3f-a8f2-9dbd6a78363d,709,,"[72.2, 5.3]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,26,Barcelona,217,"['1f6d7bd4-81c3-43cf-946b-0dec9ec539ab', 'aa5ec2d7-3e26-4484-a150-d1b3be5d1c2b']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.601,Carry,,2016/2017
,,,,"[83.6, 1.8]",,,,,,,,,,,2.2143,,,,,,,,,,,,,a86f54b3-e433-48b3-a7f9-4728b8842377,712,,"[87.9, 1.8]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,26,Barcelona,217,"['894a1194-0cf7-4ba3-a233-8e4f1ccbc41a', 'f244db2e-8f58-42af-8967-476b3fc706e8']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.272,Carry,,2016/2017
,,,,"[81.3, 12.0]",,,,,,,,,,,2.5241,,,,,,,,,,,,,64b694df-d323-4ced-804a-60c01ddf160c,715,,"[82.3, 8.2]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,26,Barcelona,217,"['4cb062d4-373c-4742-9ab1-dc1e48d95f7d', 'bdcb2a1d-9557-4f44-8097-3eecc19b5f43']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.348,Carry,,2016/2017
,,,,"[91.2, 69.0]",,,,,,,,,,,4.9875,,,,,,,,,,,,,3a5de8d4-5d9f-4dc0-b5d3-82047a472ff0,718,,"[95.4, 70.6]",267058,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,"['13b8b61d-dd0e-48a7-8b31-d4413187ba5b', 'ac98a58b-da0f-44a2-b78e-1d67b1a31a30', 'c0c73007-a901-4d73-810d-2451f4c059a9']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.900,Carry,True,2016/2017
,,,,"[103.4, 76.0]",,,,,,,,,,,1.744,,,,,,,,,,,,,5418d081-4fea-4b63-aed2-ff0c9082f7ac,722,,"[105.4, 71.0]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Right Center Midfield,26,Barcelona,217,"['24779779-829d-40ff-a370-4498cf20a643', 'd861cf14-527c-41a9-b461-2e8d73457953']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.385,Carry,,2016/2017
,,,,"[89.5, 72.0]",,,,,,,,,,,2.1758,,,,,,,,,,,,,266ade5b-dc27-4111-9932-ea7d24c28f89,725,,"[88.7, 75.2]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,"['18c122ef-a275-405f-8a46-31e09f031616', 'e10a1867-da67-4d53-9678-988d1e01ae79']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.014,Carry,,2016/2017
,,,,"[67.9, 75.2]",,,,,,,,,,,2.6476,,,,,,,,,,,,,d88d32a5-e7db-4ad2-b57f-32c1e8d421f6,731,,"[71.9, 66.6]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,26,Barcelona,217,"['a9dbd102-7b93-496d-b74d-f4ee573add1c', 'b8139367-7669-49f0-a3ca-fb776fff1b4d', 'c589845b-9b80-4879-b2e3-b041579b2d4c']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.433,Carry,True,2016/2017
,,,,"[57.4, 54.4]",,,,,,,,,,,1.3548,,,,,,,,,,,,,96320d78-dedc-426f-b1f5-fe5a44effb05,736,,"[57.9, 55.1]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,27,Barcelona,217,"['49a4726c-0c04-401b-9006-eb75866f65da', 'dbdb7194-4269-400b-9ecf-55676bca0c38']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.354,Carry,,2016/2017
,,,,"[69.9, 5.1]",,,,,,,,,,,0.722874,,,,,,,,,,,,,1bc58ac5-825d-4d2b-9438-a263b6574dd2,739,,"[69.9, 6.2]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,27,Barcelona,217,"['82ec286b-7f5b-4b99-b2d6-470974bb2892', 'b523470d-f26a-444b-8c54-c17f5c507299']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:17:24.052,Carry,,2016/2017
,,,,"[84.2, 2.4]",,,,,,,,,,,1.894401,,,,,,,,,,,,,679e3d42-0827-47b6-8153-6eb91421f3e4,742,,"[84.7, 2.4]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,27,Barcelona,217,"['052fba01-6eb3-4ed6-849f-2abca723d3f1', '373f1673-bcde-4e6a-a6dc-408654f2739a', '39918654-d08c-4a32-9969-bcbf57913ede']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.043,Carry,True,2016/2017
,,,,"[74.0, 5.3]",,,,,,,,,,,0.4157,,,,,,,,,,,,,b726bdd4-fdd6-43a5-af0a-d711ce862054,746,,"[74.2, 5.3]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,27,Barcelona,217,"['11118727-b82d-400a-8558-9fab83c8c710', '8e138cd0-7aea-42ea-908e-d0c4fd20eef6']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.821,Carry,,2016/2017
,,,,"[63.9, 26.5]",,,,,,,,,,,0.6675,,,,,,,,,,,,,5025eb22-aa87-4a55-8466-08bb5be5b412,749,,"[63.9, 26.5]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,27,Barcelona,217,"['1464ed45-48ac-446f-8d71-1b32d5d5fd87', 'eaaf93ea-fc7c-422f-a361-efb118a7784d']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.723,Carry,,2016/2017
,,,,"[64.3, 51.6]",,,,,,,,,,,1.56,,,,,,,,,,,,,5a591a87-b524-493a-a3cd-78dce000b230,752,,"[62.0, 48.9]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,27,Barcelona,217,"['67ae520a-c706-461a-befe-b46898abe35a', 'a8899351-c5c0-4084-8762-d36aa7bbd027']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.651,Carry,,2016/2017
,,,,"[71.6, 34.5]",,,,,,,,,,,1.68,,,,,,,,,,,,,89b216c8-c8da-4f4b-b4b7-9e0af81e6309,755,,"[73.5, 36.6]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,27,Barcelona,217,"['2cd3d990-893c-44c8-bece-d334cf97bcb8', '854d772a-3a8d-4608-a936-01279f5ac7cb']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.250,Carry,,2016/2017
,,,,"[2.5, 62.5]",,,,,,,,,,,0.9576,,,,,,,,,,,,,d8969d85-c6f6-4fe8-97fe-8e126b5d439c,766,,"[6.7, 59.6]",267058,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Carcela-González,5725.0,Right Wing,28,Granada,1049,"['112dd14b-60aa-42ff-b126-6957ddb51bad', '38bfd6bb-6a56-4f6d-8386-a1fd1ef03b96', 'ab4cdb7b-1fbb-4022-8b41-5e62bf4014a3']",46,,,,,,,,,,,,,,,,,Granada,1049,00:17:46.384,Carry,True,2016/2017
,,,,"[41.1, 47.5]",,,,,,,,,,,2.0,,,,,,,,,,,,,8b7cefe9-fe85-497f-a2f2-a442373aed8f,780,,"[36.7, 52.3]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,30,Granada,1049,"['640b3e1b-65e3-4b9c-819f-fb0a1280610e', '9c08e19d-eb2d-45d0-8c72-d9a571890054']",2,,,,,,,,,,,,,,,,,Granada,1049,00:18:02.587,Carry,,2016/2017
,,,,"[43.2, 12.1]",,,,,,,,,,,0.56,,,,,,,,,,,,,9d10777c-0307-4e79-ac42-6448ea2189bd,783,,"[43.2, 12.1]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,30,Granada,1049,"['7449d662-d30b-4dd3-834d-0a959a9bb246', 'e2d329a5-45f8-45c2-90c2-f079e457295a']",7,,,,,,,,,,,,,,,,,Granada,1049,00:18:07.587,Carry,,2016/2017
,,,,"[48.0, 23.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,190557b3-9b20-43d9-b7fe-31d9952aba6a,786,,"[48.0, 23.9]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Miquel Toral Harper,10488.0,Right Center Midfield,30,Granada,1049,"['3dce9010-a811-440d-b2d5-156b2bdaa1b7', 'b53e8a9e-0713-47e5-81e9-6a32f469976a']",9,,,,,,,,,,,,,,,,,Granada,1049,00:18:09.140,Carry,,2016/2017
,,,,"[35.9, 20.9]",,,,,,,,,,,0.755047,,,,,,,,,,,,,9fee7d33-449d-4577-bea9-a337f9bb6cd8,790,,"[36.5, 20.5]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,30,Granada,1049,"['462fd6ad-9e47-47a9-ae04-c153f9faf711', 'e5916d75-76df-44d1-8b78-4fa2f46e7311', 'f8b3e6a5-3dd7-401c-a8a6-a9f196d207f1']",10,,,,,,,,,,,,,,,,,Granada,1049,00:18:10.973,Carry,True,2016/2017
,,,,"[21.5, 48.3]",,,,,,,,,,,2.652906,,,,,,,,,,,,,e333a72a-4e2c-4be1-8170-fa0c6f96ac38,793,,"[20.9, 39.1]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Center Back,30,Granada,1049,"['482078cd-e44f-4005-91e6-99abe7f07a89', 'ca84ec07-1fe2-482a-a49b-dd69d3764c58']",13,,,,,,,,,,,,,,,,,Granada,1049,00:18:13.742,Carry,,2016/2017
,,,,"[27.6, 17.8]",,,,,,,,,,,0.90779,,,,,,,,,,,,,8d5e6de6-9886-499b-bbfb-6b45753d14c0,797,,"[23.1, 20.4]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,30,Granada,1049,"['2d40f0f2-d1bf-4512-b334-f8d828351197', '6be322f9-dedc-4d9b-bbc1-54a40bd636f8', 'ef5b595b-b23e-477a-9bd4-394ddea49f36']",18,,,,,,,,,,,,,,,,,Granada,1049,00:18:18.076,Carry,True,2016/2017
,,,,"[42.1, 3.0]",,,,,,,,,,,0.04,,,,,,,,,,,,,a6829cd8-5efd-4d7f-b621-3399a87a5f91,801,,"[41.8, 2.8]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,30,Granada,1049,"['1594f01d-78ce-4067-8b71-9c8eb764bc2d', 'e9aa91a7-88c7-4d83-9631-856a56ab10e3', 'f3162c2e-77a1-4bc8-ae3f-76a10936fadf']",20,,,,,,,,,,,,,,,,,Granada,1049,00:18:20.163,Carry,True,2016/2017
,,,,"[56.8, 21.2]",,,,,,,,,,,0.04,,,,,,,,,,,,,1647d97b-1b7f-4701-bc45-14ce400cebd4,808,,"[56.8, 21.2]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uche Henry Agbo,16338.0,Left Center Midfield,31,Granada,1049,"['23fc40ef-b87f-4452-921b-d8f7ad0ac8bd', '487d3bda-390f-4f73-aa77-d0c115628e87']",39,,,,,,,,,,,,,,,,,Granada,1049,00:18:39.937,Carry,,2016/2017
,,,,"[57.3, 12.2]",,,,,,,,,,,1.6512,,,,,,,,,,,,,8b9f2f77-14ec-47e7-8db5-6296395f6dd5,812,,"[56.2, 13.8]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jon Miquel Toral Harper,10488.0,Right Center Midfield,31,Granada,1049,"['010b09c0-d0c6-4102-a47c-54558ae1291c', '23c58378-0669-4324-87c4-5cb2be5d0139', 'd8ace448-e9f5-49d7-aee7-343e27191968']",40,,,,,,,,,,,,,,,,,Granada,1049,00:18:40.918,Carry,True,2016/2017
,,,,"[56.9, 73.3]",,,,,,,,,,,1.7293,,,,,,,,,,,,,32cddd6e-f618-4458-ace2-a5157b8191ab,816,,"[49.9, 70.6]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,32,Barcelona,217,"['13509637-3d58-43a6-9f01-45d18629a5e2', '5eec8add-3bce-4d4a-9eb4-3c2c077aff86', 'f881a483-42db-4e48-a58e-26aa2f419a72']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.225,Carry,True,2016/2017
,,,,"[92.2, 74.6]",,,,,,,,,,,3.2518,,,,,,,,,,,,,40175617-1b42-4034-b521-e81dec96a29e,820,,"[56.9, 73.3]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,32,Barcelona,217,"['7b6d6d41-5569-429b-8021-f0f6ff80147a', 'ca8654ca-5e65-42a2-aa2a-e5a5abb8964c', 'f881a483-42db-4e48-a58e-26aa2f419a72']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.954,Carry,True,2016/2017
,,,,"[91.2, 46.9]",,,,,,,,,,,1.2069,,,,,,,,,,,,,abac1b8d-3db0-47af-b3dc-a14a724620c9,823,,"[84.5, 53.8]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,32,Barcelona,217,"['0c8dff2a-5a65-4951-bf97-a28a46d2d5ce', '102e7b84-13e3-41f3-ab3a-2a87ed04fc5a', '264c112e-3837-4bd5-a4f4-55b86a6e39d4']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.603,Carry,True,2016/2017
,,,,"[102.7, 29.2]",,,,,,,,,,,2.0638,,,,,,,,,,,,,86683488-290c-4d1b-b78d-dad429eec205,830,,"[100.3, 41.0]",267058,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,32,Barcelona,217,"['13406fa2-e07a-43fe-a620-3a6f70e7cb61', '5494d1b3-d32e-46ab-a61f-3f59926e732d', 'e89362ea-a6f4-4ed2-b68c-731a6c3f6fa0']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.058,Carry,True,2016/2017
,,,,"[67.8, 23.6]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,ef655234-a2db-4fbd-b551-e69d36dc8fa9,837,,"[67.8, 23.6]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Artem Kravets,27639.0,Center Forward,33,Granada,1049,"['0d6bb1f9-78df-45e9-a471-4a2726824a71', '55b9d06a-5947-40d6-83a3-090314d712ca']",27,,,,,,,,,,,,,,,,,Granada,1049,00:19:27.082,Carry,,2016/2017
,,,,"[63.3, 21.2]",,,,,,,,,,,0.6688,,,,,,,,,,,,,7d458796-b05a-43c1-b3b3-9effd14a684c,841,,"[63.3, 22.9]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jon Miquel Toral Harper,10488.0,Right Center Midfield,33,Granada,1049,"['0d2099b5-a9fd-4fb6-95c4-87be3305fe3d', 'abffe060-ec40-47cf-af93-4aff18a9905a', 'c730b015-6d47-474e-976c-f19fb99505a6']",27,,,,,,,,,,,,,,,,,Granada,1049,00:19:27.803,Carry,True,2016/2017
,,,,"[64.8, 11.6]",,,,,,,,,,,0.04201,,,,,,,,,,,,,415a6de0-42af-475a-973e-cf09cd0ae045,844,,"[64.8, 11.6]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,33,Granada,1049,"['09792d24-db39-44e2-9641-43b92ad70728', '4ab9496c-b81b-4dfb-a224-d4fe17dc55d1']",29,,,,,,,,,,,,,,,,,Granada,1049,00:19:29.015,Carry,,2016/2017
,,,,"[47.2, 62.4]",,,,,,,,,,,6.08,,,,,,,,,,,,,6c48b49e-47ed-4f8a-866b-ccd6a519c149,848,,"[32.7, 69.3]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,34,Barcelona,217,"['41858262-724f-4d06-a47a-8716f225793e', '4b257a06-1a6f-47fe-ad56-a5651d50ae56']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.197,Carry,,2016/2017
,,,,"[64.1, 76.0]",,,,,,,,,,,1.2,,,,,,,,,,,,,fe3d3900-36ef-433d-a294-2d984ab86985,851,,"[56.6, 77.6]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,34,Barcelona,217,"['76b0cfb4-0130-4e2b-bff8-2ee4c789868f', 'efdb8ccb-0791-47f3-86fa-9c11536bee18']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.640,Carry,,2016/2017
,,,,"[60.6, 61.8]",,,,,,,,,,,2.11,,,,,,,,,,,,,6dfc9f46-cfc3-48e2-8901-c77b286d8cdd,854,,"[63.9, 66.4]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Right Center Midfield,34,Barcelona,217,"['5f43f78c-8e0c-48d4-ba26-8bca112d5fa3', 'dddf5268-77b4-4f3f-8ce1-84e045d55ed4']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.953,Carry,,2016/2017
,,,,"[56.0, 25.9]",,,,,,,,,,,1.2374,,,,,,,,,,,,,58ad3ab9-b68e-4070-8a4c-e2eacb812cec,857,,"[54.2, 27.6]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,34,Barcelona,217,"['41254549-0bf0-44d3-a528-4d8e6c4d7089', 'cb3b5efb-ac13-4aa5-bf59-6e911baea5a2']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.143,Carry,,2016/2017
,,,,"[83.3, 2.9]",,,,,,,,,,,2.12,,,,,,,,,,,,,7899cdfd-3c65-478a-a05d-31aede2400e8,860,,"[77.7, 1.1]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,34,Barcelona,217,"['378b1046-3f3b-4cd3-8ebf-2e16728e1abb', 'aef8520d-07bc-45af-95df-f970f4f36da3']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.000,Carry,,2016/2017
,,,,"[74.8, 9.8]",,,,,,,,,,,1.4,,,,,,,,,,,,,d3be3a4e-4f52-4198-bebe-7b6657585700,863,,"[74.3, 6.9]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,34,Barcelona,217,"['3ffdfee1-c714-4880-a3bc-b41e4d573294', '7dd5cd5c-d110-4f6f-8b5f-e6cb8a238477']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.038,Carry,,2016/2017
,,,,"[64.1, 47.7]",,,,,,,,,,,1.28,,,,,,,,,,,,,f13febb0-c08b-421a-a1b3-c64d88a385c0,866,,"[62.7, 45.2]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,34,Barcelona,217,"['5a3d079c-7443-4fc5-8130-e07a01c2d905', '7848fa64-8112-45c8-bfd8-1d983ba95622']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.390,Carry,,2016/2017
,,,,"[84.2, 58.6]",,,,,,,,,,,2.9606,,,,,,,,,,,,,89066176-7aa7-497c-9e59-cf9ff93771c5,869,,"[84.7, 58.0]",267058,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['93054966-44c4-4aa1-9a90-2d7ff053f784', 'aa8f317b-4a95-4f13-a28d-09091eaa2a1f', 'bc5a7659-2b33-4852-9fa7-4f489cde7ada']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.896,Carry,True,2016/2017
,,,,"[53.3, 42.6]",,,,,,,,,,,1.2,,,,,,,,,,,,,cdea59b6-f6c2-4f7b-a2fb-e8959d0baa18,880,,"[52.8, 40.9]",267058,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,35,Barcelona,217,"['03d3e4b3-4d30-4f58-a59e-1d64ac8f56b8', '555c1b41-87e6-4b50-9ac6-6ec4145716c1']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.665,Carry,,2016/2017
,,,,"[57.4, 61.0]",,,,,,,,,,,4.2,,,,,,,,,,,,,dd685d1f-684e-460c-a90b-f4c6f86b4b20,883,,"[57.4, 58.4]",267058,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,35,Barcelona,217,"['2790462f-60e1-4b76-98be-a6d4d03119fc', '4d29ce90-989e-45bb-ad0d-f64806fa20ed', '5a81bd8e-72ec-4825-9aa6-628532cbf13f']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.168,Carry,True,2016/2017
