50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.740878,,,,,,,,,,,,,,,,ee57873d-008d-48a9-b18d-6734032e0774,745,,"[84.6, 6.6]",70219,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Obradović,23651.0,Left Wing,35,Real Zaragoza,395,['4d3c0555-f69f-47a6-b1b2-0c0c0d53cb55'],19,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:18:19.912,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.653672,,,,,,,,,,,,,,,,9ed99fdb-5402-438f-897b-ae057136f577,789,,"[31.4, 52.3]",70219,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ádám Pintér,10815.0,Left Defensive Midfield,37,Barcelona,217,"['00a32756-5cdd-4333-a022-905922f904ae', '0a93b3ef-e974-431a-a187-f35e8bd7994c', 'b877d56a-c032-4684-bb95-cc649fd6bab6']",11,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:11.401,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.584167,,,,,,,,,,,,,,,,ea553148-dba4-47e5-852b-dc1caf8eb4f9,793,,"[29.2, 44.1]",70219,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,37,Barcelona,217,"['0a93b3ef-e974-431a-a187-f35e8bd7994c', 'cf38229b-c9bb-42aa-9d4b-23f1dbb83782']",12,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:12.970,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.578259,,,,,,,,,,,,,,,,4cf9838a-6428-409a-a426-1d96ffa5f551,805,,"[25.2, 53.5]",70219,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ádám Pintér,10815.0,Left Defensive Midfield,37,Barcelona,217,['0407f980-7eea-4664-898a-d93198e64ffd'],18,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:18.188,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.197293,,,,,,,,,,,,,,,,6d5340b1-2a7b-48e0-a888-f9a11e316849,821,,"[55.9, 61.4]",70219,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Zuculini,7701.0,Right Wing,39,Barcelona,217,"['75630e92-4e4b-4b19-9a47-5ac529b41fd3', 'c899669e-b32d-45d1-b7c8-88a29270d694']",48,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:48.076,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.397,,,,,,,,,,,,,,,,02b99b84-67d1-4778-a9c3-2d776f2609c0,826,,"[37.9, 31.2]",70219,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Paredes Arango,26429.0,Left Center Back,39,Barcelona,217,"['8d3dc41f-168c-47c7-a375-b9600add6291', '8e94828e-474e-421b-bc73-c59ab87f8406']",53,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:53.161,Pressure,,2011/2012
,,,,,,,,,,,,,,,,4.949449,,,,,,,,,,,,,,,,7a7bfcb4-5614-4096-9e21-ec57152eb727,836,,"[43.9, 64.6]",70219,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pablo Sebastián Valeira Álvarez,26837.0,Right Back,41,Real Zaragoza,395,"['c03643da-8e95-4aab-8381-14513afd29d3', 'ca88a28d-171d-496c-95f6-68871d4fa780', 'dd2e7245-1835-41c2-9bba-1338d5cb7381']",30,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:30.384,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.653372,,,,,,,,,,,,,,,,9417898a-3743-4066-91a6-4d18e2ba873a,845,,"[46.5, 52.5]",70219,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,41,Real Zaragoza,395,"['198e6aae-3a96-485c-aa60-fc37c162154d', '34ce5001-0b54-4576-9704-224433c35c39']",39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:39.579,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.376828,,,,,,,,,,,,,,,,877aaa86-aa2b-4137-9da7-74ebdff72770,871,,"[83.1, 37.8]",70219,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,43,Real Zaragoza,395,,51,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.526,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.647268,,,,,,,,,,,,,,,,9ec691aa-c504-4126-8b06-c06b2284d1fe,874,,"[55.8, 28.4]",70219,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,43,Real Zaragoza,395,['12bf01df-c467-4fe4-8a7d-6bab6f9ef5df'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.143,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.348431,,,,,,,,,,,,,,,,d977ec94-3718-4524-b38f-2d28cb8d11b2,878,,"[38.7, 56.8]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,43,Real Zaragoza,395,"['18e4f0de-465c-44a5-a637-7c5656855a03', '5d090f2d-7b4b-432a-b69b-625b7b567f24']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.697,Pressure,,2011/2012
,,,,,,,,,,,,,,,,2.909693,,,,,,,,,,,,,,,,399e83d1-f924-4f7e-b194-fb59397a7033,882,,"[7.4, 79.4]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,43,Real Zaragoza,395,['cc69f70f-d6fc-4103-ac46-ba2b8953c1bc'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.343,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.854976,,,,,,,,,,,,,,,,e8c8db8b-81da-4ab9-a94b-f6d1017f1219,890,,"[92.6, 34.3]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Zuculini,7701.0,Right Wing,44,Barcelona,217,"['31701ad0-dc37-48da-b440-ff68dfcf85b0', '5a1b80ac-8e4e-4a48-b49d-d2c911caaec2', 'ac4c4e46-54d7-4e27-b57c-4f2e610c9938', 'ea99ada5-bc80-4c3f-865f-6998b7d7e93a']",13,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:13.132,Pressure,,2011/2012
,,,,,,,,,,,,,,,,3.192545,,,,,,,,,,,,,,,,dc802c71-486b-4a64-8f17-c386e9c4e90c,902,,"[30.8, 4.6]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham Minero Fernández,23942.0,Left Back,44,Barcelona,217,"['1224f39a-dd98-4942-9af4-6684b0e8ebc6', 'e878ae16-d8ec-43e8-89d8-cd657195429b']",24,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:24.552,Pressure,,2011/2012
,,,,,,,,,,,,,,,,2.017687,,,,,,,,,,,,,,,,cac1f616-b143-4a06-b66b-4c2044425675,932,,"[44.0, 5.9]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,44,Barcelona,217,"['11e77f98-f958-4811-a003-aff4e5328166', 'ca48ac9f-ab3d-4295-907f-56dcddf69eee', 'dc9207af-b819-447f-afde-da2d0157c5b3', 'fcba12fd-4f86-4980-abcb-2425c6ff8feb']",43,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:43.648,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.343045,,,,,,,,,,,,,,,,90dc3a69-fe9b-46d8-9151-22bca431c4e9,937,,"[46.4, 21.5]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Pintér,10815.0,Left Defensive Midfield,44,Barcelona,217,"['3c4ad5fe-2756-472f-af47-a4e5796de6c3', '3f6776a6-7b6f-4669-b7fd-7be4c5e8e577', '75e839f4-f1de-45a4-a5a8-fa8be9c7b8bc']",46,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:46.202,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.106328,,,,,,,,,,,,,,,,29802eb8-f915-4184-a120-9e5abf84ba44,949,,"[36.6, 42.0]",70219,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,44,Barcelona,217,['e9977ad1-d149-4b3b-a288-6685d54960ce'],57,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:57.195,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.573875,,,,,,,,,,,,,,,,f0da1473-6b78-404d-ab43-c67a3bf5a29c,963,,"[37.4, 50.6]",70219,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,44,Barcelona,217,"['5be52baf-19bb-48c6-900a-3b9b1f303d72', '8f98081a-d576-46fc-8287-88ab77b24da8']",6,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:06.306,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.609359,,,,,,,,,,,,,,,,c692c14e-3e3a-4a20-9f0f-121273bce67f,975,,"[82.8, 71.6]",70219,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Real Zaragoza,395,"['08aa4cad-e7ed-4010-8c2e-890dad5ad3cd', '8141bba6-0927-4123-b232-4e30a332e460']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.337,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.121145,,,,,,,,,,,,,,,,3fd25412-d345-4d59-adc9-c6dc19a6a931,985,,"[56.2, 13.1]",70219,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Pintér,10815.0,Left Defensive Midfield,45,Real Zaragoza,395,"['8dcf34b3-f3a8-402b-9a00-77e28d36399c', 'b83abe76-5ed0-44aa-9127-cc4f7dd0a93d']",29,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:29.393,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.471629,,,,,,,,,,,,,,,,8c5e6359-7ee5-4fae-947d-6a685c4315fb,1021,,"[79.7, 45.2]",70219,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Real Zaragoza,395,"['118d47af-253b-432e-8a71-5651c385e7ca', '974241d1-bea7-4ded-8dab-90ed0871929b']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.459,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,1.645671,,,,,,,,,,,,,,,,afa6ff76-eecd-451b-9f87-81b7c56c4218,1025,,"[79.5, 15.6]",70219,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,49,Barcelona,217,"['380a0ad9-64ea-4462-8ce5-baf91badb42d', 'a39f5087-e8c1-45fe-809e-50e90f609dbb']",25,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:25.374,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.811501,,,,,,,,,,,,,,,,44c31bca-7174-4a8f-a2e1-6ddca0b611d7,1043,,"[63.9, 26.1]",70219,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,49,Barcelona,217,['def13291-a474-44e3-93ef-f66f63f44b81'],41,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:41.102,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.846858,,,,,,,,,,,,,,,,d4cc7346-b5d1-43e7-a750-cfb0f7ef258f,1050,,"[44.0, 50.0]",70219,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Pintér,10815.0,Left Defensive Midfield,49,Barcelona,217,['619baf7c-f0b6-4aa6-9ceb-136a6ab0cfa7'],45,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:45.182,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.320346,,,,,,,,,,,,,,,,35562d47-d436-44a9-84f3-4c5e9337f4c7,1073,,"[28.9, 35.6]",70219,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Paredes Arango,26429.0,Left Center Back,49,Barcelona,217,"['747671f0-fb4d-480a-87e2-059e3570ae9e', 'aa0cf6d3-a21a-4184-91e2-ca1df1c5418b']",6,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:06.473,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.025608,,,,,,,,,,,,,,,,90a4fcdc-1d76-4218-91fc-165a4afcc47b,1100,,"[24.3, 64.0]",70219,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Zuculini,7701.0,Right Wing,51,Barcelona,217,['e1676c47-dc1f-4028-bc83-a947f026c34b'],31,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:31.485,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.898128,,,,,,,,,,,,,,,,31a98d95-58a8-44b0-91fe-2a6c8f7b3e74,1106,,"[58.5, 53.1]",70219,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Lafita Castillo,26020.0,Center Attacking Midfield,51,Barcelona,217,"['32369fed-e42f-4f41-9c23-f1b559646d80', '426ad884-3848-4a13-86f2-18604bff5043']",37,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:37.316,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.846654,,,,,,,,,,,,,,,,fb14bd6f-2058-4d5e-bb9f-eb15dd6afdc7,1141,,"[86.6, 4.9]",70219,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Reina Aranda,26522.0,Center Forward,54,Real Zaragoza,395,"['79e16f7c-5bf8-4c10-8f03-8fddb2a06ce7', '95da5b6f-87f1-4ee2-bec1-2e1941fa35f5']",26,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:26.905,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.286036,,,,,,,,,,,,,,,,0ba98486-d85f-4bd4-9502-86880a0c3450,1150,,"[48.7, 79.4]",70219,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,54,Real Zaragoza,395,['de35b9a5-438c-43b0-811b-e24b20c08060'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.656,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.207514,,,,,,,,,,,,,,,,bc369cc5-b94c-442d-9ef2-e78dd44c1033,1155,,"[52.7, 74.8]",70219,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Center Defensive Midfield,54,Real Zaragoza,395,,34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.662,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.517479,,,,,,,,,,,,,,,,9890818f-b704-48bc-aea4-75e7df3f4ad4,1162,,"[41.9, 79.6]",70219,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,55,Real Zaragoza,395,"['45df8bb4-8fce-4bd4-ba9b-35b862e68305', '809a0d33-5411-4357-983d-adeab772231c']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.652,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.300797,,,,,,,,,,,,,,,,2d12d577-56bc-44ed-a8cf-7233f7d58eee,1175,,"[45.8, 42.0]",70219,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,55,Real Zaragoza,395,"['02adbdee-7e52-4300-89c6-cce64f482597', 'b8a63d80-4000-4d51-a5ae-c67f0f61053f']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:13.670,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.901065,,,,,,,,,,,,,,,,82d8384b-294a-4da8-8961-4a26caea8c55,1177,,"[55.4, 12.2]",70219,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,55,Real Zaragoza,395,"['1bd3a31e-3c66-4555-8ffb-f247ce5f175e', '8e508f48-ff79-4a94-b10f-00d8321e65d8', 'a8232256-1f2c-4ff6-8704-a3b53102c3d6']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.015,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.105086,,,,,,,,,,,,,,,,45471de5-9f59-4a4e-99dc-5beac6b89ba0,1183,,"[14.8, 26.8]",70219,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,55,Real Zaragoza,395,['8884bbfe-7da6-49f0-b5a4-91ec1ba32cc4'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.923,Pressure,,2011/2012
,,,,,,,,,,,,,,,,2.918179,,,,,,,,,,,,,,,,8bb7d359-db6d-4eb0-a3c6-bcb9855c62f7,1197,,"[18.1, 63.6]",70219,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Sebastián Valeira Álvarez,26837.0,Right Back,58,Barcelona,217,"['0aa2cf27-a874-42b2-bc3b-790840790011', 'ca2963ac-265a-46c7-8fc9-6ec735073af8', 'f91e6173-7bf6-41ae-aa2b-4a0654fdc9bd']",42,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:42.476,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.019433,,,,,,,,,,,,,,,,409e1e42-95d7-4134-8d48-40312b9831f1,1204,,"[43.9, 72.2]",70219,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Lafita Castillo,26020.0,Center Attacking Midfield,58,Barcelona,217,"['27268816-e906-4373-8bcf-a1bce7054f6e', '42c986ce-26a5-4ec6-bbfb-debd2c018e07']",50,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:50.120,Pressure,,2011/2012
,,,,,,,,,,,,,,,,4.542301,,,,,,,,,,,,,,,,8ef7060e-aa0c-490c-926e-3b0a93d78bbb,1211,,"[7.8, 75.6]",70219,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ádám Pintér,10815.0,Left Defensive Midfield,58,Barcelona,217,"['22183e0c-6907-40c7-af0a-d8903ffc1439', 'e98fc4ff-2da6-4a1c-a843-00a8d93335fb']",53,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:53.545,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.150583,,,,,,,,,,,,,,,,df0357d8-b026-4194-adce-9c933df73c56,1230,,"[37.1, 64.5]",70219,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ádám Pintér,10815.0,Left Defensive Midfield,60,Barcelona,217,"['7e6b64e3-d338-4be7-be38-13c9d852dfd7', 'bd32ed52-59ad-4626-a437-205043855fb6']",36,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:36.983,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.527919,,,,,,,,,,,,,,,,57d4e1fb-17cf-4ff7-a7c8-d3348a1f3fde,1243,,"[90.8, 15.9]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,61,Barcelona,217,['fb54d31d-f40f-495b-895d-f2e6d7818ccc'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.819,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,2.132558,,,,,,,,,,,,,,,,0e4ebfcb-8794-4e26-875f-81b5c3c46aaa,1247,,"[72.4, 13.5]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,61,Barcelona,217,"['eea7f31e-0036-4c00-9d2f-c1bd97cd999c', 'fd9bd38d-c949-4288-bb87-80b3073c9b40']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.591,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.081142,,,,,,,,,,,,,,,,b125e8ad-6aff-46a1-bf79-d6e8d6a187f6,1264,,"[47.8, 57.2]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ádám Pintér,10815.0,Left Defensive Midfield,61,Barcelona,217,"['2a78b9d0-e838-4fae-bf21-3ac781489c71', '3a88a866-7a23-4f68-83c6-7e0af290fb0b']",31,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:31.353,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.64779,,,,,,,,,,,,,,,,f21862fa-6a6e-4ca6-8980-a12ec5aa4994,1271,,"[46.4, 37.8]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,61,Barcelona,217,['5164ac72-6ea8-4096-81b2-eff736d2f6fa'],36,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:36.925,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.653158,,,,,,,,,,,,,,,,7d7bb082-b104-4cc7-8576-ee52af645b0b,1276,,"[43.5, 43.9]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ádám Pintér,10815.0,Left Defensive Midfield,61,Barcelona,217,"['1bbe669b-2b3c-44b6-ab98-bd3199b78c24', 'aaf4271b-3779-40b5-9471-2a765bbe644f']",39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:39.383,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.4479,,,,,,,,,,,,,,,,9f1916ce-2e6c-4ac1-8bb3-08baca58599b,1286,,"[43.3, 24.9]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Reina Aranda,26522.0,Center Forward,61,Barcelona,217,"['0b0fe331-158b-4a1b-9e19-176ddcd65599', 'fc86b5a7-582a-4534-b449-7d8efa524478']",46,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:46.116,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.427587,,,,,,,,,,,,,,,,d6d3b5cd-68e2-465b-a043-d0b3947b9c44,1296,,"[29.8, 40.9]",70219,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Sebastián Valeira Álvarez,26837.0,Right Back,61,Barcelona,217,['776eb92d-381a-4342-8552-e05e0c9ab6bc'],52,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:52.505,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,2.703311,,,,,,,,,,,,,,,,5da223e0-ca7a-4762-9aa0-c833c136d6a1,1321,,"[107.7, 17.0]",70219,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,62,Real Zaragoza,395,"['1139351f-1979-4dc9-abbf-9131b8fb7fc5', '65b71601-c934-4123-b836-2c837324de7c']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.518,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.469068,,,,,,,,,,,,,,,,d98fcc6f-0c0a-4563-b4cf-f7eaac7d6544,1328,,"[14.8, 13.1]",70219,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,63,Real Zaragoza,395,['499b89f8-52dd-4b5e-bbf1-a77286e26569'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.160,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.779507,,,,,,,,,,,,,,,,7dccfb60-f11c-4c47-9d98-2d3a0b757fcb,1339,,"[45.6, 1.4]",70219,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham Minero Fernández,23942.0,Left Back,64,Barcelona,217,"['01ec4498-d681-4681-827f-e9b84f63c415', '6952bd7b-f519-4cfc-a4cc-e5eafedd08d8', '7be312fd-2288-4430-880c-4a7fb45f06ae']",5,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:05.851,Pressure,,2011/2012
,,,,,,,,,,,,,,,,2.333906,,,,,,,,,,,,,,,,74a990a8-f6e6-4acd-a13b-c2a8945755d6,1346,,"[34.0, 16.2]",70219,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Lafita Castillo,26020.0,Center Attacking Midfield,65,Barcelona,217,['780550ea-2471-450d-b550-86a8df4c9aa0'],36,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:36.525,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.509559,,,,,,,,,,,,,,,,a14591f1-5971-41a0-a834-561593e7626d,1358,,"[22.6, 37.2]",70219,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,65,Barcelona,217,"['6aef6240-9588-406d-96a2-faa3b9c3d285', 'dd8b33e9-7949-4f3c-8708-db640dcb46df']",45,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:45.818,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.987,,,,,,,,,,,,,,,,5535f0a7-5099-4d1e-8e57-a0f48ba86707,1374,,"[12.3, 32.3]",70219,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abraham Minero Fernández,23942.0,Left Back,66,Barcelona,217,['3d2e119d-fb87-4a5b-9a36-1357d33892f8'],4,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:04.774,Pressure,,2011/2012
