50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.592654,,,,,,,,,,,,,d0df2738-7ac4-4f3a-a3ce-7b90556a994c,122,,"[75.7, 61.9]",267183,2,,,,-1.6310072,,Right Foot,,,,"[74.0, 33.7]",,Ground Pass,,28.251194,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,4,Barcelona,217,['b082668a-5062-4173-bd34-69828e36a05f'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.139,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.2915,,,,,,,,,,,,,ebf5c21b-e72f-4a81-827b-522dabcfb1c2,126,,"[97.6, 15.2]",267183,2,,,,2.2120402,,Right Foot,,,,"[92.3, 22.3]",,Ground Pass,,8.860023,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['1275d4aa-6735-40ee-a5e3-7f5095277f4f', '6e768370-c0b0-472c-a831-e74dba5c3c06']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.555,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.362255,,,,,,,,,,,,,8ff8bc73-a049-4e4c-9ebf-fc3840d6ac49,129,,"[92.2, 22.3]",267183,2,,,,-0.08591241,,Left Foot,,,,"[113.1, 20.5]",,High Pass,,20.97737,,,Andrés Iniesta Luján,5216.0,,,Through Ball,True,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,['fd020d3c-4d54-45c5-af85-350a051f48ff'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.927,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.850951,,,,,,,,,,,,,46158973-fa51-45ce-8c48-ba2222454190,133,,"[117.0, 24.0]",267183,2,,,,1.8646656,,Left Foot,True,True,,"[112.4, 39.2]",,Low Pass,,15.880806,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['14377fe2-f953-4c1f-8238-8168ff704827', '1796be0b-472a-46b1-9727-24a8fc420409']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.651,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.1362,,,,,,,,,,,,,d196db77-5b15-4303-95ee-cb0a51af9e6d,136,,"[120.0, 0.1]",267183,3,,,,1.6847582,,Right Foot,,,,"[116.2, 33.3]",,High Pass,True,33.416763,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['ba1650e9-2f1e-4d82-8c28-d8e32e765bdd'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.173,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,3.07529,,,,,,,,,,,,,b2ca5167-da8c-40a1-ba98-6270014bbbd4,138,,"[86.7, 30.5]",267183,3,,,,0.0,,Left Foot,,,,"[119.6, 30.5]",,High Pass,,32.9,Out,,,,,,,,Recovery,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,,5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.973,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,3.530402,,,,,,,,,,,,,96730ed5-2170-41a4-860a-5928e86605b6,139,,"[6.0, 36.0]",267183,3,True,,,-0.0039062302,,Right Foot,,,,"[31.6, 35.9]",,Ground Pass,,25.600195,,,Toni Kroos,5574.0,,,,,Goal Kick,1,From Goal Kick,Iker Casillas Fernández,11179.0,Goalkeeper,6,Real Madrid,220,['187da1cf-9cb2-422b-b8b9-c1bd803edc60'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:18.658,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.131593,,,,,,,,,,,,,eaec4e00-e0c6-4478-bf20-eb4e3250a16c,141,,"[31.6, 35.9]",267183,3,,,,-0.67615736,,Right Foot,,,,"[40.2, 29.0]",,Ground Pass,,11.025879,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,6,Real Madrid,220,['8aec0e5f-017c-4845-89b5-b5b0a6e411dd'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:25.535,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.323258,,,,,,,,,,,,,332170bb-25a6-4a01-bade-be37b84a9f9e,144,,"[41.1, 27.7]",267183,3,,,,-1.4812925,,Right Foot,,,,"[42.5, 12.1]",,Ground Pass,,15.662695,,,Sergio Ramos García,5201.0,,,,,,1,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,['ba750435-be3f-4530-b7cc-6879e7aaa11d'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:28.064,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.766746,,,,,,,,,,,,,78a37837-feb4-4473-a7d2-0872afc8c14f,147,,"[49.6, 9.4]",267183,3,,,,1.7152379,,Left Foot,,,,"[48.8, 14.9]",,Ground Pass,,5.557877,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,6,Real Madrid,220,['411af129-80e4-47f4-bff4-0cb6407b2790'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:30.306,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.335306,,,,,,,,,,,,,fe61fd58-3747-459b-9d9b-b2ae64da63f7,150,,"[47.8, 20.4]",267183,3,,,,1.8622531,,Right Foot,,,,"[42.1, 39.4]",,Ground Pass,,19.836582,,,Toni Kroos,5574.0,,,,,,1,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,['3b73b391-a1c3-4cef-8ea5-7dfc94aca5a1'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:32.684,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.298245,,,,,,,,,,,,,04b6c53f-c65c-4d27-9a55-c69acab9767a,153,,"[42.1, 39.4]",267183,3,,,,1.2764362,,Right Foot,,,,"[48.8, 61.5]",,Ground Pass,,23.093288,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,6,Real Madrid,220,['107a16ba-d119-4d74-acaf-4f1c05ac8d40'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:35.092,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,3.4212,,,,,,,,,,,,,a4746802-d58c-4e14-9410-79f3122d175d,156,,"[48.8, 61.5]",267183,3,,,,-0.084012315,,Right Foot,,,,"[105.8, 56.7]",,High Pass,,57.201748,,,Gareth Frank Bale,6399.0,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['f4a930a0-f9d3-469e-9b65-9ffca8a4a294'],38,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:38.174,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,2.2811,,,,,,,,,,,,,d9f7dd41-d7a5-41f4-89a7-ad60e7e4502b,158,,"[106.5, 56.7]",267183,3,,,True,-2.1137474,,,,,,"[99.5, 45.1]",,Low Pass,,13.548431,Incomplete,,Karim Benzema,19677.0,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,6,Real Madrid,220,"['5a5c0c16-95c7-439e-bcee-8957ccb92f32', '911748b6-de54-4582-9606-eed19ead438b', 'd01a6034-5f7c-43d0-a1ae-d88d30b62801']",41,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:41.635,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,2.872091,,,,,,,,,,,,,7c4acab2-8848-41b1-a863-36458054b5c0,164,,"[64.8, 22.7]",267183,3,,,,0.48898968,,Right Foot,,,,"[113.1, 48.4]",,High Pass,,54.711792,Incomplete,,Gareth Frank Bale,6399.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,6,Real Madrid,220,"['00c1f01f-a6bc-4eb7-b521-b8b497573e9a', '64e2b6ef-7e64-4757-b7db-4425db74987d']",52,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:52.165,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.012612,,,,,,,,,,,,,c2029b46-8a1c-444f-97a6-10ba55471727,167,,"[7.6, 28.0]",267183,3,True,,,-1.0450279,,Right Foot,,,,"[12.3, 19.9]",,Ground Pass,,9.364828,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,['7fcb8909-7457-4a1c-bfbc-2e8302b44de2'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.062,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.403251,,,,,,,,,,,,,733c069b-cef4-40ed-9ca7-0861c08c61cf,169,,"[12.7, 16.0]",267183,3,,,,0.97050554,,Left Foot,,,,"[22.9, 30.9]",,Ground Pass,,18.056854,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['8a9ba262-6b10-4c2b-8626-970712c76775'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.774,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.289097,,,,,,,,,,,,,86b58ec4-2d5e-44bb-a5fb-f0e5b7e7d10c,172,,"[23.1, 30.9]",267183,4,,,,0.18141519,,Left Foot,,,,"[40.0, 34.0]",,Ground Pass,,17.181967,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,7,Barcelona,217,['51397ec7-bf10-4002-97c6-36d5525e4a50'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.347,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.073259,,,,,,,,,,,,,b2bf2fa3-8093-499d-8e6a-16f48c2aad25,175,,"[54.5, 52.8]",267183,4,,,,1.0640874,,Right Foot,,,,"[66.6, 74.6]",,Ground Pass,,24.93291,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['0110e7f0-2d54-41e8-96ef-e90e3321acaa'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.783,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.6144,,,,,,,,,,,,,a481619f-5c1c-49d3-8e3d-8a1bb39af0e8,187,,"[97.6, 61.4]",267183,4,,,,-2.1057515,,Right Foot,,,,"[94.4, 56.0]",,Low Pass,,6.276942,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,"['08d288f2-fc04-46e2-a630-2c0905779e48', '6bed184d-796f-4e91-bc54-d3b27c4cbd22']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.721,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.434454,,,,,,,,,,,,,01da3b29-9eb5-4bca-86ba-1b343c87da6c,193,,"[32.5, 27.9]",267183,4,,,,0.43436727,,Right Foot,,,,"[51.9, 36.9]",,Ground Pass,,21.385977,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,8,Real Madrid,220,['81802005-850a-43e7-9ca6-0058899bb012'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:22.812,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,2.113477,,,,,,,,,,,,,c7c47eb4-9861-489f-8b76-6e145671f8f4,196,,"[51.9, 36.9]",267183,4,,,,1.8871561,,Right Foot,,,,"[44.6, 59.2]",,Ground Pass,,23.464441,,,Daniel Carvajal Ramos,5721.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,8,Real Madrid,220,['0053c60e-d506-4dd9-abeb-a9f0dffc3290'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:24.286,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,2.923133,,,,,,,,,,,,,2357ef5e-8363-4136-b812-9eeab0c9d258,200,,"[50.1, 65.1]",267183,4,,,,0.41260839,,Right Foot,,,,"[76.6, 76.7]",,Ground Pass,,28.927668,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,8,Real Madrid,220,"['02432aec-6823-48d1-bcc7-378f556d9e20', '12b466b2-af45-4058-ab32-23ce112ecff8']",27,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:27.139,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.453873,,,,,,,,,,,,,5722c69d-5584-42c6-97f2-1822dc3a7203,207,,"[36.4, 8.5]",267183,4,,,,1.3854483,,Right Foot,,,,"[38.8, 21.3]",,Ground Pass,,13.023056,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['ab27d6a4-caaa-4680-ae3a-1b79d90254a8'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.755,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.856266,,,,,,,,,,,,,52cd7a10-baa4-4cda-942d-1a150b678668,210,,"[49.0, 28.7]",267183,4,,,,1.1050119,,Right Foot,,,,"[58.4, 47.4]",,Ground Pass,,20.929644,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['fae28241-6abd-4da0-961b-fd007ec73ced'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.150,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,2.149259,,,,,,,,,,,,,152b101d-b0d8-44bb-9b11-1d4227e1fa6c,213,,"[55.6, 57.7]",267183,4,,,,1.3431724,,Right Foot,,,,"[59.7, 75.4]",,Ground Pass,,18.168653,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,9,Barcelona,217,['232415ee-c74f-4c80-a034-ff18659f5c48'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.677,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.7084,,,,,,,,,,,,,30e67e5e-ea6b-4848-a570-fe86a97dd14e,216,,"[64.5, 75.0]",267183,4,,,,-1.3357841,,Right Foot,,,,"[74.7, 32.4]",,High Pass,,43.804108,Incomplete,,Andrés Iniesta Luján,5216.0,,True,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['17110e9a-0606-4365-9985-7da651e699a6', '84d4ea20-273e-4e2c-a457-fb9f951adc42']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.234,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.8776,,,,,,,,,,,,,84d4ea20-273e-4e2c-a457-fb9f951adc42,218,,"[45.4, 47.7]",267183,4,,,True,-0.5960561,,,,,,"[62.5, 36.1]",,High Pass,,20.663252,Incomplete,,,,,,,,Recovery,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,9,Barcelona,217,"['30e67e5e-ea6b-4848-a570-fe86a97dd14e', '9c50d61b-972e-4512-8f67-512481f439d0', 'd33d882a-657a-4e6b-983a-54efba91fc37']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:45.942,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.5972,,,,,,,,,,,,,b62f835a-eb55-47a3-bf98-9cd36873415f,222,,"[63.7, 45.6]",267183,4,,,,1.4711276,,Right Foot,,,,"[63.9, 47.6]",,Ground Pass,,2.0099752,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['97695ca9-446c-4820-8654-24ecd18c4027'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.812,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.1727,,,,,,,,,,,,,28d4f486-9169-4d8d-90c1-7a1aef0cc0a4,225,,"[72.9, 28.0]",267183,4,,,,-1.971746,,Left Foot,,,,"[69.0, 18.8]",,Ground Pass,,9.992497,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['c90e4603-dd76-42c0-850a-82b645d27f88'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.102,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.3873,,,,,,,,,,,,,cee5fde9-7164-4ce9-9129-1524307f43a5,228,,"[68.8, 19.3]",267183,4,,,,-0.95506585,,Right Foot,,,,"[79.2, 4.6]",,Ground Pass,,18.006943,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['e464955b-33c1-4dd5-882e-677b64dd791e'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.935,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.546257,,,,,,,,,,,,,9caa19c0-1903-406c-bdcb-6f77163b85e5,231,,"[79.3, 5.2]",267183,4,,,,2.3380146,,Left Foot,,,,"[68.5, 16.4]",,Ground Pass,,15.55892,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['2007ea7d-502b-4f25-bb68-818b509f693e'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.421,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.005237,,,,,,,,,,,,,cfd72408-916c-436d-9480-afad99572765,235,,"[68.5, 16.2]",267183,5,,,,0.26060238,,Right Foot,,,,"[79.0, 19.0]",,Ground Pass,,10.866922,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['7abb924f-b4a1-49be-887b-4ad5d74d7477', '7fa308ff-d151-4bea-9806-624bf14c0730', 'dadc621e-77a2-4428-a86d-ed5300cb3e0c']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.335,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.028672,,,,,,,,,,,,,145b42b6-45f0-42d4-936a-408a1c713171,239,,"[45.7, 61.5]",267183,5,,,,-0.551655,,Right Foot,,,,"[57.4, 54.3]",,Ground Pass,,13.737904,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,10,Real Madrid,220,['d953deb7-329d-4f61-88a4-577b7ba6c209'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:02.105,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.929859,,,,,,,,,,,,,cb5f4b07-cac4-4edb-acac-2efb1a2beea3,243,,"[56.8, 56.7]",267183,5,,,,-2.4901395,,Right Foot,,,,"[48.8, 50.6]",,Ground Pass,,10.060318,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,10,Real Madrid,220,"['8b3c17c1-e09b-45d5-a932-6e2cef522223', 'efd82aa5-3395-44b3-bb4b-b92a3429f9c7']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:03.549,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.530137,,,,,,,,,,,,,f4b46862-9181-4b7c-90ad-788f4c107d13,246,,"[63.5, 40.9]",267183,5,,,,-1.6186068,,Right Foot,,,,"[62.5, 20.0]",,Ground Pass,,20.92391,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,10,Real Madrid,220,['7ac7bd60-465a-4302-846e-c47aa49a8d9b'],6,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:06.357,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.930529,,,,,,,,,,,,,619b02c7-472b-43ab-89d5-0f24a45dd51e,249,,"[64.1, 16.3]",267183,5,,,,1.1964628,,Right Foot,,,,"[67.4, 24.7]",,Ground Pass,,9.024965,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,10,Real Madrid,220,['f91fb538-4c2d-49f4-84e8-4d6b534abdb2'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:10.076,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.384203,,,,,,,,,,,,,a117d13b-26d2-4b14-8339-185f2886f93c,252,,"[68.2, 23.5]",267183,5,,,,-1.0589405,,Right Foot,,,,"[78.2, 5.7]",,Ground Pass,,20.41666,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,10,Real Madrid,220,['37aeb70f-0a38-4e06-9997-cc61e1c0b3c1'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:11.888,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.929358,,,,,,,,,,,,,54332faa-1843-4e01-95ba-abcdd341cbb5,255,,"[78.8, 5.5]",267183,5,,,,3.1415927,,Left Foot,,,,"[72.3, 5.5]",,Ground Pass,,6.5,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,10,Real Madrid,220,['f5e90ef4-cc1f-4984-b6ac-55c8e8434add'],14,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:14.607,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.761452,,,,,,,,,,,,,3d4645e6-41d2-4d06-93d9-b23775af2b61,258,,"[72.9, 5.5]",267183,5,,,,0.41450688,,Right Foot,,,,"[80.4, 8.8]",,Ground Pass,,8.1939,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,10,Real Madrid,220,['5d04d91c-991f-4b5a-ab80-7908f8b9b877'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:16.231,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.058597,,,,,,,,,,,,,2e1397bf-e359-406c-b372-471a509bb953,261,,"[78.0, 8.2]",267183,5,,,,-2.9441972,,Right Foot,,,,"[68.0, 6.2]",,Ground Pass,,10.198039,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,10,Real Madrid,220,['da73a977-c40b-4eec-9a98-8a3796c33604'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:17.495,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.686966,,,,,,,,,,,,,eac77228-eb70-4488-9703-d39b884db74c,265,,"[68.0, 10.0]",267183,5,,,,-0.62290907,,Right Foot,,,,"[75.1, 4.9]",,Ground Pass,,8.741854,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,10,Real Madrid,220,"['1c65dd84-963a-475a-bf0d-a57cfebeabdd', 'd062b186-7709-4031-a1dd-87db88be3a61']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:18.634,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,2.498968,,,,,,,,,,,,,95b0e630-e2a8-482a-b09d-325d0e3520c7,268,,"[78.8, 0.1]",267183,5,,,,2.9027615,,,,,,"[55.8, 5.7]",,Low Pass,,23.671925,,,Sergio Ramos García,5201.0,,,,,Throw-in,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,11,Real Madrid,220,['262672f6-2911-4035-be54-27ff2f410026'],27,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:27.427,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.015664,,,,,,,,,,,,,5c637de0-5f66-4c08-9193-b2db3951fce7,271,,"[51.9, 8.6]",267183,5,,,,0.11710875,,Right Foot,,,,"[57.0, 9.2]",,Ground Pass,,5.135173,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,11,Real Madrid,220,['321981fd-f593-4338-a155-6ec7b517d6bd'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:31.918,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.187471,,,,,,,,,,,,,611d49a7-81bc-428a-8e5c-c8643e3e0b5a,274,,"[62.5, 12.5]",267183,5,,,,-0.17821325,,Right Foot,,,,"[78.6, 9.6]",,Ground Pass,,16.359095,,,Karim Benzema,19677.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,11,Real Madrid,220,['de344fa9-0fb8-4fd1-934e-017f39ee0dfa'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:35.681,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.903366,,,,,,,,,,,,,ced286cb-8ce2-4b03-973d-c0224fe05a77,277,,"[77.3, 9.8]",267183,5,,,,-2.1421337,,Right Foot,,,,"[73.7, 4.2]",,Ground Pass,,6.6573267,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,11,Real Madrid,220,['8462a72c-019f-4f9b-9a7d-3a6de9a9541c'],38,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:38.853,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.126996,,,,,,,,,,,,,b66d6b6e-1054-4d51-a9c1-e8020b65fd12,281,,"[83.5, 18.2]",267183,5,,,,0.8891905,,Right Foot,,,,"[96.4, 34.1]",,Ground Pass,,20.474863,Incomplete,,Gareth Frank Bale,6399.0,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,11,Real Madrid,220,"['430eb989-ad94-4fdd-8dc2-cdef04d52da7', 'b3e1251f-4bab-4335-89bf-56fcf1258d47', 'f63038c0-1ea7-4288-b002-43573db86452']",42,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:42.969,Pass,True,2014/2015
