50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.946428,,,,,,,,,,,,bdce1e25-2811-47c7-ac12-4f1919235204,1752,,"[108.2, 40.1]",9575,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,70,Barcelona,217,['5d9de870-32a6-458f-a1bc-8bcb6832b3b0'],3,Right Foot,,"[120.0, 41.0, 1.7]",True,"[{'location': [107.1, 60.3], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.7, 41.7], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 40.1], 'player': {'id': 20062, 'name': 'Juan José Narváez Solarte'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 46.6], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 51.7], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.8, 50.9], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 51.0], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 46.7], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.1, 44.5], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",a6439a91-251f-453e-a678-5eac4ccd7c86,Goal,0.2199978,Normal,Open Play,,,,,,Barcelona,217,00:38:03.032,Shot,,2017/2018
,,,,,,,,,,,,,,,0.661746,,,,,,,,,,,,4a63382f-2717-419b-a87d-3d4abf3fbca2,2780,,"[97.8, 34.2]",9575,59,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,113,Barcelona,217,"['03ffb7ef-9def-4723-ac5b-ed96aef784ce', '3371472d-fc65-44eb-bd63-567a51359ff8']",49,Left Foot,,"[120.0, 36.0, 0.6]",,"[{'location': [83.5, 59.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 32.2], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 31.2], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.7, 35.9], 'player': {'id': 20062, 'name': 'Juan José Narváez Solarte'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.2, 34.8], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.3, 55.1], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.7, 59.2], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 42.6], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 32.7], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 38.8], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4a59bddd-9786-4f91-8d76-e277a1e9e471,Post,0.034475986,Normal,Open Play,,,,,,Barcelona,217,00:14:49.853,Shot,True,2017/2018
,,,,,,,,,,,,,,,1.279672,,,,,,,,,,,,6a872f49-1850-419b-b94d-b91230a1c227,3200,,"[95.4, 40.1]",9575,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Nahuel Leiva Esquivel,18867.0,Right Wing,129,Barcelona,217,['c894b838-49cc-4231-952d-e58eb9628d84'],0,Right Foot,,"[120.0, 44.6, 4.7]",True,"[{'location': [116.2, 39.9], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.5, 20.1], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [79.3, 28.0], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [78.8, 41.6], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [87.9, 23.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.5, 17.9], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.9, 56.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 31.3], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 26.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 39.5], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,Off T,0.042167168,Normal,Open Play,,,,,,Real Betis,218,00:24:00.164,Shot,,2017/2018
,,,,,,,,,,,,,,,1.285978,,,,,,,,,,,,290ad550-2ddb-437f-a38b-ab4b7b775e58,3213,,"[97.9, 61.1]",9575,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Barcelona,217,['79d37667-c8a1-432e-9d51-a0b549c5a268'],34,Left Foot,,"[120.0, 37.6, 3.4]",,"[{'location': [107.4, 32.8], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 44.0], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 56.1], 'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.6, 42.1], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 61.9], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.0, 43.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [109.0, 47.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.3, 32.8], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 41.1], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.3, 37.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.2, 39.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.6, 34.3], 'player': {'id': 6836, 'name': 'Francisco Javier García Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 38.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 40.2], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 46.8], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.1, 55.2], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.2, 42.5], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Off T,0.011076395,Normal,Free Kick,,,,,,Barcelona,217,00:25:34.497,Shot,,2017/2018
,,,,,,,,,,,,,,,0.815255,,,,,,,,,,,,5a35a152-3ed2-4f6c-ad68-dca868598a12,3621,,"[101.4, 24.0]",9575,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,144,Barcelona,217,['81b5be8a-2e3a-47a8-869e-ddb2620d8202'],42,Left Foot,,"[120.0, 35.9, 2.4]",,"[{'location': [86.6, 42.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.3, 37.9], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 44.1], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 18.9], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.7, 38.0], 'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.7, 35.8], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 31.8], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 26.0], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 33.0], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [103.5, 28.5], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.2, 30.3], 'player': {'id': 6836, 'name': 'Francisco Javier García Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 40.3], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.9, 52.9], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.8, 25.7], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.7, 17.8], 'player': {'id': 6831, 'name': 'Francisco Javier Guerrero Martín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",a3438863-113f-45d4-9952-17eaec4f0c7b,Post,0.03717771,Normal,Open Play,,,,,,Barcelona,217,00:35:42.246,Shot,,2017/2018
,,,,,,,,,,,,,,,0.231829,,,,,,,,,,,,4558a9f4-3a48-4a1f-b586-619602396a72,3624,,"[103.9, 30.0]",9575,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Alcácer García,6402.0,Left Midfield,144,Barcelona,217,"['0677af03-6d69-44f2-a839-8f5e66aab62b', 'f8ac1bbf-cd9e-4d8b-a068-4ec56fe0f708']",43,Left Foot,,"[107.6, 31.9]",True,"[{'location': [108.0, 26.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.9, 20.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.7, 50.7], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 18.9], 'player': {'id': 6831, 'name': 'Francisco Javier Guerrero Martín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.7, 28.2], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 34.9], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [107.6, 32.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.3, 35.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 38.5], 'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.8, 36.6], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 43.5], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 32.4], 'player': {'id': 6836, 'name': 'Francisco Javier García Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,Blocked,0.053030435,Half Volley,Open Play,,,,,,Barcelona,217,00:35:43.957,Shot,,2017/2018
,,,,,,,,,,,,,,,0.658207,,,,,,,,,,,,86a65f01-4b74-4840-a3c4-f811819dfcfa,3629,,"[112.4, 35.9]",9575,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,145,Barcelona,217,['c8d4630b-b28f-44b4-945b-eb5178dc331b'],24,Head,,"[120.0, 34.7, 1.2]",,"[{'location': [111.1, 37.6], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.7, 38.2], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.3, 34.9], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.8, 37.9], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.6, 39.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 47.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.0, 37.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [95.5, 51.0], 'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.2, 35.9], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.7, 49.2], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.9, 44.9], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 41.3], 'player': {'id': 6831, 'name': 'Francisco Javier Guerrero Martín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.9, 46.1], 'player': {'id': 6836, 'name': 'Francisco Javier García Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 49.7], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.4, 39.3], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 48.1], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 52.1], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",4b9edcfe-e729-4fd2-950a-bf3f5fb02ade,Off T,0.14244185,Normal,Open Play,,,,,,Barcelona,217,00:36:24.749,Shot,,2017/2018
,,,,,,,,,,,,,,,0.150202,,,,,,,,,,,,78510bd5-7ebc-4025-856a-e673ecf54008,3692,,"[103.5, 45.9]",9575,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,148,Barcelona,217,"['058d03a0-530e-4b44-9100-0d15238aa626', 'ec1079ee-d4bb-4979-9efd-634f1720a590']",54,Left Foot,True,"[117.4, 39.7, 1.0]",,"[{'location': [93.6, 41.4], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 45.1], 'player': {'id': 6836, 'name': 'Francisco Javier García Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 46.8], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.8, 41.5], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 47.3], 'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.5, 47.5], 'player': {'id': 6835, 'name': 'Alin Dorinel Toșca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 44.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 39.5], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 39.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [96.3, 51.9], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 34.3], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",793a801f-ad2e-452b-a59d-36a94b8902c2,Saved,0.053793248,Normal,Open Play,,,,,,Barcelona,217,00:37:54.314,Shot,,2017/2018
,,,,,,,,,,,,,,,0.725593,,,,,,,,,,,,d7ea5d2e-44ef-4c02-a4ec-b0f6d45d4f50,3872,,"[100.4, 35.4]",9575,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ruiz Peña,6655.0,Left Center Midfield,156,Real Betis,218,['414d215a-d5e4-4468-8387-72f79fa42436'],37,Left Foot,,"[120.0, 38.5, 4.9]",True,"[{'location': [102.7, 53.6], 'player': {'id': 6831, 'name': 'Francisco Javier Guerrero Martín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.2, 40.2], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 44.5], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.6, 21.3], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.2, 34.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.6, 38.8], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.4, 39.6], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 29.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,Off T,0.08879251,Normal,Open Play,,,,,,Real Betis,218,00:42:37.955,Shot,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[1.5, 40.7]",,Set,,Shot Faced,2bace51f-3360-4ed4-a21a-d8a6f5892573,175,,"[1.5, 40.7]",9575,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,6,Barcelona,217,['c0379c08-56ba-4cd5-a1b8-a17175132b30'],20,,,,,,,,,,,,,,,,Real Betis,218,00:02:20.450,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 39.2]",,Set,,Shot Faced,0ed50fe4-e22d-4728-9f1a-3aa8c2626748,252,,"[1.7, 39.2]",9575,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,8,Barcelona,217,['b6b64f49-b4f5-41cd-901a-8249a1725b02'],39,,,,,,,,,,,,,,,,Real Betis,218,00:03:39.680,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 38.9]",,Set,,Shot Faced,19a9ad31-32a0-4857-bb48-fe1ac4b775fe,674,,"[1.0, 38.9]",9575,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,24,Barcelona,217,['cefff8af-9b10-495f-a3c3-7954b924615a'],46,,,,,,,,,,,,,,,,Real Betis,218,00:13:46.012,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[3.3, 36.0]",,Set,,Shot Faced,75b4ec8b-4ead-48bb-b15c-afbdc93f0eaa,804,,"[3.3, 36.0]",9575,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,31,Barcelona,217,['c0d5d2fd-8a9e-401c-8adf-4ec9032554c2'],46,,,,,,,,,,,,,,,,Real Betis,218,00:16:46.897,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[1.1, 39.5]",,Set,,Shot Faced,169a9e33-c545-4ecf-90cf-f5daf8ba3de3,824,,"[1.1, 39.5]",9575,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,31,Barcelona,217,['619d6dea-da55-479f-9330-10af8729d729'],4,,,,,,,,,,,,,,,,Real Betis,218,00:17:04.302,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[3.6, 39.7]",,Set,,Shot Faced,a6fcc0aa-1c3f-4e67-812c-e6acea977272,1205,,"[3.6, 39.7]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,42,Barcelona,217,['86f0976e-88f7-49ae-9d93-69303374a253'],16,,,,,,,,,,,,,,,,Real Betis,218,00:24:16.346,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,"[2.7, 43.2]",,Set,,Shot Faced,bc8669f9-2418-4a11-94b3-7c7b3696bbed,1359,,"[2.7, 43.2]",9575,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,52,Real Betis,218,['b907c6e4-e913-4d3d-8a9e-d9a6dcffd1cb'],54,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.193,Goal Keeper,,2017/2018
