50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,c7aab8dc-9eb0-4660-8b5b-0d77d8525ded,3722,,"[73.7, 19.1]",265857,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,197,Real Madrid,220,['2516d30e-645d-4901-92ef-7be4f8be264c'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:24.274,Dribble,True,2013/2014
,,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,f133c102-7a32-4486-ba2b-b1d4a562eac0,3725,,"[76.3, 21.3]",265857,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,197,Real Madrid,220,['425e2ac4-0004-41d5-8ec4-14d4d4f6d36f'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:24.819,Dribble,True,2013/2014
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,88b5f37d-b0b8-4116-a2e7-549e928650fb,3757,,"[32.0, 3.4]",265857,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,201,Barcelona,217,['2596e965-6f46-458f-8031-84f83eebc82e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.619,Dribble,True,2013/2014
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,f9954957-bb21-4f49-b4bb-fb4571175497,3765,,"[74.1, 64.0]",265857,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,201,Barcelona,217,['1f436b0b-a7aa-4e3c-a411-aa84be6e83c5'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.242,Dribble,True,2013/2014
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,c0367f52-74bf-49b5-a1b4-ff8600173e45,3868,,"[78.1, 4.1]",265857,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,203,Barcelona,217,"['b79b27e9-ee58-4cbe-8ec8-6f49c80ca2af', 'cf02e201-4050-44a5-8e12-131f90affe4f']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:47:19.957,Dribble,True,2013/2014
,,,,,,,,,,,,,,,,,,0.912179,,,,,,,,,,,,,,47d19f37-ab99-4c31-923f-71cf25763418,23,,"[20.5, 65.1]",265857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Real Madrid,220,['46f5091a-2eec-4451-a0d7-ee234fcf7559'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.816,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.530691,,,,,,,,,,,,,,d574b188-44b5-4c8c-abe6-8e6bb4284569,29,,"[92.6, 20.7]",265857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,3,Barcelona,217,"['4772a5a5-8935-4c45-9373-7911e1f301f6', '6d1099e7-5c59-47d3-ad6f-b5edf1ef8625']",22,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:22.253,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.79181,,,,,,,,,,,,,,d6f30a8b-2ee0-4c48-ab95-98d57b1841c3,47,,"[99.4, 3.9]",265857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,4,Barcelona,217,"['edeb1d58-11d0-471f-a1aa-3712a9284e65', 'f05829b7-aec0-4619-9fbd-f8a55fc5c3cf']",37,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.704,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,5.434489,,,,,,,,,,,,,,e7a27752-2d0a-45b0-a936-b0946be80e2d,51,,"[90.9, 3.4]",265857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,4,Barcelona,217,"['63c35d91-e847-4d66-9f41-e4f5c68731fa', 'e33e94f5-d870-4097-97be-04e14d10175b']",39,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:39.786,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.073182,,,,,,,,,,,,,,ce847ac3-1d01-43ec-9f15-3850b1d3720e,59,,"[87.1, 9.9]",265857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,5,Barcelona,217,"['94746271-dc7f-4efa-b827-f762666668b7', 'efcb7775-1a75-4fe2-ab1c-96c6439836df']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:59.659,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.140592,,,,,,,,,,,,,,c1424f25-dd0b-4765-95f7-bc71285372fe,64,,"[19.0, 70.5]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Right Wing,5,Barcelona,217,"['20356d44-e31f-46b4-9c76-85dc9e1e3bd0', '8c3c6ac8-fe4a-4744-ad9f-df7fc7a56c66']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.932,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.695862,,,,,,,,,,,,,,9b352c8b-6b0a-42e7-a4ca-f37e80fef0bf,74,,"[92.2, 13.3]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,5,Barcelona,217,,4,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:04.669,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.611294,,,,,,,,,,,,,,5e05602b-d5cf-4bea-b8cc-914e1ea0dcb0,75,,"[88.2, 41.7]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,5,Barcelona,217,"['015b4bde-6b5e-4b93-a32a-f560a234cdff', '95865bfb-4b86-481a-9e06-d928b0a2efb8', '99800ff4-ae13-4118-b079-0873711d8dde']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:06.260,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.389752,,,,,,,,,,,,,,54a52548-ab4a-49e7-b85a-3270156eb0b7,87,,"[72.9, 60.9]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,5,Barcelona,217,['2cf2152e-acd9-47f2-940f-f0934cb92295'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:13.941,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.604331,,,,,,,,,,,,,,70ac5198-5b4c-4c0a-bf1d-50f50f0a96c2,89,,"[64.6, 74.4]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,5,Barcelona,217,"['58158460-03f9-4601-8fba-3fe30e407048', '99d7b0b6-f84f-4278-b72d-bbfd0d42b3a8', 'e2c5a692-271b-487d-aeb5-3faa241c0219']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:14.754,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.254178,,,,,,,,,,,,,,06c550cc-1348-4d9b-9d20-a15f82c964f2,93,,"[48.0, 10.0]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,"['5ae516c4-65a0-4528-bce9-6f703c7faa9d', 'a85b03b8-4a0d-4145-9388-e3eda8218cdb']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.855,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.438828,,,,,,,,,,,,,,c4823dba-cf4a-468e-89a7-2b1d7b5ddc30,100,,"[89.4, 64.5]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,6,Barcelona,217,"['4b375c1e-8744-41ce-8288-c255e77c59fc', '91d6d830-a1f6-458e-a526-9a0877bcd54c']",25,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:25.438,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.663964,,,,,,,,,,,,,,1c01b393-6e6d-43d8-b7a4-513b1e910190,110,,"[85.8, 36.7]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,6,Barcelona,217,"['7ecc78c0-5bd4-4611-b340-77ea510bb679', '81a42cf6-4eb3-4c78-b4c4-ebd9b0d5b383']",33,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:33.480,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.416442,,,,,,,,,,,,,,e6b7bb65-3ff6-4a11-acb9-49c9e6cc7d7f,116,,"[41.2, 44.0]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['5d1cf1fa-5f76-463c-ba66-b07e1a4ce09a', 'd38b8f3d-05ca-4b32-9146-9e71d23e8b75']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.269,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.507719,,,,,,,,,,,,,,982bea55-5905-4a68-b891-88a4feac6b97,119,,"[80.1, 49.4]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,6,Barcelona,217,"['79a7746b-de0f-483e-bee9-52ba9e55b721', '91bb08eb-29e8-4fd0-8f0c-a247f1149455']",40,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:40.030,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.896208,,,,,,,,,,,,,,c7166e53-1b98-4d97-9f3d-ffcef15e6514,126,,"[68.4, 64.2]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,6,Barcelona,217,"['32979d60-03fa-49a3-baff-f9d239965877', '541f2cc9-24ba-4b87-aa33-dce9c5dc3ad1']",42,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:42.801,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.044716,,,,,,,,,,,,,,2d2a86e8-51d4-4d6c-982e-7fd19564d439,139,,"[62.4, 19.1]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,6,Barcelona,217,"['c2e026c2-b3e0-4e8d-b753-a054cc280042', 'c9c81ded-c9a4-468b-81e3-4f5636c6f2ff']",50,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:50.418,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.433548,,,,,,,,,,,,,,b08ad59b-9d58-4573-826b-8f3cdc415843,146,,"[50.2, 13.3]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,6,Barcelona,217,['1ef4cbaf-91ad-4334-ab52-276ca36da43c'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:55.405,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.520434,,,,,,,,,,,,,,7592f37a-51e9-48a5-bac8-24bcd94d7cc1,147,,"[45.7, 18.4]",265857,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,6,Barcelona,217,['84f02d9d-43be-428e-9355-fb3b365bb9eb'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:56.427,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.49304,,,,,,,,,,,,,,b23b0812-1707-4a7b-beb2-39e9975b365f,166,,"[50.5, 73.6]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,7,Real Madrid,220,,11,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:11.486,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,1.125647,,,,,,,,,,,,,,2260d8cd-ab86-4956-a9e0-769df2e56ddb,174,,"[71.0, 49.2]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,8,Barcelona,217,"['1887e02e-5f59-4da0-8c8d-beb36dbd6b51', '271c36d7-dc13-4818-852d-63d95a9c507e', '839c3e7e-5194-49fb-bb01-fb2902ce75a2']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:15.437,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.023,,,,,,,,,,,,,,d8018330-5ea1-4000-8171-73cb7c844416,189,,"[54.1, 33.6]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,8,Barcelona,217,['bc1b905f-5b53-4b17-839c-d39d82185e80'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:28.110,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.014436,,,,,,,,,,,,,,6659ad8e-f4e4-4b67-9161-e2c5c7123134,193,,"[44.7, 42.9]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,8,Barcelona,217,"['210f379d-308f-4a34-94a9-4f202ecb5d46', '578f9697-d8d9-4a90-a66f-eaa98058fc10']",29,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:29.546,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.8233,,,,,,,,,,,,,,0fa4f7e9-db01-4aac-b71d-182c197fb11f,197,,"[38.8, 37.0]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,8,Barcelona,217,['8e1cb9ab-a4b3-4031-b428-107c96379319'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:31.985,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.532973,,,,,,,,,,,,,,fdf2ada7-0e16-4887-935c-c8d57bde90f9,198,,"[46.4, 44.9]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,8,Barcelona,217,['0cfc854e-86ad-49bf-84a0-6074938ddca9'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:37.155,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.722764,,,,,,,,,,,,,,c6ad53b2-3f1d-43bb-91cd-2d98cbb5d2dc,211,,"[39.4, 46.0]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,8,Barcelona,217,"['ab5e0b22-5003-413b-9a64-3eca24e661cc', 'c6ac3968-ffd4-4a22-be46-77a390ab57bb', 'fabc1124-30a6-46f7-a3fa-a61c681ab8ad']",48,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:48.755,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.471287,,,,,,,,,,,,,,bd4acb05-f8e3-4a69-a912-bc1e738a7aa3,215,,"[31.1, 42.1]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,8,Barcelona,217,['fabc1124-30a6-46f7-a3fa-a61c681ab8ad'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:50.286,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.295898,,,,,,,,,,,,,,3139512f-d848-4f62-9d1e-0a326ae38818,219,,"[78.0, 33.6]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Real Madrid,220,['10cc499b-3e90-44fe-b625-452ef72bc725'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.296,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.837585,,,,,,,,,,,,,,01fd1266-a9a4-48d0-890c-cf3aa189d702,224,,"[63.1, 51.1]",265857,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Real Madrid,220,"['0bad89e7-a46e-4f0a-936b-3320ac1e77b9', '92acc872-e34e-4667-9c8f-892e50f04426']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.157,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,7.689091,,,,,,,,,,,,,,4125e70c-c657-48d0-8f94-8e9da23d9ac2,230,,"[26.1, 59.5]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Real Madrid,220,['16974878-ea99-4553-b7d5-7794504b1f03'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.011,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.129717,,,,,,,,,,,,,,fdb0ce46-df09-4cb0-8fb4-c1307ed968a7,238,,"[16.3, 27.2]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Ramos García,5201.0,Left Center Back,10,Barcelona,217,"['9b85aad2-b9f5-4eac-87af-104eb2a56171', 'cfe7e6c0-4f46-4bb0-8f99-6d2d5379c04b']",19,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:19.112,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.3214,,,,,,,,,,,,,,8ed348d5-6765-499d-8aeb-bd16ebb0a653,247,,"[89.0, 26.2]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,13,Real Madrid,220,"['100f4f51-3e4b-4620-bb11-18eba4a7dd51', '5baa6122-77ac-4413-96a9-35e9dd004cc7']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.763,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.670793,,,,,,,,,,,,,,610cfe80-0253-41fa-9a18-fdfdf7dbff81,256,,"[96.1, 26.8]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Real Madrid,220,['cb055991-5d10-4e4e-91f2-a496d7a18800'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.068,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.453231,,,,,,,,,,,,,,f79d7614-6a98-4341-90a2-171c6acc51ca,261,,"[91.3, 6.8]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,17,Real Madrid,220,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.866,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.560616,,,,,,,,,,,,,,8ba1e344-fc22-44e1-b269-4f11749f9899,264,,"[93.2, 19.1]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,17,Real Madrid,220,"['bd8db649-8d23-44bc-b366-e8482ab38dff', 'db986242-eff1-4b72-9595-151d5f37ae1f']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.321,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,1.791011,,,,,,,,,,,,,,72a53a06-92bd-4e8f-879b-dc94fa8afcd1,270,,"[110.4, 64.6]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,19,Barcelona,217,"['341456cf-3369-491e-9b4e-9621c47e9596', '708cfbf3-88ce-4b9c-8b6e-c3a5de9b3e8f', 'b006bacd-c9d3-4f97-beb5-b898e57c46aa']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:46.535,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,1.807542,,,,,,,,,,,,,,6c758e5f-3670-4d6a-8530-98a7365affe0,276,,"[111.8, 69.0]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,19,Barcelona,217,"['7b5d70f1-3d4f-43e3-aadc-f9f5caa9df68', 'c0b865f7-e14a-42e9-a237-31fa6eecf3a4']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:49.869,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.913931,,,,,,,,,,,,,,150c7aa3-748f-423c-8ee9-d80355b5effa,281,,"[29.0, 13.7]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,['fc84e17a-5d32-49d7-9d8f-8e53ffc502b9'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.648,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,1.105695,,,,,,,,,,,,,,d5f35992-d4b0-48be-9fff-4bab36d562e3,282,,"[16.6, 2.2]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,19,Barcelona,217,['05c1c8af-a48f-47fc-9fe3-95e2c0da9555'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.899,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.617165,,,,,,,,,,,,,,d405722f-24b6-458b-9754-3c132eddc063,286,,"[112.7, 76.4]",265857,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,19,Barcelona,217,"['02067ec3-002c-420d-9de7-61e3a615829f', 'daa5f1fb-c28f-4f3a-a528-241404ce1a05']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:58.584,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.652458,,,,,,,,,,,,,,bbce73e8-c2c5-4afa-a423-825d53ffed60,293,,"[111.4, 71.1]",265857,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,19,Barcelona,217,"['25a3cea5-175c-441a-9c6f-0fd1d0313c46', 'd85a739b-d253-41ae-bdaf-73dfa4a12396']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:01.111,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.474105,,,,,,,,,,,,,,2278cf40-6e8f-4f39-9561-f9a3f4c5b7ba,295,,"[96.8, 65.4]",265857,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,19,Barcelona,217,"['2b3fdcff-0341-4b1d-9399-aa0dd5e01654', 'cdf24cb7-f66d-413f-a8ef-31721f394726', 'dc71a370-b0e6-4d76-9baa-db1158cc64be']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:01.912,Pressure,,2013/2014
,,,,,,,,,,,,True,,,,,,0.508809,,,,,,,,,,,,,,540e4b5a-9a50-4345-98a4-40d9a3d13556,300,,"[20.7, 9.7]",265857,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,20,Real Madrid,220,['03d13ec5-f1dc-4f85-8646-d03a3cb913f9'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.814,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.350238,,,,,,,,,,,,,,ac62db06-5e79-4bdb-94e3-de752c7eac8f,315,,"[40.9, 18.7]",265857,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,22,Real Madrid,220,"['08b8a522-3c31-4aa3-8b62-5f4337ae2fb9', '2888fb2e-2ae0-4bab-90ca-89f7611121ee']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.629,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.457383,,,,,,,,,,,,,,bf6308e1-b1fe-4f32-b625-3e65ab1786b6,323,,"[28.2, 14.5]",265857,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,22,Real Madrid,220,['60a161bd-ec80-447d-a4a2-d6acb874939e'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.157,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,0.776198,,,,,,,,,,,,,,1fb25a5e-ff8a-4d2a-b570-38462ab5b5f7,330,,"[78.4, 40.9]",265857,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karim Benzema,19677.0,Center Forward,23,Barcelona,217,"['0ade61f8-e2af-4fe7-a8da-fab70dc55a2c', '4333d79c-1b91-42d4-8926-65d9aa87a98f', 'c5a89d9a-cfb1-4049-ab17-dff510db0806']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:18.818,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,1.344149,,,,,,,,,,,,,,1717e5ce-9031-4006-a4f0-d02b8f1e7afd,357,,"[59.8, 24.7]",265857,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,23,Barcelona,217,"['0f9820c9-97af-4b5b-b524-16d4b0545f72', '60f80103-05d2-4746-b42d-156a6508d29d', 'e686fafd-8321-409c-b93e-c9adee10475b']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:30.734,Pressure,,2013/2014
,,,,,,,,,,,,,,,,,,3.604815,,,,,,,,,,,,,,52d156ab-f6fe-4195-8ca0-690b2883d07b,361,,"[56.5, 36.3]",265857,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,23,Barcelona,217,"['60f80103-05d2-4746-b42d-156a6508d29d', '957e7d29-fbd8-4c18-ad00-1226f2907abf']",34,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:34.859,Pressure,,2013/2014
