50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.745192,,,,,,,,,,,,85c4db76-7f1a-49d8-9258-38f6592f25f9,98,,"[84.2, 72.5]",303493,2,,,,,-2.2856796,,Left Foot,,,,"[71.7, 58.1]",Ground Pass,,19.06856,,,,Mikel Vesga Arruti,6667.0,,,,,,1,From Throw In,Íñigo Lekue Martínez,6392.0,Right Wing,5,Athletic Club,215,['c15f6ae7-8c12-472c-be01-2d7fb27cb4e3'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:02.555,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.089109,,,,,,,,,,,,00f5c913-8cd2-45b3-aa92-11fcc448553a,101,,"[66.3, 49.8]",303493,2,,,,,-2.2615871,,Left Foot,,,,"[53.9, 34.8]",Ground Pass,,19.461758,,,,Yeray Álvarez López,6877.0,,,,,,1,From Throw In,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,5,Athletic Club,215,['9a108be1-03b1-47e8-bb36-7b73ff37ba69'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:05.474,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.283179,,,,,,,,,,,,931604c7-29b9-4951-97e3-fd033912d53a,104,,"[53.9, 34.5]",303493,2,,,,,-1.0169755,,Right Foot,,,,"[71.4, 6.2]",Ground Pass,,33.273712,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Throw In,Yeray Álvarez López,6877.0,Left Center Back,5,Athletic Club,215,['a969a787-3818-4191-a2db-f9624a9b2008'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:07.603,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,3.319018,,,,,,,,,,,,f0aa94ea-4437-4bd1-aed3-38368b5acea2,107,,"[71.0, 6.4]",303493,2,,,,,0.1630953,,Other,,,,"[110.5, 12.9]",Low Pass,,40.03124,,Incomplete,,Iñigo Córdoba Kerejeta,6387.0,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,5,Athletic Club,215,"['c70665fa-458a-4aea-8abe-c78e3bc236d7', 'd0975ccc-3abd-4449-b939-5628fc801e50']",9,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:09.732,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.325525,,,,,,,,,,,,22ffc407-9d0b-4e97-947c-f28108f84fbd,112,,"[8.9, 73.2]",303493,2,,,,,0.55777425,,Right Foot,,,,"[19.8, 80.0]",High Pass,,12.847178,,Out,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Athletic Club,215,['3e7672d3-7b36-480b-8567-593b5a039e90'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.909,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.980531,,,,,,,,,,,,6e9fd674-4b79-4f1b-b46d-947ae4b1cd8d,113,,"[101.3, 0.1]",303493,2,,,,,1.724741,,,,,,"[99.5, 11.7]",High Pass,,11.738825,,,,Iñigo Córdoba Kerejeta,6387.0,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,6,Athletic Club,215,['ed7f2ead-f2f2-4d4b-a6cd-4668daea3156'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:33.179,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.774055,,,,,,,,,,,,a352451d-2206-4ecd-a716-bc7d5f6f2842,115,,"[99.5, 12.0]",303493,2,,,,,-0.21439546,,Head,,,,"[111.9, 9.3]",Low Pass,,12.690548,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Throw In,Iñigo Córdoba Kerejeta,6387.0,Left Wing,6,Athletic Club,215,['1ae45249-0a05-4d90-9bd5-cfe6f20c7c02'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:34.199,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.109954,,,,,,,,,,,,70b1f931-41a2-4aaa-832b-a3fc179e25d9,118,,"[111.9, 9.8]",303493,2,,,,,1.6388727,,Left Foot,,,,"[111.6, 14.2]",Low Pass,,4.4102154,,Incomplete,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,6,Athletic Club,215,['3866ebce-59d8-4ee0-b0ce-c5ff0770e3a8'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:36.013,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.705084,,,,,,,,,,,,f38849e4-fd5e-4bee-863e-1fc44461f010,120,,"[120.0, 0.1]",303493,3,,,,,2.404433,,Right Foot,,,,"[97.2, 20.8]",Ground Pass,,30.794968,,,,Iñigo Córdoba Kerejeta,6387.0,,,,,Corner,1,From Corner,Unai López Cabrera,11746.0,Right Defensive Midfield,7,Athletic Club,215,['132c10f9-bafd-473d-ac15-026922a19612'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:02.610,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.327104,,,,,,,,,,,,fa3d0a03-c7e9-457b-bec3-11c1b366b12f,123,,"[99.0, 19.3]",303493,3,,,,,-0.7638188,,Left Foot,,,,"[106.1, 12.5]",Ground Pass,,9.831073,,,,Unai López Cabrera,11746.0,,,,,,1,From Corner,Iñigo Córdoba Kerejeta,6387.0,Left Wing,7,Athletic Club,215,['c123c253-e1db-4fde-af06-da75eb4048e9'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:04.355,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.599726,,,,,,,,,,,,56264402-291e-4826-89cb-b1b6c4cfc9c8,126,,"[107.4, 12.5]",303493,3,,,,,1.2306052,,Right Foot,True,,,"[117.7, 41.6]",High Pass,,30.869078,,Incomplete,,,,,,,,,1,From Corner,Unai López Cabrera,11746.0,Right Defensive Midfield,7,Athletic Club,215,['15c754eb-e5d1-4e88-b1c9-94da95bbd49b'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:05.722,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.962668,,,,,,,,,,,,80792260-cd00-4c59-b262-13c7479af2e0,129,,"[3.9, 30.6]",303493,3,,,,,-0.64769834,,Left Foot,,,,"[19.1, 19.1]",Ground Pass,,19.060167,,,,Antoine Griezmann,5487.0,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['38c160bb-59ee-4e01-89d7-f9b331cb2221'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.246,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.895491,,,,,,,,,,,,236ecf5f-727a-4700-b967-77c66d8b86b7,135,,"[13.7, 15.0]",303493,3,,True,,,-0.11564333,,Left Foot,,,,"[33.5, 12.7]",Ground Pass,,19.933138,,,,Jordi Alba Ramos,5211.0,,,,,Free Kick,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,9,Barcelona,217,['6ea182cd-403f-4fe8-8e39-9a9e189d5b0f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.806,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.953696,,,,,,,,,,,,1a942691-46a8-417b-9c73-4171827cd2a1,137,,"[31.7, 11.7]",303493,3,,,,,-0.7382633,,Left Foot,,,,"[42.8, 1.6]",Ground Pass,,15.007332,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['5922ec62-717a-475d-a8ef-91a8d9b8ed22'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.621,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.129401,,,,,,,,,,,,4fd4e090-6efd-49f9-bcd7-aa57db525acd,140,,"[42.8, 1.7]",303493,3,,,,,2.909226,,Right Foot,,,,"[29.7, 4.8]",Ground Pass,,13.461798,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,9,Barcelona,217,['57956b40-f94e-4c5c-821c-2a01afebd8b5'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.197,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.742642,,,,,,,,,,,,1ef847c1-f9ea-4f09-8f29-4e50a3f7f8cf,143,,"[31.5, 1.7]",303493,3,,,,,0.010229822,,Left Foot,,,,"[70.6, 2.1]",High Pass,,39.102047,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['0b272e64-2757-4240-9898-56f562d9d128'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.188,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.966232,,,,,,,,,,,,c8578bc4-c7b5-403b-a275-aacabe87f23d,151,,"[95.4, 13.5]",303493,3,,,,,1.9741265,,Right Foot,,,,"[85.5, 36.7]",Ground Pass,,25.223997,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,9,Barcelona,217,['347cb792-20a9-47cf-9de7-b5cd26485dee'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.034,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.525547,,,,,,,,,,,,51e1bb18-c4ce-407b-8896-511ae0c716e5,159,,"[90.3, 44.0]",303493,3,,,,,1.5462111,,Right Foot,,,,"[90.6, 56.2]",Ground Pass,,12.203688,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,9,Barcelona,217,['7362ea33-d61c-400a-b04d-446a9b4395df'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.653,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.903313,,,,,,,,,,,,b6c034b2-6d05-4d60-97e8-d8d892c962d2,162,,"[94.2, 46.3]",303493,3,,,,,-1.0871205,,Left Foot,,,,"[107.7, 20.6]",High Pass,,29.029985,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['f3fcc607-185f-458f-a533-50e94df2a76e'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.863,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.950471,,,,,,,,,,,,73c11a3f-9ef2-4d34-858e-9c2fc6b39723,165,,"[107.0, 20.5]",303493,3,,,,,2.1524498,,Left Foot,,,,"[102.2, 27.8]",Ground Pass,,8.736704,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['5a244764-a58f-4bfc-b14d-00ff08d889c6'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.880,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.00025,,,,,,,,,,,,e16d3553-35ba-47e9-a9cf-724e5233f7a9,176,,"[98.1, 30.1]",303493,4,,,,,-0.037956446,,Left Foot,,,True,"[106.0, 29.8]",Low Pass,,7.905694,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['cdf10ef6-b373-4217-bfdf-f8baf7f485cd'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.829,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.142499,,,,,,,,,,,,ccf96b61-c8a8-42a1-ae98-fc43c47e3322,179,,"[104.2, 24.6]",303493,4,,,,,-0.52045846,,Left Foot,,,,"[112.4, 19.9]",Ground Pass,,9.451455,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,9,Barcelona,217,['3a9e8679-dd5f-4c7f-8f46-fdc36d2f6a77'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.135,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.645869,,,,,,,,,,,,f8fa122b-46d9-4f8a-96f0-e373a10907d2,182,,"[112.8, 20.2]",303493,4,,,,,1.4298923,,Left Foot,True,,,"[114.8, 34.3]",Ground Pass,,14.2411375,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['6d67aa7b-567a-4d4b-8f1f-fb8bf124f484'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.318,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.209502,,,,,,,,,,,,64e8967c-cae9-4ac6-ac42-b448db38e06d,193,,"[106.6, 80.0]",303493,4,,True,,,-2.564459,,,,,,"[78.8, 61.9]",Low Pass,,33.17303,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,['d415456d-797c-4bea-a9c4-c9dd18556434'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.215,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.927856,,,,,,,,,,,,e71e3e4c-3982-43c9-8c76-f5b80e5e96c1,195,,"[69.6, 56.2]",303493,4,,,,,-2.7598727,,Right Foot,,,,"[55.4, 50.5]",Ground Pass,,15.301307,,,,Clément Lenglet,6826.0,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['940456be-258f-4a28-872e-2844c1547720'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.488,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.183227,,,,,,,,,,,,7fc13c05-932f-44cf-b0c9-6543b0ca4384,198,,"[55.4, 50.5]",303493,4,,,,,-1.17762,,Left Foot,,,,"[62.7, 32.9]",Ground Pass,,19.053871,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,['b51f20b5-1d3e-4992-a0cf-625963f5e72f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.496,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.333487,,,,,,,,,,,,9a58064c-6181-47e7-a41e-c376bf93b9f3,201,,"[62.1, 31.7]",303493,4,,,,,-1.253464,,Left Foot,,,,"[68.8, 11.3]",Ground Pass,,21.472075,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['1999ecc1-1a12-4019-af7c-b92d8e3db1ba'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.093,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.938604,,,,,,,,,,,,6fc65def-386b-4f6a-bc30-2693327fd1f2,205,,"[62.3, 15.4]",303493,4,,,,,1.1071488,,Right Foot,,,,"[69.9, 30.6]",Ground Pass,,16.994116,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,10,Barcelona,217,"['ba667d64-d387-42f8-af12-c63fcdfc807c', 'ec74773b-7e54-4280-aa6c-7914e3ab9795']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.825,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.533051,,,,,,,,,,,,7cf5af1e-338f-4b8f-9a94-7e052183a046,208,,"[69.9, 30.6]",303493,4,,,,,-2.3725865,,Right Foot,,,,"[63.7, 24.6]",Ground Pass,,8.627862,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['0522f133-0846-4679-99a1-d20f11a8453d'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.804,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.829784,,,,,,,,,,,,ca3d86c4-822a-411e-b5c7-30b653ecb3e3,211,,"[64.4, 27.0]",303493,4,,,,,2.0864615,,Left Foot,,,,"[52.1, 48.7]",Ground Pass,,24.943537,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,10,Barcelona,217,['3cc4d56f-c4ee-4c29-a1a1-5db89cce2af5'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.031,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.070008,,,,,,,,,,,,6b34d1d8-2067-4987-ac92-deb7a68fafe4,214,,"[52.8, 48.1]",303493,4,,,,,0.7000795,,Right Foot,,,,"[85.8, 75.9]",High Pass,,43.149044,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['9c6f21a1-1f5c-406b-b729-76dffd675866'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.075,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.201418,,,,,,,,,,,,fd22ab27-3bac-44da-9330-cb2226144c44,218,,"[110.1, 63.8]",303493,5,,,,,3.1361873,,Right Foot,,,,"[91.6, 63.9]",Ground Pass,,18.50027,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,['8c16182e-e5f2-45d1-9318-4433125c9bca'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.462,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.101926,,,,,,,,,,,,0bf46ed0-46a7-4352-a6a2-ac760aefc43a,221,,"[92.2, 60.8]",303493,5,,,,,-1.665748,,Right Foot,,,,"[91.8, 56.6]",Ground Pass,,4.2190046,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,10,Barcelona,217,"['afdf1f84-823f-4a6c-9b57-0c399774cdc3', 'b52f4c7f-cdb8-4eea-97e6-7b95903ae414']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.763,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.910585,,,,,,,,,,,,6e1fb43d-e7f8-43b2-a07f-af9b3592b6c0,224,,"[74.5, 55.6]",303493,5,,,,,-2.1045046,,Left Foot,,,,"[64.1, 38.0]",Ground Pass,,20.443092,,,,Clément Lenglet,6826.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['1f3d0ad8-ce7d-41aa-8e75-e0aa9ef7a1a8'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.958,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.060162,,,,,,,,,,,,d1e16e85-7dd9-430c-a692-17a2076b2902,227,,"[64.0, 32.5]",303493,5,,,,,-0.9272952,,Left Foot,,,,"[70.9, 23.3]",Ground Pass,,11.5,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,['5ee4f6c0-d5b4-4105-985b-a20bfa24fb3e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.551,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.860404,,,,,,,,,,,,e14a6ccb-9a4b-4887-8764-a08a21b7ba08,230,,"[68.8, 26.4]",303493,5,,,,,0.91467315,,Right Foot,,,,"[77.5, 37.7]",Low Pass,,14.261136,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,10,Barcelona,217,['682638a1-97e0-4594-a865-467b5e588ab0'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.554,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.872117,,,,,,,,,,,,5db665aa-5245-44b6-9504-19fe1c591876,233,,"[77.5, 37.1]",303493,5,,,,,0.32175055,,Right Foot,,,,"[84.4, 39.4]",Low Pass,,7.2732387,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['1dade279-5d3e-4fda-bae3-c2d151f59412'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.454,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.002659,,,,,,,,,,,,364ca23f-9d6f-4128-8391-e34b1379da3e,235,,"[85.5, 39.9]",303493,5,,,,,1.9428641,,Right Foot,,,,"[82.3, 48.1]",High Pass,,8.802273,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,['53eb3810-c26b-4c5b-928b-bee1495e273f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.326,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.779304,,,,,,,,,,,,e5083161-e223-4a85-a7f5-affb8d59a29c,237,,"[82.3, 48.1]",303493,5,,,,,-1.9797041,,Head,,,,"[78.4, 39.1]",Low Pass,,9.80867,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['1b336234-af76-4fcd-937d-ba8d8e969ecf'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.329,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.088301,,,,,,,,,,,,05cd7898-43ce-4f10-bc15-c6e652851d95,249,,"[85.1, 44.2]",303493,5,,,,,-0.9357696,,Left Foot,,,,"[86.5, 42.3]",Low Pass,,2.3600848,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['94b5e78f-94b9-459f-9a3d-fe0d895e56d0', 'f010919f-898d-4fe4-8fe2-0871d6d3b339', 'fd7c7caa-c881-4b82-8fc1-4cdf1f580c9e']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.394,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.124104,,,,,,,,,,,,3676e149-dccd-4c4e-8a77-31326651eeb1,253,,"[38.6, 37.3]",303493,5,,,,,-1.3370532,,Left Foot,,,,"[39.1, 35.2]",Ground Pass,,2.1587033,,Incomplete,,Iñigo Córdoba Kerejeta,6387.0,,,,,Recovery,1,From Throw In,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,10,Barcelona,217,"['cc458d7d-8866-4252-9ace-1ca9927fe817', 'dd3c51ad-b346-4715-af35-094192093bb8', 'ff774d79-6e26-4e89-b6be-d4c33ed7e36a']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:18.637,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.093261,,,,,,,,,,,,569c2044-e5ad-4928-bd28-85b3f7a2c2fa,256,,"[36.2, 37.3]",303493,5,,,,,-3.041924,,Right Foot,,,,"[32.2, 36.9]",Low Pass,,4.0199504,,Incomplete,,Yeray Álvarez López,6877.0,,,,,Recovery,1,From Throw In,Unai López Cabrera,11746.0,Right Defensive Midfield,10,Barcelona,217,"['68af02c6-f877-4b48-bbea-3fdc96966059', '85fdfc58-3c2a-46d3-9e92-e2ab260d14a0']",19,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:19.578,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.969544,,,,,,,,,,,,fe601093-d969-4eeb-8f15-3e2ff5e40862,265,,"[33.6, 24.1]",303493,5,,,,,2.6395025,,Left Foot,,,,"[23.4, 29.7]",Ground Pass,,11.63615,,,,Yeray Álvarez López,6877.0,,,,,,1,From Throw In,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,10,Barcelona,217,"['d3b320a5-c9f8-4b8f-b759-d26d346549ae', 'eac7fba2-397d-4067-81bf-ffb096465fa2']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:23.729,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.736608,,,,,,,,,,,,d47dbdcf-ab46-4ec5-971d-b923e247f81b,268,,"[23.4, 29.7]",303493,5,,,,,-0.46965957,,Left Foot,,,,"[43.3, 19.6]",Low Pass,,22.316362,,Incomplete,,Mikel Vesga Arruti,6667.0,,,,,,1,From Throw In,Yeray Álvarez López,6877.0,Left Center Back,10,Barcelona,217,"['6a70cf4d-1ede-49fd-8e7b-8ff24e2d5a41', 'a4ff61aa-7aab-4ba5-8b12-b7a0c50b3daf']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:24.755,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.7998,,,,,,,,,,,,b90e9242-0923-4a25-93c7-f68276b7b707,272,,"[79.2, 61.5]",303493,5,,,,,-1.1641439,,Right Foot,,,,"[85.1, 47.8]",Ground Pass,,14.916434,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,10,Barcelona,217,['12ddcdf0-0cd8-4af7-89b5-94ca075ad669'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.646,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.600559,,,,,,,,,,,,b76fcc99-e205-4e7d-bc8f-b3ac7fce9bb9,274,,"[84.4, 47.3]",303493,5,,,,,0.6153395,,Right Foot,,,,"[90.2, 51.4]",Ground Pass,,7.102816,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['2c124a21-1054-43e1-b6b9-03adf825bf58', '346ffc7f-3ee8-476d-8b94-069efb75b074']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.446,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.566915,,,,,,,,,,,,52f1abad-7319-4ea3-ac4d-26ac007cdd9a,278,,"[29.3, 31.0]",303493,5,,,,,1.3830343,,Right Foot,,,,"[31.2, 41.0]",Ground Pass,,10.1789,,,,Unai López Cabrera,11746.0,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,11,Athletic Club,215,['14bb1830-164a-4256-9f0c-dbad31c35b02'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:30.754,Pass,,2019/2020
