ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[72.6, 51.4]",,,,,,,,,,,,1.599992,,,,,,,,,,,,,,c720355b-4ba3-483e-b94b-cfd6af5e7e56,846,,"[68.8, 51.4]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['2d4e9621-c2c3-4c3b-b19d-d6ddeb206626', '4745ab2f-4686-4e81-a6f6-dd39c2e32688']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.005,Carry,,2011/2012
,,"[75.9, 33.8]",,,,,,,,,,,,0.1537,,,,,,,,,,,,,,3a7d2997-e678-4d40-8b0b-1965e97d0539,849,,"[74.8, 32.9]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,49,Barcelona,217,"['6d72166b-dfaf-4e2a-8db8-c1abf8290eea', '789734af-6bbd-4d87-ad88-8735e81746a4', 'e89adf55-9bee-409f-830c-f9b7ee55dddc']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:18:31.445,Carry,True,2011/2012
,,"[82.2, 34.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,4a095d19-9c13-4342-8f8c-9967855c81d7,853,,"[83.7, 33.6]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,"['554a7e0b-5925-4604-91cb-7f27dede83cc', '789734af-6bbd-4d87-ad88-8735e81746a4', '994f0b9b-7148-459a-884c-dfa3af12bd6b']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.278,Carry,True,2011/2012
,,"[77.6, 30.7]",,,,,,,,,,,,0.491,,,,,,,,,,,,,,845b6d0d-59d5-4b3b-b0cf-82fe0b333ecf,856,,"[77.6, 30.7]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,49,Barcelona,217,"['72c6a259-cf44-425d-9f1e-12f94ae83ed5', '843ec4ca-c10f-4ee7-991d-ec45a9e5bc68']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.958,Carry,,2011/2012
,,"[78.3, 36.4]",,,,,,,,,,,,0.2418,,,,,,,,,,,,,,8320ea09-3804-435c-bb20-9de62dc75b9f,859,,"[78.3, 36.4]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,"['27d3cb58-8a2d-4b88-9ad0-3ca1f4e20b79', 'a078a9bd-6346-4643-be97-6d6dc3b2f7b5']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.019,Carry,,2011/2012
,,"[84.2, 22.1]",,,,,,,,,,,,0.8169,,,,,,,,,,,,,,ec905dfb-c4bd-4da2-9477-90d51020adad,862,,"[82.5, 30.5]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,49,Barcelona,217,"['35856a46-4f8d-461f-a035-a5087c691657', '5e690de5-2cee-43af-b2c5-bbcdab788340']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.399,Carry,,2011/2012
,,"[70.0, 24.7]",,,,,,,,,,,,0.742656,,,,,,,,,,,,,,1f360b16-f2f4-4c13-bfcd-28fad7db1395,865,,"[70.0, 24.7]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,49,Barcelona,217,"['a709fb45-f57f-470c-8c1f-0808e26d4bb8', 'a9132217-c5f4-4d65-83bb-93697349f5fc']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.175,Carry,,2011/2012
,,"[69.2, 42.0]",,,,,,,,,,,,1.691576,,,,,,,,,,,,,,e6a0206f-4f09-4171-9879-ea48d15abb85,868,,"[69.2, 42.0]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,"['9b341b72-63c5-4e59-895a-031bd8748484', 'b498cfcf-2cf6-4f62-9a59-9fce9cfbcb7d']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.083,Carry,,2011/2012
,,"[83.0, 36.4]",,,,,,,,,,,,5.30526,,,,,,,,,,,,,,3f0d0e79-55f9-4fb6-8855-2d71b60f3dcc,871,,"[76.5, 32.9]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,"['6aaaa1db-336e-4d2f-8218-22048d49c18e', 'bf5c5612-37e8-49ac-8f98-9b609daee382']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.502,Carry,,2011/2012
,,"[76.0, 47.7]",,,,,,,,,,,,0.4649,,,,,,,,,,,,,,66d85972-555e-4b7a-89ef-cc29dd0c7e78,874,,"[76.0, 47.7]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,49,Barcelona,217,"['4e7da32c-9e49-4b8d-8857-45e45f62df7b', 'c535b6c9-767d-4098-99fc-c57783b31b34']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:18:48.335,Carry,,2011/2012
,,"[86.2, 62.9]",,,,,,,,,,,,2.0009,,,,,,,,,,,,,,16bf7687-e916-4c8d-8762-1502353a9e98,877,,"[84.7, 54.8]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['b16fa598-7640-4869-bb67-5f0bae29eb6f', 'fa85a538-2f07-42f1-9930-3f7f8f2654d1']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.513,Carry,,2011/2012
,,"[95.3, 71.7]",,,,,,,,,,,,1.0967,,,,,,,,,,,,,,30ce49ad-3ca4-46f2-adf0-98810ff0b834,880,,"[100.4, 73.9]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,49,Barcelona,217,"['e833a565-315f-4443-ad38-361d6b7de85f', 'e83b072e-e689-40dd-b3c4-30c5458c331d']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.899,Carry,,2011/2012
,,"[87.6, 64.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,198fd65d-051f-4b5a-ba5c-9d34ad54dc09,883,,"[87.6, 64.5]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['4284bbc0-5fbf-4b47-867d-355513b101f7', 'e2cd0140-3bb8-472c-b6b7-a38a12047c82']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.854,Carry,,2011/2012
,,"[95.2, 54.3]",,,,,,,,,,,,0.0994,,,,,,,,,,,,,,bd972b4e-8fa9-48ba-bdbe-47e08dd6a6cf,887,,"[95.2, 55.7]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['7bc25772-83ad-4a75-b85b-779eeba539a7', 'c46e73a2-dcdc-48e1-b9ad-9129eb0253e1']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.009,Carry,,2011/2012
,,"[101.6, 58.8]",,,,,,,,,,,,0.1609,,,,,,,,,,,,,,2eb47bad-c656-4a58-9075-d2e1f9a3c7db,892,,"[101.5, 58.5]",69319,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['00421805-62e2-4066-85ec-0e41bddb7a44', 'f4646425-af50-4b7a-bdc1-f3d2756536cb']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.035,Carry,,2011/2012
,,"[95.2, 25.8]",,,,,,,,,,,,1.3149,,,,,,,,,,,,,,3e52452a-4c38-4c39-8400-f74c429cd78d,898,,"[92.2, 21.9]",69319,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,49,Barcelona,217,"['92a93b9a-bc51-4b54-80a4-6f01638314c0', 'b5205c53-7b57-421f-afea-6e0fa46ba426', 'c7b4e8a9-f073-4daf-acfe-e892b60c0292']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.103,Carry,True,2011/2012
,,"[28.9, 21.3]",,,,,,,,,,,,1.878134,,,,,,,,,,,,,,f4db0211-40a4-4beb-9b6c-c24a21fbea1c,908,,"[23.1, 27.9]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,51,Real Betis,218,"['52d52319-9cad-4635-a6af-a20c5d1c1f07', '640612c3-7ae6-4cf9-a5a2-e192b615d425']",26,,,,,,,,,,,,,,,,,Real Betis,218,00:20:26.043,Carry,,2011/2012
,,"[48.8, 5.4]",,,,,,,,,,,,1.587547,,,,,,,,,,,,,,e02dda13-559e-4310-b01f-ff7afcccf354,911,,"[51.4, 4.0]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ignacio Pérez Santamaría,25892.0,Left Back,51,Real Betis,218,"['070e8057-ebf3-4a86-85f2-6d794a7df0f7', '9d70f9d9-34ff-484b-8434-f1eee65ab7b7', 'b0d29a3a-2bad-409e-bf97-9a09da769445']",29,,,,,,,,,,,,,,,,,Real Betis,218,00:20:29.711,Carry,True,2011/2012
,,"[31.7, 11.0]",,,,,,,,,,,,1.122949,,,,,,,,,,,,,,80d7b837-8957-4271-a0ff-d85f22efeb58,915,,"[31.7, 11.0]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,51,Real Betis,218,"['5b1560cc-16fa-4314-a74c-80a873959d7b', '66d8b245-e599-46e8-b458-3cffbe43a783']",33,,,,,,,,,,,,,,,,,Real Betis,218,00:20:33.313,Carry,,2011/2012
,,"[31.7, 53.5]",,,,,,,,,,,,2.264514,,,,,,,,,,,,,,b00b0eb8-3101-4a3b-935b-12e89d37a502,918,,"[23.8, 48.6]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paulo Afonso Santos Júnior,26784.0,Right Center Back,51,Real Betis,218,"['658d5604-aa79-4742-8241-ad240af06522', '84c4264c-2bba-4027-b425-8f57ba46f832']",36,,,,,,,,,,,,,,,,,Real Betis,218,00:20:36.565,Carry,,2011/2012
,,"[42.0, 76.2]",,,,,,,,,,,,0.712985,,,,,,,,,,,,,,bb1942e9-cef3-416b-b220-dfc1f6c1fe1e,921,,"[42.0, 76.2]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Javier Chica Torres,26170.0,Right Back,51,Real Betis,218,"['a27723a7-f10a-44bb-8e09-a6ac8f4c7512', 'b2b1f009-75b4-430e-8282-d0b411999fd2']",40,,,,,,,,,,,,,,,,,Real Betis,218,00:20:40.197,Carry,,2011/2012
,,"[36.3, 50.3]",,,,,,,,,,,,2.600201,,,,,,,,,,,,,,346172b9-e043-4f8d-9f8c-5ebc5afd5b3b,924,,"[38.2, 47.2]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,51,Real Betis,218,"['2ed584ec-9441-4a59-a86e-a989b0848e1d', '67407a56-5b95-449e-b9e8-5c8ab0356880']",42,,,,,,,,,,,,,,,,,Real Betis,218,00:20:42.411,Carry,,2011/2012
,,"[59.2, 74.5]",,,,,,,,,,,,1.102017,,,,,,,,,,,,,,148e24e6-0e06-42b6-9182-9d5987e43a6d,927,,"[55.6, 75.4]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Javier Chica Torres,26170.0,Right Back,51,Real Betis,218,"['4a57ae85-c566-4128-b16a-c259d7aee8e4', 'ac71bf98-2495-4e92-a8f7-3a9cc7881f97']",46,,,,,,,,,,,,,,,,,Real Betis,218,00:20:46.373,Carry,,2011/2012
,,"[118.1, 68.3]",,,,,,,,,,,,3.318627,,,,,,,,,,,,,,1ffc6040-a4d3-4d9e-88cd-3ac47b43d3bb,930,,"[82.6, 63.9]",69319,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Pereira Rodríguez,23804.0,Right Midfield,51,Real Betis,218,"['37e0f2c3-dd9e-4051-9b74-7cb989e2bcc6', '6bf64f00-3e6c-4b4c-ba13-48b9669a27c8', 'dcd86ad5-05f5-4d68-bc59-333d0645693c']",48,,,,,,,,,,,,,,,,,Real Betis,218,00:20:48.838,Carry,True,2011/2012
,,"[63.8, 68.5]",,,,,,,,,,,,2.066876,,,,,,,,,,,,,,71ec93f6-3418-4257-bfbd-5eb7fcba0230,935,,"[65.5, 62.2]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,52,Barcelona,217,"['11132f39-1a6b-4ad4-a60c-6134f114efbb', '33ba91cd-82a0-44c3-a07a-bb433561e778', 'ab3c9c89-907c-47fc-a26c-036f02e8de3d']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.525,Carry,True,2011/2012
,,"[59.5, 7.4]",,,,,,,,,,,,1.876777,,,,,,,,,,,,,,1fcc85b4-4c0d-42f5-b344-3b561a4b266b,939,,"[57.2, 12.5]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Midfield,53,Real Betis,218,"['468a3e8f-e321-4922-99fe-76be9f628799', '9b44c4da-1a51-47e1-95a4-b89d3b0cfe8d', 'c25a987c-5702-45c3-bad5-2772df2cb47c']",26,,,,,,,,,,,,,,,,,Real Betis,218,00:21:26.592,Carry,True,2011/2012
,,"[44.0, 39.0]",,,,,,,,,,,,1.280038,,,,,,,,,,,,,,cefbf1ee-aa88-4e2d-9c3b-811dc4dc1d80,945,,"[41.3, 35.6]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Afonso Santos Júnior,26784.0,Right Center Back,54,Real Betis,218,"['bafa535b-a808-4559-9285-84e2427832a6', 'e1e154e2-f408-4749-a382-dfb8a4be6f77']",36,,,,,,,,,,,,,,,,,Real Betis,218,00:21:36.591,Carry,,2011/2012
,,"[44.0, 72.5]",,,,,,,,,,,,1.423374,,,,,,,,,,,,,,bdf82849-931a-4c42-8c58-1a636176ddbc,948,,"[44.0, 72.5]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,54,Real Betis,218,"['5c351299-949f-453c-8007-717ff8440463', 'cd0155a4-2589-4153-a27a-cd1c39e1b84b']",39,,,,,,,,,,,,,,,,,Real Betis,218,00:21:39.302,Carry,,2011/2012
,,"[61.0, 76.4]",,,,,,,,,,,,0.828484,,,,,,,,,,,,,,89cfdc60-4f8f-4e66-930a-69d0ab83cbf0,952,,"[64.2, 76.2]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Pereira Rodríguez,23804.0,Right Midfield,54,Real Betis,218,"['7f3d2a7a-f237-4f01-8a71-18e2d5ac4e0a', 'c17be0b6-ed31-43e1-88d0-da8bf8c0c000', 'ecda7159-fe04-4a7b-a54f-36a9f885cae9']",41,,,,,,,,,,,,,,,,,Real Betis,218,00:21:41.618,Carry,True,2011/2012
,,"[43.4, 74.4]",,,,,,,,,,,,0.316206,,,,,,,,,,,,,,49b0482e-3b38-4037-b6e3-472391333d08,955,,"[43.4, 74.5]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,54,Real Betis,218,"['54d0063e-f00c-4511-8bac-f39bc70f2a80', '76b51769-a25a-4230-b3b4-c5173ab2b6dd']",44,,,,,,,,,,,,,,,,,Real Betis,218,00:21:44.471,Carry,,2011/2012
,,"[23.7, 55.2]",,,,,,,,,,,,1.206122,,,,,,,,,,,,,,7b18cb89-3d79-499a-a8be-660c0a67911e,958,,"[31.1, 58.2]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Afonso Santos Júnior,26784.0,Right Center Back,54,Real Betis,218,"['45fd838c-884c-45b5-96d9-827988a72994', 'a2c127bd-c6cf-44ff-a211-03cc9334c611']",47,,,,,,,,,,,,,,,,,Real Betis,218,00:21:47.395,Carry,,2011/2012
,,"[38.0, 62.3]",,,,,,,,,,,,0.359453,,,,,,,,,,,,,,50db0a52-1462-4069-b21f-5a6252bf2436,961,,"[38.0, 62.3]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,54,Real Betis,218,"['a9cb7201-5b9f-4a3b-b268-6f17c253e79e', 'b5c79f1d-1ffc-4a64-baed-5b6fb20b5294']",50,,,,,,,,,,,,,,,,,Real Betis,218,00:21:50.668,Carry,,2011/2012
,,"[34.6, 74.8]",,,,,,,,,,,,0.917829,,,,,,,,,,,,,,20ab2d41-5cc3-4943-b57c-54f6fb04f175,964,,"[40.0, 76.5]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,54,Real Betis,218,"['48eefd09-1d34-40d0-af66-825d00e7e6d9', 'ef361de3-c313-4e78-85e9-c5d469da345c']",52,,,,,,,,,,,,,,,,,Real Betis,218,00:21:52.032,Carry,,2011/2012
,,"[18.1, 52.3]",,,,,,,,,,,,0.093062,,,,,,,,,,,,,,e7757918-1864-435e-b531-a4538799bd86,967,,"[17.8, 52.3]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Afonso Santos Júnior,26784.0,Right Center Back,54,Real Betis,218,"['845d1a4e-c987-4e30-9e66-f714dbc3b00c', 'c11649f9-3232-4cbd-9275-a9ab0c0aa097']",55,,,,,,,,,,,,,,,,,Real Betis,218,00:21:55.502,Carry,,2011/2012
,,"[11.7, 32.3]",,,,,,,,,,,,1.96687,,,,,,,,,,,,,,241b0d66-dfac-4bf0-aa34-73c7ecd70951,970,,"[9.5, 32.3]",69319,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Casto Espinosa Barriga,23815.0,Goalkeeper,54,Real Betis,218,"['21dbc57a-1648-4429-8b1b-50514f72c292', '5e0c82ad-2d03-4cbc-94a1-277ef05c286f']",57,,,,,,,,,,,,,,,,,Real Betis,218,00:21:57.457,Carry,,2011/2012
,,"[26.0, 58.5]",,,,,,,,,,,,3.801963,,,,,,,,,,,,,,4aa42b0b-d67a-4b7e-8dbb-e7a287de68fe,973,,"[21.4, 54.2]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Afonso Santos Júnior,26784.0,Right Center Back,54,Real Betis,218,"['638bac8b-e7a6-4a9e-be53-2df5dc87ff19', '8bcb9e5d-13c6-4988-9ecf-09c583dbe520']",0,,,,,,,,,,,,,,,,,Real Betis,218,00:22:00.642,Carry,,2011/2012
,,"[31.7, 69.4]",,,,,,,,,,,,0.867887,,,,,,,,,,,,,,50b4d0d1-e49c-4c64-bf1a-f7fcf330abd6,976,,"[34.8, 74.8]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,54,Real Betis,218,"['34d0a224-2750-4c2d-b9d6-195cd7a62754', '8fd123ab-5a6d-4c55-a830-20abdf352a2e']",5,,,,,,,,,,,,,,,,,Real Betis,218,00:22:05.302,Carry,,2011/2012
,,"[58.9, 62.3]",,,,,,,,,,,,0.445096,,,,,,,,,,,,,,a19180a8-0730-451d-9c39-547c6fd954cc,980,,"[55.5, 62.0]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,54,Real Betis,218,"['42b1c145-66f2-4cc6-bcc8-8c9af10bb8db', '7ea6e3dd-5bf2-4a4b-a6d2-b80ef2e4cbe9', '8f1d4433-40c4-4612-a23b-8309ccb016f9', 'fd9995c5-a4cc-4a91-b19d-a4d97b114731']",8,,,,,,,,,,,,,,,,,Real Betis,218,00:22:08.369,Carry,True,2011/2012
,,"[77.8, 55.2]",,,,,,,,,,,,2.649909,,,,,,,,,,,,,,804dad17-fc0f-4091-b4fe-3be93b8610da,983,,"[58.9, 62.3]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,54,Real Betis,218,"['28dc8014-2a35-4044-8f07-f4501ea50201', '8f1d4433-40c4-4612-a23b-8309ccb016f9', 'fd9995c5-a4cc-4a91-b19d-a4d97b114731']",8,,,,,,,,,,,,,,,,,Real Betis,218,00:22:08.814,Carry,True,2011/2012
,,"[109.0, 77.8]",,,,,,,,,,,,0.97566,,,,,,,,,,,,,,0f2effc6-5199-4d63-91be-d8fae56dad4a,993,,"[109.8, 77.8]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,55,Real Betis,218,"['ef02e802-0f6b-4e33-ab35-80383896a41b', 'ffffc289-932d-462d-a8b1-fb34614e0c08']",29,,,,,,,,,,,,,,,,,Real Betis,218,00:22:29.123,Carry,,2011/2012
,,"[103.7, 71.7]",,,,,,,,,,,,2.200489,,,,,,,,,,,,,,fd23b2a3-47b5-4909-840e-e48a46bad63f,996,,"[102.7, 70.5]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Pozuelo Melero,16558.0,Right Center Forward,55,Real Betis,218,"['052dfef5-45ad-4334-acb2-41c4c4ac9bd0', '6c863fbf-9385-4e7d-be9a-bdb6108949e1', '982aa3a1-4c79-4fe7-95f6-acf5fcf95af7']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:22:30.901,Carry,True,2011/2012
,,"[104.7, 76.5]",,,,,,,,,,,,0.28018,,,,,,,,,,,,,,efde6cb6-24d4-4013-bc17-7621524e7e5b,1000,,"[104.7, 76.5]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,55,Real Betis,218,"['c0a3da01-d378-4de5-8104-89b9b646837b', 'f3b48cb3-1c09-471e-a99a-5d139eb60a4e']",33,,,,,,,,,,,,,,,,,Real Betis,218,00:22:33.756,Carry,,2011/2012
,,"[74.3, 52.3]",,,,,,,,,,,,2.818448,,,,,,,,,,,,,,72e9acf3-b395-4372-a513-9c01c61c9924,1003,,"[81.7, 67.3]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,55,Real Betis,218,"['369b12c5-361c-4309-9a70-7b256ee7bd9e', '5c5cef18-6abd-4114-ab73-073eb040e159']",35,,,,,,,,,,,,,,,,,Real Betis,218,00:22:35.076,Carry,,2011/2012
,,"[53.5, 32.9]",,,,,,,,,,,,1.909127,,,,,,,,,,,,,,3744401e-38a6-4592-9a15-daa316bbb79a,1006,,"[55.9, 47.1]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Afonso Santos Júnior,26784.0,Right Center Back,55,Real Betis,218,"['3deef404-6415-4144-a504-6897e2c6ec1b', '68688b61-17ec-4c65-a880-190dc299527c']",40,,,,,,,,,,,,,,,,,Real Betis,218,00:22:40.055,Carry,,2011/2012
,,"[55.6, 10.3]",,,,,,,,,,,,1.538401,,,,,,,,,,,,,,38d44529-7b39-424a-b703-6fbed7405fed,1009,,"[52.1, 15.6]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Pérez Santamaría,25892.0,Left Back,55,Real Betis,218,"['052487cf-1884-4947-861e-b00b139ab05b', '39624428-a69e-4a0d-86a2-4bf4e12b22df']",43,,,,,,,,,,,,,,,,,Real Betis,218,00:22:43.388,Carry,,2011/2012
,,"[81.7, 4.5]",,,,,,,,,,,,0.0486,,,,,,,,,,,,,,a434ab18-adf9-475d-8cde-37f415f7849a,1012,,"[81.7, 4.6]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Antonio Montero Vite,7063.0,Left Midfield,55,Real Betis,218,"['888d8181-2465-4669-a964-9a1ec82d58e0', 'd3ca9083-ee25-4be4-a49e-2da285448eda']",46,,,,,,,,,,,,,,,,,Real Betis,218,00:22:46.380,Carry,,2011/2012
,,"[44.1, 75.6]",,,,,,,,,,,,0.2,,,,,,,,,,,,,,59d83e6b-9ee9-44a8-8f77-62788fa65cb2,1019,,"[44.1, 75.6]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,"['25a90188-55ff-4461-8c44-68897c1b2053', 'c18551ed-0e09-448b-a63d-007a7e110561']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.801,Carry,,2011/2012
,,"[33.9, 73.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,be46b0b5-3ab1-400f-bd5a-4354f7f380bb,1023,,"[36.4, 73.3]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,"['3dd72ad5-1450-41d1-b411-44e3702e3260', '4b640e2b-3acb-4884-baee-9ecdb476be7c', 'd5e49d45-a9d5-47a4-8645-f64bb2acb535']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.867,Carry,True,2011/2012
,,"[9.4, 47.4]",,,,,,,,,,,,1.3344,,,,,,,,,,,,,,3ac934df-9dbf-449b-8b30-cce2ba91b6eb,1027,,"[7.7, 42.1]",69319,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,56,Barcelona,217,"['400fe042-3276-4c56-a929-c28e9feb27a8', '79b83593-6154-4fd6-a001-f844b6bec12e', 'c21f7f76-0c0d-4c88-a9b4-ef2188705112']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.347,Carry,True,2011/2012
