bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.283806,,,,,,,,,,,,,,,8d47a9e0-29d9-4b8a-9c77-8bcf5a674cbd,137,,"[40.8, 13.0]",303696,3,,,,2.0762446,,Left Foot,,,"[35.1, 23.3]",Ground Pass,,11.772,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['8cb1810e-c934-470c-b9c9-fc29048eb736'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.942,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.368128,,,,,,,,,,,,,,,95d65c60-6b60-49ea-93dc-1f0a0acb377f,140,,"[40.4, 27.4]",303696,3,,,,1.4797786,,Left Foot,,,"[42.7, 52.6]",Ground Pass,,25.304743,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['1df486cf-9c87-404e-bc81-e0e9b22f59bf'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.504,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.995733,,,,,,,,,,,,,,,4c46167e-70f3-4baa-8509-3eca0ecba5cd,143,,"[44.4, 53.7]",303696,3,,,,-1.7193012,,Right Foot,,,"[42.5, 41.0]",Ground Pass,,12.841339,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['fa29a8f7-263e-4717-93d6-aea51cf7931c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.758,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.885808,,,,,,,,,,,,,,,24583045-6742-4d01-9fb9-de9ba1a701e9,146,,"[43.3, 36.7]",303696,3,,,,-1.2565644,,Left Foot,,,"[49.8, 16.7]",Ground Pass,,21.029741,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['68e494a8-6500-40b4-9c00-0afa2f20f884'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.777,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.908435,,,,,,,,,,,,,,,feb85968-81aa-4845-85eb-78265565cebf,149,,"[51.3, 21.4]",303696,3,,,,2.4458413,,Right Foot,,,"[41.6, 29.5]",Ground Pass,,12.637246,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,11,Barcelona,217,['943194dc-41fd-4e4c-9609-736b1c03c268'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.211,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.573735,,,,,,,,,,,,,,,a7d106c5-0b7a-4cea-ac40-6b9b55f42647,152,,"[47.9, 29.7]",303696,3,,,,-1.0841936,,Left Foot,,,"[56.1, 14.2]",Ground Pass,,17.535393,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['e10e6109-24c9-48b1-bec6-b74919f351f8'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.330,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.189363,,,,,,,,,,,,,,,790e774b-362d-48bf-83bb-fe3a5028f769,155,,"[69.9, 8.7]",303696,3,,,,-0.62141633,,Right Foot,,,"[78.0, 2.9]",Ground Pass,,9.962429,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,11,Barcelona,217,['944035eb-9971-4133-9edc-e1216be0d4aa'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.799,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.374335,,,,,,,,,,,,,,,98a09445-e672-410c-a008-210d5a2514d2,157,,"[78.0, 1.8]",303696,3,,,,2.7027333,,Left Foot,,,"[63.3, 8.7]",Ground Pass,,16.238842,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['e95b919d-b79d-4161-931e-777c87242e2b'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.988,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.859839,,,,,,,,,,,,,,,609d46d6-3971-4b9e-a187-a16b4954c55f,160,,"[62.9, 8.7]",303696,3,,,,1.4454724,,Right Foot,,,"[64.5, 21.4]",Ground Pass,,12.80039,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,11,Barcelona,217,['805fb47d-6985-4c22-a8ac-b1b3fd46f505'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.012,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.778506,,,,,,,,,,,,,,,9dd2127b-5dca-4dfc-9fa2-744e40e05c45,164,,"[65.0, 22.2]",303696,3,,,,1.947629,,Right Foot,,,"[55.7, 45.7]",Ground Pass,,25.273306,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['45700a7a-86e9-4747-bb67-94fb7ec27490', 'a8cd4404-ffae-472a-a50f-7ffcd58c2937']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.901,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.981986,,,,,,,,,,,,,,,6bb47dab-ff33-4bba-b9de-7d270b8fe8d3,167,,"[62.2, 45.9]",303696,3,,,,-0.9707461,,Right Foot,,,"[86.9, 9.8]",High Pass,,43.741283,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['b17c81b9-7bef-4303-8d1b-e93296a467ab', 'd4abd1c4-7347-4360-83a8-95511ad8083d']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.371,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.881101,,,,,,,,,,,,,,,d4abd1c4-7347-4360-83a8-95511ad8083d,169,,"[33.2, 70.3]",303696,4,,,,-0.79813635,,Head,,,"[48.7, 54.4]",High Pass,,22.204954,,Incomplete,,,,,,,,Recovery,1,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,11,Barcelona,217,"['6bb47dab-ff33-4bba-b9de-7d270b8fe8d3', 'a60ceeee-adac-440e-99a3-156a1cbdf1eb']",0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:00.353,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.698753,,,,,,,,,,,,,,,411db4d3-a2f2-4598-89f1-26cb33287c3f,172,,"[72.2, 28.3]",303696,4,,,,1.1374425,,Right Foot,,,"[75.3, 35.0]",Ground Pass,,7.3824115,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['e232b81b-f422-48b9-b737-e38f7440b6b4'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.930,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.7651,,,,,,,,,,,,,,,9e9e42a7-3e01-49c8-8ac9-6a3bb3f2ce38,175,,"[77.7, 33.7]",303696,4,,,,-0.69652396,,Left Foot,,,"[83.2, 29.1]",Ground Pass,,7.170077,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,11,Barcelona,217,['7724c2ed-2bf5-4a2c-86d2-ef827ed4a968'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.104,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.29938,,,,,,,,,,,,,,,37249896-6ead-463b-8625-ca5c0878aca0,178,,"[86.3, 25.1]",303696,4,,,,-1.2475237,,Right Foot,,,"[92.9, 5.4]",Ground Pass,,20.776188,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Center Attacking Midfield,11,Barcelona,217,['5492c560-b4e9-44dc-acdb-537c9c937afa'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.975,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.860988,,,,,,,,,,,,,,,cda5a0e8-a9a8-4e8c-9ddf-9ec64c00f486,181,,"[92.4, 6.9]",303696,4,,,,2.500484,,Left Foot,,,"[85.7, 11.9]",Ground Pass,,8.3600235,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['21d2f93c-41a3-45ee-92c8-e26d323782ef'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.421,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.735927,,,,,,,,,,,,,,,63b7ad76-3473-4ee9-aeda-0d4b0ca7771d,184,,"[82.6, 14.7]",303696,4,,,,2.1240907,,Right Foot,,,"[76.3, 24.9]",Ground Pass,,11.988745,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Center Attacking Midfield,11,Barcelona,217,['45aad697-1e67-46fc-8d7b-4220f57f7b99'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.206,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.665377,,,,,,,,,,,,,,,8e6b54ab-a176-4885-8c3e-b039a2d405de,187,,"[72.2, 29.5]",303696,4,,,,1.427713,,Right Foot,,,"[75.6, 53.1]",Ground Pass,,23.843657,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['464c259c-8f1d-4248-9dc1-da09d5bda39d'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.406,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.870166,,,,,,,,,,,,,,,8de37fb9-ec75-4672-8b1a-4f40d91bdc7d,190,,"[76.7, 52.5]",303696,4,,,,-1.4498936,,Right Foot,,,"[78.0, 41.8]",Ground Pass,,10.778683,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['54bb7884-d98b-4520-9a23-2fe61b5155b4'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.964,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.097709,,,,,,,,,,,,,,,bad5ffef-038a-49b7-b760-68bc45d6806e,197,,"[79.2, 40.3]",303696,4,,,,-1.5991576,,Right Foot,,,"[78.8, 26.2]",Ground Pass,,14.105673,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['cf24442d-0405-4844-acb8-f8ce64911845', 'd69e385d-e59b-4047-a64d-f3b74bbd8189']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.632,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.770615,,,,,,,,,,,,,,,1d556e73-a648-4d64-b460-9d5849702319,200,,"[78.6, 30.6]",303696,4,,,,1.194306,,Right Foot,,,"[82.0, 39.2]",Ground Pass,,9.247703,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Center Attacking Midfield,11,Barcelona,217,['c0075ce4-7a57-4783-9372-546776b9ce07'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.157,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.364192,,,,,,,,,,,,,,,ace9aa04-f751-4444-bebd-e331995a6f16,204,,"[83.7, 38.7]",303696,4,,,,1.3576653,,Right Foot,,,"[89.5, 65.5]",Low Pass,,27.420431,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['c1abd21b-33ca-4af8-8e86-7d6d0cda6b8f'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.173,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.768117,,,,,,,,,,,,,,,53f40090-0ca5-4322-bc09-643d977429d8,212,,"[65.8, 71.3]",303696,4,,,,-2.336589,,Right Foot,,,"[48.3, 53.1]",Ground Pass,,25.248564,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,11,Barcelona,217,['1ee24df9-6b57-4c42-a8e2-be4460ad3b1a'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.213,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.384957,,,,,,,,,,,,,,,684488a5-6d16-465f-b076-79d50556a94b,215,,"[48.5, 52.5]",303696,4,,,,-2.5096185,,Right Foot,,,"[26.1, 36.1]",Ground Pass,,27.761845,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['fe422ad2-09ea-4d40-98b6-692155e217e0'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.021,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.970431,,,,,,,,,,,,,,,78707139-4593-4043-8811-96352f576ae8,218,,"[28.6, 34.8]",303696,4,,,,-1.4501727,,Right Foot,,,"[29.8, 24.9]",Ground Pass,,9.972462,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,['ccfd0e57-79e9-48d8-b873-8cc75aae55ff'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.943,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.378264,,,,,,,,,,,,,,,da51f7c1-cd1a-4898-9aac-e06183b648b9,221,,"[33.2, 24.9]",303696,4,,,,1.0624857,,Left Foot,,,"[56.6, 66.9]",High Pass,,48.078686,,,,Nélson Cabral Semedo,6374.0,,True,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['59e62cb8-0e1e-43eb-9c6c-bdbee75eca7d'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.042,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.642398,,,,,,,,,,,,,,,7a33715c-a1c9-4973-ac27-c07500f9c506,224,,"[53.4, 67.3]",303696,4,,,,-2.6585155,,Right Foot,,,"[26.9, 53.4]",Ground Pass,,29.924238,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,11,Barcelona,217,['87d0c86b-2522-4a1e-b87c-155ea30907d7'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.615,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.307022,,,,,,,,,,,,,,,72e79970-b966-41e6-826c-27d62c634c3e,228,,"[22.5, 50.5]",303696,4,,,,-2.0471282,,Right Foot,,,"[12.8, 31.7]",Ground Pass,,21.154905,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['4de79d6a-765a-419e-a1e5-4c7d39bc7698', '659c4831-1806-490d-8bef-ed298ff43aa2']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.763,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.355341,,,,,,,,,,,,,,,9a8ae373-4390-4235-a86b-239293772484,230,,"[12.8, 31.4]",303696,4,,,,0.46652117,,Left Foot,,,"[26.7, 38.4]",Ground Pass,,15.563097,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,"['659c4831-1806-490d-8bef-ed298ff43aa2', 'f4b04774-5cc4-45f2-b498-336310c96fb2']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.070,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.524682,,,,,,,,,,,,,,,c76d111f-bfd2-4117-b956-52ca98c709c5,232,,"[26.7, 38.4]",303696,4,,,,2.1520605,,Left Foot,,,"[15.4, 55.6]",Ground Pass,,20.579845,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['53e64b5b-95e3-494c-b52c-5c03eb419969'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.425,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.423569,,,,,,,,,,,,,,,98f97202-07fa-4067-8d8f-463eb10e68ec,235,,"[13.4, 58.3]",303696,4,,,,0.7853982,,Right Foot,,,"[27.5, 72.4]",Ground Pass,,19.94041,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['b2748f6e-9a1b-4008-920d-60d2d5e52212'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.365,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.198519,,,,,,,,,,,,,,,8aaa3454-517a-42c6-9180-b1b6158dc127,238,,"[28.6, 72.1]",303696,4,,,,0.12010874,,Right Foot,,,"[40.2, 73.5]",Ground Pass,,11.684177,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,11,Barcelona,217,['92136920-e0fb-4384-b6da-7081da8cf78c'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.902,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.289623,,,,,,,,,,,,,,,84408152-6f33-4e3f-b465-d110f5383847,241,,"[40.8, 73.2]",303696,5,,,,-3.0502977,,Right Foot,,,"[26.6, 71.9]",Low Pass,,14.259383,,Incomplete,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Center Attacking Midfield,11,Barcelona,217,"['3ec5ad27-609b-4278-b779-c4dd15d4f052', '7f14560a-3c65-4057-a8a8-10913b2bb320']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.100,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.852732,,,,,,,,,,,,,,,7ab73e1e-331e-4a25-a906-cb45fc155f0d,247,,"[98.2, 8.0]",303696,5,,,,1.069691,,Right Foot,True,,"[120.0, 47.8]",High Pass,,45.37929,,Out,,,,,,,,Free Kick,1,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,12,Atlético Madrid,212,,50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:50.508,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.263122,,,,,,,,,,,,,,,ef477300-1914-44e7-8159-27c89a15bafd,248,,"[6.0, 44.0]",303696,6,True,,,0.26901776,,Right Foot,,,"[27.4, 49.9]",Ground Pass,,22.198423,,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,13,Barcelona,217,['06a99201-02fb-4ac5-9097-ff44ee6ae787'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.623,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.774275,,,,,,,,,,,,,,,303f859b-9d68-4197-85d5-fcad4444b637,250,,"[49.0, 52.5]",303696,6,,,,-1.5646988,,Right Foot,,,"[49.2, 19.7]",Low Pass,,32.80061,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,['0e05a57b-2f7d-408f-8f1c-80437e77ceeb'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.226,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.136211,,,,,,,,,,,,,,,dd461ff7-bf97-4e33-bd46-9d7b4c143a46,253,,"[51.7, 9.6]",303696,6,,,,2.2142975,,Right Foot,,,"[42.7, 21.6]",Ground Pass,,15.0,,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,13,Barcelona,217,['82f5101f-411c-4195-a122-4cf195c13468'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.704,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.87036,,,,,,,,,,,,,,,a4602abb-34fe-4b65-ac97-fd950464a456,256,,"[42.5, 22.6]",303696,6,,,,0.6931497,,Left Foot,,,"[54.9, 32.9]",Ground Pass,,16.119864,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,['84213d66-07cc-4ac5-a64c-ea8294717da5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.872,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.877378,,,,,,,,,,,,,,,6dcd038c-0cfe-42e4-add8-ce7a45c05d5e,258,,"[54.9, 32.7]",303696,6,,,,-1.4427873,,Left Foot,,,"[57.5, 12.5]",Ground Pass,,20.36664,,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['ea086725-211b-46fc-ba6c-12afeb0622d3'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.743,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.964351,,,,,,,,,,,,,,,2642ee57-054d-429a-8de6-24a4f8a5e63e,262,,"[72.2, 14.1]",303696,6,,,,-0.78968996,,Right Foot,,,"[83.8, 2.4]",Ground Pass,,16.47574,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['0962e5ba-d5ef-408d-93bd-a9701899e5af', '68211a20-e340-476d-ae6b-96c91e5d9836']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.615,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.764254,,,,,,,,,,,,,,,e06996ba-9d5e-4ee4-83bd-23d8d108eac0,264,,"[83.8, 2.4]",303696,6,,,,1.4994888,,Left Foot,,,"[84.6, 13.6]",Ground Pass,,11.228535,,,,Ricard Puig Martí,24841.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['39c7f692-acf2-45a8-89e0-c922ee8654d2'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.579,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.075452,,,,,,,,,,,,,,,61c8a227-0dc0-42b4-88ce-558bcc68159b,267,,"[85.1, 11.5]",303696,6,,,,-2.0176387,,Right Foot,,,"[82.8, 6.7]",Ground Pass,,5.322593,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Ricard Puig Martí,24841.0,Center Attacking Midfield,13,Barcelona,217,"['121a3a79-6b2d-465f-ac76-864f4c5aacf1', '6e552fdd-d81a-4eb5-a481-9817c93945cc']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.522,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.685724,,,,,,,,,,,,,,,6e552fdd-d81a-4eb5-a481-9817c93945cc,269,,"[37.3, 73.4]",303696,6,,,,-1.5940479,,Right Foot,,,"[37.2, 69.1]",Ground Pass,,4.3011627,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,14,Atlético Madrid,212,"['5ee23725-f723-4a7d-9a5f-bac2d523b163', '61c8a227-0dc0-42b4-88ce-558bcc68159b']",36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:36.598,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.95299,,,,,,,,,,,,,,,0c0d4116-7254-417b-936a-f9bdf825b3d4,272,,"[36.3, 66.0]",303696,6,,,,-0.84667104,,Left Foot,,,"[51.6, 48.7]",Low Pass,,23.09502,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,14,Atlético Madrid,212,['e480434b-cc4f-46ba-8a5a-41d5522b078a'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:38.394,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.847059,,,,,,,,,,,,,,,4e6723f6-433b-4a99-845a-ca12b81b46e2,275,,"[59.8, 62.3]",303696,6,,,,0.30331945,,Right Foot,,,"[86.0, 70.5]",Ground Pass,,27.453234,,,,Marcos Llorente Moreno,6840.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Left Center Forward,14,Atlético Madrid,212,['974026fc-6291-4741-9628-f0814ccbd03c'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:41.795,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.065962,,,,,,,,,,,,,,,abd94ca1-3250-4940-b214-103c41a1f9c5,279,,"[101.3, 78.1]",303696,6,,,,-2.1939957,,Right Foot,,,"[96.7, 71.7]",Ground Pass,,7.881624,,,,Ángel Martín Correa,6377.0,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Center Forward,14,Atlético Madrid,212,"['4dd3ec26-569a-4024-b48f-ef79f95a969f', '644267dd-7240-449c-8e4e-24613090a3a1']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:49.073,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.987196,,,,,,,,,,,,,,,49d45f28-05ec-4129-8c55-bb98e5f53d43,284,,"[26.6, 14.8]",303696,6,,,,-1.4288993,,Left Foot,,,"[27.4, 9.2]",Ground Pass,,5.656854,,,,Ricard Puig Martí,24841.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,"['11ff01e4-e849-42e6-95da-2dfe8336a525', '8f0173b2-6213-4075-bcdb-7c977fecefe6']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.412,Pass,True,2019/2020
