50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.4756,,,,,,,,,,,,,ea2a4c0d-2f82-47a5-8b0c-bd70f7e006a9,127,,"[103.4, 6.0]",69181,2,,,,,0.93141043,,Right Foot,,,"[106.3, 9.9]",,High Pass,4.860041,,Incomplete,,,,,,,,,1,From Corner,David López Moreno,25869.0,Left Wing,8,Athletic Club,215,"['07f1c162-0a94-4e61-9fe9-ccf89fd31da9', '5ef8e31d-049f-49aa-a9bb-b9cd562130f0']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:02:24.357,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.6492,,,,,,,,,,,,,b79384ae-72d0-4939-98bc-78e469570953,138,,"[30.6, 75.2]",69181,2,,,,,-2.2318394,,Left Foot,,,"[22.9, 65.3]",,Ground Pass,12.541929,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['2161e4de-2301-4594-a233-30481f5ec192'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.035,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.9614,,,,,,,,,,,,,c5052131-4232-40ab-b033-b34cc436aeae,141,,"[21.9, 60.7]",69181,2,,,,,-2.1962814,,Left Foot,,,"[19.3, 57.1]",,Ground Pass,4.4407206,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['6ab720bd-dcb5-429c-a1e6-66796ae761d0'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.229,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.392632,,,,,,,,,,,,,1ac4e098-2af0-4a4e-a8fa-280c8914936f,144,,"[22.1, 59.8]",69181,2,,,,,1.1398474,,Right Foot,,,"[30.1, 77.2]",,Ground Pass,19.15098,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,9,Barcelona,217,['29d1b72c-8a92-4aca-b6e4-8492d000cf9f'],36,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.996,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0929,,,,,,,,,,,,,9a213ad7-47db-41f7-abbb-d9cf5798605d,148,,"[31.3, 76.6]",69181,2,,,,,-2.1393209,,Right Foot,,,"[24.4, 65.8]",,Ground Pass,12.816006,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,"['6adff364-950c-41fc-9603-9200cdb7d94e', 'b5d8b3a8-6e2c-4ce6-97ea-8e17baf98686']",38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.929,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.2741,,,,,,,,,,,,,4de99324-9c0b-4bbf-83af-d57bc1f768fc,151,,"[23.6, 65.6]",69181,2,,,,,-2.0868304,,Left Foot,,,"[11.8, 44.8]",,Ground Pass,23.914013,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,9,Barcelona,217,['28b8ec89-56e0-4eed-86b4-108c065ca68f'],43,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.399,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.7842,,,,,,,,,,,,,622ee5a8-27b5-429a-94ba-6bb3add3d24e,153,,"[12.2, 45.3]",69181,2,,,,,-1.1274619,,Right Foot,,,"[20.7, 27.4]",,Ground Pass,19.81565,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['a48886f0-8a88-4f15-9609-067084b7d685'],45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.673,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3235,,,,,,,,,,,,,5693364a-53c4-4516-9bec-d811b8ab4ad0,156,,"[21.9, 26.0]",69181,2,,,,,-0.97178096,,Left Foot,,,"[36.1, 5.2]",,Ground Pass,25.184916,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['1dbe3654-038f-4110-9e2d-07e18f5002e6'],48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.070,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.358379,,,,,,,,,,,,,df460f17-32c9-417c-a797-a934dd8f3d72,159,,"[37.1, 9.1]",69181,2,,,,,1.5920697,,Right Foot,,,"[36.7, 27.9]",,Ground Pass,18.804255,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,['f7124039-93cc-4467-a3d1-4f7d815288f1'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.976,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0222,,,,,,,,,,,,,1d32e077-a2e2-4d65-9033-02fc2abea8e1,162,,"[36.7, 32.1]",69181,2,,,,,0.58221114,,Right Foot,,,"[48.7, 40.0]",,Ground Pass,14.366976,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['a4103159-2560-4d88-824e-f608ffe66764'],53,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.461,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.665141,,,,,,,,,,,,,88816b1c-e5ce-4f22-b58f-c928e5e1ca5e,166,,"[47.3, 40.3]",69181,2,,,,,1.8443913,,Right Foot,,,"[40.2, 65.6]",,Ground Pass,26.277367,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,9,Barcelona,217,"['6d87d2bf-b62d-4bc1-b68e-5a483cfca420', 'f8c09fb5-3e7f-4e12-bf66-345006cd8566']",55,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.511,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.5754,,,,,,,,,,,,,cc5f565f-73f8-4f6a-aa4c-9ca9dfb7290e,169,,"[51.1, 70.4]",69181,2,,,,,0.18601625,,Left Foot,,,"[78.2, 75.5]",,Ground Pass,27.575714,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,9,Barcelona,217,['4098e1ab-b87a-4949-ad79-10211a508797'],59,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.826,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.5703,,,,,,,,,,,,,33eac34d-b0c1-40de-a80f-6537234ecbad,172,,"[79.1, 71.1]",69181,3,,,,,-0.5082729,,Right Foot,,,"[108.0, 55.0]",,High Pass,33.08202,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,"['516da0b7-b7e7-490f-abf8-4742b08691fc', 'd3997cb9-5db3-4155-a2c1-535adedec61c']",2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.810,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.074,,,,,,,,,,,,,f330c538-09c0-4f85-a53c-cb2489e5b4a9,175,,"[12.4, 27.7]",69181,3,,True,,,-1.0460006,,Keeper Arm,,,"[24.5, 6.8]",,Ground Pass,24.149948,,,,Koikili Lertxundi Del Campo,26479.0,,,,,,1,From Keeper,Daniel Aranzubia Aguado,26029.0,Goalkeeper,10,Athletic Club,215,['4622c12e-e33d-4546-a856-0579b203ec96'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:03:08.675,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.1395,,,,,,,,,,,,,5a0a3e4f-4955-437d-aca5-d6d1c61b1ea8,179,,"[30.6, 8.0]",69181,3,,,,,0.072599456,,Left Foot,,,"[36.1, 8.4]",,High Pass,5.5145264,,Incomplete,,,,,,,,,1,From Keeper,Koikili Lertxundi Del Campo,26479.0,Left Back,10,Athletic Club,215,"['7413b591-6804-42ef-acd9-b762790c97d1', 'f6617f45-d1a2-491f-bf8e-63a5ecb0b170']",11,,,,,,,,,,,,,,,,Athletic Club,215,00:03:11.296,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.8822,,,,,,,,,,,,,a1eb0706-b0c1-4258-b561-0c3c303b6124,184,,"[37.8, 77.1]",69181,3,,,,,-2.5632305,,Left Foot,,,"[11.3, 59.8]",,Ground Pass,31.647118,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,11,Barcelona,217,"['53c854bb-5376-433c-baf5-3763d2055b0a', 'db6716b6-9f12-41dc-9ae8-078f01afb019']",17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.023,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.6064,,,,,,,,,,,,,8add75c3-dc2e-4e35-966d-c14f30f28507,187,,"[12.8, 54.4]",69181,3,,,,,-1.2280208,,Right Foot,,,"[21.9, 28.9]",,Ground Pass,27.07508,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,['79005e2d-ba56-42e3-808d-d0e64c6d6db8'],21,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.470,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.7918,,,,,,,,,,,,,653c7f53-2f97-4d16-bc56-740d17051fc4,190,,"[28.0, 30.6]",69181,3,,,,,1.4990021,,Left Foot,,,"[30.1, 59.8]",,Ground Pass,29.275415,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['08f5dfeb-4dbd-47cb-a574-b504d79491b4'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.492,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2024,,,,,,,,,,,,,fac72e16-61fb-4d7a-98c4-4f4492abb2cb,193,,"[33.0, 59.6]",69181,3,,,,,0.82502496,,Right Foot,,,"[43.9, 71.4]",,Ground Pass,16.063934,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,11,Barcelona,217,['3f1db62a-b68b-4a47-a3f8-858e89048ee1'],31,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.207,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.6363,,,,,,,,,,,,,e2a23a39-ff4e-4a4e-83ba-254c8cfb9c05,196,,"[52.5, 73.8]",69181,3,,,,,-2.2550912,,Right Foot,,,"[43.2, 62.4]",,Ground Pass,14.71224,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,11,Barcelona,217,['a1f7dd31-9673-4ff8-b78b-0cc10da75223'],34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.923,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.867,,,,,,,,,,,,,2ede49de-13ce-464f-ad0e-60e984a8fa11,199,,"[48.0, 47.5]",69181,3,,,,,-1.5707964,,Right Foot,,,"[48.0, 27.4]",,Ground Pass,20.1,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,11,Barcelona,217,['44f28fdf-e324-4d50-8882-bcd08f21aa04'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.886,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.345068,,,,,,,,,,,,,3f0f030d-818c-4b5e-89a2-74418928279c,202,,"[48.5, 27.4]",69181,3,,,,,1.1547319,,Right Foot,,,"[54.2, 40.3]",,Ground Pass,14.103191,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['c2d52409-0c43-44b0-af3e-f045ca1cd726'],40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.497,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3322,,,,,,,,,,,,,55677cfa-4fb8-4776-843b-16c8db3e0f39,206,,"[57.2, 39.8]",69181,3,,,,,-0.5751378,,Left Foot,,,"[77.1, 26.9]",,Ground Pass,23.715395,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,11,Barcelona,217,"['63b21c59-aaef-49cd-baf3-fd716007978d', '7aea675a-bc42-41ab-9cf9-259ac7fc0ac8']",42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.866,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.8564,,,,,,,,,,,,,70ce7bd8-8c07-434c-9c69-4f3536bc03df,209,,"[79.1, 39.3]",69181,3,,,,,-0.4636476,,Right Foot,,,"[90.7, 33.5]",,Ground Pass,12.969194,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,11,Barcelona,217,['fd4a42c0-028e-4e82-b36d-1d2c1a6e4ef9'],45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.300,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,,70f85241-2b2c-4eff-b719-52aa0024e156,214,,"[29.9, 46.1]",69181,3,,,,,0.7236367,,Right Foot,,,"[65.1, 77.2]",,Ground Pass,46.970737,,Incomplete,,Francisco Javier Yeste Navarro,26035.0,,,,,Recovery,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,11,Barcelona,217,"['4c77f6f7-f5ad-4829-b662-1b01cf7a0e45', 'ee8273fa-5ad6-47d8-a9e7-1ad0d6e3fe55']",47,,,,,,,,,,,,,,,,Athletic Club,215,00:03:47.572,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3343,,,,,,,,,,,,,ee8273fa-5ad6-47d8-a9e7-1ad0d6e3fe55,216,,"[55.9, 3.8]",69181,3,,,,,0.031807452,,Left Foot,,,"[77.9, 4.5]",,Ground Pass,22.011133,,,,Sylvio Mendes Campos Junior,25854.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,"['70f85241-2b2c-4eff-b719-52aa0024e156', 'f6ce1881-c846-45ef-b8ac-e784802d37d2']",51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.422,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.603,,,,,,,,,,,,,ec02e175-e527-48c8-8a88-d67476b3511f,220,,"[58.0, 80.0]",69181,4,,,,,-0.6495494,,,,,"[73.8, 68.0]",,High Pass,19.840363,,,,Aritz Aduriz Zubeldia,6394.0,,,,,Throw-in,1,From Throw In,Andoni Iraola Sagarna,26031.0,Right Back,12,Athletic Club,215,['b1ecea89-2859-4670-a6ef-d2c1920d8441'],3,,,,,,,,,,,,,,,,Athletic Club,215,00:04:03.457,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.7199,,,,,,,,,,,,,28fd6afb-c915-4316-8f86-3380d724c62d,223,,"[73.8, 68.0]",69181,4,,,,,-1.2864115,,Other,,,"[75.7, 61.5]",,Low Pass,6.7720013,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,12,Athletic Club,215,['bd0e46af-0a19-44cd-add0-692c87a7c529'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:04:05.133,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.623898,,,,,,,,,,,,,09c6147f-a0c8-4163-8855-e81bd90ed721,228,,"[21.7, 45.3]",69181,4,,,,,-2.6901395,,Right Foot,,,"[5.2, 37.3]",,Ground Pass,18.33712,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,13,Barcelona,217,['62c9629b-14a2-4f67-ae8e-5ff00beb06a0'],9,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.823,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0014,,,,,,,,,,,,,aee38af0-eeb9-422f-8597-52c3d4fcb201,232,,"[5.2, 37.3]",69181,4,,,,,-1.1326905,,Right Foot,,,"[15.6, 15.1]",,Ground Pass,24.5153,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Barcelona,217,['2268f5f8-1f87-4237-8b0e-0b8fbc00b5b5'],12,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.749,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3717,,,,,,,,,,,,,8af221ee-1fd4-476f-a798-7820685e224f,235,,"[16.9, 12.3]",69181,4,,,,,-0.3118499,,Left Foot,,,"[32.1, 7.4]",,Ground Pass,15.970284,,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['105d23dd-aec0-41bd-9acf-8794033478be'],14,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.684,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.001998,,,,,,,,,,,,,d8fa003f-8368-4222-8e87-864e028cbace,239,,"[40.2, 25.3]",69181,4,,,,,1.2135997,,Right Foot,,,"[48.0, 46.2]",,Ground Pass,22.308071,,Incomplete,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,['303a0e0e-46d8-470a-87b2-65dc0640a350'],19,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.518,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.4443,,,,,,,,,,,,,2f2a404e-f120-480d-8665-5f27fe0f2a61,242,,"[81.9, 40.3]",69181,4,,,,,1.5034825,,Right Foot,,,"[83.7, 67.0]",,Ground Pass,26.760605,,,,Francisco Javier Yeste Navarro,26035.0,,,,,,1,Regular Play,David López Moreno,25869.0,Left Wing,13,Barcelona,217,['f0860690-1dec-4b04-b0d9-5e3b130dc84d'],24,,,,,,,,,,,,,,,,Athletic Club,215,00:04:24.659,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.7535,,,,,,,,,,,,,b386d116-4cb1-4283-a960-badd2553087e,256,,"[33.9, 53.0]",69181,4,,,,,-0.80906236,,Right Foot,,,"[50.4, 35.7]",,Ground Pass,23.906902,,,,David López Moreno,25869.0,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,14,Athletic Club,215,"['a91232c4-8886-42dc-a1fe-1f522bef9a58', 'bdf9adfe-a90d-4ddb-a084-55395279feef']",43,,,,,,,,,,,,,,,,Athletic Club,215,00:04:43.202,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.9007,,,,,,,,,,,,,dd42d3ba-88b3-4750-bad2-4169771b016f,261,,"[45.8, 40.7]",69181,4,,,,,1.7990083,,Right Foot,,,"[42.2, 56.2]",,Ground Pass,15.912574,,,,Francisco Javier Yeste Navarro,26035.0,,,,,,1,Regular Play,David López Moreno,25869.0,Left Wing,14,Athletic Club,215,['51ce1bdf-c9f0-4505-8478-5dd0c6dad37a'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:04:46.796,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3323,,,,,,,,,,,,,71e69bc0-09ff-41f1-9264-3aac35333b3a,263,,"[42.2, 57.4]",69181,4,,,,,1.141449,,Left Foot,,,"[49.8, 74.0]",,Ground Pass,18.257053,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,14,Athletic Club,215,['7c361e42-7681-477d-909e-974859c148b1'],48,,,,,,,,,,,,,,,,Athletic Club,215,00:04:48.696,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0183,,,,,,,,,,,,,ab1ae04f-d5e9-4cb7-9ce4-ba533494ffad,267,,"[48.7, 74.0]",69181,4,,,,,-1.8824462,,Right Foot,,,"[43.9, 59.1]",,Ground Pass,15.654073,,,,Pablo Orbaiz Lesaka,26086.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,14,Athletic Club,215,['175ae33a-b53d-4c2e-9b41-11eff050b4c9'],51,,,,,,,,,,,,,,,,Athletic Club,215,00:04:51.132,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.6635,,,,,,,,,,,,,38094722-33c5-4fae-95d9-2c1cb1027cbb,270,,"[41.9, 60.1]",69181,4,,,,,-1.9426188,,Left Foot,,,"[31.8, 34.2]",,Ground Pass,27.79964,,,,Ustaritz Aldekoaotalora Astarloa,26100.0,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,14,Athletic Club,215,['6552690d-db32-4f86-91bb-167c013c8b67'],52,,,,,,,,,,,,,,,,Athletic Club,215,00:04:52.719,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.5266,,,,,,,,,,,,,2509db8e-7fbd-4040-ba4d-cdd793ae56e6,273,,"[39.2, 27.0]",69181,4,,,,,1.5524833,,Right Foot,,,"[39.7, 54.3]",,Ground Pass,27.304579,,,,Pablo Orbaiz Lesaka,26086.0,,,,,,1,Regular Play,Ustaritz Aldekoaotalora Astarloa,26100.0,Right Center Back,14,Athletic Club,215,['ef7af3ba-178c-4d97-bf2a-48678f48a5e9'],59,,,,,,,,,,,,,,,,Athletic Club,215,00:04:59.034,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3452,,,,,,,,,,,,,d091abff-37fd-4520-a801-b0ae0071cbec,276,,"[39.2, 53.5]",69181,5,,,,,1.4019135,,Right Foot,,,"[42.9, 75.2]",,Ground Pass,22.013178,,,,Andoni Iraola Sagarna,26031.0,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,14,Athletic Club,215,['6c8c5d8b-dcdd-4407-812a-2b58eafc0874'],1,,,,,,,,,,,,,,,,Athletic Club,215,00:05:01.632,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0503,,,,,,,,,,,,,3b1edc27-063c-49b9-aedd-df3a5e7ca53f,279,,"[45.7, 67.5]",69181,5,,,,,-2.1622353,,Right Foot,,,"[41.2, 60.8]",,Ground Pass,8.070935,,,,Pablo Orbaiz Lesaka,26086.0,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,14,Athletic Club,215,['e5530524-3cea-4a84-a40f-51cc3b58613b'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:05:05.117,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.9125,,,,,,,,,,,,,890a8d30-511e-47e3-a26e-36a4ead6db60,282,,"[42.6, 60.5]",69181,5,,,,,-0.11840268,,Right Foot,,,"[96.4, 54.1]",,High Pass,54.179333,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,14,Athletic Club,215,['4990a89f-34fa-431f-9bb7-9380552694a4'],11,,,,,,,,,,,,,,,,Athletic Club,215,00:05:11.346,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.6999,,,,,,,,,,,,,bdab116e-cb87-4884-83d5-b6e852200e14,286,,"[19.0, 35.9]",69181,5,,True,,,0.24811345,,Right Foot,,,"[34.0, 39.7]",,Ground Pass,15.473849,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,15,Barcelona,217,['d43f5280-19da-40f9-b4d0-1a33116c9d9a'],17,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.493,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.5621,,,,,,,,,,,,,aeaa6836-8aaa-4e8e-8961-fe2b43cd597b,288,,"[37.8, 53.5]",69181,5,,,,,0.0,,Right Foot,,,"[53.5, 53.5]",,Ground Pass,15.7,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,15,Barcelona,217,['0bed75e0-3ff7-43ef-be4d-90229cb040de'],20,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.214,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2633,,,,,,,,,,,,,62bde18f-270a-4361-89f4-a3d51d20da7a,291,,"[52.1, 64.9]",69181,5,,,,,1.0812645,,Right Foot,,,"[58.6, 77.1]",,Ground Pass,13.82353,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,15,Barcelona,217,['9ad3824f-65f3-44dd-a290-4719dd9c151c'],23,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.568,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2702,,,,,,,,,,,,,40c77852-fc09-4b6f-ab0c-100f51101d91,294,,"[58.8, 76.6]",69181,5,,,,,-2.3978372,,Right Foot,,,"[51.3, 69.7]",,Ground Pass,10.191173,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,15,Barcelona,217,['b17050aa-464c-4793-a06d-36d89a18ab86'],26,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.155,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2544,,,,,,,,,,,,,6831493b-7d63-4f8a-81ea-64b4cdab7f59,298,,"[56.2, 53.2]",69181,5,,,,,2.2330117,,Right Foot,,,"[51.6, 59.1]",,Ground Pass,7.48131,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,15,Barcelona,217,"['10b69b65-8c83-425a-8d77-0216a4803305', 'ca714834-b1f6-48e3-8de7-178a4d0d2d16']",30,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.851,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,2.2699,,,,,,,,,,,,,7739ee72-94db-494a-8133-8f69577935de,301,,"[50.4, 58.6]",69181,5,,,,,-1.8944445,,Right Foot,,,"[39.8, 27.0]",,Ground Pass,33.330467,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,15,Barcelona,217,['63f9d671-7954-4339-aff6-6438c1011f8a'],34,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.490,Pass,,2007/2008
