50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c82a1d9-d54a-47c3-a0bc-4b2a710f143f,1091,,"[46.7, 7.2]",265837,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,52,Barcelona,217,['f5c305ce-ee14-45df-b229-3e14b0a08205'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.063,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,53e32fad-9b65-4e6e-8f56-7a10c8f3f0ac,1094,,"[65.3, 2.2]",265837,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,52,Barcelona,217,['ffc8d47d-15c1-4d52-9798-7cf1bdca9a8d'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.385,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d4d0c47-3103-4e10-8d6e-42c83cdf1ed9,1097,,"[54.5, 15.0]",265837,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,52,Barcelona,217,['00d07bf1-e566-4b91-9575-85555a1f469b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.478,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,2e5b42cd-16c9-4f0c-86c6-d7937e7268bc,1100,,"[64.1, 66.3]",265837,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,52,Barcelona,217,['b5217639-fb22-4478-acdc-97746fc4c786'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.933,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,a9dd9db6-15f4-4c17-a413-f79ad25d86b6,1103,,"[49.2, 57.2]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,52,Barcelona,217,['64c3ee6c-798f-42d7-a754-6b93d9764406'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.121,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,9555e5e8-0de4-4c5a-88d8-41636c4c07a7,1106,,"[50.1, 22.2]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,52,Barcelona,217,['83635fd6-2d5f-4787-a115-2934fed29d4c'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.608,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,16002d7a-738c-4c93-984c-41fd7ac80742,1109,,"[53.0, 36.0]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,['41b6fe98-f3d2-4ed2-88ed-55610df85ee9'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.402,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1cfd341-0895-409f-8167-cf60be280d4b,1112,,"[50.1, 18.1]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,52,Barcelona,217,['ecba99c8-73bb-4839-9749-17e5839d2132'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.885,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a17bdd5-1e49-49e9-8018-1d6ab1f84527,1115,,"[70.8, 2.9]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,52,Barcelona,217,['351e6318-ed73-4756-8c80-82453247a52e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.741,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c166b6-1975-4634-987e-2f6db55383f9,1118,,"[65.8, 12.6]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,52,Barcelona,217,['2cb6b87d-ed60-4562-8ce0-e1ce5b91bb3c'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.222,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8c9ca3-4d00-49e8-9473-457639595516,1121,,"[65.3, 4.3]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,52,Barcelona,217,['2d7b2046-b62a-4e7a-b0f3-dd84a3e00703'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.753,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,0969aae5-9723-4007-8dc5-942c7da2a38e,1127,,"[25.0, 72.1]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Elustondo Urkola,12191.0,Left Defensive Midfield,53,Real Sociedad,210,['93103e83-4128-4cb9-a041-46b697d6dbc1'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:22.228,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,54f65db8-1918-48ae-bf50-50a0356875a7,1131,,"[22.6, 75.5]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,53,Real Sociedad,210,"['072e24ac-3572-4c37-84fa-774e664656c7', 'a5dfaaf4-5fe1-47d3-acd6-745508bec114']",23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:23.004,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,eaa6e29f-3bb7-4e65-a95d-26f56bc0cd0c,1137,,"[102.7, 22.2]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,54,Real Sociedad,210,['ce60f536-c991-4023-9d6c-96ae83c65da7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.368,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa981446-69d9-440d-af69-9250fc72d87d,1140,,"[99.1, 5.0]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,55,Barcelona,217,['cca4ab85-78a0-4cf4-85b0-eeec0c26670b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.048,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,870f867e-af06-4ef8-9a34-c2fcb2b761e2,1144,,"[89.2, 1.9]",265837,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,55,Barcelona,217,['9ec05b8a-5134-4d1d-8ac1-90fe695cf205'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.365,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a31c9a-9068-4ac9-9c7d-50ab99d50c9a,1148,,"[23.4, 72.6]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Elustondo Urkola,12191.0,Left Defensive Midfield,56,Real Sociedad,210,['30ba2233-7591-4119-b11e-03dd76816267'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:09.906,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6d3ae6a0-b164-46fd-89bd-ffe72ca7847d,1150,,"[57.4, 62.7]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Forward,56,Real Sociedad,210,['d3646cbc-5f4c-42d6-a4a8-eb331b136f49'],14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:14.222,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,a51d8f87-e03f-4674-8653-53aa79c356e9,1152,,"[57.1, 33.8]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,57,Barcelona,217,['0f093974-7d1e-4072-9857-bc41f162a783'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.545,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,45f45c18-d9d3-4a34-ac1f-b059bd727d93,1154,,"[60.0, 25.6]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,57,Barcelona,217,['07d3910a-0e79-4f38-8778-4b4638ffdc4d'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.910,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2e82959e-f28b-402a-a219-66a0a04fb961,1157,,"[65.3, 26.5]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,57,Barcelona,217,['c05c2a92-f96c-4228-8349-abd76b209cd0'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.051,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a3f9d89-7f48-40a5-96e8-998b85bdcc2a,1160,,"[55.7, 46.0]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Center Attacking Midfield,58,Real Sociedad,210,"['5bc8365d-4fbf-4faa-bfd8-37a8cbe6c888', 'edd9df3e-8fdd-4f5d-8503-156613f4dc37']",19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:19.824,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9fba84-c206-4295-8e09-55ae69e51bdd,1164,,"[45.1, 40.9]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,58,Real Sociedad,210,"['deaa8ae5-0c09-4e93-989e-96f95b5cffc4', 'ff9f5da5-3ab7-4e24-a72b-b762c78a46a5']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:22.024,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,26d5ed95-a7f7-435b-a724-df7855074b49,1173,,"[57.6, 62.5]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Elustondo Urkola,12191.0,Left Defensive Midfield,58,Real Sociedad,210,['60a25781-28a7-4166-850f-bc9dbb7b4de9'],28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:28.181,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8309dd9-9512-4d2c-8866-5e951e64c4d6,1176,,"[66.1, 61.9]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,58,Real Sociedad,210,"['7f282dbc-4814-4fd0-bc7b-455de66d24e7', '9b237965-4e69-437f-aaa0-dd9177ca57c1']",29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:29.849,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,c650090c-872d-49d8-8cdd-13cacc3de5e0,1180,,"[43.9, 7.2]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,59,Barcelona,217,['034e6c3e-d317-4b3b-b7c9-85dbfb08c4a1'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.030,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,7364a1e8-5dfd-4363-bc50-da262d0b2688,1183,,"[47.7, 23.9]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['dfa5beff-c994-48f0-9d24-e3c2e8fe4128'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.240,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,8449fbe0-4171-450d-9922-47cd9464ac1a,1186,,"[49.4, 11.1]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,59,Barcelona,217,['fb39a827-54b1-4667-b983-70737235c62c'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.422,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,44301b32-cb6a-4310-a225-6f5ebe7cb068,1189,,"[55.2, 55.5]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,59,Barcelona,217,['db23b38f-7443-4560-bbd2-1494f2cd8e25'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:25:41.082,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,86ed6837-4b53-46a8-bbee-ee65c122ae5d,1192,,"[101.5, 71.7]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,59,Barcelona,217,['95183b13-0726-4c3a-a144-9269207d1c58'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.694,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5ab401ed-3042-4266-8ce2-9550c31cd8de,1195,,"[105.3, 38.9]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,59,Barcelona,217,['04d05868-52eb-4742-b301-0c18c23a6c40'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.590,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4198824-4dc4-4e22-8e07-813f90719410,1197,,"[4.3, 46.5]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,60,Real Sociedad,210,['b295c1f9-ae60-481a-a465-5bb6375bb6a4'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:52.945,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3a9ce94a-9a41-4121-a66b-4f6004aa032b,1200,,"[59.5, 10.6]",265837,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Forward,60,Real Sociedad,210,['dcb6c58b-d0a9-4855-adea-66203c909b22'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:59.137,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,a82e55f0-e99b-47c2-8cb9-90950095e713,1204,,"[17.3, 10.3]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,60,Real Sociedad,210,['9a41b757-4e83-4944-a7b2-ddd55e303bd7'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:05.208,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5b79d3bb-e08b-40a0-8838-98ef87941492,1207,,"[67.0, 15.6]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Forward,60,Real Sociedad,210,['88c68def-18ab-4a90-b817-0f0ca8c2803e'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:08.495,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,aba23487-aa96-44ed-911e-88a5d9b116c1,1211,,"[50.1, 20.7]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,60,Real Sociedad,210,['55810fee-1b57-40eb-bf39-fe4c1dbda592'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.325,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1cf31630-a370-46c5-915d-f3a71c4847b8,1214,,"[70.8, 3.1]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,60,Real Sociedad,210,['c6c39a5a-a5eb-463d-90f5-a83687f2084d'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.726,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,005ee3be-d745-4039-9935-e8ce66d529d1,1223,,"[83.4, 69.4]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Right Wing,61,Real Sociedad,210,"['407e9e5a-db33-4569-8489-14dc1e4d7126', 'a6ce936c-ab8e-4a00-a653-7839107efbe4']",37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:37.942,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba64f8a0-b7e2-41b5-bfe9-9cedaa74e8c5,1226,,"[64.9, 61.9]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,61,Real Sociedad,210,['0cf21b4b-3b25-4d57-ae27-c42be04912bd'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:39.996,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,71f5abcc-45c6-49a0-b590-0da90d8a7bd7,1230,,"[67.1, 57.3]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Right Wing,61,Real Sociedad,210,"['0b37f701-2a0b-4a33-b6bb-0847b9fe1494', '173e554c-b1e0-4942-8ac2-9276e6cc4b22']",43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:43.685,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,50c5a1ec-5500-450e-a0e2-6fdcbc5f5a4b,1233,,"[52.5, 56.4]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel González de Martín Martínez,16622.0,Right Center Back,61,Real Sociedad,210,['e00f9c22-b6b7-4f08-9c2c-a507a174814b'],45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:45.587,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,0068e0d5-52c0-430a-a0d0-078ab6076413,1236,,"[46.3, 20.2]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,61,Real Sociedad,210,['1a4c2f4b-d947-42bc-9d7f-942c0fcfb121'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:49.519,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a87285c-9442-4d90-81b9-e2781279973d,1239,,"[12.7, 35.1]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,61,Real Sociedad,210,['a3ca8647-0e87-449d-b61b-d15a36163a9e'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:52.582,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,39dd1667-6928-4a99-a86c-8c2cbc414127,1242,,"[28.0, 67.0]",265837,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel González de Martín Martínez,16622.0,Right Center Back,61,Real Sociedad,210,['bfa621c6-24cc-47de-9958-4d480e57a88c'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:57.301,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1ca48a66-e9fc-4372-99b4-6533cece3153,1246,,"[69.7, 62.9]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,61,Real Sociedad,210,['b6be8eb7-a7d2-411f-b8c2-0bda6826ea20'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:01.835,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5270b1-7a6f-4666-89fb-719302382869,1250,,"[63.4, 57.1]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Right Wing,61,Real Sociedad,210,['039deaad-f9c7-454e-bba4-394d535d3178'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:05.014,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,96cb6f69-68ed-4c13-b88a-98a64f6f32ff,1253,,"[72.1, 60.7]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Forward,61,Real Sociedad,210,['ccd1c678-8ee9-4673-a398-8f20b9321e6a'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:06.098,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,72fd9120-b8a5-471f-a361-14db7ea5864a,1258,,"[62.4, 53.6]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,62,Barcelona,217,['ffa81f78-08f1-4c01-9a07-d22ef412db71'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.886,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab7fa8e7-1aaa-4de3-9679-926269117ec3,1261,,"[54.5, 56.0]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,62,Barcelona,217,['07bac507-9452-419f-8784-91a00cf71cfd'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.767,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c08a1b-731f-45cc-bac5-abe655a12989,1264,,"[64.8, 58.8]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,62,Barcelona,217,['ade1b42a-9413-4902-96d4-976e4b6e635f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.793,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,da14899a-aca0-470e-8993-ffe2ed329603,1267,,"[58.1, 59.3]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,62,Barcelona,217,['81ad137d-5c30-4286-925d-89eaa71d1250'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.060,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,69f5dcf0-515e-4007-824f-e811593b03ae,1271,,"[57.1, 51.6]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,"['8169954b-ad22-4cf4-a174-eff4c5a193ce', 'dc3e69c6-434a-4692-bb2a-16d9e55cadd4']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.614,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,593e8a4f-9c88-4044-a6f9-f5e072ad559e,1276,,"[56.2, 41.2]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,63,Barcelona,217,['f618c475-c533-479b-ba1c-d55dd95b15f6'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.723,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d5bd12-77f0-47a2-bf8c-41df4d919040,1279,,"[66.8, 39.6]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,63,Barcelona,217,['3e537577-bf69-45df-a6c5-405b53f740b3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.085,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f294606-87dd-4bf2-902a-4ace886b3f7e,1282,,"[60.3, 39.1]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,63,Barcelona,217,['70b6bffc-680b-4aaa-87ed-aa8ee56cb074'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.088,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,7782a0a2-2842-43e5-9544-65e08e71d84b,1285,,"[65.3, 16.1]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,63,Barcelona,217,['fbbb53c0-85c6-4759-8afa-9861db32ee2e'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.412,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,37de9cb1-2197-4363-b6fb-1fd4f1364381,1288,,"[78.1, 1.0]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,63,Barcelona,217,['bc028807-d7ca-4eb8-997d-e537a6f5b00c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.950,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,27aef401-2314-4a8c-bfdb-a95341b56bd2,1291,,"[82.9, 13.0]",265837,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,63,Barcelona,217,['e16f1449-406e-4f69-be73-7a9ebfe7a74f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.380,Ball Receipt*,,2013/2014
