50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,71ab9dcb-b96b-4b9b-b86b-a39f16459bf6,2643,,"[68.1, 75.8]",69307,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Augusto Tomar Marcos,26589.0,Right Back,147,Barcelona,217,"['252487f7-27fe-49d5-8f10-4bf16b9e42e4', 'b36e3f70-0084-4635-bb76-5774bed58463', 'd1300b54-027b-443b-8470-b9de31af34e4']",49,,,,,,,,,,,,,,,,,Osasuna,422,00:16:49.856,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,489de45e-f171-4a2b-a5dd-c8e3fb85a3c4,2843,,"[107.8, 14.0]",69307,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Masoud Shojaei Soleimani,5238.0,Left Wing,161,Barcelona,217,"['103ac746-5bc9-4197-9526-1e3b99dbe979', '2c3cb637-fba2-4cd4-b6be-ee5c8ae2293a', '77fba198-0e53-4cb7-ac43-50feb53e066f']",55,,,,,,,,,,,,,,,,,Osasuna,422,00:20:55.469,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,37735e24-48db-4234-91ae-412b93f88dae,2903,,"[79.0, 46.8]",69307,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lekić,23975.0,Center Forward,163,Barcelona,217,"['98e46bdd-01ee-4f36-8175-1ac72c99007b', 'd399d388-96f5-4917-926f-b45ebd5903f9']",33,,,,,,,,,,,,,,,,,Osasuna,422,00:21:33.266,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,06f210ce-fb0d-4e73-8007-742efa9ff1e0,2942,,"[24.2, 32.9]",69307,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Puñal Martínez,25874.0,Left Defensive Midfield,163,Barcelona,217,"['6be0c592-4e5d-4f46-84d6-eb17cd380ddb', 'fa8141d1-ea1e-4750-80a4-b00b2e31dbd9']",9,,,,,,,,,,,,,,,,,Osasuna,422,00:22:09.158,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,bce59de3-3854-4739-92b7-d6b2f0aec6bd,2983,,"[78.5, 75.4]",69307,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,166,Osasuna,422,"['5b8eff4a-e119-42fb-a70d-a7756b812716', '5c140700-9d6b-4252-b0c8-d022c8bd8c21', 'f6a3fd8d-875b-42fd-9b54-5322bf2f5eb6']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.975,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,583eb94c-b073-4400-ac53-0a0204577e49,3058,,"[50.3, 60.2]",69307,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Osasuna,422,"['01c9ae2c-67d7-4f87-9c31-34837d660af5', 'eb65edc4-48f8-4a40-a041-52077cdf59ac']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.005,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0b84deb7-84bb-4959-8f13-ac81f937ccd9,3144,,"[28.8, 18.2]",69307,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Masoud Shojaei Soleimani,5238.0,Left Wing,172,Barcelona,217,"['2b2ccac6-3d4e-4d0c-a84f-7a4bdeccda3b', '571fc64d-166a-43ff-a7ae-2bd067f887da']",43,,,,,,,,,,,,,,,,,Osasuna,422,00:27:43.457,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,dbdc64ac-19a8-4842-b53f-07d906ccad63,3203,,"[53.6, 19.4]",69307,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lekić,23975.0,Center Forward,174,Barcelona,217,"['7a67325f-e25a-4d4f-8b22-06f74ddc96d8', 'c53b6e69-5920-45a5-80c4-6a8b4382aeff', 'fdf5a82e-20ec-4917-90f8-42e662a7ac0c']",37,,,,,,,,,,,,,,,,,Osasuna,422,00:28:37.947,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,320b5029-4198-4f2e-a27a-706c8df04396,3472,,"[68.9, 63.6]",69307,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,190,Barcelona,217,"['2017f89d-d8c7-4510-b47f-39744a997ed1', '496ef3e7-3918-4d35-bdca-ca173eb4a87a', 'e61f03cf-780d-425c-9956-1b144cf9808a']",48,,,,,,,,,,,,,,,,,Osasuna,422,00:34:48.363,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f9c84e60-a83d-4932-ac2e-a935bf2d7fd3,3542,,"[22.7, 54.1]",69307,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Miguel Flaño Bezunartea,24313.0,Left Center Back,193,Barcelona,217,"['173704f7-453c-4b58-ac03-f88868884c1a', '3273d9de-f789-4e69-aa72-a0222fe8f278', '76d1e6a3-06ae-4138-8002-5b9648837ed4']",4,,,,,,,,,,,,,,,,,Osasuna,422,00:37:04.237,Dribbled Past,,2010/2011
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,d9f94ff3-6fa5-4703-bfba-9a16c80b1620,3619,,"[78.6, 35.6]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,198,Barcelona,217,"['0ec97e68-37f4-4d9e-919a-ec3a6ba47b37', '7ec158f8-c3aa-4390-a6b5-dd056578f603', 'aaad7c7d-7080-402d-b271-2e1d89f33987']",5,,,,,,,,,,,,,,,,,Osasuna,422,00:41:05.107,Dribbled Past,,2010/2011
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5316678e-5f23-4e9b-aca1-447c9f8907d6,3686,,"[18.3, 15.0]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Right Defensive Midfield,200,Barcelona,217,"['b3b2575c-9957-4795-9553-d7dea8e27a8a', 'ec647b78-61df-496a-aa48-70088c074ee7']",51,,,,,,,,,,,,,,,,,Osasuna,422,00:42:51.879,Dribbled Past,,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,7282130b-68a8-412a-8e58-44f915f38e86,23,,"[44.4, 55.7]",69307,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['521aff49-e07e-4aad-8461-446abf9d3574', '96f056e0-1ab1-45c8-b234-269010379aba']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.562,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,836a86ec-a521-4a3a-b892-30bff04214df,79,,"[98.7, 21.7]",69307,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Masoud Shojaei Soleimani,5238.0,Left Wing,7,Osasuna,422,['6355e8fc-9904-417e-8461-08643640e0dc'],16,,,,,,,,,,,,,,,,,Osasuna,422,00:01:16.861,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,5dccbbb9-31f4-43ac-94b3-ef2642f8e73e,93,,"[49.0, 61.1]",69307,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Villa Sánchez,12737.0,Left Wing,8,Osasuna,422,['834752b9-48c3-4672-86ea-b7c1e363f77e'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.813,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,05b4fde2-e343-4307-a9eb-e5733e4a5acf,175,,"[105.6, 3.8]",69307,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Masoud Shojaei Soleimani,5238.0,Left Wing,13,Osasuna,422,['d06dba02-9e49-4ab5-8949-d70fd1b251b6'],11,,,,,,,,,,,,,,,,,Osasuna,422,00:04:11.468,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,9e074f21-77c8-4c1b-9599-db331c9dc806,321,,"[68.7, 61.1]",69307,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,['a065c803-aed8-41f2-a848-f5b0e9dd8223'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.522,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,c8742d8b-5b6c-4fc9-b1b5-4238921b99f1,414,,"[80.3, 22.5]",69307,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,['53c082f7-fcfb-47f2-b211-f9f1ffdff144'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:09:40.698,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,2b624bc0-ca6d-43d2-a2c4-cbf5587df0d7,526,,"[73.8, 55.6]",69307,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,31,Barcelona,217,['62bfd206-ede8-4d17-a30c-1205ff395094'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.619,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,f626cdfb-d4e9-4abc-9acd-7c88f458bb7c,529,,"[92.0, 68.7]",69307,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,31,Barcelona,217,['56b96122-d184-40f1-9da7-a9e139acdf16'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.121,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,,,,748fd80c-b22c-4e93-affc-c0ea9d6c3e63,635,,"[51.0, 46.6]",69307,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,38,Barcelona,217,"['058bfdaa-7170-4718-b1f1-bf7e247cd711', '409ac9da-04ec-43b8-b7d6-9f8598191ded']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:16:05.640,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,d3f5e507-5399-4ee3-964b-f27931efd3fb,641,,"[54.5, 46.1]",69307,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,38,Barcelona,217,"['51ed26ce-48bc-4c68-90d6-6121fecd981f', '8586d812-8f0f-4733-943c-5a9b51d34b23']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.315,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,4c537a1c-d4bd-4c82-ac68-53eddd1d3c77,666,,"[56.4, 40.7]",69307,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Fernández González,25969.0,Right Center Back,41,Osasuna,422,['753feac4-a715-4f61-a326-bcb6a22f5378'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:16:33.050,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,197295bd-cb9f-43b3-a96d-98a0d94d7e88,675,,"[39.5, 59.5]",69307,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,"['264d2501-cbce-4af8-b0ab-2440c50ae8dc', '44f4692f-a483-423d-aa45-6f0f2f21ff57']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.130,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,f8b9238e-f98b-4086-95e8-8a9e545a25a8,680,,"[44.8, 76.3]",69307,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,"['59abc853-2418-436e-8357-0ef0a6703f2c', '90bdd9cb-ab31-4bed-9fed-ace90cb0fba5']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.599,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,2d6423d3-6d10-455b-8c6b-dfac916f8cce,712,,"[93.3, 74.4]",69307,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Wing,43,Barcelona,217,"['67cfd685-4cc6-4909-9a86-ae2f7fe7fb37', '6d4560a6-4a2f-47f9-b967-8f0362fd8f68']",26,,,,,,,,,,,,,,,,,Osasuna,422,00:17:26.456,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,da3872b4-b65a-4b47-a926-26abad9d8089,1011,,"[80.6, 33.5]",69307,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Wing,58,Osasuna,422,"['a178c1ca-aff3-4084-b0d7-4ab2573c5c30', 'b5ca4ea5-215d-4694-9775-a35adb63af45']",51,,,,,,,,,,,,,,,,,Osasuna,422,00:24:51.875,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,3c63e3c1-b540-4bf3-8aa9-9ffc7d751181,1167,,"[58.5, 38.5]",69307,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Camuñas Gallego,26169.0,Center Forward,62,Barcelona,217,"['120909f1-97a0-4eca-b042-303a0a120016', 'fbf98687-080a-42cb-9911-f12382d37cdb']",35,,,,,,,,,,,,,,,,,Osasuna,422,00:28:35.242,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,cab92908-2366-4cbd-ad33-ca33c0ff1df2,1246,,"[84.1, 26.1]",69307,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,64,Barcelona,217,['33c6b32f-7439-4600-ba6a-663becf4b464'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.205,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,55a78dd1-1c6a-4e0d-8f27-23165011cf76,1629,,"[82.8, 28.8]",69307,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Barcelona,217,"['d34c57f9-2684-4237-9abb-80ebb91585bc', 'dc321c67-e4c2-4f66-acfb-51003ed709f8']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.894,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,81028c39-82a4-4f1a-8132-a8b7556c9470,1688,,"[81.3, 36.4]",69307,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,90,Barcelona,217,['b6f2dcfb-ee3f-4cb3-94a2-26ac73206e68'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.195,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,fdc03ea3-52ad-47a9-ab95-179177176f54,1844,,"[45.1, 61.3]",69307,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,99,Barcelona,217,"['5423855a-48f8-4371-a6e9-4e2222bfb480', 'ebb8d258-e274-49ca-be09-695f3fa0b584']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:43:31.500,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,0f679697-2d31-4f62-8cbf-bfe9c584dcfc,1847,,"[47.0, 59.5]",69307,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,99,Barcelona,217,['453e2651-9c51-429e-aefd-68746f817877'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.081,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,a2166d98-8c33-41de-87f9-68809b2dd7a1,1986,,"[53.9, 3.9]",69307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,102,Barcelona,217,"['6de12ac4-0e58-4a1c-8d72-7771b5dc6d46', 'e416306f-0614-407e-88c7-f05ee1245ab4']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.946,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,71116140-e925-41c8-aae5-23dc03a3a530,2017,,"[91.6, 5.6]",69307,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Masoud Shojaei Soleimani,5238.0,Left Wing,105,Osasuna,422,['79ecfb54-82d0-4862-bff1-ac296accc11f'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:01:21.599,Dribble,True,2010/2011
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,,82e42e36-fbba-4850-a663-c8044cc8b0c5,2052,,"[76.2, 64.5]",69307,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,107,Barcelona,217,['022709e2-c478-4576-89cf-bbd3296561bd'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.521,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,a7c1f836-7962-4247-b7be-22581276d3a0,2109,,"[53.2, 71.3]",69307,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,110,Osasuna,422,"['16fc47ae-52c6-4da4-ad96-7754124a3901', 'ebaf7eda-f650-4153-95fe-64f1b9ed6225']",44,,,,,,,,,,,,,,,,,Osasuna,422,00:03:44.630,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,3250dcc3-cbb3-46f6-8bd2-d29c05ac3e7d,2255,,"[47.5, 2.6]",69307,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Masoud Shojaei Soleimani,5238.0,Left Wing,118,Barcelona,217,"['6fadfce9-771e-46e6-b358-dad22b9825b7', 'bd5b9127-03e1-4be3-843c-e0957a4ce97a']",16,,,,,,,,,,,,,,,,,Osasuna,422,00:07:16.953,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,0bf3df72-5141-47a1-b66c-e9a1f446874b,2516,,"[58.9, 57.9]",69307,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,143,Barcelona,217,"['2dec6a3d-65aa-4f67-9cfa-6e1bd944819a', '7d974121-02c2-4901-998c-07fd2cbde916']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:13:40.851,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,5999629d-4c12-42ab-a706-b103a0ca4226,2585,,"[47.8, 5.0]",69307,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,144,Osasuna,422,['26ff290d-5b07-4970-abda-cfff4897daf7'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.927,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,c86eb82b-22af-47d4-8fba-8884d419528a,2596,,"[105.9, 61.0]",69307,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Wing,145,Osasuna,422,['e0f07f47-4a9c-4feb-b9ee-bd370ee5fca8'],42,,,,,,,,,,,,,,,,,Osasuna,422,00:15:42.014,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,d1300b54-027b-443b-8470-b9de31af34e4,2644,,"[52.0, 4.3]",69307,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,147,Barcelona,217,['71ab9dcb-b96b-4b9b-b86b-a39f16459bf6'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.856,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,07b263dd-c4cc-4588-8491-ff852d4852a6,2810,,"[103.4, 3.0]",69307,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dejan Lekić,23975.0,Center Forward,157,Osasuna,422,['90131188-d984-4f8a-a049-690538f9374a'],23,,,,,,,,,,,,,,,,,Osasuna,422,00:20:23.336,Dribble,True,2010/2011
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,,103ac746-5bc9-4197-9526-1e3b99dbe979,2844,,"[12.3, 66.1]",69307,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,161,Barcelona,217,['489de45e-f171-4a2b-a5dd-c8e3fb85a3c4'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.469,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,c696c70c-8a8e-4f7c-8dc0-d213d2b92d63,2882,,"[89.7, 50.7]",69307,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Fernández González,25969.0,Right Center Back,162,Osasuna,422,"['3ccaa638-b623-456c-93e8-9f218dc409bc', 'a98709c2-300a-4523-afad-540abe590e00']",23,,,,,,,,,,,,,,,,,Osasuna,422,00:21:23.944,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,98e46bdd-01ee-4f36-8175-1ac72c99007b,2904,,"[41.1, 33.3]",69307,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,163,Barcelona,217,"['37735e24-48db-4234-91ae-412b93f88dae', 'da1ca9db-01e7-4fe8-9258-4e8af27d2efc']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.266,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,fa8141d1-ea1e-4750-80a4-b00b2e31dbd9,2943,,"[95.9, 47.2]",69307,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,"['06f210ce-fb0d-4e73-8007-742efa9ff1e0', 'adb05a04-c7a1-4562-aecd-7e03bec917ff']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.158,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,f6a3fd8d-875b-42fd-9b54-5322bf2f5eb6,2984,,"[41.6, 4.7]",69307,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Masoud Shojaei Soleimani,5238.0,Left Wing,166,Osasuna,422,['bce59de3-3854-4739-92b7-d6b2f0aec6bd'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:23:46.975,Dribble,True,2010/2011
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,,01c9ae2c-67d7-4f87-9c31-34837d660af5,3059,,"[69.8, 19.9]",69307,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Masoud Shojaei Soleimani,5238.0,Left Wing,171,Osasuna,422,['583eb94c-b073-4400-ac53-0a0204577e49'],23,,,,,,,,,,,,,,,,,Osasuna,422,00:26:23.005,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,2b2ccac6-3d4e-4d0c-a84f-7a4bdeccda3b,3145,,"[91.3, 61.9]",69307,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,"['0b84deb7-84bb-4959-8f13-ac81f937ccd9', '52a15f6e-22a4-4188-963a-780842f74a9a']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.457,Dribble,True,2010/2011
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,c53b6e69-5920-45a5-80c4-6a8b4382aeff,3204,,"[66.5, 60.7]",69307,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,174,Barcelona,217,"['7c149366-38af-4189-aa34-beee469b1932', 'dbdc64ac-19a8-4842-b53f-07d906ccad63']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.947,Dribble,True,2010/2011
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,5d7547b8-9853-40f4-9ee3-93f1a45c0a99,3348,,"[56.8, 41.8]",69307,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,184,Osasuna,422,['56aac761-391a-43c7-acf6-cad8f7955afc'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:32:25.544,Dribble,True,2010/2011
