50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,0.617157,,,,,,,,,,,,,,8530117c-8e35-4ab4-804d-e4b425abb7df,1648,,"[103.5, 29.7]",9581,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Left Wing,68,Barcelona,217,['bb069c28-2e97-4b91-9e53-8ba7eda7301e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:53.242,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.699965,,,,,,,,,,,,,,85109727-15a8-4abd-8085-3195b1d9cc9f,1656,,"[44.1, 77.9]",9581,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar David Romero Villamayor,6628.0,Right Midfield,68,Barcelona,217,['7df04514-f3d6-4115-b8a6-f804447e7645'],2,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:02.188,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.036674,,,,,,,,,,,,,,afd9e47d-77de-4c88-a591-8c123533d6cd,1662,,"[48.7, 10.8]",9581,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,69,Barcelona,217,,27,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:27.901,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.865933,,,,,,,,,,,,,,384b5dd4-a3c9-42f9-9c0c-c59f9f2071b7,1673,,"[89.5, 15.6]",9581,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfonso Pedraza Sag,6737.0,Left Back,71,Barcelona,217,"['30232047-22f1-4c47-b7bd-9b91d30018ac', '78ddc869-f5ab-4005-ae0f-bf21d4e584b6', 'd73b844a-c418-4ed2-a95f-7321e079d561', 'f86efd6a-e33b-4063-a041-f12361b60ff8']",45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:41:45.458,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.760763,,,,,,,,,,,,,,e614915f-ebdf-488c-a5ca-704d95dac5e3,1679,,"[77.7, 6.0]",9581,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfonso Pedraza Sag,6737.0,Left Back,71,Barcelona,217,['78ddc869-f5ab-4005-ae0f-bf21d4e584b6'],49,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:41:49.154,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.020804,,,,,,,,,,,,,,8f805fe8-80d0-4250-b878-dbf0411ac467,1695,,"[49.5, 61.7]",9581,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mubarak Wakaso,6626.0,Right Center Midfield,72,Barcelona,217,"['3cb74d39-3af9-4616-bb63-0c6e1bb98914', 'c68125a2-97f9-4382-9604-7c588d07b4d7']",10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:42:10.144,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.599835,,,,,,,,,,,,,,022f2e63-31f0-4c18-bb9f-30ae86015d89,1711,,"[35.8, 12.5]",9581,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,72,Barcelona,217,"['389c0050-4f1d-478a-8b92-d825b48aba22', 'ecc79129-a819-4ccd-9f63-b6442a8f630f']",20,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:42:20.455,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.488257,,,,,,,,,,,,,,14604643-1cc6-4561-b1c3-af64dd4cf6e6,1729,,"[40.2, 52.9]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Martín Vigaray,6856.0,Right Back,73,Barcelona,217,"['b90e46c8-5cd9-416d-b03f-7f5383bf4acb', 'd73c4ecb-a344-49b1-adaf-8dfb5be8d235']",5,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:05.456,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.527102,,,,,,,,,,,,,,80920f36-8f2e-453c-b902-6fe812780e67,1732,,"[40.0, 46.9]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,73,Barcelona,217,['b90e46c8-5cd9-416d-b03f-7f5383bf4acb'],7,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:07.551,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.048796,,,,,,,,,,,,,,36a98352-45e6-400e-a36b-2088b2957517,1733,,"[43.1, 44.2]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Sobrino Pozuelo,6613.0,Center Forward,73,Barcelona,217,,8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:08.294,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.010962,,,,,,,,,,,,,,e7484d68-c078-41b1-9add-998034486fcb,1741,,"[11.0, 19.8]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Sobrino Pozuelo,6613.0,Center Forward,73,Barcelona,217,"['887f07d4-fbe4-4cd9-8db3-f3b7bcff2aef', '9271e76a-1dc8-4abb-af93-c95f2fe721bf']",15,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:15.284,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.953816,,,,,,,,,,,,,,f78d3104-2f84-4e31-bcd6-e18ee9205604,1753,,"[52.5, 54.4]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Sobrino Pozuelo,6613.0,Center Forward,74,Barcelona,217,['d64ab091-b758-4d5a-8e69-0a6cd714299b'],47,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:47.705,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.441745,,,,,,,,,,,,,,d410eafe-ee8e-443a-bcb4-6dd5f6f29883,1757,,"[39.3, 74.4]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Martín Vigaray,6856.0,Right Back,74,Barcelona,217,"['191625bc-8744-4dd9-9cbb-b86da0057ed5', '5de71066-b189-4e55-923a-659afce10773']",51,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:51.766,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,12213dc6-44c0-4062-b462-69388bb37eaa,1764,,"[42.0, 52.3]",9581,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Sobrino Pozuelo,6613.0,Center Forward,74,Barcelona,217,['9faea344-91fb-406f-bc88-2b29663b5999'],57,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:43:57.611,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.736313,,,,,,,,,,,,,,8bd46a09-2770-4e03-b927-5f6ebb78dad3,1772,,"[22.0, 61.9]",9581,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Sobrino Pozuelo,6613.0,Center Forward,74,Barcelona,217,"['00c835f6-5219-4856-9f19-6df97e72dc05', '27fb4c56-e215-4066-b68d-f58884cc46c0', '6d5376c8-dfb4-4e64-af03-0cf1f3a228fb', 'ae60afde-c6a2-403a-bd2a-d305d34316d3', 'eed130f6-e57f-44e4-9c18-d8e7bfb44901']",5,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:44:05.279,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.345468,,,,,,,,,,,,,,e910a807-86f7-4b3e-8c7c-1d432c432514,1782,,"[34.1, 59.6]",9581,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Óscar David Romero Villamayor,6628.0,Right Midfield,74,Barcelona,217,"['ccee72e1-acfc-47af-ab78-080829142c4a', 'fb00c877-b05c-4685-a81c-be48493a7524']",8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:44:08.880,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.632124,,,,,,,,,,,,,,46770691-572b-45eb-92c2-97da49f70107,1795,,"[85.0, 14.2]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Sobrino Pozuelo,6613.0,Center Forward,75,Deportivo Alavés,206,,0,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:00.160,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.706046,,,,,,,,,,,,,,573de7e6-9948-407e-82de-fa2565b9590d,1805,,"[52.2, 20.2]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tomás Pina Isla,6622.0,Center Defensive Midfield,76,Barcelona,217,"['577dcf4e-6c08-4bb9-92af-2b5bfdd59073', 'b5b500af-7165-4354-b329-ebc5714b46b2', 'ced099b3-9b5b-42c1-bdec-0629241965ca', 'f12f867f-78f6-4023-8c73-ae40934aca41']",7,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:07.695,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.71186,,,,,,,,,,,,,,c2745138-6519-4b87-930b-bd31c5b6458b,1811,,"[52.2, 18.1]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tomás Pina Isla,6622.0,Center Defensive Midfield,76,Barcelona,217,"['2abd97ad-8ce8-4279-9ade-8ab2fc77789d', '577dcf4e-6c08-4bb9-92af-2b5bfdd59073', 'b87241e6-678d-45c9-8293-c7a92203357f']",8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:08.563,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.101118,,,,,,,,,,,,,,caec8965-e905-462a-a116-41a6570a897a,1812,,"[52.2, 18.1]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,76,Barcelona,217,"['2abd97ad-8ce8-4279-9ade-8ab2fc77789d', 'b87241e6-678d-45c9-8293-c7a92203357f']",9,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:09.516,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.399999,,,,,,,,,,,,,,22b670c1-cb8e-4a13-918d-bd9a4cffd18c,1817,,"[13.7, 29.0]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alexis Ruano Delgado,6614.0,Right Center Back,76,Barcelona,217,['c6db7b94-8057-494a-abde-1789c83f3420'],13,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:13.796,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.622807,,,,,,,,,,,,,,3f793886-3625-4a75-80b5-25bf9744757f,1829,,"[51.6, 5.6]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tomás Pina Isla,6622.0,Center Defensive Midfield,77,Deportivo Alavés,206,['785cc1c8-1158-47d1-89c7-aa1a9625308a'],41,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:41.248,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.501864,,,,,,,,,,,,,,49ea96e5-61f3-4703-9fed-bed635fdba30,1833,,"[69.7, 74.5]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aleix Vidal Parreu,6400.0,Right Wing,77,Deportivo Alavés,206,"['30584b88-0798-4933-a758-50af771e2c77', '52aed6da-3a21-484d-ba2e-9a09b2749183']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:42.908,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.2061,,,,,,,,,,,,,,b45cd48c-9449-4410-9084-bff5f16a0fc7,1842,,"[62.0, 24.0]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mubarak Wakaso,6626.0,Right Center Midfield,77,Deportivo Alavés,206,['47cc779c-2ce3-4932-8da6-3e7c44486c46'],52,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:52.189,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.822575,,,,,,,,,,,,,,09a3ec76-5c6f-403e-b500-80d3fb297952,1859,,"[60.6, 3.5]",9581,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,79,Deportivo Alavés,206,"['845ff3e5-47f6-45fc-9ee8-3226fe7b952b', 'f9596289-617c-4c03-89e5-088cccef767d']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:54.517,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.567795,,,,,,,,,,,,,,143d7ee3-fd99-49d8-9f38-0727624c8acd,1882,,"[49.2, 56.0]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Sobrino Pozuelo,6613.0,Center Forward,80,Barcelona,217,['7aee0db3-d5d0-4675-b1bd-296db797fdfc'],23,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:23.124,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.140048,,,,,,,,,,,,,,2a8d773f-a4f8-4911-a5a6-123acc000c82,1886,,"[34.7, 73.0]",9581,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar David Romero Villamayor,6628.0,Right Midfield,80,Barcelona,217,['516cf59f-d107-4449-b226-3e6352b3f40d'],26,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:26.556,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.467311,,,,,,,,,,,,,,bbb5bfe9-c6e5-4212-8d55-5d5b4d4ddee0,1902,,"[90.3, 75.7]",9581,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Martín Vigaray,6856.0,Right Back,82,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:10.418,Pressure,,2017/2018
,,,,,,,,,,,,,,,,5.168409,,,,,,,,,,,,,,7ae70137-8c2c-435f-9eac-04d5113405bf,1916,,"[38.5, 4.5]",9581,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfonso Pedraza Sag,6737.0,Left Back,84,Barcelona,217,"['334365a7-3d97-46b8-b8cf-9c00862dcccc', '67ede439-e3bd-43d8-b455-806d4ebb3c44']",40,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:40.605,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.619955,,,,,,,,,,,,,,a36e5395-a84c-43a2-a87d-23e06f2b72c1,1922,,"[110.5, 55.5]",9581,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,85,Deportivo Alavés,206,['ea23629b-bae6-4a71-a24f-93c7b644c804'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.930,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.604085,,,,,,,,,,,,,,ca1295ba-d127-4eb6-89e4-de7378117ab0,1924,,"[100.4, 68.1]",9581,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,85,Deportivo Alavés,206,,49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.101,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.273569,,,,,,,,,,,,,,bc845b3b-88e6-4b20-b42e-715d3a6af528,1942,,"[54.3, 52.3]",9581,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Sobrino Pozuelo,6613.0,Center Forward,86,Barcelona,217,"['4fc8cc45-9ecc-44ea-8de4-f46ae82947ff', 'a6a9ba16-7232-4e26-b83d-0368ce45679f']",14,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:14.438,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.032501,,,,,,,,,,,,,,917a2b16-7034-47e9-801f-83a17372384d,1949,,"[31.6, 73.0]",9581,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar David Romero Villamayor,6628.0,Right Midfield,86,Barcelona,217,['eff09c8c-4ca1-44a8-ab0f-5ddd5ec75827'],19,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:19.601,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.351839,,,,,,,,,,,,,,8842e4dd-c01b-45c0-b340-5f62618c9bfa,1950,,"[27.8, 66.7]",9581,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Right Center Midfield,86,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:20.760,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.380357,,,,,,,,,,,,,,92717aab-6e5e-48b5-8b78-20a2409ddc14,1963,,"[16.0, 70.5]",9581,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar David Romero Villamayor,6628.0,Right Midfield,87,Barcelona,217,['8e763f7e-409e-413b-bd02-93da36250691'],37,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:37.666,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.8166,,,,,,,,,,,,,,84deb68d-c234-416a-92f5-4c16a2b3dc63,1992,,"[54.3, 65.4]",9581,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,90,Deportivo Alavés,206,"['4dd76c90-d2b6-4891-b4d2-3a7e4cd48187', '89867e57-7ef3-4afb-8a8f-e28aa13cf38c']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.023,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.616218,,,,,,,,,,,,,,91c17966-0936-431b-8226-f25a672c2d37,2002,,"[64.6, 14.2]",9581,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Left Wing,90,Deportivo Alavés,206,['1b1621ea-58f3-40d1-ba13-a27e5c038dd1'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.820,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.497749,,,,,,,,,,,,,,da8c7121-6e07-4f85-af41-58df5d1dd9fa,2012,,"[43.9, 73.6]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar David Romero Villamayor,6628.0,Right Midfield,91,Barcelona,217,"['9b271840-a4cf-449f-8585-11a0ad965f73', 'b3f6c5f8-b75d-4fe2-81d9-c353a74c337f']",6,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:06.386,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,2303c767-a33e-4bea-a314-e8c38af491d6,2029,,"[41.9, 10.0]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,92,Barcelona,217,"['a3c1feb4-0ad2-4166-8a77-f2e4f209bd93', 'bed1696c-6cd8-4e5a-8ab6-e4c43f244b07']",24,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:24.514,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.55082,,,,,,,,,,,,,,fd68eccf-bc84-4130-839f-4302cc3bd634,2033,,"[45.4, 3.6]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibai Gómez Pérez,6617.0,Left Midfield,92,Barcelona,217,"['43a5b60c-1023-43f9-9268-7090b9a09587', 'fbdbd58f-478f-41f4-9911-5dbea432a547']",26,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:26.190,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,b6b0e2f4-353c-408b-8f62-be60768b37ee,2035,,"[49.7, 27.0]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Sobrino Pozuelo,6613.0,Center Forward,92,Barcelona,217,"['3c6d4bd0-1b95-471d-a8ec-6ab6e9927ca8', '7f342be4-a2d6-4151-b9d7-bb67ba8ebdd3']",28,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:28.373,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.562769,,,,,,,,,,,,,,75b3853c-f198-4332-be62-bec161fa3b37,2045,,"[37.4, 63.0]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar David Romero Villamayor,6628.0,Right Midfield,92,Barcelona,217,"['0cefda0f-b929-44a7-be59-1a1d1814f555', '29d20c8a-d9dc-494d-80ff-42f640c9122f', '2d1f17f6-79ea-4cd0-a390-18235a99c62f', '3a5f7be9-ad9f-4ef6-82dc-eda294c95ac9', '6f3d8df3-5939-4017-ae58-6a5b814f443d', 'f6e8ae02-e2e9-4de2-ac7c-ff72548a0c90']",36,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:36.898,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.06778,,,,,,,,,,,,,,eaab216b-6147-404c-88f3-fec9c0dfc66f,2053,,"[37.3, 56.0]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomás Pina Isla,6622.0,Center Defensive Midfield,92,Barcelona,217,"['3ae79485-ae30-4a6e-834f-f77dbc57af74', 'aea38d3d-4841-43ef-b978-f5d6acf0bced']",39,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:39.353,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.523476,,,,,,,,,,,,,,fd916910-a70f-41f5-b478-e71eb25c85a1,2056,,"[35.0, 44.5]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,92,Barcelona,217,"['3ae79485-ae30-4a6e-834f-f77dbc57af74', 'a66b6088-9ab2-4de6-b8a4-3e428abad73b']",40,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:40.697,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.268797,,,,,,,,,,,,,,cd941f14-7307-4d9b-bde6-4d99ee26267a,2058,,"[27.0, 32.1]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Ely,6636.0,Left Center Back,92,Barcelona,217,"['30967f64-67c3-49df-a76c-767fdebe87ef', 'e4c0aa49-77da-482a-984e-80eb952ddb38']",42,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:42.108,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.477021,,,,,,,,,,,,,,9b0a7809-ca9c-42e8-9ae8-5f2d3d99fd4d,2061,,"[28.9, 36.3]",9581,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomás Pina Isla,6622.0,Center Defensive Midfield,92,Barcelona,217,"['30967f64-67c3-49df-a76c-767fdebe87ef', '4ae3fd3b-8722-48c5-946f-f759a48dfa3f']",43,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:43.217,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.413484,,,,,,,,,,,,,,f881cedb-8ed1-4dfe-80c6-19407b37b292,2093,,"[42.2, 31.3]",9581,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Sobrino Pozuelo,6613.0,Center Forward,92,Barcelona,217,['4315989a-8087-4710-a8ae-86d1325cb390'],20,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:20.596,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.554196,,,,,,,,,,,,,,2c7da323-bec0-447d-8794-7467b07b1164,2098,,"[24.3, 46.6]",9581,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Ruano Delgado,6614.0,Right Center Back,92,Barcelona,217,"['32e8def7-2d76-4f70-b78c-a099a3314126', '3714ed99-8a88-4f68-b3d1-94f8b7224b68', 'cc4f0157-1aaf-4fc3-837e-51960b121ea6']",25,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:25.199,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.531558,,,,,,,,,,,,,,3ecbf6a9-c1b4-4110-baad-759aac3b91e6,2110,,"[34.4, 40.9]",9581,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Sobrino Pozuelo,6613.0,Center Forward,92,Barcelona,217,['061cee95-892e-4c0e-93dd-b2bea7c9069e'],30,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:30.046,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.54696,,,,,,,,,,,,,,f7013cb3-d007-4a6f-85ed-18dcf0e04c4c,2129,,"[36.2, 44.8]",9581,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Sobrino Pozuelo,6613.0,Center Forward,92,Barcelona,217,['fb739b7d-c8c0-4779-a280-4b07715dab39'],46,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:46.531,Pressure,,2017/2018
,,,,,,,,,,,,,,,,3.064825,,,,,,,,,,,,,,149eefcc-31b0-48b8-b5ed-01372ed4c4c8,2145,,"[28.7, 23.3]",9581,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,93,Barcelona,217,"['4c29d389-8be2-472c-b741-559c296bb7eb', '98d77b31-c293-4909-87aa-d58b896a010e']",7,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:06:07.494,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.483573,,,,,,,,,,,,,,7a3836b2-f76c-465c-a076-14a3f11d8ffa,2155,,"[67.5, 4.5]",9581,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,98,Deportivo Alavés,206,"['40ec3b77-a4b5-43bf-951d-35ba02cf5594', '5803e501-cf40-48c4-9ee9-cfba46be2e20', 'd9e2d393-f380-49be-b7ba-be08f52a3d7d']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.913,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.418663,,,,,,,,,,,,,,e3623e7d-8620-4955-874e-113bce5450eb,2161,,"[72.6, 20.9]",9581,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,99,Deportivo Alavés,206,['5e51f4d5-b2ee-45e1-a97c-527a48672be1'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.466,Pressure,,2017/2018
