50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.345536,,,,,,,,,,,,,,,50a81bde-423a-4781-86a5-5e271235d294,385,,"[32.6, 34.0]",69183,9,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,22,Barcelona,217,"['86ff179d-1797-45ec-a3a5-66098f4fd689', 'ba96f8bc-4653-46d9-b546-a0493456e119']",23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:23.109,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.257652,,,,,,,,,,,,,,,e8e2696d-e40f-4544-9db3-e2c032352bea,391,,"[106.8, 73.1]",69183,10,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,23,Barcelona,217,['c37e1a72-3140-4446-ab3f-d86cf1f4a12f'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.743,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.84096,,,,,,,,,,,,,,,cf747b53-78f9-40bc-9432-290653a4d7e9,393,,"[37.3, 5.0]",69183,10,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joan Verdú Fernández,26211.0,Center Attacking Midfield,23,Barcelona,217,['5fc9f7ff-6ecb-4987-8e71-71692ca1e38c'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:23.996,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.593572,,,,,,,,,,,,,,,70e91e45-6e51-4794-8012-2b8617e1f3c3,422,,"[44.6, 21.2]",69183,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,26,Barcelona,217,"['03bf4da1-f4f4-406f-82c5-ce223cd122b2', 'e2d966fd-07de-4f6b-a3b8-b6f63317145a']",10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:10.712,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.640553,,,,,,,,,,,,,,,5a3fa06b-4045-4cbe-bc33-901c1abb78a6,426,,"[37.1, 36.1]",69183,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio González Soriano,26206.0,Left Defensive Midfield,26,Barcelona,217,['c67049bb-1498-4cc0-8ea6-8866c5e7b1dc'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:12.273,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.409686,,,,,,,,,,,,,,,4da0937b-28bc-4ac4-9ee2-57c9ef850af4,433,,"[55.6, 56.6]",69183,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,27,RC Deportivo La Coruña,219,"['4a1f130b-0209-4b94-a6a4-20fa1c40b826', 'bc2aaddb-af63-4a5c-a199-839b976b8ceb']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:11:17.179,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.866582,,,,,,,,,,,,,,,a4a21b6c-f0af-403b-9666-463a2359abee,458,,"[33.1, 32.5]",69183,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,27,RC Deportivo La Coruña,219,"['027e4d49-9410-4cb8-a184-c971ddf133b6', '772462af-8f2d-4686-80f2-32d955e14898']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.202,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.556126,,,,,,,,,,,,,,,715a06dd-cac4-4d4f-b7b5-ed0532b48b2d,459,,"[35.6, 36.8]",69183,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,27,RC Deportivo La Coruña,219,"['772462af-8f2d-4686-80f2-32d955e14898', '9d8a3c96-b0fa-46ae-b28a-24525e77b758']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.535,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.890829,,,,,,,,,,,,,,,28bb68ac-d846-43ea-ac58-85b1670aad2f,466,,"[13.5, 8.6]",69183,11,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,27,RC Deportivo La Coruña,219,"['9b418131-8e68-474e-a444-66c871b6d5ae', 'bca03485-a65f-4829-a5bf-4b4e62fd73aa']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.529,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.483261,,,,,,,,,,,,,,,0a0086a8-9ea5-4cb8-a0da-54ecab9d3267,481,,"[22.8, 24.6]",69183,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,28,Barcelona,217,"['40de1279-a92e-4d1f-9b23-f87d9223451a', 'cfb8b74e-4db1-4595-9079-b102048cade5']",11,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:11.845,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.58417,,,,,,,,,,,,,,,e07289da-feb4-46c0-9378-8dd1f8d5f250,484,,"[14.2, 26.5]",69183,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lopo García,26107.0,Left Center Back,28,Barcelona,217,['40de1279-a92e-4d1f-9b23-f87d9223451a'],13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:13.476,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.901137,,,,,,,,,,,,,,,003710ea-d4c8-4bb9-82f2-7acb4cbbdefd,491,,"[111.2, 21.6]",69183,12,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Seydou Kéita,20169.0,Left Center Midfield,29,Barcelona,217,['3688e358-c182-42de-bab7-d7164c59566f'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:12:42.873,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.941063,,,,,,,,,,,,,,,0d523c09-5972-47f7-ab99-2dc02f42bd38,499,,"[52.7, 19.7]",69183,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,30,Barcelona,217,"['01409080-0d20-403d-a0b0-1aec5de506a8', '23e1faa8-e3b3-460f-b54c-78f16b427141']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:12.676,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.814568,,,,,,,,,,,,,,,8696d490-4cf2-4f29-87a8-491b8b6054e0,503,,"[53.4, 23.2]",69183,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,30,Barcelona,217,"['6aa15d23-3cdc-46e8-b3e0-b17174674ebb', 'cca4e279-aeac-42f6-a8fa-30b3fde1c6f9']",14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:14.732,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.172412,,,,,,,,,,,,,,,e2291772-296e-4aa6-a617-13695a61e573,510,,"[51.5, 62.5]",69183,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,30,Barcelona,217,['168bd17d-69fa-4829-8134-1434b6030649'],26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:26.512,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.929352,,,,,,,,,,,,,,,eaef080b-b4c6-4fe8-a34a-470a4cb4afd1,514,,"[39.7, 75.9]",69183,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Hidalgo González,26212.0,Right Wing,30,Barcelona,217,['871f76da-8c2e-4c44-a4d8-7d3a8d5b004e'],32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:32.445,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.687727,,,,,,,,,,,,,,,53548cbf-63e6-4b02-945d-53bd94e4a807,515,,"[29.0, 65.8]",69183,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Hidalgo González,26212.0,Right Wing,30,Barcelona,217,['bd6f419d-0650-4b99-8c9c-ac2cc45b2beb'],34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:34.824,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.064439,,,,,,,,,,,,,,,9623e3ab-f0d6-4146-8d9b-e2e7643d7346,519,,"[37.1, 55.1]",69183,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,30,Barcelona,217,"['114eaab1-3564-476e-8e53-3d9f6ab54dd5', '487ccae4-6d58-42f1-9ff5-bb338971b0f0']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:37.006,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.81186,,,,,,,,,,,,,,,cbc8d06e-20c0-4c2b-8dad-83b89020d322,533,,"[85.1, 23.0]",69183,14,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodolfo Bodipo Díaz,25987.0,Center Forward,31,Barcelona,217,"['20e36af7-2f47-47de-9c16-cbc4451ca7ee', '352b2d48-cfcb-4db0-9705-e48be91ca6ce']",4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:04.734,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.961747,,,,,,,,,,,,,,,86d77cfd-af6d-4f72-944b-0d401b0f275e,541,,"[51.5, 51.3]",69183,14,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Lopo García,26107.0,Left Center Back,31,Barcelona,217,"['8ae46658-de7b-4f6c-a536-0d6d730282a4', 'da65ac6c-0ebc-4e6f-a148-fe1455738ad4']",16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:16.766,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.689567,,,,,,,,,,,,,,,59e7df2f-4432-439a-83b4-475a1e853e59,569,,"[15.7, 59.3]",69183,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,33,Barcelona,217,['56ca74e7-fc7a-4553-be2d-34187ecccee9'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:48.190,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.509572,,,,,,,,,,,,,,,72702c84-8ac8-4a89-92b7-238dbc677840,573,,"[9.5, 53.0]",69183,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,33,Barcelona,217,['bbe9461b-2881-414b-ac97-76765bee3424'],50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:50.224,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.09138,,,,,,,,,,,,,,,9a9daf71-77cb-4f6d-a6fc-4a0fbc379030,594,,"[34.1, 53.0]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,36,RC Deportivo La Coruña,219,"['2689e396-43b7-47ad-af1b-299864a20a4e', '6674e223-ddec-4601-b571-cf687862e2be', 'f05c7987-c754-4674-9a5b-d1b070f4e7af']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:16:20.488,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.062141,,,,,,,,,,,,,,,5ec45579-c63a-4c4d-9ae6-3d68c0f0d252,600,,"[44.0, 48.9]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,36,RC Deportivo La Coruña,219,"['bfcfd2f8-4a11-4f29-8b53-0fd802d33ebe', 'fb8e82e7-0122-498f-91da-5f8d1ffefd78']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.737,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.210741,,,,,,,,,,,,,,,45d4fc13-2750-493b-a751-9ebb2110ccd4,607,,"[45.0, 69.8]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,36,RC Deportivo La Coruña,219,['87d013cb-972c-4838-b30a-df7200a5a59d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:16:26.493,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.318488,,,,,,,,,,,,,,,8fb9f0be-9b32-4e09-8ffb-bad147282679,611,,"[28.7, 8.5]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,36,RC Deportivo La Coruña,219,"['3a560025-1ad1-4216-9314-ceab6d53cf12', '5706802c-bc3f-4088-b8a6-9c13bdd89d03']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.919,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.610419,,,,,,,,,,,,,,,cf6bf33d-d520-475d-bf71-c43b4f488354,619,,"[55.0, 42.6]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,36,RC Deportivo La Coruña,219,"['3ac15899-9a45-4ce0-8ade-542ec4ba8cca', 'b4a11e8b-d48a-43ed-9df4-8aa04a71dc02', 'd5d5a516-10c5-46b3-a287-408bbd83cb68']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.070,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.904385,,,,,,,,,,,,,,,8d437e0b-4b0d-40c4-8677-69e1576c6331,627,,"[39.8, 64.2]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,37,Barcelona,217,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.891,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.279758,,,,,,,,,,,,,,,280ce82f-7cf5-42fb-8c55-9a5d9660cc0f,631,,"[50.1, 55.2]",69183,16,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,37,Barcelona,217,['27641622-81ba-4108-bf68-d053cfa1a77e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.003,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.613162,,,,,,,,,,,,,,,5a554cd2-79b6-47e8-a683-9eae6aa9304c,639,,"[40.1, 54.0]",69183,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio González Soriano,26206.0,Left Defensive Midfield,37,Barcelona,217,['5f89d894-45a7-4b4a-8bac-e9f6041a98b0'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:08.653,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.045485,,,,,,,,,,,,,,,3b1ecd7c-e6c0-49a4-a72c-a10fd69feb0d,654,,"[41.6, 55.2]",69183,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,38,RC Deportivo La Coruña,219,"['5d42b025-ba89-4a9f-a04c-ea8dc5244412', 'ab6e5574-69f7-4544-94a8-4774fc067235']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.645,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.665613,,,,,,,,,,,,,,,59354c24-0830-4ca5-80a9-a56c27c83d46,659,,"[37.7, 17.2]",69183,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,38,RC Deportivo La Coruña,219,"['24199eb0-0a41-45ad-9daa-4f6908a60860', '5e8a3e07-5b7b-4603-aae1-d163366e6932']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.190,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.789641,,,,,,,,,,,,,,,5121c9bd-b470-4fef-af33-8dfbd8b3e074,669,,"[21.5, 58.9]",69183,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,38,RC Deportivo La Coruña,219,"['43c85067-98d4-45be-96c1-591aff0e6bd8', 'c2a7f726-3b72-4b69-b817-68bc61fca75e', 'e5537be0-9c68-4938-9db7-70b85571bb19']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.802,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.515444,,,,,,,,,,,,,,,c40c86bb-7db8-4161-8860-49d84b7e1b51,700,,"[83.5, 59.2]",69183,19,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,['e0a6e5f9-def4-43f2-adfb-ea32c2069760'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.251,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.57247,,,,,,,,,,,,,,,7ce4a718-8644-46e6-b269-7873b394e767,704,,"[33.3, 33.8]",69183,19,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,41,Barcelona,217,['29b06463-1c77-42ec-93e7-6211b7e89dec'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:22.567,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.693535,,,,,,,,,,,,,,,5836b076-7724-478f-8ebd-3b8a11d85593,715,,"[6.3, 7.9]",69183,19,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,42,Barcelona,217,"['93e50e17-bfda-4565-9321-38619c65adc6', 'c435e1c2-710e-4651-a73e-2ba283551af9']",40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:40.174,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.558452,,,,,,,,,,,,,,,8d898ba3-6805-499b-8c7d-b5c50d74e681,719,,"[16.8, 10.0]",69183,19,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Andrés Guardado Hernández,5563.0,Left Wing,42,Barcelona,217,"['4aa1a5f7-0549-4f19-89f6-28e1d5d18069', 'f61392b2-8982-4a9c-be46-36dc0247cf19']",43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:43.026,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.290697,,,,,,,,,,,,,,,0476d546-f499-4543-b2e9-37b307da41b7,732,,"[18.1, 59.3]",69183,19,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Pablo García Díaz,26209.0,Right Back,42,Barcelona,217,['4a4d4724-cf94-4443-b118-3be8320d54cb'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:53.390,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.653024,,,,,,,,,,,,,,,338b0f8a-01a5-48c8-b016-db71d78bc936,743,,"[70.8, 21.1]",69183,20,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Center Midfield,44,RC Deportivo La Coruña,219,"['25ea9be5-2a0f-4b05-89a8-aaae21109f87', '4545ff9f-df46-4510-86d9-45d08664ea33']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.287,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.390547,,,,,,,,,,,,,,,8aae1d9c-342a-4ef7-b3f3-44868f289901,747,,"[55.2, 70.6]",69183,20,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,44,RC Deportivo La Coruña,219,"['40860506-f422-4874-8d48-633f2b7fcbc2', '8b1f52dd-d715-46f5-a8e9-95aaeee31ae5']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.050,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.79767,,,,,,,,,,,,,,,594e2226-857d-465b-80df-1251bbd82734,758,,"[26.1, 27.9]",69183,20,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,45,Barcelona,217,['135d0bbf-f2ac-463b-922d-660c8d515e3e'],40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:40.206,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.787141,,,,,,,,,,,,,,,f4b56ca7-7c45-4f4c-9942-7c7372d4a1c0,766,,"[69.4, 9.8]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,RC Deportivo La Coruña,219,"['006111ac-133d-4e4a-82b9-f693cd7a6b34', 'b0bc1992-f579-4c83-acc0-53088e80884d']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.019,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.376179,,,,,,,,,,,,,,,e5c5aa95-03b4-4c4c-b73c-668bd9df403a,770,,"[48.1, 9.6]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,46,RC Deportivo La Coruña,219,"['0875fe45-7d93-42cd-a47e-a98925d6bf94', 'e5104df3-97bb-49ba-a2ec-4ba63b961fbc', 'edaf2fa5-a7d1-4662-b4b0-d77ea0ffc5f0']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.761,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.391585,,,,,,,,,,,,,,,7faa1c18-42df-4591-90e2-c243f9ebe2f4,774,,"[61.8, 74.6]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristian Hidalgo González,26212.0,Right Wing,46,RC Deportivo La Coruña,219,['32558246-d1c6-46ab-b575-7ba6d98e026d'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:12.183,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.203113,,,,,,,,,,,,,,,bf203af0-d74e-4977-9dad-0ca06e0fa65e,778,,"[74.9, 75.8]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Hidalgo González,26212.0,Right Wing,47,Barcelona,217,"['6df46adb-59b9-4080-bec3-5af665562f3e', '94b0817a-43b9-453e-8dbd-6690d753a328']",15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:15.857,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.555041,,,,,,,,,,,,,,,2a06fed5-1b6d-4c14-8312-a95b91c1708a,780,,"[48.2, 56.3]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lopo García,26107.0,Left Center Back,47,Barcelona,217,"['0c0f5918-f67e-463e-b4f4-fed9de4ca609', '4bde853b-d0f7-46a7-8095-19d1e497c00e']",18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:18.106,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.499674,,,,,,,,,,,,,,,04e37731-fe76-43ed-9515-6720038f97a0,794,,"[36.6, 17.0]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,49,Barcelona,217,"['08b95718-ad2f-43d9-9ec2-79d7657c5d40', '2e4a4c19-ff75-4ec5-ad99-0359f4d20313']",42,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:42.904,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.573933,,,,,,,,,,,,,,,570c23b4-0d09-4478-92be-d9f8f55d175c,798,,"[42.1, 25.4]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio González Soriano,26206.0,Left Defensive Midfield,49,Barcelona,217,"['89f6e31c-b90a-4050-95d7-185506a11ade', 'c0daaecd-92ad-4ee1-8e3b-36dc8dec0d96']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:44.602,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.503473,,,,,,,,,,,,,,,8b663732-f8e3-457a-b704-8753883ca466,805,,"[37.0, 76.4]",69183,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,49,Barcelona,217,['fabff778-f972-4842-ac48-ecf7a4ce3e60'],49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:49.400,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.044774,,,,,,,,,,,,,,,c7eeca6d-4a3b-40c4-a6bf-1cdeed6bf2e0,811,,"[58.3, 75.4]",69183,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Hidalgo González,26212.0,Right Wing,50,Barcelona,217,['add261e7-f2e9-449f-b9bf-2e04a7efaf20'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:08.337,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.231752,,,,,,,,,,,,,,,48f6d5c8-59e7-4b12-ac45-2a8b3bb97780,818,,"[55.7, 43.9]",69183,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,50,Barcelona,217,,19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:19.953,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.009708,,,,,,,,,,,,,,,ea9e7c7c-0cac-4f6c-9da0-46dc4281803d,844,,"[87.5, 7.7]",69183,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,52,Barcelona,217,"['b4c70dda-bb2f-4d6f-9148-38da9faf26c3', 'd231a37a-d0c8-4207-ace3-79d8ac7332ff']",9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:09.983,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.639578,,,,,,,,,,,,,,,16b80ffc-deda-459a-9264-49c7d2487bbb,847,,"[99.7, 13.0]",69183,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,52,Barcelona,217,"['2d63914a-2cce-4e9b-9b80-7f07f5b2c424', 'd231a37a-d0c8-4207-ace3-79d8ac7332ff']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:12.210,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.507672,,,,,,,,,,,,,,,c2d80ffe-6e36-4d27-b59f-376fc2c6b55c,854,,"[93.1, 9.8]",69183,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,52,Barcelona,217,['3b09e49d-4687-4bca-ad0b-830a43ec4296'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:15.012,Pressure,,2008/2009
