bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.960417,,,,,,,,,,,,,,d1d18d00-bd07-4dd1-82c4-3eab4f599bb0,129,,"[77.8, 53.6]",3773689,2,,,,-1.1387683,,Right Foot,,,"[93.2, 20.2]",,Ground Pass,,36.779343,,,Alberto Moreno Pérez,3515.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Midfield,4,Villarreal,222,['a6c42cc3-b2f4-4365-a910-aeb87583d136'],20,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:20.946,Pass,,2020/2021
,,,,,,,,,,,,,,,0.097889,,,,,,,,,,,,,,8a56974c-1b3f-49dc-bb52-d32673fb6b24,133,,"[114.2, 22.4]",3773689,2,,,,2.0183163,,Left Foot,,True,"[113.0, 24.9]",,Low Pass,,2.7730849,,Incomplete,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,4,Villarreal,222,['9fe57899-37b4-4873-a65a-9b29a4eac19f'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:27.233,Pass,,2020/2021
,,,,,,,,,,,,,,,2.4558,,,,,,,,,,,,,,e6417738-37bb-41ce-9bc0-9c7e82750313,135,,"[120.0, 0.1]",3773689,3,,,,1.7420967,5e5eaf01-4bcb-46e0-a656-26ef83451cce,Right Foot,,,"[111.8, 47.5]",,High Pass,True,48.104053,,,Gerard Moreno Balaguero,6766.0,True,True,Inswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Left Center Midfield,5,Villarreal,222,['cc057c88-b4b6-47c4-a639-8dea1b0813df'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:01.664,Pass,,2020/2021
,,,,,,,,,,,,,,,1.985982,,,,,,,,,,,,,,bc938256-a4eb-465f-bf73-7e4006940355,139,,"[6.0, 36.0]",3773689,3,,,,-1.2136623,,Right Foot,,,"[8.5, 29.3]",,Ground Pass,,7.1512237,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['d6f7521d-bd18-47aa-8739-80d0337dd2f5'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.871,Pass,,2020/2021
,,,,,,,,,,,,,,,2.146031,,,,,,,,,,,,,,234877de-5ae9-45f9-9157-34e92bde1cd6,141,,"[10.3, 25.3]",3773689,3,True,,,-1.0516502,,Right Foot,,,"[19.1, 9.9]",,Ground Pass,,17.736967,,,Pedro González López,30486.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,6,Barcelona,217,['584d56d5-99bf-48fd-bff3-a5045f990947'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.480,Pass,,2020/2021
,,,,,,,,,,,,,,,1.897307,,,,,,,,,,,,,,46dd89d2-39af-4f12-a4b9-5093302fb3ee,143,,"[21.0, 6.7]",3773689,3,True,,,2.2498016,,Right Foot,,,"[11.8, 18.1]",,Ground Pass,,14.649232,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,6,Barcelona,217,['88172532-ff0d-478f-83ce-73e26467a41a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.549,Pass,,2020/2021
,,,,,,,,,,,,,,,1.905783,,,,,,,,,,,,,,96f3af22-c0d8-40e5-9a3b-43c7c7b269fa,145,,"[12.6, 16.9]",3773689,3,,,,2.171087,,Left Foot,,,"[2.4, 31.8]",,Ground Pass,,18.056854,,,Marc-André ter Stegen,20055.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['2eeb700c-a3a7-402a-880e-131e5548a2f3'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.843,Pass,,2020/2021
,,,,,,,,,,,,,,,2.16857,,,,,,,,,,,,,,11c4836f-1430-48d9-befa-571703e8a3f6,148,,"[8.1, 39.0]",3773689,3,,,,1.2382935,,Right Foot,,,"[17.7, 66.8]",,Ground Pass,,29.410883,,,Óscar Mingueza García,43728.0,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['5dc612f7-7012-4609-bd80-6ed5d926641e'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.752,Pass,,2020/2021
,,,,,,,,,,,,,,,1.079508,,,,,,,,,,,,,,d5e5e07e-07cf-4e0a-8eb4-946dbba0ae29,151,,"[19.8, 69.5]",3773689,3,,,,0.5340011,,Right Foot,,,"[31.3, 76.3]",,Ground Pass,,13.360015,,,Sergino Dest,21881.0,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,6,Barcelona,217,['55871e90-0e07-4f2b-81fd-02507cbcaa83'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.971,Pass,,2020/2021
,,,,,,,,,,,,,,,0.988388,,,,,,,,,,,,,,a03ac4b2-8a56-4d57-9c41-c86b70c64af0,154,,"[32.2, 76.0]",3773689,3,,,,-0.9907935,,Right Foot,,,"[37.9, 67.3]",,Ground Pass,,10.400962,,,Frenkie de Jong,8118.0,,,,,,1,From Goal Kick,Sergino Dest,21881.0,Right Wing Back,6,Barcelona,217,['d1487278-09e6-4a90-b254-39b5182d8539'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.420,Pass,,2020/2021
,,,,,,,,,,,,,,,1.406823,,,,,,,,,,,,,,faeaaa98-82bd-4807-b8bc-8cd25903979b,156,,"[37.9, 67.3]",3773689,3,,,,2.9594243,,Right Foot,,,"[18.9, 70.8]",,Ground Pass,,19.31968,,,Óscar Mingueza García,43728.0,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,6,Barcelona,217,['ffe0452d-d2cc-4b30-9379-1c317b80fc0b'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.409,Pass,,2020/2021
,,,,,,,,,,,,,,,1.415733,,,,,,,,,,,,,,ebdf36b8-0578-42df-be5f-c838289ecd79,159,,"[18.1, 71.0]",3773689,3,,,,-2.32194,,Right Foot,,,"[2.6, 54.4]",,Ground Pass,,22.71145,,,Marc-André ter Stegen,20055.0,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,6,Barcelona,217,['a194760b-7ce9-400d-9f02-800ad59b149b'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.952,Pass,,2020/2021
,,,,,,,,,,,,,,,2.652744,,,,,,,,,,,,,,3c6378f9-7fff-4ce1-91f1-5efa023359c3,162,,"[13.6, 43.8]",3773689,3,,,,-0.69066,,Right Foot,,,"[49.9, 13.8]",,High Pass,,47.092358,,Incomplete,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,"['544a119a-1dfa-4794-88cb-71eefecc94cc', '80d41944-e8bc-4cbf-a529-85ad39a13a26']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.756,Pass,,2020/2021
,,,,,,,,,,,,,,,1.910092,,,,,,,,,,,,,,544a119a-1dfa-4794-88cb-71eefecc94cc,164,,"[70.2, 66.3]",3773689,3,,,,0.3040959,,Head,,,"[89.0, 72.2]",,Low Pass,,19.70406,,,Samuel Chimerenka Chukwueze,16335.0,,,,,Recovery,1,From Goal Kick,Juan Marcos Foyth,21081.0,Right Back,6,Barcelona,217,"['3bda32fa-2ab3-4246-bb08-e44c790e7971', '3c6378f9-7fff-4ce1-91f1-5efa023359c3']",50,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:50.409,Pass,,2020/2021
,,,,,,,,,,,,,,,1.249451,,,,,,,,,,,,,,16109e42-77de-412d-83fa-17dfb844c660,170,,"[104.9, 80.0]",3773689,4,,,,-1.3484476,,,,,"[107.5, 68.5]",,Low Pass,,11.79025,,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,1,From Throw In,Juan Marcos Foyth,21081.0,Right Back,7,Villarreal,222,['24926609-182b-4be1-8052-1cd5e870bb35'],14,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:14.235,Pass,,2020/2021
,,,,,,,,,,,,,,,0.579926,,,,,,,,,,,,,,fbc0e2cf-c561-4868-b639-6191349cefdb,175,,"[14.5, 6.3]",3773689,4,,,,0.92374915,,Right Foot,,,"[17.9, 10.8]",,Ground Pass,,5.6400356,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,8,Barcelona,217,['781ef2ef-bbe1-4fdf-a042-985eba0a07e2'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.181,Pass,,2020/2021
,,,,,,,,,,,,,,,1.169863,,,,,,,,,,,,,,70ce254d-8ce8-41aa-bcc2-a8d09a516319,179,,"[18.9, 12.8]",3773689,4,,,,0.49717164,,Right Foot,,,"[31.8, 19.8]",,Ground Pass,,14.676852,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['0b335e41-e33e-434d-af1a-86e816ee81db', 'a89eb9a4-9654-47d0-b95f-72b7319dd287']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.860,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.559228,,,,,,,,,,,,,,b85dc27e-a827-4254-8ff6-aac45a18c460,184,,"[90.6, 55.7]",3773689,4,,,,-1.0573972,,Right Foot,,,"[95.9, 46.3]",,Ground Pass,,10.7912,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,8,Barcelona,217,['733ad567-f2b3-404c-862d-7662d5fa73f5'],20,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:20.504,Pass,,2020/2021
,,,,,,,,,,,,,,,1.027954,,,,,,,,,,,,,,4ac75e6e-0a7f-4bf1-90fa-173ec4846aff,187,,"[95.9, 46.3]",3773689,4,,,,-1.1153452,,Left Foot,,,"[100.7, 36.5]",,Ground Pass,,10.912378,,Incomplete,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Midfield,8,Barcelona,217,"['0ab983ba-0f8c-47be-800f-b00ae8fb1d4b', '5013aa0d-8bff-4502-876a-279093a85eb8']",21,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:21.899,Pass,,2020/2021
,,,,,,,,,,,,,,,1.923862,,,,,,,,,,,,,,5afb0aa9-9567-4086-b783-27b07029dbd3,191,,"[19.2, 43.4]",3773689,4,,,,-3.0066159,,Right Foot,,,"[3.0, 41.2]",,Ground Pass,,16.3487,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,8,Barcelona,217,['414e4a8a-845c-4452-a223-5e6690dc902e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.073,Pass,,2020/2021
,,,,,,,,,,,,,,,1.875597,,,,,,,,,,,,,,ba907335-383e-4569-8c16-403316455c8c,194,,"[3.0, 41.2]",3773689,4,,,,1.2693872,,Left Foot,,,"[9.0, 60.5]",,Ground Pass,,20.211136,,,Óscar Mingueza García,43728.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['eddf2660-efb4-4cb1-9306-abd851df88cd'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.876,Pass,,2020/2021
,,,,,,,,,,,,,,,1.507681,,,,,,,,,,,,,,8a1671c8-ef71-4393-95fc-626637ac6a8b,197,,"[14.8, 68.3]",3773689,4,,,,0.5901765,,Right Foot,,,"[25.4, 75.4]",,Ground Pass,,12.758135,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,8,Barcelona,217,['19b87a71-0754-47b7-bae8-752d08e5fc9f'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.004,Pass,,2020/2021
,,,,,,,,,,,,,,,1.210424,,,,,,,,,,,,,,3e2abb6a-e2e7-46c6-98b1-9c8f91a21869,200,,"[24.7, 73.9]",3773689,4,,,,-2.8452408,,Right Foot,,,"[11.6, 69.9]",,Ground Pass,,13.69708,,,Óscar Mingueza García,43728.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,8,Barcelona,217,['808a929d-e90f-4279-b56e-7ae226ebd310'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.780,Pass,,2020/2021
,,,,,,,,,,,,,,,1.458388,,,,,,,,,,,,,,46aa5e9b-0e17-465b-9fc0-8827e712427f,203,,"[9.9, 69.0]",3773689,4,,,,-1.929567,,Right Foot,,,"[1.8, 47.4]",,Ground Pass,,23.06881,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,8,Barcelona,217,['3c3928f5-4cc0-473e-bfdd-da6ce99812bc'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.476,Pass,,2020/2021
,,,,,,,,,,,,,,,1.545583,,,,,,,,,,,,,,fc1c1d2f-5392-4260-862b-27d1e823644f,206,,"[2.8, 43.8]",3773689,4,,,,-1.5083776,,Right Foot,,,"[4.2, 21.4]",,Ground Pass,,22.443707,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['9430eb5f-d543-4055-a3cf-729bc00d5696'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.959,Pass,,2020/2021
,,,,,,,,,,,,,,,2.015898,,,,,,,,,,,,,,83514b63-3c1a-446e-a923-beea7093d513,209,,"[11.2, 12.3]",3773689,4,,,,1.9952935,,Left Foot,,,"[3.2, 30.0]",,Ground Pass,,19.423954,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['e80ddbab-f1ce-4190-89ba-ced5a577df95'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.459,Pass,,2020/2021
,,,,,,,,,,,,,,,3.068752,,,,,,,,,,,,,,ea49023b-9afc-410e-a7cb-4662a441bf52,212,,"[3.5, 32.2]",3773689,4,,,,1.0594321,,Right Foot,,,"[26.9, 73.9]",,High Pass,,47.816837,,,Óscar Mingueza García,43728.0,,True,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['2d995eba-7592-43fe-9e03-8b865b79f550'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.236,Pass,,2020/2021
,,,,,,,,,,,,,,,1.39257,,,,,,,,,,,,,,657bd4d5-a19d-49b2-9256-fb18d295478e,215,,"[26.9, 73.9]",3773689,4,,,,-2.2956624,,Right Foot,,,"[11.4, 56.4]",,Ground Pass,,23.37734,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,8,Barcelona,217,['bd2e20c5-51fa-4472-ba97-d3d09aa81416'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.614,Pass,,2020/2021
,,,,,,,,,,,,,,,1.230791,,,,,,,,,,,,,,2d8cb766-5587-4a24-90ca-ab481111cfe3,218,,"[11.4, 51.2]",3773689,4,,,,-1.720212,,Right Foot,,,"[8.6, 32.6]",,Ground Pass,,18.809572,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,8,Barcelona,217,['89602756-608e-480d-bf42-ad986ff9aca6'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.435,Pass,,2020/2021
,,,,,,,,,,,,,,,5.937976,,,,,,,,,,,,,,d3ccb038-9164-4eab-8bdf-5a23710e8572,221,,"[14.5, 32.4]",3773689,4,,,,-0.25774392,,Right Foot,,,"[108.2, 7.7]",,High Pass,,96.90088,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['4493c729-2433-4c35-95fd-23c74f96da7f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.532,Pass,,2020/2021
,,,,,,,,,,,,,,,1.194187,,,,,,,,,,,,,,35b1b942-e23f-4c6b-aa7e-74632947490a,224,,"[112.1, 10.1]",3773689,5,,,,1.616789,,Left Foot,True,,"[111.0, 34.0]",,Ground Pass,,23.9253,,Incomplete,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,8,Barcelona,217,"['25449d67-f04f-41b9-96a2-8228ebbd1add', 'aeb62423-1f08-434e-b544-4b46dc625175']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.963,Pass,,2020/2021
,,,,,,,,,,,,,,,0.731211,,,,,,,,,,,,,,ed8fa2e0-bc6d-4f44-a8d9-27484fd2f7ed,233,,"[78.5, 11.2]",3773689,5,,,,0.17559217,,Left Foot,,,"[84.7, 12.3]",,Ground Pass,,6.2968245,,,Pedro González López,30486.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['b609671c-5302-48ba-b182-7976736b5153'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.101,Pass,,2020/2021
,,,,,,,,,,,,,,,1.386964,,,,,,,,,,,,,,559a1295-0256-4439-a5fd-c18cf3837401,236,,"[87.2, 15.9]",3773689,5,,,,-0.49353,,Right Foot,,,"[101.7, 8.1]",,Ground Pass,,16.464811,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,8,Barcelona,217,['baeab7e4-2914-4fa6-ae75-c38af26b0d2b'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.938,Pass,,2020/2021
,,,,,,,,,,,,,,,1.019756,,,,,,,,,,,,,,e3364a1f-7f72-4b80-99ef-4dab7228a29f,239,,"[104.1, 8.1]",3773689,5,,,,2.710192,,Left Foot,,,"[91.5, 13.9]",,Ground Pass,,13.870832,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,8,Barcelona,217,['c6670313-c33f-4496-a049-685fb16e3bf0'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.571,Pass,,2020/2021
,,,,,,,,,,,,,,,0.416922,,,,,,,,,,,,,,5a3d8255-6bbd-4f64-8782-fd6f1678ae26,242,,"[91.5, 16.9]",3773689,5,,,,1.8662372,,Right Foot,,,"[89.4, 23.8]",,Ground Pass,,7.212489,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,8,Barcelona,217,['69a04de8-3318-4157-8af7-190894cfa621'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.621,Pass,,2020/2021
,,,,,,,,,,,,,,,1.077457,,,,,,,,,,,,,,9fcc62c3-ec09-4a70-b3a0-014036835f86,245,,"[88.9, 28.7]",3773689,5,,,,-2.9912212,,Left Foot,,,"[82.3, 27.7]",,Ground Pass,,6.675328,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,['354063b7-d135-44cc-a7d8-6fe627bb5ac3'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.255,Pass,,2020/2021
,,,,,,,,,,,,,,,1.337304,,,,,,,,,,,,,,c571bd34-a245-498a-9ab8-a5056a2b97f8,248,,"[82.3, 27.7]",3773689,5,,,,-1.2953702,,Right Foot,,,"[86.2, 13.9]",,Ground Pass,,14.340502,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['114014ec-52e8-4f98-95ee-42dc3bbeac76'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.830,Pass,,2020/2021
,,,,,,,,,,,,,,,1.084931,,,,,,,,,,,,,,2ae51fe8-959e-4abf-b4e8-f14bf3ffd4eb,251,,"[86.2, 13.9]",3773689,5,,,,-0.5286245,,Left Foot,,,"[97.5, 7.3]",,Ground Pass,,13.086252,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,['16ae5c67-dfe7-4dda-9cb3-190808908d8f'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.477,Pass,,2020/2021
,,,,,,,,,,,,,,,1.618089,,,,,,,,,,,,,,c00a3764-ab3c-4db6-a60f-4fcbdf0af0a5,254,,"[97.5, 7.3]",3773689,5,,,,1.0991275,,Left Foot,True,,"[112.7, 37.1]",,High Pass,,33.452652,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,8,Barcelona,217,['b2a54761-b4bd-4f3f-9361-121d40c4eb87'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.628,Pass,,2020/2021
,,,,,,,,,,,,,,,0.579162,,,,,,,,,,,,,,420fa683-6d2a-4ce3-8779-757aa9ff3639,256,,"[112.7, 37.1]",3773689,5,,,,-2.8833404,2f8a8763-1f87-4eee-94f8-753777bffa1a,Right Foot,,,"[107.4, 35.7]",,Low Pass,,5.481788,,,Antoine Griezmann,5487.0,True,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,8,Barcelona,217,['cc41b215-de27-473f-981d-6743b9375e53'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.247,Pass,,2020/2021
,,,,,,,,,,,,,,,1.436499,,,,,,,,,,,,,,76a7d2a9-30dd-493b-9af5-e6eaa3ac6bc6,261,,"[120.0, 80.0]",3773689,6,,,,-1.6370258,,Left Foot,,,"[117.4, 40.8]",,High Pass,True,39.28613,,Incomplete,,,,,Inswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,9,Barcelona,217,['136d7347-ce92-493d-b05f-975259658057'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.331,Pass,,2020/2021
,,,,,,,,,,,,,,,1.211114,,,,,,,,,,,,,,a6a122ed-85ef-41d7-b6a0-1aaacea5902a,268,,"[62.3, 14.9]",3773689,6,,,,2.307845,,Right Foot,,,"[56.4, 21.4]",,Ground Pass,,8.778382,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,10,Villarreal,222,['a27c97fb-67cc-4886-a609-0aa5beb2ab1b'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:17.888,Pass,,2020/2021
,,,,,,,,,,,,,,,1.276831,,,,,,,,,,,,,,6cdd28c3-00bc-4bb1-ad38-0c176575e544,272,,"[54.9, 18.2]",3773689,6,,,,2.103006,,Right Foot,,,"[49.6, 27.2]",,Ground Pass,,10.444615,,,Etienne Capoue,3721.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Midfield,10,Villarreal,222,"['03b28bce-4322-4522-98bf-ebe4b60906c6', '9ff13c29-6763-404a-86f3-67d17154a528']",20,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:20.896,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.631789,,,,,,,,,,,,,,a656a6db-8065-4a98-ab81-e036d8ed8599,275,,"[48.0, 32.7]",3773689,6,,,,1.2688968,,Right Foot,,,"[57.0, 61.6]",,Ground Pass,,30.26896,,,Juan Marcos Foyth,21081.0,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,10,Villarreal,222,['40b4ad1b-f3c0-4b27-8d6c-dc636006cdfb'],23,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:23.297,Pass,,2020/2021
,,,,,,,,,,,,,,,1.299333,,,,,,,,,,,,,,7c1399ed-5d6b-42fd-a294-4b20546a92ff,278,,"[63.4, 63.0]",3773689,6,,,,-1.9171504,,Right Foot,,,"[58.6, 49.7]",,Ground Pass,,14.139661,,,Etienne Capoue,3721.0,,,,,,1,Regular Play,Juan Marcos Foyth,21081.0,Right Back,10,Villarreal,222,['beec013e-7883-41a7-89ad-a2f3fb190858'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:27.462,Pass,,2020/2021
,,,,,,,,,,,,,,,0.984187,,,,,,,,,,,,,,a92da5a8-cf78-4edc-9e7f-725e4454c56c,281,,"[62.5, 47.1]",3773689,6,,,,-0.034233198,,Right Foot,,,"[77.1, 46.6]",,Ground Pass,,14.60856,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,10,Villarreal,222,['4d21d8f7-0df4-4c7f-84ae-f96d259cea6e'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:30.141,Pass,,2020/2021
,,,,,,,,,,,,,,,0.184456,,,,,,,,,,,,,,35b0a424-ee01-4de3-bf95-bcca07bed6c5,285,,"[77.5, 47.3]",3773689,6,,,,-0.08673834,,Right Foot,,,"[79.8, 47.1]",,Ground Pass,,2.3086793,,Incomplete,Samuel Chimerenka Chukwueze,16335.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Midfield,10,Villarreal,222,"['11338990-38bb-432b-8b76-6d73a6526c2c', '22aaf782-22ae-4b27-8b34-059ecc4df564', 'de8c077a-9ffb-4d8f-90e8-ff75a25e11f5']",31,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:31.408,Pass,True,2020/2021
,,,,,,,,,,,,,,,2.073753,,,,,,,,,,,,,,f359d1d0-1cc4-4e30-b44b-a6be4be161c8,288,,"[28.3, 29.3]",3773689,6,,,,0.67604387,,Left Foot,,,"[47.0, 44.3]",,High Pass,,23.972692,,Incomplete,Frenkie de Jong,8118.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,10,Villarreal,222,"['2dd14d03-68bf-45f8-9168-cedf485a29cb', 'bafe3487-0cdc-4d87-8e08-e206981050fc']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.420,Pass,,2020/2021
