bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d2dad6ad-eb3a-4eec-811f-0edbf12c1a6a,83,,"[114.3, 22.5]",69231,1,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,7,Barcelona,217,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.650,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bef22837-295a-4024-87b8-dca8ae45684e,207,,"[104.2, 43.9]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,,45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.487,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4df4b231-3827-4bd5-9a3d-4b1d693e8578,257,,"[80.7, 53.6]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,16,Barcelona,217,,20,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.916,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4d909f02-8ff0-40d8-8571-b1053f76c6b5,270,,"[57.2, 50.9]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Morán Sánchez,26635.0,Right Midfield,16,Barcelona,217,,28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:28.337,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d3953738-6b41-4aab-91b6-6a4e9659f565,406,,"[105.1, 31.9]",69231,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.039,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f3730fc-eaec-486a-969f-14bbb67c16db,467,,"[48.7, 43.4]",69231,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,24,Barcelona,217,,33,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:33.614,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,472b7654-42f6-4b79-a9ac-f37eb9c357cd,502,,"[111.2, 40.1]",69231,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Martín Cáceres Silva,5248.0,Left Center Back,26,Barcelona,217,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.304,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27edeb44-d259-4a80-b026-b273704f6a64,548,,"[107.8, 33.5]",69231,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,31,Barcelona,217,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:13:46.932,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4493c94b-cd13-4f31-aaec-93eaf7fdaeb6,635,,"[46.0, 73.7]",69231,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carmelo José González Jiménez,26229.0,Right Center Forward,37,Sporting Gijón,1041,,56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:56.800,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ae498724-d276-40c8-a0b4-3bcd86dd02f8,1274,,"[99.5, 49.0]",69231,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,,44,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.462,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a39d6115-ed23-44ae-a191-6d27151f2037,1411,,"[98.6, 67.0]",69231,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,71,Barcelona,217,,59,,,,,,,,,,,,,,,,,Barcelona,217,00:34:59.231,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a48a4d88-1eab-4bbe-b211-a37d4d7f711c,1646,,"[63.1, 6.2]",69231,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,93,Barcelona,217,['a26bc03a-fb87-4465-9489-6b5de3ab9551'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:43:48.651,Miscontrol,True,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5c9f958f-83ea-448d-aee7-6a6b6f45ddf6,1655,,"[99.3, 76.7]",69231,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Morán Sánchez,26635.0,Right Midfield,94,Sporting Gijón,1041,,55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:55.427,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,17b81a37-fafd-4f24-8573-ead2ef2a82ec,1769,,"[43.6, 23.5]",69231,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carmelo José González Jiménez,26229.0,Right Center Forward,100,Barcelona,217,,59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:59.237,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3f61b456-eef6-465d-be28-890e4b393cde,1818,,"[85.7, 22.0]",69231,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,100,Barcelona,217,,41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.157,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bf9956f4-80f8-4868-b580-fbfeebc17028,1867,,"[67.6, 7.8]",69231,47,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,103,Sporting Gijón,1041,,43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:43.310,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27939c5c-e30d-4b8e-ad7f-d45551997979,1902,,"[118.1, 25.5]",69231,48,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,105,Barcelona,217,,39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.720,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cf464212-fa17-4dd5-8d59-cbd94f8ea611,1907,,"[79.6, 47.2]",69231,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Barral Torres,26248.0,Left Center Forward,106,Sporting Gijón,1041,,5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:05.811,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4c418476-a18d-45d5-8182-8dd5ed800c22,2062,,"[72.7, 78.3]",69231,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,114,Barcelona,217,,30,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.859,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ce94bd79-a3d9-494e-bfba-f01c302db4f6,2254,,"[99.2, 52.2]",69231,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['5d7b860e-de05-4c89-95fd-68dbe3dec120'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.241,Miscontrol,True,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f271cb06-9691-495b-8aa7-397a453261de,2292,,"[93.5, 68.1]",69231,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.967,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6402917d-946f-4c7d-8085-94a3712fc612,2579,,"[72.3, 19.5]",69231,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,141,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.217,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9aa5d67e-971c-49c5-bbf7-3ad58d590d45,2696,,"[86.3, 78.8]",69231,69,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,148,Barcelona,217,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:24:11.164,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f04dfce8-7639-43ed-bf46-ecfe7087020e,2713,,"[88.4, 58.0]",69231,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,150,Barcelona,217,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.018,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6e8cbf54-98d6-449a-8363-1df26c3a3642,2917,,"[106.6, 38.5]",69231,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,157,Barcelona,217,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.786,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4caba811-89e1-430d-b6dd-8b8303455ecb,2928,,"[43.7, 46.2]",69231,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Matabuena Delgado,26255.0,Left Defensive Midfield,158,Sporting Gijón,1041,,18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:18.992,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dbd76cb3-800a-47ff-b744-533c7102b8d7,3057,,"[63.5, 21.6]",69231,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique Mateo Montoya,26253.0,Right Center Forward,166,Sporting Gijón,1041,,57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:57.030,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6f8fea57-009c-4eb4-b4e5-17f21cc1989c,3101,,"[108.8, 29.0]",69231,78,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mate Bilić,26227.0,Left Midfield,168,Sporting Gijón,1041,,53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:53.014,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10233f47-e53c-466a-a627-23860517596f,3249,,"[81.2, 41.0]",69231,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Barcelona,217,,33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.916,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6a6530a5-58eb-4a77-b365-f29d6162b7d3,3262,,"[64.2, 35.2]",69231,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Left Center Forward,178,Sporting Gijón,1041,,40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:40.884,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8335b8b4-c471-45ff-af13-92bcdefd18b7,3269,,"[73.7, 29.4]",69231,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,179,Barcelona,217,,48,,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.806,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a62c4b6b-c6a3-44c7-93ea-ef3048fa9e6a,3314,,"[36.3, 30.1]",69231,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,180,Sporting Gijón,1041,,41,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.541,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d5f68865-af96-42ee-9354-bba1b274f400,3394,,"[91.2, 77.8]",69231,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,188,Barcelona,217,,24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.828,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e105be56-89d1-4f4f-8c70-d0caa2433b14,3483,,"[77.1, 31.9]",69231,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Marcos Madera,16478.0,Right Defensive Midfield,194,Barcelona,217,,49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:43:49.641,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,37fbfe48-432a-4a85-b08d-6b574c456acf,3540,,"[71.4, 75.5]",69231,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,197,Sporting Gijón,1041,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:44:49.323,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e9a3abef-571d-41c2-80a0-a5944374b66d,3590,,"[83.0, 55.9]",69231,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Morán Sánchez,26635.0,Right Midfield,200,Sporting Gijón,1041,,7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:46:07.034,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,,1.221156,,,,,,,,,,,,,,07004c48-62ae-45f1-9e93-fd5fc146df18,54,,"[51.1, 18.6]",69231,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,5,Sporting Gijón,1041,"['08910a56-5bde-42be-a0d0-d830fc11bdc1', '4bea2b0a-1d0a-4502-b730-5d10e2d7d305', 'bb1490a3-36b0-4c24-a8ea-4fa1b4262338']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.616,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.510329,,,,,,,,,,,,,,cd4824a7-e819-4743-b63b-c7c29fdff721,58,,"[49.4, 2.2]",69231,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Sporting Gijón,1041,"['70fb6264-b869-4fe8-97aa-e60f731263b8', 'cc0d9b2b-7f6c-4438-afc2-519e289315a3']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.638,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,2.314905,,,,,,,,,,,,,,c78f14f9-1f76-4366-9963-a35a2b8f904c,71,,"[68.5, 52.3]",69231,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Autet Serrabasa,26250.0,Right Center Back,7,Barcelona,217,"['70d4bcf8-80a0-46b5-8475-112e09a535b2', 'ea744d4e-86c5-45cb-a945-62744e12305e']",22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:22.501,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.164446,,,,,,,,,,,,,,8ec9a389-082d-4156-8499-89af2e05d3a4,86,,"[51.8, 32.7]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl Miguel Cámara,25706.0,Left Back,8,Sporting Gijón,1041,"['330dbd07-0f5f-49bf-90f5-f37145ece0e4', 'b6291a60-ce2b-4843-9a22-b59efc1852ef']",2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:02.430,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.329801,,,,,,,,,,,,,,f02bd243-e8cd-491f-adcc-513bc6b92ef6,118,,"[53.1, 60.5]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Matabuena Delgado,26255.0,Left Defensive Midfield,10,Barcelona,217,"['13686f5b-efb7-4bef-8fa1-05a09d12890b', '4a7fa95d-3b14-4743-9f92-4b3e3596e962']",44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:44.454,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.782118,,,,,,,,,,,,,,4b02d0f4-78f5-4610-9d67-b2aed9aaef20,125,,"[94.2, 21.2]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Sporting Gijón,1041,"['05972f04-ec0d-4391-9ef7-d302aaa57c99', 'ea1680ca-c110-4da1-a61f-3b8e454b1bdd']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.861,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.673479,,,,,,,,,,,,,,49f9317c-d8af-4b84-9b8f-b536fc658a20,131,,"[93.0, 18.1]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,11,Sporting Gijón,1041,['059ad866-714b-4c98-8f56-47c2c6726ce5'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.515,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.387536,,,,,,,,,,,,,,66a7aa06-985d-43fa-a0fa-dc3cf5c81b87,138,,"[50.1, 14.2]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Miguel Cámara,25706.0,Left Back,12,Barcelona,217,"['99d8770e-480b-4bc8-a041-3a586b779c2b', 'aab33ece-3cc3-4036-aeb2-13d3b2746293']",0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:00.701,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.876375,,,,,,,,,,,,,,13e7bc15-28b9-40ff-91d0-059adc60aabe,142,,"[48.7, 29.8]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Marcos Madera,16478.0,Right Defensive Midfield,12,Barcelona,217,"['3e8fc572-7e7a-4625-99a6-364580321235', '7c53ed12-42ca-4ca6-a050-75a4c02e2251']",2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:02.519,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.384925,,,,,,,,,,,,,,c41b3891-fc80-482e-bd29-36f8e958b484,146,,"[48.4, 10.1]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Marcos Madera,16478.0,Right Defensive Midfield,12,Barcelona,217,"['536520e6-595f-4e05-b9ac-da42f1f4feb2', 'a49fa3a1-21db-475b-b7a2-f580523faf96']",4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:04.741,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.633976,,,,,,,,,,,,,,0976b658-903b-429e-b357-f3ab92beed60,152,,"[52.1, 13.7]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,12,Barcelona,217,['e9c04f91-026e-42c1-b7a5-32d0e3e83c3d'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:05.697,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.167236,,,,,,,,,,,,,,bd90a95d-a40a-4487-81fa-947daf97d558,153,,"[52.6, 16.1]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,12,Barcelona,217,"['3397fecd-3035-426c-949d-4741a4fa1f8b', '452172fb-8262-47d0-b5e9-3635919e2294', 'c32bf524-08a7-4574-9499-2e81ca464c8a']",6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:06.577,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.711333,,,,,,,,,,,,,,e67af0cb-9c60-4141-ac63-f3525ffc151f,183,,"[26.2, 52.5]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Autet Serrabasa,26250.0,Right Center Back,12,Barcelona,217,['8fd07d56-6f63-4aed-a342-8033bd14f4c0'],28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:28.928,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.224897,,,,,,,,,,,,,,28c1ce31-a865-45f7-8db4-3c9e1b0a90cf,196,,"[28.0, 51.6]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,12,Barcelona,217,['6991a685-9f3c-41da-80be-89b79ec5066d'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:37.521,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.338116,,,,,,,,,,,,,,5a1d342d-7a10-4fca-93ce-9c8071092535,203,,"[26.7, 36.2]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Matabuena Delgado,26255.0,Left Defensive Midfield,12,Barcelona,217,"['35ce411d-094f-4cfa-9d8b-3783ce94bfb5', 'cf5d5ed8-84d0-42a1-a72c-85a8cb1cd8e9']",43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:43.822,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.521553,,,,,,,,,,,,,,eeea6633-49cb-48d2-8350-7164226f44f8,221,,"[49.9, 26.8]",69231,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,13,Sporting Gijón,1041,"['39c1e58e-8cbd-4c52-9c10-8378643cb19a', '6c987272-0cc5-478b-9b73-bb92f4bd3759']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.020,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.065017,,,,,,,,,,,,,,2fa9550e-3f21-4596-b36e-fb09eb8e97d0,245,,"[48.4, 29.1]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Marcos Madera,16478.0,Right Defensive Midfield,16,Barcelona,217,"['6f6881ff-a63f-4b66-814a-40676259e00d', 'f2ffdd7d-7198-4b83-be5c-865363a659b5']",15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:15.295,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.283587,,,,,,,,,,,,,,2df61f6b-3e47-4271-b717-644d1d14a5f1,254,,"[42.0, 27.4]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carmelo José González Jiménez,26229.0,Right Center Forward,16,Barcelona,217,,20,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:20.466,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.810625,,,,,,,,,,,,,,7d6911b7-4bb1-4d6b-a6c2-11c5508a2998,263,,"[48.5, 40.3]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carmelo José González Jiménez,26229.0,Right Center Forward,16,Barcelona,217,['828d3148-e4f6-4212-8be1-e02c2da67e35'],23,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:23.995,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.08706,,,,,,,,,,,,,,1b68c48c-6534-4be9-87d8-dc0b298fd586,276,,"[61.0, 49.2]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Morán Sánchez,26635.0,Right Midfield,16,Barcelona,217,['4a841c48-5969-447d-bdf7-af4d77634474'],30,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:30.893,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.452941,,,,,,,,,,,,,,e41fa4e4-f88f-4123-ad45-18219a782a23,285,,"[28.7, 10.5]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Miguel Cámara,25706.0,Left Back,17,Barcelona,217,"['4b925337-eecb-4235-87ac-e7630cf909ce', '70b2044e-a696-471e-bcc9-8b28976efff1']",44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:44.115,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.658552,,,,,,,,,,,,,,08173f23-0634-4ce0-87ef-c344ec7cda32,312,,"[49.0, 38.1]",69231,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carmelo José González Jiménez,26229.0,Right Center Forward,18,Barcelona,217,"['88839b24-ef2c-4335-842d-5aee3bca1848', 'db30f425-6add-482e-b42d-be8a4ca7660e']",13,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:13.608,Pressure,,2008/2009
,,,,,,,,,,,,,,,,3.991785,,,,,,,,,,,,,,034bf718-bb7f-4666-944d-d3d0a9d4033b,352,,"[43.1, 77.7]",69231,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Sastre Reus,26244.0,Right Back,22,Barcelona,217,['f1f05540-6dc5-4aa4-8262-500e89d2d9ef'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:16.677,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.35467,,,,,,,,,,,,,,82ab9421-6ffb-4dfb-b0a4-30b97f09e4a0,357,,"[19.7, 36.2]",69231,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Miguel Cámara,25706.0,Left Back,22,Barcelona,217,,24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:24.369,Pressure,,2008/2009
