ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31e337b3-32e1-4b25-af9d-4d873391f192,1107,,"[57.3, 58.8]",267273,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Midfield,51,Las Palmas,208,,17,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:17.231,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,401a9417-b65a-4424-bd30-e60d90ce4977,1142,,"[65.0, 15.5]",267273,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,52,Barcelona,217,,48,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.050,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,196a55ef-edab-4f8b-a140-cad15bb0aa3a,1162,,"[57.4, 44.5]",267273,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,54,Las Palmas,208,,22,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.923,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e69f6b73-a6bc-4df0-a204-ab6fe07777bd,1197,,"[16.9, 48.7]",267273,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,55,Barcelona,217,,48,,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.905,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2226c07f-091e-4e6e-a53e-246c19fc824a,1206,,"[14.6, 43.0]",267273,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,57,Las Palmas,208,['96e47140-302c-468a-9cbf-34e1d4ad761c'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:13.326,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5e3c662-ef94-41a3-b0a1-a3f4edc53861,1227,,"[23.4, 70.1]",267273,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,58,Barcelona,217,['431842e5-c646-4af8-8c22-6eaa67d69733'],49,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:49.111,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,459db92f-a477-4044-8b00-368b5f1c3faa,1319,,"[94.0, 46.2]",267273,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,58,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:30:00.366,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,63390d99-a147-4ac3-8ccb-81c0a68f9f33,1362,,"[16.0, 56.9]",267273,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,60,Barcelona,217,['a370c740-217d-404c-ae76-72524f1ace10'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.916,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b2b0c133-108d-4f82-84bb-e60d2d3922bc,1461,,"[93.8, 60.7]",267273,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Las Palmas,208,,39,,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.043,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3712b6c2-87dd-4948-a62c-28d2c0b61aab,1469,,"[28.3, 31.5]",267273,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,63,Las Palmas,208,,43,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:43.119,Ball Recovery,,2015/2016
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bcdd71d-a838-4db8-b78d-6bb669be271c,1493,,"[27.6, 18.4]",267273,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,65,Las Palmas,208,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.968,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62660e57-bc0b-4a90-9aa1-765e8b5a08e5,1494,,"[86.7, 63.4]",267273,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,65,Las Palmas,208,,28,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:28.071,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b0411ba1-e732-40b2-8e55-569e66e588aa,1552,,"[23.0, 21.4]",267273,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,66,Barcelona,217,,38,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:38.725,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d217646-52d2-41d4-b423-132db5f98c46,1605,,"[71.3, 26.4]",267273,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,,15,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.163,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,db2f272b-9402-41bb-bf10-1541a001f0dd,1643,,"[83.1, 25.8]",267273,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,71,Las Palmas,208,,43,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:43.739,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ba45716-9341-4918-a18c-54fef8ab2816,1650,,"[9.3, 39.0]",267273,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,72,Barcelona,217,['841b5816-6f6f-4087-ac40-1e4feb2b1293'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.003,Ball Recovery,,2015/2016
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcdfdf18-9bc0-4956-9779-0111c0bf2f70,1669,,"[19.4, 22.6]",267273,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,72,Barcelona,217,,13,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:13.442,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ba93832-6f17-4c1f-99a6-07dc73459bd4,1671,,"[112.1, 66.6]",267273,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,72,Barcelona,217,['be123a23-8d6d-426a-ac18-f4f37a3479cc'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.958,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b34598c9-5776-407d-a70f-7ab9280abdd6,1682,,"[115.2, 38.0]",267273,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,72,Barcelona,217,['43239adf-bd23-4597-9d13-8153ca6d0114'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.072,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,268f07b3-2860-4096-866a-222d2ad82365,1694,,"[84.2, 18.4]",267273,40,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian José da Silva,6721.0,Center Forward,75,Las Palmas,208,['a62ba352-b893-4fd2-84bd-4b88633eb429'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:13.542,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0bcee5ff-0503-4344-8503-e9abe9c357f1,1714,,"[70.9, 9.2]",267273,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.005,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a9770bc-c47e-4eea-9f5f-247223f3dce6,1722,,"[25.5, 40.3]",267273,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,76,Barcelona,217,,54,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:54.807,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,977f5a01-5ffd-4362-8028-c4c817f97034,1736,,"[106.4, 51.2]",267273,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.832,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,442a197a-8a0e-444b-8e12-0481a40541d8,1754,,"[56.2, 62.4]",267273,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,79,Las Palmas,208,,10,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:10.057,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fd4a825-8805-4be4-bc6a-ee06a3a56181,1780,,"[101.6, 70.5]",267273,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,82,Las Palmas,208,,23,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:23.535,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d594e92c-3031-44ec-8463-4836144975f1,1950,,"[81.2, 49.5]",267273,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,85,Las Palmas,208,['43f373bf-06ca-41d6-bfb1-a7ff30c134c4'],1,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:01.839,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,57836bd4-0c0c-4cd0-868c-4fa39a047341,1982,,"[56.0, 24.3]",267273,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,97,Las Palmas,208,['4e524684-c088-4eff-9a0e-060f30622e40'],44,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:44.299,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66e7717e-c571-4aca-9def-df85dd1b2424,2078,,"[61.3, 59.6]",267273,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,['a8f9232f-6bb8-4fde-aff8-0c839e3e01fd'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.576,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24267f3a-0ffe-4691-bab2-17df64bba6d0,2113,,"[16.0, 25.4]",267273,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,102,Las Palmas,208,['f8cbba47-e723-4d9e-bfad-427bb1a19a37'],29,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:29.445,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1ceb941-76d7-4659-a0c0-d2a008f822a6,2124,,"[47.1, 21.0]",267273,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,102,Las Palmas,208,,40,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:40.227,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e93bbb3-eea9-4fe1-90ca-99e67471f5c8,2170,,"[17.3, 14.9]",267273,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,104,Las Palmas,208,,53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.277,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,388b17aa-764e-4841-b414-4d3abe88a475,2217,,"[103.9, 30.8]",267273,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,107,Las Palmas,208,,59,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:59.428,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d43431c-a1d6-410e-ab75-d7512d755b42,2311,,"[17.3, 25.6]",267273,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,110,Barcelona,217,,38,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:38.608,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8516a44f-02d4-480b-aee8-b84a0b4aa049,2315,,"[67.6, 25.2]",267273,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,110,Barcelona,217,['cd20dbfe-daee-4110-aff2-73fd3dd8d5fb'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.350,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4dba67d1-a005-4367-b379-0da70a8329f0,2360,,"[36.8, 32.9]",267273,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,110,Barcelona,217,,13,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:13.537,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a240312-5669-47d3-be00-4fa61530ebdc,2363,,"[69.9, 50.0]",267273,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,110,Barcelona,217,,15,,,,,,,,,,,,,,,,,Barcelona,217,00:09:15.663,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3ce46c2-04f8-45e4-87fe-c5550e0c2f83,2404,,"[7.0, 43.0]",267273,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,110,Barcelona,217,,53,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:53.582,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19a81109-b816-48c6-af80-a5e2e8eefd23,2408,,"[87.1, 59.4]",267273,55,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,111,Barcelona,217,,1,,,,,,,,,,,,,,,,,Barcelona,217,00:10:01.237,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e61ff6f3-30fa-4ea2-b2d9-445461e11061,2421,,"[109.2, 55.2]",267273,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,111,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.955,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77026722-af95-4ad6-af8b-16e1e181d8c2,2428,,"[4.5, 39.2]",267273,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,113,Las Palmas,208,,47,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:47.791,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,25dd5822-0c8f-4d2b-ab40-e55740ae0155,2486,,"[58.3, 65.5]",267273,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,116,Las Palmas,208,,50,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:50.643,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a05e1c0-09e0-4502-bcbe-7b928d31cd80,2521,,"[79.1, 5.2]",267273,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,116,Las Palmas,208,['d2462de3-9146-45d4-992c-6ec23d03164b'],17,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:17.358,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2c91ea8-b377-4939-86f9-895e5efe1dfc,2625,,"[64.4, 66.1]",267273,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aythami Artiles Oliva,8440.0,Right Center Back,117,Las Palmas,208,,51,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:51.088,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,29fc2e5a-a90b-4a37-bb58-415048b3f18e,2681,,"[9.4, 56.3]",267273,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,119,Las Palmas,208,['798c9b56-0312-475c-88ac-6d1f2f5e4849'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.090,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,216d7bc0-b223-4ebc-9a59-42fcbbc3c86c,2689,,"[105.6, 28.6]",267273,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,119,Las Palmas,208,['e653d94d-de83-42e8-aae9-99471e378332'],52,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:52.167,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59fb9dd8-e9a4-4df2-a1ca-dbf477e91c88,2724,,"[3.6, 29.4]",267273,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,123,Las Palmas,208,,5,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:05.451,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f969d8e-c45f-4f5d-a3cc-dba162778877,2763,,"[15.2, 55.4]",267273,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,124,Barcelona,217,['8e75a13a-f978-4771-8212-87b4c53b3ffb'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.047,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62e9f46c-efcc-401a-aff6-cb8bca2d7a99,2808,,"[62.5, 70.5]",267273,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,127,Las Palmas,208,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.346,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0ed9d3a6-2e81-42c3-a3ac-4946bb92d606,2815,,"[11.4, 34.8]",267273,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,127,Las Palmas,208,['34e1728b-b405-4aef-9902-4f679819b381'],53,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:53.056,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e0bd1fe-3240-4a87-b97d-6ebfa4b004db,2934,,"[11.2, 44.7]",267273,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,133,Las Palmas,208,['e5632fda-6c17-44a2-aa54-5ec208cda387'],39,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:39.191,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a249850-5f71-4837-8188-69aa735d9964,2998,,"[19.4, 57.1]",267273,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nabil El Zhar,6608.0,Right Midfield,135,Barcelona,217,,50,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:50.958,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,abd3104f-d3d1-4ab8-b109-903ebfc25f65,3006,,"[30.8, 17.4]",267273,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,135,Barcelona,217,['c8869aa1-e6cd-4c9c-a16f-6dc3a6184eac'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.229,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,252b4848-182e-4c23-a38c-72f60074acd0,3019,,"[40.2, 14.0]",267273,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,137,Barcelona,217,['ebeb0935-8973-4181-9a19-9c306d1da7cc'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.516,Ball Recovery,,2015/2016
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,718505ec-1fbb-4bf2-a97d-4dad91cc336d,3053,,"[28.2, 22.9]",267273,68,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,137,Barcelona,217,['6dbe2372-956f-4235-b7b0-2e11ad19892c'],45,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:45.326,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd4860af-69e1-4258-a20c-0e98d019337a,3146,,"[35.6, 46.8]",267273,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,147,Las Palmas,208,['44ecd751-c5f6-4fc0-abae-542f25f5c24f'],22,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:22.346,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6caf717-1a08-46f6-b087-32be251f92ff,3248,,"[9.7, 36.3]",267273,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,149,Las Palmas,208,['ede4005b-155a-4e1e-adfa-08c3666f4900'],59,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:59.050,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d192f1fb-5604-49bd-a473-abf7b866d15c,3264,,"[65.3, 58.8]",267273,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,"['44a5464b-33c0-4b3d-91c6-8f165472cd05', '4dbcddbf-2114-4566-8e26-7a7dfcef3a6c']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.933,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c38180c4-f2c6-45b5-ab97-1a3c912f5c8b,3293,,"[23.4, 33.6]",267273,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,150,Barcelona,217,,41,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:41.496,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc458fa3-e043-4999-bb69-25a69352e445,3300,,"[35.4, 22.0]",267273,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,150,Barcelona,217,['25b4aa39-6de5-4a82-9567-8ddfec16dfb9'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:28:49.024,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dee171a2-4c6c-47b2-8ebf-a557c645d957,3314,,"[48.4, 52.1]",267273,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,151,Las Palmas,208,['36207953-b1e0-4096-8fb9-f818a8466bc8'],6,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:06.085,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f955b730-d551-486d-8d6c-47f61815b429,3374,,"[29.5, 53.7]",267273,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,153,Las Palmas,208,,32,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:32.108,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de6af9b2-351b-483c-9217-476e2c5a773a,3447,,"[62.3, 56.5]",267273,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,156,Las Palmas,208,['1ef657e9-8662-4c62-b620-09ad4038a352'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.240,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7d71845b-a797-4bc3-a205-990950ac36e5,3451,,"[38.9, 7.7]",267273,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ezequiel Araújo,8167.0,Left Midfield,156,Las Palmas,208,,7,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:07.166,Ball Recovery,,2015/2016
