50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.8216,,,,,,,,,,,,,fbe4309d-1437-4c8e-ad1c-06947da505d1,2747,,"[13.7, 21.4]",267432,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,150,Barcelona,217,,2,,,,,,,,,,,,,,,,,Eibar,322,00:27:02.280,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.8601,,,,,,,,,,,,,0aaf9917-06b5-473d-9b76-b2a4028a9cad,2750,,"[15.0, 28.9]",267432,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,150,Barcelona,217,['0ab8ead3-ccdb-4e2a-aa69-56eeef633dd6'],4,,,,,,,,,,,,,,,,,Eibar,322,00:27:04.490,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.785018,,,,,,,,,,,,,32dfd969-9c0d-4952-8028-62d329a684e8,2759,,"[95.8, 40.2]",267432,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Right Back,150,Barcelona,217,['aa87f81f-3764-4afe-8833-2a7414e436eb'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.748,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.971182,,,,,,,,,,,,,d68e66cd-8247-4abe-aa33-126cdbe30fe2,2763,,"[70.3, 40.2]",267432,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,150,Barcelona,217,['6e5d9739-9a6e-43a2-9256-81717a629b1e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.468,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.988925,,,,,,,,,,,,,53ca1a2d-0c9c-4322-9a9c-af6a6bb5231b,2774,,"[24.9, 30.3]",267432,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,150,Barcelona,217,['8c415c49-fc3b-43f4-9b42-fdd6b525f68e'],21,,,,,,,,,,,,,,,,,Eibar,322,00:27:21.624,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.770971,,,,,,,,,,,,,49c3227e-3cbd-4835-9064-bb45d39c640f,2782,,"[16.7, 21.4]",267432,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Left Center Forward,150,Barcelona,217,"['2fb1890b-0d2d-4b67-97aa-e30d112d9d39', '7b0d2114-3f89-4420-a4fa-1c3eb45c960c']",26,,,,,,,,,,,,,,,,,Eibar,322,00:27:26.800,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,2.591809,,,,,,,,,,,,,bf43c2b7-c9f3-4c27-8d9a-ebc01c91200c,2820,,"[21.9, 62.4]",267432,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ander Capa Rodríguez,6699.0,Right Back,153,Barcelona,217,['b73e6327-5313-41c3-865a-bf2b8ec128c4'],46,,,,,,,,,,,,,,,,,Eibar,322,00:28:46.375,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.7465,,,,,,,,,,,,,1bed279e-b431-44d6-9e2c-8815bd27f593,2863,,"[63.2, 4.8]",267432,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Enrique García Martínez,6711.0,Left Center Forward,158,Barcelona,217,['02877a16-0879-44a2-98dc-3b5a41b141db'],4,,,,,,,,,,,,,,,,,Eibar,322,00:32:04.352,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.331164,,,,,,,,,,,,,783a14c8-18e4-4cd5-8b09-537bb98b6057,2865,,"[56.4, 5.2]",267432,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Takashi Inui,5687.0,Left Midfield,158,Barcelona,217,,6,,,,,,,,,,,,,,,,,Eibar,322,00:32:06.430,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.231492,,,,,,,,,,,,,88e6f2ae-5419-4e1b-aba3-198ac8df4032,2866,,"[54.0, 2.7]",267432,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Enrique García Martínez,6711.0,Left Center Forward,158,Barcelona,217,"['02efc874-600f-4be1-8d5b-a58aed4b335a', '1b74d6d4-f906-4752-8299-205a997cdb26', '6e271b9e-56ee-4dbb-afa0-91b461362bbb']",6,,,,,,,,,,,,,,,,,Eibar,322,00:32:06.755,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.617841,,,,,,,,,,,,,67802445-ac3d-4a59-b81b-5a6a8689a1b3,2886,,"[8.5, 53.8]",267432,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anaitz Arbilla Zabala,6709.0,Right Back,158,Barcelona,217,"['1352f188-bbe7-49af-ac4d-26bfb02c39f3', '7a9cb1fd-95fd-459a-b0e1-7fd964766dc5', '7eaa7967-ca95-4cc6-8a2d-d240057cd9b3']",20,,,,,,,,,,,,,,,,,Eibar,322,00:32:20.699,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.298073,,,,,,,,,,,,,7eaa7967-ca95-4cc6-8a2d-d240057cd9b3,2888,,"[115.9, 23.7]",267432,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,158,Barcelona,217,"['67802445-ac3d-4a59-b81b-5a6a8689a1b3', 'e6365ca6-d750-4190-8323-0de8b9222861']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.111,Pressure,True,2016/2017
,,,,,,,,,,,,,,,,,1.207072,,,,,,,,,,,,,20f6c337-0ebf-4054-850b-fdde9c4260ab,2905,,"[52.3, 31.0]",267432,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Left Center Forward,160,Barcelona,217,"['19c2036b-ff78-49de-b7fb-da159d9186f5', '6200ac74-ce19-46fe-9c0c-1591890922aa', '65e97bc2-a99f-4d31-a348-ba6250d73e3f']",15,,,,,,,,,,,,,,,,,Eibar,322,00:33:15.480,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.630727,,,,,,,,,,,,,fb68cfa9-e29c-4dec-ab98-66c10ec88605,2920,,"[43.9, 29.6]",267432,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Left Center Forward,160,Barcelona,217,['c356c6ae-334b-4ef2-8091-d5df9b687293'],24,,,,,,,,,,,,,,,,,Eibar,322,00:33:24.686,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.593101,,,,,,,,,,,,,59a29041-a25f-4924-a1ee-d67cf7676c8f,2927,,"[108.7, 53.7]",267432,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro León Sánchez Gil,6907.0,Right Midfield,162,Barcelona,217,"['8b61f141-a7a1-4824-8793-4395bda7ccd7', 'eaa3632f-06d7-49f3-b455-f40a605f43a1']",3,,,,,,,,,,,,,,,,,Eibar,322,00:34:03.185,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.798776,,,,,,,,,,,,,77ec3635-41c3-4361-aced-c837719b1f4f,2929,,"[110.4, 52.8]",267432,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro León Sánchez Gil,6907.0,Right Midfield,162,Barcelona,217,"['1117a133-02a4-4e77-ae88-6c91293c6d65', '39e54e69-92d1-49fe-879c-c436e38670f0']",5,,,,,,,,,,,,,,,,,Eibar,322,00:34:05.768,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.377409,,,,,,,,,,,,,444ed8de-9bae-48b5-b9cb-6e6609b22b53,2935,,"[73.9, 58.2]",267432,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,162,Barcelona,217,"['3c03059e-9607-4ae6-a84d-3d0a5ba37588', '76ca98dc-a2d2-41d1-aa21-4d989dfe950d']",12,,,,,,,,,,,,,,,,,Eibar,322,00:34:12.163,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.608211,,,,,,,,,,,,,834d5ed2-e475-48c8-b7db-91a7a20e84e5,2953,,"[72.0, 53.2]",267432,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,163,Eibar,322,['b5a0f9e3-1668-49d8-b993-f5016a3a173b'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.248,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.711855,,,,,,,,,,,,,9fe41e2e-8380-4725-826a-3dbe5b228caf,2989,,"[46.6, 12.6]",267432,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Eibar,322,"['3ba0d475-08b9-4a48-bb1a-f33169e32ce8', '7b887297-e933-4299-aebf-757515b0929e']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.627,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.666196,,,,,,,,,,,,,5d73a869-b0e0-443e-b401-2558580ab23a,2993,,"[50.6, 20.2]",267432,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,165,Eibar,322,"['117be9a7-0501-48e4-b460-72c4b79d03db', '92655e28-b854-484c-9a9f-3091a2448de4']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.134,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.659908,,,,,,,,,,,,,a1558fe9-02f4-4a69-a5df-1d02e14b9cda,3009,,"[28.7, 74.1]",267432,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,167,Barcelona,217,['79d87838-c86d-416c-b60c-f9808e435eae'],8,,,,,,,,,,,,,,,,,Eibar,322,00:37:08.330,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.668065,,,,,,,,,,,,,d5e6336d-8f64-44a6-a2b4-881aa9813c2a,3015,,"[3.9, 25.4]",267432,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,167,Barcelona,217,"['87d71151-93e3-4bc9-996e-0bd3d6529951', 'cb6af24c-7ae2-4c6a-bc95-64479783b48e']",14,,,,,,,,,,,,,,,,,Eibar,322,00:37:14.774,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.87105,,,,,,,,,,,,,7321dc07-b298-40d1-8010-b811a6620e7f,3022,,"[15.0, 44.7]",267432,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,167,Barcelona,217,['c787ab7f-4ab0-42ea-ad8d-f7fc23dc8d97'],18,,,,,,,,,,,,,,,,,Eibar,322,00:37:18.701,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.97022,,,,,,,,,,,,,91c74346-2cd2-4e09-a2ca-65c0d0d295ea,3026,,"[81.7, 28.7]",267432,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,167,Barcelona,217,['e4409758-ce51-407c-a900-06573d1f6736'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:37:22.479,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.600557,,,,,,,,,,,,,34d686d8-63d7-48bd-950c-f99ee0754bed,3049,,"[46.1, 23.7]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Eibar,322,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.574,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.585059,,,,,,,,,,,,,76f61996-5738-4d82-be15-042cedb78883,3053,,"[44.2, 33.9]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Eibar,322,"['0e7cf316-d41e-48d7-8a9c-2eb9414140b4', 'f4093d36-5b03-417a-9832-5929de70039a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.961,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.79887,,,,,,,,,,,,,c1bbc520-9bd1-488b-961b-f5a25b57bdcb,3060,,"[53.8, 55.7]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Eibar,322,"['2cda7b9d-8482-4339-8bd0-ced66729c965', '8eb905d3-e4c5-4730-8b42-78f33481ebbc']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.511,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.64298,,,,,,,,,,,,,fc8d37f1-ed0e-4c8a-b4b9-28961619ceb5,3064,,"[55.5, 73.5]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Eibar,322,['f46d8104-c2eb-419e-a2c9-b4af6dfbcd0e'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.480,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,2.109672,,,,,,,,,,,,,a94ba885-29e3-4efb-9d13-b138e0e40213,3066,,"[80.4, 45.6]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,168,Eibar,322,"['1b5b8da2-d14d-4d01-9d8b-4907f93d6c03', '376cc99d-678d-46d2-9269-1139995c586a']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.585,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.936623,,,,,,,,,,,,,db930179-b179-488c-b9a9-946082364cbd,3070,,"[82.6, 73.4]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Midfield,168,Eibar,322,,31,,,,,,,,,,,,,,,,,Eibar,322,00:38:31.925,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.437421,,,,,,,,,,,,,0bb4ded9-ecb9-4470-8f20-0089269c516f,3081,,"[19.6, 31.2]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,168,Eibar,322,"['1183e552-9f91-4958-9852-6ba2bd70a025', 'c75a9a29-957f-4af8-8cf2-b293bf50df56']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.728,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.559111,,,,,,,,,,,,,49c28c15-7d5b-4a72-8549-bdd766e93599,3084,,"[110.1, 38.7]",267432,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Rivera Hernández,6703.0,Right Center Midfield,169,Barcelona,217,"['4629aa1b-e978-496b-ac55-fe8cf19b96ab', 'dc00751a-7462-4033-a16f-62cff607ef62']",47,,,,,,,,,,,,,,,,,Eibar,322,00:38:47.812,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,3.063793,,,,,,,,,,,,,88de37ba-cb46-4310-9f9d-17b1380e86e0,3105,,"[30.3, 8.8]",267432,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,170,Eibar,322,"['aba2d9e8-e149-4730-9425-66eddd45b8dd', 'e780520b-93e2-463a-be8b-02945acb7323']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.389,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.51154,,,,,,,,,,,,,a27f58cf-95c3-445c-85c3-a09ce04cdb0d,3115,,"[46.2, 35.4]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,171,Barcelona,217,"['9f17fb87-7e07-4465-af73-14ca562299c4', 'c2907073-40af-448e-bf17-f3adee00a0f7']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.976,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.290524,,,,,,,,,,,,,5402c630-1890-4c3c-bfdc-b6f4e7074e53,3124,,"[71.1, 58.5]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Rivera Hernández,6703.0,Right Center Midfield,171,Barcelona,217,,13,,,,,,,,,,,,,,,,,Eibar,322,00:41:13.062,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.759304,,,,,,,,,,,,,3b888298-a44f-4505-9514-924609db90f9,3128,,"[57.7, 62.8]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,171,Barcelona,217,,14,,,,,,,,,,,,,,,,,Eibar,322,00:41:14.040,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.182064,,,,,,,,,,,,,18e88497-8132-4523-85b8-e49209f59f39,3161,,"[28.1, 24.5]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique García Martínez,6711.0,Left Center Forward,172,Barcelona,217,"['6886658c-1521-4ead-a903-dc8527cbdea9', 'dbe4339d-10cc-471e-8166-15752e9b38a5']",35,,,,,,,,,,,,,,,,,Eibar,322,00:42:35.463,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.83601,,,,,,,,,,,,,090618ea-eebf-426f-9c8f-8d2b8d5c6c63,3164,,"[29.9, 53.7]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Rivera Hernández,6703.0,Right Center Midfield,172,Barcelona,217,['dbe4339d-10cc-471e-8166-15752e9b38a5'],39,,,,,,,,,,,,,,,,,Eibar,322,00:42:39.648,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,2.718769,,,,,,,,,,,,,371cacb9-15a3-40d2-ad12-0d4c6ace059c,3177,,"[69.2, 7.4]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,173,Eibar,322,['bbe7a784-1ff6-484e-a862-85cc200eb45c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.972,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,2.915895,,,,,,,,,,,,,2a32f3ba-2de7-487f-ac97-14bc1374ab81,3183,,"[69.6, 18.9]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Eibar,322,['272edbf5-5b48-41c1-af67-f3603fb4bc1c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.014,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,2.85427,,,,,,,,,,,,,45ae878b-d65c-4c5b-8e3d-96788f234fcf,3190,,"[87.6, 12.3]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,174,Eibar,322,['e3ffbee1-0693-4e7f-b994-2dc3fb781440'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.493,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.515968,,,,,,,,,,,,,e81e5f52-13d6-414c-8520-63f4d47a63b1,3204,,"[22.1, 71.1]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Alcácer García,6402.0,Right Wing,174,Eibar,322,"['5380a017-2133-4f6a-ae95-01706e572718', 'fc1637fd-0301-4624-94a2-07c740bd5466']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:43:30.483,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.661986,,,,,,,,,,,,,eabd739d-f909-4ba3-abb3-5be53652cfed,3222,,"[95.9, 42.3]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Rivera Hernández,6703.0,Right Center Midfield,175,Eibar,322,"['37086f63-c01c-4fb5-8298-9e7ba9faa019', '66f4d5c2-935b-4f44-b053-18aca7010775', 'cfd211ff-427e-4e09-b281-daf3aedbec8f', 'ef92c432-bee2-4734-bd1b-455d650fdd2b']",58,,,,,,,,,,,,,,,,,Eibar,322,00:43:58.643,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.515097,,,,,,,,,,,,,8e320af3-f51d-48f0-ad09-4b46227c089f,3233,,"[37.1, 33.9]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,175,Eibar,322,"['33cdd67a-1c86-4012-99a7-c1acafbb81ad', '52fbafdf-150f-49ec-9e48-c867e93e36fc', '6bc38754-d5e1-424d-ac56-ecf5c9139535']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.840,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.622332,,,,,,,,,,,,,ff13d80d-b017-4f64-926c-4aeafbe38304,3256,,"[95.2, 51.3]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro León Sánchez Gil,6907.0,Right Midfield,177,Barcelona,217,['0bef741f-8dc3-40a0-b2d4-fcd1dd3ed321'],41,,,,,,,,,,,,,,,,,Eibar,322,00:44:41.649,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.525445,,,,,,,,,,,,,89b089c0-08a2-4f67-857f-6d4721ff7862,3260,,"[82.8, 48.9]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Rivera Hernández,6703.0,Right Center Midfield,177,Barcelona,217,"['a6ccd06d-694c-452e-a185-756460913435', 'e460b404-fbd7-4d71-a123-65d6e419fb69']",44,,,,,,,,,,,,,,,,,Eibar,322,00:44:44.628,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.778964,,,,,,,,,,,,,52e2cadc-f101-4c12-bbd5-33829c91cfd5,3265,,"[34.5, 48.5]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anaitz Arbilla Zabala,6709.0,Right Back,177,Barcelona,217,"['12584551-9241-4980-a3ba-817ca16b4b69', '833bd0a3-6129-45c3-b7c9-4d462ec006bb', 'e9bc490c-968d-4228-9bfb-4e49aaaac1e9']",49,,,,,,,,,,,,,,,,,Eibar,322,00:44:49.478,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,2.492384,,,,,,,,,,,,,e368f8be-38e1-43ef-a026-365787c72d55,3278,,"[75.7, 16.7]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,178,Eibar,322,"['138f721b-2659-4fa8-8293-1f61a9fa5e75', '1ed5ad06-62b5-4ebd-9595-b35985d0de6b']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.308,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.964778,,,,,,,,,,,,,a196769b-7016-4d81-afbb-0621dbe724f6,3282,,"[77.9, 16.5]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,178,Eibar,322,['7f290462-61a8-4ec1-873c-fde5435cc15a'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.971,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.788146,,,,,,,,,,,,,eb1a354e-7c17-4c67-971e-55b7bfea265e,3286,,"[67.8, 9.0]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,178,Eibar,322,"['26cf98b7-d0c2-458d-9ace-d38f0caf6acc', '48c99a4a-377a-4d66-b327-23c881dadc90']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.118,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.714279,,,,,,,,,,,,,dce41d0a-8bac-4285-8539-087e5aef5495,3291,,"[65.6, 73.7]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Rivera Hernández,6703.0,Right Center Midfield,179,Barcelona,217,['4c75b0ac-3fab-42e3-a952-75dc5411a2f7'],5,,,,,,,,,,,,,,,,,Eibar,322,00:45:05.005,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.901209,,,,,,,,,,,,,c01da953-3f5a-44f0-b631-479cbeb4ca03,3293,,"[71.2, 52.0]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro León Sánchez Gil,6907.0,Right Midfield,179,Barcelona,217,"['2de36246-a0d6-4fc8-b553-9052d946dad3', '348b0c8a-a623-4807-a39a-b3360d4a7846']",8,,,,,,,,,,,,,,,,,Eibar,322,00:45:08.693,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,4.380116,,,,,,,,,,,,,5ec9e793-7b28-47af-824d-1ec7d014f1ba,3316,,"[51.2, 49.3]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Rivera Hernández,6703.0,Right Center Midfield,181,Barcelona,217,"['0d1858f7-b102-493c-913f-f17ac462a05f', 'a3ba7183-254c-469f-ad73-3e5d8307353d']",55,,,,,,,,,,,,,,,,,Eibar,322,00:45:55.858,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,123bff7f-c943-4f71-8e04-9ae840707fe7,23,,"[111.2, 9.3]",267432,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Enrich Ametller,6700.0,Right Center Forward,3,Barcelona,217,"['35a479e0-c001-45be-af98-fe8ac619658f', 'b2c9b538-870e-4221-a093-529757f92a52']",25,,,,,,,,,,,,,,,,,Eibar,322,00:00:25.039,Dribbled Past,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfc39f76-a2e9-404e-86f2-b90e78e9e022,449,,"[64.1, 7.7]",267432,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enrique García Martínez,6711.0,Left Center Forward,25,Barcelona,217,"['a0f917b6-f8e2-4093-8d84-414867285bf0', 'a91e3558-42ff-430f-9342-a52f3b3d0353', 'd8d9e2aa-613e-451c-baf8-3062d6ec9ee4']",48,,,,,,,,,,,,,,,,,Eibar,322,00:11:48.997,Dribbled Past,,2016/2017
