bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.836583,,,,,,,,,,,,30171277-398c-45bb-b0bd-c63e1d13d6f4,1158,,"[99.3, 16.1]",265952,28,,,,2.9328156,,Left Foot,,,,"[87.5, 18.6]",,Ground Pass,12.061924,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,46,Barcelona,217,['77216b7e-882d-4ceb-a7cf-5e7fbdb1b8ce'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.891,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.161046,,,,,,,,,,,,0fab05c7-5804-41e6-a428-04eabfdde880,1161,,"[86.1, 20.3]",265952,28,,,,1.9524364,,Right Foot,,,,"[80.0, 35.5]",,Ground Pass,16.37834,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,46,Barcelona,217,['af37d944-0300-4054-8c77-23b7de728167'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.570,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.147219,,,,,,,,,,,,fa09be36-e958-46f5-90da-665a6fe1ba56,1164,,"[80.0, 35.5]",265952,28,,,,-1.9500057,,Right Foot,,,,"[74.7, 22.2]",,Ground Pass,14.317122,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,46,Barcelona,217,['8d3e9dc5-3f1f-4a40-b88a-3b5978e48312'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.811,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.852447,,,,,,,,,,,,07afad5c-e6a6-4638-8803-b72424978f2e,1167,,"[74.7, 22.2]",265952,28,,,,1.3786036,,Left Foot,,,,"[78.3, 40.7]",,Ground Pass,18.847015,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,46,Barcelona,217,['3899302d-cd98-44a8-81b6-090f4f046314'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.999,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.5309,,,,,,,,,,,,c8a5a2f2-7717-4549-a45d-6f60fa0e0463,1170,,"[78.3, 40.7]",265952,28,,,,-0.3632492,,Left Foot,,,,"[112.5, 27.7]",,High Pass,36.58743,,,,,Neymar da Silva Santos Junior,4320.0,,,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,['c2c09216-3f8b-470e-89b7-47b0e45fa537'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.124,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.8474,,,,,,,,,,,,184cdb94-fc1c-4c6f-82f5-a4acbfaa119a,1173,,"[112.5, 27.7]",265952,28,,,,1.0414,,Left Foot,,,,"[118.0, 37.1]",,Low Pass,10.890821,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,46,Barcelona,217,"['4759217d-737e-43f9-a259-1785cd2e4395', 'a5fd2fd0-cd72-4cc5-ba5b-2fcf6fd70104']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.667,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.871528,,,,,,,,,,,,c54a7daa-a7e3-4372-bc1f-13ab329bb5c4,1177,,"[2.9, 45.9]",265952,28,,,,1.0423858,,Keeper Arm,,,,"[13.7, 64.4]",,Low Pass,21.421719,,,,,Manuel Castellano Castro,24508.0,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,47,Sporting Gijón,1041,['acb324dd-bb16-4d72-99ba-e9be0fba5b4d'],12,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:12.301,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.680582,,,,,,,,,,,,7a63b5d0-3eb9-446b-ad77-7299f4b405b0,1180,,"[27.1, 67.8]",265952,28,,,,-2.4980915,,Right Foot,,,,"[19.5, 62.1]",,Ground Pass,9.5,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Right Back,47,Sporting Gijón,1041,['5c3731a8-e25a-45b1-99c1-e1117d135197'],19,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:19.956,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.0801,,,,,,,,,,,,8bf8e64a-56ae-4721-b31d-cf7e485cbe1a,1183,,"[33.2, 59.2]",265952,28,,,,0.30288488,,Right Foot,,,,"[54.0, 65.7]",,Ground Pass,21.791971,,,,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,47,Sporting Gijón,1041,['5543a5dc-1bca-48d7-9058-5364273631c1'],25,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:25.190,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.775305,,,,,,,,,,,,37e970d0-503d-43cd-8796-a0e13c1fe0b1,1187,,"[56.9, 71.1]",265952,28,,,,-0.40341905,,Right Foot,,,,"[65.1, 67.6]",,Ground Pass,8.915716,,,,,Douglas Pereira dos Santos,27318.0,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Right Center Midfield,47,Sporting Gijón,1041,"['6fcf6210-1ba8-4062-b549-6f772659114b', '850ed305-0529-4bea-8e82-461aea549732']",27,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:27.578,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.9897,,,,,,,,,,,,09083b04-6597-434c-9a0f-40b3cd1a0341,1193,,"[67.9, 52.2]",265952,28,,,,-2.6717145,,Left Foot,,,,"[55.1, 45.7]",,Ground Pass,14.355835,,,,,Xavier Torres Buigues,24162.0,,,,,,,1,Regular Play,Douglas Pereira dos Santos,27318.0,Right Midfield,47,Sporting Gijón,1041,['363a5bd2-cde2-4014-aaa2-efa7eea7fc73'],35,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:35.358,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.200164,,,,,,,,,,,,d40e1a08-678b-4544-bd98-f93d34c7a386,1196,,"[56.3, 40.0]",265952,28,,,,-1.3199146,,Right Foot,,,,"[61.4, 20.1]",,Ground Pass,20.543125,,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Center Defensive Midfield,47,Sporting Gijón,1041,['c10cab84-a576-4cc7-975d-847d7b3d3be3'],37,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:37.306,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.80702,,,,,,,,,,,,11c8df8b-281b-4f14-80c0-1efc4627398f,1199,,"[61.4, 17.3]",265952,28,,,,-0.5912009,,Left Foot,,,,"[83.0, 2.8]",,Ground Pass,26.015572,,,,,Jorge Franco Alviz,6624.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Left Center Midfield,47,Sporting Gijón,1041,['9e61a598-9e77-4ce7-8cd8-ad94b8dbcb98'],39,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:39.240,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.1931,,,,,,,,,,,,637d6f22-95a6-47dc-a9b1-40b0f6f67bb0,1202,,"[95.8, 7.9]",265952,28,,,,1.610775,,Right Foot,,,,"[95.6, 12.9]",,Low Pass,5.0039983,,,Incomplete,,Douglas Pereira dos Santos,27318.0,,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Midfield,47,Sporting Gijón,1041,"['8e840906-923a-41c1-a200-c8a8dab4a035', 'ec7af510-afeb-43f4-a61f-076f5c5db3ab']",44,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:44.716,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.856051,,,,,,,,,,,,b884c976-645f-445e-ba7b-392c373e83cb,1208,,"[81.5, 9.6]",265952,28,,,,2.217693,,Right Foot,,,,"[74.4, 19.0]",,Ground Pass,11.780067,,,,,Xavier Torres Buigues,24162.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Left Center Midfield,47,Sporting Gijón,1041,['6dbba474-362b-4b25-851a-267bca61acd0'],47,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:47.513,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.5248,,,,,,,,,,,,0afc7a51-0f97-472e-9883-52b59e62daa1,1211,,"[77.8, 21.7]",265952,28,,,,0.43587697,,Right Foot,,,,"[85.1, 25.1]",,Ground Pass,8.05295,,,,,Douglas Pereira dos Santos,27318.0,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Center Defensive Midfield,47,Sporting Gijón,1041,['fb1b7b0c-94a4-4132-afec-6f26fe00d1f5'],49,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:49.246,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.292467,,,,,,,,,,,,32f1240d-9f2e-4735-bf2d-fa639d726d54,1214,,"[83.0, 22.2]",265952,28,,,,-1.9015557,,Left Foot,,,,"[77.3, 5.6]",,Ground Pass,17.551353,,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,Regular Play,Douglas Pereira dos Santos,27318.0,Right Midfield,47,Sporting Gijón,1041,['99dbaa96-5c90-4692-b5d0-6ac8b3b48e9e'],50,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:50.735,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.834525,,,,,,,,,,,,36807254-b742-45ef-8236-975307cefbf0,1217,,"[83.2, 6.8]",265952,28,,,,1.9513026,,Right Foot,,,,"[78.4, 18.8]",,Ground Pass,12.924396,,,,,Douglas Pereira dos Santos,27318.0,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Left Center Midfield,47,Sporting Gijón,1041,['c4e026b6-da79-4077-8199-5b030895b191'],53,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:53.813,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.061024,,,,,,,,,,,,64dfa0d2-5998-4dc0-9d9c-e15d0ccad404,1220,,"[79.2, 20.9]",265952,28,,,,1.4704633,,Right Foot,,,,"[80.7, 35.8]",,Ground Pass,14.975313,,,,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,Douglas Pereira dos Santos,27318.0,Right Midfield,47,Sporting Gijón,1041,['600309ad-488a-41c7-aed1-799b670571fb'],56,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:56.888,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.6169,,,,,,,,,,,,2de96c70-aa8c-40f2-a0dd-75a6bc9c4d2e,1223,,"[85.5, 38.8]",265952,28,,,,-0.83707625,,Right Foot,,,,"[91.0, 32.7]",,Ground Pass,8.213404,,,,,Jorge Franco Alviz,6624.0,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Right Center Midfield,47,Sporting Gijón,1041,['26dc312e-925c-476c-9822-db4d24e8eddf'],58,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:58.703,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.12392,,,,,,,,,,,,8b63c71a-b246-49c7-ba11-54a782fed30e,1226,,"[89.3, 49.7]",265952,29,,,,0.63598245,,Right Foot,,,,"[110.7, 65.5]",,Ground Pass,26.600752,,,Pass Offside,,Manuel Castellano Castro,24508.0,,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Midfield,47,Sporting Gijón,1041,['c5cc3385-faa0-49ac-9f6a-629a1ae59247'],3,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:03.204,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.044965,,,,,,,,,,,,dc32da2e-02c1-4246-b2c9-d05bc8cf151a,1228,,"[12.9, 14.6]",265952,29,True,,,-0.17612217,,Right Foot,,,,"[36.5, 10.4]",,Ground Pass,23.970816,,,,,Jordi Alba Ramos,5211.0,,,,,,Free Kick,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,48,Barcelona,217,['a383d0e1-25d1-43d6-ab6c-e8208d44554d'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.036,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.88789,,,,,,,,,,,,7c295f89-c3e8-40e0-8ea9-ec0553e0f12e,1230,,"[40.9, 13.6]",265952,29,True,,,0.34403986,,Left Foot,,,,"[59.6, 20.3]",,Ground Pass,19.864038,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Center Back,48,Barcelona,217,['76acd4fa-f0c5-4c14-bd8e-b06413d3745a'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:38.558,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.111832,,,,,,,,,,,,e3be71a7-18e8-4404-a212-49640a3d2e18,1232,,"[66.3, 13.8]",265952,29,,,,-0.76159316,,Right Foot,,,,"[74.9, 5.6]",,Ground Pass,11.882761,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,48,Barcelona,217,['24fc4af5-2c29-418e-bd0d-5f3ae8713821'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:41.835,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.9581,,,,,,,,,,,,75592778-dd3b-4017-9d81-71c5fc066451,1239,,"[41.2, 68.4]",265952,29,,,,-1.1380081,,Right Foot,,,,"[64.3, 18.4]",,High Pass,55.078217,,,Incomplete,,Jorge Franco Alviz,6624.0,,,True,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Right Back,49,Sporting Gijón,1041,"['343310af-5250-47da-8049-1280c45b7220', '64a75ea1-c0be-4374-8722-c383725a9f94']",52,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:52.441,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.9098,,,,,,,,,,,,e4bc1048-72c3-4e0d-aeda-8e39a35c5228,1242,,"[55.3, 0.1]",265952,30,,,,1.4250482,,,,,,"[56.9, 11.0]",,High Pass,11.016806,,,,,Xavier Torres Buigues,24162.0,,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,50,Sporting Gijón,1041,['3a1958a3-5bb5-4d37-ae90-a52702badd3f'],6,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:06.398,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.6979,,,,,,,,,,,,857f5ef6-6cec-4d3c-be62-31bac76fcc70,1245,,"[59.1, 9.6]",265952,30,,,,-1.960113,,Right Foot,,,,"[55.9, 1.8]",,Low Pass,8.430896,,,,,Elderson Uwa Echiejile,27558.0,,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Center Defensive Midfield,50,Sporting Gijón,1041,"['526ba3b7-1b8b-4140-949f-1e338f64fe16', 'f75f54e8-1b40-40c7-8616-3cd7c61b264b']",7,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:07.308,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.416176,,,,,,,,,,,,ffaefcd8-eb27-46f8-8be9-31acfe330399,1251,,"[49.8, 5.8]",265952,30,,,,2.9823313,,Left Foot,,,,"[30.5, 8.9]",,Ground Pass,19.547379,,,,,Juan Rodríguez Martínez,25591.0,,,,,,,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,50,Sporting Gijón,1041,['61448db8-3224-4349-ab28-b61dee646bc4'],9,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:09.291,Pass,,2016/2017
,,,,,,,,,,,,,,,,4.67935,,,,,,,,,,,,0d0f0f30-9431-4bcc-beba-c2f141ea2d9f,1255,,"[33.4, 9.3]",265952,30,,,,-0.1314949,,Right Foot,,,,"[95.4, 1.1]",,High Pass,62.539906,,,Out,,,,,,,,,,1,From Throw In,Juan Rodríguez Martínez,25591.0,Left Center Back,50,Sporting Gijón,1041,,10,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:10.747,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.474485,,,,,,,,,,,,b6c07c13-11ce-433c-aa5f-98d0f87ed9d5,1256,,"[35.2, 80.0]",265952,30,,,,-1.4646395,,,,,,"[36.5, 67.8]",,Low Pass,12.269067,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,51,Barcelona,217,['773dd3c9-2ebf-4457-b027-e9c2a8e34173'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:21.299,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3042,,,,,,,,,,,,f55a2482-14cc-4871-88fb-648f926d7134,1259,,"[35.4, 71.2]",265952,30,,,,2.3561945,,Left Foot,,,,"[29.7, 76.9]",,Ground Pass,8.061017,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,51,Barcelona,217,['466b2c9a-5938-4ad0-a53d-aeafcd0d8d64'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.873,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.128718,,,,,,,,,,,,0d1ca66e-b565-492c-9447-66e17a55633e,1262,,"[28.9, 58.1]",265952,30,,,,-2.540138,,Right Foot,,,,"[8.5, 44.1]",,Ground Pass,24.741867,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,51,Barcelona,217,['7d050394-2c9e-4ae3-9db1-8d13481b8c7b'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.599,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.818388,,,,,,,,,,,,6a42bbf7-548a-4d60-a013-24d97c830435,1265,,"[8.1, 42.4]",265952,30,,,,-1.3032379,,Right Foot,,,,"[15.2, 16.5]",,Ground Pass,26.85554,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,51,Barcelona,217,['ae7a6205-74c5-4156-a327-92681bc90bc4'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.116,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.65348,,,,,,,,,,,,44635ae6-53bd-4f90-b90a-68e8cd58d7c5,1268,,"[22.0, 23.9]",265952,30,,,,2.4502556,,Left Foot,,,,"[7.5, 35.9]",,Ground Pass,18.82153,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,51,Barcelona,217,['7da7db3e-0f85-4a6a-b57e-13a6bc5f5773'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.570,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.2794,,,,,,,,,,,,58cdbc00-f38b-4a8f-a09d-14d4ae1f9f3c,1271,,"[13.3, 43.2]",265952,30,,,,-0.10827059,,Right Foot,,,,"[36.3, 40.7]",,Ground Pass,23.135471,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,51,Barcelona,217,['06a2b62d-565d-4ac1-b639-54da406a1628'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.110,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.9437,,,,,,,,,,,,09fee3a4-0c0f-49b2-873c-49d255132633,1274,,"[35.6, 39.9]",265952,30,,,,-2.3643243,,Left Foot,,,,"[23.2, 27.7]",,Ground Pass,17.395401,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,['079fd4b4-a0cb-45a7-95bd-c981c8f7b783'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.429,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.5494,,,,,,,,,,,,dffdcbe9-c9dd-433f-b14c-254168cf8b43,1277,,"[23.6, 28.9]",265952,30,,,,0.27651393,,Left Foot,,,,"[31.0, 31.0]",,Low Pass,7.692204,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Center Back,51,Barcelona,217,['e94ac823-2d37-4e83-9524-15444fc2fb4a'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.373,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.729489,,,,,,,,,,,,b2fce5f7-d276-4d4d-a359-8a8c860f45f0,1281,,"[30.2, 29.4]",265952,30,,,,-1.9154437,,Left Foot,,,,"[27.4, 21.6]",,Ground Pass,8.28734,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,['2bc155ed-07a6-453a-8ba0-f7d0c6b2045c'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.341,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.283,,,,,,,,,,,,aebe2714-c7f5-4322-ae20-5c0600eb6331,1284,,"[27.6, 20.7]",265952,30,,,,0.023251623,,Left Foot,,,,"[49.1, 21.2]",,Low Pass,21.505814,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,51,Barcelona,217,"['9bd6f378-5346-44eb-bafe-ccf8bc0f80ab', 'b848ac75-d1e8-44f8-8951-47e89a645303']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:52.071,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.9959,,,,,,,,,,,,9bd6f378-5346-44eb-bafe-ccf8bc0f80ab,1287,,"[71.0, 58.9]",265952,30,,,,2.7687569,,Left Foot,,,,"[46.2, 68.6]",,Low Pass,26.629496,,,,,Manuel Castellano Castro,24508.0,,,,,,Recovery,1,Regular Play,Ignacio Cases Mora,18925.0,Right Center Midfield,52,Sporting Gijón,1041,"['aebe2714-c7f5-4322-ae20-5c0600eb6331', 'c9cfcb10-5300-4937-93af-105fece47754']",54,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:54.354,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.013767,,,,,,,,,,,,25b854f8-94c0-45d8-97e4-495f1eb82c96,1290,,"[41.6, 64.0]",265952,30,,,,-2.6648455,,Right Foot,,,,"[14.3, 49.9]",,Ground Pass,30.72621,,,,,Iván Cuéllar Sacristán,6610.0,,,,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Right Back,52,Sporting Gijón,1041,['c02aff7d-63ed-4445-bd7d-769c023056e3'],57,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:57.028,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.225801,,,,,,,,,,,,7d23ed9b-2734-46fd-927b-1a37348750ad,1294,,"[13.2, 51.0]",265952,30,,,,0.50910586,,Left Foot,,,,"[63.9, 79.3]",,High Pass,58.063587,,,Out,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,52,Sporting Gijón,1041,['fe26233c-d955-487d-b4fe-aeaa3e8522b6'],59,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:59.082,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.322517,,,,,,,,,,,,aacbaac6-caea-4d8c-b26f-321d615859cf,1296,,"[55.2, 0.1]",265952,31,,,,1.7496552,,,,,,"[52.0, 17.8]",,Low Pass,17.98694,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,53,Barcelona,217,['71c0ffcf-349f-4e8f-a45f-bb57e3efce6b'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:07.939,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.939781,,,,,,,,,,,,e4236a92-1bad-4618-a0d3-a64a64c7647e,1299,,"[50.5, 15.7]",265952,31,,,,-1.6025317,,Right Foot,,,,"[50.1, 3.1]",,Ground Pass,12.606348,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,53,Barcelona,217,['5b3bc9b5-ff68-44c0-b868-1026c31307e7'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.341,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.121727,,,,,,,,,,,,1dea1c94-018b-411a-b1a1-c672ae5379dc,1302,,"[50.1, 3.1]",265952,31,,,,2.9433575,,Left Foot,,,,"[27.2, 7.7]",,Ground Pass,23.357439,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,53,Barcelona,217,['42a89693-a343-4bea-bac6-f03d4b98758f'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.774,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.92083,,,,,,,,,,,,b42d5c75-9fe1-4fd5-be0b-f62df60ccac0,1306,,"[26.0, 9.6]",265952,31,,,,2.2169588,,Left Foot,,,,"[7.9, 33.6]",,Ground Pass,30.060106,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Center Back,53,Barcelona,217,['4ce09186-8350-41fd-b4be-d4065c0ce3e0'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.064,Pass,,2016/2017
,,,,,,,,,,,,,,,,4.005611,,,,,,,,,,,,816e09be-7e0d-4f9b-adb9-33b81ea0c095,1309,,"[7.9, 33.6]",265952,31,,,,1.0674794,,Right Foot,,,,"[30.2, 74.1]",,High Pass,46.233536,,,,,Javier Alejandro Mascherano,5506.0,,,True,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,53,Barcelona,217,['3d15f4dd-8121-4085-aa02-033efa6889de'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:16.141,Pass,,2016/2017
