50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[43.2, 23.1]",,,,,,,,,,,,1.123951,,,,,,,,,,,,,ccb19018-1569-4063-95a8-1128671436e4,769,,"[43.2, 23.1]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,31,Barcelona,217,"['4763e933-eb4a-4246-a7c5-27c21e6c947b', 'b8954c19-7127-45cf-bcc8-16b824ca2550']",24,,,,,,,,,,,,,,,Barcelona,217,00:16:24.210,Carry,,2014/2015
,,,,,"[55.6, 8.8]",,,,,,,,,,,,0.040004,,,,,,,,,,,,,30513686-5a40-44a9-ab4a-7b4b103aaee5,772,,"[56.6, 8.8]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,31,Barcelona,217,"['3ced6010-d606-42cb-85df-fbea82d81a03', '6453553d-233f-49a1-9e93-9e62cb5c4f02']",26,,,,,,,,,,,,,,,Barcelona,217,00:16:26.707,Carry,,2014/2015
,,,,,"[57.7, 12.5]",,,,,,,,,,,,1.4224,,,,,,,,,,,,,01914b00-758d-4101-b615-83a157e76d91,775,,"[56.4, 18.2]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Barcelona,217,"['192576a1-cf6a-4725-8b0d-f04a5d308262', '811d02ed-a1dc-4f78-9325-42541dfdd95d']",27,,,,,,,,,,,,,,,Barcelona,217,00:16:27.391,Carry,,2014/2015
,,,,,"[67.8, 9.4]",,,,,,,,,,,,1.162257,,,,,,,,,,,,,327329c3-d382-40a1-b274-0a46010ac9ac,778,,"[66.5, 6.9]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,31,Barcelona,217,"['6a4a1815-937a-4ff2-9a36-d8225180267c', 'd244d433-178e-462f-9a4e-f91e97fbf689']",29,,,,,,,,,,,,,,,Barcelona,217,00:16:29.786,Carry,,2014/2015
,,,,,"[64.2, 17.2]",,,,,,,,,,,,1.984642,,,,,,,,,,,,,e6672e45-77f8-4e8f-8b1a-66f5204db63b,781,,"[64.8, 14.2]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Barcelona,217,"['062c3cef-d11f-4069-9523-e25841e14a66', 'c902349a-06b5-4662-a8c2-ba0a13a7f95e']",31,,,,,,,,,,,,,,,Barcelona,217,00:16:31.684,Carry,,2014/2015
,,,,,"[54.3, 49.7]",,,,,,,,,,,,0.849426,,,,,,,,,,,,,117c976f-cd07-4d00-b73f-1a375246e163,784,,"[52.6, 50.8]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,31,Barcelona,217,"['23de9917-de8e-4f09-befe-10b303c29b33', '4e482a22-f974-49e6-93a4-aa25d016313f']",35,,,,,,,,,,,,,,,Barcelona,217,00:16:35.561,Carry,,2014/2015
,,,,,"[57.1, 23.5]",,,,,,,,,,,,0.160008,,,,,,,,,,,,,41f8af1e-7ff3-4aa7-9c88-82a15d847f99,787,,"[57.7, 27.9]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,31,Barcelona,217,"['2b6b0d4b-e614-41de-9070-f4ea7b135103', '53c5db1c-fe89-45c1-b39f-a9424099b38e']",38,,,,,,,,,,,,,,,Barcelona,217,00:16:38.282,Carry,,2014/2015
,,,,,"[64.2, 18.6]",,,,,,,,,,,,0.079988,,,,,,,,,,,,,80aed787-3127-4b2b-9098-9adef1507b22,790,,"[64.0, 17.2]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Barcelona,217,"['8da8765e-1902-40ef-8679-64b03ec4f79f', 'f27bf9ad-92fd-4a98-b700-b18a441b74a6']",39,,,,,,,,,,,,,,,Barcelona,217,00:16:39.886,Carry,,2014/2015
,,,,,"[57.1, 12.8]",,,,,,,,,,,,0.726148,,,,,,,,,,,,,a7d2110e-00b1-4766-82e3-9d796485af7a,793,,"[56.6, 19.7]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,31,Barcelona,217,"['363b21d1-4fdf-43a7-a00d-6bd5d9f916ef', 'c2751e87-cfd1-4d2d-a7e7-84a0584cb0ba']",41,,,,,,,,,,,,,,,Barcelona,217,00:16:41.438,Carry,,2014/2015
,,,,,"[77.2, 4.8]",,,,,,,,,,,,2.461616,,,,,,,,,,,,,0374b95c-32bf-4104-af10-8ef3ed757bd3,796,,"[66.1, 4.1]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,31,Barcelona,217,"['4caf12ad-246b-41bb-b9d6-9d88266578cf', '807f22e5-0e34-4088-a9bf-2bc6d10717c4']",43,,,,,,,,,,,,,,,Barcelona,217,00:16:43.498,Carry,,2014/2015
,,,,,"[86.5, 19.3]",,,,,,,,,,,,2.883129,,,,,,,,,,,,,fd08e0fa-f484-41b3-b100-c239effa0005,799,,"[70.5, 13.2]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Barcelona,217,"['ef7f6982-145a-4094-844a-04eb1cd2e7e6', 'f7fb50eb-810f-406e-b5cd-3025247b8ead']",46,,,,,,,,,,,,,,,Barcelona,217,00:16:46.965,Carry,,2014/2015
,,,,,"[91.9, 26.6]",,,,,,,,,,,,2.2239,,,,,,,,,,,,,753abcc0-2067-4551-bea2-1938a7249548,802,,"[83.7, 25.4]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,31,Barcelona,217,"['41411a68-cde6-4da3-9d4b-11ecb0628183', '86f291da-9311-4ce6-b4db-89ed63a9634f', 'bd34acb8-936e-4359-82d1-ad9c48df2625']",50,,,,,,,,,,,,,,,Barcelona,217,00:16:50.828,Carry,True,2014/2015
,,,,,"[34.9, 55.6]",,,,,,,,,,,,0.800015,,,,,,,,,,,,,c707156f-6e1c-4868-8ff3-dfe1666273ce,808,,"[34.9, 55.6]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,32,Sevilla,213,"['05d5eeff-fa63-45d7-afea-b4faeb3b228c', '3f75c134-7bbb-4454-9baa-00937b9b02d1']",54,,,,,,,,,,,,,,,Sevilla,213,00:16:54.705,Carry,,2014/2015
,,,,,"[60.5, 27.4]",,,,,,,,,,,,4.973675,,,,,,,,,,,,,22240c71-ea4e-40ea-94f3-3bd4a4fb9db0,812,,"[36.8, 40.9]",266142,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,32,Sevilla,213,"['2a4b6147-5984-41f3-b39f-192275e669a5', '5764c7f1-21e8-4665-8a66-2830afbc2cc5', 'c53b03e0-5e09-426c-bd12-2eede358e148', 'fdd83f9a-f07a-446c-abec-0f887dc5d14c']",56,,,,,,,,,,,,,,,Sevilla,213,00:16:56.672,Carry,True,2014/2015
,,,,,"[62.9, 52.3]",,,,,,,,,,,,1.4136,,,,,,,,,,,,,7e548f41-42d1-497e-9ee5-5c29f379c916,816,,"[59.6, 52.7]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,33,Barcelona,217,"['1506e3a8-b2c6-40cd-a013-7baea8bd1b00', '59db6f23-b340-47dd-9dc3-8fc1eae47d36']",1,,,,,,,,,,,,,,,Barcelona,217,00:17:01.646,Carry,,2014/2015
,,,,,"[56.4, 50.6]",,,,,,,,,,,,0.03998,,,,,,,,,,,,,ed662297-6e23-45d4-85ba-a2fdb581410c,819,,"[56.4, 50.6]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['3a52fe59-ddaf-4963-9fcb-ba73234f6af3', 'f632be98-49df-4e6e-877f-3114ec0a297c']",3,,,,,,,,,,,,,,,Barcelona,217,00:17:03.597,Carry,,2014/2015
,,,,,"[84.0, 45.3]",,,,,,,,,,,,5.27357,,,,,,,,,,,,,acc3663d-4ec4-4b95-8c21-b1199ef12c9f,822,,"[62.5, 60.5]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['1c847ab0-f237-42c0-9f8b-1184abb877ad', 'bb0353ce-ecdc-40a3-8720-945e2ba88dd4']",4,,,,,,,,,,,,,,,Barcelona,217,00:17:04.469,Carry,,2014/2015
,,,,,"[77.7, 39.4]",,,,,,,,,,,,1.476576,,,,,,,,,,,,,e2c49fb3-1a38-44a5-bec0-6b832dc2955a,829,,"[78.1, 46.0]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['0ad18cf4-1ed3-4365-98c4-eda95b05a26c', '1264616b-1423-46e3-892d-f4663db04a23']",12,,,,,,,,,,,,,,,Barcelona,217,00:17:12.830,Carry,,2014/2015
,,,,,"[76.4, 23.7]",,,,,,,,,,,,0.929721,,,,,,,,,,,,,32b71d25-9636-4d33-9209-aebc77680b4d,832,,"[75.3, 25.8]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['25c3abdb-83c9-4198-ba99-0f8eb9dbf5e3', 'c74b0f83-25d0-4c56-be11-1a31ca8d58a9']",14,,,,,,,,,,,,,,,Barcelona,217,00:17:14.975,Carry,,2014/2015
,,,,,"[92.6, 7.1]",,,,,,,,,,,,0.598313,,,,,,,,,,,,,542556f5-b9a1-4820-8776-cf01fa9e2b07,835,,"[91.5, 10.2]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,"['76ef766b-419a-4cc7-8623-7a5375bab3fd', '78b27fcf-faa0-4a52-9378-5c5ee2ea53c4']",17,,,,,,,,,,,,,,,Barcelona,217,00:17:17.694,Carry,,2014/2015
,,,,,"[84.4, 17.2]",,,,,,,,,,,,2.003311,,,,,,,,,,,,,6d92d7cd-bf76-4566-82a7-1685f125b152,838,,"[85.2, 17.0]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,33,Barcelona,217,"['2512a7aa-cbfd-403f-84be-163b2be96643', 'f933522c-1c28-41e2-aa10-f013dbaeb81b']",19,,,,,,,,,,,,,,,Barcelona,217,00:17:19.144,Carry,,2014/2015
,,,,,"[78.9, 24.3]",,,,,,,,,,,,0.540536,,,,,,,,,,,,,c0d2caf0-375e-40e4-a5ff-1a14c75bee13,841,,"[78.9, 23.9]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['11bef5e7-99ff-49af-a97e-681186ae2790', 'ae41bfaa-c34e-4ca5-bc77-51af7f38b71b']",22,,,,,,,,,,,,,,,Barcelona,217,00:17:22.605,Carry,,2014/2015
,,,,,"[87.5, 38.4]",,,,,,,,,,,,1.237701,,,,,,,,,,,,,24a9ecdc-03fb-42ca-a09a-ac8df5ef639c,844,,"[87.5, 38.2]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['1225427b-85ee-4b53-a523-9de84b791a26', 'e8071211-ee5d-47d8-8a16-a455a17e086f']",23,,,,,,,,,,,,,,,Barcelona,217,00:17:23.926,Carry,,2014/2015
,,,,,"[73.2, 38.4]",,,,,,,,,,,,1.079186,,,,,,,,,,,,,be3c3f43-ea1e-4c77-93b5-74fbebbce9fc,847,,"[71.8, 38.4]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['3dcd1f81-8355-4602-87cb-d241e50939bd', '57f48d0b-fa59-4bc9-a3ea-1cd67c2aa1e2']",25,,,,,,,,,,,,,,,Barcelona,217,00:17:25.924,Carry,,2014/2015
,,,,,"[78.5, 38.4]",,,,,,,,,,,,0.329414,,,,,,,,,,,,,0c6d239c-6390-49d9-a2b7-24f7fbd59718,850,,"[78.5, 38.4]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['5adeda3e-c633-464a-8269-23449818e027', 'ad7b9d1c-ecaa-4572-8534-41cabbd6f5c6']",27,,,,,,,,,,,,,,,Barcelona,217,00:17:27.455,Carry,,2014/2015
,,,,,"[71.6, 38.2]",,,,,,,,,,,,0.054799,,,,,,,,,,,,,f0a91360-a66d-41cb-ae8f-f02117de6c6e,853,,"[73.2, 37.8]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['8ca6b847-017a-402c-bd9c-3680556a48ba', 'c1671373-2e61-4f05-8a93-b3d5a073306f']",28,,,,,,,,,,,,,,,Barcelona,217,00:17:28.305,Carry,,2014/2015
,,,,,"[70.5, 21.4]",,,,,,,,,,,,1.31975,,,,,,,,,,,,,f8361c71-d4ae-44f8-a290-1e408d08c88e,856,,"[70.5, 21.4]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['1a8c66a0-f0ad-493f-9a45-0aff25b07506', '7cc90f94-7e52-4f9e-b316-42bbc3c84eec']",29,,,,,,,,,,,,,,,Barcelona,217,00:17:29.595,Carry,,2014/2015
,,,,,"[84.4, 5.8]",,,,,,,,,,,,1.708991,,,,,,,,,,,,,a0603efd-3b60-4b97-8deb-0c173482f831,859,,"[85.4, 5.8]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,"['7e3563ff-9765-49f1-8638-17397235ec7e', '9dd30d2e-d215-4606-b171-a27575144214']",32,,,,,,,,,,,,,,,Barcelona,217,00:17:32.147,Carry,,2014/2015
,,,,,"[70.5, 15.7]",,,,,,,,,,,,0.591465,,,,,,,,,,,,,90685645-f7a0-4395-b542-359a8b4304ba,862,,"[69.9, 14.6]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['cef05fe2-7a17-4baf-8b64-03b1d6bea575', 'e1bb6e86-d27b-4aad-a940-9287955c41a0']",35,,,,,,,,,,,,,,,Barcelona,217,00:17:35.250,Carry,,2014/2015
,,,,,"[64.8, 30.6]",,,,,,,,,,,,1.34875,,,,,,,,,,,,,0a66ca87-fb4c-4477-9339-9dfc70de1974,865,,"[64.8, 25.6]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['4138d54c-da84-481c-85a4-ddc6b6e0363e', 'c2ed4773-ee85-4ba0-a3f8-481820768677']",36,,,,,,,,,,,,,,,Barcelona,217,00:17:36.831,Carry,,2014/2015
,,,,,"[81.2, 72.9]",,,,,,,,,,,,0.7087,,,,,,,,,,,,,db233bc9-922e-4cee-bc9b-79210524a152,868,,"[78.5, 74.1]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,33,Barcelona,217,"['050f4c85-6c3d-4f8b-8db0-b3366253984e', 'da954175-1752-4fca-a2a8-1d5c42c49793']",40,,,,,,,,,,,,,,,Barcelona,217,00:17:40.672,Carry,,2014/2015
,,,,,"[64.4, 62.4]",,,,,,,,,,,,0.598378,,,,,,,,,,,,,bead46a5-e309-49e5-ba48-57a3e428aebf,871,,"[64.2, 74.3]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,"['6c88a49c-26a1-4e7f-a08f-a5cd11398b9c', 'a1c342dd-3799-433b-983b-7ccf8291509b']",43,,,,,,,,,,,,,,,Barcelona,217,00:17:43.137,Carry,,2014/2015
,,,,,"[63.8, 45.3]",,,,,,,,,,,,2.18156,,,,,,,,,,,,,c6ebaefa-9b3e-466e-8370-eb205b5845ea,874,,"[63.2, 47.2]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['afd71c2d-fc60-4fc8-845f-06a846424dd9', 'e6bfe825-6f6e-4c0b-a216-efd647ddb5d6']",44,,,,,,,,,,,,,,,Barcelona,217,00:17:44.977,Carry,,2014/2015
,,,,,"[72.6, 41.5]",,,,,,,,,,,,0.137684,,,,,,,,,,,,,c8a40b87-07c3-4313-ae9a-e3a8c7a6ba5e,877,,"[72.0, 42.0]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['c7bcc177-b59a-4489-b5e2-2a19bbbde0da', 'e968ce78-d1ae-43fb-948e-f0f6786068a6']",47,,,,,,,,,,,,,,,Barcelona,217,00:17:47.370,Carry,,2014/2015
,,,,,"[63.4, 27.5]",,,,,,,,,,,,0.039956,,,,,,,,,,,,,70b3728e-d23d-4c23-b70a-aba2e1181422,880,,"[63.4, 27.5]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,33,Barcelona,217,"['a43b54a8-b27c-42d4-9235-ff26efd912d2', 'c4d72ad0-49fb-4a2e-b78f-5f5ce6b7e041']",49,,,,,,,,,,,,,,,Barcelona,217,00:17:49.135,Carry,,2014/2015
,,,,,"[76.0, 3.9]",,,,,,,,,,,,0.039953,,,,,,,,,,,,,7fc4bc07-a45a-4638-a5e5-ef6e1086974c,883,,"[76.0, 3.9]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,"['1592e41f-da6b-4373-802a-79b1afe2e947', '4a7980de-fbdf-4f78-932b-e5d54f56182c']",50,,,,,,,,,,,,,,,Barcelona,217,00:17:50.954,Carry,,2014/2015
,,,,,"[69.7, 13.6]",,,,,,,,,,,,0.064706,,,,,,,,,,,,,0acd0234-5c23-4436-8b91-cfe40e22f3d7,886,,"[69.7, 13.6]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['5e3c6c85-8008-4887-9d03-7cc38b6e246c', 'ba9158f2-8ecd-4b5d-87f1-cd4d308fb442']",51,,,,,,,,,,,,,,,Barcelona,217,00:17:51.992,Carry,,2014/2015
,,,,,"[72.6, 3.7]",,,,,,,,,,,,0.028216,,,,,,,,,,,,,7be8ae58-42b8-447c-83ae-9d4e9faf395d,889,,"[71.8, 3.7]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,"['29a87d92-2cf6-4ead-a7b5-9c8afe277dd6', 'b0b3201d-292d-4aca-8ab1-12ff3f2a4ee1']",53,,,,,,,,,,,,,,,Barcelona,217,00:17:53.043,Carry,,2014/2015
,,,,,"[66.3, 12.3]",,,,,,,,,,,,0.938118,,,,,,,,,,,,,f544d874-478a-4a5e-8e35-eaba52c5ffae,892,,"[66.7, 10.7]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['753fc811-1e5e-42b7-b63c-89ea016c43cc', 'aee3c1f3-1914-4ce8-9b64-da09214fab9c']",53,,,,,,,,,,,,,,,Barcelona,217,00:17:53.794,Carry,,2014/2015
,,,,,"[70.5, 17.6]",,,,,,,,,,,,0.039985,,,,,,,,,,,,,64b932d5-7483-474f-90c0-963982195086,895,,"[70.5, 17.6]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['93842079-8119-4abb-b9fe-9bda6ffd18f5', 'd473a658-efc1-40a9-a088-f3bc853ca4e7']",55,,,,,,,,,,,,,,,Barcelona,217,00:17:55.094,Carry,,2014/2015
,,,,,"[65.0, 10.0]",,,,,,,,,,,,0.356025,,,,,,,,,,,,,169e6ace-9eeb-443a-ac14-6c0ee287f627,898,,"[65.0, 9.8]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['4a196a83-1d3d-4d07-a326-f00a2a34b47b', 'f26904c8-437b-499c-93c4-3f4476619730']",55,,,,,,,,,,,,,,,Barcelona,217,00:17:55.788,Carry,,2014/2015
,,,,,"[52.9, 20.3]",,,,,,,,,,,,0.657181,,,,,,,,,,,,,266102cf-b6f9-400b-8ab2-1966b1bad3ab,901,,"[53.3, 20.1]",266142,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,33,Barcelona,217,"['b31fc337-b949-4f5d-bd0e-68d53ab3cd96', 'c4b1181a-3a12-432e-8ab1-055094a39583']",58,,,,,,,,,,,,,,,Barcelona,217,00:17:58.361,Carry,,2014/2015
,,,,,"[47.4, 46.4]",,,,,,,,,,,,2.003677,,,,,,,,,,,,,75091721-33db-4809-9bca-c45fcc64f313,904,,"[48.2, 46.0]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,"['4622f021-fd2a-4f7e-ba20-012d0f4ce4c6', 'c75fbb01-6848-4edc-96ba-372094ea6a4c']",0,,,,,,,,,,,,,,,Barcelona,217,00:18:00.718,Carry,,2014/2015
,,,,,"[89.2, 7.7]",,,,,,,,,,,,1.5092,,,,,,,,,,,,,4a038789-7aef-4fcf-8b3e-c047e9b8f6dd,910,,"[89.2, 7.7]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,33,Barcelona,217,"['6fea5b4a-db28-4fe3-9624-bc217fa29faf', '9733baae-7fa0-4f75-a44a-85671285063e', 'b8fad61d-0514-42a3-8f7d-ddfb9f5b9f12']",7,,,,,,,,,,,,,,,Barcelona,217,00:18:07.818,Carry,True,2014/2015
,,,,,"[90.9, 4.3]",,,,,,,,,,,,0.039987,,,,,,,,,,,,,5d6b3ad3-2f19-4ec8-bf6e-67f9f8b99832,913,,"[90.9, 4.3]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['07467c7d-277a-4eb6-b7af-5c02d6c1941b', '3f9fca30-3624-45eb-8de2-8b5aa465e768']",10,,,,,,,,,,,,,,,Barcelona,217,00:18:10.311,Carry,,2014/2015
,,,,,"[85.6, 14.9]",,,,,,,,,,,,4.01834,,,,,,,,,,,,,866139c6-e50a-4b68-9033-a23886f82abe,916,,"[84.2, 10.4]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,33,Barcelona,217,"['22e50796-6e82-4c62-8765-a5d02556ca37', '91d5b1a4-ab09-436e-b1c1-0e0a8f39b5ad', 'f4445647-d5b6-4b2d-a629-67cd5d7af960']",10,,,,,,,,,,,,,,,Barcelona,217,00:18:10.935,Carry,True,2014/2015
,,,,,"[80.8, 19.7]",,,,,,,,,,,,0.1385,,,,,,,,,,,,,04965335-9a59-4b4f-8c9d-95aa2f4f88b0,921,,"[81.6, 18.8]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,"['ab32285e-c3ff-4752-9111-bd31dd94bf09', 'bcb47965-33d1-4fe5-8368-b23f42fae6a7']",16,,,,,,,,,,,,,,,Barcelona,217,00:18:16.468,Carry,,2014/2015
,,,,,"[50.6, 60.8]",,,,,,,,,,,,0.849376,,,,,,,,,,,,,fcd316aa-95da-4f2c-8e2f-4ae04c350721,926,,"[47.5, 61.5]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,33,Barcelona,217,"['23dba8a7-f9bb-44e6-abb8-03ee9c30bbd9', '71690984-23ea-48ce-819c-f95c61f81e4b', 'f6a744ff-2088-4012-8973-06f35954e464']",17,,,,,,,,,,,,,,,Sevilla,213,00:18:17.951,Carry,True,2014/2015
,,,,,"[65.0, 10.2]",,,,,,,,,,,,0.957957,,,,,,,,,,,,,9c59bed3-fc70-4b91-b076-2270b4c78920,932,,"[64.6, 13.8]",266142,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,"['6cd39e87-9f35-4a5f-8211-1df47dbade66', 'b2018c18-c45d-4c3a-8c35-565308a5dd14', 'd30f778f-2645-4ffa-a597-f5cd7401b2c1']",20,,,,,,,,,,,,,,,Barcelona,217,00:18:20.803,Carry,True,2014/2015
