50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aadcdc3-7b97-4790-8d0e-1eacb0006998,1598,,,"[30.8, 43.7]",303548,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,59,Barcelona,217,['b8bf8b9e-aa89-41c9-86c8-1721487e8a5a'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.774,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f41e304-b39f-4f8f-b551-25815c65e697,1601,,,"[44.8, 56.8]",303548,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['63ab3a82-08e4-4206-b575-2ff525953845'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.989,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61d68249-2b7b-4da8-bc41-1075daea3b44,1604,,,"[76.9, 75.4]",303548,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,59,Barcelona,217,['f4de9a3c-53f4-491f-b9cc-3ad415f6adf9'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.774,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485185db-a6ba-4ea6-8081-ebdd41a6aa24,1608,,,"[76.1, 57.5]",303548,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,59,Barcelona,217,['981fbc87-c1b5-4ed4-ae1d-c6408f5ffa0a'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.201,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d89fe44b-f3fc-4c92-bac2-5ad4b6724489,1611,,,"[74.5, 51.2]",303548,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,['757d17ed-63be-4c25-8c8a-d16a188e7a29'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:53.597,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f7ecfe6-f16d-4bf0-8e27-73af6f9bc84c,1615,,,"[78.6, 61.2]",303548,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,59,Barcelona,217,['094585d8-7bf0-4f57-804a-3aa96114436b'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.940,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576754f-a965-4fe6-98e8-3df9a65af6eb,1622,,,"[70.1, 3.1]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Budimir,8654.0,Left Center Forward,61,Mallorca,1043,"['56ad3cb0-3525-4b0c-a587-891424a19ed9', 'efe21502-9ef1-4b8b-858b-fddd45a4598d']",8,,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:08.989,Ball Receipt*,True,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fda618-65f9-4037-9ae0-119d9c58ae21,1625,,,"[84.4, 2.9]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel José Rodríguez Vázquez,24088.0,Right Center Forward,61,Mallorca,1043,['5dde0da6-ee6d-42b2-b4bd-ae6441e40a7d'],12,,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:12.517,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e3480c-81d7-4ec9-b432-782f4be36e5b,1627,,,"[31.7, 42.0]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,62,Barcelona,217,['c02e41df-a1a3-44bb-8a0c-6422cdf016ba'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.397,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a164a82-04bd-4bfb-b8e7-d5a074c3cf85,1629,,,"[55.0, 71.0]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,62,Barcelona,217,['faf3caef-a61a-414f-92d4-cb1f699cce0a'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.442,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b413753-1f09-4fed-9f26-04ce3b7b59a7,1632,,,"[71.0, 76.7]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,62,Barcelona,217,['c2d5753d-9205-4b03-bc13-f8b6d69898d9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.829,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7bfb145-4456-4265-88cf-47ca3501afff,1634,,,"[64.4, 70.7]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,62,Barcelona,217,['641b59e4-dd6f-4f3d-ade5-7f520675708f'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.208,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6437a07-454e-4df4-9d26-a9573270dc2f,1637,,,"[69.3, 58.7]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,62,Barcelona,217,['a404a43f-4646-4d8b-a3da-8e28185bdced'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.962,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd5ea68-d1ec-4a7f-95df-ae0d5f255058,1641,,,"[50.8, 55.3]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,62,Barcelona,217,['592f16e1-e387-4fb4-b9be-23b53820d84d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.230,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d915adbe-c719-40e0-b7c3-afae0a925aca,1646,,,"[73.3, 35.4]",303548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel José Rodríguez Vázquez,24088.0,Right Center Forward,63,Mallorca,1043,['a4ef265d-ff74-423f-99a5-19d6ac53c638'],57,,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:57.740,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9448ac91-565c-4d8c-b2ad-633e618c5e31,1656,,,"[77.7, 75.1]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Pozo Pozo,24613.0,Right Back,63,Mallorca,1043,['1b3be348-9e05-44dd-933c-c1bffa47c367'],2,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:02.310,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e499b831-290e-4227-be69-e964a9c11244,1659,,,"[98.8, 75.9]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takefusa Kubo,31090.0,Right Midfield,63,Mallorca,1043,['7834209f-2de2-442e-9c0a-97fde3ca83a0'],5,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:05.429,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c986d856-c24b-4d21-b169-fef26742e93a,1662,,,"[91.2, 61.5]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salvador Sevilla López,24072.0,Left Defensive Midfield,63,Mallorca,1043,['c877b66a-f6d9-4996-a89c-85f2f4e6038e'],9,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:09.942,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e487af-c684-489b-b059-70adb84b448d,1665,,,"[102.9, 72.9]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Pozo Pozo,24613.0,Right Back,63,Mallorca,1043,['c7a848be-5990-40ce-ad4d-9ac5248a83a6'],12,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:12.268,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,78defa52-0584-47ba-88b1-d830c6b4b8a3,1668,,,"[113.3, 43.1]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Budimir,8654.0,Left Center Forward,63,Mallorca,1043,['0b314ff3-0e12-4eff-92b2-3789fb5063c6'],15,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:15.058,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574eef0-bc31-415d-adf4-43ea583bdfa8,1672,,,"[62.7, 68.5]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Valjent,24084.0,Right Center Back,64,Mallorca,1043,['e66e206a-6893-406e-8267-340d8e3fa2ff'],56,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:56.884,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24388fa4-e3f2-4d08-b365-ccdf121711d3,1674,,,"[56.1, 46.4]",303548,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio José Raillo Arenas,24086.0,Left Center Back,64,Mallorca,1043,['faab8168-14cb-41e9-8076-ac18bf86d90f'],59,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:59.281,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4236fe83-5de9-41ad-b84e-f03ebf7e3508,1677,,,"[57.9, 5.7]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Sastre Vanrell,24089.0,Left Back,64,Mallorca,1043,['b39e2e6d-706a-4a9f-b7e7-9db4d11dada0'],2,,,,,,,,,,,,,,,,,,Mallorca,1043,00:42:02.214,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,63cdb81d-c8f1-4174-9199-23cf48875ce0,1681,,,"[78.7, 70.0]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takefusa Kubo,31090.0,Right Midfield,64,Mallorca,1043,['5adeffe4-d3c5-46d5-a805-531fbf3feb37'],6,,,,,,,,,,,,,,,,,,Mallorca,1043,00:42:06.896,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b091510c-6409-4957-840c-4ecd280cea8f,1683,,,"[33.6, 14.5]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,65,Barcelona,217,['62b36388-3beb-4491-ade6-747a8dc55c72'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.278,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7870b20-0add-49fa-bd69-4f54827ce689,1686,,,"[51.2, 19.1]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,65,Barcelona,217,['eccacb40-5f17-435a-960a-98448d0e6e8a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.080,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a8646b-17ff-4fd8-87ce-1d98975e991c,1690,,,"[33.8, 52.7]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['86c40660-57f2-40f1-a3e6-fb0a7f13be2e'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.204,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea68432e-415a-4084-a167-1e650072d12c,1693,,,"[36.5, 30.5]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,65,Barcelona,217,['6da81629-3b53-4624-82ad-4436a23dff0c'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.717,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9e5fabf-2a68-4a5e-8266-a117ca0f4d83,1696,,,"[19.7, 38.7]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['82a99247-712b-4a12-a8a0-ef7fd96cda72'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.914,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e27d7a69-845e-40c5-9284-7fa0aeaf098c,1699,,,"[24.7, 16.1]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,65,Barcelona,217,['0840d7ec-7fd9-41ed-b42b-88c606b72039'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.615,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a9fb9a-9564-414a-a97a-48cc9d52c9d5,1702,,,"[37.4, 2.2]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,['66aff547-563b-4e5c-948d-f9b07e9fe801'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.158,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d228177-907a-448b-9a25-9a7b3fb32bbd,1705,,,"[28.8, 45.6]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['55a10ae7-7fb5-4c5b-a33f-b5c0137e2eb7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:46.596,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b32bed03-cac8-4eb5-a9b4-ee0a6afd21fa,1710,,,"[7.2, 37.4]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,"['2bbdcbb9-1654-4040-be1f-b2245b06533d', '5d3f4de8-63b1-44ac-963a-34a811cff30d']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.680,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bb4d06f-5714-419f-8551-9c842b4b7b2c,1713,,,"[18.5, 76.0]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,65,Barcelona,217,['6ef44245-593f-4787-afa1-a9107604922b'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.182,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a860e0eb-c233-433f-88f4-5ec7c47e05eb,1715,,,"[13.1, 72.6]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['945a2ae7-647f-450d-ab06-6e16a196b59c'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.250,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c72422-89b4-485f-b140-ffc4f366227b,1718,,,"[6.2, 49.3]",303548,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['c53e3d3f-45ba-497f-91de-30369558f42d'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.818,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d96eb026-3ee0-45c2-a71a-72f06d80a7e9,1721,,,"[23.3, 18.9]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,65,Barcelona,217,['c737576b-c718-47bb-9396-49bdbe036039'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.782,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3fc5680-f14b-4d27-b164-e7ffac305f1f,1724,,,"[61.8, 25.2]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Wing,65,Barcelona,217,['8b814768-3e1d-48c0-b586-6ebc2483fdf2'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.856,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae7e0e8-b075-494c-b60c-4aae1e1048e4,1727,,,"[63.8, 9.2]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,65,Barcelona,217,['d8239839-2111-44de-a5d4-e5e502613490'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.317,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de2d663f-9412-41f9-bcfc-03e32b01502f,1732,,,"[20.7, 31.0]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['f59827aa-5abc-4ec6-8476-02c32d688604'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.118,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a93a3c9f-ee84-410c-83a8-494520f84b8c,1735,,,"[36.4, 23.9]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,65,Barcelona,217,['ccb7cd60-0c90-45cf-98ae-dd7cefc71024'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.473,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a68070-752c-4e7f-a664-b66a529cd8ac,1738,,,"[26.7, 30.5]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['1709939b-4843-4c24-b474-d9e8a503d2c0'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.502,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296a9a1-6a32-4e30-b3ef-ab594b0de44c,1740,,,"[34.0, 54.7]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['2bcc1bae-a9c1-4442-828c-da56a303b3f7'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.512,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83db9c4d-3565-4f9c-9197-fd0874c45ee9,1743,,,"[28.9, 38.3]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['5b5bed13-30da-488e-8c1d-3c7ef131b2cd'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.994,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d343d1-7ec2-49f5-a388-d1e36f49d4c7,1745,,,"[37.3, 25.1]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,65,Barcelona,217,['6c4594f9-572a-40ae-8988-55d39914d59d'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.213,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca6356d-1289-4efa-bfe0-f7bc9bd97dad,1748,,,"[26.7, 37.7]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['8546f43a-6d42-4bdb-9bab-404e3d0ed778'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.045,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b27c6a-29bd-4417-98a2-394e5fffef0b,1751,,,"[36.1, 52.2]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['ecae34e9-a749-4d96-8f1d-db90de4cebcb'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:30.988,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb6862a-7f03-40d1-bfb6-cf9ec8c23ed3,1754,,,"[81.1, 74.7]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,65,Barcelona,217,['d56a95b0-39a7-4b98-95fa-76dca7503bcd'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.998,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de9313da-55db-4112-9a4f-795ebedc25af,1758,,,"[37.1, 11.3]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Sastre Vanrell,24089.0,Left Back,66,Mallorca,1043,['a0ea4647-df2e-4821-996a-ef8cdb5308af'],37,,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:37.606,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41fed54a-fa8f-43aa-97bb-e39b44a7ddc2,1761,,,"[43.1, 3.1]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Camilo Hernández Suárez,11671.0,Left Midfield,66,Mallorca,1043,['735561e2-bde3-4c2a-905c-bf35ae36a804'],40,,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:40.691,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f89bea-3e78-4e6d-8a15-7da4b63abd6e,1767,,,"[71.8, 50.2]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,67,Barcelona,217,['de9bff50-c4b6-4768-88e3-f0714af8d4ca'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.290,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ca5d65-0375-44ed-9b7f-0ab6972a08b2,1770,,,"[72.9, 36.1]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,['d1041f0c-ccf0-482f-9942-16734f2cb360'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:47.818,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22010aca-1589-47f7-8ab5-92383608290a,1794,,,"[12.9, 23.5]",303548,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Sastre Vanrell,24089.0,Left Back,68,Mallorca,1043,['4981b7df-e878-47c4-804a-720afdb5ab41'],58,,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:58.227,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,06eb72b3-4d46-4fe1-9a99-178955d658f8,1797,,,"[49.9, 12.0]",303548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Budimir,8654.0,Left Center Forward,68,Mallorca,1043,['ac5da6b2-9101-4c1e-a4ef-7505d0eb3f88'],2,,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:02.878,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cacea0a-299a-4589-8c53-03f038fcb0d7,1806,,,"[32.8, 15.0]",303548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salvador Sevilla López,24072.0,Left Defensive Midfield,69,Mallorca,1043,['ecd89a69-d7bf-4e95-8b75-f48ad92fe6bd'],28,,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:28.288,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885d18e0-daf0-428d-b51c-7a68ff384cd8,1808,,,"[49.9, 21.7]",303548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Budimir,8654.0,Left Center Forward,69,Mallorca,1043,['55c1f7ae-faa5-4372-83a2-bf0bf1253bfe'],29,,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:29.699,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aad975f-2ab9-4fa4-b44b-716568fb58d3,1814,,,"[77.5, 42.8]",303548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,70,Barcelona,217,['9212fcab-fc1d-438e-ac68-2450584590f4'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:32.651,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd8bd2cc-6cf1-4c05-ab79-226c71337bf0,1816,,,"[82.6, 53.4]",303548,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['dc360f2a-123f-4d0f-8816-199b24d70573'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:33.373,Ball Receipt*,,2019/2020
