50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[38.3, 56.1]",,,,,,,,,,,,,0.716805,,,,,,,,,,,,,,247498a0-8396-46c2-9b21-66fe4901ea09,4222,,"[37.0, 57.5]",70305,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,"['755ff178-0c71-485a-b15f-04afd2c41df8', 'bc2471e1-0a1e-4613-b48d-2a51eabf8705', 'feacaecd-2914-44f6-9cac-7ddd80edc846']",37,,,,,,,,,,,,,,,Barcelona,217,00:36:37.995,Carry,True,2012/2013
,,,,"[50.5, 52.1]",,,,,,,,,,,,,0.400044,,,,,,,,,,,,,,c0a2b9ce-9bf1-4782-93c7-7c0fe333610c,4226,,"[50.5, 52.1]",70305,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,159,Barcelona,217,"['08016fda-5b03-4a9f-9e05-82dc8a930398', 'bcb29021-a1f6-4ae7-a1ec-6a1213c348bc']",39,,,,,,,,,,,,,,,Barcelona,217,00:36:39.902,Carry,,2012/2013
,,,,"[59.3, 66.6]",,,,,,,,,,,,,1.600004,,,,,,,,,,,,,,1c477a1a-caf0-411b-a686-3503e362cb05,4229,,"[52.0, 66.8]",70305,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,"['58bfb0f9-4dbf-43cf-b81b-b48744e4214b', 'd1b73f45-7c33-4625-a7d9-5e90fbb172b5']",41,,,,,,,,,,,,,,,Barcelona,217,00:36:41.501,Carry,,2012/2013
,,,,"[51.8, 73.3]",,,,,,,,,,,,,3.480047,,,,,,,,,,,,,,514e454f-a8c8-404a-9c75-d412f13ab1dc,4232,,"[68.6, 76.2]",70305,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,159,Barcelona,217,"['0e88f5c7-3c94-4fec-b50d-62cc7f2181df', '150003c0-5a75-4eff-b7ed-d8b5e7449578', 'ffbde81b-005a-4ab9-b877-74feb7763981']",43,,,,,,,,,,,,,,,Barcelona,217,00:36:43.774,Carry,True,2012/2013
,,,,"[54.9, 44.5]",,,,,,,,,,,,,1.83201,,,,,,,,,,,,,,e0b8215d-09ef-41fb-86f0-16ee673e93eb,4236,,"[48.6, 46.0]",70305,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['3f63cb7d-c027-441b-834f-86b10f0942bb', '78b6c2af-5df6-4a84-b26f-589e8f3d9d7c', 'f02b30f5-f66b-4565-9af5-143500b050f2']",48,,,,,,,,,,,,,,,Barcelona,217,00:36:48.567,Carry,True,2012/2013
,,,,"[89.0, 24.5]",,,,,,,,,,,,,4.44657,,,,,,,,,,,,,,92ff979d-dc39-4733-8329-61272713ac93,4240,,"[65.6, 27.1]",70305,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,"['2815259c-a5b6-4da0-b217-3d22206c2106', '58c32373-722c-4b60-b242-bb00a9370c99', '86816ae3-f386-45b1-8b4c-8806cb73f544']",51,,,,,,,,,,,,,,,Barcelona,217,00:36:51.524,Carry,True,2012/2013
,,,,"[81.0, 67.8]",,,,,,,,,,,,,0.413044,,,,,,,,,,,,,,2dca1a36-0386-43a2-a561-e996b773218d,4256,,"[81.0, 67.8]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Domínguez Lamas,24234.0,Right Center Midfield,161,RC Deportivo La Coruña,219,"['0707859b-3428-4aef-bcdb-e1e02cc47e09', '7d996a75-c2b6-4e8b-b750-8ff6195de7c0', '9e261f2a-0cfc-473f-ae0e-ea5cfc847d2e']",27,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:27.457,Carry,True,2012/2013
,,,,"[76.4, 62.6]",,,,,,,,,,,,,2.216678,,,,,,,,,,,,,,bceda471-b22a-4865-9de8-c330add49216,4260,,"[77.4, 71.4]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,161,RC Deportivo La Coruña,219,"['06952b84-1a6a-4ac2-b442-1af9233c127f', '7d996a75-c2b6-4e8b-b750-8ff6195de7c0', 'd3e54cd9-0615-4877-86e5-e6e6be601483', 'dce81e4b-fa1e-4f4e-aca9-d8a0bcc8940e']",28,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:28.945,Carry,True,2012/2013
,,,,"[84.0, 55.0]",,,,,,,,,,,,,1.275306,,,,,,,,,,,,,,7b3b25c0-09cf-4c68-8286-6f17d5cd27a7,4264,,"[84.0, 54.6]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diogo Ferreira Salomão,27191.0,Center Forward,161,RC Deportivo La Coruña,219,"['1c687f11-b38b-4148-85d3-ee397fc8df1e', '3ddef864-3a2c-4a3a-a4eb-16a090dd43f8', 'e157d892-5f61-443e-b575-63a3955c0c2c']",31,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:31.956,Carry,True,2012/2013
,,,,"[69.7, 54.6]",,,,,,,,,,,,,1.306273,,,,,,,,,,,,,,9ef381f4-b25c-47f2-af06-cc96739bfdfa,4273,,"[69.5, 52.3]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,161,RC Deportivo La Coruña,219,"['0cd79212-ec79-4950-ba1c-4916908fa30c', '74bf9327-2f8a-44a9-9b8f-491bd732b3d0', 'aeacfea5-4dad-4404-9fa6-d555ab6abfc9']",36,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:36.378,Carry,True,2012/2013
,,,,"[86.3, 65.1]",,,,,,,,,,,,,1.133157,,,,,,,,,,,,,,15ffd82c-3207-47a1-901d-ec4bfb5e9941,4277,,"[84.6, 67.0]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luís Miguel Afonso Fernandes,10325.0,Right Wing,161,RC Deportivo La Coruña,219,"['61d0ca35-effd-4575-a666-94b873a648e1', '7b614c02-a2be-4386-be18-965fd6705db5']",38,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:38.820,Carry,,2012/2013
,,,,"[89.8, 58.6]",,,,,,,,,,,,,0.040001,,,,,,,,,,,,,,9cd76483-9b2e-4bf7-911e-7b87bb7cc88f,4280,,"[89.8, 58.6]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,161,RC Deportivo La Coruña,219,"['5e69b3db-bc9a-495e-8ef8-52c4c588014e', '9a66d179-faaf-4544-855f-de18a82849e8']",40,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:40.648,Carry,,2012/2013
,,,,"[5.5, 34.2]",,,,,,,,,,,,,1.200006,,,,,,,,,,,,,,b887b3d3-6409-48d8-a8d9-1a075d3126b0,4286,,"[5.1, 32.5]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,162,Barcelona,217,"['38a9fcc0-d3a8-4d98-82e7-f1a4ae471e0f', '9c498384-e947-4d44-96d0-b6fee49118f5', 'ebf3b1bf-9d3a-446f-b424-35f7233e94ef']",44,,,,,,,,,,,,,,,Barcelona,217,00:37:44.526,Carry,True,2012/2013
,,,,"[19.4, 77.5]",,,,,,,,,,,,,4.22917,,,,,,,,,,,,,,243f97fb-5500-4d95-b135-be4ec37fd944,4290,,"[8.9, 59.4]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,"['ade02487-102b-4a00-8e21-afadcec556ac', 'd0954113-0313-4588-90ce-07a7b78ce622']",47,,,,,,,,,,,,,,,Barcelona,217,00:37:47.843,Carry,,2012/2013
,,,,"[42.5, 72.7]",,,,,,,,,,,,,1.197069,,,,,,,,,,,,,,56f8b6a3-abb6-4323-9b20-751e13ac2dce,4293,,"[45.7, 72.7]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,162,Barcelona,217,"['0d18e478-970d-44c1-8013-db181dfb0445', '79742c6b-83b7-4cd3-8c55-4e34a86667df']",53,,,,,,,,,,,,,,,Barcelona,217,00:37:53.242,Carry,,2012/2013
,,,,"[76.8, 7.5]",,,,,,,,,,,,,3.282783,,,,,,,,,,,,,,b4bfb729-f5a3-4171-95c9-4f348c5cea50,4297,,"[76.4, 10.7]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,163,RC Deportivo La Coruña,219,"['0978f8ba-6dc0-4794-ad7c-084cdbdc223e', '1279c4ac-bc98-46d3-a386-006c0eafbc7a', 'f81324c3-0b80-4603-9646-0e8769ba416a']",54,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:54.895,Carry,True,2012/2013
,,,,"[76.4, 11.9]",,,,,,,,,,,,,1.731203,,,,,,,,,,,,,,57359691-a738-46fc-a74f-b4f0b7fdacaa,4301,,"[76.8, 7.5]",70305,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,163,RC Deportivo La Coruña,219,"['0fe689bd-010a-48d8-824f-81ab4c3034df', '1279c4ac-bc98-46d3-a386-006c0eafbc7a', '8fc20afe-9dcb-4cb0-9f09-1e5a5bf2af4e', 'e8f0ee4a-e88e-4ab4-8e6d-3b6690a986c0']",58,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:58.178,Carry,True,2012/2013
,,,,"[98.2, 60.5]",,,,,,,,,,,,,0.78921,,,,,,,,,,,,,,f8215cc0-bb9a-4a4a-a873-e1f780319490,4307,,"[99.7, 60.9]",70305,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,164,RC Deportivo La Coruña,219,"['1c735902-ca5a-4566-a134-69b975acbe7d', '28501da6-e0bf-4901-930b-2c4bd25d2adc', '4d78aa7f-b916-4152-bcf3-1aabc0ff9d1a']",54,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:54.528,Carry,True,2012/2013
,,,,"[117.2, 26.4]",,,,,,,,,,,,,0.0347,,,,,,,,,,,,,,22cf9ebd-e466-4652-a886-f8c0279e8aff,4311,,"[117.2, 26.4]",70305,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Alexandre Vilela Gama,6868.0,Left Wing,164,RC Deportivo La Coruña,219,"['05fa26ca-1408-4152-bd96-074684a5118f', '1e1ce538-49a8-44bb-991c-09f5a65eee7e']",58,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:58.084,Carry,,2012/2013
,,,,"[58.3, 46.6]",,,,,,,,,,,,,0.262615,,,,,,,,,,,,,,3331c613-f7dc-4fd8-aa1e-ac17597216df,4322,,"[58.3, 46.6]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,"['134aa294-027f-4a0f-8c03-77a803a50fd9', 'f51efbc1-62dd-4622-a151-0360804adf07']",41,,,,,,,,,,,,,,,Barcelona,217,00:39:41.055,Carry,,2012/2013
,,,,"[44.6, 48.5]",,,,,,,,,,,,,0.040007003,,,,,,,,,,,,,,9c3db700-d8eb-4cf1-860c-497d22716328,4325,,"[44.6, 48.5]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,165,Barcelona,217,"['0e314a5f-df43-45c6-98bc-5860bf3b9550', '55eede65-ae13-46a3-8fd1-fb3532bac37a']",42,,,,,,,,,,,,,,,Barcelona,217,00:39:42.349,Carry,,2012/2013
,,,,"[49.4, 59.0]",,,,,,,,,,,,,0.919961,,,,,,,,,,,,,,123f517b-825a-497f-a924-b89781dd1927,4328,,"[49.4, 59.0]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,165,Barcelona,217,"['40d18d0a-97d2-4f06-9470-929d6b5a0239', 'b20a20db-c9c1-455c-9240-c8f82b8d3133']",43,,,,,,,,,,,,,,,Barcelona,217,00:39:43.278,Carry,,2012/2013
,,,,"[58.7, 72.9]",,,,,,,,,,,,,0.801482,,,,,,,,,,,,,,fe31ad4d-8a15-431e-b906-7ec0f50f215d,4331,,"[58.7, 72.9]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,"['70219048-60e3-48ea-917d-dedc9d6abd7d', '8bc39767-0ce3-4d7e-b2c7-d6054f564b65', 'ac7817d3-fa9d-4100-b1cb-dfb4cf580f2d']",44,,,,,,,,,,,,,,,Barcelona,217,00:39:44.956,Carry,True,2012/2013
,,,,"[74.5, 76.7]",,,,,,,,,,,,,2.5598,,,,,,,,,,,,,,b0d87d6d-8446-432e-87ed-ec53cca96c15,4335,,"[58.7, 72.9]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,"['77d4a489-36e8-4ae9-b2fe-f2402aefffc7', '8bc39767-0ce3-4d7e-b2c7-d6054f564b65', 'c7b7d46a-0df3-4c95-8cce-d947cf242281']",45,,,,,,,,,,,,,,,Barcelona,217,00:39:45.757,Carry,True,2012/2013
,,,,"[70.7, 67.0]",,,,,,,,,,,,,0.679593,,,,,,,,,,,,,,7fa97a82-6e24-4f77-bb48-7fa89fb26a09,4338,,"[70.7, 67.0]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,165,Barcelona,217,"['da4fe683-ccf6-4c1e-977e-b2d5965a583b', 'e45f262c-c623-422a-bd87-2d4b8cd77f7a']",49,,,,,,,,,,,,,,,Barcelona,217,00:39:49.256,Carry,,2012/2013
,,,,"[83.9, 56.5]",,,,,,,,,,,,,0.433669,,,,,,,,,,,,,,af873e8f-08fe-48ea-8509-b270065b4360,4341,,"[80.8, 66.8]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['013e4a24-032a-485b-bed2-0363e0baf290', '6af25dd5-a0d7-43a3-9545-9472cc84c88f']",50,,,,,,,,,,,,,,,Barcelona,217,00:39:50.741,Carry,,2012/2013
,,,,"[99.9, 67.6]",,,,,,,,,,,,,1.021117,,,,,,,,,,,,,,acf58c93-d0fd-4fae-8316-2aa640798fa9,4344,,"[92.3, 68.5]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,"['65bdbf6d-2e80-4138-a878-49ea9347c994', 'b3b7de6b-b34a-4bab-90a1-c654f04ef30f']",52,,,,,,,,,,,,,,,Barcelona,217,00:39:52.302,Carry,,2012/2013
,,,,"[92.7, 61.9]",,,,,,,,,,,,,0.282916,,,,,,,,,,,,,,3f2523c8-3f21-4c4a-be8b-6c79901777d2,4347,,"[92.7, 61.9]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,165,Barcelona,217,"['a210ebdf-a602-4530-824a-a27fba41dfb8', 'e730b6b5-c0f0-48a2-837d-ce4f3344bd73']",54,,,,,,,,,,,,,,,Barcelona,217,00:39:54.718,Carry,,2012/2013
,,,,"[92.9, 68.9]",,,,,,,,,,,,,0.239988,,,,,,,,,,,,,,eeaf0e2f-043b-4ee5-bac2-22c558a3fc23,4350,,"[92.9, 68.9]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,"['5d917733-eeb4-40f9-a56d-106a97a62d75', 'fe68214c-6a13-4197-918a-7d6bf64626c5']",55,,,,,,,,,,,,,,,Barcelona,217,00:39:55.632,Carry,,2012/2013
,,,,"[84.3, 52.5]",,,,,,,,,,,,,0.559997,,,,,,,,,,,,,,07510a51-3e2a-4b5a-b582-823960f16e49,4353,,"[84.3, 52.5]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,165,Barcelona,217,"['6ae6826d-ef7b-48c8-a997-daa51cae10d7', 'eb1dfd05-c3a1-491d-8a6f-964e8e3ca973']",56,,,,,,,,,,,,,,,Barcelona,217,00:39:56.988,Carry,,2012/2013
,,,,"[85.2, 39.0]",,,,,,,,,,,,,2.611058,,,,,,,,,,,,,,1af082a2-af1d-44e7-8503-05a60e01d3d3,4356,,"[84.5, 42.2]",70305,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['1b6c743a-7625-4bee-8689-3c26443f72bd', 'e1ecfb4a-e2da-410e-a6ee-a5d5d255e46d', 'fc812e60-c012-4750-a864-f040df23e267']",58,,,,,,,,,,,,,,,Barcelona,217,00:39:58.056,Carry,True,2012/2013
,,,,"[83.1, 29.6]",,,,,,,,,,,,,0.153929,,,,,,,,,,,,,,dc2aeb24-6c12-43eb-bec7-a83289cc1d52,4360,,"[83.1, 29.6]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,"['310c0f9e-56a5-4392-9fad-398c1cb5a5a5', 'c98f23f0-183c-4a55-87b8-b89a4f34ccf5']",1,,,,,,,,,,,,,,,Barcelona,217,00:40:01.294,Carry,,2012/2013
,,,,"[77.8, 32.5]",,,,,,,,,,,,,0.388131,,,,,,,,,,,,,,e773882c-a45c-40dd-9553-aac3fe6ebeb4,4363,,"[77.8, 32.5]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,165,Barcelona,217,"['34522cd4-99a6-463d-91c2-cf012f862282', '3e2d601f-2de1-480f-8a35-4195f3d437fb']",1,,,,,,,,,,,,,,,Barcelona,217,00:40:01.891,Carry,,2012/2013
,,,,"[78.4, 26.4]",,,,,,,,,,,,,0.955023,,,,,,,,,,,,,,bc1ce4a6-b515-467b-a132-989a9a07c620,4366,,"[82.0, 26.4]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,"['7d77e4d7-04fb-40d9-9393-2b488efe7779', 'd5edc904-ad72-4301-b496-68867e3b9b6e']",3,,,,,,,,,,,,,,,Barcelona,217,00:40:03.233,Carry,,2012/2013
,,,,"[79.1, 41.1]",,,,,,,,,,,,,0.785125,,,,,,,,,,,,,,175a78e6-33fe-46d5-bfeb-2d1dbdb5ea3b,4369,,"[79.1, 41.1]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,165,Barcelona,217,"['215c0605-2d1b-4938-bfe5-3a1ef8b583a9', '347f879a-3f95-4ea7-95fa-d4f920533c68']",4,,,,,,,,,,,,,,,Barcelona,217,00:40:04.998,Carry,,2012/2013
,,,,"[89.0, 39.5]",,,,,,,,,,,,,1.164337,,,,,,,,,,,,,,47877a8e-5c16-4a4b-bb2b-57130abdfc3f,4372,,"[89.2, 35.3]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['16df1c99-8676-4f9c-9e4b-80ade8aa8e91', 'ac46b5b0-8e8b-4c5c-a16d-a282a2d1dd7f']",6,,,,,,,,,,,,,,,Barcelona,217,00:40:06.589,Carry,,2012/2013
,,,,"[92.3, 55.8]",,,,,,,,,,,,,0.557625,,,,,,,,,,,,,,3e03b69c-6f09-44c9-bba0-681a8d048ea4,4375,,"[91.5, 54.4]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,165,Barcelona,217,"['17c84bac-8440-4657-b3f1-2f3d7ab39be9', 'aab547c5-a400-4f67-949d-4a9c39ae6fe6', 'd05b180d-dca5-4e9e-9196-60b35877cfcf']",9,,,,,,,,,,,,,,,Barcelona,217,00:40:09.019,Carry,True,2012/2013
,,,,"[114.8, 67.8]",,,,,,,,,,,,,0.080043,,,,,,,,,,,,,,5b1f53b7-15ed-46e6-93e9-5f6cd1216a22,4380,,"[112.3, 67.8]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,"['06537159-c672-4e12-b366-8dbf1e6e5303', '2c8cd450-ca24-4c02-802d-77078d479a5a', 'ae248403-2fcb-490f-846a-2b6c18c3e865', 'cf5e92ec-b665-42a2-98f8-c2455b662686']",12,,,,,,,,,,,,,,,Barcelona,217,00:40:12.788,Carry,True,2012/2013
,,,,"[117.3, 57.7]",,,,,,,,,,,,,2.7365,,,,,,,,,,,,,,0fcc4b2d-97af-44af-afef-0e6e838c8c2c,4383,,"[114.8, 67.8]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,"['06537159-c672-4e12-b366-8dbf1e6e5303', '2c8cd450-ca24-4c02-802d-77078d479a5a', 'ae248403-2fcb-490f-846a-2b6c18c3e865', 'c883945b-da7a-4402-a752-d95752e4ba44']",12,,,,,,,,,,,,,,,Barcelona,217,00:40:12.868,Carry,True,2012/2013
,,,,"[109.3, 50.8]",,,,,,,,,,,,,0.1936,,,,,,,,,,,,,,1e86367e-2eb2-4026-90d2-e91fdc7301e2,4386,,"[109.3, 50.8]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['182a8ddf-dd7c-4884-94d7-c8d6021809af', '938e5190-1f32-454d-afe2-47da11c15d5d']",16,,,,,,,,,,,,,,,Barcelona,217,00:40:16.473,Carry,,2012/2013
,,,,"[86.8, 71.6]",,,,,,,,,,,,,1.160037,,,,,,,,,,,,,,c55ffd52-3a4a-4843-a55f-0568d76daa58,4393,,"[86.8, 71.6]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,165,Barcelona,217,"['18f34034-8322-427c-a5e7-5e85fb8d481b', '81cb2968-a156-4c46-8046-8754dc8a3cd2']",23,,,,,,,,,,,,,,,Barcelona,217,00:40:23.895,Carry,,2012/2013
,,,,"[100.5, 74.6]",,,,,,,,,,,,,2.430166,,,,,,,,,,,,,,0a2fc2d4-cafb-49ac-b468-99c1071899dc,4396,,"[95.3, 77.1]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['d83c0103-7e87-43f9-9392-422ddb24bb33', 'e28d8fa9-3f7e-40e9-a6c2-a042a8f4217e', 'fc051b03-0818-4bff-80d1-2145344e7620']",25,,,,,,,,,,,,,,,Barcelona,217,00:40:25.799,Carry,True,2012/2013
,,,,"[93.8, 66.6]",,,,,,,,,,,,,2.307907,,,,,,,,,,,,,,a5655739-fb7e-4d3f-b703-2d01b3b138ca,4406,,"[91.9, 73.9]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,"['09c609b1-2ff3-4608-9726-ff9bd757f7a2', 'cd5835c4-1797-47a4-9c3a-7947458cfa4b']",41,,,,,,,,,,,,,,,Barcelona,217,00:40:41.122,Carry,,2012/2013
,,,,"[40.0, 12.5]",,,,,,,,,,,,,4.07259,,,,,,,,,,,,,,77282c16-8bcd-4774-a554-e07df3e5a7f6,4412,,"[23.0, 14.9]",70305,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,167,RC Deportivo La Coruña,219,"['453ed022-bca6-45a8-8d29-656ab813fa52', '48a51f29-a439-47e5-9bb6-e56cb7dd3185', 'b1587981-208a-4fe0-b053-09673b13a036', 'cec60e4e-b39d-4dbb-9df2-a775ee730b84']",44,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:44.451,Carry,True,2012/2013
,,,,"[48.4, 17.8]",,,,,,,,,,,,,0.150639,,,,,,,,,,,,,,239a089d-c546-4e77-a859-f8bace45637c,4417,,"[48.4, 17.8]",70305,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,168,RC Deportivo La Coruña,219,"['293a3a02-58f1-4ad0-8ee2-c1b4b5e247bc', 'df2aee25-336a-487e-ab8a-8708262f34e5']",2,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:02.444,Carry,,2012/2013
,,,,"[45.1, 3.7]",,,,,,,,,,,,,1.429812,,,,,,,,,,,,,,4bf9a79b-2a44-4a09-8e9d-46bf5be033c8,4420,,"[45.1, 3.7]",70305,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sílvio Manuel Azevedo Ferreira Sá Pereira,23364.0,Left Back,168,RC Deportivo La Coruña,219,"['2dfa11cc-8f7a-44f2-a249-496ec1f702ba', 'a7eeb9da-c23e-4231-b2a2-b68d68c95b29']",3,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:03.942,Carry,,2012/2013
