ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,2.723244,,,,,,,,,,,,,a68ba2d2-be1e-49b5-b94b-713eca4359d8,444,,"[25.8, 5.0]",68341,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,18,Recreativo Huelva,1220,"['3b2f179b-4d57-416c-b2a0-9d044ffab868', '5b352e8d-9a3a-4d84-9a91-33ed2f1b81e9', '9117f998-6581-4cb3-838b-c1afe7e72755']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:09:17.595,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.841165,,,,,,,,,,,,,5a6063c5-91e2-4172-a3da-d87d73205499,454,,"[64.6, 28.3]",68341,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,19,Recreativo Huelva,1220,['a2f1914e-f026-4088-a8ec-ded7e984d42c'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.402,Pressure,,2006/2007
,,,,,,,,True,,,,,,,1.858443,,,,,,,,,,,,,c477c9d4-90a7-4921-92f7-3571cf41742c,475,,"[76.0, 53.2]",68341,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ikechukwu Uche,23930.0,Right Center Forward,21,Barcelona,217,"['74b2b915-5ab2-4152-9c52-0a242ae6aed3', 'e1a00424-97d7-46a3-a20c-f7ae099a807d']",8,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:10:08.548,Pressure,,2006/2007
,,,,,,,,True,,,,,,,0.665,,,,,,,,,,,,,31d1e84c-fd0a-4c97-bd8d-7d486ceb8523,481,,"[41.7, 27.0]",68341,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,21,Barcelona,217,['4b7e8103-1040-4e44-ad6e-7cf081a84344'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:10:11.666,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.124458,,,,,,,,,,,,,180a656b-cd6b-42ed-b818-442dc892809c,497,,"[69.8, 33.2]",68341,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ikechukwu Uche,23930.0,Right Center Forward,21,Barcelona,217,"['1a48b2cc-2c21-4992-9313-defee8a2ce9c', '31388b5a-0179-4fcb-927f-95602fec0ecd', 'fafccb89-4457-4a7a-86d9-60eb4e94daa6']",37,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:10:37.682,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.1947,,,,,,,,,,,,,e3ce9111-7443-4f1e-b554-3cb8a77cf492,539,,"[53.6, 64.0]",68341,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Jesús Vázquez Muñoz,26077.0,Right Defensive Midfield,21,Barcelona,217,,17,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:17.551,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.534579,,,,,,,,,,,,,1dca5613-a2a7-4c5e-9792-090829090ae5,549,,"[56.7, 61.6]",68341,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,21,Barcelona,217,"['b5113719-19f5-4516-803d-cae6699aade9', 'bf3c75cc-2bb6-4f26-8534-3855f8770ea4']",21,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:21.646,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.283475,,,,,,,,,,,,,51345060-fee0-4391-bdaa-3cc4e14ba36c,555,,"[43.1, 54.2]",68341,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Barber Rodríguez,26080.0,Left Defensive Midfield,21,Barcelona,217,['3d106ff4-5dea-4269-8033-9449ea0e0b4d'],23,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:23.685,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.183603,,,,,,,,,,,,,390d74fb-a927-4b8d-baad-553d21e05be8,558,,"[75.1, 45.7]",68341,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,21,Barcelona,217,"['57166508-2c7d-49e7-b69a-11b0101cadfe', 'f4f3c915-f1bd-47f3-ab0d-76a46ba9be43']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.438,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.549182,,,,,,,,,,,,,8212b7d2-88dc-4f0a-9789-e5860b927c34,567,,"[38.2, 12.4]",68341,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Tornavaca Fernández,26078.0,Left Midfield,21,Barcelona,217,"['43877c83-96ee-4bbb-8cf2-fa7a008073d3', 'f1393572-bdbb-4fa6-8572-69896647dd80']",33,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:33.429,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.81015,,,,,,,,,,,,,f6d41076-7cda-4238-81d5-34d98d96a24f,569,,"[34.3, 22.1]",68341,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Barber Rodríguez,26080.0,Left Defensive Midfield,21,Barcelona,217,"['0558c51f-0d3a-45f2-9c20-a4469be54831', '3c4228c3-c87e-4102-a514-e6f551ab4af6', '8b4d6590-9a5f-46b5-9a60-1b233bf547d1']",35,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:35.297,Pressure,,2006/2007
,,,,,,,,True,,,,,,,0.483102,,,,,,,,,,,,,123f0d53-3c05-41b6-96a1-166ed4d08123,579,,"[90.6, 67.4]",68341,12,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Anderson Luís de Souza,19757.0,Left Center Midfield,24,Recreativo Huelva,1220,"['1b18e44a-686c-43cd-ba58-aa53a646ec5d', '34bc3de3-128b-423c-a2ed-072314df3c1e', '4d266ed1-4418-475d-a5b1-9cc3fe63f641']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.814,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.038091,,,,,,,,,,,,,1c9d2727-66ce-4b13-9ea6-9f4eac684a34,596,,"[20.4, 15.9]",68341,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,27,Recreativo Huelva,1220,['371a20f5-f63f-4c52-b07f-5fa785c36720'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.903,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.076741,,,,,,,,,,,,,fbacbed7-8583-45ab-a777-a8908ac19362,606,,"[81.1, 4.9]",68341,12,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aitor Tornavaca Fernández,26078.0,Left Midfield,28,Barcelona,217,"['2a1560e6-3d79-4e50-afc6-d613c290db36', 'c4eb1fe4-dac9-466d-84a3-522a19908056']",45,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:45.985,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.137153,,,,,,,,,,,,,1b72f8a6-6348-4d9e-a32a-b504b85e287a,610,,"[77.4, 12.5]",68341,12,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ikechukwu Uche,23930.0,Right Center Forward,28,Barcelona,217,"['8e1c94bb-2cd4-45c2-aaa3-c298c39df0fc', 'dd76c129-1148-4170-8fa6-ae695f432f36']",49,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:49.317,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.4383,,,,,,,,,,,,,ba827406-48d4-4d81-ba2f-1cf75a4656b1,647,,"[56.8, 64.6]",68341,13,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,28,Barcelona,217,['1a7bb5a9-c247-4d46-b65e-fd4823c90dcf'],24,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:24.231,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.082517,,,,,,,,,,,,,6d6a10c2-7005-414b-93ab-a965f9604c7a,657,,"[16.0, 9.1]",68341,13,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Bautista Pina,26076.0,Left Back,28,Barcelona,217,['07b66926-682e-4607-a315-711f12cbda1b'],33,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:33.930,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.1164,,,,,,,,,,,,,7cbc3a7e-13ee-482b-aa09-3e8671e0e1d5,658,,"[4.6, 22.7]",68341,13,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Luis Gaspar de Deus Severo,15656.0,Left Center Back,28,Barcelona,217,['cd23cbdb-ce8b-4584-9615-b92311b6d57e'],36,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:36.676,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.460591,,,,,,,,,,,,,3e6e7172-b470-4f48-ab83-05a3c6b9603c,678,,"[28.5, 20.7]",68341,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Tornavaca Fernández,26078.0,Left Midfield,30,Barcelona,217,"['ea75c8ec-33f6-47ce-aa1d-5c20db8b17c2', 'f1153008-5afd-4eb6-bd80-132480ae50b3']",58,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:58.859,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.0547,,,,,,,,,,,,,eee3c038-1d59-4620-9539-80ddecc4845e,685,,"[11.8, 9.1]",68341,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mario Álvarez Abrante,26081.0,Right Center Back,30,Barcelona,217,['c2c103c1-de51-4aa3-a2ea-11c26610c651'],3,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:14:03.860,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.582843,,,,,,,,,,,,,255cc71d-fea4-4875-990f-ffb8633c93fc,731,,"[83.3, 26.9]",68341,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,30,Barcelona,217,"['7298ec6b-1ca7-4762-a805-e9437651759c', '90abf0c6-bc0d-4d90-8c1a-937af334f706']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.075,Pressure,,2006/2007
,,,,,,,,True,,,,,,,0.39922,,,,,,,,,,,,,4e38ef6c-b1c5-42ed-8e79-3de1a4f8c828,735,,"[71.3, 11.6]",68341,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,30,Barcelona,217,,53,,,,,,,,,,,,,,,,,Barcelona,217,00:14:53.464,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.690977,,,,,,,,,,,,,c8306319-1d6f-44eb-8f97-7aa493324753,773,,"[46.2, 76.5]",68341,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Merino Ruíz,26082.0,Right Back,31,Barcelona,217,"['4fb53038-c63f-4643-9bfc-ad393a80d54e', '51c276a1-0ea4-4642-aa59-f0309ff7bf0c', 'e4ada1a1-b98d-4d9d-849f-70c3af9167be']",46,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:15:46.730,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.0902,,,,,,,,,,,,,7c585026-4be9-4179-9595-c3fec3ab6b81,803,,"[7.2, 58.8]",68341,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Merino Ruíz,26082.0,Right Back,31,Barcelona,217,['76676f45-4b98-4569-aa16-6203929825a8'],15,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:16:15.762,Pressure,,2006/2007
,,,,,,,,,,,,,,,5.678495,,,,,,,,,,,,,d451351d-ea5f-4dd3-bda1-d5a80786be12,805,,"[18.9, 8.7]",68341,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Tornavaca Fernández,26078.0,Left Midfield,31,Barcelona,217,"['2d999220-6861-4e56-bbef-60849d8454d0', '6b4ebeca-d07a-4366-83fb-99c0e969ba7c']",20,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:16:20.668,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.468513,,,,,,,,,,,,,d5d921a7-441a-46ea-9714-e4a49a26ac2d,814,,"[48.8, 36.9]",68341,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Barber Rodríguez,26080.0,Left Defensive Midfield,31,Barcelona,217,['78e30211-d920-4384-a5ec-33775de294e1'],30,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:16:30.649,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.49032,,,,,,,,,,,,,8a8bc838-8b3b-4b87-9f4e-42431f22b53b,824,,"[65.0, 74.2]",68341,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,31,Barcelona,217,['ecc45346-5e52-4040-b22b-befbe7200e47'],40,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:16:40.446,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.295059,,,,,,,,,,,,,e983359f-a759-4291-89a8-4547393d7f23,828,,"[54.7, 73.7]",68341,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Merino Ruíz,26082.0,Right Back,31,Barcelona,217,"['a00d861b-e0a1-4e0e-9723-87c21e8e566d', 'b16c7324-ee85-4193-b960-0f6c4b80bafd']",42,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:16:42.801,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.4606,,,,,,,,,,,,,0a3ed745-453a-4879-9372-3b9a7b65cfe1,829,,"[57.2, 77.1]",68341,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,31,Barcelona,217,['b16c7324-ee85-4193-b960-0f6c4b80bafd'],43,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:16:43.283,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.734737,,,,,,,,,,,,,dfafbffa-3835-4730-a212-29f6e9c64d04,844,,"[47.3, 4.5]",68341,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Bautista Pina,26076.0,Left Back,32,Barcelona,217,['aa024e8e-dc33-4e04-922c-3bcab39fb291'],6,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:17:06.795,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.118375,,,,,,,,,,,,,6f579595-54cf-4353-9c76-7c6ccee8cfe0,848,,"[37.4, 13.1]",68341,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Jesús Vázquez Muñoz,26077.0,Right Defensive Midfield,32,Barcelona,217,"['47b8a64b-f0cf-4ae8-8da2-527409880c31', '78c2e276-970e-4fe1-beb9-3b3d51720c48']",12,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:17:12.385,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.723391,,,,,,,,,,,,,b445bf50-1e5e-43e9-930e-927620c1fa4d,853,,"[48.5, 2.9]",68341,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Tornavaca Fernández,26078.0,Left Midfield,32,Barcelona,217,"['0e39dee8-92f2-4bce-b0c7-ff666d2568d4', '9643e636-f00b-4d34-989a-4c7b1cb54cf8', 'e2483ba7-5331-4810-97a5-d9fcd732ea6b']",16,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:17:16.275,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.240647,,,,,,,,,,,,,9228e0fd-1429-4303-b032-2abb5237ed8e,865,,"[78.1, 51.1]",68341,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,32,Barcelona,217,['8361664f-ae75-487e-95e9-14a70841c53e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.720,Pressure,,2006/2007
,,,,,,,,True,,,,,,,0.607986,,,,,,,,,,,,,089e4188-3db5-4f4a-bafb-767b671c1e5e,867,,"[65.3, 40.8]",68341,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,33,Recreativo Huelva,1220,"['22e7eb5d-4b81-43f8-b428-68f0005f07b3', 'cd18460a-b4cf-479e-9f60-7297b64727a9']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.678,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.544005,,,,,,,,,,,,,b8c24ace-7ad8-4cf4-900b-429973c8dd86,878,,"[41.5, 52.2]",68341,17,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,34,Recreativo Huelva,1220,['4f8b5849-693d-4b0e-b859-39a53d980d39'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.460,Pressure,,2006/2007
,,,,,,,,True,,,,,,,1.0255,,,,,,,,,,,,,ad037ef6-b51a-4ba6-89c6-7ae7091f9aac,897,,"[56.1, 66.5]",68341,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Merino Ruíz,26082.0,Right Back,36,Recreativo Huelva,1220,"['0c8feb4c-6a7b-4a4d-b45a-4551896c49ef', '46b961d1-3dec-4783-8503-fa9c4b0c77a5']",10,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:18:10.007,Pressure,,2006/2007
,,,,,,,,True,,,,,,,1.53921,,,,,,,,,,,,,d8e8954b-8f5e-4779-927f-8e85f0312108,937,,"[92.6, 50.8]",68341,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,38,Recreativo Huelva,1220,['7fb323cc-72d9-4cee-9226-d7de412eb769'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.552,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.088563,,,,,,,,,,,,,57d3dff6-1114-428d-8a0c-2e345df8b9b0,945,,"[47.8, 59.1]",68341,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,38,Recreativo Huelva,1220,"['c4153f66-93ec-405a-a10d-93fd83b6c1b0', 'd9c0f954-ce87-4c9d-aa52-8aa712151947']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.284,Pressure,,2006/2007
,,,,,,,,,,,,,,,3.990716,,,,,,,,,,,,,dbeb2d0a-ceb1-4453-9c65-49acb19dcb5e,951,,"[26.7, 77.2]",68341,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,38,Recreativo Huelva,1220,['017a8ca2-d062-4549-b4a9-d3d5c1b043a1'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.809,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.349147,,,,,,,,,,,,,b7755181-c4cd-427e-8bf9-5503b13daf99,986,,"[42.3, 75.4]",68341,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Merino Ruíz,26082.0,Right Back,39,Barcelona,217,['2439268e-759d-4d5d-a27a-5838628e2e67'],0,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:20:00.181,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.301463,,,,,,,,,,,,,64d6a09b-11d8-4cad-b4d7-1a4648f3defe,1034,,"[69.6, 53.8]",68341,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Sinama-Pongolle,26083.0,Left Center Forward,41,Barcelona,217,"['316b06f3-a9f7-4666-9ee7-9fecf7e5284c', '3ff560f1-c8b8-4aee-96f3-914f3cc66574']",51,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:20:51.294,Pressure,,2006/2007
,,,,,,,,True,,,,,,,0.503055,,,,,,,,,,,,,c8154c1e-5be2-4b3e-81f7-416bc0af198f,1085,,"[78.4, 20.2]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Tornavaca Fernández,26078.0,Left Midfield,44,Recreativo Huelva,1220,"['afb67a8e-3383-4e46-a48a-f1755caa0a67', 'ef9c5f86-9172-48a7-ba70-91bfa43e2620']",5,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:22:05.274,Pressure,,2006/2007
,,,,,,,,,,,,,,,3.173944,,,,,,,,,,,,,71237b16-4930-40bf-8096-1915e7039634,1091,,"[48.4, 75.6]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,45,Recreativo Huelva,1220,"['e0b4762f-c8df-498e-ab4c-1d8efa51aad9', 'f5eebb41-6d2e-4261-91b7-5ca4fd80ac82']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.544,Pressure,,2006/2007
,,,,,,,,True,,,,,,,1.62236,,,,,,,,,,,,,750f0a8b-f24c-42ff-9dae-f8978038d1a8,1097,,"[70.4, 20.1]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ikechukwu Uche,23930.0,Right Center Forward,45,Recreativo Huelva,1220,['42844cf6-34d8-4342-96c8-a660d62d66e3'],27,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:22:27.096,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.476561,,,,,,,,,,,,,f864a8ce-c263-47c1-8298-6c8d6c574e97,1103,,"[57.1, 38.6]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,45,Recreativo Huelva,1220,"['b80246c0-7fbb-472b-ab47-3402a9bada61', 'e9c895bd-0bdd-4bc5-9c3f-ea53a8a0ab10']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.379,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.537213,,,,,,,,,,,,,0d1f1e28-a693-4216-a322-303591533f56,1107,,"[56.5, 44.9]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,45,Recreativo Huelva,1220,"['15df8bfc-c3bd-470c-97da-a4988da7996c', '2b05945e-6fea-4704-97f7-156026aadf7a', '8fe29281-f766-4be5-acdd-66df5b003c46']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.709,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.975775,,,,,,,,,,,,,00f0372e-3ed0-4672-aba9-3c467de86780,1117,,"[15.4, 76.2]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,45,Recreativo Huelva,1220,['fc92b8b9-d85b-4b5d-894c-857850850e35'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.129,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.132365,,,,,,,,,,,,,6a444b12-4d84-4992-be7a-864fd282f8bd,1131,,"[8.7, 9.1]",68341,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,45,Recreativo Huelva,1220,['346911fe-4f09-48db-b27b-a66c7c3da75d'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.983,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.0641,,,,,,,,,,,,,62d156ff-9b4f-49af-b94d-33e0c8d9ae24,1149,,"[64.6, 70.5]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,47,Barcelona,217,"['2879b583-ab44-4a5c-97aa-66d0e75148f3', '93b2fcf9-f0f2-4133-b779-3eabd50982bc']",16,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:16.170,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.830075,,,,,,,,,,,,,a0721e5a-db7b-4dfa-8fb5-86756a85b3ac,1159,,"[33.6, 76.5]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,48,Barcelona,217,"['2d8e440a-9133-4ca6-895b-39b0f5300c86', '66afc707-0b57-4b33-9599-8ab854651571']",32,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:32.957,Pressure,,2006/2007
,,,,,,,,True,,,,,,,0.476186,,,,,,,,,,,,,79e22a36-25f4-4530-a84a-a47fc97ccffe,1166,,"[40.6, 16.1]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,48,Barcelona,217,"['09587248-db55-43fd-957f-18ef411695e1', '8eea6ad5-6118-4ee0-8980-0792adc5ab91']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.622,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.253494,,,,,,,,,,,,,9841b760-4f65-485a-8389-491ea004c523,1177,,"[55.3, 22.7]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Tornavaca Fernández,26078.0,Left Midfield,48,Barcelona,217,"['1c4d09b2-b7fe-4278-ba47-b9906814ae2d', '8ae99b28-6203-4121-867d-c50ef3636edb']",46,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:46.629,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.795107,,,,,,,,,,,,,7808dd25-bb6b-4582-814c-b8ad319f3c59,1181,,"[28.9, 9.1]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Jesús Vázquez Muñoz,26077.0,Right Defensive Midfield,48,Barcelona,217,"['904f8865-75f3-4734-8448-db0b09d74879', 'b935f33c-8325-4675-a00e-d861e2acd80f']",52,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:52.105,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.660181,,,,,,,,,,,,,6e01aac2-7ce4-4ee9-aeec-8cb50df1356d,1188,,"[37.6, 3.9]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Tornavaca Fernández,26078.0,Left Midfield,48,Barcelona,217,['b00665c3-fb13-453e-856d-3331b9ca79bb'],57,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:57.531,Pressure,,2006/2007
