ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[75.0, 23.0]",,,,,,,,,,,,1.1802,,,,,,,,,,,,,8780e3c7-7a7d-49b1-a63f-64cb2b179945,2537,,"[75.0, 23.0]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,135,Barcelona,217,"['0e81425f-c41b-4b15-8b5f-7a6c136e2f83', 'bfda0ac6-9ab0-437c-b35e-b2e180dc2495']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.961,Carry,,2014/2015
,,,"[67.0, 51.6]",,,,,,,,,,,,1.5727,,,,,,,,,,,,,b8ecfc6c-68d3-4383-abff-fe07bbb4871e,2540,,"[63.5, 45.5]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,135,Barcelona,217,"['665f7287-2af7-4d13-903e-e2ea2d15a86c', 'ce9b2f5a-624b-4c7f-97eb-be3915c32ef0']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.396,Carry,,2014/2015
,,,"[80.5, 71.5]",,,,,,,,,,,,0.91563,,,,,,,,,,,,,bd2bf8ef-c18a-434b-83ef-bd1198d81c82,2543,,"[80.5, 71.5]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,135,Barcelona,217,"['b5d654a7-0517-4fe7-b57b-dfe433541263', 'd2e82d02-1b4c-474d-9e44-b51014ad8799']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.717,Carry,,2014/2015
,,,"[72.9, 55.6]",,,,,,,,,,,,3.3256,,,,,,,,,,,,,7e73acc9-89d2-49bc-a9f4-411a4e67f52a,2546,,"[67.9, 53.9]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,135,Barcelona,217,"['c005c1e0-aeef-4c6a-91db-917ecf5f609d', 'cfdca5ee-a551-4189-8b79-652516e7a58d']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.139,Carry,,2014/2015
,,,"[104.7, 54.5]",,,,,,,,,,,,0.511232,,,,,,,,,,,,,4293cf16-635b-454a-915a-d3e6aeb5b77e,2550,,"[103.6, 52.8]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,135,Barcelona,217,"['3583beda-1f3b-484d-ad30-b013b2874a7e', '80c119e7-a293-4ccc-94d9-a51a4830481f', 'fb39278d-f571-4ac6-8674-dced5e3e711a']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.866,Carry,True,2014/2015
,,,"[51.0, 10.9]",,,,,,,,,,,,5.147488,,,,,,,,,,,,,76b63c80-1002-42d4-9f53-207e0b63ac79,2557,,"[38.1, 15.5]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,135,Barcelona,217,"['21d45758-4ca3-4ea3-8f0c-a3542179aeca', '3ff63cf3-4228-4a7a-874a-abbce414a867', 'bdb8a0ef-af16-4b1d-b6a1-a47de4d0a796']",44,,,,,,,,,,,,,,,,,,Almería,403,00:25:44.943,Carry,True,2014/2015
,,,"[63.8, 26.2]",,,,,,,,,,,,1.137946,,,,,,,,,,,,,2545cfd8-45ab-4663-83a5-a33288fecc8d,2561,,"[63.8, 25.6]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomer Hemed,3040.0,Center Attacking Midfield,135,Barcelona,217,"['4d2e9ec7-843d-4f7b-b81d-766819c9e22a', '80cc88ff-720f-46e9-8d1b-18b5cbad10a7', 'ede5e7d9-196e-482c-a000-74fb2c3f6e4b']",50,,,,,,,,,,,,,,,,,,Almería,403,00:25:50.778,Carry,True,2014/2015
,,,"[70.8, 59.6]",,,,,,,,,,,,5.415653,,,,,,,,,,,,,989c9b54-da9b-4d80-9815-0cff258ae894,2565,,"[56.3, 53.9]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,135,Barcelona,217,"['1baa62c7-7e33-4860-9e2f-33c14fdbe898', '6dc438f0-5f85-43b7-9144-28ed2d0435ff', 'ca6133dc-ccff-44c1-9cfb-7f619308f766']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.916,Carry,True,2014/2015
,,,"[81.7, 69.7]",,,,,,,,,,,,3.223063,,,,,,,,,,,,,d225abf6-b226-4fbb-b8a6-cad8d3437eca,2569,,"[78.2, 76.2]",267499,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,135,Barcelona,217,"['27e6d2a5-1a66-4718-954f-e390224ab454', 'c2cd01c5-4645-4ed6-beef-0975a1fc1288']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:59.647,Carry,,2014/2015
,,,"[64.5, 34.6]",,,,,,,,,,,,3.983136,,,,,,,,,,,,,85b669b7-b7be-4fd6-bb14-e33af44a8972,2572,,"[72.3, 51.8]",267499,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,135,Barcelona,217,"['313faf6a-b663-47bb-b9f1-e1c50e1fe403', 'aef77d81-c552-4cf3-969d-bdaa1fc9eb8c']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.278,Carry,,2014/2015
,,,"[80.9, 22.4]",,,,,,,,,,,,0.1152,,,,,,,,,,,,,79006e92-c214-4516-b63d-4b810a4c423b,2575,,"[80.5, 22.4]",267499,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,"['06aeac99-8b1a-4d91-9c1a-b65730d4b443', '79b864c8-975d-4273-81f5-8ea6e646a772', 'd5db1e1e-a6bf-4b56-bb8c-340d7ef33283']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.146,Carry,True,2014/2015
,,,"[44.2, 35.0]",,,,,,,,,,,,1.9068,,,,,,,,,,,,,b02e4a72-ded1-47d6-a492-0f945410bb03,2583,,"[46.1, 36.3]",267499,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,136,Almería,403,"['17c5ce8f-b813-44d7-a269-5c311be19e46', '9b10de75-e246-4766-92e4-2bc62b135ea1', '9bfdd690-8c0d-490d-92f3-30b64ea40aba']",15,,,,,,,,,,,,,,,,,,Almería,403,00:26:15.836,Carry,True,2014/2015
,,,"[39.0, 24.5]",,,,,,,,,,,,2.9002,,,,,,,,,,,,,ace836fb-6751-4861-bfd2-1768af8f537a,2587,,"[39.8, 24.3]",267499,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Wing,136,Almería,403,"['3a305f8f-cc9f-431e-a544-2fa2bf5b850a', '7f302d61-13e9-4c0f-a222-cd8dc82421d4', '9779abbe-dc77-442f-95d4-c31f05621bee']",19,,,,,,,,,,,,,,,,,,Almería,403,00:26:19.070,Carry,True,2014/2015
,,,"[20.5, 75.2]",,,,,,,,,,,,2.8021,,,,,,,,,,,,,50beb0ce-aebd-4029-9073-a786e74df63f,2591,,"[20.5, 75.2]",267499,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Vélez Jiménez,27461.0,Left Center Back,136,Almería,403,"['c823489b-5237-406c-a50d-23a8c3fe593c', 'd5892990-0b59-4d20-8535-deb53baa6758']",25,,,,,,,,,,,,,,,,,,Almería,403,00:26:25.752,Carry,,2014/2015
,,,"[113.3, 56.0]",,,,,,,,,,,,2.6376,,,,,,,,,,,,,311f86fd-c5cb-4d44-8d5d-648ff3b7398b,2603,,"[105.1, 59.2]",267499,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,137,Barcelona,217,"['2a9c36fa-5f97-4001-a24e-b3ff1c0b42f3', '9eb51f4f-0e04-43d5-8f85-afb7eee76818', 'b765000f-d7bd-4a91-b7eb-184f20431599']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.488,Carry,True,2014/2015
,,,"[81.7, 60.2]",,,,,,,,,,,,0.5381,,,,,,,,,,,,,154a8ade-eec3-435a-9997-cd1c708f2f11,2619,,"[79.2, 57.7]",267499,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,140,Barcelona,217,"['4e07ccf7-8367-4e14-9d52-2a40d8c3a1c1', '7228909c-e3d8-4623-8935-3b9906876de4', 'e0d6378c-a495-40a2-b7cf-9b52d83220b8']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.936,Carry,True,2014/2015
,,,"[93.3, 60.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,900180bf-c84c-4b25-bfd5-dcaa165b25bc,2623,,"[93.3, 60.8]",267499,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,140,Barcelona,217,"['20168503-e792-4018-9f5d-5c278852bf5b', 'f0be4364-370f-4755-b329-859a68c19e58']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.402,Carry,,2014/2015
,,,"[90.2, 54.3]",,,,,,,,,,,,2.2741,,,,,,,,,,,,,9335ac3e-90a7-4069-bdbb-32406dcf6cfd,2626,,"[87.8, 64.2]",267499,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,140,Barcelona,217,"['0a0ac21b-1710-4881-9d09-7a01bae664f2', '98931bf4-448e-4c95-9a17-f3d29e8a54b5', 'f28d4f1b-c801-4d26-a421-a819e817bb4f']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.084,Carry,True,2014/2015
,,,"[105.1, 67.1]",,,,,,,,,,,,1.3481,,,,,,,,,,,,,129ffa68-8d1e-4885-b8ac-c27249575401,2639,,"[105.1, 68.0]",267499,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,140,Barcelona,217,"['15692b0e-f643-4f1e-ba46-ed83f00044cf', '89167033-000b-44b4-b49b-1ff291c74089', 'e85089d6-9463-49c2-83c5-ce44ab647e9b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.119,Carry,True,2014/2015
,,,"[50.8, 53.3]",,,,,,,,,,,,1.154667,,,,,,,,,,,,,1d37f7e9-8ddf-4fb7-9d45-3a2ae6588dd5,2646,,"[49.1, 54.2]",267499,73,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,141,Almería,403,"['0fa4e810-8586-468b-806d-5aa217cfbe8c', '3ab68d13-0629-4556-b67f-e90e63857e24', '60920695-3ed0-4367-bf39-383f2e6b061a']",46,,,,,,,,,,,,,,,,,,Almería,403,00:28:46.763,Carry,True,2014/2015
,,,"[58.1, 55.0]",,,,,,,,,,,,1.1555,,,,,,,,,,,,,749164c5-e70c-496e-bf5a-017c3d5d4f04,2650,,"[50.8, 53.3]",267499,73,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,141,Almería,403,"['09682543-fbb8-4311-ad66-51ba6f313d8c', '3ab68d13-0629-4556-b67f-e90e63857e24', 'e484321a-961c-4dff-9090-ddb35385e092']",47,,,,,,,,,,,,,,,,,,Almería,403,00:28:47.917,Carry,True,2014/2015
,,,"[58.4, 28.7]",,,,,,,,,,,,2.5573,,,,,,,,,,,,,7818b119-5efa-4f3b-8934-31840518eb00,2657,,"[58.6, 12.7]",267499,73,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,141,Almería,403,"['36cbcc29-b015-4d7c-8891-18f9f3978957', '81ba286a-4481-469c-b1ea-98e9b311718c', 'bce01a55-ecec-4ef7-9331-08d0bebc8eb4']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.653,Carry,True,2014/2015
,,,"[78.6, 46.3]",,,,,,,,,,,,3.8003,,,,,,,,,,,,,9406f138-6b2a-447a-bc1d-b7fca0932612,2661,,"[63.7, 54.3]",267499,73,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Almería,403,"['630a5693-10c6-45aa-b696-4c99bc7f52bc', '7222f39d-68ef-4aae-9bf6-736cf28dd20c']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.801,Carry,,2014/2015
,,,"[15.7, 50.2]",,,,,,,,,,,,23.5058,,,,,,,,,,,,,cbf7d0af-3ac6-4dc2-b507-aac59a35b95a,2665,,"[3.7, 51.8]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,141,Almería,403,"['824c013c-4b84-425b-a56a-67d2d68ad8f0', '8f6effdf-cdce-4bba-96c0-8af0283f32dc']",4,,,,,,,,,,,,,,,,,,Almería,403,00:29:04.230,Carry,,2014/2015
,,,"[14.9, 48.4]",,,,,,,,,,,,1.0227,,,,,,,,,,,,,77c2eeb0-964e-4896-aee6-61675cd576f4,2671,,"[12.2, 44.9]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,142,Barcelona,217,"['5f990d75-e63a-4474-90aa-5e25d1797d60', '855075cf-dd2f-4ca7-ad88-2c53b2da5ac8']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.124,Carry,,2014/2015
,,,"[38.2, 65.2]",,,,,,,,,,,,1.985403,,,,,,,,,,,,,63154058-8588-427c-a5a4-961d5bdf0813,2674,,"[28.8, 62.3]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,"['d68d1473-3b78-444b-9a04-019073306f9a', 'ea74ef3b-0f27-487d-a0e7-7060fc4e4055']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.475,Carry,,2014/2015
,,,"[56.3, 65.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,6d75542b-4b36-44cf-bccc-ca278f5338e2,2677,,"[56.3, 65.5]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,"['26e9f67e-f386-46d9-91bf-2c60273e6d14', 'dd1433b7-84a1-4da1-abad-486642d85d48']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.919,Carry,,2014/2015
,,,"[52.5, 51.2]",,,,,,,,,,,,3.3546,,,,,,,,,,,,,43f970af-8228-49ce-926c-0b5993f74c35,2680,,"[44.3, 64.6]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,"['1b006ba9-5d41-4de0-8b9f-df9e2a49d7ca', 'da9c422f-feda-46ed-9dcc-1b0cc4ff1c1f', 'ea922f47-474f-45fb-af4b-5eb7aeb0ce2f']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.331,Carry,True,2014/2015
,,,"[52.5, 32.3]",,,,,,,,,,,,1.272076,,,,,,,,,,,,,6ecc3223-e768-42d2-994a-eb7ef28cbcb5,2684,,"[52.7, 26.6]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,142,Barcelona,217,"['5791eb45-5850-45af-9936-31bd5e78736f', 'b44a62b0-860f-4146-9ac0-a9b77dace927', 'd751e7fa-a9ea-459c-b1c2-70ad18df6ce1']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.737,Carry,True,2014/2015
,,,"[44.5, 36.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,66c349a8-d762-42ec-8ab0-c27c931bb546,2688,,"[44.5, 36.5]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,142,Barcelona,217,"['c1115f12-96fe-489a-a687-d1ca8fce3c26', 'd5cbd451-4322-464b-9587-896876da2dce']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:49.990,Carry,,2014/2015
,,,"[62.6, 29.1]",,,,,,,,,,,,3.745,,,,,,,,,,,,,2589a571-9823-4677-9dae-b92fb881fc5a,2691,,"[58.0, 17.7]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,142,Barcelona,217,"['128464ea-5ab6-4e4d-8edc-8e4fb0e49f78', '9e6d155d-d85c-426c-a150-1c60585356a0']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.238,Carry,,2014/2015
,,,"[63.7, 47.6]",,,,,,,,,,,,2.602888,,,,,,,,,,,,,5ab70c5f-a493-4f06-9645-e7487814c22a,2694,,"[57.6, 46.1]",267499,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,"['37facb60-2267-4da3-a06a-a350c7434587', '897a0302-dc98-46ff-a3a5-78122dd83f34']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.067,Carry,,2014/2015
,,,"[102.6, 70.7]",,,,,,,,,,,,6.4026,,,,,,,,,,,,,b0c96168-da35-4de4-826e-2d7ca0ba4481,2697,,"[78.6, 75.3]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,"['2f189a2a-19e7-40b7-a4ca-8d3a121f5ce6', '5d268f3a-f05e-479b-9241-2fb40bbf057d', '5e7bb3bc-b579-4426-9788-84886fcef7a6']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.232,Carry,True,2014/2015
,,,"[93.7, 67.3]",,,,,,,,,,,,0.4807,,,,,,,,,,,,,e3282bd6-21c7-4381-a4d3-8b8d3ecd42ab,2701,,"[93.7, 67.3]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,142,Barcelona,217,"['47e737ee-cc67-43f4-b010-0cfaa4f68646', 'dc728c89-8055-49fd-b536-8e018d65ce49']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.306,Carry,,2014/2015
,,,"[80.1, 53.5]",,,,,,,,,,,,2.2042,,,,,,,,,,,,,a38ec4a5-dee3-40c2-8d28-b83b71772dd5,2704,,"[85.1, 51.8]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,142,Barcelona,217,"['0ebc71a6-da10-4d4b-8b22-a31ae53931a2', '83199c36-f20e-4c52-9794-745c214a1499', 'fccde0cc-ce7e-4d55-840e-a5f45c9e68de']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.039,Carry,True,2014/2015
,,,"[72.1, 57.9]",,,,,,,,,,,,0.6303,,,,,,,,,,,,,5ad447ff-150d-402b-9b90-3c4cd744c596,2708,,"[72.1, 57.9]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,"['30061d3c-c981-4131-a52e-024a47dc1ff9', 'f30a8ff2-b65c-439d-b8d7-813005ccb0b4']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.503,Carry,,2014/2015
,,,"[111.4, 65.5]",,,,,,,,,,,,1.0243,,,,,,,,,,,,,35a414c3-376b-4023-8c11-9f8511a8b0b5,2712,,"[107.0, 59.8]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,142,Barcelona,217,"['0b68d935-4a4b-4bbc-99db-6ca3781e4225', '0c4ca6e3-a1c5-4fa8-8245-9f84d84da228', '5e4a819c-e843-4206-9c0d-b6aedabef3ad']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.902,Carry,True,2014/2015
,,,"[86.6, 60.8]",,,,,,,,,,,,6.1112,,,,,,,,,,,,,6e0bf7de-86e6-457c-bd4c-edbf69de69cd,2717,,"[96.7, 74.7]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,143,Barcelona,217,"['c553b5e8-4aa4-4fe5-a8cd-b9acc4634077', 'd58baa2e-dae7-4a66-afea-f865a3e44afb']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.449,Carry,,2014/2015
,,,"[94.4, 47.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,3bc2d764-dc04-409c-a6ee-60fabd1f484d,2720,,"[94.4, 47.8]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,143,Barcelona,217,"['2febdaab-91a4-4f2d-8cdc-b9fcac2f12fb', 'caee4c98-9313-4c89-b881-fb81599b27c8']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.225,Carry,,2014/2015
,,,"[67.5, 30.8]",,,,,,,,,,,,1.5396,,,,,,,,,,,,,49951813-a5b3-4656-83bb-be079e948381,2725,,"[64.9, 33.5]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,143,Barcelona,217,"['a92ee5e7-c164-4a35-bae9-fec8a73ca7ef', 'ec4c80cc-8f9e-4907-bfa1-b2282fde8987']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.573,Carry,,2014/2015
,,,"[82.2, 47.0]",,,,,,,,,,,,2.2963,,,,,,,,,,,,,1f5e77c0-97f5-4c06-a599-007ec4944af0,2728,,"[75.0, 30.6]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,143,Barcelona,217,"['297711eb-f96d-4081-912c-85abc4ec3827', 'c941de43-bc9e-485d-a71c-dcc1d3573b13']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.061,Carry,,2014/2015
,,,"[93.7, 64.2]",,,,,,,,,,,,0.8822,,,,,,,,,,,,,eabf8c7e-d1db-4e06-83b4-ff51e573f379,2731,,"[91.6, 66.1]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,143,Barcelona,217,"['2b846b57-76d2-409b-9341-ea4eb512d089', 'd3862570-11bd-414c-bb1c-a0fb2c223baf']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.785,Carry,,2014/2015
,,,"[109.9, 52.7]",,,,,,,,,,,,0.972025,,,,,,,,,,,,,e43488db-19f0-461c-8d20-9c505c9cc418,2734,,"[105.1, 55.8]",267499,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,143,Barcelona,217,"['2838e163-fab8-4f89-8384-454567dee551', '9bb39bb8-f3b0-49dc-adbc-4bdb10c8d0c9', 'f132f464-477f-4276-9da6-7f17fbba4d13']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:44.787,Carry,True,2014/2015
,,,"[78.6, 30.6]",,,,,,,,,,,,0.1408,,,,,,,,,,,,,53e83656-852f-4ec2-9e76-c8318859f711,2746,,"[78.6, 30.6]",267499,76,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Neymar da Silva Santos Junior,4320.0,Left Wing,145,Barcelona,217,"['ec502f15-48b3-4ba8-b341-ed122d6da2ba', 'edd8f85a-0899-44ba-810e-67f070b3f9e7']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.685,Carry,,2014/2015
,,,"[96.0, 17.1]",,,,,,,,,,,,5.174787,,,,,,,,,,,,,98036bbf-ab7f-4d3d-84f1-21b34b3e10c1,2752,,"[88.3, 26.4]",267499,76,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,145,Barcelona,217,"['4d74713e-050c-4574-acd3-2cbdc15b623d', '7d9dc369-d7ff-4d14-9495-f47f59308d65', '8cf10ee7-b694-4be9-bbfd-0620ec483b05']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.665,Carry,True,2014/2015
,,,"[24.1, 63.0]",,,,,,,,,,,,0.728213,,,,,,,,,,,,,e7efa990-a97b-4419-9855-3d66d8c6c7b6,2756,,"[24.1, 63.0]",267499,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Vélez Jiménez,27461.0,Left Center Back,146,Almería,403,"['64fb5485-d1df-46d3-9265-1421eaa2da12', '65334439-bb95-4127-8243-3f9f5ee1e7c5', '70c449e4-c708-4d01-856e-093af5b31fa5']",49,,,,,,,,,,,,,,,,,,Almería,403,00:31:49.840,Carry,True,2014/2015
,,,"[69.5, 50.8]",,,,,,,,,,,,1.016044,,,,,,,,,,,,,31c5893a-4647-426d-8dc3-807a2c947fc4,2765,,"[68.8, 48.5]",267499,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Teye Partey,6383.0,Right Wing,147,Almería,403,"['0bc38998-5bc6-44e8-9fcb-844f55fea02d', 'c6f7aae5-dee7-4a3b-b6f5-b127a28e7fa5']",20,,,,,,,,,,,,,,,,,,Almería,403,00:32:20.050,Carry,,2014/2015
,,,"[43.1, 21.5]",,,,,,,,,,,,0.8427,,,,,,,,,,,,,48d65eb6-b1e6-4916-a4b4-c0d912561d86,2770,,"[44.3, 20.3]",267499,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,148,Barcelona,217,"['6328ff8e-7650-4f27-bdbd-a57aa6165e51', '72302227-3805-4915-a437-f2c6fa9df13c', 'edacda0d-cda6-4b67-b663-44a4fbd1e1f5']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:23.659,Carry,True,2014/2015
