50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.300053,,,,,,,,,,,,,fe185294-a29f-4128-8557-7bc49110f030,2571,,,"[53.8, 42.1]",3773660,62,,,,2.1917024,,Head,,,,"[43.5, 56.5]",,Low Pass,,17.70452,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,Recovery,2,From Keeper,Clément Lenglet,6826.0,Left Center Back,130,Barcelona,217,"['6a1ef28d-21e1-4f28-833c-2e2e298d5f19', '6d141019-611b-44bf-b879-4a8a1208e303']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.741,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.707561,,,,,,,,,,,,,7b106241-db3e-4b27-bfbd-ea3bf37d4f52,2574,,,"[43.5, 56.5]",3773660,63,,,,0.9694125,,Right Foot,,,,"[56.4, 75.3]",,Ground Pass,,22.800219,,,,Sergino Dest,21881.0,,,,,,,2,From Keeper,Ronald Federico Araújo da Silva,32480.0,Right Center Back,130,Barcelona,217,['4014e80c-0132-4c74-be97-eb102850404c'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.770,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.293202,,,,,,,,,,,,,9763e4ff-1845-4345-a921-65ad8c813cb3,2577,,,"[56.4, 75.3]",3773660,63,,,,-2.1548774,,Right Foot,,,,"[48.6, 63.5]",,Ground Pass,,14.144964,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,2,From Keeper,Sergino Dest,21881.0,Right Back,130,Barcelona,217,['8d42b51f-685a-443f-b17e-90bf49797b1d'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.876,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,b9248401-fd7c-4787-88ed-35b1c9d21154,2580,,,"[50.2, 58.1]",3773660,63,,,,-1.7460628,,Right Foot,,,,"[45.1, 29.3]",,Ground Pass,,29.248077,,,,Clément Lenglet,6826.0,,,,,,,2,From Keeper,Ronald Federico Araújo da Silva,32480.0,Right Center Back,130,Barcelona,217,['8a9c4adf-d266-4a9d-914c-e46743b522f0'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.146,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.043647,,,,,,,,,,,,,fe032f53-1758-490d-871e-83636e1eb5bf,2583,,,"[45.1, 29.3]",3773660,63,,,,-0.8461927,,Left Foot,,,,"[66.7, 4.9]",,Ground Pass,,32.587112,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Keeper,Clément Lenglet,6826.0,Left Center Back,130,Barcelona,217,['7bbbddcf-97a2-431f-abac-a5b4d1f838f7'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:18:10.351,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.504175,,,,,,,,,,,,,48c004fa-bef3-4aa2-a8ab-8502aba80bde,2586,,,"[66.7, 4.9]",3773660,63,,,,0.31949323,,Right Foot,,,,"[80.0, 9.3]",,Ground Pass,,14.008925,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Keeper,Jordi Alba Ramos,5211.0,Left Back,130,Barcelona,217,['6119ecdc-b0fd-4216-84ed-02f6081e6b7a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.022,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.95198,,,,,,,,,,,,,bb40add5-782e-4945-b181-51365aab8b12,2590,,,"[84.3, 11.9]",3773660,63,,,,1.616741,,Right Foot,,,,"[83.9, 20.6]",,Ground Pass,,8.70919,,,,Pedro González López,30486.0,,,,,,,2,From Keeper,Philippe Coutinho Correia,3501.0,Left Wing,130,Barcelona,217,"['48e722c1-7611-441f-ae1f-b116b5447ced', 'f14348cf-8caa-4c38-aeb2-9382c3da2e25']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.630,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,2.472882,,,,,,,,,,,,,a31f7e37-0841-40ae-ae5b-6160f5d2310c,2593,,,"[83.7, 22.9]",3773660,63,,,,1.2184876,,Right Foot,,,True,"[98.7, 63.7]",,High Pass,,43.46999,,,,Sergino Dest,21881.0,,,True,,,,2,From Keeper,Pedro González López,30486.0,Right Center Midfield,130,Barcelona,217,['fc1a9a2a-8917-46ec-a66a-07d33a76d134'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.738,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.974086,,,,,,,,,,,,,7be6febe-b519-4270-859b-6fdcd76b8c08,2596,,,"[102.4, 65.2]",3773660,63,,,,-2.3517103,,Right Foot,,,,"[91.3, 54.0]",,Ground Pass,,15.76864,,,,Antoine Griezmann,5487.0,,,,,,,2,From Keeper,Sergino Dest,21881.0,Right Back,130,Barcelona,217,['e610a607-b61b-4b36-872c-6b14b450acb4'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.522,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.443221,,,,,,,,,,,,,f33d592c-bccb-46ce-843f-14ec82af6c7a,2599,,,"[91.3, 54.0]",3773660,63,,,,-1.5550495,,Left Foot,,,,"[91.5, 41.3]",,Ground Pass,,12.701574,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Keeper,Antoine Griezmann,5487.0,Center Attacking Midfield,130,Barcelona,217,['77e33a3a-2b2b-4182-a605-5cc1bf2e3d75'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.477,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.547055,,,,,,,,,,,,,c8dd6f35-6375-4663-bbe0-f40197fe589b,2607,,,"[29.7, 38.3]",3773660,64,True,,,-1.199344,,Keeper Arm,,,,"[43.1, 3.9]",,High Pass,,36.917747,,,,Carlos Clerc Martínez,23948.0,,,,,,,2,From Keeper,Aitor Fernández Abarisketa,23344.0,Goalkeeper,133,Levante UD,221,['2617ea64-a003-458f-a798-e4d62092163b'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:19:22.726,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.666647,,,,,,,,,,,,,7ee05989-e6df-48a9-8b7c-ca4fd86819a1,2609,,,"[49.1, 3.7]",3773660,64,,,,3.1415927,,Right Foot,,,,"[42.9, 3.7]",,Ground Pass,,6.2,,,,Mickaël Malsa,23966.0,,,,,,,2,Regular Play,Carlos Clerc Martínez,23948.0,Left Back,134,Levante UD,221,['e201505b-2fc6-413c-a505-cbb39e7a8627'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:19:27.683,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.175943,,,,,,,,,,,,,bb93ac99-22ea-4f3f-981e-5d685345759f,2612,,,"[44.7, 8.1]",3773660,64,,,,1.5011418,,Right Foot,,,,"[45.6, 21.0]",,Ground Pass,,12.931357,,,,Nikola Vukčević,17303.0,,,,,,,2,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,135,Levante UD,221,['5912e9b2-cc99-4d07-8928-8e567ab08e52'],30,,,,,,,,,,,,,,,,,Levante UD,221,00:19:30.399,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.154361,,,,,,,,,,,,,8fbe8e4c-2bb6-4b78-b973-dd76bab7597b,2615,,,"[53.8, 19.3]",3773660,64,,,,0.10333432,,Left Foot,,,,"[67.3, 20.7]",,Ground Pass,,13.572398,,,,Daniel Gómez Alcón,30593.0,,,,,,,2,Regular Play,Nikola Vukčević,17303.0,Right Defensive Midfield,136,Levante UD,221,['f3b26802-012c-4b94-a172-baf9b5e85f68'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:19:34.234,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.056415,,,,,,,,,,,,,576cc90f-a3eb-4ff9-b54b-236452c35fc9,2619,,,"[67.7, 21.0]",3773660,64,,,,-2.2023804,,Right Foot,,,,"[56.8, 6.1]",,Ground Pass,,18.461311,,,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,,2,Regular Play,Daniel Gómez Alcón,30593.0,Right Center Forward,137,Levante UD,221,"['42e88624-ccfd-478e-b8e6-b1e2bdbb19d1', 'c1fb997f-aabf-45b5-a7b4-49d10bd982aa']",36,,,,,,,,,,,,,,,,,Levante UD,221,00:19:36.271,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.991255,,,,,,,,,,,,,572942eb-5c5c-48cc-b900-b4aa4fa46de7,2622,,,"[56.8, 6.1]",3773660,64,,,,0.111167684,,Right Foot,,,,"[78.3, 8.5]",,Ground Pass,,21.63354,,,,Daniel Gómez Alcón,30593.0,,,,,,,2,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,138,Levante UD,221,['ed3e4208-9696-4698-a8cc-c2cc8a9a98bc'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:19:38.956,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.394626,,,,,,,,,,,,,3f5e0053-3484-4970-bc13-4921bfd1d66d,2627,,,"[43.7, 74.0]",3773660,64,,,,-1.9989398,,Right Foot,,,,"[36.9, 59.1]",,Ground Pass,,16.37834,,,,Clément Lenglet,6826.0,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,139,Barcelona,217,['bebc0423-3213-4284-81ae-67fe7e81cd8d'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.716,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.429782,,,,,,,,,,,,,5c01c62b-11aa-47bd-b5a1-ae7d63158c9d,2630,,,"[37.8, 57.7]",3773660,64,,,,-1.3405768,,Left Foot,,,,"[46.8, 19.3]",,Ground Pass,,39.44059,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,139,Barcelona,217,['2ac17995-b496-4a80-aabb-3c173f759bef'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.959,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.405133,,,,,,,,,,,,,02cdb3ac-d234-4586-a19e-fd51b276ad1e,2633,,,"[71.2, 13.6]",3773660,64,,,,-0.94649005,,Left Foot,,,,"[77.9, 4.3]",,Ground Pass,,11.462111,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['36d516ed-8b0e-45ce-ab1c-6b4f43721d1d'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.379,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.348252,,,,,,,,,,,,,c8adfe6e-001e-4297-93d0-4ff6ee93930a,2636,,,"[76.2, 11.1]",3773660,64,,,,1.9117752,,Right Foot,,,,"[68.5, 32.8]",,Ground Pass,,23.025639,,,,Frenkie de Jong,8118.0,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,139,Barcelona,217,['4228ee87-3d86-4971-a234-81865e89cc62'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.853,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.644159,,,,,,,,,,,,,0d93b1a5-47cb-4dd3-85c2-a4cf3e62024b,2639,,,"[66.7, 37.8]",3773660,64,,,,1.2189796,,Right Foot,,,,"[75.4, 61.5]",,Ground Pass,,25.246386,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,139,Barcelona,217,['f6069843-11be-41bc-8bbf-e9975804beb0'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.509,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.763081,,,,,,,,,,,,,083cbd8e-ee41-49b9-b475-96132b76c906,2642,,,"[80.9, 61.2]",3773660,65,,,,-0.3189177,,Right Foot,,,,"[91.5, 57.7]",,Ground Pass,,11.162885,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['517de043-2697-4f1e-bd9b-7f41c9e47720'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.665,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.700059,,,,,,,,,,,,,76a7abc1-4128-4cf7-9e82-4493e2565a9c,2644,,,"[91.5, 57.7]",3773660,65,,,,0.97695947,,Right Foot,,,,"[104.8, 77.4]",,Ground Pass,,23.769308,,,,Sergino Dest,21881.0,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,139,Barcelona,217,['d6783f33-6b23-4819-a4ba-1768bb4c679c'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.428,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.029078,,,,,,,,,,,,,050c014f-3be6-409d-9fd6-01be192dd790,2647,,,"[104.4, 74.5]",3773660,65,,,,-2.2133386,,Right Foot,,,,"[91.9, 57.8]",,Ground Pass,,20.86001,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,139,Barcelona,217,['6c238e5a-6929-4373-865a-b95096d8601b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.698,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.770515,,,,,,,,,,,,,3dbfeab6-b8d0-463e-a743-425841bbb897,2650,,,"[91.9, 57.8]",3773660,65,,,,-0.986051,,Left Foot,,,,"[96.6, 50.7]",,Ground Pass,,8.514693,,,,Pedro González López,30486.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['552ff1cc-9f1c-426c-b4a0-f9d45993fd16'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.199,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.244625,,,,,,,,,,,,,93a8e945-468f-4d9f-91e1-168e4d3dfe27,2654,,,"[99.0, 52.7]",3773660,65,,,,0.62952995,,Left Foot,,,,"[115.2, 64.5]",,Ground Pass,,20.041956,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Pedro González López,30486.0,Right Center Midfield,139,Barcelona,217,"['014133a8-6c56-426b-a7da-f573649eab11', '1a2675cc-9732-49e3-9e92-1fb5ee784665']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.212,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.707385,,,,,,,,,,,,,5ff38e36-56d7-4aa6-8424-d806ce7f0be9,2656,,,"[115.2, 64.5]",3773660,65,,,,-2.0299394,,Right Foot,True,,,"[102.0, 37.8]",,High Pass,,29.784727,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,139,Barcelona,217,['8dce6e13-e093-4b7c-b878-f116f7ed0887'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.457,Pass,,2020/2021
,,,,,,,,,,,,,,,,,5.692581,,,,,,,,,,,,,33350830-8ca7-4994-814a-63d458dbef62,2665,,,"[23.9, 44.3]",3773660,65,,,,-0.5730037,,Right Foot,,,,"[84.5, 5.2]",,High Pass,,72.11914,,Incomplete,,Daniel Gómez Alcón,30593.0,,,,,,,2,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,139,Barcelona,217,"['76e1b261-aa2b-4ffb-b6bd-bd763ef3d2db', '7813f8f8-57c3-4246-a9ec-377a66065073', '8374cddb-a894-4059-b068-1f54b988bad4']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:20:16.605,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,2.229368,,,,,,,,,,,,,76e1b261-aa2b-4ffb-b6bd-bd763ef3d2db,2667,,,"[35.6, 74.9]",3773660,65,,,,0.09681864,,Right Foot,,,,"[63.4, 77.6]",,Ground Pass,,27.930807,,,,Sergino Dest,21881.0,,,,,,Recovery,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,139,Barcelona,217,"['33350830-8ca7-4994-814a-63d458dbef62', 'e57cc74b-9658-4961-b20c-f3da792067ac']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.298,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.398433,,,,,,,,,,,,,ffb537e6-291e-4403-8dcc-b2899cfd7bd2,2670,,,"[63.4, 77.6]",3773660,65,,,,-1.3108934,,Right Foot,,,,"[70.5, 50.9]",,Ground Pass,,27.627884,,,,Pedro González López,30486.0,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,139,Barcelona,217,['6752431d-a28f-4568-86b6-f9d83f716df6'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.742,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.86578,,,,,,,,,,,,,0f23afbc-16fa-4ac5-bd89-c4f4fc8e6bfa,2673,,,"[70.5, 50.9]",3773660,65,,,,-2.2463186,,Right Foot,,,,"[58.0, 35.3]",,Ground Pass,,19.990248,,,,Clément Lenglet,6826.0,,,,,,,2,Regular Play,Pedro González López,30486.0,Right Center Midfield,139,Barcelona,217,['3bf8ad7f-d645-487e-8d4d-c376eb13b189'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.726,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.799766,,,,,,,,,,,,,4d4a3a1f-4987-4a32-ab8c-bfb59a330de3,2676,,,"[64.2, 29.7]",3773660,65,,,,-0.7086263,,Left Foot,,,,"[90.8, 6.9]",,Ground Pass,,35.034267,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,139,Barcelona,217,['ce17a9f8-713d-4c6c-b1a1-37dd8b50b39c'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.636,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.897102,,,,,,,,,,,,,f20ec3aa-3c82-4ed8-a1e2-c56c43ebb307,2679,,,"[96.9, 6.5]",3773660,65,,,,1.8522756,,Left Foot,,,,"[92.1, 23.1]",,Ground Pass,,17.280046,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['0e93c3d3-5e13-4b3e-b285-990d9236e987'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.480,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.370123,,,,,,,,,,,,,c136353b-320d-4a1a-b803-aa5cf00e60f5,2685,,,"[94.0, 27.0]",3773660,66,,,,0.727023,,Left Foot,,,,"[110.3, 41.5]",,High Pass,,21.81605,,Pass Offside,,Clément Lenglet,6826.0,,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,140,Barcelona,217,['1204c6e7-1c0d-407f-87a4-424a6d533b8e'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.796,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.10877,,,,,,,,,,,,,447fddc4-19b0-4db3-9b0b-6b58f5d6e5d2,2690,,,"[15.7, 35.2]",3773660,67,,,,-0.4065216,,Right Foot,,,,"[67.5, 12.9]",,High Pass,,56.396187,,,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,Free Kick,2,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,141,Levante UD,221,['e1ed0a0f-3df1-4c2e-838f-016122aa7b97'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:22:40.740,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.00975,,,,,,,,,,,,,e9582368-c10a-4b9d-b27e-3eb17018700a,2692,,,"[67.5, 12.9]",3773660,67,,,True,0.66761637,,,,,,"[91.6, 31.9]",,High Pass,,30.688923,,Incomplete,,Daniel Gómez Alcón,30593.0,,,,,,,2,From Free Kick,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,141,Levante UD,221,"['3659ead5-d370-4845-875b-0a19d4473d46', '4ea71694-8595-48e0-a4d3-319b4a3d0f5b', 'ba85914b-eb8e-4ce4-b800-7b1ad7b959c0']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:22:43.849,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.603147,,,,,,,,,,,,,4ea71694-8595-48e0-a4d3-319b4a3d0f5b,2696,,,"[28.5, 48.2]",3773660,67,,,,-2.8598208,,Head,,,,"[13.3, 43.8]",,High Pass,,15.824033,,,,Marc-André ter Stegen,20055.0,,,,,,Recovery,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,142,Barcelona,217,"['1e3a7153-f2a8-4491-b332-4e850504bed9', '4f8a8c9b-a178-449f-b429-f72d5f145db7', 'e9582368-c10a-4b9d-b27e-3eb17018700a']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.859,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.033481,,,,,,,,,,,,,75b6b19d-2acc-430b-83e5-cad8829339a3,2699,,,"[17.0, 42.6]",3773660,67,,,,1.3056654,,Left Foot,,,,"[21.1, 57.7]",,Ground Pass,,15.646725,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,142,Barcelona,217,['42f680ca-7686-44d3-9a04-c76fb48b2424'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.551,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,28b2f81c-3757-445a-8142-c8b2485126c8,2702,,,"[21.1, 57.7]",3773660,67,,,,0.72576743,,Right Foot,,,,"[42.4, 76.6]",,Ground Pass,,28.476305,,,,Sergino Dest,21881.0,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,142,Barcelona,217,['5f39130f-4ec4-444e-8ed3-5ece58cbe1b0'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.334,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.153296,,,,,,,,,,,,,e098cc60-9395-4a55-8f25-a14be921a191,2705,,,"[50.3, 72.7]",3773660,68,,,,-1.3656318,,Right Foot,,,,"[53.9, 55.4]",,Ground Pass,,17.670597,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,142,Barcelona,217,['b75439b6-0a62-407d-b0d1-09e75221c7c2'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.467,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.284933,,,,,,,,,,,,,27f33d5c-f9ca-4d0a-ba6a-1c252ee0b9eb,2708,,,"[43.7, 56.3]",3773660,68,,,,-1.5763211,,Left Foot,,,,"[43.5, 20.1]",,Ground Pass,,36.200554,,,,Clément Lenglet,6826.0,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,142,Barcelona,217,['bda2957a-4a12-4a93-845f-811a8faa3dd6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.942,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.666523,,,,,,,,,,,,,57c6ec82-3a96-43ae-a80b-e35eb526bb04,2711,,,"[51.3, 15.9]",3773660,68,,,,-0.5521012,,Left Foot,,,,"[63.8, 8.2]",,Ground Pass,,14.68128,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,142,Barcelona,217,['13cb5e09-07c2-4931-8f2d-f61c65b8249a'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.695,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.970112,,,,,,,,,,,,,c334bebc-f413-4a99-bc25-917735d00ad8,2714,,,"[66.4, 7.3]",3773660,68,,,,-0.3169429,,Left Foot,,,,"[78.9, 3.2]",,Ground Pass,,13.155227,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['a82afb95-b89d-4745-a9c3-adb5fefd0366'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.112,Pass,,2020/2021
,,,,,,,,,,,,,,,,,5.442468,,,,,,,,,,,,,e102b38d-d957-46ca-8f84-8d60aa4873cd,2717,,,"[75.6, 19.3]",3773660,68,,,,1.8215708,,Right Foot,,,,"[62.1, 72.0]",,Ground Pass,,54.401653,,,,Frenkie de Jong,8118.0,,,True,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,142,Barcelona,217,['2e36fe04-8161-46e4-837f-e9febe1238a5'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.129,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.418287,,,,,,,,,,,,,bdf42bcf-c00b-40f8-8136-44d6b0f89fef,2719,,,"[62.1, 72.0]",3773660,68,,,,0.35513696,,Right Foot,,,,"[77.2, 77.6]",,Ground Pass,,16.104969,,,,Sergino Dest,21881.0,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,142,Barcelona,217,['808fc9a9-5053-4ab9-b3a3-4356be646a5a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.571,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.457164,,,,,,,,,,,,,0bf53bc0-57b7-4c3c-b387-68f7511c8c68,2722,,,"[77.2, 77.6]",3773660,68,,,,-2.67208,,Right Foot,,,,"[63.6, 70.7]",,Ground Pass,,15.250246,,,,Frenkie de Jong,8118.0,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,142,Barcelona,217,['abbe4091-b3d6-40e2-9871-76d961f0cb55'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.786,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.181546,,,,,,,,,,,,,b7f448c9-be5f-45ce-b48d-dea139f57154,2725,,,"[63.6, 70.7]",3773660,68,,,,-1.9211105,,Right Foot,,,,"[56.0, 49.9]",,Ground Pass,,22.144978,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,142,Barcelona,217,['a0034336-2c5b-4a37-aad2-805db47c423c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.076,Pass,,2020/2021
