50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[29.0, 2.7]",,,,,,,,,,,,1.835957,,,,,,,,,,,,,,43bb9496-da17-4902-af2e-059bbeb46977,2168,,"[34.1, 3.8]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Left Wing,101,Barcelona,217,"['567b66c5-9eaa-4695-961b-63d0ca8bf082', 'a3fe85f2-990e-45a4-a1df-e16bc090dfa5', 'd5ba0448-b42e-417b-8945-30ba8ccb0b44']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.766,Carry,True,2019/2020
,,,,,"[20.9, 8.7]",,,,,,,,,,,,0.670374,,,,,,,,,,,,,,2152ffa2-0032-4cdf-a55d-14e84bc85d80,2174,,"[21.9, 2.9]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Left Wing,101,Barcelona,217,"['09b48791-9955-44b4-88b8-d444a3f0727b', '4fe08969-8d90-495d-b130-558a4d21c2fb']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.573,Carry,,2019/2020
,,,,,"[35.6, 16.4]",,,,,,,,,,,,1.908046,,,,,,,,,,,,,,63febe98-40e6-4bc0-88b4-20817fa9518c,2177,,"[24.5, 17.7]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['3b2ad573-fa2f-4f06-8d72-7ee2211f5a1c', '7aa28ebd-9e07-4309-ad7d-a2a9c86a5cee', '90e1c9b9-2ef1-4e83-9a97-4afc1240adb5']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.940,Carry,True,2019/2020
,,,,,"[37.8, 15.3]",,,,,,,,,,,,0.22428,,,,,,,,,,,,,,6dfba22c-e354-42c1-9a9d-5e297e4f7ee4,2181,,"[40.5, 3.6]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,101,Barcelona,217,"['563272bf-5e4e-44b7-97e6-270e0464aaef', '567f0702-e17f-434e-84c6-2fb48c537a76', '8be355c3-b7cd-4958-967d-55c2dd8ac306']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.814,Carry,True,2019/2020
,,,,,"[33.3, 20.9]",,,,,,,,,,,,1.441237,,,,,,,,,,,,,,144c7fac-0003-4d58-82c0-62b70a51d4bb,2186,,"[34.8, 20.9]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Left Wing,101,Barcelona,217,"['35dbcec4-1b54-40bb-a7c0-6959c247cc4f', '5a3682e9-644a-450e-b8f2-293affe5e963', 'f12e7f00-3de3-4dee-87c2-ddc55e4906a5']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.692,Carry,True,2019/2020
,,,,,"[28.8, 20.3]",,,,,,,,,,,,2.235244,,,,,,,,,,,,,,28e048e6-8b5c-4450-abd2-55938d310300,2189,,"[33.3, 20.9]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Left Wing,101,Barcelona,217,"['5a3682e9-644a-450e-b8f2-293affe5e963', 'f12e7f00-3de3-4dee-87c2-ddc55e4906a5', 'f2b5442a-da4d-4904-ac89-cca70da00efc']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.133,Carry,True,2019/2020
,,,,,"[34.3, 45.3]",,,,,,,,,,,,1.395979,,,,,,,,,,,,,,35c7f006-892b-4ba7-94c3-01ed0e5d2e89,2192,,"[27.3, 45.9]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,"['0b0432e7-4e94-4184-92e3-a7d0748f6ef1', '42ca56a2-4bf2-447c-a39d-c4d448f7bf0d']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.137,Carry,,2019/2020
,,,,,"[54.7, 35.9]",,,,,,,,,,,,2.770942,,,,,,,,,,,,,,4ed17808-beaf-4aeb-a72e-3f1407489234,2195,,"[48.0, 33.5]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,101,Barcelona,217,"['25df70bc-ed5a-408c-b8d0-67bc0c74dc3b', 'e7c84515-da37-4cda-a78c-dfed4bc44ab0']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.852,Carry,,2019/2020
,,,,,"[56.8, 37.8]",,,,,,,,,,,,0.656634,,,,,,,,,,,,,,adea2d97-ed65-461e-a251-91c58d136960,2198,,"[57.7, 40.6]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,101,Barcelona,217,"['294f8dbf-bf64-45ec-ab73-46be0c3b32f1', 'cb326ef7-4e17-4529-96b9-7a6b8ae14a53']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.509,Carry,,2019/2020
,,,,,"[52.7, 20.5]",,,,,,,,,,,,1.168955,,,,,,,,,,,,,,81ab580b-4a16-4b06-86d7-46441bfde937,2201,,"[50.6, 18.1]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['1cd711ef-5699-4cd5-954e-b0c0275df064', '7990851a-025b-4700-9e7a-86ec904a8d06']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.254,Carry,,2019/2020
,,,,,"[57.0, 23.5]",,,,,,,,,,,,1.270587,,,,,,,,,,,,,,fe3b23d9-3988-4ecc-8702-a9e1bec3beae,2204,,"[54.2, 26.5]",303504,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,101,Barcelona,217,"['3d67dd91-e5ae-4b07-ac5a-fa90d3dabfa2', 'c8764e18-f0d5-445d-9ca0-c81e8a83d9a5']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.301,Carry,,2019/2020
,,,,,"[74.3, 3.6]",,,,,,,,,,,,1.862468,,,,,,,,,,,,,,def0e9bf-4ea8-42b3-bd21-51cd9760fcdf,2209,,"[71.3, 5.7]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['8c8a2c76-872d-4cb8-9231-0b4569522559', 'e57ff6e9-6a8a-46f7-96e5-dabe24b4a5e4']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.423,Carry,,2019/2020
,,,,,"[70.1, 15.3]",,,,,,,,,,,,1.651302,,,,,,,,,,,,,,d3bc4a57-ccd5-4cc0-86e4-7c7a81a788ec,2212,,"[67.9, 9.1]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,101,Barcelona,217,"['1cffb454-8759-40ed-9204-6a3aa7a2b39e', 'c530e16a-5496-4bdf-8f82-96b971f32962']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.387,Carry,,2019/2020
,,,,,"[63.4, 21.8]",,,,,,,,,,,,1.704076,,,,,,,,,,,,,,dea38ff2-31cc-4da2-b6cb-d7fcc42f8e6a,2215,,"[64.9, 23.5]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,101,Barcelona,217,"['a1d8b2f9-0680-4f76-8509-866d9fcde57b', 'aa59ab18-2e7d-4a5c-94b0-67db47a5836a']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.967,Carry,,2019/2020
,,,,,"[66.2, 14.5]",,,,,,,,,,,,0.198552,,,,,,,,,,,,,,0a6793d3-f393-4010-a7cf-b15811b80db3,2218,,"[66.2, 14.5]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,101,Barcelona,217,"['981b423f-9e24-4bc3-830e-5bcab6a26331', 'f7599a26-d530-4d6e-bd7e-388042dc6c5a']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.530,Carry,,2019/2020
,,,,,"[51.0, 23.5]",,,,,,,,,,,,0.581796,,,,,,,,,,,,,,368a24df-1e01-49b6-81ce-ca9a5b9970bb,2221,,"[51.0, 23.5]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,101,Barcelona,217,"['5657030d-a963-45ed-9caa-21b218115b40', '7ae0bba4-203a-4267-834c-b1d226a8049b']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.331,Carry,,2019/2020
,,,,,"[55.3, 42.3]",,,,,,,,,,,,1.691007,,,,,,,,,,,,,,fc59575b-3cd6-45a2-9d26-293b1084e197,2224,,"[50.8, 44.2]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,"['6d64506b-b05a-49f2-8e63-bc11d6d4e7c9', 'cdbbed4e-b168-44c1-9005-b90b911785e3']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.588,Carry,,2019/2020
,,,,,"[91.9, 19.2]",,,,,,,,,,,,5.412388,,,,,,,,,,,,,,3ea0f380-5839-4a5a-9dda-04eee4f80aa5,2227,,"[83.5, 3.1]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['2d48a32d-6a26-4705-9de6-e19219293486', '5f992c2d-1fdd-4952-82f0-89fda0bc28c7']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.702,Carry,,2019/2020
,,,,,"[82.0, 24.7]",,,,,,,,,,,,0.752097,,,,,,,,,,,,,,23b7bd7d-970c-4533-b69b-1ea8b33a5155,2230,,"[82.0, 24.7]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,101,Barcelona,217,"['3984a0ff-f716-4c23-8fa9-bfc8b65c6b44', '8599c33b-d8d2-40c4-8a73-ff648f2bf44e']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.404,Carry,,2019/2020
,,,,,"[75.2, 42.1]",,,,,,,,,,,,4.99959,,,,,,,,,,,,,,a772fab5-5e8e-4099-a1bb-ff59c1b73efa,2233,,"[87.8, 25.8]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['3b2c1430-19dc-4be8-a873-d4fd431ced4d', '915ba928-e36e-4982-b645-f924703e3e6f', 'ab582e1b-bbd3-4274-80c2-be79d4fe116a']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.792,Carry,True,2019/2020
,,,,,"[76.7, 45.3]",,,,,,,,,,,,3.471943,,,,,,,,,,,,,,72f1aa36-ead0-49c0-b953-77e6949a8ad3,2238,,"[72.0, 59.8]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,101,Barcelona,217,"['67b719b3-ea88-4f0f-b9a1-431bc2e0022a', 'd5221931-7fe3-4118-8d95-0f997f98231b']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.869,Carry,,2019/2020
,,,,,"[76.3, 49.3]",,,,,,,,,,,,1.557649,,,,,,,,,,,,,,b5f789aa-b69e-4035-9ab5-22a0f41ea394,2241,,"[73.7, 41.0]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,101,Barcelona,217,"['89285285-7fb9-4058-805c-322802c37ca3', 'e6fd7857-1d9a-42f3-a56c-ce61ed4ff1d7']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.139,Carry,,2019/2020
,,,,,"[82.0, 70.7]",,,,,,,,,,,,2.104944,,,,,,,,,,,,,,50ddfb3f-b95b-4aa4-a978-63bc4f30ba6d,2244,,"[86.5, 74.8]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,101,Barcelona,217,"['0e79938a-4259-428f-a1b4-7a284326bcef', 'd6561778-38ee-4f82-a46e-feeafb79480b']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.140,Carry,,2019/2020
,,,,,"[61.7, 58.8]",,,,,,,,,,,,1.0746,,,,,,,,,,,,,,4fc30355-b854-4e16-8e1a-799d777445cb,2247,,"[61.7, 58.8]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,"['0cd004e5-9f9b-4782-99f9-0b02a61d8299', 'e63d1e62-1104-4faa-8948-1691c7692b67']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.633,Carry,,2019/2020
,,,,,"[71.1, 40.4]",,,,,,,,,,,,2.376673,,,,,,,,,,,,,,f505632f-de6b-432c-aeb9-cf3ae4d0dbef,2250,,"[73.3, 50.0]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,101,Barcelona,217,"['02c1da11-c769-47f0-928e-c4f7d69e2a03', 'bbd9d278-43a9-4c8f-a994-8268936ee1a8', 'f2d4aea5-d6b5-4c84-bfb2-93a6e029718f']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.853,Carry,True,2019/2020
,,,,,"[81.8, 27.7]",,,,,,,,,,,,3.829247,,,,,,,,,,,,,,bd2fed24-683d-4055-990a-6b56972871ee,2254,,"[78.4, 27.7]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Left Wing,101,Barcelona,217,"['8e954926-ce32-4587-9f39-5f4b1406e6a6', 'd1d602f2-bcaf-476c-aad6-27420685096f', 'ea5daec9-fcca-4e7e-8f8d-1c1de70fc568']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.921,Carry,True,2019/2020
,,,,,"[73.7, 48.7]",,,,,,,,,,,,0.627459,,,,,,,,,,,,,,23b70198-9e63-43b6-926c-e39571108b3a,2258,,"[73.7, 48.7]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['6b32717e-5b80-43ea-9e42-b51926c90fc6', '714ef7cb-d2ff-4da9-af66-a899829a4480']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.915,Carry,,2019/2020
,,,,,"[82.0, 53.6]",,,,,,,,,,,,1.263126,,,,,,,,,,,,,,8054e074-7f35-4bb7-ab78-f18ec26ddaa9,2261,,"[86.1, 50.0]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,101,Barcelona,217,"['2fbb59c1-2c10-4185-9ac4-8e2a49dc2968', 'd17feea6-075d-4517-899c-83fd617b4b2f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.203,Carry,,2019/2020
,,,,,"[85.3, 69.2]",,,,,,,,,,,,0.615581,,,,,,,,,,,,,,cd572c14-15f1-40da-85da-dbea5d87768f,2264,,"[84.8, 70.3]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,101,Barcelona,217,"['8e7aa249-c5e2-49ce-a407-13fd14979d6b', 'de6b88a4-5452-4906-b510-9281e22a1ed3']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.743,Carry,,2019/2020
,,,,,"[97.4, 67.3]",,,,,,,,,,,,0.664806,,,,,,,,,,,,,,be65e4ca-af30-4e91-a40a-84b574ec55e8,2267,,"[99.4, 69.7]",303504,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,101,Barcelona,217,"['5bd2253c-55fd-468b-9231-3a0ff5239205', 'a0e20f53-3ebb-4bcf-b339-819a9e99a0d2']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.820,Carry,,2019/2020
,,,,,"[83.8, 60.7]",,,,,,,,,,,,1.785168,,,,,,,,,,,,,,cf655964-11eb-4978-a8bf-a871341ac331,2270,,"[83.8, 60.7]",303504,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,101,Barcelona,217,"['14880170-8a36-43d7-9825-0aaebeb89688', '284de597-27c8-435b-bc6c-5e61bab4c361']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.689,Carry,,2019/2020
,,,,,"[73.7, 62.6]",,,,,,,,,,,,0.157482,,,,,,,,,,,,,,c7c9549f-9db9-4305-8e6f-26c5f2d235db,2273,,"[74.8, 62.8]",303504,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,101,Barcelona,217,"['0245444d-12c7-46cf-993e-8aeb008128f3', 'efa7ac41-1d64-4e43-a79e-de03860d11d0']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.743,Carry,,2019/2020
,,,,,"[88.5, 75.0]",,,,,,,,,,,,0.805993,,,,,,,,,,,,,,dfbfa855-e215-4e0f-aa14-74c6b55c7e57,2276,,"[88.5, 75.0]",303504,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,101,Barcelona,217,"['c165fea8-87e5-45bc-9cbb-12fcbf3ed252', 'd22d3817-f6b3-4b49-83d3-bbdf0bb96195']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.273,Carry,,2019/2020
,,,,,"[94.7, 75.2]",,,,,,,,,,,,1.182043,,,,,,,,,,,,,,bb895aca-8bc0-4a5d-824a-3922c6107143,2279,,"[98.7, 69.9]",303504,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,101,Barcelona,217,"['153d0d6a-14fd-488b-8b6d-8d1edf860d8c', 'dac5acce-ad5c-4d19-bb80-7077e0c65c4c', 'fad0282f-7655-4472-891f-3e2411a814df']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.920,Carry,True,2019/2020
,,,,,"[84.8, 68.2]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,2113c164-346d-4884-8f02-b3dfa36c9d6f,2283,,"[84.8, 68.2]",303504,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,101,Barcelona,217,"['0a669703-3ac6-475f-94ae-9b2c1cb49319', 'f2193276-dca3-4483-b95c-8bcc3773b9aa', 'f4fcac13-9493-4e22-b9f6-f2d270f6a0e5']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.719,Carry,True,2019/2020
,,,,,"[70.1, 60.5]",,,,,,,,,,,,2.67596,,,,,,,,,,,,,,2481aad5-0c00-4f40-bb06-f7588bdefcd8,2288,,"[68.1, 61.3]",303504,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,102,Barcelona,217,"['a76d159a-47bd-45a1-be6c-713ce5da3e7d', 'e95f94ee-bb04-459a-8499-db54d8c6aa7a']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.007,Carry,,2019/2020
,,,,,"[40.0, 54.5]",,,,,,,,,,,,1.222526,,,,,,,,,,,,,,15c2c901-2f03-4b03-8ebe-2651e09273fe,2297,,"[34.6, 57.5]",303504,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,103,Levante UD,221,"['63fe067e-2e67-47db-90e9-1c11bc2e7b24', '7e132aaf-2479-4c0b-816b-8f1a74f07b98', '8f3c836e-2c52-4d23-9c30-f6ec10c88e08']",24,,,,,,,,,,,,,,,,,Levante UD,221,00:07:24.775,Carry,True,2019/2020
,,,,,"[51.2, 16.0]",,,,,,,,,,,,2.417282,,,,,,,,,,,,,,29824ff3-c9e7-4433-8efe-49c8a9c5feda,2313,,"[54.9, 15.3]",303504,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,104,Barcelona,217,"['309d1cd8-ba89-4528-b066-09451fcebe16', 'ef700321-7692-4a55-aa52-dbc97bc5759f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.940,Carry,,2019/2020
,,,,,"[42.5, 19.8]",,,,,,,,,,,,2.156643,,,,,,,,,,,,,,bb9f1c92-1a0f-4bb8-a9f3-6c11a13b7d36,2316,,"[40.8, 19.8]",303504,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,104,Barcelona,217,"['9611e1ce-f3b0-4187-8d06-6099f14a50c7', '9ce2b6c3-f33b-41fd-aaeb-3844c9292f68']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.411,Carry,,2019/2020
,,,,,"[63.2, 22.8]",,,,,,,,,,,,0.160622,,,,,,,,,,,,,,098142e1-b3e9-4b47-9f40-a4d1b6c1460f,2319,,"[63.2, 22.8]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Pérez Sayol,25006.0,Left Wing,104,Barcelona,217,"['2ced950e-4aa6-423f-82de-f937392e64b0', '8a8b4f14-e420-434a-9890-f1bb5026d361']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.710,Carry,,2019/2020
,,,,,"[77.3, 13.8]",,,,,,,,,,,,4.654757,,,,,,,,,,,,,,b7a898fa-9d42-4467-bd35-d6a6a185e582,2322,,"[69.4, 3.6]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Left Back,104,Barcelona,217,"['0f9507b9-9ddf-4ec6-b106-33e23c596bba', '510ae474-5410-4619-bf2f-e49b7e3ade8a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.993,Carry,,2019/2020
,,,,,"[77.1, 29.0]",,,,,,,,,,,,3.757221,,,,,,,,,,,,,,7b0b9612-2381-43b8-a9d5-5c39aeabf302,2325,,"[71.3, 23.9]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,104,Barcelona,217,"['0fab5bd8-4fdf-4105-b5ae-82c11f99e823', '3a7abf25-f79d-498a-9cde-6c6e313817d0']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.742,Carry,,2019/2020
,,,,,"[84.2, 68.8]",,,,,,,,,,,,1.280426,,,,,,,,,,,,,,3636db52-c9b7-4c21-a065-a06478365b07,2328,,"[80.5, 64.5]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,104,Barcelona,217,"['460d2927-72d7-46dd-a848-34d3dbd6a133', '8ec6250e-9e02-4d54-a641-6736630af8b3']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:08:14.804,Carry,,2019/2020
,,,,,"[83.5, 49.1]",,,,,,,,,,,,3.440348,,,,,,,,,,,,,,9dfc7a3d-5690-4aed-861a-d84fb586f7d8,2331,,"[84.8, 59.0]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,104,Barcelona,217,"['630fac36-31a1-4143-b534-15c3707fff35', 'ae912b70-bd32-460d-8a00-ffb7d9b1cbeb', 'e476e05d-83f6-4277-9203-977eca0f359b']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.941,Carry,True,2019/2020
,,,,,"[40.2, 23.7]",,,,,,,,,,,,1.153538,,,,,,,,,,,,,,95d710eb-cf64-4807-884a-02e9f656f0e8,2338,,"[35.3, 25.8]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,105,Levante UD,221,"['5532110b-e050-4b20-a52e-1091953617b3', 'c8927838-83d3-4ec6-af9e-655bc0a8605c', 'e5cc6099-7120-40b2-911c-63190d233bed']",22,,,,,,,,,,,,,,,,,Levante UD,221,00:08:22.483,Carry,True,2019/2020
,,,,,"[54.3, 4.9]",,,,,,,,,,,,2.563556,,,,,,,,,,,,,,34974345-0136-4e22-b765-8c4fef356e70,2345,,"[33.1, 12.1]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Clerc Martínez,23948.0,Left Back,105,Levante UD,221,"['0fad51a2-ccfd-4d6f-bb21-78ca7c6bbc13', '349b6adf-5cd7-41bc-b520-e8df3ca14297', '93048446-553b-48fa-a058-feeb90f40dac']",26,,,,,,,,,,,,,,,,,Levante UD,221,00:08:26.167,Carry,True,2019/2020
,,,,,"[3.3, 55.5]",,,,,,,,,,,,2.854132,,,,,,,,,,,,,,f3012503-d353-495a-a2c6-db8ff340228b,2351,,"[2.0, 55.8]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,105,Levante UD,221,"['354f142d-e400-42a7-8af0-5169d08c8837', '8aab24db-a8c8-4a4e-abf3-ee14e55b7558']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.168,Carry,,2019/2020
,,,,,"[92.6, 71.2]",,,,,,,,,,,,3.318336,,,,,,,,,,,,,,cba689d2-16b8-4234-aa08-7e760f931371,2355,,"[74.6, 63.5]",303504,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,105,Levante UD,221,"['28f1adc0-da86-4229-8dec-93fc0ad2aab2', '30526015-405c-4192-8ec8-f54912816be7']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:08:39.678,Carry,,2019/2020
