ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.2811,,,,,,,,,,,,,c102ec01-05e3-4605-b32d-3bb5423f38f4,369,,"[12.7, 48.0]",69306,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Míchel Macedo Rocha Machado,6922.0,Right Back,19,Barcelona,217,"['0ca81328-e593-40a7-8120-4a480c08de87', '6788a155-928b-43ba-8eea-2ac923ed98b4']",33,,,,,,,,,,,,,,,,,,Almería,403,00:07:33.703,Pressure,,2010/2011
,,,,,,,,,True,,,,,1.056248,,,,,,,,,,,,,9d72a76c-da1d-478f-bfc5-6b6ad7fc7ecc,386,,"[42.7, 23.1]",69306,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,21,Barcelona,217,"['9e521f85-8ee5-4399-87ed-7528699b0bf5', 'e36f947c-7718-4601-baa1-20dbb495b4b4']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.698,Pressure,,2010/2011
,,,,,,,,,,,,,,0.948697,,,,,,,,,,,,,d7fd86b4-a091-47fd-80b7-5c025b675f1e,394,,"[76.6, 31.0]",69306,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Right Center Forward,22,Barcelona,217,['ab733fc7-6803-43ef-9fc2-852ae2ce47e1'],34,,,,,,,,,,,,,,,,,,Almería,403,00:08:34.195,Pressure,,2010/2011
,,,,,,,,,True,,,,,2.552344,,,,,,,,,,,,,4c3c692f-2e40-4da5-bdf3-bc8a4de02680,406,,"[78.1, 71.0]",69306,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,23,Almería,403,"['6f50ae7c-71a0-442d-b190-f4707e4386da', '95eca757-92c1-4a03-a8e7-5220743d3ee8']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.067,Pressure,,2010/2011
,,,,,,,,,,,,,,2.458696,,,,,,,,,,,,,0cac69ef-568d-4608-843f-7775a6509649,412,,"[63.0, 54.7]",69306,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,24,Almería,403,"['34f7a08d-1ab4-4720-a275-777eb28fd9aa', '794eba1e-a521-41ce-b6ab-f7b3a4c0b673']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.435,Pressure,,2010/2011
,,,,,,,,,,,,,,0.935244,,,,,,,,,,,,,0cab2a82-c91c-41ce-9bb4-7db6b29abb44,429,,"[28.2, 38.8]",69306,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Modeste M''bami,26648.0,Right Center Midfield,25,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Almería,403,00:09:30.211,Pressure,,2010/2011
,,,,,,,,,,,,,,0.601178,,,,,,,,,,,,,c67e2d16-aa3a-4d42-a7a3-8d0785f615d5,443,,"[29.0, 31.4]",69306,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Darío Bernardello,26651.0,Center Defensive Midfield,25,Barcelona,217,['84ad392d-334c-424c-a90d-c8f54bf83e14'],43,,,,,,,,,,,,,,,,,,Almería,403,00:09:43.461,Pressure,,2010/2011
,,,,,,,,,,,,,,1.463387,,,,,,,,,,,,,03610829-d469-4fd6-8ad8-70aae91867da,450,,"[25.8, 47.4]",69306,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Modeste M''bami,26648.0,Right Center Midfield,25,Barcelona,217,['1354e925-7256-4d55-882c-d63d4714dafb'],46,,,,,,,,,,,,,,,,,,Almería,403,00:09:46.361,Pressure,,2010/2011
,,,,,,,,,,,,,,0.651168,,,,,,,,,,,,,39f6b0bc-6583-4963-b50c-9844f820b72b,479,,"[64.6, 42.7]",69306,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Right Center Forward,25,Barcelona,217,"['08d89803-e61c-49a7-a038-dd756ad62d89', '34856b90-5905-4103-9093-d078426dafd8']",18,,,,,,,,,,,,,,,,,,Almería,403,00:10:18.218,Pressure,,2010/2011
,,,,,,,,,,,,,,0.563292,,,,,,,,,,,,,44d26a2a-bb6c-45b2-8cdd-1454be15eeb1,501,,"[15.8, 26.4]",69306,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,25,Barcelona,217,"['88dac32f-ef0e-470c-b3e2-cd74e5bee85f', 'e780d029-627b-45ba-bca0-b587293bc805']",39,,,,,,,,,,,,,,,,,,Almería,403,00:10:39.895,Pressure,,2010/2011
,,,,,,,,,,,,,,2.829848,,,,,,,,,,,,,904e0839-1807-4392-b8c5-7bf36f3b6db1,524,,"[40.6, 72.0]",69306,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Míchel Macedo Rocha Machado,6922.0,Right Back,26,Barcelona,217,['d25d335a-91c7-49aa-b0c5-66163ca502b6'],30,,,,,,,,,,,,,,,,,,Almería,403,00:11:30.164,Pressure,,2010/2011
,,,,,,,,,True,,,,,0.668705,,,,,,,,,,,,,833fafcd-0ff6-470e-baaf-1a0d523ba1ec,538,,"[88.3, 20.4]",69306,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,26,Barcelona,217,['5c57c6d4-9394-4f4f-97c5-a13d356c9418'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.974,Pressure,,2010/2011
,,,,,,,,,,,,,,0.681187,,,,,,,,,,,,,43710937-8bdf-4050-abbb-f1aea9149535,557,,"[31.4, 31.9]",69306,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,26,Barcelona,217,['8efb4e4b-8026-46f9-aeea-b9314a80ae36'],58,,,,,,,,,,,,,,,,,,Almería,403,00:11:58.676,Pressure,,2010/2011
,,,,,,,,,,,,,,0.892734,,,,,,,,,,,,,35cd5369-c410-42d1-8d69-7a1246f69e60,577,,"[39.9, 41.9]",69306,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,27,Almería,403,['801df698-2000-409d-8842-caa40837d770'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.264,Pressure,,2010/2011
,,,,,,,,,,,,,,0.325737,,,,,,,,,,,,,dcaf587b-9405-4121-b10c-352b343fbac4,578,,"[42.2, 39.5]",69306,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,27,Almería,403,,54,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.157,Pressure,,2010/2011
,,,,,,,,,,,,,,2.091683,,,,,,,,,,,,,9b56855a-fef7-4f41-96a9-748e1d4a95a3,583,,"[55.1, 43.1]",69306,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,27,Almería,403,"['13ea9330-c5c3-4c93-b5c2-da111b94c4d7', '79dc8308-60f7-45e9-94ec-fe99ef7fd00d', 'd6e9416f-3e8e-4d85-b9e3-0df8c34c9bbf']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.064,Pressure,,2010/2011
,,,,,,,,,,,,,,0.561363,,,,,,,,,,,,,3967e448-31bf-43dc-8680-7019edde1b60,600,,"[10.4, 20.8]",69306,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,28,Barcelona,217,['62fdc31d-a62d-4f4e-9ec2-c7f4c035fae0'],17,,,,,,,,,,,,,,,,,,Almería,403,00:13:17.768,Pressure,,2010/2011
,,,,,,,,,,,,,,1.64767,,,,,,,,,,,,,a0627c88-9ecf-4b29-bb9f-2c849eb31ce4,607,,"[70.4, 27.8]",69306,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,29,Almería,403,"['20060d59-c31b-4e38-96f3-6f5e0502f0cf', '98991e71-9339-4707-b801-ce091f1e7de4']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:27.196,Pressure,,2010/2011
,,,,,,,,,,,,,,4.784393,,,,,,,,,,,,,24ab5c63-62d8-4de4-ae35-e96224833224,611,,"[38.5, 9.0]",69306,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,29,Almería,403,"['154a1bf4-7541-4f17-aa01-ef5a93edcf0f', '6e7a359e-1f0c-4507-b5b2-d8cdaa88765b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.670,Pressure,,2010/2011
,,,,,,,,,,,,,,3.155467,,,,,,,,,,,,,46f2cce9-6c08-4be6-8c22-f268cdc90ba7,614,,"[33.6, 13.2]",69306,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,29,Almería,403,"['154a1bf4-7541-4f17-aa01-ef5a93edcf0f', '628d2834-4d43-47f7-8cc2-54dddb05dfd9']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:36.454,Pressure,,2010/2011
,,,,,,,,,,,,,,1.608106,,,,,,,,,,,,,d7defa23-f70d-4d7f-b939-67cc03705ef8,616,,"[42.2, 27.8]",69306,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,29,Almería,403,"['4be214fe-aa31-4138-a310-3a1ca588aca8', '79e2848c-5d8b-4d7f-89c1-1fc4f3091a67']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:40.262,Pressure,,2010/2011
,,,,,,,,,,,,,,1.647217,,,,,,,,,,,,,e096e3a7-5a7a-4d86-902a-287e1e44cc89,632,,"[77.9, 44.8]",69306,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,30,Barcelona,217,"['7a693998-35bf-4b76-9d89-3370195c3a4d', '9512be15-4d61-4cf4-bcdc-0f0abd3503a6', 'ef4d4dd2-d46f-4f56-9a14-15886f464ba6']",13,,,,,,,,,,,,,,,,,,Almería,403,00:14:13.654,Pressure,,2010/2011
,,,,,,,,,,,,,,1.863099,,,,,,,,,,,,,7f1bb936-465a-48eb-966c-0914ad0f337c,654,,"[27.2, 14.6]",69306,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Manuel Ortiz Palazón,26440.0,Left Back,30,Barcelona,217,"['1211f988-d373-4c50-b22a-eb3f04b556e6', '2145d7da-6a0a-45d3-9b69-da3433e9f82c', '2ab808b9-67b9-4458-b643-ef7ac67b6e07', 'b2e862eb-dfa0-4201-a629-c91a4ba37ab0']",31,,,,,,,,,,,,,,,,,,Almería,403,00:14:31.123,Pressure,,2010/2011
,,,,,,,,,,,,,,1.033775,,,,,,,,,,,,,d9a9640b-d7d8-4a00-b18e-7129b7ff30d9,663,,"[15.8, 25.1]",69306,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,30,Barcelona,217,"['1d5463b4-ae5c-4623-8bf4-fef8ce6f1f64', '30b01b1b-6a3d-476b-8354-c46f29055556', '7b15db7f-5d5d-4456-a97a-4dc2c2c637db', 'b8ac141d-1c1b-46d3-83c3-bf00edc16754']",35,,,,,,,,,,,,,,,,,,Almería,403,00:14:35.647,Pressure,,2010/2011
,,,,,,,,,,,,,,0.379117,,,,,,,,,,,,,5a8a9451-79a3-4dfd-a237-38ad866e04ed,676,,"[95.9, 39.2]",69306,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,31,Barcelona,217,['8958735d-3b11-4228-98fe-ba51a439b676'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:04.299,Pressure,,2010/2011
,,,,,,,,,,,,,,1.295847,,,,,,,,,,,,,04083874-16d9-49ab-9314-7052a3555418,680,,"[20.0, 55.6]",69306,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,31,Barcelona,217,"['3379003d-c987-46e5-b6df-e1bef1f0f5b4', '3bb1b3ec-7d64-4052-a6b5-6e48336084fb']",7,,,,,,,,,,,,,,,,,,Almería,403,00:15:07.976,Pressure,,2010/2011
,,,,,,,,,,,,,,1.626251,,,,,,,,,,,,,11714e40-a521-459a-932f-103f4eaf39ea,690,,"[85.2, 46.8]",69306,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,31,Barcelona,217,"['93972dc7-2857-49d1-a293-33fe704c82e1', 'fd23753d-9201-4d1c-bd0a-e45b74216565']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:14.427,Pressure,,2010/2011
,,,,,,,,,True,,,,,0.602438,,,,,,,,,,,,,2ad3ff47-d798-4a90-ab03-929b95f140dd,693,,"[78.8, 51.9]",69306,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,['fd23753d-9201-4d1c-bd0a-e45b74216565'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.885,Pressure,,2010/2011
,,,,,,,,,,,,,,1.729478,,,,,,,,,,,,,4813d3f5-bec3-48ea-bf43-91da7bf3d22b,697,,"[34.6, 17.6]",69306,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Manuel Ortiz Palazón,26440.0,Left Back,31,Barcelona,217,['70b8997b-f3e0-429c-b778-3a65a2c0cd7e'],18,,,,,,,,,,,,,,,,,,Almería,403,00:15:18.142,Pressure,,2010/2011
,,,,,,,,,,,,,,1.737391,,,,,,,,,,,,,a5713ffb-8194-47db-91e0-9cd893f941d1,723,,"[41.3, 34.0]",69306,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,33,Barcelona,217,"['229a8e94-ffb4-432b-bee3-8c7e5fb09f6d', '94bc76db-a4d9-47ce-ad02-22e5276b3f27', 'b5d51fcc-e3cf-48d3-9773-f8965003d30e']",10,,,,,,,,,,,,,,,,,,Almería,403,00:16:10.361,Pressure,,2010/2011
,,,,,,,,,,,,,,0.4765,,,,,,,,,,,,,0657dc70-b6ae-4f2f-a48b-17179c2ce378,770,,"[32.0, 31.3]",69306,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,35,Barcelona,217,"['51553b93-b9df-4e58-b4ec-f8956853fd51', 'd003f3b2-aa7b-468b-9354-e41a5328a3d4']",51,,,,,,,,,,,,,,,,,,Almería,403,00:17:51.239,Pressure,,2010/2011
,,,,,,,,,,,,,,1.216824,,,,,,,,,,,,,e8000025-3e06-4c53-98be-76da501b6bcc,772,,"[21.9, 33.8]",69306,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Modeste M''bami,26648.0,Right Center Midfield,35,Barcelona,217,"['7eaaa529-da71-444e-98af-231a2617d8b8', '830dd60d-3e05-4129-a58e-f06808674b94', '88ccdaaf-2fdc-4ed8-9471-872935a1e610']",51,,,,,,,,,,,,,,,,,,Almería,403,00:17:51.977,Pressure,,2010/2011
,,,,,,,,,,,,,,0.5364,,,,,,,,,,,,,02cacc90-6371-4058-91b8-1db2c9f28f97,787,,"[21.8, 44.3]",69306,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Modeste M''bami,26648.0,Right Center Midfield,35,Barcelona,217,"['7ce5289e-8dd0-48a1-b943-e8864ddffc8b', 'f2b7e2f2-98ba-4ef6-8461-9510e3a9132c']",59,,,,,,,,,,,,,,,,,,Almería,403,00:17:59.502,Pressure,,2010/2011
,,,,,,,,,,,,,,0.632683,,,,,,,,,,,,,cc7bace1-b724-4815-8ed0-d3b66b255c2c,817,,"[55.7, 55.6]",69306,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,37,Barcelona,217,['f3557d67-bdce-4479-a882-5195db9ef5f4'],44,,,,,,,,,,,,,,,,,,Almería,403,00:19:44.122,Pressure,,2010/2011
,,,,,,,,,True,,,,,1.215537,,,,,,,,,,,,,1e1eb2e9-38f4-43d0-a59e-2e7bdb6eb11f,837,,"[36.3, 34.6]",69306,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,38,Almería,403,"['ccfde521-7072-45d1-a18a-822b042ab19e', 'd051c6b0-ca5a-4ada-939e-2e62d91881c5']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.350,Pressure,,2010/2011
,,,,,,,,,,,,,,1.792944,,,,,,,,,,,,,2b8c9f9a-8fdd-48b9-8407-2d144ab7cda9,853,,"[41.5, 66.4]",69306,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos García Badías,26439.0,Right Center Back,39,Barcelona,217,"['5fb659d6-b913-4366-838e-0b26dd8b9474', '644d4947-1475-4062-8c83-57097ccf56bc']",26,,,,,,,,,,,,,,,,,,Almería,403,00:20:26.422,Pressure,,2010/2011
,,,,,,,,,,,,,,4.44233,,,,,,,,,,,,,7bf9ae21-dfa5-4dc8-85ec-5db678cb8845,863,,"[62.5, 32.9]",69306,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Daniel Piatti,6763.0,Right Center Forward,39,Barcelona,217,"['0902b7db-27eb-4dce-8254-713c4ab67ac5', '2498cbf1-93aa-4e5d-b23d-f77a72f7b33b']",36,,,,,,,,,,,,,,,,,,Almería,403,00:20:36.950,Pressure,,2010/2011
,,,,,,,,,,,,,,1.326802,,,,,,,,,,,,,a1e263bd-86b5-4f4c-a27a-e524b8f2a223,877,,"[40.5, 5.7]",69306,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Ortiz Palazón,26440.0,Left Back,40,Barcelona,217,"['2833aaf2-ec21-4907-8b7d-dff69eaedb62', '386e925b-de73-4c4a-9029-c2130151968c']",54,,,,,,,,,,,,,,,,,,Almería,403,00:20:54.517,Pressure,,2010/2011
,,,,,,,,,,,,,,1.130626,,,,,,,,,,,,,00c8d280-5643-414d-a6cc-0581e9f4f85a,921,,"[34.4, 15.0]",69306,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,40,Barcelona,217,"['8839f333-d978-4baf-9820-61eac23799c0', 'b473929f-20b9-4e33-bcaa-c7a09e4245f6']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.268,Pressure,,2010/2011
,,,,,,,,,,,,,,1.5397,,,,,,,,,,,,,91319eea-8e3e-4291-bf24-ac34e4947794,933,,"[5.3, 59.6]",69306,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos García Badías,26439.0,Right Center Back,42,Barcelona,217,"['16056593-3dd9-413c-aafe-aa49944711f9', '3f7cfd87-8a5e-4dcd-9a00-a0d7491a774c']",35,,,,,,,,,,,,,,,,,,Almería,403,00:21:35.733,Pressure,,2010/2011
,,,,,,,,,,,,,,1.856023,,,,,,,,,,,,,d1d02c7d-409b-4dcc-8cf3-29e52046052c,942,,"[58.1, 43.6]",69306,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,43,Almería,403,"['21b51a09-ee36-4caf-b296-c4679199395e', '2218a06c-0e47-4467-bb10-e046331b05d2', 'b8d33e0a-c748-4c04-af39-d50659fac761']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.434,Pressure,,2010/2011
,,,,,,,,,,,,,,1.990094,,,,,,,,,,,,,6e74740d-bd23-4f79-bef1-dadfdc9991d9,950,,"[71.7, 73.4]",69306,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Míchel Macedo Rocha Machado,6922.0,Right Back,45,Barcelona,217,"['306cb761-dabf-4e72-b0d0-1810140757cc', '7f424ea3-16b8-49d1-9973-35ea54a1e92f', 'ad82bfbe-f7c7-46a1-bbb8-2a0d256aaf67']",30,,,,,,,,,,,,,,,,,,Almería,403,00:22:30.727,Pressure,,2010/2011
,,,,,,,,,,,,,,1.135008,,,,,,,,,,,,,bd8e9eec-fe82-4cbc-95aa-0e6e14dcc6ea,957,,"[22.2, 34.1]",69306,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,46,Almería,403,"['642cda2c-6bb0-4585-97bc-d385271872f7', '7e4b9213-db22-4e47-aca8-6cb028f74cb6', '9fd819df-a0c8-4295-baac-f61242f30c1b']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.869,Pressure,,2010/2011
,,,,,,,,,,,,,,1.226572,,,,,,,,,,,,,185c2b4f-7997-4581-8ef8-9b5676d29d6f,967,,"[83.6, 66.7]",69306,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,48,Barcelona,217,"['949e64a9-c4ff-4728-938d-852ef7c0a12e', 'f2a9d9a1-20cb-40b1-9b5f-def4c02475b1']",21,,,,,,,,,,,,,,,,,,Almería,403,00:23:21.185,Pressure,,2010/2011
,,,,,,,,,,,,,,1.156983,,,,,,,,,,,,,c2076abf-04e3-499b-8fd5-b361dc47badd,980,,"[43.7, 63.3]",69306,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Modeste M''bami,26648.0,Right Center Midfield,48,Barcelona,217,"['1424a768-226e-47fc-adbe-2db2f075c8f9', '6fe505c6-ec72-4685-bc85-58943e75a2d2']",38,,,,,,,,,,,,,,,,,,Almería,403,00:23:38.756,Pressure,,2010/2011
,,,,,,,,,,,,,,1.268711,,,,,,,,,,,,,4b65b08b-007c-47b6-b786-fd841f8b8f16,1000,,"[44.2, 7.1]",69306,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,48,Barcelona,217,['75b28622-7223-42e2-9c3e-5940b6a0dfed'],52,,,,,,,,,,,,,,,,,,Almería,403,00:23:52.213,Pressure,,2010/2011
,,,,,,,,,,,,,,0.767343,,,,,,,,,,,,,5e66cbe1-1fce-4add-b711-5f2afb10e235,1021,,"[34.2, 23.2]",69306,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,48,Barcelona,217,['f69e81c3-80c3-465d-a4a6-3388202f6dde'],15,,,,,,,,,,,,,,,,,,Almería,403,00:24:15.503,Pressure,,2010/2011
,,,,,,,,,True,,,,,0.764689,,,,,,,,,,,,,5e6dc2c7-64c1-4e29-b83d-b4aad16d656b,1034,,"[84.9, 45.5]",69306,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,48,Barcelona,217,['2e69b49a-8b14-49ba-b27d-3b4ae251dc82'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.195,Pressure,,2010/2011
,,,,,,,,,True,,,,,0.700519,,,,,,,,,,,,,b724a07e-e778-46b6-aca1-579b97dd43a3,1035,,"[78.1, 55.7]",69306,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,48,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.412,Pressure,,2010/2011
,,,,,,,,,True,,,,,1.088501,,,,,,,,,,,,,3754fe76-4e52-42ee-b25b-e8648e78e70e,1039,,"[76.4, 49.7]",69306,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,48,Barcelona,217,['eba9e854-883a-4cad-b7db-3314db99f687'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.281,Pressure,,2010/2011
,,,,,,,,,,,,,,0.356393,,,,,,,,,,,,,6866ba89-8070-4218-9be3-77a30816284a,1123,,"[50.1, 14.4]",69306,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,50,Barcelona,217,,50,,,,,,,,,,,,,,,,,,Almería,403,00:25:50.458,Pressure,,2010/2011
,,,,,,,,,,,,,,1.011306,,,,,,,,,,,,,ceb779e5-95c7-4e39-9834-5beb5fc2841a,1157,,"[41.6, 34.9]",69306,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,51,Almería,403,"['1ddfe9d3-e593-4cc5-8794-21625a92d789', '32d8117a-ac33-4900-8729-a1ace6efe8ca', '848cad0f-e773-4435-8617-bd9a3f236cae']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.119,Pressure,,2010/2011
,,,,,,,,,,,,,,1.614536,,,,,,,,,,,,,f27ec15b-1d70-4917-8ce8-2d06be7de3f9,1173,,"[81.7, 15.3]",69306,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,53,Almería,403,"['3580a6cc-b216-44ed-af5a-c5cbb35e21bc', 'e572ea8b-a3fd-48f7-8084-0738616932c4']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.930,Pressure,,2010/2011
