50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,True,,,,,,2.924701,,,,,,,,,,,,,,d949a72a-1953-4932-80bb-76ef847ae98a,717,,"[11.4, 53.7]",265839,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,33,Sevilla,213,['83a6eaa8-2660-49ce-a7f7-4f1354d601b7'],56,,,,,,,,,,,,,,,,,Sevilla,213,00:14:56.476,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.828678,,,,,,,,,,,,,,42ef5019-91a8-4f7e-92a1-1d56317558eb,729,,"[89.4, 54.2]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Sevilla,213,"['04e24611-dca3-4af9-86b2-63b5e6b4f595', 'aef2c91e-1cc0-47b7-9142-b7a387b0a7d4']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.542,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.66984,,,,,,,,,,,,,,e2796f72-15d3-41b4-9496-cd6f1147f4e1,734,,"[83.6, 74.2]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,33,Sevilla,213,"['1b41cc84-3ef3-43e8-9131-95f8c0b1da88', 'acbb09a2-4b92-47c6-9f49-f4da46c22e9f', 'b516555d-fc5d-4447-ae6e-b3526a5ecf6d']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:15:12.571,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.506651,,,,,,,,,,,,,,f3f5f091-d63d-4520-ac7b-bf107468ad3e,749,,"[24.8, 9.5]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,34,Barcelona,217,"['2233803c-97bd-4edc-8371-0736d10598e6', 'b925ada6-031e-411e-a705-3bbd433605bd']",28,,,,,,,,,,,,,,,,,Sevilla,213,00:15:28.857,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.442189,,,,,,,,,,,,,,53caca1f-9564-4490-85bb-ed02cefa4594,754,,"[20.2, 5.2]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,34,Barcelona,217,"['705586e9-6a6f-48b4-b0c7-2bd95531e259', '9b3b09bf-3183-4bc5-85a1-f73ae4eac3ad']",30,,,,,,,,,,,,,,,,,Sevilla,213,00:15:30.561,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.112051,,,,,,,,,,,,,,4dbd22d1-6f85-4a99-bcec-a4df8ca89562,778,,"[88.8, 9.4]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,36,Sevilla,213,"['ac81cff9-2615-45f2-82b0-af831058ff97', 'c3764edf-5c99-4d79-b6d9-4bc3eff7986f', 'faff1ab1-7ccc-4322-97de-ba5613d16edd']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:16:09.922,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.710885,,,,,,,,,,,,,,b4fe3fb7-c702-4276-bd94-da6a74685e8a,787,,"[100.1, 10.8]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,37,Sevilla,213,"['29952916-3858-4492-aba2-3282c10a5e9a', 'fb880884-b87c-449e-b629-15cd6316f39c']",27,,,,,,,,,,,,,,,,,Sevilla,213,00:16:27.777,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.702274,,,,,,,,,,,,,,65da9cba-fa03-43a4-b043-96cb4674d152,808,,"[48.9, 75.6]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Machín Pérez,6841.0,Right Wing,38,Barcelona,217,['41518c63-5361-4f32-9181-2dbc2c48d286'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:16:57.239,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.601774,,,,,,,,,,,,,,ff8d6049-57e7-46e1-bc39-356cf33c6bee,809,,"[41.3, 77.0]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,38,Barcelona,217,"['eeaa34ff-c943-4a14-9137-af3d0c1b04a7', 'eedaad85-8155-497b-8070-6f65b727200b']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:16:58.873,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.734689,,,,,,,,,,,,,,746a9198-4ce3-4b12-be00-7e412f5b3cbc,817,,"[17.8, 67.0]",265839,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adil Rami,3253.0,Right Center Back,38,Barcelona,217,"['468efb90-e9b5-4dc1-b0e0-d8c0b809412c', 'f20f710a-8412-4d91-b64a-7055207e447d']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:17:01.746,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.692444,,,,,,,,,,,,,,ef6d420e-104e-464a-8009-f6c9412f0f18,863,,"[29.0, 55.6]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Timothée Kolodziejczak,10476.0,Left Center Back,39,Barcelona,217,"['62d3c16f-5fff-41e0-b35a-0c12fd1e7cec', '98d4b5fd-899a-4091-92a3-8a676ef4fa7f']",17,,,,,,,,,,,,,,,,,Sevilla,213,00:18:17.226,Pressure,,2015/2016
,,,,,,,,,,,,,True,,,,,,2.248647,,,,,,,,,,,,,,4bc84891-61cb-4e36-a4e5-6aeed5799654,873,,"[75.6, 5.4]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,40,Sevilla,213,['33dd87cc-755c-43a5-aa0c-72056fd46de9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.783,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.091484,,,,,,,,,,,,,,bcffbe4b-9288-4637-9f99-81303e90282a,875,,"[92.6, 17.6]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Sevilla,213,"['964bf7a1-9c26-4f5f-8acb-430285729969', 'c7845b59-99b9-45dc-8443-f382bd1eaf15', 'de627f52-f00c-46bb-ab39-4bc0acb8c38c']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.854,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.216842,,,,,,,,,,,,,,523290eb-5e32-4e99-bfc0-afa9a1c9c576,881,,"[90.3, 6.3]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,40,Sevilla,213,"['7a185455-31c8-43ef-b775-a126a3e2858f', 'fe5fa912-41d0-46b4-ad08-bc3193445602']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.056,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.572312,,,,,,,,,,,,,,40702d2e-795b-4437-b52e-ba7906de1677,882,,"[91.1, 3.5]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Sevilla,213,['fe5fa912-41d0-46b4-ad08-bc3193445602'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.634,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.369642,,,,,,,,,,,,,,cb57e121-5677-4613-89f4-16af229e4f6f,886,,"[109.9, 20.4]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Sevilla,213,"['9259f7dc-7715-497f-8a89-73f2ccfd8b10', 'b974973d-94ea-4857-90ed-201350041c3b']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.275,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.795051,,,,,,,,,,,,,,7b1fd293-53d3-44d0-9f45-f36de75c65de,892,,"[76.2, 9.9]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,40,Sevilla,213,"['3e4837f4-30bf-4e82-b0c6-135771c41cb4', 'c08c5d75-084d-484b-abc7-0e18b1a92ddf']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.445,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.001808,,,,,,,,,,,,,,2f342bcb-5465-4825-a8a1-216535396373,910,,"[62.5, 71.4]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,40,Sevilla,213,"['0eaa713b-23fc-4688-845a-74c8081718c6', 'e7a2d39e-e31a-4798-a70c-841cfc7f80cb']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.291,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,2.047577,,,,,,,,,,,,,,931c2ba3-4bfe-4f4a-b72e-e08ed2f56510,912,,"[69.2, 63.7]",265839,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,40,Sevilla,213,"['626c09e0-9b5c-42e0-87cd-a975a67d01f5', '9a54f68a-a96f-4abc-94f3-af4ad11c26c7', 'aba92171-9126-4a71-b911-6fb7f238bcfc']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.584,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.80466,,,,,,,,,,,,,,767a81a8-f13d-4229-a6a5-7dbc38fb3b11,924,,"[52.3, 72.8]",265839,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,41,Sevilla,213,['b2d7c4ab-e703-4470-9960-819305ffba32'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.279,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.50879,,,,,,,,,,,,,,16f86822-b4f7-4785-bff3-8d135425df8e,926,,"[39.9, 69.2]",265839,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,41,Sevilla,213,"['4f39c804-2914-4eae-8a4d-1cd55a5dd257', '977209af-06dd-4989-ab3f-86272aed16ec', 'bd74cae3-7d6d-4bd7-be56-fb906b935d8a']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.441,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.674241,,,,,,,,,,,,,,b97ef883-c5f6-49eb-b31a-31a8534637a2,935,,"[7.3, 57.5]",265839,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,41,Sevilla,213,"['bc5f02cd-2ddb-47f3-b189-de7fe880e981', 'c3800107-06d7-4818-81b4-88e32088c81f']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:19:15.349,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.974614,,,,,,,,,,,,,,e8e2e25d-6cfe-44f3-a145-037fe7d08ad0,949,,"[48.1, 5.9]",265839,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benoît Trémoulinas,27483.0,Left Back,42,Barcelona,217,"['8f4f8bda-71bd-4ef6-b8f4-d2f57c9c836e', 'e36a4366-ba57-42d2-8399-8ff5ffc0f7c5']",29,,,,,,,,,,,,,,,,,Sevilla,213,00:20:29.519,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.439857,,,,,,,,,,,,,,59ffed30-1908-4682-8bdb-f29449fceafa,960,,"[54.4, 55.4]",265839,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,42,Barcelona,217,"['110e78cd-f88d-467f-a432-3fea0d0ceaca', '353b1309-94fe-461d-a89b-13d630a3cb67', '4a2ecd52-65a0-4e4b-ac38-07fe342c1391']",40,,,,,,,,,,,,,,,,,Sevilla,213,00:20:40.076,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.940328,,,,,,,,,,,,,,379c3236-0044-4d29-9b13-e1fdbd03e8a4,972,,"[51.6, 29.9]",265839,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Gameiro,6401.0,Center Forward,42,Barcelona,217,"['2e48cfbc-1eac-443b-a702-f6d6bb0bad26', '85e7112e-a0e8-4114-83b6-70df9a27d10c']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:20:51.154,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.353582,,,,,,,,,,,,,,f384cced-9cc6-4eef-adb9-52c480768d78,980,,"[22.0, 71.5]",265839,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Víctor Machín Pérez,6841.0,Right Wing,42,Barcelona,217,"['20e13192-e1be-4f0c-bf60-781d77db02ac', 'df270d6e-b638-40a3-bfb5-75f4f1ac5a25']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:20:58.654,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.795389,,,,,,,,,,,,,,a8ef6c50-1453-49aa-93e4-ecb30c2c8674,997,,"[43.4, 16.4]",265839,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,42,Barcelona,217,['97cb6c5c-d99b-4a81-83bf-3ffc5fc16357'],21,,,,,,,,,,,,,,,,,Sevilla,213,00:21:21.322,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.838546,,,,,,,,,,,,,,e36b2ea6-3067-4278-ad2c-4dd8b4583a91,998,,"[33.6, 10.8]",265839,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Michael Krohn-Dehli,6356.0,Left Wing,42,Barcelona,217,,22,,,,,,,,,,,,,,,,,Sevilla,213,00:21:22.526,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.074575,,,,,,,,,,,,,,87647c14-63af-4615-9f80-d69906eac7bf,1009,,"[39.3, 25.3]",265839,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,42,Barcelona,217,['fdb9bb00-ed45-44ca-8c31-2b7738e62474'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:21:27.210,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.525166,,,,,,,,,,,,,,d5f99ab1-5af1-44a1-9101-0dad4e2aa4b0,1039,,"[19.7, 68.0]",265839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,43,Barcelona,217,['64ae9cf9-a93e-4eb2-bbd8-14997a4ea317'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:22:10.627,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.735838,,,,,,,,,,,,,,e14724bd-15ce-4d7f-b3df-42bf4b671e62,1042,,"[42.9, 76.9]",265839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,43,Barcelona,217,,13,,,,,,,,,,,,,,,,,Sevilla,213,00:22:13.965,Pressure,,2015/2016
,,,,,,,,,,,,,True,,,,,,0.529681,,,,,,,,,,,,,,9efc5fce-1270-4d64-9814-0f61dba49fd0,1060,,"[71.2, 29.0]",265839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Sevilla,213,"['7ca51f7d-bd2f-444e-b300-59820731d263', '87d78d94-8c20-40be-ae7a-07542d50c20b', '93f72946-e6dc-4301-b75a-ac02df55942d']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.171,Pressure,,2015/2016
,,,,,,,,,,,,,True,,,,,,1.26885,,,,,,,,,,,,,,1c426442-5607-4824-a548-ea5d0bd0ff8c,1069,,"[65.7, 33.2]",265839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,44,Sevilla,213,"['3849a90e-5767-4ee4-86aa-f6713819b68f', '96b93bc3-5f28-43b6-bf3e-92dbeea7de74']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.092,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,2.392734,,,,,,,,,,,,,,f338bb26-ed0b-4329-8373-29d56de015c1,1076,,"[37.0, 71.4]",265839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,44,Sevilla,213,"['97255e7f-7955-4ccf-b338-f20f316b6d73', 'fbaf4c27-d1a1-4dc0-89fe-440abda18f53']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.824,Pressure,,2015/2016
,,,,,,,,,,,,,True,,,,,,0.446266,,,,,,,,,,,,,,8d06bfd3-99e5-4334-a336-4aa2fd099663,1086,,"[90.5, 49.6]",265839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,45,Barcelona,217,"['1cf826e6-8d59-4fdc-aea7-a0e8ee08a601', '5ed32fb6-dc47-4c5f-ab20-1cef9d017d39']",53,,,,,,,,,,,,,,,,,Sevilla,213,00:22:53.135,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.516039,,,,,,,,,,,,,,90118f4d-c4e2-42e2-897e-e436c628e11f,1122,,"[89.7, 35.1]",265839,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,47,Barcelona,217,"['018f220e-c6bc-474f-8f18-a8c99180ad75', '13f627b9-a28c-4dc9-a37d-6f6e77118898', 'f491cd09-d932-4ced-9547-60a5f20fd7e5']",0,,,,,,,,,,,,,,,,,Sevilla,213,00:24:00.968,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.767675,,,,,,,,,,,,,,1a1d1b60-fa66-4fdb-bf9b-01cba79d05eb,1137,,"[70.4, 66.0]",265839,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,47,Barcelona,217,"['af2fa365-ac45-4ca9-801a-fe6fc63d3606', 'cff7e2bc-4c34-46be-b0db-9392385e3c28']",14,,,,,,,,,,,,,,,,,Sevilla,213,00:24:14.162,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.899583,,,,,,,,,,,,,,2e39df3d-d86f-428c-a702-564a37d86b56,1148,,"[54.1, 4.5]",265839,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,47,Barcelona,217,"['786b665c-70cb-41e0-9938-ee1da624d5b8', 'd1bddf21-f076-4f82-ace4-7ee992c56f33']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:24:23.381,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.843282,,,,,,,,,,,,,,3263df83-94e5-4b5c-8fc5-0230930a3e85,1184,,"[62.7, 4.0]",265839,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,49,Barcelona,217,,59,,,,,,,,,,,,,,,,,Sevilla,213,00:24:59.396,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.654859,,,,,,,,,,,,,,22d30e3d-edac-43d0-8b7b-ef2116a2da0e,1194,,"[60.5, 59.6]",265839,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,49,Barcelona,217,"['39463495-1b0b-42a7-ab92-e4f97aabae3f', 'fb4d7738-06c4-4d90-b9bd-8634a2ff6085']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:25:08.707,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.998661,,,,,,,,,,,,,,47bf8969-c888-4590-912a-1f989df29174,1249,,"[35.4, 76.1]",265839,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,49,Barcelona,217,['e8cbe417-e286-4e65-af26-2ad08f6bdcaf'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:26:27.297,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.664591,,,,,,,,,,,,,,36d0ce1e-9fec-428a-8da6-844b0762180b,1250,,"[45.0, 74.0]",265839,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,49,Barcelona,217,['0a16ff98-40d7-4d13-8923-a81684b4e1b8'],29,,,,,,,,,,,,,,,,,Sevilla,213,00:26:29.659,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.972608,,,,,,,,,,,,,,19e2ebe1-0d13-4cdb-96dd-424dc9ce2853,1257,,"[44.3, 69.4]",265839,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,49,Barcelona,217,['b32ab7e6-430c-49ba-983e-c9802ddd6a68'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:26:36.933,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.713259,,,,,,,,,,,,,,a3c77d86-d976-47c7-a979-a327daa1a498,1259,,"[51.7, 49.7]",265839,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,49,Barcelona,217,,38,,,,,,,,,,,,,,,,,Sevilla,213,00:26:38.506,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.93443,,,,,,,,,,,,,,e73353a8-7075-4391-9787-92b0e9ced93f,1279,,"[89.7, 67.4]",265839,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,50,Sevilla,213,"['30792d1b-f1c9-4d21-b3ed-af647b6eef9f', '91415ad6-6758-48bc-8699-93b216c2ffa6', 'e1e96768-c91d-4fca-9c56-a29061941de1']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.571,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.879569,,,,,,,,,,,,,,1de8abdd-2100-49ff-beb9-b8c92033510d,1295,,"[57.8, 69.9]",265839,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,51,Sevilla,213,"['0d869df7-d32a-4c04-837a-39982639ebba', 'b209fe11-e5b6-4171-b31d-157f96b14117']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.911,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.506134,,,,,,,,,,,,,,04734ddd-08fd-48d7-8870-3b4b712315de,1303,,"[96.4, 11.2]",265839,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,51,Sevilla,213,"['02cd08a5-dd07-4705-b7a5-f594504bdc2f', '48ce50a6-371f-480b-a3be-0674a9b4b8c7', '8a9c2dcf-07b8-4458-8082-96a99726796b']",43,,,,,,,,,,,,,,,,,Sevilla,213,00:27:43.038,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.977014,,,,,,,,,,,,,,03f97173-7f4e-46d8-a847-aeba222b9160,1320,,"[28.1, 60.7]",265839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Sevilla,213,"['0943e0f3-be9f-4a47-8b58-78cd8f60b709', 'ceab067b-c0a9-46b9-adfc-c0d47311fdb4']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.083,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.532116,,,,,,,,,,,,,,17ad9e96-fa79-4526-9704-0f85bcd289bf,1323,,"[27.2, 50.6]",265839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,52,Sevilla,213,['ceab067b-c0a9-46b9-adfc-c0d47311fdb4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.327,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.642887,,,,,,,,,,,,,,874effb0-07bc-4d6b-b4cd-f1af98f8917d,1329,,"[97.8, 30.6]",265839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,52,Sevilla,213,,9,,,,,,,,,,,,,,,,,Sevilla,213,00:28:09.285,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,0.69164,,,,,,,,,,,,,,7a6063e5-522f-42df-b4f5-d9e29de9a928,1332,,"[20.1, 49.2]",265839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,52,Sevilla,213,"['6b86563c-46c0-4981-84f4-0d128fb6b212', 'e58a8cde-97c4-4b23-8edc-69714657f89e']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.722,Pressure,,2015/2016
,,,,,,,,,,,,,,,,,,,1.213443,,,,,,,,,,,,,,ad6a4cbb-9645-4eca-ba41-7b4cebb4de1e,1336,,"[14.4, 36.3]",265839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,52,Sevilla,213,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.151,Pressure,,2015/2016
