bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[64.6, 4.3]",,,,,,,,,,,,,1.257,,,,,,,,,,,,,,542ece75-3051-4173-8215-f4987c56204e,3551,,"[71.6, 2.7]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,155,Barcelona,217,"['8fdaaaa2-7b76-4306-b244-a798dbec4eee', 'd85c3c66-d343-462b-9b09-ddb14a543b50']",17,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.616,Carry,,2014/2015
,,,,,,"[64.4, 27.5]",,,,,,,,,,,,,2.9407,,,,,,,,,,,,,,53b59683-b412-42d4-8519-c26f5399871c,3554,,"[58.5, 14.4]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,155,Barcelona,217,"['c5d06aef-acfb-4d0c-8dab-4c2e6d6ed690', 'ebdd9347-4cb6-4d06-8e17-41b803beacbf']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.385,Carry,,2014/2015
,,,,,,"[62.5, 45.5]",,,,,,,,,,,,,0.8067,,,,,,,,,,,,,,a805381d-d0a5-4454-9f12-e2f5904fa8dc,3557,,"[59.4, 46.8]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,155,Barcelona,217,"['adbfb18c-a753-48d7-8f0f-acf154746c10', 'f8b011fa-67ef-45bb-82f6-ad97a02cca54']",24,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.909,Carry,,2014/2015
,,,,,,"[87.9, 61.9]",,,,,,,,,,,,,1.8518,,,,,,,,,,,,,,18ed90fa-f37a-41d8-851a-12dc9ce8eca4,3560,,"[80.4, 62.6]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,"['0392d26b-b6b9-40da-a2ab-02abbac4c8cf', '94835b94-5417-4b8f-bb69-b1c71e506bd7']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.481,Carry,,2014/2015
,,,,,,"[94.0, 58.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,c9846422-58f1-469c-9f75-2312c35ab79a,3563,,"[93.0, 58.6]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,155,Barcelona,217,"['055fa178-86ba-4be0-ac62-fa77782b5616', '5f74fd14-15aa-419d-b9c3-765a9e5aba61']",29,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.946,Carry,,2014/2015
,,,,,,"[91.7, 74.1]",,,,,,,,,,,,,0.568,,,,,,,,,,,,,,39941aa2-6263-4f65-a61d-c8b0f8fbb129,3566,,"[99.5, 73.1]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,155,Barcelona,217,"['56cf2649-4578-4123-8994-a2973c364c34', 'a748a938-5199-4379-9bdf-31a37a323f6b']",31,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.139,Carry,,2014/2015
,,,,,,"[74.5, 58.6]",,,,,,,,,,,,,0.5635,,,,,,,,,,,,,,f4f07fb3-8082-49d6-8e62-d2449698d385,3569,,"[65.3, 59.0]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,155,Barcelona,217,"['23a5ee66-7822-4182-94af-b975d727d1b2', 'f80c5dd5-8538-45d7-a071-4dc6db1e2828']",33,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.478,Carry,,2014/2015
,,,,,,"[89.0, 44.7]",,,,,,,,,,,,,1.5819,,,,,,,,,,,,,,fe6f9a84-9360-4e85-9247-a88eb59a902a,3572,,"[84.0, 47.8]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,"['365e1d50-8bb7-4540-b218-81019111f4e8', '643eedac-0e3c-4176-86fb-1cb9d111852b']",35,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.220,Carry,,2014/2015
,,,,,,"[98.0, 17.8]",,,,,,,,,,,,,1.2268,,,,,,,,,,,,,,ba786a1c-d4de-4e10-a17d-4b228e2d0047,3575,,"[97.8, 17.8]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,155,Barcelona,217,"['6283f313-ca1b-4af5-9acd-2e2fa47f8897', '73236aea-d9f2-46ab-8f0b-95d1af97391a']",38,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.131,Carry,,2014/2015
,,,,,,"[100.3, 34.2]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,f114e2ad-8ffe-49c1-bb95-fbca67f22543,3578,,"[100.3, 34.2]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,"['370807e9-7fa6-4224-bd6c-0e29af8c6847', 'b55f0179-8d20-4915-8a84-13a7f254676a']",40,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.004,Carry,,2014/2015
,,,,,,"[76.4, 6.0]",,,,,,,,,,,,,1.2052,,,,,,,,,,,,,,5a6ac3b3-987a-42af-8aaf-9656cd373383,3582,,"[76.4, 6.0]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,"['8a5e9dbc-8f24-4d75-960d-8dba79338f9f', 'ed53df48-3d14-476d-a1ac-00629247a629']",44,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.240,Carry,,2014/2015
,,,,,,"[85.4, 17.4]",,,,,,,,,,,,,2.0935,,,,,,,,,,,,,,53d42c25-4867-414f-b213-56e8117bed98,3585,,"[77.7, 18.2]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,155,Barcelona,217,"['a6599049-9e7c-4f5f-a5fd-818efbbb72d9', 'ed47c93e-345e-420e-b30f-a6a88283cf86']",46,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.775,Carry,,2014/2015
,,,,,,"[92.4, 59.4]",,,,,,,,,,,,,1.3979,,,,,,,,,,,,,,d316f046-ed7d-4891-978f-c0db2e9713d4,3590,,"[89.8, 61.3]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,155,Barcelona,217,"['2d37e9f9-a1ee-4521-8d4f-7ed3e829cdaa', '67286b7c-81bc-4e08-8ffc-36c256fc1bd5']",52,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.793,Carry,,2014/2015
,,,,,,"[93.2, 73.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,d97090a6-b58a-455e-ab6f-4a15d158674d,3595,,"[93.0, 73.1]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,155,Barcelona,217,"['04b17be0-db56-42cc-9369-c1b48b9a0ea2', '0fe31961-1483-47c0-b3c4-0404555f3717']",56,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:56.217,Carry,,2014/2015
,,,,,,"[78.1, 60.5]",,,,,,,,,,,,,1.6236,,,,,,,,,,,,,,49354dc5-1f0f-4735-bb1f-44eb81e2e7e2,3598,,"[84.8, 58.8]",266871,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,155,Barcelona,217,"['a6fdca82-e0a0-4e9b-a674-badd006c6130', 'd392cf6b-248f-4a65-aefe-af661385a337']",57,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.688,Carry,,2014/2015
,,,,,,"[91.3, 50.2]",,,,,,,,,,,,,2.0893,,,,,,,,,,,,,,76ff8112-f965-4561-999f-c9196822f41b,3601,,"[78.3, 48.3]",266871,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,155,Barcelona,217,"['0ec17a68-07d2-41f0-98f0-c82a7ce009c7', 'c5ec24a0-d439-490c-8554-32f5a4abc32b']",0,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.072,Carry,,2014/2015
,,,,,,"[96.1, 49.1]",,,,,,,,,,,,,7.0585,,,,,,,,,,,,,,67e5c77c-e665-4d79-8c20-9d70f34fe98d,3604,,"[90.3, 42.4]",266871,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,"['028f8cfc-3fa3-4db1-8ee1-3358ada825db', '84c46b4c-2295-4ed6-b21e-d3623b792968', 'ac5c490f-9475-4ed4-8ed2-a9a6530f592b']",2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.832,Carry,True,2014/2015
,,,,,,"[114.8, 53.7]",,,,,,,,,,,,,0.7177,,,,,,,,,,,,,,1fcb4461-69f0-4e1b-8f96-8ad41e914df0,3608,,"[107.5, 51.2]",266871,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,155,Barcelona,217,"['3f0a4f0d-3eea-45d9-82d9-4ea9527aa767', 'ca156d67-064b-4d6a-9279-138aec4ce9cf']",11,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.066,Carry,,2014/2015
,,,,,,"[47.8, 24.7]",,,,,,,,,,,,,1.5107,,,,,,,,,,,,,,4ec1fd44-268d-4630-afe1-bd21ea5459fc,3619,,"[48.4, 31.0]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,157,Barcelona,217,"['3292b12c-8714-4308-8687-3a9a7d9ca4ed', 'e95b63ff-935d-43f2-aedb-68d6e3d3d94f', 'ee202e05-e851-43d5-82ff-5e80e1354d42']",21,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.491,Carry,True,2014/2015
,,,,,,"[46.1, 23.7]",,,,,,,,,,,,,0.1772,,,,,,,,,,,,,,9fb6bdda-5787-46e3-a263-1f78b8294df9,3623,,"[46.1, 23.7]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,157,Barcelona,217,"['0aaaf904-59c6-4305-9302-5a4b8b8c21c1', '0b618f75-e993-479b-b932-adaa685c865d', 'ee202e05-e851-43d5-82ff-5e80e1354d42']",23,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.560,Carry,True,2014/2015
,,,,,,"[51.4, 29.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,4a3eea04-d690-4868-8cc6-4b51d140e0f6,3626,,"[52.9, 29.1]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,157,Barcelona,217,"['6c6e0fa4-7a61-42c1-8aa4-44e92f0f280d', 'a0f4c865-5279-4e58-91e7-6fea5050bf14']",24,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.853,Carry,,2014/2015
,,,,,,"[77.0, 3.7]",,,,,,,,,,,,,4.0807,,,,,,,,,,,,,,7728eb3a-2cdb-4028-ba9f-46b3c7835422,3629,,"[57.7, 23.9]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,157,Barcelona,217,"['27145857-87f8-413f-bafd-cb9a373f71ff', '45df59dc-07f5-4e75-933f-3298fa0fd6a8', '4e2cfdc1-1707-41e9-ad02-b6afca5c9dec']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.042,Carry,True,2014/2015
,,,,,,"[35.9, 74.1]",,,,,,,,,,,,,0.9117,,,,,,,,,,,,,,07587d26-2a18-41d5-8de9-c76633850f4e,3634,,"[42.7, 73.7]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai López Cabrera,11746.0,Right Midfield,158,Athletic Club,215,"['0755db6b-930f-4d86-97ea-0d4146376366', 'f21b5efc-fc5f-48b0-b37f-848931d8c595']",31,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:31.905,Carry,,2014/2015
,,,,,,"[9.5, 50.7]",,,,,,,,,,,,,1.184483,,,,,,,,,,,,,,1b35b432-46d5-4eb4-802b-65adffe1ffc4,3637,,"[9.9, 50.7]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,158,Athletic Club,215,"['a0283af2-4c16-481e-9654-f2c09f784d5b', 'd28fab25-d09e-4562-91ac-a2f22509cb23']",35,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:35.043,Carry,,2014/2015
,,,,,,"[64.5, 75.8]",,,,,,,,,,,,,3.1843,,,,,,,,,,,,,,9d4a15cd-4c11-477c-b0c5-758cf3ccf1dc,3640,,"[62.6, 68.0]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,158,Athletic Club,215,"['76807dad-efb2-43ae-84d6-05f8e84e6fb6', '9211e9e2-efd2-49ef-8734-c579906c3fa0']",39,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:39.557,Carry,,2014/2015
,,,,,,"[55.7, 75.1]",,,,,,,,,,,,,0.6583,,,,,,,,,,,,,,10073074-3980-45b5-b112-aa2c13e6250c,3643,,"[54.0, 75.5]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai López Cabrera,11746.0,Right Midfield,158,Athletic Club,215,"['405e99f6-b180-4ed5-9b4e-34a823164f62', 'eba105e6-d1f4-48b3-a30e-cfeeac7b62f6']",43,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:43.927,Carry,,2014/2015
,,,,,,"[46.0, 75.1]",,,,,,,,,,,,,0.8727,,,,,,,,,,,,,,dab6144e-0534-4f8c-8917-ca68375a45c6,3646,,"[46.0, 75.1]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,158,Athletic Club,215,"['83dad4f6-ce53-4bfc-aaaf-89a751388fcf', 'f4fa9628-11fe-4750-bb22-c16e6158bbed']",45,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:45.667,Carry,,2014/2015
,,,,,,"[65.1, 76.0]",,,,,,,,,,,,,0.8905,,,,,,,,,,,,,,921c9215-e3b4-4122-8fbe-5fe3175061ad,3649,,"[64.1, 76.2]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,158,Athletic Club,215,"['793e064f-73b2-4666-97eb-b040a7709637', 'a12198f7-a984-42e5-b919-edd31ae4834b']",47,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:47.553,Carry,,2014/2015
,,,,,,"[57.1, 4.3]",,,,,,,,,,,,,0.6519,,,,,,,,,,,,,,42c409c8-016a-4b73-a586-a2fe605ac429,3653,,"[59.2, 5.6]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,159,Barcelona,217,"['660939fa-e48c-4010-8c6c-9cdc3dc91f0b', '764139c7-52ec-4141-ab13-f3d6ce66b385']",49,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.961,Carry,,2014/2015
,,,,,,"[51.8, 4.8]",,,,,,,,,,,,,0.4217,,,,,,,,,,,,,,41caf436-caba-4973-be8b-0f05a0399361,3656,,"[51.6, 4.8]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,"['792dcf07-533a-4d98-9229-68f8c011a713', '9e41aad4-5aa7-4b64-ab9b-0ae9dbbaafac', 'e06b8451-ae58-48fc-9cc2-2cff157a36ab']",51,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.244,Carry,True,2014/2015
,,,,,,"[40.9, 7.3]",,,,,,,,,,,,,1.1672,,,,,,,,,,,,,,9edefd6f-63d0-45d2-942e-10d9689a1e73,3662,,"[38.6, 8.8]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,159,Barcelona,217,"['2096faec-b6de-4d3e-9b69-1f5c9bbac54e', '383994d2-1991-4b63-8a20-7f6906606d16']",54,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.761,Carry,,2014/2015
,,,,,,"[51.6, 60.9]",,,,,,,,,,,,,4.775,,,,,,,,,,,,,,0308df11-ff11-4492-a13b-106fdfed759e,3665,,"[41.3, 61.1]",266871,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,159,Barcelona,217,"['ab233f81-58a5-4608-a2b0-74d910c045ba', 'dac53d60-a8f9-4fc6-9736-bab49b32c412']",58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.257,Carry,,2014/2015
,,,,,,"[52.9, 40.9]",,,,,,,,,,,,,2.121,,,,,,,,,,,,,,98a35433-183c-4160-8fd0-53b3ad15b9cd,3668,,"[48.9, 36.9]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['08fcc454-adc6-43d4-a46a-5e9b15a10032', 'a1340710-ed7b-417b-b003-3a618121acda']",4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.534,Carry,,2014/2015
,,,,,,"[92.6, 5.8]",,,,,,,,,,,,,3.0064,,,,,,,,,,,,,,9ffff427-8cea-4934-88d6-0c4babf29569,3671,,"[79.5, 5.8]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,"['1ddd6311-762b-45b7-8e1d-9f89824edda8', '8b7d42fd-6817-421b-b87a-3fd1e8a2e81d', 'efe8dc4f-37b5-474e-983f-68868a59c9b6']",8,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.935,Carry,True,2014/2015
,,,,,,"[84.4, 16.7]",,,,,,,,,,,,,0.4731,,,,,,,,,,,,,,dae25b5d-bfe9-4887-aab5-04d2bc5183c4,3681,,"[84.4, 16.7]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,160,Barcelona,217,"['94764b3a-f06e-4ebe-a115-c63839488e82', 'bd0f67dd-1400-48c3-ac0a-415419c6743f']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:20.281,Carry,,2014/2015
,,,,,,"[84.0, 31.2]",,,,,,,,,,,,,4.0064,,,,,,,,,,,,,,f6f68c17-2287-406b-93bc-cc4b110bfebf,3684,,"[71.3, 24.9]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,160,Barcelona,217,"['66038924-b012-48cd-a599-6d8c87bd0ff3', 'd9976fd0-c975-4aae-af9b-6f44665885a4']",22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.135,Carry,,2014/2015
,,,,,,"[77.7, 52.9]",,,,,,,,,,,,,0.8752,,,,,,,,,,,,,,23750851-922a-4a4a-a8b3-6bc5041c2396,3687,,"[77.9, 51.0]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,160,Barcelona,217,"['1308ee6b-4097-4c87-97d5-c70990940ede', 'db1d9c14-2588-44f2-9d6e-23926e3a6fa6']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.073,Carry,,2014/2015
,,,,,,"[91.3, 72.2]",,,,,,,,,,,,,2.0152,,,,,,,,,,,,,,3faa7efb-4a2a-4e69-bd62-016ed4b1b5ae,3690,,"[93.2, 72.2]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,160,Barcelona,217,"['2a6a7e8e-ba79-425d-9a19-a2d862a7b5c2', '7da18986-a03d-4dfb-b6e5-d289c5746526']",29,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.244,Carry,,2014/2015
,,,,,,"[62.3, 54.6]",,,,,,,,,,,,,3.2077,,,,,,,,,,,,,,0e3b3994-22f6-4c8a-ac8f-22c2b3d7d1a7,3693,,"[56.4, 54.6]",266871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,160,Barcelona,217,"['7afe26e4-f21f-4804-b1e0-d12aa1fd6c6c', 'd512edce-9f10-4bbb-a20a-68cac3a6f88a']",33,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.073,Carry,,2014/2015
,,,,,,"[77.1, 73.7]",,,,,,,,,,,,,1.7335,,,,,,,,,,,,,,23fe1b97-d200-4c20-b98e-63e22c140c84,3702,,"[71.7, 74.1]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai López Cabrera,11746.0,Right Midfield,161,Athletic Club,215,"['0ca72e8e-35f9-4047-b79a-467d9a2d8dcb', '49e167de-232f-429d-81b6-512772b13937', '8fbba370-9149-4b84-8c7c-c864cd216606']",14,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:14.307,Carry,True,2014/2015
,,,,,,"[50.5, 4.8]",,,,,,,,,,,,,2.0846,,,,,,,,,,,,,,044f4221-bae9-40ff-800c-a4cf99f4ddff,3706,,"[43.0, 6.4]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,162,Barcelona,217,"['27866558-502d-423a-a826-d369b05b19fe', '83bc24e7-4db8-4fc9-a4a8-9d99f8e59a27']",16,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.041,Carry,,2014/2015
,,,,,,"[41.5, 4.1]",,,,,,,,,,,,,0.033776,,,,,,,,,,,,,,6a81920f-3a3a-4425-a102-c2f464fff974,3709,,"[41.5, 4.1]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,162,Barcelona,217,"['19c5a840-5651-4ab6-aa0f-54d748001d01', 'd62d7df6-225b-42c0-a65d-9aa0741fc051']",19,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.086,Carry,,2014/2015
,,,,,,"[41.9, 14.4]",,,,,,,,,,,,,1.347,,,,,,,,,,,,,,e3e02b25-07f0-40c5-a3fa-fc0027053c0e,3712,,"[41.5, 12.3]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,162,Barcelona,217,"['98a86730-fb84-4ef1-a392-c0ece215a33f', 'c43de52f-004b-4998-9058-e524721e691f']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.219,Carry,,2014/2015
,,,,,,"[12.9, 47.4]",,,,,,,,,,,,,1.0801,,,,,,,,,,,,,,b4e624d1-b13c-4f79-9c12-50705ced7cff,3718,,"[12.9, 47.4]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,164,Barcelona,217,"['56806c88-ad9e-49f3-9bc3-97c933ffe66e', 'a6ce1226-bec3-42be-b151-7bcae3ab30bc']",49,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.278,Carry,,2014/2015
,,,,,,"[21.5, 28.9]",,,,,,,,,,,,,0.7863,,,,,,,,,,,,,,4badd756-62bc-4877-92cc-ab5d2b98a6b0,3721,,"[20.7, 34.2]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,164,Barcelona,217,"['669c29ed-1574-4eee-95bd-1a20cb8b04d3', 'f3548421-253b-445d-98d6-6b6291f2ed50']",52,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.076,Carry,,2014/2015
,,,,,,"[48.4, 25.4]",,,,,,,,,,,,,3.212,,,,,,,,,,,,,,cafebc1d-2158-4cfa-8966-069142438be3,3724,,"[37.5, 27.7]",266871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,164,Barcelona,217,"['778fba23-542a-4a24-890b-728131959d10', 'ddf7cf70-0362-408f-a8a7-ce7c568a6f3b']",55,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.100,Carry,,2014/2015
,,,,,,"[34.4, 46.4]",,,,,,,,,,,,,0.9236,,,,,,,,,,,,,,152c7b8d-fa99-437a-b968-c9b0849b2c60,3729,,"[34.2, 46.6]",266871,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,164,Barcelona,217,"['2455ee76-5918-4267-9905-f96f9006061d', 'deccad3d-d754-449f-bb44-fcaf9651a021']",0,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.518,Carry,,2014/2015
,,,,,,"[47.6, 39.7]",,,,,,,,,,,,,2.8574,,,,,,,,,,,,,,12e0dfdb-087f-4719-a742-475e4cf191be,3732,,"[45.9, 37.3]",266871,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,164,Barcelona,217,"['3ede0ced-40c1-4606-a4ee-f7591393d454', 'e7145712-9998-4df8-957f-a7fdd045bd79']",2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.649,Carry,,2014/2015
