ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,b0741f74-e598-45ab-8ef4-c1b2a56a76e8,1671,,"[98.4, 70.7]",70277,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nabil El Zhar,6608.0,Center Attacking Midfield,72,Levante UD,221,['a1490e7c-b4d3-4387-b647-b14f74fc4986'],8,,,,,,,,,,,,,,,,,,Levante UD,221,00:42:08.580,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,673a60d7-a57b-4315-9a9e-833f775419fe,1714,,"[103.0, 74.8]",70277,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Back,75,Levante UD,221,"['0600871a-fe0a-4538-8f14-4801dadff9a5', '1bd21d0a-fd1f-4583-9e93-cfa3efdf8fc4']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:32.770,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,4ab7d78e-8b99-4504-ace7-f5e8f51537ec,1962,,"[77.3, 6.8]",70277,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,88,Barcelona,217,['cca300b6-9c58-4dd9-bcba-3c170a18e629'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.303,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,65b4ad58-72ea-47e3-8f62-f848ef7b0995,2084,,"[84.7, 64.3]",70277,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,97,Barcelona,217,['69a6a336-1c7c-482c-8f8a-26d5980fc47c'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.296,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,a6447bfe-ed55-4bcc-8327-f2c046b91736,2116,,"[93.3, 37.7]",70277,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil El Zhar,6608.0,Left Center Forward,102,Barcelona,217,['60cda083-4b10-4127-bb11-5549425b5b67'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:00.428,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,89b8fc34-a806-4adc-8670-1e2ab586ed79,2157,,"[113.9, 33.2]",70277,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,103,Barcelona,217,['019971ab-e552-4cec-8bfb-d7515f1e0de8'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.971,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,c2bff5d1-8883-478f-a4c6-3b9dcba85631,2168,,"[111.2, 21.9]",70277,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,103,Barcelona,217,['6c4e841d-ca23-4d02-a5a3-adc02d048f26'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.696,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,7803527d-1cae-4781-9faa-f4f1a619bc22,2176,,"[113.7, 53.4]",70277,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,104,Barcelona,217,['62ee13e6-2f8d-4e87-9e22-c24ec14889d2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:23.545,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,f12c8986-dd07-4572-bacd-dc0627777e2b,2233,,"[98.0, 57.4]",70277,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,106,Barcelona,217,['485d5b61-6db5-4732-bf96-f25ce71b0d84'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.935,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,0af731a0-1e0f-4982-a2d3-1d85d4c02fc8,2289,,"[103.7, 69.3]",70277,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['f2c18125-b041-486b-a15a-553f98827bbd'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.427,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,8fd7b336-d673-465e-9777-1848bfe8f0f3,2357,,"[71.7, 15.7]",70277,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['b1dd9a3f-d64a-4230-b516-623e83e5a421'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.228,Dribble,True,2013/2014
,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,,5b874f25-0928-4306-a35b-58981d8aede1,2381,,"[28.3, 13.3]",70277,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,114,Levante UD,221,['687aa072-4594-4571-8502-e56230300f0f'],14,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:14.840,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,82ba1b35-c751-44e6-a03d-a4253f2652ac,2515,,"[95.0, 41.5]",70277,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['88f27347-8d47-469c-bef3-8d8c7aa47443'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:41.886,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,ed413954-6f73-4daf-864e-a3b92c762f0c,2588,,"[90.4, 34.7]",70277,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,118,Barcelona,217,['094a4959-c4ff-437a-8f63-c2ef656d09fa'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.924,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,4d7db478-5da4-4698-88bb-64369e1eda4f,2668,,"[100.9, 21.5]",70277,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,123,Barcelona,217,['784f6d7c-568f-4cd6-8344-ed1a9786683f'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.980,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,8fd90597-9ada-4f36-b0a5-0db8504ee5cb,2806,,"[79.5, 20.9]",70277,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,128,Barcelona,217,['8eca4f85-862f-407d-85ab-3e9c9fd5effe'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.368,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,5d9911a6-8c02-4a2b-bdf7-332c8802cc96,2855,,"[97.0, 77.8]",70277,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,132,Barcelona,217,['7ab37a37-3182-47a9-8d1f-499f356a0f7c'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.622,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,30de3482-4ab8-4771-83fe-c7e557014ca5,2909,,"[107.0, 29.0]",70277,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['82f05e3c-e44c-4c52-a19e-808bc496ccb4'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.411,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,0ed7dc78-6677-4609-bdd3-475d3a4e9ced,2996,,"[52.6, 30.9]",70277,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['2f53ae0a-3a99-4e60-84f6-7edc66ab925c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.468,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,87405d44-47ea-4cc8-8df6-3e4fa75e251d,3147,,"[115.2, 14.9]",70277,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,142,Barcelona,217,"['15a43851-d565-4af1-9f3a-2b827e1de0bb', '96356473-f4d2-4bac-98b2-b5e0748fe092']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:43.475,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,4ff165dc-1745-4fda-bfc8-980badfa3999,3210,,"[68.2, 2.8]",70277,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Right Center Forward,145,Levante UD,221,['0c9428cb-1bfa-4a5e-b176-7e8bd6911cf3'],57,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:57.119,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,a7e88340-0a5c-4e08-a98c-cdfe468dc026,3231,,"[72.6, 2.7]",70277,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Right Center Forward,147,Levante UD,221,['15e48a27-b373-4030-95ab-b1de550437c6'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:19.446,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,f9cde671-797e-4e15-a369-71f39ae983ec,3236,,"[76.0, 4.6]",70277,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Right Center Forward,147,Levante UD,221,['aed98582-f3f9-4410-84ca-5502c3c7d1c0'],21,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:21.554,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,7a3b0702-42b3-4e98-8474-8b94823a96af,3314,,"[32.0, 72.1]",70277,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ivanschitz,20494.0,Left Center Forward,150,Levante UD,221,['56dce31a-cc9f-416f-8000-a0060a52b792'],16,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:16.296,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,0a2f6dcb-ca66-4ccc-8a83-4a1e7a0c503a,3419,,"[103.4, 61.9]",70277,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,154,Barcelona,217,['4e59bda8-c49c-46c3-85df-f29a1ba4f1cc'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.246,Dribble,True,2013/2014
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,,44184029-63b5-4f17-b291-db63014f68fb,3433,,"[90.6, 39.7]",70277,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,154,Barcelona,217,['ae085982-ccb5-4962-a221-5470782ed86d'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.926,Dribble,True,2013/2014
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,,0fcaea19-3612-4eb6-80cf-150d44698a72,3573,,"[100.9, 18.1]",70277,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,167,Barcelona,217,"['4b9eceda-9097-4071-8532-edf7e80012d4', 'a43b126c-49cb-4af0-afad-809b5edfcdd6']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:24.151,Dribble,True,2013/2014
,,,,,,,,,,,,,,,0.3196,,,,,,,,,,,,,,,,88e13153-f121-4c42-8d60-c0e7a328ef22,169,,"[115.8, 43.9]",70277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,6,Barcelona,217,['bf3e8e96-40ee-4991-b3d4-2de0378620b0'],33,,Right Foot,"[120.0, 42.3, 0.2]",True,"[{'location': [104.0, 44.9], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.9, 42.0], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.5, 38.1], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 39.9], 'player': {'id': 27124, 'name': 'Sérgio da Silva Pinto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 35.0], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 34.1], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 35.3], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 21.9], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.8, 35.7], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 40.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",69397048-df62-4686-8d93-bfb0cad6cd58,,True,Goal,0.9190116,Normal,Open Play,,,,,,Barcelona,217,00:02:33.547,Shot,,2013/2014
,,,,,,,,,,,,,,,0.682943,,,,,,,,,,,,,,,,ccc74fda-9356-463a-b75c-6e8c448ab487,544,,"[99.6, 27.4]",70277,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['051db858-0e81-49f6-82a2-41b63b123ded'],24,,Right Foot,"[120.0, 45.0, 6.4]",True,"[{'location': [93.2, 27.5], 'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 17.0], 'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 22.5], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 28.7], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 33.3], 'player': {'id': 27124, 'name': 'Sérgio da Silva Pinto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 32.3], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 38.6], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 46.8], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 52.2], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 37.6], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 16.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.6, 27.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 49.0], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.7, 40.5], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",49ada96f-99b1-48cb-bcad-3efbf709e809,,,Off T,0.031543,Normal,Open Play,,,,,,Barcelona,217,00:10:24.558,Shot,,2013/2014
,,,,,,,,,,,,,,,0.5075,,,,,,,,,,,,,,,,f776e8a7-903c-45b6-9fb2-e0362e6ad16f,602,,"[111.7, 34.4]",70277,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,['d60f69e3-890f-405a-abde-c19aa4c29c21'],41,,Left Foot,"[120.0, 37.1, 0.3]",True,"[{'location': [107.5, 26.8], 'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 34.2], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.1, 27.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.2, 45.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.1, 61.4], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 35.6], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.4, 30.9], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 35.8], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 43.9], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 48.8], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",1939f9cd-22e2-4e73-af3a-261bf8c78d2e,,,Goal,0.21601507,Normal,Open Play,,,,,,Barcelona,217,00:11:41.974,Shot,,2013/2014
,,,,,,,,,,,,,,,0.337422,,,,,,,,,,,,,,,,30bf9cd1-3de9-4804-9a54-d265f8850228,659,,"[90.1, 47.8]",70277,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,"['44328849-a3c6-4a2b-8b68-c6f071972513', 'b849b131-d060-46f4-8601-c53c055d0733']",44,,Left Foot,"[100.4, 46.0]",,"[{'location': [101.4, 54.6], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.2, 61.7], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.2, 46.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.1, 47.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.0, 45.8], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.7, 44.5], 'player': {'id': 26248, 'name': 'David Barral Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.2, 47.2], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 45.8], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 46.4], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 45.1], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 52.5], 'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.9, 39.3], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.3, 43.5], 'player': {'id': 27124, 'name': 'Sérgio da Silva Pinto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 35.3], 'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.5, 33.0], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 39.8], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 44.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [90.6, 37.2], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.8, 34.1], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Blocked,0.035395075,Normal,Free Kick,,,,,,Barcelona,217,00:14:44.563,Shot,,2013/2014
,,,,,,,,,,,,,,,1.1513,,,,,,,,,,,,,,,,8640a098-2966-458f-9091-359d84d79cd3,845,,"[110.7, 48.8]",70277,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,30,Barcelona,217,['ec658eb7-325c-4510-bdff-41609e9afdc1'],52,,Right Foot,"[120.0, 46.0, 1.8]",,"[{'location': [103.1, 45.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 20.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.8, 19.3], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.8, 43.1], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 47.3], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 41.5], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 31.4], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 26.5], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 52.7], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",4a4f7084-c365-4208-8928-2fefb35b48a5,True,,Off T,0.09206313,Overhead Kick,Open Play,,,,,,Barcelona,217,00:17:52.610,Shot,,2013/2014
