bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.625163,,,,,,,,,,,,,43297856-e6f4-488e-ab25-5e008cafe362,127,,"[64.7, 49.1]",69283,2,,,,,2.7610862,,Left Foot,,,,"[60.2, 50.9]",,Ground Pass,,4.846648,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,['642e9954-7035-487c-b731-923f3ad240e7'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.562,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.232017,,,,,,,,,,,,,611d51b5-8d64-431b-9e95-e1d5fe76744d,130,,"[60.2, 50.9]",69283,2,,,,,-1.7118648,,Right Foot,,,,"[57.8, 34.0]",,Ground Pass,,17.069563,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,['1164f9c0-d6be-4a98-bc09-e6259e2625dd'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.268,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.283172,,,,,,,,,,,,,b6803571-9457-4453-9245-764c185a7f3d,134,,"[74.2, 35.8]",69283,2,,,,,-0.8492842,,Right Foot,,,,"[88.1, 20.0]",,Ground Pass,,21.044,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['41a6f38c-6f8f-41d5-b224-7df90aa4abdd', '7c22050a-7b06-4439-866c-74c02f2e24a1', 'dc1535e3-901c-43c8-a5c2-a63164f94a97']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.734,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.202928,,,,,,,,,,,,,59a6c1ea-3584-4df7-aec9-27fbaa7cb86e,137,,"[76.0, 0.1]",69283,2,,,,,1.8609785,,,,,,"[71.7, 14.5]",,Low Pass,,15.028307,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,22,Barcelona,217,['88d57978-d3c9-4e6b-8d2d-98c5b7c67d46'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.880,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2123,,,,,,,,,,,,,fd2d5c0d-7d26-45b2-b19f-8dd8ef7c43b1,140,,"[71.7, 14.5]",69283,2,,,,,1.7557547,,Right Foot,,,,"[68.8, 30.0]",,Ground Pass,,15.768957,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Barcelona,217,['0b6b55d8-5e84-4c64-a3ea-40fa3818fd4a'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.440,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.6872,,,,,,,,,,,,,34e2359b-d951-4992-bae6-592d742148c3,144,,"[69.0, 37.4]",69283,2,,,,,0.89179105,,Right Foot,,,,"[73.6, 43.1]",,Ground Pass,,7.324616,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['87595040-ee42-4439-b836-60ef7fdcc54b'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.644,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.018423,,,,,,,,,,,,,121423da-4a23-411a-bbf3-1ce925c9aca3,147,,"[73.6, 43.1]",69283,2,,,,,-2.8399737,,Left Foot,,,,"[69.1, 41.7]",,Ground Pass,,4.7127485,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,['ed844e63-39e9-4099-9c51-31713c5afebe'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.692,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7049,,,,,,,,,,,,,f4b4da54-c548-4457-9267-0ab7e29748a0,150,,"[75.8, 44.8]",69283,2,,,,,1.6183795,,Right Foot,,,,"[75.4, 53.2]",,Ground Pass,,8.409518,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['ce79ebc7-996b-404b-afcb-4b592209c51b'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.302,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.549955,,,,,,,,,,,,,2d183b1b-371f-416b-b0bf-9cbfb219d606,153,,"[75.4, 53.2]",69283,2,,,,,-1.5707964,,Left Foot,,,,"[75.4, 46.3]",,Ground Pass,,6.9,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,['b97e3dff-247b-4e42-90da-bfdea8732f89'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.938,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.343093,,,,,,,,,,,,,22729a69-0ede-4e3e-b423-32a729955447,156,,"[73.6, 51.4]",69283,2,,,,,1.246428,,Right Foot,,,,"[81.3, 74.3]",,Ground Pass,,24.159883,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['2259bd18-7406-45a5-83ff-254e19342a64'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.508,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.384166,,,,,,,,,,,,,86687073-9d95-481c-ad10-83597ef990d6,159,,"[80.5, 75.6]",69283,2,,,,,-0.7693879,,Left Foot,,,,"[115.4, 41.8]",,High Pass,,48.58446,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,22,Barcelona,217,"['b8c9d602-1eb6-46df-84b7-3470b40fb077', 'eba3ea27-ed1c-4de5-a522-8f69d441e5c0']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.791,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.582184,,,,,,,,,,,,,eab60f36-69a7-402d-9f2c-c7ddba383910,164,,"[12.9, 42.1]",69283,3,,,,,-0.07015495,,Keeper Arm,,,,"[31.4, 40.8]",,Ground Pass,,18.54562,,,,João Victor de Albuquerque Bruno,26675.0,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,23,Mallorca,1043,['35eb1a3b-a6ca-4c37-922b-ca8d529e20b1'],2,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:02.903,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.377964,,,,,,,,,,,,,31b5932c-370f-403a-b172-e6e8415cfd09,167,,"[31.0, 40.5]",69283,3,,,,,-2.9903183,,Right Foot,,,,"[14.6, 38.0]",,Ground Pass,,16.589455,,,,Dudú Aouate,26146.0,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,23,Mallorca,1043,['a8c10947-d4cb-4316-8c6e-439134be3acc'],5,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:05.248,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.535581,,,,,,,,,,,,,3e17ce3d-1805-4e04-9c06-dd8004611ec8,170,,"[14.6, 38.0]",69283,3,,,,,0.5016521,,Right Foot,,,,"[66.2, 66.3]",,High Pass,,58.85108,,Incomplete,,Emilio Nsue López,13581.0,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,23,Mallorca,1043,"['1d1d73aa-c3be-4446-b504-fd29d9a52b25', 'c1b31925-27a6-4655-969b-b1b981635365']",8,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:08.235,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3897,,,,,,,,,,,,,a95a1a4b-b297-4993-9a57-04bc82ffae12,174,,"[47.3, 59.5]",69283,3,,,,,-0.24752535,,Head,,,,"[75.0, 52.5]",,High Pass,,28.57079,,,,Emilio Nsue López,13581.0,,,,,,Recovery,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Center Midfield,23,Mallorca,1043,['10cf3a77-2382-4d60-be57-b1c042beb330'],13,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:13.211,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.552,,,,,,,,,,,,,356a63dd-548d-4dd9-bbc0-27fc7779bf93,176,,"[59.4, 60.7]",69283,3,,,,,-0.50959224,,Head,,,,"[73.0, 53.1]",,High Pass,,15.5794735,,Incomplete,,,,,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Right Wing,23,Mallorca,1043,['f7503346-0ab9-4a4b-8c72-6a7b65c6cef2'],14,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:14.641,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.0254,,,,,,,,,,,,,f7503346-0ab9-4a4b-8c72-6a7b65c6cef2,177,,"[47.1, 27.0]",69283,3,,,,,1.7526721,,Left Foot,,,,"[43.9, 44.4]",,Ground Pass,,17.691807,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,24,Barcelona,217,"['20d6b772-3f67-463a-baca-70bb4632d663', '356a63dd-548d-4dd9-bbc0-27fc7779bf93']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.193,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4538,,,,,,,,,,,,,6f90c54b-19ee-4abc-906e-f52a5ad900c8,180,,"[62.1, 60.6]",69283,3,,,,,1.1937662,,Right Foot,,,,"[68.0, 75.5]",,Ground Pass,,16.025604,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['76b4a272-cf7d-4f2f-8fcf-1aa83c06696f'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.915,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.583962,,,,,,,,,,,,,c57b3289-ae19-4cff-9e14-45d61bd2e38d,183,,"[64.2, 75.5]",69283,3,,,,,-3.070285,,Right Foot,,,,"[43.2, 74.0]",,Ground Pass,,21.053503,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,24,Barcelona,217,['9e7827d1-1a70-47b9-ab7a-d84255494e69'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.933,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.9001,,,,,,,,,,,,,d853f62a-6426-427e-b0e2-8e0cb8ab405e,186,,"[41.1, 65.9]",69283,3,,,,,-1.55939,,Right Foot,,,,"[41.4, 39.6]",,Ground Pass,,26.30171,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['8a7d98e5-061e-4cde-9ea2-c036804a046c'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.851,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.857445,,,,,,,,,,,,,74a5cc49-2df9-495b-b835-f48e5d054d91,189,,"[64.0, 24.9]",69283,3,,,,,0.19944055,,Left Foot,,,,"[73.4, 26.8]",,Ground Pass,,9.590099,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,24,Barcelona,217,['fb936232-40e5-4a77-84ce-b05941211b6e'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.698,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2851,,,,,,,,,,,,,84c42de6-9304-4820-8535-b46cb180816b,192,,"[76.6, 26.2]",69283,3,,,,,-1.4332095,,Left Foot,,,,"[79.3, 6.7]",,Ground Pass,,19.686035,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,24,Barcelona,217,['5d6698a3-90b3-485f-a0f4-b9db1738fe77'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.653,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9103,,,,,,,,,,,,,1794bc8a-29f2-4a88-9485-a7a0f428abbd,195,,"[83.0, 8.2]",69283,3,,,,,0.9009855,,Left Foot,,,,"[94.8, 23.1]",,Ground Pass,,19.006578,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,24,Barcelona,217,"['5d2453e9-755d-48d5-9510-607d99b6f144', '6db46e54-57de-4bc4-9627-9c3a9241ec39']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.978,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.234892,,,,,,,,,,,,,af778bad-760c-435f-b9de-1244e1131ee4,199,,"[42.4, 68.7]",69283,3,,,,,-0.34653887,,Right Foot,,,,"[56.8, 63.5]",,Ground Pass,,15.310127,,,,Emilio Nsue López,13581.0,,,,,,,1,From Counter,Pablo Cendrós López,26737.0,Right Back,25,Mallorca,1043,['bcf3c385-644f-4e7f-a55b-f588a12e40c3'],50,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:50.656,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.552207,,,,,,,,,,,,,7a781e9d-bfa1-4047-b0dc-2f2254b7ed11,202,,"[58.8, 62.2]",69283,3,,,,,-0.75837773,,Right Foot,,,,"[64.5, 56.8]",,Ground Pass,,7.8517513,,,,Jonathan de Guzmán,8675.0,,,,,,,1,From Counter,Emilio Nsue López,13581.0,Right Wing,25,Mallorca,1043,['f74c1812-c918-4f58-81fd-db944a4c6e1b'],52,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:52.164,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3862,,,,,,,,,,,,,67e13ced-4ccd-4ccc-ab18-f1b3b935e3b8,209,,"[36.5, 26.8]",69283,3,,,,,1.022247,,Left Foot,,,,"[47.5, 44.8]",,Ground Pass,,21.095022,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,26,Barcelona,217,['74b25f4f-bca9-4d32-88e5-2954d4522e61'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.861,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.925175,,,,,,,,,,,,,286edfa5-100b-4111-99d9-2fab28c6bcf6,212,,"[47.5, 44.8]",69283,4,,,,,-1.8462224,,Right Foot,,,,"[44.9, 35.6]",,Ground Pass,,9.560335,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,26,Barcelona,217,['c7b6e9f3-c041-46dc-bed5-f3902b6f9c1e'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.327,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.9881,,,,,,,,,,,,,c8303eeb-33b7-48ba-aa34-5c4a26c67fb6,216,,"[45.7, 37.2]",69283,4,,,,,1.5095702,,Right Foot,,,,"[47.3, 63.3]",,Ground Pass,,26.148996,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,['482c0cfa-d600-40c6-be27-802764f92cff'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.466,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7817,,,,,,,,,,,,,ade22b5a-ca06-4d68-8410-391d18af1223,219,,"[49.2, 69.6]",69283,4,,,,,0.66194165,,Left Foot,,,,"[56.9, 75.6]",,Ground Pass,,9.76166,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,26,Barcelona,217,['6414df2c-6f8e-4876-be5c-44aeadce4d95'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.413,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.719771,,,,,,,,,,,,,978b82cf-d90d-41ae-aaea-80d53437a266,222,,"[56.9, 75.6]",69283,4,,,,,-2.6936505,,Right Foot,,,,"[49.2, 71.9]",,Ground Pass,,8.542833,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,26,Barcelona,217,['9a91e9da-1bbc-49fd-9bf5-87760e68a589'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.275,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3477,,,,,,,,,,,,,4923ccbf-4e28-4647-ad03-79f51cc591c5,225,,"[49.2, 71.9]",69283,4,,,,,-2.6085124,,Right Foot,,,,"[33.1, 62.4]",,Ground Pass,,18.69385,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,26,Barcelona,217,['89476dfe-d4aa-47ec-9a2a-7db9fdc4562f'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.080,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.435684,,,,,,,,,,,,,39a04d9e-7139-4dac-af70-9c5cf6bd6961,229,,"[37.4, 61.6]",69283,4,,,,,0.11434498,,Right Foot,,,,"[73.1, 65.7]",,Ground Pass,,35.93466,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['58dde8a0-ae43-4b05-8fa1-d7f03b2d6e61', 'e1c3fc0d-d5e3-40cc-a431-cf7c1b92a30c', 'f66116af-105c-460b-af0d-ffe1fc452972']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.178,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,4.816556,,,,,,,,,,,,,58dde8a0-ae43-4b05-8fa1-d7f03b2d6e61,231,,"[47.0, 14.4]",69283,4,,,,,-3.1083639,,Right Foot,,,,"[10.9, 13.2]",,Ground Pass,,36.119938,,,,Dudú Aouate,26146.0,,,,,,Recovery,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,26,Barcelona,217,"['39a04d9e-7139-4dac-af70-9c5cf6bd6961', '3c7bba4e-8b13-4a0c-bfbb-002247232f6b']",12,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:12.614,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.2155,,,,,,,,,,,,,c0679d6f-8b30-4c85-aadf-780d69c68376,235,,"[2.7, 11.8]",69283,4,,,,,-0.36990607,,Left Foot,,,,"[7.6, 9.9]",,Low Pass,,5.255473,,Incomplete,,,,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,26,Barcelona,217,['305b3388-3e4d-4295-8378-4d535a6c6237'],20,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:20.208,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.78807,,,,,,,,,,,,,e55024ef-c263-4e66-950c-3352ca25e3a0,237,,"[13.0, 36.7]",69283,4,,,,,1.1946776,,Right Foot,,,,"[30.1, 80.0]",,High Pass,,46.554268,,Out,,Pablo Cendrós López,26737.0,,,True,,,Recovery,1,Regular Play,Rubén González Rocha,26068.0,Right Center Back,26,Barcelona,217,['c400fb16-9674-4549-8cda-7f932f5bc9d4'],24,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:24.097,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.596313,,,,,,,,,,,,,2b2d95bd-9874-4447-90a0-1a759d27ca32,239,,"[83.2, 0.1]",69283,4,,,,,2.336842,,,,,,"[68.0, 15.9]",,Low Pass,,21.924416,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,27,Barcelona,217,['ecea8645-6a55-4f3a-80c8-f771ff2ec260'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.912,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.38382,,,,,,,,,,,,,9f74e6f4-e7f5-4ee3-9340-7417686709a5,243,,"[70.3, 19.0]",69283,4,,,,,1.5747179,,Right Foot,,,,"[70.1, 70.0]",,Ground Pass,,51.000393,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,27,Barcelona,217,"['1fa4d156-f26b-47ee-bb57-edd9f156ac10', 'db470e75-1fe6-4769-8a4d-701578ff6a68']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.416,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.929174,,,,,,,,,,,,,d0088d16-fc18-4892-89d6-288fbac0e015,250,,"[53.2, 60.0]",69283,4,,,,,-1.8476332,,Right Foot,,,,"[45.5, 32.9]",,Ground Pass,,28.172682,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,27,Barcelona,217,['749d33ce-1d51-4061-ba96-8a7fb6379f91'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.778,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.134,,,,,,,,,,,,,7142a699-6fd1-4a8b-b6dd-187618598358,253,,"[49.8, 32.1]",69283,4,,,,,0.6538865,,Left Foot,,,,"[71.2, 48.5]",,Ground Pass,,26.961454,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,27,Barcelona,217,['034436b7-0b00-4d9f-a826-58b86a126806'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.341,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.057876,,,,,,,,,,,,,98bc4c07-11f4-4d26-b404-ec59695cd56c,259,,"[45.5, 31.2]",69283,4,,,,,-0.7853982,,Right Foot,,,,"[50.6, 26.1]",,Ground Pass,,7.212489,,,,Gonzalo Castro Irizábal,6740.0,,,,,,Recovery,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,28,Mallorca,1043,['06fec42b-0b12-46e0-b34a-ac53dbd9e9c1'],52,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:52.045,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.904273,,,,,,,,,,,,,7b21a4ad-5516-420f-95c7-4fad2aec5250,262,,"[50.6, 26.1]",69283,4,,,,,0.6879833,,Left Foot,,,,"[91.6, 59.8]",,High Pass,,53.0725,,,,Emilio Nsue López,13581.0,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,28,Mallorca,1043,['6934d6f0-38f4-446f-b7dd-b68f1e19f2a1'],53,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:53.959,Pass,,2010/2011
,,,,,,,,,,,,,,,,,5.391917,,,,,,,,,,,,,909e2b2b-7611-4c35-9f93-15e66c618c83,265,,"[113.1, 66.0]",69283,5,,,,,-1.6361521,,Right Foot,True,,,"[108.8, 0.3]",,High Pass,,65.84057,,Out,,,,,,True,,,,1,Regular Play,Emilio Nsue López,13581.0,Right Wing,28,Mallorca,1043,,0,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:00.031,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4836,,,,,,,,,,,,,4b75b6f9-4a7f-4758-a642-8d4f0468e83a,266,,"[11.3, 80.0]",69283,5,,,,,-0.67615736,,,,,,"[19.9, 73.1]",,Low Pass,,11.025879,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,29,Barcelona,217,['6b77ef0a-1757-42e5-a4ce-93f043bded40'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.613,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.622604,,,,,,,,,,,,,8211fd28-f3f5-49e0-9158-87e5f39821ea,269,,"[19.9, 73.1]",69283,5,,,,,0.11171244,,Right Foot,,,,"[51.1, 76.6]",,High Pass,,31.3957,,Incomplete,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,29,Barcelona,217,['57c73e8f-808d-43f1-8d6a-6127c8b9badf'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.246,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.466216,,,,,,,,,,,,,57c73e8f-808d-43f1-8d6a-6127c8b9badf,270,,"[69.0, 3.5]",69283,5,,,,,3.044077,,Head,,,,"[50.6, 5.3]",,High Pass,,18.487833,,,,José Carlos de Araújo Nunes,25992.0,,,,,,Recovery,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,30,Mallorca,1043,"['8211fd28-f3f5-49e0-9158-87e5f39821ea', 'd340ba4d-b400-454b-9411-48d188a88b3b']",26,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:26.869,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.58029,,,,,,,,,,,,,46acb28e-843a-449d-a727-66a232ac3767,274,,"[51.0, 5.0]",69283,5,,,,,2.7196279,,Right Foot,,,,"[8.9, 23.9]",,High Pass,,46.147804,,,,Dudú Aouate,26146.0,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,30,Mallorca,1043,"['942e6af4-d91d-4dff-8afa-6aa45c732e0f', 'a2ecf7a2-74ca-4602-acba-67ff355c46d9']",28,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:28.495,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,4.233073,,,,,,,,,,,,,5275dd96-d067-49b1-83c1-883c33f68857,277,,"[18.9, 36.2]",69283,5,,,,,-0.24567674,,Right Foot,,,,"[86.3, 19.3]",,High Pass,,69.48647,,,,Pierre Achille Webó Kouamo,25876.0,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,30,Mallorca,1043,['7424626e-6df7-4a44-b656-4177b892743d'],38,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:38.654,Pass,,2010/2011
