ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,2.443567,,,,,,,,,,,c39feac2-293e-4dce-8b8a-d141090cdce6,133,,,"[6.0, 44.0]",69173,2,,,,,0.7398157,,Right Foot,,,,"[20.9, 57.6]",Ground Pass,,20.173498,,,,Carles Puyol i Saforcada,20125.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['2b7830db-41be-47e4-ae2a-f5148bcbba37'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.561,Pass,,2007/2008
,,,,,,,,,,,,,4.846915,,,,,,,,,,,cbb2adb2-2bf8-48a4-ba55-4923a63ef05d,135,,,"[18.1, 59.1]",69173,2,,True,,,-0.78811556,,Right Foot,,,,"[54.8, 22.2]",Ground Pass,,52.04325,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,5,Barcelona,217,['7efce079-d83c-42cf-9bc3-f4aa37459800'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.231,Pass,,2007/2008
,,,,,,,,,,,,,0.1204,,,,,,,,,,,07f50d7d-b92c-4401-8bcc-53ed4a5ef752,141,,,"[73.4, 62.6]",69173,2,,,,,-0.8960554,,Right Foot,,,,"[76.6, 58.6]",Ground Pass,,5.1224995,,Incomplete,,Iván Bolado Palacios,26491.0,,,,,,,1,Regular Play,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,6,Racing Santander,1217,"['9a0efbc9-3993-4475-9e71-a271d4c88e5a', '9f20fbd3-a346-4930-8c63-3cc40a7fbe01']",15,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:15.101,Pass,,2007/2008
,,,,,,,,,,,,,1.0611,,,,,,,,,,,4cf29870-ba32-4666-aaa4-33b81b0f1662,145,,,"[73.8, 59.2]",69173,2,,,,,-0.38789997,,Left Foot,,,,"[83.1, 55.4]",Ground Pass,,10.046392,,,,Iván Bolado Palacios,26491.0,,,,,,Recovery,1,Regular Play,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,6,Racing Santander,1217,['075cbf0b-1b4a-4520-95ee-cd8605c45e46'],16,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:16.658,Pass,,2007/2008
,,,,,,,,,,,,,1.5505,,,,,,,,,,,4258249d-6589-4348-8cf7-e53a174b83ed,149,,,"[89.1, 53.7]",69173,2,,,,,-1.7269938,,Left Foot,,,,"[85.1, 28.3]",Ground Pass,,25.713032,,,,Óscar Serrano Rodriguez,26137.0,,,,,,,1,Regular Play,Iván Bolado Palacios,26491.0,Left Center Forward,6,Racing Santander,1217,['3ee00626-4e7f-48ea-bd33-c90c5ecfb9f1'],19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:19.531,Pass,,2007/2008
,,,,,,,,,,,,,0.083,,,,,,,,,,,e1c478e7-34a0-47c6-9dfd-2a7a121c0084,153,,,"[115.8, 18.4]",69173,2,,,,,1.929567,,Left Foot,,,,"[114.3, 22.4]",High Pass,,4.2720017,,Incomplete,,Mohamed Gasana Tchité,26490.0,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,6,Racing Santander,1217,"['19565224-8635-4c31-a664-673b5a73b705', '580ae0a4-3f01-470e-9c3b-7879115f2939']",25,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:25.167,Pass,,2007/2008
,,,,,,,,,,,,,3.970682,,,,,,,,,,,28551d88-ad8e-4f62-9508-730551aab93a,157,,,"[6.0, 36.0]",69173,2,,True,,,-0.5955307,,Right Foot,,,,"[24.3, 23.6]",Ground Pass,,22.105429,,,,Gabriel Alejandro Milito,25919.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['1a703f0c-6c86-4279-8874-42b4d27b791f'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.179,Pass,,2007/2008
,,,,,,,,,,,,,1.476075,,,,,,,,,,,0c0a571b-5e12-4fbf-b8e8-77ba36a80fa5,159,,,"[25.1, 22.4]",69173,2,,,,,-0.84635544,,Left Foot,,,,"[35.1, 11.1]",Ground Pass,,15.0894,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['a85c0e4c-640f-4763-96ac-1a003c97da48'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.069,Pass,,2007/2008
,,,,,,,,,,,,,1.453683,,,,,,,,,,,fea27cfe-66fd-4260-ad18-b752fab8774b,162,,,"[36.4, 8.0]",69173,2,,,,,-0.4012288,,Left Foot,,,,"[52.9, 1.0]",Ground Pass,,17.923449,,,,Thierry Henry,15516.0,,,,,,,1,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,7,Barcelona,217,['9a9ddb32-0e36-4936-88d9-df4a11a66d00'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.792,Pass,,2007/2008
,,,,,,,,,,,,,0.3484,,,,,,,,,,,b6754748-fe73-48df-a683-ff885bf43086,168,,,"[51.3, 73.9]",69173,2,,,,,0.5554937,,Right Foot,,,,"[57.1, 77.5]",High Pass,,6.8264194,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Sergio Sánchez Ortega,6904.0,Right Back,7,Barcelona,217,['42256893-6e68-4530-a6fb-b798cb0933dd'],49,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:49.234,Pass,,2007/2008
,,,,,,,,,,,,,2.1334,,,,,,,,,,,738cc520-a2b3-48e0-a6bb-a63bfc9c354c,176,,,"[81.2, 65.6]",69173,3,,,,,-0.8924009,,Right Foot,,,,"[110.7, 29.0]",High Pass,,47.008617,,,,Óscar Serrano Rodriguez,26137.0,,,,,,Free Kick,1,From Free Kick,Jordi López Felpeto,25958.0,Left Defensive Midfield,9,Racing Santander,1217,['ab20c231-5196-4b7e-9249-cfa5393a0c74'],26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:26.208,Pass,,2007/2008
,,,,,,,,,,,,,2.6085,,,,,,,,,,,4ffe4623-8434-47a4-9793-40f435577608,179,,,"[112.6, 29.6]",69173,3,,,,True,1.5975757,,,,,,"[112.0, 52.0]",High Pass,,22.408033,,,,Iván Bolado Palacios,26491.0,,,,,,,1,From Free Kick,Óscar Serrano Rodriguez,26137.0,Left Midfield,9,Racing Santander,1217,"['0c0addc7-eeac-495e-a2ad-0993fb2a500e', '5e38483b-9fd7-41ec-9a91-c5afb451c419']",28,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:28.341,Pass,True,2007/2008
,,,,,,,,,,,,,0.9572,,,,,,,,,,,53bc7c69-911c-49b8-b9a3-7c816225bd07,184,,,"[118.3, 66.3]",69173,3,,,,,1.9480454,,Right Foot,,,,"[114.1, 76.9]",Ground Pass,,11.401754,,,,Jordi López Felpeto,25958.0,,,,,,,1,From Free Kick,Iván Bolado Palacios,26491.0,Left Center Forward,9,Racing Santander,1217,"['44906f01-a9f8-4648-a858-88c5e0b22f64', '99883d11-c393-468c-96a9-e4da5905170a']",35,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:35.251,Pass,True,2007/2008
,,,,,,,,,,,,,1.545283,,,,,,,,,,,7bb90901-e28a-49fd-a8aa-aa4a76b97a24,186,,,"[114.1, 76.9]",69173,3,,,,,-1.8021549,,Right Foot,,True,,"[109.2, 56.1]",Ground Pass,,21.369371,,Incomplete,,Mohamed Gasana Tchité,26490.0,,,,,,,1,From Free Kick,Jordi López Felpeto,25958.0,Left Defensive Midfield,9,Racing Santander,1217,"['5804f887-f026-4662-b272-ac222c2527a5', 'd5f03279-faaf-49b9-9064-daef0400bdb7']",36,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:36.208,Pass,,2007/2008
,,,,,,,,,,,,,0.968392,,,,,,,,,,,a76e6e49-d101-47a2-8222-7514d0dc7800,191,,,"[30.9, 6.3]",69173,3,,,,,-0.35877067,,Right Foot,,,,"[42.9, 1.8]",Ground Pass,,12.816006,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,10,Barcelona,217,['359de1a8-a088-4a63-8939-e9642f8b2e2c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.609,Pass,,2007/2008
,,,,,,,,,,,,,1.099779,,,,,,,,,,,e1b0942c-72c1-478c-aecd-0ef2a31f775b,194,,,"[45.3, 5.0]",69173,3,,,,,1.598567,,Right Foot,,,,"[44.8, 23.0]",Ground Pass,,18.006943,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,10,Barcelona,217,['02ba90f8-7052-4113-8d0c-9756a36b1f1f'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.123,Pass,,2007/2008
,,,,,,,,,,,,,0.772678,,,,,,,,,,,b643b0ab-2dbd-4959-8acb-63d33bad326a,198,,,"[46.1, 17.9]",69173,3,,,,,-2.8478246,,Right Foot,,,,"[34.2, 14.3]",Ground Pass,,12.432618,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,10,Barcelona,217,['0c88b8ac-ba61-425b-96da-f63fa8dc4cb5'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.484,Pass,,2007/2008
,,,,,,,,,,,,,1.5018,,,,,,,,,,,212428c7-40de-4f32-86aa-d167703ca307,201,,,"[31.9, 15.2]",69173,3,,,,,1.9391452,,Right Foot,,,,"[27.5, 26.6]",Ground Pass,,12.219656,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,10,Barcelona,217,['e8a3acf1-557c-4a0d-8748-4948924fc9f0'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.507,Pass,,2007/2008
,,,,,,,,,,,,,2.510012,,,,,,,,,,,f7b91dc3-11ee-4e0b-a3fb-512aa69df3f9,204,,,"[32.1, 27.9]",69173,3,,,,,1.3258177,,Left Foot,,,,"[42.7, 70.3]",Ground Pass,,43.704918,,,,Gianluca Zambrotta,15774.0,,,True,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,10,Barcelona,217,['82d1bd59-00a4-423a-ae93-288acc9049c8'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.542,Pass,,2007/2008
,,,,,,,,,,,,,1.526359,,,,,,,,,,,5f7dfb67-d040-4b4e-83bc-fd4da5044a00,207,,,"[55.2, 72.8]",69173,3,,,,,-1.9479666,,Right Foot,,,,"[47.0, 52.1]",Ground Pass,,22.264996,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,10,Barcelona,217,['a03b5fed-3e3e-4d38-99b7-f4da70d20747'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.737,Pass,,2007/2008
,,,,,,,,,,,,,1.411264,,,,,,,,,,,4d304e73-ec4e-4d61-a75d-ef45950e1f95,210,,,"[44.8, 49.5]",69173,4,,,,,-1.5567786,,Left Foot,,,,"[45.1, 28.1]",Ground Pass,,21.402103,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,10,Barcelona,217,['b0107c7b-2327-4762-8b3f-8370e09182f0'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.609,Pass,,2007/2008
,,,,,,,,,,,,,1.56752,,,,,,,,,,,e5b79489-0284-42ac-83de-d014936db965,213,,,"[46.5, 23.0]",69173,4,,,,,-1.1792668,,Left Foot,,,,"[55.5, 1.2]",Ground Pass,,23.584742,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,10,Barcelona,217,['550346b2-8d17-4a80-ae5a-e66df1802f6f'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.683,Pass,,2007/2008
,,,,,,,,,,,,,0.714875,,,,,,,,,,,e65bfea8-62c1-462b-8db0-ea81462d26b1,216,,,"[59.0, 2.3]",69173,4,,,,,0.30195117,,Left Foot,,,,"[77.3, 8.0]",Ground Pass,,19.16716,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,10,Barcelona,217,['514a1fa5-0669-438a-bfe1-72050145e572'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.538,Pass,,2007/2008
,,,,,,,,,,,,,0.73019,,,,,,,,,,,40e4e952-8940-4919-9cda-9a65d6e7a664,219,,,"[75.6, 6.3]",69173,4,,,,,-2.8527973,,Right Foot,,,,"[61.8, 2.2]",Ground Pass,,14.39618,,Out,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,10,Barcelona,217,['5383cb1c-ec1d-4c7d-b9f4-8ac021831970'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.436,Pass,,2007/2008
,,,,,,,,,,,,,1.6745,,,,,,,,,,,51e58dd3-8fae-415c-a40c-4321ccda4971,221,,,"[69.8, 80.0]",69173,4,,,,,-0.31362066,,,,,,"[84.6, 75.2]",High Pass,,15.55892,,,,Jorge López Montaña,26025.0,,,,,,Throw-in,1,From Throw In,Sergio Sánchez Ortega,6904.0,Right Back,11,Racing Santander,1217,['9aac22f4-0a80-4277-bc3c-640f6cea6a58'],29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:29.419,Pass,,2007/2008
,,,,,,,,,,,,,1.1089,,,,,,,,,,,b606631c-c5ca-434a-91de-ce3a8638bd22,224,,,"[84.6, 75.2]",69173,4,,,,True,-0.042709056,,,,,,"[96.3, 74.7]",High Pass,,11.710679,,,,Mohamed Gasana Tchité,26490.0,,,,,,,1,From Throw In,Jorge López Montaña,26025.0,Right Midfield,11,Racing Santander,1217,"['1b011728-8762-4182-93ce-8555362e9a17', '49c5b720-5431-41e7-989c-b6f1c9174c57']",31,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:31.093,Pass,True,2007/2008
,,,,,,,,,,,,,1.6902,,,,,,,,,,,c34c40a8-e17d-42fb-9ffb-d6ffef45b84b,230,,,"[109.2, 75.1]",69173,5,,,,,-1.5066172,6c7e39e3-d5ba-4d67-866b-6c24be9aa13a,Right Foot,True,,,"[111.7, 36.2]",High Pass,,38.98025,,,,Oriol Lozano Farrán,26067.0,True,,,,,Free Kick,1,From Free Kick,Jordi López Felpeto,25958.0,Left Defensive Midfield,12,Racing Santander,1217,['7b9fe528-5d40-43bb-85e6-fd467802a0a4'],11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:11.196,Pass,,2007/2008
,,,,,,,,,,,,,3.812026,,,,,,,,,,,50db36bc-a9c3-4b7b-8d8b-1005c13fa950,235,,,"[6.0, 36.0]",69173,5,,True,,,-0.98530626,,Right Foot,,,,"[24.3, 8.4]",Ground Pass,,33.115707,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Barcelona,217,['ec58dc24-1683-4b0f-8357-94dc25532910'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.606,Pass,,2007/2008
,,,,,,,,,,,,,2.529022,,,,,,,,,,,bc0dbe23-c1f4-4a19-b896-18b9122e6053,237,,,"[32.8, 8.8]",69173,5,,True,,,-0.59037787,,Left Foot,,,,"[42.5, 2.3]",Ground Pass,,11.676472,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['ea4b42cb-a16b-47c4-b059-13c5088be577'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.818,Pass,,2007/2008
,,,,,,,,,,,,,1.892481,,,,,,,,,,,8dec40b3-f350-464c-8abc-00a5f0c65480,239,,,"[47.8, 16.0]",69173,5,,,,,1.6784862,,Right Foot,,,,"[44.2, 49.3]",Ground Pass,,33.49403,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,13,Barcelona,217,['b4dbf850-9031-4af5-996c-9c1921efdb3b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.522,Pass,,2007/2008
,,,,,,,,,,,,,1.793502,,,,,,,,,,,05c9d651-7965-41df-9a81-766aca0d5615,243,,,"[44.2, 47.6]",69173,5,,,,,1.0951011,,Right Foot,,,,"[56.1, 70.7]",Ground Pass,,25.984995,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['1b5d7722-45a8-497c-9b5b-a151d1322596'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.492,Pass,,2007/2008
,,,,,,,,,,,,,0.843928,,,,,,,,,,,2fc5ebb2-ea43-4d84-95dc-24231b3bf7e2,246,,,"[55.2, 71.8]",69173,5,,,,,0.5759186,,Right Foot,,,,"[62.9, 76.8]",Ground Pass,,9.180959,,,,Giovani dos Santos Ramírez,5987.0,,,,,,,1,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,13,Barcelona,217,['dea84467-d3ec-41bf-9dd7-54225fa3190c'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.035,Pass,,2007/2008
,,,,,,,,,,,,,1.009095,,,,,,,,,,,d9b15c5f-d2d6-4a79-ada9-c997e0c4b658,249,,,"[62.9, 76.8]",69173,5,,,,,-2.9323711,,Left Foot,,,,"[48.3, 73.7]",Ground Pass,,14.925482,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Goal Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,13,Barcelona,217,['bd554c0b-9ab8-463a-a12f-7f969924a7ec'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.918,Pass,,2007/2008
,,,,,,,,,,,,,2.450056,,,,,,,,,,,f12bab42-6173-4ee1-b28a-05afe69eb9ac,252,,,"[44.9, 67.1]",69173,5,,,,,-1.8186424,,Left Foot,,,,"[36.6, 34.3]",Ground Pass,,33.83386,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,13,Barcelona,217,['f1fa3c86-0401-40b8-b56e-fb998eca560c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.576,Pass,,2007/2008
,,,,,,,,,,,,,2.817702,,,,,,,,,,,d56c336f-7842-4900-9bad-0361c45d0344,255,,,"[38.3, 28.9]",69173,5,,,,,-0.64172095,,Left Foot,,,,"[74.3, 2.0]",High Pass,,44.94007,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,13,Barcelona,217,['83bb60f1-61c5-4315-8499-fbc52b145438'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.572,Pass,,2007/2008
,,,,,,,,,,,,,1.379823,,,,,,,,,,,17dcd808-799e-4311-8ca7-aa05bc79e35f,257,,,"[74.3, 2.0]",69173,5,,,,,2.9348516,,Head,,,,"[47.6, 7.6]",Low Pass,,27.280945,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Forward,13,Barcelona,217,['64996105-817e-4c97-9a2b-0e205caa2ee1'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.470,Pass,,2007/2008
,,,,,,,,,,,,,0.942574,,,,,,,,,,,4b9844b4-88f0-4fe9-9783-181d0575dd17,260,,,"[51.8, 7.6]",69173,5,,,,,1.1347915,,Left Foot,,,,"[55.9, 16.4]",Ground Pass,,9.708244,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['2c1c2c5d-ca22-409d-bec6-32737d353fe1'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.547,Pass,,2007/2008
,,,,,,,,,,,,,0.8113,,,,,,,,,,,f63cb81e-89e8-4cab-b350-d13e9374e249,264,,,"[51.2, 10.9]",69173,5,,,,,-0.11065722,,Left Foot,,,,"[62.0, 9.7]",Ground Pass,,10.866462,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,13,Barcelona,217,"['7060e2b6-049e-4bb3-af78-32389ef43ab5', '9c033124-ef94-4a62-9c88-32e69976be8f']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.014,Pass,,2007/2008
,,,,,,,,,,,,,1.54137,,,,,,,,,,,f561a683-e382-489d-8d8c-5ee0c2ebae38,269,,,"[56.4, 53.3]",69173,6,,,,,-0.826311,,Left Foot,,,,"[81.0, 26.6]",High Pass,,36.30496,,Incomplete,,Óscar Serrano Rodriguez,26137.0,,,,,,,1,From Goal Kick,Jorge López Montaña,26025.0,Right Midfield,13,Barcelona,217,"['01389ca8-69ad-416f-b4e0-29d4a4b50250', 'ddb45ad3-a463-49c2-ab11-eb9cb2738c81']",0,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:00.936,Pass,,2007/2008
,,,,,,,,,,,,,0.943692,,,,,,,,,,,df9d4d40-9592-4b67-a7a2-ddac8cbe878f,274,,,"[57.6, 53.8]",69173,6,,,,,0.8401956,,Left Foot,,,,"[68.8, 66.3]",Ground Pass,,16.783623,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,13,Barcelona,217,"['8ff3664f-ae73-4353-ba17-9e98d8957448', 'b737da59-8cec-4b9c-863e-815c2d1ee3ce']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.161,Pass,True,2007/2008
,,,,,,,,,,,,,2.030406,,,,,,,,,,,e9e20aaf-35fa-4a61-b740-542772b35d70,279,,,"[78.1, 56.7]",69173,6,,,,,-1.8106409,,Right Foot,,,,"[68.0, 15.4]",Ground Pass,,42.517056,,,,Sylvio Mendes Campos Junior,25854.0,,,True,,,,1,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,13,Barcelona,217,['7f419a49-57f9-4e41-a229-f9d5ec11b038'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.711,Pass,,2007/2008
,,,,,,,,,,,,,0.99914,,,,,,,,,,,157208fc-2fbf-493b-ace4-7ebfe17465f0,283,,,"[86.4, 15.2]",69173,6,,,,,-0.72126603,,Left Foot,,,,"[98.0, 5.0]",Ground Pass,,15.446683,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,"['98504200-2c67-4a27-b346-ba875bb38891', 'f5580e95-3654-44ed-9cb3-f8172916432b']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.870,Pass,True,2007/2008
,,,,,,,,,,,,,1.237266,,,,,,,,,,,a17bcab6-ee48-4945-b930-ea5d1362096c,287,,,"[98.0, 5.8]",69173,6,,,,,2.1609728,,Right Foot,,,,"[90.9, 16.4]",Ground Pass,,12.758135,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Forward,13,Barcelona,217,"['071ef863-5e05-4a40-b0f9-b1f2259fa5e0', 'd7002ec4-fe14-47fb-b92b-8e4183aad074']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.380,Pass,True,2007/2008
,,,,,,,,,,,,,1.240756,,,,,,,,,,,2932ef46-641c-4d0b-b36c-fe89f64fe7ec,291,,,"[94.5, 21.3]",69173,6,,,,,1.5409545,,Right Foot,,,,"[94.9, 34.7]",Low Pass,,13.405969,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,13,Barcelona,217,"['037ef08e-6094-403c-93b5-b7546eaec4b2', '85646697-4bdd-4309-a885-06d78d8bc4b1']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.435,Pass,True,2007/2008
,,,,,,,,,,,,,1.4111,,,,,,,,,,,68130673-3d05-43a7-93ee-0edf8c8a0db7,294,,,"[95.5, 31.9]",69173,6,,,,,2.8985596,,Left Foot,,,,"[83.4, 34.9]",Ground Pass,,12.466354,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,13,Barcelona,217,['8f072d00-ddc7-4ef2-8bbe-56731eb04154'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.804,Pass,,2007/2008
,,,,,,,,,,,,,1.208663,,,,,,,,,,,e465adb1-15aa-40c6-aeb2-a827fb512e77,297,,,"[86.6, 34.3]",69173,6,,,,,0.13686354,,Right Foot,,,,"[103.3, 36.6]",Ground Pass,,16.85764,,Pass Offside,,Thierry Henry,15516.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,13,Barcelona,217,['1bdf5eec-a994-4171-8913-b3f093ce4a10'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.292,Pass,,2007/2008
,,,,,,,,,,,,,1.7905,,,,,,,,,,,03ed4f41-38b2-42a2-9539-95d816e4bd70,299,,,"[17.2, 42.7]",69173,6,,,,,-0.8827902,,Right Foot,,,,"[32.9, 23.6]",Ground Pass,,24.724482,,,,César González Navas,26044.0,,,,,,Free Kick,1,From Free Kick,Fabio Coltorti,26488.0,Goalkeeper,14,Racing Santander,1217,['df19aaac-31f4-4fba-8b3d-2e77b4b82376'],53,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:53.612,Pass,,2007/2008
,,,,,,,,,,,,,1.2618,,,,,,,,,,,48fd1397-2f1c-41ff-a593-fab47e02c061,302,,,"[40.8, 21.7]",69173,6,,,,,1.6654036,,Right Foot,,,,"[38.2, 49.1]",Ground Pass,,27.52308,,,,Oriol Lozano Farrán,26067.0,,,,,,,1,From Free Kick,César González Navas,26044.0,Left Center Back,14,Racing Santander,1217,['0cdbe17f-9428-4a03-9710-78131a2f3d8e'],58,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:58.149,Pass,,2007/2008
