50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b3b5bb64-1dc9-462b-a78c-7aefce0d14eb,474,,"[15.6, 25.8]",70303,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Left Back,21,Barcelona,217,"['02de49c6-f07c-4fef-8d82-950036ddab99', '9f58ef2a-b69d-4504-a6d4-9e4b1a37a579']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:47.266,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14915e48-08a2-4ead-ba0d-54c2ccfb10a7,491,,"[75.3, 36.9]",70303,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,22,Atlético Madrid,212,"['3da5ef48-9f6a-45ba-8892-c12f93c9ff98', 'f2283e0e-fb3c-42c8-9013-e743ad310c69']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.538,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,44428278-1eef-4742-8ce3-151e74e755ff,548,,"[30.2, 39.9]",70303,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,23,Barcelona,217,"['87545ac9-91dc-4a0a-9634-2b0c7b9f97a6', 'c7e43792-c5a3-4cec-9e67-99d14f1859c7', 'cc05a694-c8ae-464e-bed6-30312fe3a478']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:28.914,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,66525c2c-4468-45e8-bdbf-9d9ca887a2c8,600,,"[12.5, 23.5]",70303,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,23,Barcelona,217,"['2b31c9a1-f6ec-4f9f-b1bb-bf3bf5d6365b', '4ef89637-d872-4e8d-8664-e0ff37f35333', 'acde273c-4021-49c9-bacb-73f4e080a0e6']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:09.313,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ec701861-5ba9-4721-ac17-48042424d77c,761,,"[41.9, 5.0]",70303,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,30,Barcelona,217,"['2940feaa-0b32-411e-9214-627370d8e874', '2de85768-3300-4088-ba02-368cd427b110']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:47.927,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,26104193-467c-4d9d-864f-70670e8b6ee3,906,,"[27.3, 24.5]",70303,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José María Giménez de Vargas,5259.0,Right Center Back,42,Barcelona,217,"['5e374d40-ce6d-4a3c-bb27-2f69edb70d21', '78af0ec1-9f38-4290-a065-2585e1c203c5']",41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:41.995,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6cb5d4d7-04f6-4904-aa6b-96573a413d98,1028,,"[11.1, 68.6]",70303,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,51,Atlético Madrid,212,"['781f0384-b6b6-4c9e-8ead-e82c65f65ee1', 'd509551d-fcf6-4d0a-a222-7c070ef0af87']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.183,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,002df207-0f12-42b4-a08b-f775f7fe84eb,1103,,"[9.9, 27.2]",70303,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Left Back,54,Barcelona,217,"['03041752-0eb7-46dd-b409-445f12c21772', 'f9c6ffbe-9c1f-4734-ae39-ae12e053f10f']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:24.324,Dribbled Past,,2014/2015
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,366cc098-9739-4dc4-ae88-de561531db0f,1208,,"[14.2, 21.9]",70303,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,58,Barcelona,217,"['4a3df46a-9446-42d0-9304-5a4b8952e36e', 'b86d0e22-04cc-4f39-a3e1-55f59ce9aee8']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:25.619,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3eaa0e1c-f97e-4111-b9a2-1aa1d4f22ffc,1320,,"[49.1, 19.2]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Gámez Duarte,4788.0,Left Back,62,Barcelona,217,"['25ca6e99-197d-4a5c-85f4-381034997a33', '49557044-5665-4494-bf3e-48c99eae1e4a', 'c50b7734-60a4-46bd-9d3e-3837fbe122ea']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:26.918,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9217c6c1-a55c-4d1a-8954-1ff8a78c3d2d,1912,,"[47.9, 69.3]",70303,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,91,Barcelona,217,"['1489dcb6-dc1a-45d5-b22f-a6d2e9eab4b6', '1b2d70bd-7c18-440f-9b85-944e7e7b4cb0', '9cfd6867-8b05-452e-ac76-722f4f2687f6']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:28.151,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9f3c26e2-cb1c-4f5f-965a-2e2725913cfd,1938,,"[13.0, 6.8]",70303,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Right Midfield,92,Barcelona,217,"['13c74fc4-dab4-4a29-825b-21fb81fee387', 'c7555964-d8af-4605-bddb-95007139f796', 'f49fdd9e-5194-4ba9-96dc-cf9b6c763300']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:48.755,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5bafa01a-141a-488f-87df-e63f0c5fd51a,1990,,"[48.2, 20.2]",70303,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,95,Barcelona,217,"['344524bb-c559-4738-bd0c-9b8d96d917cc', '8f48da2d-a108-44cc-a4bd-283ca295d1d3']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:32.326,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,588764b3-271e-4fc1-9f24-b8dd24443cd6,1998,,"[33.4, 19.8]",70303,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,95,Barcelona,217,"['7a994316-b047-435f-a91a-26cc803b37df', '894c48f7-fc4f-41db-9b79-6775482f5b6c', 'c476db81-3017-41d3-b34d-cc25a2c9afdb']",39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:39.040,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,af7f8957-36ba-4d72-9251-584a21a26376,2258,,"[21.7, 10.3]",70303,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,107,Barcelona,217,"['181f72da-5039-4410-96ee-fa7e0e5d632a', '8ec73932-7543-4137-a66f-f0a7d82c68e4', 'c59548af-5f86-4ede-a633-dab6259b80da']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:52.469,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8671e9c0-e76e-46f7-8d7b-c6755cb49f44,2375,,"[48.2, 16.6]",70303,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,112,Barcelona,217,"['2b36ac4f-6bbf-4d55-acf6-ab079de5a980', 'af9fa352-4cef-416c-938c-0f34a0733b99', 'f1a8c231-a3e2-49d4-9b14-5d1277ce46fb']",14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:14.981,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9d882add-996c-4da6-b6ce-aa6f2663dd78,2525,,"[85.6, 56.0]",70303,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arda Turan,11094.0,Right Midfield,118,Barcelona,217,"['0bb345ea-123a-4e0b-bde9-3ea388914e60', 'd1914746-0444-47b7-aa52-7c04497a24d9']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:37.165,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5a1f851f-2085-4134-a034-35c58bbba979,2753,,"[72.6, 45.8]",70303,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,130,Barcelona,217,"['1cf86998-f908-4671-ab42-bc84bbfd33a7', '7787b443-dfe3-4ade-ac3c-ad0fe6a7c745', '8e835f92-4bee-44f9-b072-e00ce369d01d']",54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:54.868,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,18167d27-fa0a-495c-9b91-421d6e0c4822,2756,,"[69.6, 49.4]",70303,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Midfield,130,Barcelona,217,"['1cf86998-f908-4671-ab42-bc84bbfd33a7', '4ec4f784-8b36-4a4e-91db-33de0534a36f', '6566ddff-601c-49fc-bf6d-692e277eb5d4']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:55.393,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,be743d71-0780-4d65-89f8-a4ffc13a7317,2840,,"[72.4, 61.8]",70303,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Atlético Madrid,212,"['5028043f-1d65-4f65-9eb9-5e77cc67f450', 'e45eaf14-8bce-4977-b655-3e4173017a50']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.700,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bb905a95-0161-4eb1-9822-1fffacc577a3,2900,,"[52.1, 6.3]",70303,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Midfield,138,Barcelona,217,"['01c0b139-2b63-48b4-8005-37267431b7be', '7067e19d-590a-487c-9bb6-74ccac1a1c5c']",58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:58.116,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a69971f3-f530-41f0-805d-3e67826e92d2,2955,,"[16.5, 43.4]",70303,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,138,Barcelona,217,['1dc3ccf8-1cb0-4029-8ea4-34832b3ef2a5'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:32.640,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9aa37634-8708-41a7-9115-ba13ff7270e4,3015,,"[46.9, 58.1]",70303,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Francisco Torres Belén,6375.0,Right Back,139,Barcelona,217,"['7ccde3ca-9f2f-4c43-8509-5531c8d50c81', 'ad658e65-7065-48c2-9c62-52dafbe34ca6', 'e8278af3-cfd2-445d-a417-02c1c39b3113']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:22.146,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,47c8744f-ac31-4364-ba36-bf6541b03153,3096,,"[32.3, 49.9]",70303,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,142,Barcelona,217,"['209787f9-123d-40f6-b791-5059d700c69f', 'df3d226f-40c6-4b33-91a5-90a211b46f18']",39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:39.936,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d158e818-3be3-4005-a282-355449fe35f1,3163,,"[34.0, 78.7]",70303,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,147,Barcelona,217,"['5e84960e-62d4-4362-9044-833068312ffb', 'b3e72a19-f063-42de-8a2b-9a26f5e6c772', 'c31663ae-2a76-4baa-9eed-86371af998d7']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:19.949,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f8d03853-3a87-48dc-a1bb-658b2f021f1d,3226,,"[43.1, 74.1]",70303,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raúl García Escudero,6391.0,Right Midfield,152,Barcelona,217,"['316074aa-8d6f-48bb-bd05-cf6c52bcb83c', 'a7bb3f62-b204-4db6-a883-0bf7e61b6ebe', 'b0815e0b-8502-4c26-9d9c-afbb1920ce12']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:55.252,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e0d13857-1ab7-45b6-91bc-0bc6aa0da264,3229,,"[46.9, 69.5]",70303,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,152,Barcelona,217,"['316074aa-8d6f-48bb-bd05-cf6c52bcb83c', '42885b3a-ccc7-4ce4-8eea-ca4a22441fca', 'b7c75bc3-cff5-419e-8cdc-4f4fe6758a77']",58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:58.219,Dribbled Past,,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,a0abed4c-81c0-4cac-beaa-6f5008804ac7,39,,"[24.4, 65.7]",70303,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['1e3cd2bf-537c-4dbd-86f2-980d2d3842f4'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.335,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,d803fea1-bd17-4d10-980e-29c981cc7ff4,69,,"[44.9, 38.9]",70303,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Atlético Madrid,212,"['09013b47-1f85-43a7-9bd8-748d52cd7981', '30600f3c-b332-4e73-a0bb-bf1055d2c294']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.050,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,a71a807f-a308-4a0a-8164-f471db80833f,130,,"[81.3, 4.4]",70303,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['9f9f09f0-63af-4ab0-8fd2-e8902307c3d2'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.531,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,9f58ef2a-b69d-4504-a6d4-9e4b1a37a579,475,,"[104.5, 54.3]",70303,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,21,Barcelona,217,"['598c24d6-1c68-42ab-9358-3ba2eeb0aa6d', 'b3b5bb64-1dc9-462b-a78c-7aefce0d14eb']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:08:47.266,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,3da5ef48-9f6a-45ba-8892-c12f93c9ff98,492,,"[44.8, 43.2]",70303,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,22,Atlético Madrid,212,['14915e48-08a2-4ead-ba0d-54c2ccfb10a7'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:37.538,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,c7e43792-c5a3-4cec-9e67-99d14f1859c7,549,,"[89.9, 40.2]",70303,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,23,Barcelona,217,['44428278-1eef-4742-8ce3-151e74e755ff'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:10:28.914,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,4ef89637-d872-4e8d-8664-e0ff37f35333,601,,"[107.6, 56.6]",70303,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,23,Barcelona,217,['66525c2c-4468-45e8-bdbf-9d9ca887a2c8'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.313,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,58e0c3b9-99b9-4ad2-bf9a-bbbcb260010b,697,,"[74.0, 59.2]",70303,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,"['52162a72-4454-4645-9eec-38cc89f1c0af', 'd144c41f-eaaf-484a-b38d-b6c9565fd438']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.119,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,2de85768-3300-4088-ba02-368cd427b110,762,,"[78.2, 75.1]",70303,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,30,Barcelona,217,['ec701861-5ba9-4721-ac17-48042424d77c'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.927,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,0cf6efa6-b1ac-4dc0-8729-d2aae18b6080,838,,"[55.8, 72.0]",70303,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,['684cf0a4-a289-4e21-9c00-975ec946d51e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.903,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,78af0ec1-9f38-4290-a065-2585e1c203c5,907,,"[92.8, 55.6]",70303,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,42,Barcelona,217,['26104193-467c-4d9d-864f-70670e8b6ee3'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.995,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,d509551d-fcf6-4d0a-a222-7c070ef0af87,1029,,"[109.0, 11.5]",70303,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Right Midfield,51,Atlético Madrid,212,"['6cb5d4d7-04f6-4904-aa6b-96573a413d98', '85ccc9d2-3278-4707-8985-d777384a8e61']",33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:33.183,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f9c6ffbe-9c1f-4734-ae39-ae12e053f10f,1104,,"[110.2, 52.9]",70303,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,54,Barcelona,217,"['002df207-0f12-42b4-a08b-f775f7fe84eb', '7c652913-51cc-4f9f-b847-b5f2de707f2e']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.324,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,4a3df46a-9446-42d0-9304-5a4b8952e36e,1209,,"[105.9, 58.2]",70303,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,58,Barcelona,217,"['366cc098-9739-4dc4-ae88-de561531db0f', 'd1c6e5e0-4f5c-41c6-9a41-83deda62cd0b']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.619,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,49557044-5665-4494-bf3e-48c99eae1e4a,1321,,"[71.0, 60.9]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,62,Barcelona,217,['3eaa0e1c-f97e-4111-b9a2-1aa1d4f22ffc'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.918,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,439791a2-c14b-4955-90fa-32fbe408319c,1602,,"[107.7, 25.2]",70303,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús Gámez Duarte,4788.0,Left Back,75,Atlético Madrid,212,['644f54c3-7f88-4cb4-a881-baabb391c63f'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:44.729,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,1489dcb6-dc1a-45d5-b22f-a6d2e9eab4b6,1913,,"[72.2, 10.8]",70303,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,['9217c6c1-a55c-4d1a-8954-1ff8a78c3d2d'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.151,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f49fdd9e-5194-4ba9-96dc-cf9b6c763300,1939,,"[107.1, 73.3]",70303,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,92,Barcelona,217,['9f3c26e2-cb1c-4f5f-965a-2e2725913cfd'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.755,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,4cf9a9cb-bde7-4ee0-853a-683b9eb7b92d,1955,,"[93.4, 24.6]",70303,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,94,Barcelona,217,['58dd2ec6-5d2a-48a6-9093-5747db4f60e4'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.371,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,311de24a-27ee-48a0-b84a-b48fa7d944d8,1961,,"[34.4, 77.9]",70303,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Right Midfield,94,Barcelona,217,['6ce892c9-ae83-43c0-be16-73ef90859fe4'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:57.606,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,344524bb-c559-4738-bd0c-9b8d96d917cc,1991,,"[71.9, 59.9]",70303,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,['5bafa01a-141a-488f-87df-e63f0c5fd51a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.326,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,7a994316-b047-435f-a91a-26cc803b37df,1999,,"[86.7, 60.3]",70303,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,['588764b3-271e-4fc1-9f24-b8dd24443cd6'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.040,Dribble,True,2014/2015
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,7901bccb-e5b2-42bc-a0c5-89b68b4270d6,2030,,"[97.3, 5.1]",70303,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,95,Barcelona,217,['1e4d4bd5-5b9d-4b8b-bfec-50c830bae908'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.774,Dribble,True,2014/2015
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8ec73932-7543-4137-a66f-f0a7d82c68e4,2259,,"[98.4, 69.8]",70303,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['af7f8957-36ba-4d72-9251-584a21a26376'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:15:52.469,Dribble,True,2014/2015
