50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,"[84.9, 74.5]",,,,,,,,,,,,1.197014,,,,,,,,,,,,,871b92c5-ff4a-48c0-bd61-8b6bc80c87f7,2544,,"[80.0, 74.9]",9855,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,118,Athletic Club,215,"['20417b13-dd94-4b24-953d-8fff1486feea', 'b6118a0d-adeb-4ad3-8dbb-3423fa5b4500']",16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:16.026,Carry,,2017/2018
,,,,,,,"[84.0, 76.7]",,,,,,,,,,,,2.046442,,,,,,,,,,,,,f8db63b7-f689-4742-87cb-d8bcb7bf27d9,2547,,"[91.3, 77.6]",9855,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Midfield,118,Athletic Club,215,"['44030818-ed3f-482c-84d3-513236a51983', '9038e550-ef7f-4410-b28b-da2edeaa42a9']",18,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:18.002,Carry,,2017/2018
,,,,,,,"[67.9, 56.4]",,,,,,,,,,,,1.130214,,,,,,,,,,,,,accad5db-e1bf-434e-b5bb-09eedadedbf2,2554,,"[71.4, 56.2]",9855,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Midfield,118,Athletic Club,215,"['0e170f0c-7262-45d7-850c-cd384b5ab4fd', '3277cb5d-94d7-483e-b437-e883d88c39f8', 'e37f565f-f009-4e1f-a276-7e0b4d463825']",23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:23.854,Carry,True,2017/2018
,,,,,,,"[76.2, 62.0]",,,,,,,,,,,,3.700409,,,,,,,,,,,,,b8f56874-76fd-4342-87be-0f96568ec791,2558,,"[57.3, 53.9]",9855,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,118,Athletic Club,215,"['be1c5d87-7938-4b50-8b83-c2f7b415c94d', 'c131c2d7-2d70-4451-947c-cd2f523c6cc2']",26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:26.071,Carry,,2017/2018
,,,,,,,"[106.3, 76.3]",,,,,,,,,,,,1.329578,,,,,,,,,,,,,6ba4fde6-b0d3-4791-9f4d-36fc57c3c8e2,2561,,"[99.3, 75.3]",9855,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,118,Athletic Club,215,"['3250bd6b-54a4-4ae5-be03-f002d0074066', '5a66bd58-e673-4f3e-90e2-52fbf85a8ca0']",31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:31.841,Carry,,2017/2018
,,,,,,,"[101.0, 64.3]",,,,,,,,,,,,0.836187,,,,,,,,,,,,,1b33418a-cd24-4056-ab2f-22a361fb89cd,2564,,"[97.8, 67.1]",9855,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Center Forward,118,Athletic Club,215,"['c01d1255-956f-4305-9151-a408176df038', 'd0405ab5-f8da-482e-a120-2bd99e75dd9d']",34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:34.760,Carry,,2017/2018
,,,,,,,"[113.8, 1.7]",,,,,,,,,,,,2.119787,,,,,,,,,,,,,18d7949e-aeae-4348-b73c-f811b3ed615b,2570,,"[111.0, 1.7]",9855,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Midfield,119,Athletic Club,215,"['1106c095-ecd8-43bd-a836-39e0a71fae76', '3633b7de-3234-448e-9fea-ab0cced656ba']",24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:24.700,Carry,,2017/2018
,,,,,,,"[92.7, 2.1]",,,,,,,,,,,,1.9113,,,,,,,,,,,,,16370d3f-7175-48cc-8f7b-27900b94ea87,2573,,"[94.3, 2.5]",9855,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enric Saborit Teixidor,6660.0,Left Back,119,Athletic Club,215,"['125dba0d-754d-474b-b362-e572a358536a', 'd40218cd-ff55-49a2-a527-338d346b878b', 'd8e8c5b7-e9b0-41b1-81c0-47b32358d107']",28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:28.203,Carry,True,2017/2018
,,,,,,,"[74.2, 7.6]",,,,,,,,,,,,3.576147,,,,,,,,,,,,,ff4f19fd-fb30-4717-9213-67079e23e37d,2577,,"[72.1, 5.5]",9855,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,119,Athletic Club,215,"['191170d8-1506-426b-b1c1-6698f747291e', 'cf964cc7-abbf-46bf-bca2-5de23322c338']",31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:31.888,Carry,,2017/2018
,,,,,,,"[30.9, 2.3]",,,,,,,,,,,,1.183771,,,,,,,,,,,,,4f18cb1c-94b6-468e-95a8-6be56fbf1a5f,2582,,"[40.6, 2.5]",9855,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,119,Athletic Club,215,"['0283317e-c5a9-40bf-aab2-0e1153711438', '98970b23-78a9-45da-a739-48b5fbf0b76a']",41,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:41.392,Carry,,2017/2018
,,,,,,,"[17.0, 30.0]",,,,,,,,,,,,2.588824,,,,,,,,,,,,,a13d763a-70bc-4358-95cd-30f3733288e9,2585,,"[14.6, 26.2]",9855,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,119,Athletic Club,215,"['da1cd7e2-d958-4c8c-bf74-196d9029c0e7', 'e8da66d3-1a4d-46d3-b66c-b48dc0a64db4']",45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:45.233,Carry,,2017/2018
,,,,,,,"[60.1, 75.8]",,,,,,,,,,,,2.235394,,,,,,,,,,,,,4a561ce8-4f61-4481-87eb-4f3681b76fd6,2588,,"[65.4, 63.0]",9855,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Right Center Forward,119,Athletic Club,215,"['085118df-8043-49a0-82c4-a318a5591929', '7bb5e093-ef8d-4d6e-847d-7994730346f6', 'd72db115-b257-4372-922e-538ae85cfad0']",50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:50.999,Carry,True,2017/2018
,,,,,,,"[55.8, 27.6]",,,,,,,,,,,,2.144439,,,,,,,,,,,,,6ad82cc0-ac9f-4fd4-98ea-e5082bbd1506,2598,,"[43.1, 33.7]",9855,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,120,Athletic Club,215,"['7194dcc2-c61b-488f-ab02-930e5130fb6b', '934843dc-3a54-4cdb-8529-b6cc57bdea98']",50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:50.109,Carry,,2017/2018
,,,,,,,"[71.1, 26.8]",,,,,,,,,,,,0.775329,,,,,,,,,,,,,c348f5a0-6be5-4451-be3b-19ecf4f4c549,2601,,"[71.1, 26.8]",9855,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sabin Merino Zuloaga,6666.0,Left Center Forward,120,Athletic Club,215,"['24ae6c0d-d4b1-4f41-8a22-3e6dd58dbfe2', 'd1eee9c9-9722-49c6-a3fa-ba2ff7220cea']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:53.185,Carry,,2017/2018
,,,,,,,"[57.1, 49.5]",,,,,,,,,,,,0.44271702,,,,,,,,,,,,,704cb2de-ec0d-48b5-b60e-01167701fc62,2606,,"[56.8, 48.4]",9855,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,121,Barcelona,217,"['0d2da3b5-a38c-45e4-aa7e-6961e87c3723', 'e5c6319c-80a4-4056-9bb1-2e900be8049a', 'f622ef26-8933-4ed7-8be2-d93539225284']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.412,Carry,True,2017/2018
,,,,,,,"[63.8, 58.1]",,,,,,,,,,,,0.870249,,,,,,,,,,,,,28c380a7-cffb-4ff6-aaba-8d05b611113d,2610,,"[58.6, 55.8]",9855,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,121,Barcelona,217,"['1c843d10-e73a-4044-88bc-fc8550925d92', '5e2a229f-1843-460d-b2ff-6a5d90ada186']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:57.821,Carry,,2017/2018
,,,,,,,"[76.9, 77.6]",,,,,,,,,,,,2.917788,,,,,,,,,,,,,7d7ccf92-24e0-4e46-ad49-425ed393d604,2613,,"[79.5, 71.5]",9855,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,121,Barcelona,217,"['7278dd33-0b7a-45e4-ad15-b3a851bc5aae', '916f6431-d4a2-4276-8f39-a24e4621eef7']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.832,Carry,,2017/2018
,,,,,,,"[63.3, 76.2]",,,,,,,,,,,,2.377446,,,,,,,,,,,,,7aab27f1-168b-423e-b462-9cf34f0021b2,2616,,"[60.2, 77.8]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,121,Barcelona,217,"['3d505998-22c0-4404-8bdc-a249fa314479', 'cecbc4e5-7881-4a1d-8a1f-7a83ede9269e']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:03.963,Carry,,2017/2018
,,,,,,,"[65.8, 78.4]",,,,,,,,,,,,1.366429,,,,,,,,,,,,,fee03e7c-3b28-436f-871b-b81f9718168b,2619,,"[69.0, 78.4]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,121,Barcelona,217,"['23c6c1b3-d253-4e4f-93ac-03b621ec4c1c', 'ac695f7a-7ed8-4bcb-b289-9a1b4e69a6cb']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.889,Carry,,2017/2018
,,,,,,,"[46.2, 56.7]",,,,,,,,,,,,3.557767,,,,,,,,,,,,,50f03bc8-1c1d-4bf6-9f19-5c651f193b3c,2622,,"[48.7, 62.0]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,121,Barcelona,217,"['3e9d9a45-6dd7-4b37-a171-32e3166b5796', 'c6167e8a-8dee-4f20-8e54-68955589fd64']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.512,Carry,,2017/2018
,,,,,,,"[42.9, 23.7]",,,,,,,,,,,,3.033863,,,,,,,,,,,,,3287a985-2f4b-4c11-9799-81d3e4976cf6,2625,,"[36.6, 30.6]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,121,Barcelona,217,"['188f3980-ebeb-42a3-b946-a8b13a727691', 'b7d6f9c6-d8df-442e-8992-4d0db1892411']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:15.103,Carry,,2017/2018
,,,,,,,"[51.8, 3.9]",,,,,,,,,,,,0.862494,,,,,,,,,,,,,ced921e1-7d61-4069-af38-75d6baca96a9,2628,,"[51.5, 4.6]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,121,Barcelona,217,"['14697428-9863-4a36-a8a6-4e35f7036bfb', 'ab807407-7ee8-485b-9f80-0cd9a38b76cf']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.388,Carry,,2017/2018
,,,,,,,"[54.7, 5.8]",,,,,,,,,,,,1.887538,,,,,,,,,,,,,5056a052-902b-4c09-aa75-a36d86b19df3,2631,,"[54.3, 9.7]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,121,Barcelona,217,"['2379843c-3879-42d2-9db7-2c604dce4ae1', '99ad5d98-c777-4537-9412-ea4cbe4f70d8']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.135,Carry,,2017/2018
,,,,,,,"[29.5, 49.5]",,,,,,,,,,,,5.517052,,,,,,,,,,,,,7c8479c5-6138-4869-b64d-7f81803330f1,2636,,"[20.6, 54.0]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,122,Athletic Club,215,"['0417287a-8b8c-47b6-8ee0-fa564283d77e', '26832232-d69c-4656-a14e-3780e37198a0']",28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:28.769,Carry,,2017/2018
,,,,,,,"[20.6, 46.3]",,,,,,,,,,,,3.654393,,,,,,,,,,,,,bf2d659b-9a42-4d1f-83bc-faf8a811f65e,2639,,"[12.6, 41.4]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,122,Athletic Club,215,"['5db2d692-7f55-46b9-840f-01f3a445a761', '7d672f03-eb58-47c4-9baf-e5b6f6857f5b']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:36.887,Carry,,2017/2018
,,,,,,,"[53.5, 75.8]",,,,,,,,,,,,3.25194,,,,,,,,,,,,,7e848150-2ca3-4ae6-a84f-c90373a1bc97,2642,,"[44.0, 73.5]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,122,Athletic Club,215,"['30a8bc6c-c476-4a71-b71a-d238cd98b3ca', '892ba46b-1fb9-4788-bded-fc39d0ad775d']",42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:42.451,Carry,,2017/2018
,,,,,,,"[42.4, 54.7]",,,,,,,,,,,,1.069656,,,,,,,,,,,,,059caf3d-9ffd-4bea-a823-8f44f5d4efde,2645,,"[42.2, 58.2]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,122,Athletic Club,215,"['118d6130-37fe-454c-b515-c6a315b5a122', '6520dd55-d8db-4ee6-98e1-9ebedc3fff6d']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:47.474,Carry,,2017/2018
,,,,,,,"[78.0, 6.5]",,,,,,,,,,,,2.726807,,,,,,,,,,,,,807ba6cf-782a-4257-bd0b-c09a1d1c227d,2650,,"[70.1, 2.5]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Midfield,122,Athletic Club,215,"['495bb96d-bdcc-4baa-abcb-9890ddf7e087', 'f5abf28a-e9bb-47e4-a9ec-a00c2689583e', 'f679d9c0-1bc9-43d2-8359-aa8c1e24f360']",52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:52.122,Carry,True,2017/2018
,,,,,,,"[103.9, 22.6]",,,,,,,,,,,,3.378528,,,,,,,,,,,,,7e5d889e-558b-438e-b230-edbd34248625,2654,,"[78.0, 6.5]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Midfield,122,Athletic Club,215,"['bd90c9f4-6d7a-4bfd-81d4-23305a311a05', 'f64d38f7-8dd1-4a36-91df-e6f36cd2d44b', 'f679d9c0-1bc9-43d2-8359-aa8c1e24f360']",54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:54.849,Carry,True,2017/2018
,,,,,,,"[101.3, 26.1]",,,,,,,,,,,,1.516375,,,,,,,,,,,,,906df03e-4bb0-4eab-a3c8-46030ba25dec,2658,,"[103.8, 28.9]",9855,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sabin Merino Zuloaga,6666.0,Left Center Forward,122,Athletic Club,215,"['269af212-9a33-46fd-8b31-fd02fb63996e', '6c5391cb-8add-4984-9398-a30eebcec01a', '6e9ff3ec-c7da-412f-8dc0-bdeb4bd67efd']",59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:59.285,Carry,True,2017/2018
,,,,,,,"[18.8, 55.4]",,,,,,,,,,,,0.278864,,,,,,,,,,,,,003e180c-4b6e-4c29-b4f9-5ce9bd3924df,2662,,"[19.9, 55.4]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,123,Barcelona,217,"['03d64022-7ce1-43dd-9f62-59dd16a0617a', '23282bb0-d3df-44ec-9c79-dd32db7ce952', '7e0d04a0-2a63-48e9-af62-dcc7c94675b6', '9287e1e5-afec-4213-995e-93da33be7c99']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.207,Carry,True,2017/2018
,,,,,,,"[35.2, 56.7]",,,,,,,,,,,,1.222647,,,,,,,,,,,,,44b5ab0c-5403-41f5-8ac0-c793b3825dad,2667,,"[36.2, 52.6]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,124,Barcelona,217,"['2c81a6bf-85b8-4bf2-a399-dacbcbfd5c6c', 'fa52169d-751f-4eca-829b-1ec050d94caa']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.950,Carry,,2017/2018
,,,,,,,"[20.8, 74.3]",,,,,,,,,,,,1.096826,,,,,,,,,,,,,7565738d-6ad5-437c-9370-8d095bb55a64,2670,,"[23.7, 75.2]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,124,Barcelona,217,"['07360054-e050-40ee-abd8-3f2f9d720146', 'e49677a7-5e7b-4011-a50e-7eee06805f9b']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.420,Carry,,2017/2018
,,,,,,,"[6.6, 60.5]",,,,,,,,,,,,1.245521,,,,,,,,,,,,,656ea704-461b-4be1-9284-850b252cca79,2673,,"[8.6, 61.7]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,124,Barcelona,217,"['665d2208-ed35-4e92-a79f-fb733a780b4d', '807d8db1-6c68-4624-a334-5b2cb9d0bbff']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.626,Carry,,2017/2018
,,,,,,,"[2.4, 47.8]",,,,,,,,,,,,0.904032,,,,,,,,,,,,,30c9c2d7-7780-4e7f-ae7b-c5a885699a4b,2676,,"[3.1, 48.2]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,124,Barcelona,217,"['45835325-4941-4898-be26-25ba6c6163e0', 'd9303922-ba15-429e-a643-509c3fcd4eaf']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.969,Carry,,2017/2018
,,,,,,,"[4.9, 18.5]",,,,,,,,,,,,0.683771,,,,,,,,,,,,,f35bbd3d-c16e-46f8-b100-d709b520bb90,2679,,"[4.9, 18.8]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,124,Barcelona,217,"['461832f9-33ce-445c-ba0a-0c56d2e4851d', 'c03634d2-67db-435e-8ae9-bdc38a885268']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.041,Carry,,2017/2018
,,,,,,,"[64.7, 41.7]",,,,,,,,,,,,6.611424,,,,,,,,,,,,,d54d70aa-4052-402e-bb25-7e5b600b3be3,2695,,"[46.0, 49.1]",9855,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,126,Athletic Club,215,"['70560ac0-f450-4d9b-8e44-c565e6ab0fa1', 'c081dad2-8fb4-413d-bd53-127dabc462b5']",50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:50.148,Carry,,2017/2018
,,,,,,,"[29.6, 38.2]",,,,,,,,,,,,0.17947601,,,,,,,,,,,,,d64240a0-dbe7-4f03-a1b0-3a55845576ad,2701,,"[28.2, 36.2]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,127,Barcelona,217,"['98cab2f2-c0ac-4915-95cc-66241fe286ae', 'db98b3b7-b575-4d61-9ff4-11c1dd47ec17', 'fceeb1eb-9cb8-4535-9b6d-6ea04f4d03ec']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:01.244,Carry,True,2017/2018
,,,,,,,"[43.1, 48.2]",,,,,,,,,,,,0.168337,,,,,,,,,,,,,0bee3de4-0310-40bb-b554-5379bb0f72ed,2705,,"[44.3, 48.7]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,127,Barcelona,217,"['8b5b98ee-8b8e-43c7-af64-ece0f2313b97', 'db27460d-bab0-47b0-ab02-8e5b7a914f7c', 'dcbfbcaf-a037-47d5-8af4-0e8ff89ecae8']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.516,Carry,True,2017/2018
,,,,,,,"[69.6, 25.9]",,,,,,,,,,,,3.515626,,,,,,,,,,,,,ab11cebb-749b-43aa-826c-e94ebbd677b0,2711,,"[47.7, 32.9]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['1d5beb11-9a87-479a-9065-48ffbd763a94', 'd9447470-8689-4729-bd1b-b027907332d0']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.726,Carry,,2017/2018
,,,,,,,"[82.8, 7.6]",,,,,,,,,,,,1.224568,,,,,,,,,,,,,acec12b1-6acd-4ca3-8e38-90a34ca9b1cc,2714,,"[81.8, 7.0]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,127,Barcelona,217,"['01a7bd15-609e-4377-937a-15935711b9f5', 'efb5d468-a653-4bdd-a173-c86af86a638a']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.631,Carry,,2017/2018
,,,,,,,"[92.2, 15.4]",,,,,,,,,,,,2.823711,,,,,,,,,,,,,e4def271-0aab-4914-929b-c37e4340bf0a,2717,,"[88.5, 16.8]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['5d69c247-97ce-42e1-b860-f05945ddfb7d', '6133d3a9-9fee-4ebf-91c2-d22e88569d6a', '9db90a92-cca6-4664-a3b1-1c4e823118e7']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.623,Carry,True,2017/2018
,,,,,,,"[100.4, 15.3]",,,,,,,,,,,,1.910807,,,,,,,,,,,,,9350390e-2c03-47fc-97fe-9e904a3bad92,2722,,"[92.2, 15.4]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['2cf5fb27-771c-4fe7-acf9-f77251c4ad63', '5d69c247-97ce-42e1-b860-f05945ddfb7d', 'a0680d1a-3c7a-413d-89b0-f33a6ed37288', 'f5abfcdd-65b3-489d-a11f-15594e806a1b']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.447,Carry,True,2017/2018
,,,,,,,"[15.9, 75.5]",,,,,,,,,,,,2.531232,,,,,,,,,,,,,45f1ab8c-892f-4c79-8752-729ccd5f7ba4,2726,,"[19.7, 64.8]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,128,Athletic Club,215,"['207b3a63-c143-43e8-b5ed-7fecbccf4177', '312dd9db-c54e-4897-ba20-32b89ac45ddf', '3fc90ed4-e981-4751-bd7c-8a03831f34f9']",16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:16.358,Carry,True,2017/2018
,,,,,,,"[32.3, 77.3]",,,,,,,,,,,,1.315672,,,,,,,,,,,,,d3ce077a-3afb-4e1f-90d0-47bdfc603640,2730,,"[31.7, 74.9]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Center Forward,128,Athletic Club,215,"['09bee3a5-c9c8-4a8e-b3bb-4d69a4476a73', '6e078dc9-184c-4d8b-bc6b-7748306c57a6']",20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:20.462,Carry,,2017/2018
,,,,,,,"[28.5, 54.3]",,,,,,,,,,,,1.450847,,,,,,,,,,,,,374fd3c9-0c77-4679-aaf9-684ab0d986d0,2743,,"[33.8, 49.5]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,130,Barcelona,217,"['2d5d6066-5e95-4500-bac9-a668797c0b77', '597411d5-691e-4db4-bbb2-d023be7b2a5c']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.413,Carry,,2017/2018
,,,,,,,"[34.7, 65.3]",,,,,,,,,,,,1.553865,,,,,,,,,,,,,7451c31e-5312-4a7a-8d1c-7ac00af49e73,2746,,"[32.8, 64.4]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,130,Barcelona,217,"['1a9b6c98-eb4a-4a14-a8dc-f9ea8cb93dc6', '4f39711f-1fb1-4eb9-9560-adf22516ff95']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.580,Carry,,2017/2018
,,,,,,,"[50.8, 73.6]",,,,,,,,,,,,0.763696,,,,,,,,,,,,,5223e515-bb69-4186-95f8-3e8a03cd73f3,2750,,"[52.9, 73.8]",9855,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,130,Barcelona,217,"['2600b8d9-c86b-4422-a8d2-e37634c05931', '8fa3e225-62da-4408-a5eb-c4538e928872', 'a3c749e9-e70e-43bd-a2a0-7cd453a9a075']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.742,Carry,True,2017/2018
