50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.345261,,,,,,,,,,,,,,,c01bb98a-df47-4b67-a640-4c2a0b9832e1,945,,,"[46.2, 65.2]",266770,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Wing,73,Barcelona,217,"['738a005d-28e1-4e1e-92b1-d171a72bd74a', '75a04ef1-2b74-471f-896e-d274894796ec']",41,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:41.880,Pressure,,2014/2015
,,,,,,,,,,,,,,,,3.651113,,,,,,,,,,,,,,,f96c713b-3347-470e-809a-80a0863f9f8b,949,,,"[38.8, 73.9]",266770,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,73,Barcelona,217,"['318db6bb-a7b8-4d6a-9e27-017aa6fc2c81', 'c9a1e27a-c162-415e-a4bb-4dc038341a1c']",44,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:44.710,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.053157,,,,,,,,,,,,,,,30136194-2655-4522-92bc-5415c706af04,954,,,"[63.3, 27.8]",266770,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Barral Torres,26248.0,Left Wing,73,Barcelona,217,"['97d02986-8c37-49a6-84d7-30b8fa20647e', '9afb8106-b784-47f1-96e7-30bd8992a102', 'd6a0f298-f7ee-40ff-80b8-f66f9f752553']",52,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:52.897,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.200647,,,,,,,,,,,,,,,a796cf12-e25a-4868-8cbf-ce99e8b2f9ca,967,,,"[28.4, 17.2]",266770,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,73,Barcelona,217,"['6f2da533-a9fb-4bcc-9391-a5e360b64697', '7ea6f975-ae82-4f38-82ff-e919552ceda2', 'a6a3b520-2fba-49cc-84bb-0e401f09e6a4', 'e4a654b5-22fc-4663-a3bc-bd1a185e83d5']",3,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:03.491,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.293634,,,,,,,,,,,,,,,01ebcb46-d6cd-4fb8-9e09-0509e3027aa1,992,,,"[27.2, 13.1]",266770,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Barral Torres,26248.0,Left Wing,74,Barcelona,217,"['0cebcb48-daef-4a45-882a-df2a1fccdda2', '6bd15546-6b3e-4a5b-8a4b-ea4236b16e93', '9f65f43f-7504-43a2-a240-355975b5d7ed', 'a296ea0d-24aa-4b41-81bb-5c4cbf3e556d']",33,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:33.454,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.577586,,,,,,,,,,,,,,,b6933215-2a84-4b1d-88df-ff0a2c365049,995,,,"[28.2, 16.8]",266770,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,74,Barcelona,217,"['0cebcb48-daef-4a45-882a-df2a1fccdda2', '6694cee5-bcb3-4714-b46f-448928897be2', '6bd15546-6b3e-4a5b-8a4b-ea4236b16e93', 'a296ea0d-24aa-4b41-81bb-5c4cbf3e556d']",33,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:33.901,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.820814,,,,,,,,,,,,,,,e36b2185-6ff2-4c8c-8b02-acb28b0869b6,1000,,,"[35.5, 43.3]",266770,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Right Wing,74,Barcelona,217,"['0a527683-bc2c-48b7-971f-e12daa42a5cf', '5f0d4ab3-bef3-424b-bd38-ff1632b6e9b3', '65101129-2c61-4922-a4d0-b3319bcc1bd2']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:37.020,Pressure,,2014/2015
,,,,,,,,,,,,,,,,6.7018,,,,,,,,,,,,,,,a34e52b8-467a-4572-8210-ede4da67ac9a,1011,,,"[15.1, 61.1]",266770,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Rodas Ramírez,24860.0,Right Center Back,74,Barcelona,217,"['6d6f3fad-32c4-417f-be5b-fb8f6615b345', 'ac0897a3-cccc-4ed4-83a1-1cd03c02daf3', 'b5ca8d1d-bc54-4da9-ac02-a9a2587957cf']",44,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:44.180,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.574072,,,,,,,,,,,,,,,56e7e615-466f-487e-aa35-94c66cd2a5ac,1020,,,"[6.6, 72.9]",266770,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro López Muñoz,6787.0,Right Back,75,Barcelona,217,"['22dd3e81-4c83-402c-aba0-a26f065fd716', '5d73e4bc-ded2-48ab-9604-e180bfa3c9b9']",8,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:08.270,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.1206,,,,,,,,,,,,,,,0c448903-18e4-40ae-873d-befcebb8bb7b,1027,,,"[12.9, 59.4]",266770,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Right Wing,76,Barcelona,217,"['2677b63b-66cc-4cbc-b9d2-6080f21978db', '67598d74-14d9-47d6-9f2c-0d334607f91f']",25,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:25.826,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,0.959,,,,,,,,,,,,,,,148af255-111d-41b1-aaa7-579be0e9e58f,1034,,,"[95.0, 22.2]",266770,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,76,Barcelona,217,"['b99d5e0d-92fe-4485-92ec-20c4786d85fe', 'f0e6ab50-ea88-46d6-9e26-0e176b89b344', 'f5ba86a8-d1f1-4057-ba1d-637cd95f4123']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.332,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.686461,,,,,,,,,,,,,,,930652ec-5ddd-4917-81da-520d1f7429e5,1040,,,"[23.9, 59.9]",266770,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Right Wing,76,Barcelona,217,['f0a48c61-a85c-46ef-806e-5a5b39ea8b31'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:30.972,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.710356,,,,,,,,,,,,,,,6dec2771-aeab-4cc8-9936-798a1c972b3f,1050,,,"[23.3, 48.4]",266770,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simão Mate,27122.0,Center Defensive Midfield,76,Barcelona,217,"['3e36b8e8-efa7-471e-b604-832d26750ea3', '74e6db34-5c12-4e47-b088-1b181f681fb8', 'b687e3b0-237e-4281-a10b-3ce7599e58fe']",34,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:34.070,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,0.791,,,,,,,,,,,,,,,1eb4d5c7-7fff-4d08-9c44-05fe290e1d5c,1076,,,"[95.7, 65.4]",266770,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,77,Levante UD,221,"['73ed34bb-7c6d-4cbd-8ada-de46ce1f2539', 'abb1200e-04fd-47a1-9a03-7705bfb8b155']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.579,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.6053,,,,,,,,,,,,,,,e214e5f9-2afd-4778-83be-81fa3932de38,1081,,,"[91.0, 61.4]",266770,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,77,Levante UD,221,['ddbc003e-c9a9-4e76-b78d-84893ff75b9c'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.590,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.790066,,,,,,,,,,,,,,,101bf2f2-e60e-4f5a-9bb5-ffbcb261a348,1087,,,"[96.3, 62.2]",266770,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,78,Levante UD,221,['e7b2a875-7574-4181-b9e4-59b55b5d8b7a'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.069,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.022236,,,,,,,,,,,,,,,20961650-72f9-4949-8d72-439f555427c2,1095,,,"[75.0, 27.9]",266770,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,78,Levante UD,221,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:30.779,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,1.867925,,,,,,,,,,,,,,,9bd55d04-0a40-4f66-94e7-e5b437fa691b,1113,,,"[97.0, 67.6]",266770,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,80,Barcelona,217,"['073db3bc-6c0c-4890-ba68-dd2e84cd6e48', '20beaa61-57b2-4dec-89f9-3e0cda03bcfb']",54,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:54.854,Pressure,,2014/2015
,,,,,,,,,,,,,,,,4.86509,,,,,,,,,,,,,,,fc506d79-88bc-483a-9571-9dcc786d0b30,1129,,,"[57.4, 39.4]",266770,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,80,Barcelona,217,"['60efe0c6-35ac-4f54-b2a2-664af5917c1a', 'f64ef818-9d1e-4866-a39c-a47f56a2928a']",8,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:08.978,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.753924,,,,,,,,,,,,,,,4a4d0dfc-a23d-4cbe-8779-1a2baa1105ee,1158,,,"[17.6, 66.8]",266770,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,80,Barcelona,217,"['4079e98b-4f98-43e2-819f-ce97c51f5df9', 'd1221243-cc62-4f7e-913d-cec2553dfeff']",41,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:41.357,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,0.9888,,,,,,,,,,,,,,,86e119e7-2584-48ed-a4b8-833acf50512b,1181,,,"[75.7, 26.1]",266770,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Levante UD,221,['f85fe8eb-ec40-4675-b83e-ed63b33dbeea'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.024,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.83256,,,,,,,,,,,,,,,48ec2e78-d1a6-4b98-be38-9d6307081ac0,1204,,,"[22.7, 17.2]",266770,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Barral Torres,26248.0,Left Wing,82,Barcelona,217,"['11573ef6-05a3-4817-91cc-ec98b905e854', '23a286ab-dbd1-43fd-bff6-fc97c2fd9140', 'ba59da1f-0344-4f59-a085-3da0135f1f78']",47,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:47.949,Pressure,,2014/2015
,,,,,,,,,,,,,,,,3.938606,,,,,,,,,,,,,,,e92aec65-9090-4f3a-86e6-bfcc91e09dbf,1226,,,"[37.2, 67.4]",266770,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,84,Barcelona,217,"['0df945d3-fb48-4496-a454-b53dbb721f17', '0e58405c-e91f-4ebb-b0fa-36d28b272b94', 'f634cfe9-e5f9-48b9-ba23-fc20c91d1a08']",39,,,,,,,,,,,,,,,,,,Levante UD,221,00:31:39.267,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.670412,,,,,,,,,,,,,,,0ce66d59-0d33-4e80-a89f-fb80311f9b5f,1229,,,"[42.3, 75.4]",266770,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,84,Barcelona,217,"['0e58405c-e91f-4ebb-b0fa-36d28b272b94', 'f634cfe9-e5f9-48b9-ba23-fc20c91d1a08']",43,,,,,,,,,,,,,,,,,,Levante UD,221,00:31:43.016,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,24da34cd-4365-470e-8cdc-e3432a9aa637,1235,,,"[95.7, 23.8]",266770,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,85,Levante UD,221,"['34eb992a-274d-4f10-8238-2760630b36b3', 'd8a355df-b120-4d97-92d5-61d8fbf6f301']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.940,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,2.204036,,,,,,,,,,,,,,,b25b42e0-3a39-43e4-9748-1e497ed3743a,1244,,,"[64.1, 43.5]",266770,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,86,Barcelona,217,"['21fa47d7-ebaa-43c2-8e06-c6ded2279f3e', '714910f1-bde5-4c2f-b03e-3aeba5ef326f', 'e4a864a9-bb5d-47ca-a06a-2254f8243d71', 'f65e3459-95ca-4587-b16e-7e2a0339e7e6', 'f9575e23-fc82-4d5e-954e-8916de95e638']",5,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:05.944,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,1.16007,,,,,,,,,,,,,,,2cf6f767-3f46-4b46-8842-a6e21241e84d,1258,,,"[14.6, 50.3]",266770,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,86,Barcelona,217,,21,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:21.926,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.354392,,,,,,,,,,,,,,,a0626701-6d78-484d-8755-82f612e6ba3e,1266,,,"[34.3, 73.3]",266770,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,86,Barcelona,217,"['2804ae92-c2cb-4c78-85f6-ce6fedbdd8d5', 'f7f64d33-721f-4108-8ebf-2bd9b20ceef5']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:32.685,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.317527,,,,,,,,,,,,,,,891c43c1-eeee-4750-9db4-324bada3c45e,1272,,,"[13.4, 64.5]",266770,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Rodas Ramírez,24860.0,Right Center Back,86,Barcelona,217,"['98c1918e-2710-4cec-970d-bb3481c965bc', 'ab2656d8-cf5a-45a0-9033-86e795ab5d3f', 'f0b6e90f-74ce-4ad8-a391-e940cc3383f4']",36,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:36.869,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.452738,,,,,,,,,,,,,,,c2a35619-fe21-4942-bf48-93b2c13e2ea1,1310,,,"[73.8, 74.1]",266770,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,89,Levante UD,221,"['2070a144-4f85-4be6-8722-24cb01668a82', '98a58e10-3e38-4b86-abd3-0231aca4b1d9']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.944,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.855766,,,,,,,,,,,,,,,71cbbd5e-c872-4d36-aee6-8f24cd21fb32,1312,,,"[75.4, 53.2]",266770,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,89,Levante UD,221,,42,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.414,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,1.5776,,,,,,,,,,,,,,,f10ee0ae-66e8-4764-b6d2-d589995d4e61,1372,,,"[68.6, 47.2]",266770,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,90,Barcelona,217,"['1bbf8049-f84e-4d26-8f78-168838a8504c', '21ec182b-968f-443f-a15d-7a375199f0e1']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.505,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.085877,,,,,,,,,,,,,,,9445a4c5-8a8f-4b56-8956-5a7e7671f30e,1390,,,"[51.5, 13.4]",266770,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Right Center Midfield,92,Barcelona,217,"['67a1d9aa-41d2-4ce3-bb66-c0df6ad28a46', '748805dd-e45c-45ea-8971-bcba79358548']",31,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:31.432,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.171333,,,,,,,,,,,,,,,de149d78-e9f7-44b5-9b9f-3e7f37da5d11,1405,,,"[28.7, 60.2]",266770,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,92,Barcelona,217,"['32e92253-bef3-4c21-bba8-58844a106dee', 'b3654888-c40b-4775-b395-2beef1425549']",45,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:45.195,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.157857,,,,,,,,,,,,,,,18b08458-fde0-46b2-8d57-a00a196fa314,1454,,,"[37.6, 20.4]",266770,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Center Midfield,95,Barcelona,217,"['5ee0f8f4-22a7-47a5-a208-b4c3f069993e', '82ea37fb-34b5-456f-9d38-0c835c8fdf17', 'aa495dab-3b6c-4d4d-af39-9f7ab3a673ee', 'ceab9825-88c3-481a-b253-1ffe39c00e1c', 'cfa6769e-16a0-4b75-bdd3-6ad537d28dc8']",59,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:59.242,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,2.536328,,,,,,,,,,,,,,,0da1fd41-8f50-4aeb-9902-ee927de32752,1468,,,"[77.8, 50.6]",266770,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,96,Levante UD,221,['0339b182-5df4-44f1-a913-93c3159a83df'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.102,Pressure,,2014/2015
,,,,,,,,,,,,,,,,3.0243,,,,,,,,,,,,,,,5e9bf702-291e-49b2-8f44-4e53e7877d83,1475,,,"[55.3, 73.7]",266770,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,96,Levante UD,221,['15e19303-a947-44c6-a49a-68bc9d7841fc'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.568,Pressure,,2014/2015
,,,,,,,,,,,,,,,,3.102936,,,,,,,,,,,,,,,af298e6e-322f-4b2a-b8ae-190e611de342,1480,,,"[32.5, 31.9]",266770,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,96,Levante UD,221,"['177027e7-2e6c-4716-bb23-af33e112479a', '9f9896f1-82f0-4e1e-bbb0-2aa95eff2ea9']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.087,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,2.387597,,,,,,,,,,,,,,,20aac26e-dc56-4449-b915-f2612e5c8108,1492,,,"[77.9, 70.0]",266770,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José Luis Morales Nogales,6668.0,Right Wing,97,Barcelona,217,"['01a073a4-8f56-4b59-94d3-877accfddd8e', '94ded08c-0cc7-4166-bc62-2884e9d9738d']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:32.383,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.53408,,,,,,,,,,,,,,,edc1d37e-8ef4-4ad3-8ade-21dd85afafb6,1503,,,"[37.8, 15.8]",266770,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,98,Barcelona,217,['12b773dd-8f48-401c-bba9-3580182f5576'],11,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:11.136,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.385843,,,,,,,,,,,,,,,1f12ded6-6dc9-428e-a7a9-73aa50d85159,1507,,,"[95.0, 49.3]",266770,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,98,Barcelona,217,"['3f86847c-e209-4997-9995-0bd9abb32322', '6d96f902-4d91-4c66-b6b2-245caa090b97']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.959,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,1.816768,,,,,,,,,,,,,,,c2df73ff-7d09-4ad9-86ad-31673fdba446,1510,,,"[95.4, 48.5]",266770,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,98,Barcelona,217,"['6d96f902-4d91-4c66-b6b2-245caa090b97', '800a032e-095f-42f3-be71-d643d8a963a5']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.129,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.958903,,,,,,,,,,,,,,,ac0a3a60-4fdd-4da5-a612-59e1d7d04a50,1526,,,"[32.8, 9.2]",266770,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,98,Barcelona,217,"['417fccdd-93b5-44f7-b23f-a7086d62409f', 'b0215c8f-69c4-451e-8c86-25f3a75c2e7a']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:37.964,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.405907,,,,,,,,,,,,,,,ce6f80fa-418d-4267-a282-43df39a56e32,1541,,,"[11.5, 31.5]",266770,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio García Aranda,6784.0,Left Back,98,Barcelona,217,['f8ed5555-11e4-41ba-9396-d650c45de7a4'],51,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:51.207,Pressure,,2014/2015
,,,,,,,,,,,,,,,,4.194158,,,,,,,,,,,,,,,64fc4c0e-a46a-4631-a2f2-d0d26226a335,1551,,,"[73.7, 44.7]",266770,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Luis Morales Nogales,6668.0,Right Midfield,100,Levante UD,221,"['0b17f98e-e51a-478f-b620-899be104516b', 'c6b16271-300f-4a43-bacc-ca548d536efb', 'ea5fc4bf-93ca-4e79-b074-60dd00be31d0']",44,,,,,,,,,,,,,,,,,,Levante UD,221,00:41:44.405,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.981721,,,,,,,,,,,,,,,41beca95-956a-41ea-89e1-e78d7085285a,1563,,,"[35.6, 37.6]",266770,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Mate,27122.0,Left Center Midfield,101,Barcelona,217,['c4aeafed-15ce-4f1b-9b55-d01e240878e0'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:42:00.940,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.644626,,,,,,,,,,,,,,,525b25aa-1c69-4c6a-ba39-af84f0a520d3,1566,,,"[89.1, 48.2]",266770,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,101,Barcelona,217,,4,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.048,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.496963,,,,,,,,,,,,,,,250c91d5-4ba7-49dd-a422-c7c4e7a7cb60,1581,,,"[11.9, 18.8]",266770,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Back,101,Barcelona,217,"['0a6f5228-0684-4e9e-ac85-6f86a498b0b4', 'ec82057e-deee-437b-b0ec-ffe6445a155e']",16,,,,,,,,,,,,,,,,,,Levante UD,221,00:42:16.988,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.64009,,,,,,,,,,,,,,,8b1a8636-6ba9-42ed-ad50-3e4d82c7b49b,1589,,,"[73.0, 55.6]",266770,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,101,Barcelona,217,"['009f6acd-bf8a-4972-a3bd-b6215a3434e7', '1fb56f43-4431-45fb-863f-ee2b1180ce90']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.105,Pressure,,2014/2015
,,,,,,,,,,True,,,,,,1.5012,,,,,,,,,,,,,,,4f0d5984-10f0-40ec-b470-45e6ebd7f2ea,1592,,,"[54.0, 54.8]",266770,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,['009f6acd-bf8a-4972-a3bd-b6215a3434e7'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.156,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.231456,,,,,,,,,,,,,,,e61e0818-0bb5-443c-ab73-af7bd632d182,1607,,,"[97.2, 58.2]",266770,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Right Midfield,102,Levante UD,221,['52dc1500-c8bb-402e-b599-5f072ba3bebe'],20,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:20.034,Pressure,,2014/2015
