bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.055519,,,,,,,,,,,39f83b53-63a9-473e-8910-8dbab8fd9570,3279,,"[52.8, 64.0]",69260,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,201,Valencia,207,['116fee11-05ea-4a05-8cfb-5f8f6905b7e8'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.388,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.037679,,,,,,,,,,,5d2a3df9-a3d2-4fc6-8671-a58897bd424a,3288,,"[83.7, 3.6]",69260,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,203,Barcelona,217,"['27178aca-9b2e-4148-a619-11ae0969cd7a', 'c0fdba20-73da-4056-8333-7014cb1ba158']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:39:52.007,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.749161,,,,,,,,,,,044973d9-f509-47d0-84ea-8000e63a83bd,3322,,"[21.6, 19.6]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,205,Barcelona,217,['1653a3fb-bace-47d0-b4d5-00959739f921'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:40:24.604,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.553864,,,,,,,,,,,8d029ab0-7f6b-4246-8ac3-f3f1d3ef7e01,3347,,"[35.3, 37.2]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,205,Barcelona,217,['e42d84fe-448a-4242-8e5b-4f5f01ef1d17'],36,,,,,,,,,,,,,,,,,,Valencia,207,00:40:36.697,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,1.521455,,,,,,,,,,,b67f76b7-a337-476f-aa7d-2ffccb1fe6d8,3352,,"[92.8, 47.7]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,206,Valencia,207,"['0e0fb811-7541-4185-9937-8c86e67ac1b8', '212fc9fd-591e-458b-8146-3deb39657df5', '93279ac0-32fd-4009-99ee-37b40b6e6a98']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.192,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,1.156998,,,,,,,,,,,76ab2b9e-9c94-4853-9a9f-fbb0f494937d,3356,,"[82.6, 58.2]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,206,Valencia,207,"['2489404b-c188-4178-99ad-2bca289565b4', 'bafb790f-ceec-4aa8-b34e-3a05bfa2ed37']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.557,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.262655,,,,,,,,,,,e01c001a-6bdb-49bd-a109-adecc620e9dd,3362,,"[52.6, 18.7]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,207,Barcelona,217,['2b7a8173-811f-4ced-8bdc-f81cf3d1ef07'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:40:43.493,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.140648,,,,,,,,,,,31099f76-4c86-4225-9d79-64d84c235392,3364,,"[56.3, 9.9]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Rodríguez Guillén,20124.0,Left Wing,207,Barcelona,217,,46,,,,,,,,,,,,,,,,,,Valencia,207,00:40:46.125,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.496322,,,,,,,,,,,f67c3a4c-5918-4ab9-be99-0e4838c0016e,3367,,"[46.4, 19.0]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,207,Barcelona,217,['28981e84-d054-4470-ba66-56d9724abd0a'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:40:47.197,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.110178,,,,,,,,,,,d1e633c9-298c-4ad3-ace9-ff01ba83753a,3371,,"[50.3, 43.5]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,207,Barcelona,217,"['34916374-8c82-4d6f-bf2a-eb821723a29b', '9230b628-92bd-4715-8cc4-60525aa0b71e']",50,,,,,,,,,,,,,,,,,,Valencia,207,00:40:50.749,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.717866,,,,,,,,,,,4c75dffa-f511-4957-a357-179f428dfa4e,3381,,"[45.8, 9.1]",69260,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Rodríguez Guillén,20124.0,Left Wing,207,Barcelona,217,"['16528055-83d4-4dc3-bbda-a4dcba3a883f', '7d71f9a2-6cad-46cb-b2b3-665980d0430f']",56,,,,,,,,,,,,,,,,,,Valencia,207,00:40:56.484,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.276531,,,,,,,,,,,26ddbf5c-e249-4cf1-96c4-16e34f7d8583,3392,,"[29.9, 22.7]",69260,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,207,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Valencia,207,00:41:01.671,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.381488,,,,,,,,,,,199f67b7-f075-4e07-ab0d-da0190e95b20,3393,,"[37.3, 23.3]",69260,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,207,Barcelona,217,"['353f379f-e9e1-4bb4-b3f1-fc4df21f1a3a', '43ec8f42-c757-420b-887a-144de928109d']",2,,,,,,,,,,,,,,,,,,Valencia,207,00:41:02.553,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.425539,,,,,,,,,,,0fe4d1b2-a8c9-4a5b-8c0a-315e5edb84a4,3403,,"[63.9, 46.7]",69260,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,208,Valencia,207,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.721,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.115994,,,,,,,,,,,51e43a67-2c98-4015-96b6-d3ca2ac987ee,3416,,"[54.8, 68.3]",69260,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,208,Valencia,207,"['71275f68-6999-4409-8362-79666ffb0ea2', 'cc0d45df-ab1d-48c2-b2fe-3d9b99728820']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:32.827,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.73084,,,,,,,,,,,d06b5d92-4037-43af-9cc7-63cc6ef4cb34,3427,,"[10.8, 10.0]",69260,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,210,Barcelona,217,"['14e562cd-a3e3-4ea6-9665-588fb3513b16', 'dc006e72-389d-497d-853d-d34a6401a5fa']",43,,,,,,,,,,,,,,,,,,Valencia,207,00:42:43.956,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.349926,,,,,,,,,,,043c1065-7ab0-4ef2-bb00-69704787f566,3433,,"[18.7, 14.4]",69260,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,212,Barcelona,217,['e37ad346-8d21-4d63-beb3-f2050198a31e'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:42:56.914,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.932508,,,,,,,,,,,bce38da7-1934-4e13-a6fd-b29658cdc84b,3445,,"[100.7, 14.5]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Midfield,213,Valencia,207,['f4639d9f-70ba-4fae-9a51-a6a2d81636d7'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.145,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.713345,,,,,,,,,,,1cf8dd9e-1d0c-458a-921f-93700080d038,3449,,"[105.6, 25.8]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Midfield,213,Valencia,207,"['216e881e-acc8-4d5b-b8fc-9e0c8c324594', 'f46ab2ef-d126-4895-be84-dfeb3a132ea0']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.108,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.767994,,,,,,,,,,,5e13a9b5-8e2c-475e-a516-806acdfa884a,3468,,"[71.2, 22.7]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,214,Barcelona,217,['a802890d-b85d-4840-a144-24054b3cc2bd'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:43:35.013,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.37512,,,,,,,,,,,4abf6eee-2135-4f18-a041-f87f7ef31427,3472,,"[48.0, 11.9]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,214,Barcelona,217,"['11865535-682d-4d57-b82b-9737fed2b4bf', '7f463713-c42b-449b-b3df-e856c298b251']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:43:41.180,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,2.870102,,,,,,,,,,,d16eb934-7360-43a1-a4f6-1255a175c8bb,3479,,"[74.6, 38.7]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,215,Valencia,207,"['47bc1be1-86fd-4914-97dd-9dc8ada177b8', '6f5ea0d5-1cc5-4176-aa55-c125c0d05ea8']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:43.995,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.514011,,,,,,,,,,,6d227819-99a0-4c72-884b-7f52fea1c4d6,3488,,"[17.2, 59.7]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,215,Valencia,207,"['27e4086a-7b0e-4cc1-9bca-41173d54db94', '6c95db7a-de90-4a06-8521-d92593a4b869']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.440,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.342068,,,,,,,,,,,d667e0a4-03d9-4257-8a48-f50fdc7b443c,3496,,"[73.4, 66.2]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,216,Barcelona,217,['a82e5f15-7e9c-473a-b1e5-099a8e19d0cc'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:43:59.291,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.430465,,,,,,,,,,,c63ed061-fda9-413a-a155-7acef7e62413,3503,,"[64.8, 35.8]",69260,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,216,Barcelona,217,['d7d8491d-209e-425d-bb79-f0b3fc78e66b'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:44:05.511,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.534772,,,,,,,,,,,21ff2e8d-5ba2-4489-b4df-6b06ed6d5a8e,3505,,"[55.7, 31.9]",69260,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,216,Barcelona,217,"['3a11c762-e580-4e56-947e-f613e5600bcd', 'bd00d393-5619-400d-81f7-d6ea7dd82a5e']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:44:06.404,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.199012,,,,,,,,,,,0a2211ad-6a78-42af-be78-a9fc07245fe5,3517,,"[31.5, 4.9]",69260,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,216,Barcelona,217,['166b2d5f-d435-4896-98bc-fa5376b07e3a'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:44:20.154,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.226251,,,,,,,,,,,9f7c19f3-6c74-46b0-8023-5d31ac3b8ffc,3519,,"[41.0, 4.5]",69260,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Rodríguez Guillén,20124.0,Left Wing,216,Barcelona,217,,21,,,,,,,,,,,,,,,,,,Valencia,207,00:44:21.659,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.306651,,,,,,,,,,,770c1ba8-e09c-4218-8c09-2178dfd376d2,3522,,"[37.3, 23.0]",69260,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,216,Barcelona,217,['5d57cc45-3ba7-4b4e-bc3a-0f061500945f'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:44:23.827,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.628015,,,,,,,,,,,433e7acd-4b68-45f5-acf5-2ca8cd51cc1b,3536,,"[25.0, 15.7]",69260,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vicente Rodríguez Guillén,20124.0,Left Wing,217,Barcelona,217,['18c38cfa-5d17-49e7-9085-f2ee26fa4e0d'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:45:24.542,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.353493,,,,,,,,,,,59c5d516-c85b-4480-b6ee-6fc342242746,3548,,"[8.9, 13.3]",69260,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,219,Barcelona,217,['4cbf2a86-297b-4944-8eff-70cca7dc2353'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:46:00.741,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.281005,,,,,,,,,,,7c505f04-c8fa-4cd1-91fd-690ca3ba32f3,3570,,"[69.2, 42.6]",69260,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,221,Barcelona,217,['a570ff3a-0c41-44dc-ba02-2fc103929c4d'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:46:20.066,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.3537,,,,,,,,,,,427c5ffb-9fe1-469e-bdc6-0f20f86df415,3576,,"[20.3, 19.4]",69260,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,222,Barcelona,217,"['8da2b8ca-07fa-438c-9091-0400c1e8df6c', 'ae5820f3-38f6-45e0-89e7-aaec73843427']",50,,,,,,,,,,,,,,,,,,Valencia,207,00:47:50.996,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.400393,,,,,,,,,,,d5074104-0d72-4086-87c2-bbd84930a123,3593,,"[46.1, 12.7]",69260,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,224,Barcelona,217,['a413aa76-d003-4801-bd9a-ca5b8259024b'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:48:08.757,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.395185,,,,,,,,,,,b7191f53-5884-4b0e-a161-c35aeef9c265,3600,,"[46.4, 25.2]",69260,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Manuel Mata García,3294.0,Center Attacking Midfield,224,Barcelona,217,['5561c46c-ef57-4960-ab2b-d11566ae9408'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:48:11.784,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.643072,,,,,,,,,,,1a8693d0-dc79-429b-b3ca-b825eeffe2d0,3601,,"[41.2, 35.0]",69260,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,David Albelda Aliqués,20128.0,Left Center Midfield,224,Barcelona,217,['656f237c-e285-4862-9dcd-d5e92fc26a8c'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:48:13.562,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.27671,,,,,,,,,,,16a50a89-7d3b-4de1-9e8c-0988a4a6af7c,3614,,"[29.9, 48.0]",69260,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Manuel Mata García,3294.0,Center Attacking Midfield,224,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Valencia,207,00:48:24.928,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.288235,,,,,,,,,,,918e0cbf-360e-435b-b00e-a9244ffc3405,3621,,"[25.7, 51.4]",69260,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,David Navarro Pedrós,26012.0,Right Center Back,224,Barcelona,217,,26,,,,,,,,,,,,,,,,,,Valencia,207,00:48:26.842,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.326033,,,,,,,,,,,c183a7e8-1fd8-4ec8-92cc-57349b0e821a,3633,,"[20.7, 42.7]",69260,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,225,Valencia,207,['7dd93a38-c94a-4baf-aab1-ed96ff72318d'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:48:46.878,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.63804,,,,,,,,,,,a200e430-d18a-41c4-8e46-3641b578d1de,3639,,"[70.1, 32.9]",69260,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,225,Valencia,207,"['4e67fb04-c88b-47a1-8ede-337ea0038f5e', 'e23d9108-9ea4-4280-858b-8e4eef96689f']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:00.669,Pressure,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3b5e8363-a6c0-4295-b276-6f369b660cdc,38,,"[3.7, 70.1]",69260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Navarro Pedrós,26012.0,Right Center Back,2,Barcelona,217,['45c43864-dacf-47a2-b85a-d25924cf8dac'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:00:28.090,Shield,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c0e434b3-c0fa-4b06-8c7a-f7fe6c05be35,3442,,"[2.6, 58.0]",69260,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,212,Barcelona,217,,4,,,,,,,,,,,,,,,,,,Valencia,207,00:43:04.252,Shield,,2010/2011
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,1b9da523-aefa-4d65-818f-693b0a4e7c56,50,,"[37.1, 48.3]",69260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,4,Barcelona,217,"['54a12b32-bb51-4116-a61e-b20f9051434e', 'e28f4cb4-40f4-4a56-99f2-ec3c58c01cd4']",59,,,,,,,,,,,,,,,,,,Valencia,207,00:00:59.729,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,Handball,,,,,,,,9ed20c03-1ed7-4a0a-a4cd-f83667cdf700,418,,"[39.1, 9.8]",69260,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,20,Valencia,207,,1,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.050,Foul Committed,,2010/2011
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,f3882df4-bd25-4eb0-87ab-0dee0d0ce391,667,,"[52.8, 75.6]",69260,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,38,Valencia,207,['724a9070-7f56-4ba5-a4ac-fa70bf1dfc09'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.601,Foul Committed,,2010/2011
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,af63b064-a203-4cd8-8a96-9d89cb72480d,819,,"[58.9, 38.8]",69260,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,52,Valencia,207,['487f5aa7-f94d-4430-9b9f-4387430ec610'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.573,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3fde1f23-31c4-4bfe-9176-42bb63ba7a45,1171,,"[50.8, 9.2]",69260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Albelda Aliqués,20128.0,Left Center Midfield,74,Barcelona,217,['464a4619-9587-4b60-92c0-4321935d6223'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:25:48.353,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4c1592ee-d82c-4b27-87f7-662ca6f97b9a,1406,,"[47.1, 15.5]",69260,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,90,Valencia,207,"['d15b04d8-0d3b-42f0-88b1-ba9d92a54f1b', 'f99af8fc-f72e-4a1b-999d-26717bf56146']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.585,Foul Committed,,2010/2011
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,87948132-0dba-4834-92fc-618b8567cf2e,1598,,"[51.2, 17.0]",69260,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,108,Barcelona,217,"['01733580-8988-4502-a1be-9239d9ea304f', '2c7a2e6b-4ff1-4201-a54c-b70902ed0393']",51,,,,,,,,,,,,,,,,,,Valencia,207,00:36:51.938,Foul Committed,,2010/2011
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,8cc28027-4f36-412d-8fd8-fd3cb9fd4fb5,1685,,"[53.3, 56.5]",69260,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,114,Barcelona,217,"['4b22bfd4-51c8-45f3-ba23-bb4400f34fab', '7028432b-0683-4145-acfd-408d2600dd3d']",34,,,,,,,,,,,,,,,,,,Valencia,207,00:39:34.462,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,Yellow Card,,,,,,,,,,da0469b0-55c2-4686-884a-31be29b2976f,1690,,"[59.6, 53.7]",69260,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,115,Barcelona,217,"['90f2d77f-bad2-44c9-9c09-620bbc44253c', 'b1bb1588-e459-4ae6-8d29-59a9e2da82d2']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:39:41.462,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,869d89e6-6d8f-4e80-934c-894f66dfa191,1795,,"[41.9, 78.5]",69260,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Valencia,207,['e374b26d-47b8-47e0-94f8-f1aad3811135'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:54.409,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ebf2597a-d9bb-4b0c-9bbc-0cee0854876c,2056,,"[116.4, 42.3]",69260,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Navarro Pedrós,26012.0,Right Center Back,140,Valencia,207,['ca3ca72e-380f-4472-b6a6-ca14dbcd9fb5'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:05:07.227,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,Yellow Card,,,,,,,,,,12e0257f-2cb4-44a8-bce3-c39a5b1cede3,2212,,"[56.8, 75.6]",69260,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,148,Valencia,207,['3a886ccd-f286-4277-8896-eaec61aadd18'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:57.018,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2b39ca94-6be8-42c9-b318-9e0eab98c620,2310,,"[53.8, 5.3]",69260,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['a69029ff-84c2-4280-a7e5-8579af1d7192'],2,,,,,,,,,,,,,,,,,,Valencia,207,00:13:02.175,Foul Committed,,2010/2011
,,,,,,,,,,,,,,,,0.0,,True,Handball,,,,,,,,ed71e149-afcf-44a0-a9bf-10505e0c909c,2510,,"[72.5, 74.4]",69260,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,160,Valencia,207,,56,,,,,,,,,,,,,,,,,,Valencia,207,00:16:56.448,Foul Committed,,2010/2011
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,ea563138-211c-4c74-adf1-25bdf95033f7,2674,,"[113.5, 14.2]",69260,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,169,Valencia,207,['56665f77-403d-4f82-913f-75f4ee59f103'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.223,Foul Committed,,2010/2011
