ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.752202,,,,,,,,,,,,,,,32c3795a-1b25-4df9-82c3-ab1c0d1216dc,119,,,"[31.0, 26.4]",68360,1,,,,0.46095943,,Left Foot,,,,"[45.9, 33.8]",,Ground Pass,,16.636406,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['c5e3980d-938b-475e-a922-eaaef2e5d6b9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.277,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.885246,,,,,,,,,,,,,,,e9cc4399-a138-4b1c-81f0-0884aee56640,122,,,"[45.9, 33.8]",68360,1,,,,-2.1951027,,Right Foot,,,,"[39.2, 24.5]",,Ground Pass,,11.462111,,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,4,Barcelona,217,['eb6ee688-0627-4cb6-980a-023f2c4df1b1'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.109,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.87475,,,,,,,,,,,,,,,bfa42d60-f7cf-4804-a8df-c5d00fb8ad30,125,,,"[64.6, 15.3]",68360,1,,,,-1.6539376,,Left Foot,,,,"[63.6, 3.3]",,Ground Pass,,12.0415945,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['fec5a3ff-cb1d-4b51-8826-99aa1603b488'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.420,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.971423,,,,,,,,,,,,,,,134591ad-390d-4c7d-9b06-092902f2e16f,128,,,"[63.6, 3.3]",68360,1,,,,0.8446893,,Right Foot,,,,"[73.9, 14.9]",,Ground Pass,,15.5128975,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Barcelona,217,['c303e658-ddb9-4c53-b8e1-dae6130931b6'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.437,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.631657,,,,,,,,,,,,,,,61b3ebaa-cdeb-4330-887d-d03896782ffc,131,,,"[73.9, 14.9]",68360,2,,,,-0.94200003,,Right Foot,,,,"[78.7, 8.3]",,Ground Pass,,8.160882,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,4,Barcelona,217,['75cdb229-24d0-483c-b8c8-ffe097052f80'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.681,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.189103,,,,,,,,,,,,,,,7866f061-f809-4d99-b55c-4e35125b657f,134,,,"[79.1, 8.3]",68360,2,,,,0.22609873,,Right Foot,,,,"[110.4, 15.5]",,Ground Pass,,32.11744,,,Incomplete,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,4,Barcelona,217,"['b3f665a7-c0ea-4bf6-b876-98671174ad87', 'f819dd91-e388-47f9-b4b3-9e973c36befb']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.792,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.930204,,,,,,,,,,,,,,,6db1bbdb-0baf-405c-a5dc-da0f961adccb,137,,,"[111.5, 0.1]",68360,2,,,,2.730528,,,,,,"[103.7, 3.5]",,Low Pass,,8.508819,,,,,Ronaldo de Assis Moreira,25879.0,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,5,Barcelona,217,['36bd92f4-b788-4369-953e-0780f865fbae'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.389,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.129326,,,,,,,,,,,,,,,4072266f-d1c4-4b66-896e-d0cb71dbcb2b,140,,,"[103.7, 3.5]",68360,2,,,,1.575394,,Right Foot,True,,,"[103.5, 47.0]",,High Pass,,43.50046,,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,5,Barcelona,217,['9d78f9b7-e80b-4ff6-85ed-fab4d1df74ff'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.585,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.27013,,,,,,,,,,,,,,,30341f28-7d9e-4cdd-a770-3c99d8c07d63,147,,,"[26.5, 41.7]",68360,2,,,,0.0,,Right Foot,,,,"[32.2, 41.7]",,Ground Pass,,5.7,,,Incomplete,,,,,,,,,1,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,Left Center Back,6,Levante UD,221,['188ed0a7-9b2f-4fb9-8d1f-1f6153ec0b0e'],36,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:36.974,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.80015,,,,,,,,,,,,,,,21fe64de-4824-4591-be56-a08dc981d100,150,,,"[35.7, 27.4]",68360,2,,,,0.48484585,,Right Foot,,,,"[46.9, 33.3]",,Ground Pass,,12.658989,,,,,Alexandre Geijo Pazos,26182.0,,,,,Recovery,1,Regular Play,Laurent Courtois,26178.0,Left Midfield,6,Levante UD,221,['ab45873f-210f-4a37-b28d-0f274d2f564d'],38,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:38.820,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.265491,,,,,,,,,,,,,,,ee05e137-c714-4000-a0ae-c65aac963757,156,,,"[65.5, 45.3]",68360,2,,,,-2.731683,,Right Foot,,,,"[48.7, 38.0]",,Ground Pass,,18.317478,,,,,Gabriel Alejandro Milito,25919.0,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,7,Barcelona,217,['6b80a0ab-6f4e-4aab-a137-e0349694381e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.033,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.772579,,,,,,,,,,,,,,,5f66a873-eaf2-4acb-a6e0-013e93f5172a,159,,,"[46.3, 36.1]",68360,2,,,,-1.7151594,,Left Foot,,,,"[43.0, 13.4]",,Ground Pass,,22.938614,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['f2ba12fd-6b66-41f5-a189-e75568163a2b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.460,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.226287,,,,,,,,,,,,,,,38274246-4b02-4726-801a-0d591be79806,162,,,"[43.6, 13.2]",68360,2,,,,0.030759526,,Left Foot,,,,"[56.6, 13.6]",,Ground Pass,,13.006152,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,7,Barcelona,217,['ed85acd2-1cfd-4709-907d-0c0d0c8500f1'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.740,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.172402,,,,,,,,,,,,,,,9613758f-6368-49de-88de-98fff8269788,166,,,"[55.6, 22.4]",68360,2,,,,0.22937119,,Right Foot,,,,"[78.3, 27.7]",,High Pass,,23.310513,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,"['c0104b0c-5d02-49ca-aecd-c5aa768d2944', 'ddaf04d1-05b9-46cb-990e-0406e659ffac']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.687,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.752473,,,,,,,,,,,,,,,c0104b0c-5d02-49ca-aecd-c5aa768d2944,168,,,"[41.8, 52.4]",68360,2,,,,0.03388533,,Right Foot,,,,"[53.6, 52.8]",,Ground Pass,,11.806778,,,,,Alexandre Geijo Pazos,26182.0,,,,,Recovery,1,Regular Play,José Manuel Serrano Arenas,26177.0,Right Center Back,8,Levante UD,221,"['581eb36b-55cc-4318-98f7-887461d8a2fc', '9613758f-6368-49de-88de-98fff8269788']",51,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:51.859,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.098991,,,,,,,,,,,,,,,4274171d-62fb-447c-b9cf-93075e8af694,170,,,"[53.8, 52.8]",68360,2,,,,1.5234944,,Head,,,,"[54.6, 69.7]",,High Pass,,16.918924,,,,,Juan Manuel Gómez Sánchez,25885.0,,,,,,1,Regular Play,Alexandre Geijo Pazos,26182.0,Right Center Forward,8,Levante UD,221,['64bab8ff-d312-47cb-b5b1-b82af974a096'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:52.691,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.141767,,,,,,,,,,,,,,,ba2e3914-b3cd-4a5f-a2cf-3355839f4c8a,174,,,"[54.8, 66.9]",68360,2,,,,-0.42309704,,Right Foot,,,,"[71.9, 59.2]",,Ground Pass,,18.753666,,,,,Rahamat Riga Mustapha,26181.0,,,,,,1,Regular Play,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,8,Levante UD,221,"['df6534f3-939a-46bc-9f62-a73a43d2b14d', 'f97486c7-60bb-4806-9a0d-f93bd13cc878']",54,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:54.721,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.770677,,,,,,,,,,,,,,,c5ff7566-9285-449d-98f7-2041c56b7d38,182,,,"[45.9, 30.8]",68360,2,,,,1.653134,,Right Foot,,,,"[44.2, 51.4]",,Ground Pass,,20.670027,,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,9,Barcelona,217,['39a40900-c299-490f-817b-42a04344e095'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.404,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.310409,,,,,,,,,,,,,,,6e90697c-7dcc-4952-b562-6cfd558e8a96,185,,,"[44.2, 51.4]",68360,3,,,,1.0682704,,Right Foot,,,,"[57.5, 75.6]",,Ground Pass,,27.613945,,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['8b151671-5f3f-4e3c-a097-9ec444e34229'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.283,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.647866,,,,,,,,,,,,,,,34b49c1e-0966-45e3-b130-f5d2cee378bd,188,,,"[57.9, 75.0]",68360,3,,,,-2.6315303,,Right Foot,,,,"[43.6, 67.0]",,Ground Pass,,16.385664,,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,9,Barcelona,217,['28c2ca21-3f88-457e-9ab5-73bbfda72a97'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.634,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.984759,,,,,,,,,,,,,,,b4e9ac99-fcd6-4551-8be4-a1763064f93d,191,,,"[43.8, 67.0]",68360,3,,,,-1.6301581,,Right Foot,,,,"[41.5, 28.3]",,Ground Pass,,38.768288,,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['878aec0d-e71d-47f7-aecd-afb4d915a694'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.882,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.791625,,,,,,,,,,,,,,,ab34721a-4e8f-4d38-bdee-5a7f8f05ee6d,194,,,"[46.1, 26.2]",68360,3,,,,-0.5164039,,Right Foot,,,,"[57.9, 19.5]",,Ground Pass,,13.569451,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['92bada71-1281-4b5d-b84c-b51bab9fce70'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.370,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.672684,,,,,,,,,,,,,,,80148aed-0e01-4f0f-af69-2f4078288ebe,198,,,"[59.4, 11.5]",68360,3,,,,-2.0988708,,Right Foot,,,,"[55.2, 4.3]",,Ground Pass,,8.335466,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['4ea8b8c5-c5d4-4a9f-901f-0962fd1bf819'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.694,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.974601,,,,,,,,,,,,,,,b4050367-4019-438e-9007-350964748853,202,,,"[51.6, 3.9]",68360,3,,,,2.385058,,Left Foot,,,,"[32.0, 22.4]",,Ground Pass,,26.951994,,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['9afcb2cd-6bc1-4a3f-9c85-49e4396507f6'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.934,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.020021,,,,,,,,,,,,,,,9335803e-9a89-4bd9-948b-8ba511506da4,205,,,"[32.0, 22.4]",68360,3,,,,1.3703501,,Right Foot,,,,"[38.4, 53.9]",,Ground Pass,,32.143585,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['62deb92d-697c-4d1c-8dc7-d11eb200fefd'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.638,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.307675,,,,,,,,,,,,,,,b4780c7a-ce94-4d09-8bc4-0e7a2f24f399,208,,,"[38.4, 53.9]",68360,3,,,,0.32556733,,Right Foot,,,,"[54.1, 59.2]",,Ground Pass,,16.570456,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['8270640e-fd3a-4030-aa4f-4a1788f7e83a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.528,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.826417,,,,,,,,,,,,,,,d8d2a315-4201-4fe1-bb36-f124bd8d346f,211,,,"[54.1, 59.2]",68360,3,,,,-0.08789556,,Right Foot,,,,"[80.2, 56.9]",,Low Pass,,26.201145,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,"['6dcad27d-17c6-4dda-aa62-0e3161dc9f7c', 'cc70cc47-6d9d-4d59-8e7d-9b4703eced6a']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.229,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.617133,,,,,,,,,,,,,,,cc70cc47-6d9d-4d59-8e7d-9b4703eced6a,213,,,"[39.9, 23.2]",68360,3,,,,-0.7853982,,Left Foot,,,,"[45.8, 17.3]",,Ground Pass,,8.34386,,,,,Laurent Courtois,26178.0,,,,,Recovery,1,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,Left Center Back,10,Levante UD,221,"['d8d2a315-4201-4fe1-bb36-f124bd8d346f', 'dec88360-2ae3-4ac2-be10-a85b47a65504']",26,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:26.055,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9603,,,,,,,,,,,,,,,3c30c57c-ce87-4ce3-9e19-8b930c40f9c3,215,,,"[47.5, 16.9]",68360,3,,,,0.60965985,,Left Foot,,,,"[60.1, 25.7]",,Low Pass,,15.368799,,,,,Alexandre Geijo Pazos,26182.0,,,,,,1,Regular Play,Laurent Courtois,26178.0,Left Midfield,10,Levante UD,221,['6d35ff45-dd20-423f-8898-1cf5b71a2689'],27,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:27.672,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,415a51c9-c540-4241-84f8-6efd27a9a78b,221,,,"[64.6, 36.9]",68360,3,,,,-2.819842,,Right Foot,,,,"[63.4, 36.5]",,Ground Pass,,1.264911,,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,11,Barcelona,217,['3c33164d-04d3-4458-b1bd-dbac63a4de76'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.975,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.947505,,,,,,,,,,,,,,,968d28bd-1508-4fd2-ba13-90e945d1b3fa,224,,,"[75.1, 49.5]",68360,3,,,,-1.4355023,,Right Foot,,,,"[77.7, 30.4]",,Ground Pass,,19.276152,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,11,Barcelona,217,['1665bc85-99aa-4f61-9d12-a7e5ad8d0596'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.504,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.336477,,,,,,,,,,,,,,,24601b88-99a8-4b7e-9ece-8222bf9a929d,227,,,"[78.1, 30.0]",68360,3,,,,-1.2980719,,Left Foot,,,,"[85.4, 3.9]",,Ground Pass,,27.10166,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['4d15dd60-7893-40de-a9f7-05f8e23a092c'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.040,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.243495,,,,,,,,,,,,,,,ef08af5e-84ff-4667-af6c-7ad9a21c205b,230,,,"[101.4, 17.6]",68360,3,,,,1.1388841,,Right Foot,True,,,"[107.3, 30.4]",,Ground Pass,,14.094325,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,11,Barcelona,217,['6f079b05-092c-4e94-b856-69b5eea55291'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.297,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.558169,,,,,,,,,,,,,,,9c7ef917-614f-4e30-a8ce-9c9cf30474ff,233,,,"[107.3, 30.4]",68360,3,,,,1.3981148,,Left Foot,,,,"[108.8, 39.0]",,Ground Pass,,8.729834,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,"['9d7d28f1-21a4-4855-83e1-4f5eeeb8f0eb', 'ac42caba-4008-4910-87db-64cdb337c8d6']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.408,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.357831,,,,,,,,,,,,,,,55acdf66-448e-4202-b934-e14c3639b6e2,236,,,"[100.1, 0.1]",68360,3,,,,1.086847,,,,,,"[108.3, 15.7]",,High Pass,,17.623848,,,,,Ronaldo de Assis Moreira,25879.0,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,12,Barcelona,217,['5faa8ac0-bb88-463a-b022-d97b27e66196'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.248,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.388152,,,,,,,,,,,,,,,6421d37f-f923-42f3-bf18-0b6ebb6817e8,239,,,"[108.3, 15.7]",68360,3,,,,-0.77182436,,Right Foot,,,,"[119.5, 4.8]",,Low Pass,,15.6285,,,Out,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,12,Barcelona,217,,50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.686,Pass,,2007/2008
,,,,,,,,,,,,,,,,4.382124,,,,,,,,,,,,,,,4f19073b-3524-4ac8-b0d0-854893cef88b,240,,,"[7.0, 44.1]",68360,4,,,,0.07249001,,Right Foot,,,,"[73.1, 48.9]",,High Pass,,66.274055,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Vladan Kujović,26180.0,Goalkeeper,13,Levante UD,221,['28d98897-41cb-491d-b5d5-667d4609d9d6'],12,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:12.933,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.628321,,,,,,,,,,,,,,,28d98897-41cb-491d-b5d5-667d4609d9d6,241,,,"[47.0, 31.2]",68360,4,,,,-0.3042085,,Head,,,,"[64.2, 25.8]",,High Pass,,18.027756,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Levante UD,221,"['4ee7e73b-8a0a-4f3e-a8a1-b30265e5dd85', '4f19073b-3524-4ac8-b0d0-854893cef88b']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.315,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.482122,,,,,,,,,,,,,,,4ee7e73b-8a0a-4f3e-a8a1-b30265e5dd85,242,,,"[55.9, 54.3]",68360,4,,,,-1.442473,,Head,,,,"[56.3, 51.2]",,Low Pass,,3.1257,,,,,Laurent Courtois,26178.0,,,,,Recovery,1,From Goal Kick,Mathieu Berson,26179.0,Right Center Midfield,13,Levante UD,221,"['28d98897-41cb-491d-b5d5-667d4609d9d6', 'e7a4e613-ff81-4ef2-9003-fbad33cc65dc']",18,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:18.943,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.963676,,,,,,,,,,,,,,,b6fcb57c-8e75-4b4a-bc7b-acd731e4f413,244,,,"[56.7, 49.3]",68360,4,,,,1.146839,,Head,,,,"[61.8, 60.6]",,Low Pass,,12.39758,,,,,Mathieu Berson,26179.0,,,,,,1,From Goal Kick,Laurent Courtois,26178.0,Left Midfield,13,Levante UD,221,['169cb9fa-250c-4a57-8670-4bdc3268d687'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:19.657,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.934781,,,,,,,,,,,,,,,1f6dbdd7-3f96-4ada-8860-da809b9b8381,248,,,"[62.4, 61.0]",68360,4,,,,1.0957856,,Right Foot,,,,"[71.4, 78.5]",,Ground Pass,,19.678669,,,,,Juan Manuel Gómez Sánchez,25885.0,,,,,,1,From Goal Kick,Mathieu Berson,26179.0,Right Center Midfield,13,Levante UD,221,"['43c3c3af-30a2-4933-b567-7043bd7ff3a0', '533e79c2-073f-4f63-97f4-e92aca2f98ed']",21,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:21.667,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.535885,,,,,,,,,,,,,,,bf520911-95f3-485d-af8b-ec539c930fd9,252,,,"[71.9, 77.6]",68360,4,,,,0.0,,Right Foot,,,,"[76.3, 77.6]",,Ground Pass,,4.4,,,Incomplete,,Iñaki Descarga Retegi,25894.0,,,,,,1,From Goal Kick,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,13,Levante UD,221,"['0dcdb615-4da3-46f5-bbb6-85a2d3893498', 'ac30f568-3980-48ba-b728-9aa4d4786020']",25,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:25.720,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.848258,,,,,,,,,,,,,,,6152d00b-123a-4dde-9264-797ab263b893,255,,,"[52.4, 16.5]",68360,4,,,,-2.9718144,,Left Foot,,,,"[48.9, 15.9]",,Ground Pass,,3.5510561,,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,14,Barcelona,217,['ee3a12b7-db1b-497f-97f5-3a0ef608b0a9'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.597,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.745284,,,,,,,,,,,,,,,d996e031-e6b3-496e-925b-cebf43949701,258,,,"[48.9, 16.1]",68360,4,,,,-0.48224345,,Right Foot,,,,"[76.6, 1.6]",,High Pass,,31.265636,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,14,Barcelona,217,['8199c3eb-288a-4239-83f6-fa95c7dd0416'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.150,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.735158,,,,,,,,,,,,,,,41b61f76-cf55-40e9-9770-39f9dcd7124a,261,,,"[90.7, 15.5]",68360,4,,,,1.536911,,Left Foot,,,,"[91.1, 27.3]",,Ground Pass,,11.806778,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,14,Barcelona,217,['b3c4b0f6-82a8-4443-87eb-b67ff09e1fd5'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.577,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.955647,,,,,,,,,,,,,,,b5bd4817-cc90-4e81-ab57-97067818e460,264,,,"[91.1, 27.3]",68360,4,,,,-0.7853982,,Right Foot,,,,"[106.7, 11.7]",,Ground Pass,,22.061731,,,Incomplete,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,14,Barcelona,217,"['0fab3a00-b7e3-4549-b8ef-a982bea98912', '0fc1180a-bead-4af4-aa1f-3b96ab9db49a']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.530,Pass,,2007/2008
,,,,,,,,,,,,,,,,4.382552,,,,,,,,,,,,,,,ad0c13e3-9a5a-4056-977c-23c49792a36d,268,,,"[10.5, 77.6]",68360,4,,,,0.0,,Right Foot,,,,"[55.3, 77.6]",,Ground Pass,,44.8,,,,,Alexandre Geijo Pazos,26182.0,,,,,,1,Regular Play,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,14,Barcelona,217,['d09073c5-fbb1-493d-b665-233f6a14da48'],41,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:41.591,Pass,,2007/2008
