bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c99ff187-1fc5-4edc-934a-2965585328d3,1496,,"[63.8, 56.9]",69250,45,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Suárez Mata,23488.0,Left Defensive Midfield,103,Mallorca,1043,['8b84c449-b168-4fe3-9039-f25c9a31b564'],38,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:38.767,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,aee86c12-e282-4c78-97ab-2286909af9d4,1553,,"[41.0, 35.8]",69250,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Iván Ramis Barrios,6778.0,Left Center Back,105,Barcelona,217,['15325830-fb89-49ad-88c4-5cd6149ce1d9'],44,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:44.002,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d7b7f2e3-1d41-4ffa-adb3-989342216725,1559,,"[40.3, 40.6]",69250,46,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,106,Mallorca,1043,['58508b32-3458-4636-bb78-8a21f18d384d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.122,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e78d511e-daea-49de-8db8-bd041f2ebd76,1568,,"[7.0, 23.1]",69250,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,107,Mallorca,1043,['3e9036e4-be43-44cb-9590-75542d3f052e'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.711,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,7b306497-cab0-4312-8a82-868a92dd9cb2,1599,,"[46.1, 5.9]",69250,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,113,Mallorca,1043,['d2d78ae6-00e3-4259-8a4e-fbbff4ce6ccb'],16,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:16.931,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e48ebe09-d65c-4a36-a0c0-030b5a185007,1677,,"[28.6, 28.8]",69250,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,119,Mallorca,1043,['9bcd1e3c-c8de-493d-814e-04c595a64244'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.447,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,11f59577-8e85-45e4-b7cc-64e4c82cd02d,1723,,"[72.4, 51.8]",69250,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,121,Barcelona,217,['b339f644-2527-4f90-bf59-f94ad7569a7d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.090,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,aadfc7eb-4851-4ccb-98cf-466913c94bd3,1742,,"[25.8, 49.2]",69250,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel González Rey,26705.0,Right Back,122,Mallorca,1043,['42e992a8-e27e-487a-b606-830d2ff7ff8c'],10,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:10.176,Duel,True,2009/2010
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,cfc74303-aa7d-46ca-ab8b-dcb2575c9668,1899,,"[44.5, 69.6]",69250,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,138,Barcelona,217,['2a9a62ec-f830-49e1-8e8c-687833de7306'],51,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:51.030,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,386e0fdf-63d3-4ed1-a117-8af8dc0393d8,1958,,"[35.9, 68.3]",69250,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Varela Ramos,26201.0,Right Wing,141,Barcelona,217,['b3b5129a-e456-4d9b-b94b-d503a9bc41d7'],30,,,,,,,,,,,,,,,,,Mallorca,1043,00:16:30.132,Duel,True,2009/2010
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,fc8de424-cdd9-4f91-8b1d-984ba19de17e,1994,,"[26.1, 64.6]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,143,Mallorca,1043,['75cd51d5-6685-4c49-9c1f-f686d488a9d6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.868,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a7b95253-e85b-45fc-aee8-78fe532ab0c4,2027,,"[63.7, 23.1]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,144,Barcelona,217,['e7267c5b-1d6e-4061-99df-bd575ac835f9'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:17:53.112,Duel,True,2009/2010
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a7580905-a4aa-4bb6-8d84-52f8e7662584,2047,,"[62.8, 67.4]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,146,Barcelona,217,['7af6a911-02dd-48de-9bc6-d5bdc34e18ff'],24,,,,,,,,,,,,,,,,,Mallorca,1043,00:18:24.710,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,3f6b3b56-7fbc-4ce6-b954-406711fe30b3,2097,,"[48.3, 76.0]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel González Rey,26705.0,Right Back,150,Mallorca,1043,['402b8542-0241-4bea-9495-79c57f26d286'],20,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:20.729,Duel,True,2009/2010
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,0eaf65e7-0570-4c83-932c-632ce00d829d,2120,,"[94.4, 70.7]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fernando Varela Ramos,26201.0,Right Wing,152,Barcelona,217,['44a8a136-0f28-4b35-b052-74999a5d0936'],19,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:19.571,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c3ce5226-b292-4131-be2f-b1b3a1abe22c,2161,,"[75.6, 32.1]",69250,67,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,155,Barcelona,217,['c48ad4a1-d928-4211-8957-0fc392cc643d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.413,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0573f12d-636d-4a34-bcdf-287c67ddb6aa,2196,,"[34.2, 43.7]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Carlos de Araújo Nunes,25992.0,Right Center Back,157,Barcelona,217,['4d49080c-d3b4-4264-b45b-ede25839e21f'],36,,,,,,,,,,,,,,,,,Mallorca,1043,00:23:36.278,Duel,True,2009/2010
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,8b1fa9ac-de23-4670-96bc-03af455f2619,2271,,"[58.1, 76.6]",69250,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,161,Mallorca,1043,['ae7d5883-2e22-4936-84e1-64259a868b18'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.343,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a2dade93-ded0-4605-9961-ac8a0b3d64d5,2343,,"[91.1, 51.9]",69250,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre Achille Webó Kouamo,25876.0,Center Forward,165,Barcelona,217,['d82a55e3-1ca5-4ed9-a9a2-57cfe510e3c4'],59,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:59.629,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,ec2d5d09-3340-464d-96dd-593bb0caa4df,2349,,"[79.4, 75.6]",69250,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,166,Mallorca,1043,['b9b52ad9-ce9d-427c-9ae2-1ee839bb1e03'],5,,,,,,,,,,,,,,,,,Mallorca,1043,00:27:05.104,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,ad5c2df2-9b70-4651-92ae-d5a65ed9cc62,2375,,"[52.9, 4.0]",69250,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Varela Ramos,26201.0,Right Wing,168,Barcelona,217,['e3711338-8be9-4da9-a1df-3eb9a1726c17'],59,,,,,,,,,,,,,,,,,Mallorca,1043,00:27:59.981,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4dd93922-a4c1-46a6-9e3a-aa627f656cc8,2471,,"[34.7, 34.6]",69250,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,173,Mallorca,1043,['bd55ee91-5752-4aaa-bfe2-64bf10ed4d14'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:30:15.822,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5888393f-7c2b-4012-8dd5-15fb662295bb,2482,,"[107.3, 48.4]",69250,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,173,Mallorca,1043,['65665b5e-11e7-4500-8dea-56b39658f8d4'],24,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:24.360,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,a207b354-b23c-4253-8415-026fea162fe1,2492,,"[8.9, 16.4]",69250,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,174,Barcelona,217,['58b112c0-7607-41cd-abd9-a6d16a4cea9a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.733,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d6b8737a-142a-4743-8295-bdd1ca38e564,2503,,"[62.9, 34.6]",69250,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Varela Ramos,26201.0,Right Wing,175,Barcelona,217,['f801d280-b422-498a-9f3e-1230d8018877'],51,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:51.088,Duel,True,2009/2010
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,3b533075-96b1-4a94-b6d2-1873e422eec7,2543,,"[33.1, 73.9]",69250,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Wing,177,Barcelona,217,['e6d45205-b632-40e6-8716-b950263782c0'],43,,,,,,,,,,,,,,,,,Mallorca,1043,00:32:43.821,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,999ad024-0d12-486f-bcc2-8b6ccae11b3f,2556,,"[56.8, 38.3]",69250,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['6920033a-48d1-43b6-b503-9ad63e8c3290'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.092,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,f02005ae-ca99-4450-8ead-11653e83c0f4,2596,,"[51.4, 34.2]",69250,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,181,Mallorca,1043,['4c507c72-1d53-45a8-a275-6f52558c850e'],43,,,,,,,,,,,,,,,,,Mallorca,1043,00:33:43.477,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,3a493b48-679d-4f3a-b5f5-db043003a8d0,2664,,"[35.6, 70.1]",69250,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,183,Mallorca,1043,['c2581e9f-30e1-4689-baa0-0381d2ec2d2f'],38,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:38.982,Duel,True,2009/2010
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,4f367d5f-bb76-4626-866b-b446ddb067bb,2848,,"[18.2, 12.7]",69250,84,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fernando Varela Ramos,26201.0,Right Wing,190,Barcelona,217,['5a30a4c2-50a8-4c62-b274-2210a15d9b98'],28,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:28.073,Duel,True,2009/2010
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,2dde18ad-ccae-4747-846e-4e6bdff0de9a,2880,,"[18.7, 41.8]",69250,84,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iván Ramis Barrios,6778.0,Left Center Back,190,Barcelona,217,['e7a7dd16-a8f7-4060-b6b7-97a5ff11dbf2'],46,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:46.845,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,275c87f3-ef3f-4b65-a018-ef24c522aedf,2893,,"[72.8, 62.3]",69250,85,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,191,Mallorca,1043,['a45226d5-6951-4b71-812e-46394cbe730f'],20,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:20.597,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,f2c61eff-20da-4683-a961-d9f845f11220,2915,,"[30.4, 64.3]",69250,85,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,193,Barcelona,217,['eaecdd72-d3e0-4444-9059-b0aedce0e03c'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.872,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,4cc84169-97dd-4625-8155-793d77ebc451,2948,,"[56.5, 4.0]",69250,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Varela Ramos,26201.0,Right Wing,196,Barcelona,217,['cdd4a9f0-b05c-40ce-8463-b937df348a7f'],55,,,,,,,,,,,,,,,,,Mallorca,1043,00:42:55.844,Duel,True,2009/2010
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,fcd02006-4e2c-4d73-84b0-383a0b9dd4d6,2956,,"[51.4, 11.7]",69250,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Varela Ramos,26201.0,Right Wing,197,Barcelona,217,['1b91c3ff-4803-44c9-802a-beb97276ee8a'],10,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:10.052,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,bee7b0b9-2a2d-4ba3-92fd-c14383757214,2963,,"[64.4, 67.0]",69250,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,197,Barcelona,217,['d6456a20-ab30-4a20-900f-c98f4b4147cb'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.835,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,80798d3a-8019-431c-99b2-708732d58d66,2989,,"[90.2, 46.5]",69250,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,197,Barcelona,217,['f1f5caa9-04cc-4cd2-857d-3d29c9350ba3'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.088,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a3d690b3-eada-460d-a749-ac3b0e636b0e,2993,,"[81.2, 23.3]",69250,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Casadesús Castaño,23791.0,Center Forward,198,Mallorca,1043,['8c6cc0cb-5c57-4ce3-a7ba-1c3d9228794b'],18,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:18.767,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,cd270a1c-eca0-4f27-813e-d01834aa674c,3011,,"[105.7, 44.8]",69250,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Varela Ramos,26201.0,Right Wing,198,Mallorca,1043,['2f435d8a-073d-4456-8349-6b9e4b43f4ba'],32,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:32.770,Duel,True,2009/2010
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,c5de9bb2-61c1-4e2b-a1cc-29190087a88d,3040,,"[28.0, 22.4]",69250,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,201,Barcelona,217,['a9beef0a-438e-4310-a624-0f5e46142f31'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.357,Duel,True,2009/2010
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,d11ed4d5-aa97-42bb-9a21-eb7d8321c4f7,3049,,"[28.6, 68.3]",69250,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel González Rey,26705.0,Right Back,202,Mallorca,1043,['1cf71575-09b8-4bdb-adf5-9e75a9894f04'],8,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:08.431,Duel,True,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9b531b54-fe89-43c3-9070-d62d3f516d08,142,,"[76.6, 55.3]",69250,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.641,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8b2e5991-b118-407a-b9af-f18623cb8357,247,,"[91.7, 68.7]",69250,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,14,Mallorca,1043,,36,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:36.314,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,45d2d926-bb18-4beb-835f-df352d78e2f0,251,,"[31.8, 21.7]",69250,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,15,Barcelona,217,,38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.808,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5197a619-8185-493d-ae19-667739437794,255,,"[24.6, 21.7]",69250,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,15,Barcelona,217,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.210,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bb685090-946e-41e9-830d-fca68b88d535,266,,"[86.6, 51.7]",69250,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,15,Barcelona,217,,46,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:46.525,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,665c00c1-51e5-4ced-9094-cd1ee712cb98,292,,"[8.7, 44.4]",69250,6,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Dudú Aouate,26146.0,Goalkeeper,16,Mallorca,1043,['bdb5c014-2bff-49c3-a937-cfbbca79c2db'],8,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:08.908,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8bbec991-afa8-4d55-a1d5-eeef6f91d2c8,336,,"[39.3, 39.4]",69250,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,18,Mallorca,1043,['d31137ed-cfe6-4cfc-82b4-c3bab3fe7db5'],2,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:02.524,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50623317-a097-493e-a5a6-b70f41eff741,377,,"[5.7, 33.1]",69250,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,19,Barcelona,217,['02f3bf84-ec1b-4584-9c9e-dc187c85715c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.200,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,90b9a804-02e7-4843-af8b-1bdc56f6afcb,411,,"[22.0, 61.5]",69250,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,20,Mallorca,1043,,14,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:14.386,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11add763-5b15-4dd8-8ab2-252705864677,461,,"[65.2, 22.0]",69250,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,26,Mallorca,1043,['e8afdaf7-5802-495b-88a8-b0887fb95fac'],35,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:35.793,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,369e443a-aef8-46b6-af7e-fcb3ffcdabf0,479,,"[26.6, 31.9]",69250,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván Ramis Barrios,6778.0,Left Center Back,28,Barcelona,217,['d0be1b8d-6c36-4c37-9e9d-a56f43a1979c'],28,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:28.843,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8c76e0c7-14b6-4995-a72f-7bc1d47a305b,481,,"[92.3, 41.8]",69250,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,28,Barcelona,217,['6c757073-bc51-48c3-ab5c-e15a148ba77e'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.698,Ball Recovery,True,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a9e76325-0948-458d-a131-2034000f16fe,510,,"[38.9, 52.6]",69250,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Left Defensive Midfield,30,Barcelona,217,,20,,,,,,,,,,,,,,,,,Mallorca,1043,00:12:20.220,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8c52658e-e685-4ce7-9851-4c068a08956e,512,,"[47.3, 36.4]",69250,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoni Lluis Adrover Colom,25989.0,Left Wing,31,Mallorca,1043,,22,,,,,,,,,,,,,,,,,Mallorca,1043,00:12:22.321,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65412bed-2ca0-4051-9556-b6c64f6365a1,573,,"[31.7, 58.7]",69250,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Carlos de Araújo Nunes,25992.0,Right Center Back,37,Barcelona,217,['2e88e648-7b16-481e-8654-891b41274d1d'],57,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:57.384,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,88717f76-6f0a-4eb4-bd63-4c4945f42a53,627,,"[43.2, 40.5]",69250,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Right Center Back,40,Barcelona,217,,2,,,,,,,,,,,,,,,,,Mallorca,1043,00:16:02.157,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,02cbef64-fec0-4855-a2fa-3989d8ccc2fc,628,,"[85.6, 41.0]",69250,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,40,Barcelona,217,,4,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.380,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38f2be4a-be79-47b2-8ab8-53598f3def97,677,,"[14.0, 9.2]",69250,17,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoni Lluis Adrover Colom,25989.0,Left Wing,44,Barcelona,217,,41,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:41.941,Ball Recovery,,2009/2010
