50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[43.8, 50.8]",,,,,,,,,,,,,4.641349,,,,,,,,,,,,,03f63191-cb8b-4495-a024-60a4814494f3,3053,,"[32.2, 54.6]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,180,Barcelona,217,"['7e915bed-c5bc-44c7-b501-c1dda3c887fa', 'b6108bc8-fd8a-4fda-ba64-a341262e4436']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.400,Carry,,2007/2008
,,,,,,"[55.3, 28.9]",,,,,,,,,,,,,1.016944,,,,,,,,,,,,,54274dc0-32c7-42ba-a759-5952d93728ee,3056,,"[55.3, 28.9]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,180,Barcelona,217,"['41b8bdbd-45d1-450f-8f0c-0b5e3088d439', 'd752d4a9-0aad-4a85-ad99-34f47039d2ee']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.421,Carry,,2007/2008
,,,,,,"[61.2, 45.3]",,,,,,,,,,,,,2.964145,,,,,,,,,,,,,ef0fd2b8-5177-4f36-9b02-3ce24448b6c5,3059,,"[60.2, 43.9]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,180,Barcelona,217,"['0d186fdb-469f-4044-a043-ff806c9f31e9', '601206e4-0c3f-4a4a-b476-6858d63fced7']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.383,Carry,,2007/2008
,,,,,,"[71.5, 24.5]",,,,,,,,,,,,,2.65899,,,,,,,,,,,,,02d16d7f-c34b-41ca-b57f-e92de57cc5f1,3062,,"[59.3, 32.7]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,180,Barcelona,217,"['22ae5aec-73d9-432e-a4ff-692bb917f272', '61b13b2e-75f1-42d6-a07a-f02611fe15e6']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.499,Carry,,2007/2008
,,,,,,"[100.7, 5.8]",,,,,,,,,,,,,4.319116,,,,,,,,,,,,,fac14471-afc4-4cb1-ad9d-3484595062c4,3065,,"[89.0, 18.4]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,180,Barcelona,217,"['23fc5d37-21d4-4e4a-a790-1398c8991522', 'ae014387-f46f-4b6c-97aa-4a6360bbab8f', 'f63f3c66-f938-4f1a-9814-fd91bd402ae9']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.121,Carry,True,2007/2008
,,,,,,"[54.1, 55.2]",,,,,,,,,,,,,4.015772,,,,,,,,,,,,,544ba7e7-701f-43b7-bdf5-d7f2d9011bc6,3070,,"[35.8, 67.4]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martínez Cervera,26160.0,Right Defensive Midfield,181,Espanyol,214,"['491f8c3f-0b74-4802-b753-ef236efb718c', '6b1ce057-f6a8-4255-97fd-041159323ab9']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:33:40.070,Carry,,2007/2008
,,,,,,"[105.4, 20.0]",,,,,,,,,,,,,2.991401,,,,,,,,,,,,,6b3a9403-8672-484e-a4c3-439e73c03e4f,3073,,"[103.9, 6.2]",68359,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Tamudo Montero,26109.0,Center Forward,181,Espanyol,214,"['045f5acf-7590-46fb-acec-3c3865c2f15a', 'f09c47de-e835-46ca-89b6-f25ec654d888']",49,,,,,,,,,,,,,,,,,Espanyol,214,00:33:49.421,Carry,,2007/2008
,,,,,,"[18.5, 14.0]",,,,,,,,,,,,,0.159958,,,,,,,,,,,,,f08b3195-6376-4528-bf0c-8069d894e90f,3078,,"[18.8, 14.2]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,182,Barcelona,217,"['58e16178-56a0-46e2-934d-c885a9d23564', '7c07854a-aa5a-47aa-ac00-fef559690536']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:34:00.714,Carry,,2007/2008
,,,,,,"[36.8, 10.0]",,,,,,,,,,,,,3.317663,,,,,,,,,,,,,53686468-8f6f-4942-b107-e2df47d9d2a8,3081,,"[33.7, 10.0]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,182,Barcelona,217,"['4d56cfac-f0d0-4df0-bcb4-fdac42e372da', 'eacb5ede-c593-438e-9667-e467d02c4a03']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.924,Carry,,2007/2008
,,,,,,"[68.1, 31.0]",,,,,,,,,,,,,6.633557,,,,,,,,,,,,,bb053387-2c4c-478e-b3a7-ae45847a6d30,3084,,"[45.9, 29.2]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,182,Barcelona,217,"['045e40c9-4fc8-4690-8435-137110dd8bfa', 'bce51519-f9c6-49a7-8ace-039223e62bb6']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.266,Carry,,2007/2008
,,,,,,"[89.4, 63.0]",,,,,,,,,,,,,4.459423,,,,,,,,,,,,,33a2d6b5-3219-40bd-b0d2-830727b9d7d3,3087,,"[75.1, 79.4]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,182,Barcelona,217,"['5d2708cd-4d63-4ddb-b84c-4d3a39579176', 'e4b17c8f-ae23-4cff-b4b9-57d76fb5927e']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.980,Carry,,2007/2008
,,,,,,"[53.4, 70.3]",,,,,,,,,,,,,1.975792,,,,,,,,,,,,,f89c37fb-ffa3-447a-96eb-29ca09076622,3093,,"[53.0, 68.0]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,182,Barcelona,217,"['a26baf77-dcc9-4b7c-9878-139d2c7ebd9e', 'c8e2468e-76d3-4e1f-ae63-7ead3b819411']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.612,Carry,,2007/2008
,,,,,,"[66.9, 64.9]",,,,,,,,,,,,,2.975552,,,,,,,,,,,,,b8379f8b-34af-43fa-af65-c953e1bcff0e,3096,,"[65.6, 65.3]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,182,Barcelona,217,"['2ac632ee-5bd7-4799-a6b5-9c3a09b574e1', '5c85545c-4232-4c52-9215-6a4dfd87284d']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:34:27.008,Carry,,2007/2008
,,,,,,"[67.1, 25.8]",,,,,,,,,,,,,2.082044,,,,,,,,,,,,,4eaa523a-d59e-402c-aa82-ad8ae0a6ffee,3099,,"[67.3, 28.5]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,182,Barcelona,217,"['3297191e-5725-422a-a646-963883210e5a', 'c0fa1c9c-66db-4b3b-8ddf-b8dca0d473ee']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.376,Carry,,2007/2008
,,,,,,"[98.0, 9.4]",,,,,,,,,,,,,6.09765,,,,,,,,,,,,,b213558e-872b-4305-9cf8-96ba0d1a3fb9,3102,,"[82.4, 6.0]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,182,Barcelona,217,"['a8edab78-ac66-451d-8bfc-ebf878fe0363', 'de638d15-98a6-4099-8778-931fc2f18613']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.182,Carry,,2007/2008
,,,,,,"[82.6, 9.8]",,,,,,,,,,,,,0.429166,,,,,,,,,,,,,ac5bcd58-a8e5-477c-a4da-3445922e5cf9,3105,,"[76.1, 8.6]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,182,Barcelona,217,"['89cec1a5-4d2f-418d-a96f-9db23f1fe5c9', 'd917b5e8-dd31-485a-8587-d148b449b0d2']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.347,Carry,,2007/2008
,,,,,,"[82.4, 22.2]",,,,,,,,,,,,,3.209997,,,,,,,,,,,,,8d12ede5-b1de-469e-a306-cacfc78a9532,3108,,"[86.8, 26.6]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,182,Barcelona,217,"['32b29c43-83d0-41fa-bab7-185966cfea88', '7cf08901-ea74-4759-913f-7cb204043a61']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.810,Carry,,2007/2008
,,,,,,"[91.7, 49.1]",,,,,,,,,,,,,0.080002,,,,,,,,,,,,,e96df567-2da6-44fa-bca4-07ad30713b52,3111,,"[93.4, 50.4]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,182,Barcelona,217,"['43876120-d03c-4e9e-a49e-2cb91751d441', 'b0d95d74-2599-444a-988b-d8639ac08324']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.211,Carry,,2007/2008
,,,,,,"[29.3, 23.1]",,,,,,,,,,,,,0.1834,,,,,,,,,,,,,b06c6eb0-b463-40b3-93f0-174ab520009b,3116,,"[27.4, 20.7]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albert Riera Ortega,26159.0,Center Attacking Midfield,183,Espanyol,214,"['088a892d-e17e-47a1-a7f0-0555818842f9', 'dd6ded40-8036-414e-b737-e4bff00660fc']",50,,,,,,,,,,,,,,,,,Espanyol,214,00:34:50.663,Carry,,2007/2008
,,,,,,"[80.5, 42.0]",,,,,,,,,,,,,2.025661,,,,,,,,,,,,,52951ad6-1ca2-42f6-991f-b4bc721faf00,3121,,"[76.1, 44.7]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,184,Barcelona,217,"['39139f7d-e00e-4c9a-9a79-46713d0ae4e6', '39af1272-5fb6-430a-9339-0c977c34edaf']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.668,Carry,,2007/2008
,,,,,,"[80.3, 33.2]",,,,,,,,,,,,,0.650027,,,,,,,,,,,,,47591cd7-9e9e-45d7-944b-967f24893c34,3124,,"[78.9, 32.3]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,"['6f8cad4e-9125-45bb-8588-183e0163a88f', 'b6b10eed-eaa5-4f99-ba67-b377184ad4f9']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.587,Carry,,2007/2008
,,,,,,"[108.1, 15.7]",,,,,,,,,,,,,2.953889,,,,,,,,,,,,,2546ac62-79dc-4ef7-a40e-e09abf2d6260,3127,,"[104.5, 3.9]",68359,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,184,Barcelona,217,"['55a57e60-729e-44a4-968c-0dc164f687bc', '8296a087-73eb-46c8-9556-731a0c8a60a5']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.804,Carry,,2007/2008
,,,,,,"[107.4, 25.2]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,88afcc1f-4211-401a-9ae4-ce429c304242,3130,,"[107.4, 23.7]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,184,Barcelona,217,"['01af91a5-ce48-40e8-961f-9f69bf57e995', '6990df57-4680-441c-92c1-0da2a9e6b0a5']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:35:01.287,Carry,,2007/2008
,,,,,,"[8.3, 53.9]",,,,,,,,,,,,,1.376331,,,,,,,,,,,,,641fda4e-f695-42f2-b4a4-e7e62bc1f89b,3133,,"[10.2, 56.5]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferrán Corominas Telechea,26102.0,Left Wing,184,Barcelona,217,"['90d80518-caaf-4e4c-959a-931e8e087cdf', '94a68d7f-ab04-40ab-820e-20bbb1372726', 'c3ba59e2-0e9b-433c-853e-da0c91dae9c0']",1,,,,,,,,,,,,,,,,,Espanyol,214,00:35:01.972,Carry,True,2007/2008
,,,,,,"[111.2, 32.9]",,,,,,,,,,,,,1.360104,,,,,,,,,,,,,cfb0dd9d-732a-4dcb-a234-576825607a81,3137,,"[111.0, 30.8]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,184,Barcelona,217,"['4ac310a9-caaa-4ae0-8009-ca181269468a', 'f27aa1f2-47c7-47df-8bc5-04b7d1e68dc1']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.386,Carry,,2007/2008
,,,,,,"[10.4, 46.6]",,,,,,,,,,,,,0.166757,,,,,,,,,,,,,5a6a7769-3377-4ed2-a847-d5022094b13a,3141,,"[8.3, 44.9]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Torrejón Moya,26163.0,Right Center Back,185,Espanyol,214,"['e38067a3-ec9a-492d-a219-8cc6aa4c1314', 'f40f005b-158d-4096-baad-70dd1708ed1b']",6,,,,,,,,,,,,,,,,,Espanyol,214,00:35:06.172,Carry,,2007/2008
,,,,,,"[43.1, 12.1]",,,,,,,,,,,,,1.184039,,,,,,,,,,,,,0e1b586e-e69d-47e0-abd6-b7384e72a4ea,3151,,"[41.0, 14.9]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,187,Barcelona,217,"['0fae659e-29f4-41e4-8195-8c5f493dbe59', '8c2e2d17-d364-4580-a908-e75f3ce8ee0c', 'd0913786-d1e4-4eed-9b64-5ff6bcfae468']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.051,Carry,True,2007/2008
,,,,,,"[14.3, 25.8]",,,,,,,,,,,,,1.595411,,,,,,,,,,,,,c6e4226d-38dc-4723-8c9e-0edd8271396a,3155,,"[13.3, 22.6]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,187,Barcelona,217,"['1e1dc673-df4f-411b-bfd4-d196c6333a36', 'd07a68fd-b2b8-4ce1-a7ba-a63736dd30a5']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.775,Carry,,2007/2008
,,,,,,"[36.2, 52.1]",,,,,,,,,,,,,1.938196,,,,,,,,,,,,,af1e44b4-d2e0-44f2-8669-805fa1dc063c,3158,,"[32.4, 42.0]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,187,Barcelona,217,"['7ef49537-0ae9-4bdc-905d-509c45c998a3', '842852e7-d5ae-47a1-b7cb-a03a7d70faf0']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:35:45.375,Carry,,2007/2008
,,,,,,"[57.4, 53.5]",,,,,,,,,,,,,1.889927,,,,,,,,,,,,,f7c636c6-979b-437f-8032-a7e3777c7407,3161,,"[52.2, 51.6]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,187,Barcelona,217,"['08bc1698-1ee1-4422-8dd7-db28b926b76a', '4357ec00-f423-42b1-8350-d6f79e75fb86']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.554,Carry,,2007/2008
,,,,,,"[68.1, 78.5]",,,,,,,,,,,,,0.488157,,,,,,,,,,,,,91b98a2f-a853-4f96-a2f3-101048bf558a,3164,,"[68.1, 78.5]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,187,Barcelona,217,"['4c5c45b2-bc99-4c67-a4d0-46059966ec61', '6ba252c3-8dba-415b-945d-8c0ee710dab1']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.946,Carry,,2007/2008
,,,,,,"[68.1, 67.6]",,,,,,,,,,,,,5.142912,,,,,,,,,,,,,ac9ab888-25b4-40ea-b00b-fbea28e92300,3167,,"[73.2, 78.1]",68359,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,187,Barcelona,217,"['75c9b4a7-1938-4089-b127-9004390560d2', '77ab0f70-8e9b-48ae-be9d-5a4344776c06', '8cd30534-c693-48f9-9a5b-b126f85c546b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:35:53.045,Carry,True,2007/2008
,,,,,,"[81.0, 7.7]",,,,,,,,,,,,,0.768336,,,,,,,,,,,,,0aab654a-234f-4f8f-ba1e-627498415e42,3171,,"[78.4, 7.5]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,187,Barcelona,217,"['5e91bd10-0227-4fc7-a23a-e58bb2075cf4', 'b262e2f0-248d-4fc9-b6a4-67c2df70024d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.163,Carry,,2007/2008
,,,,,,"[100.7, 17.4]",,,,,,,,,,,,,4.102887,,,,,,,,,,,,,a55047ac-8179-4967-ac8b-2b207d80b3d6,3174,,"[93.4, 5.8]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,187,Barcelona,217,"['23b73dbb-c1d0-4f03-b261-972bbbfa6d43', 'a998a993-4bfa-4032-ba8e-2a2a1ace1099']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.610,Carry,,2007/2008
,,,,,,"[104.1, 26.0]",,,,,,,,,,,,,0.19995,,,,,,,,,,,,,8eca5200-f3d9-442d-baa2-ea5777b8f82b,3177,,"[104.1, 26.0]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,187,Barcelona,217,"['1a2e290d-3974-4737-914f-6322c1894d53', '91df16fb-814f-47e1-82a5-7fa61ff034a9']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.996,Carry,,2007/2008
,,,,,,"[114.8, 33.6]",,,,,,,,,,,,,0.962194,,,,,,,,,,,,,a91e5da2-a79f-4c18-b529-2884b915c7ed,3180,,"[114.4, 26.6]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,187,Barcelona,217,"['17ec5fd1-04da-4b24-a4a8-5562b384cfb4', '49357a64-b07e-4a7e-84f6-a38beae6d84c', 'e19f34ed-96a1-4dab-a609-3852baae5eb5']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.409,Carry,True,2007/2008
,,,,,,"[76.8, 62.8]",,,,,,,,,,,,,3.149255,,,,,,,,,,,,,35cbbc35-45b5-409d-8182-8fca5b1e7ded,3190,,"[64.6, 50.0]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,188,Barcelona,217,"['4c8c7e01-5c57-4226-b057-07cac16f72db', 'e24c113d-f308-4cfc-a532-c85fedca80ae']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.206,Carry,,2007/2008
,,,,,,"[83.7, 72.9]",,,,,,,,,,,,,1.206571,,,,,,,,,,,,,851d1e14-7b06-4f7f-986b-2b8b74816b2a,3193,,"[86.4, 77.3]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,188,Barcelona,217,"['4ecdd2f5-dd70-493a-a8b6-5ecac9ef7347', 'ad9d3566-2ddc-4117-89de-f3b63db022c7']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.933,Carry,,2007/2008
,,,,,,"[83.7, 56.3]",,,,,,,,,,,,,3.110302,,,,,,,,,,,,,02f3fef4-e938-4737-843f-f72ec15fdce5,3196,,"[86.4, 58.2]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,188,Barcelona,217,"['49b2ba19-13f2-4c0e-985f-d21af46efac7', 'ce55f2a3-5a0b-4c3f-ad55-ed1de87b7ab7']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:36:32.122,Carry,,2007/2008
,,,,,,"[80.8, 33.8]",,,,,,,,,,,,,1.255779,,,,,,,,,,,,,0680ea49-c1b7-49dc-a697-e6f66f1bfbc5,3199,,"[80.3, 36.7]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['812b59bb-a6ce-4339-ac4d-39fa4e5b2d35', 'def58bba-cf2d-4d53-84cc-5dc2318d0f0d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.172,Carry,,2007/2008
,,,,,,"[95.5, 30.8]",,,,,,,,,,,,,1.656902,,,,,,,,,,,,,cf4b364f-850f-4cca-b13d-b4e5e389ff62,3202,,"[100.5, 31.5]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,188,Barcelona,217,"['272f113c-ccd5-4c70-8c4f-0b1cdd0421a8', '9a96ec52-a1d9-44e3-86c5-b912196d104a', 'f13390fa-a79a-44a3-b600-6cb7836720da']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.265,Carry,True,2007/2008
,,,,,,"[107.4, 23.5]",,,,,,,,,,,,,0.04004,,,,,,,,,,,,,66d31e60-f8b7-45f8-bc27-4cee503c30d7,3206,,"[107.4, 23.5]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,188,Barcelona,217,"['81130734-4121-4a8b-8a33-c631fcca281b', 'd981946d-11e5-4457-acc4-4c302fc200ac']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.749,Carry,,2007/2008
,,,,,,"[23.9, 49.7]",,,,,,,,,,,,,0.263124,,,,,,,,,,,,,202dafc1-b6de-4536-a6ed-a9e9afa0753f,3211,,"[23.9, 49.7]",68359,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Corominas Telechea,26102.0,Left Wing,188,Barcelona,217,"['39e8815e-7343-4ad5-a77f-5584db75f5a0', '6d068fb7-83b0-46d4-b2e2-e044c54d9445', '9889d448-eb13-437d-89c8-493ba9bf0cc9']",43,,,,,,,,,,,,,,,,,Espanyol,214,00:36:43.735,Carry,True,2007/2008
,,,,,,"[40.0, 30.2]",,,,,,,,,,,,,2.195497,,,,,,,,,,,,,c031ebc9-6f35-4802-8a56-83d4ec329d4b,3218,,"[36.6, 27.9]",68359,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,190,Barcelona,217,"['451feebd-7e12-4ce2-90e9-3a7a0e14df00', '48ffd0e0-ba2f-4643-87f9-7d34b0a31565']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.994,Carry,,2007/2008
,,,,,,"[55.7, 6.0]",,,,,,,,,,,,,1.532542,,,,,,,,,,,,,62a04096-f8ac-49c5-a4f4-66d30d04ba98,3221,,"[51.8, 5.6]",68359,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,190,Barcelona,217,"['163cc24a-138f-48c0-b669-0ec2f393e101', 'bccfc142-e161-40be-a334-9d39529f8658', 'e664c7e7-5b72-4758-8eee-368c731c0351']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.116,Carry,True,2007/2008
,,,,,,"[50.1, 52.1]",,,,,,,,,,,,,3.622029,,,,,,,,,,,,,d36acecf-0d48-4ab0-aaa1-d1412b498b4c,3234,,"[44.4, 59.2]",68359,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,192,Barcelona,217,"['980b98d4-209e-465c-bf3e-ba159713e45b', 'c008f016-4963-4bbd-a7fe-483f9bce3e6b']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.084,Carry,,2007/2008
,,,,,,"[60.6, 54.4]",,,,,,,,,,,,,2.738736,,,,,,,,,,,,,4df071d4-c318-4558-99c4-5e358c047292,3237,,"[65.4, 47.2]",68359,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,192,Barcelona,217,"['0c413988-e215-4f42-9105-ab98d149e098', 'b0b3fbe3-1e8f-4add-855b-0ce609de04d6', 'd826ccbd-b6c8-4c80-81aa-aa376a02b5c8']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.444,Carry,True,2007/2008
,,,,,,"[78.0, 55.8]",,,,,,,,,,,,,0.741233,,,,,,,,,,,,,07377f3a-8ab6-4f66-8df1-4b79ffc416e2,3241,,"[73.2, 54.4]",68359,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,192,Barcelona,217,"['06fbbc0f-3c28-4fbd-8881-3c995640e2e1', 'acf18eae-0aa7-423b-b9e7-0c06915bb8b2']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:38:17.628,Carry,,2007/2008
,,,,,,"[96.5, 56.9]",,,,,,,,,,,,,3.613721,,,,,,,,,,,,,60e48093-2d8a-44c4-91c7-9ade9a6f0591,3245,,"[89.2, 77.5]",68359,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,192,Barcelona,217,"['a0f77a9a-21b7-41a7-924c-5b5a378fa51e', 'f14892fe-aef0-4726-ab6e-c5aa51a88bf9']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.983,Carry,,2007/2008
