50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.613,,,,,,,,,,,,,12a2257d-3852-4a1f-a203-29cdf931b4d1,118,,"[74.9, 19.5]",265918,1,,,,,3.0258334,,Left Foot,,,"[66.3, 20.5]",,Ground Pass,,8.657945,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,4,Barcelona,217,['70feb82c-609f-48cc-adf4-d1ce56d600a0'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.640,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.645346,,,,,,,,,,,,,c21f3aa4-f816-47dc-bcd3-2021895e7260,120,,"[69.2, 19.9]",265918,1,,,,,-0.34302393,,Right Foot,,,"[73.4, 18.4]",,Ground Pass,,4.4598207,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,['a09fb152-6bd3-4846-b297-fc2af0193427'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.253,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.366461,,,,,,,,,,,,,970407d7-7ac9-4a7d-8cca-8bfa5552b66e,123,,"[91.5, 18.8]",265918,1,,,,,-0.72989964,7c99e8bc-3317-4931-b7a9-8ead7a2289fb,Right Foot,,,"[104.8, 6.9]",True,Ground Pass,,17.84657,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,4,Barcelona,217,['07ba09d4-9d6c-44c8-a334-afd20207606e'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.385,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.802465,,,,,,,,,,,,,5ce2b59d-740c-4d58-89c7-35a077a0f55a,132,,"[61.0, 41.0]",265918,2,,True,,,-1.2793396,,Right Foot,,,"[61.6, 39.0]",,Ground Pass,,2.0880613,,,,Alberto Bueno Calvo,6879.0,,,,,,Kick Off,1,From Kick Off,Joaquín Oscar Larrivey,27190.0,Center Forward,5,Rayo Vallecano,360,['db5e885a-fbb6-4151-a475-c4152c8658a9'],32,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:32.707,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.847958,,,,,,,,,,,,,7935d42d-4f96-4de2-bd2d-11a1ef9dfc11,134,,"[61.6, 39.9]",265918,2,,True,,,3.1114511,,Right Foot,,,"[41.7, 40.5]",,Ground Pass,,19.909042,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Kick Off,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,5,Rayo Vallecano,360,['398d6b2a-6caa-4fb8-8979-4b588b89510e'],33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:33.717,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.86295,,,,,,,,,,,,,94497e35-e330-4b69-bbfc-3a8121757569,136,,"[41.7, 40.5]",265918,2,,True,,,-0.65974784,,Right Foot,,,"[84.5, 7.3]",,High Pass,,54.16715,,Incomplete,,,,,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,5,Rayo Vallecano,360,['a2d7c082-d69b-4bfa-9359-87042d3fb347'],35,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:35.891,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.0749,,,,,,,,,,,,,42c0b40c-d87f-4623-aae7-3f79fda1f0a9,138,,"[83.7, 1.0]",265918,2,,,,,1.3629065,,,,,"[86.4, 13.8]",,High Pass,,13.081667,,,,Alberto Bueno Calvo,6879.0,,,,,,Throw-in,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,6,Rayo Vallecano,360,['cbf0fdab-6e68-4343-a3f1-2f4222768627'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:45.503,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.3063,,,,,,,,,,,,,6e79b5d7-c2fa-40a8-ad73-0bb04240ebb3,141,,"[77.8, 8.6]",265918,2,,,,,-3.032828,,Right Foot,,,"[60.4, 6.7]",,Ground Pass,,17.503428,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Throw In,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,6,Rayo Vallecano,360,['90999cb7-7dcd-46aa-9578-d55ac79c0a10'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:49.053,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.9549,,,,,,,,,,,,,28a67570-575c-4e13-b00f-e9ab49979460,144,,"[57.4, 6.0]",265918,2,,,,,1.3220863,,Right Foot,,,"[60.6, 18.6]",,Ground Pass,,13.0,,,,José Raúl Baena Urdiales,26607.0,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,6,Rayo Vallecano,360,['90bccc4b-b964-435c-99bb-431af465f847'],51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:51.184,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.2322,,,,,,,,,,,,,23efb7cf-0797-4916-9a82-c23171818963,146,,"[60.6, 18.6]",265918,2,,,,,-2.9166515,,Right Foot,,,"[48.8, 15.9]",,Ground Pass,,12.104958,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,6,Rayo Vallecano,360,['9760841e-22aa-484c-8fb5-094129622a55'],52,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:52.139,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.0278,,,,,,,,,,,,,e2c77855-e59d-4717-84d0-2d45f625c401,149,,"[48.6, 14.7]",265918,2,,,,,-0.6081728,,Left Foot,,,"[64.4, 3.7]",,Ground Pass,,19.252012,,,,Alberto Bueno Calvo,6879.0,,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Back,6,Rayo Vallecano,360,['c587cbef-dcd3-44d7-a820-7effb8be74f3'],54,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:54.114,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.822,,,,,,,,,,,,,ecec8b29-7572-44dc-9b6f-6888fffc5818,153,,"[70.9, 3.9]",265918,2,,,,,0.0,,Right Foot,,,"[78.9, 3.9]",,Ground Pass,,8.0,,,,Johan Andrés Mojica Palacio,5691.0,,,,,,,1,From Throw In,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,6,Rayo Vallecano,360,"['45d0364c-cf12-415b-92d1-ae0ec3e80905', '5278002b-a80c-49be-b49f-55ab636dd9d4']",56,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:56.069,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,1.277178,,,,,,,,,,,,,bf82085d-982e-40fe-8488-11478778bd78,157,,"[81.2, 4.1]",265918,2,,,,,0.2153577,,Left Foot,,,"[94.0, 6.9]",,Ground Pass,,13.102672,,Pass Offside,,Iago Falqué Silva,7468.0,,,,,,,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,6,Rayo Vallecano,360,['6368909e-26f6-4de9-abd8-dac71e4374fc'],57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:57.478,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,2.129933,,,,,,,,,,,,,9e63aaf7-4bd9-40d1-bb96-d54ea5bba652,159,,"[22.6, 62.4]",265918,3,,True,,,-1.6646898,,Right Foot,,,"[20.5, 40.1]",,Ground Pass,,22.39866,,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['c2f98484-7fe2-4d6d-b6e6-9f7619f7eb4c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.980,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,2.286836,,,,,,,,,,,,,d550f7cd-4fb6-4401-8d3f-289dfe8135a2,161,,"[20.9, 39.2]",265918,3,,True,,,-1.268367,,Right Foot,,,"[28.7, 14.2]",,Ground Pass,,26.188547,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['37a0cea4-951e-4bd4-8aaa-c770f6de71a0'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.630,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.9003,,,,,,,,,,,,,ed59193f-1d36-4837-90aa-58b92ba30455,163,,"[26.4, 15.7]",265918,3,,,,,2.4820762,,Left Foot,,,"[3.7, 33.3]",,Ground Pass,,28.723684,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['4cb7ebb5-cc5f-4757-83c7-02088df680d9'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.267,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,2.6187,,,,,,,,,,,,,bc62e300-1be1-4dc0-b558-c7ae27394475,166,,"[4.9, 40.7]",265918,3,,,,,0.3476576,,Right Foot,,,"[55.4, 59.0]",,High Pass,,53.7135,,Incomplete,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['08e4c3ae-08e8-4888-8aa8-5168a5854dad'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.829,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.2097,,,,,,,,,,,,,08e4c3ae-08e8-4888-8aa8-5168a5854dad,167,,"[65.6, 22.0]",265918,3,,,,,0.29994714,,Right Foot,,,"[75.3, 25.0]",,Low Pass,,10.153324,,,,Iago Falqué Silva,7468.0,,,,,,Recovery,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Back,8,Rayo Vallecano,360,"['11123710-067b-4079-8b56-d82c10d2226b', 'bc62e300-1be1-4dc0-b558-c7ae27394475']",20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:20.447,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.8652,,,,,,,,,,,,,578779ea-fcb4-4099-ba9c-8ef9ce4cc036,171,,"[73.8, 25.6]",265918,3,,,,,1.065348,,Left Foot,,,"[79.5, 35.9]",,Low Pass,,11.772,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Wing,8,Rayo Vallecano,360,"['6c328e52-c78c-4ccd-969d-eb7ba491dbec', '6d378afa-c127-45d3-ab4a-a81cb626367a']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:22.091,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,177de335-922d-481a-9766-50acc56348ea,174,,"[85.4, 39.5]",265918,3,,,,,-0.7051113,0674d2fe-690a-4283-aaf2-1205cda5d9ae,Right Foot,,,"[94.8, 31.5]",,Ground Pass,,12.343419,,,,Iago Falqué Silva,7468.0,True,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,8,Rayo Vallecano,360,['26d11e2b-39e7-4c33-9c07-76108c30c5cb'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:24.731,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,2.311821,,,,,,,,,,,,,8a1a81d1-4cb0-40bc-80e0-8d9be7f61951,180,,"[13.8, 47.6]",265918,3,,True,,,0.55524665,,Keeper Arm,,,"[54.1, 72.6]",,Low Pass,,47.424572,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['c9685677-0725-42b9-b8f9-140136a16569'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.677,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.563701,,,,,,,,,,,,,c4193f7d-21b9-4cd2-a0e6-fae50b15e596,187,,"[57.7, 67.8]",265918,4,,,,,1.7288862,,Right Foot,,,"[56.6, 74.7]",,Ground Pass,,6.987131,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,11,Barcelona,217,['7810875d-666a-4ac0-81bc-7c04ac0b9a13'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.335,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.5931,,,,,,,,,,,,,ffa91f53-aa8a-4fd1-9d10-1fa5d0d746a6,190,,"[56.6, 74.7]",265918,4,,,,,-1.6770612,,Left Foot,,,"[55.8, 67.2]",,Ground Pass,,7.542546,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['69741638-5bf8-404e-989f-4510fee20b21'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.109,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.7529,,,,,,,,,,,,,d085440a-9984-4fd4-a950-d5e0bf65061b,192,,"[55.8, 67.2]",265918,4,,,,,2.1524498,,Left Foot,,,"[51.0, 74.5]",,Ground Pass,,8.736704,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,11,Barcelona,217,['f3734403-14fe-4fb3-b57d-fc80c97a0ca5'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.702,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.7018,,,,,,,,,,,,,fceebbf3-5b02-4e33-b5f7-2c9c81ece9cd,195,,"[51.0, 74.5]",265918,4,,,,,0.4048918,,Right Foot,,,"[54.5, 76.0]",,Ground Pass,,3.8078866,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['cad11523-297b-4054-b416-3e1d580885ad'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.495,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.1353,,,,,,,,,,,,,1613bf47-b559-40c5-9bdb-2e02c9fb2da5,198,,"[55.8, 76.2]",265918,4,,,,,-1.8025131,,Left Foot,,,"[51.6, 58.4]",,Ground Pass,,18.288794,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['30feb131-ba91-46f1-a9dc-d0fa3af1e145'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.013,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.6939,,,,,,,,,,,,,19111606-7bb2-42d7-b69d-2f9a5a7340fd,202,,"[51.4, 58.4]",265918,4,,,,,1.5291537,,Right Foot,,,"[51.8, 68.0]",,Ground Pass,,9.60833,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['9658bf9c-c8ae-4142-a4b6-ff0ade52d458'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.541,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.6753,,,,,,,,,,,,,a7f3e5aa-9f0c-4a5d-9194-2dcd3b848b7e,205,,"[51.4, 63.6]",265918,4,,,,,-1.8885944,,Left Foot,,,"[48.9, 56.0]",,Ground Pass,,8.000625,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['724dc249-6593-42c3-b7a8-28ea01d16324'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.722,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.1493,,,,,,,,,,,,,4027d0b1-dc3d-475d-a770-ecc695435f65,208,,"[46.8, 52.3]",265918,4,,,,,1.1638255,,Right Foot,,,"[54.3, 69.7]",,Ground Pass,,18.94756,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['c60fb647-9773-497f-bfa3-8028b148e56e'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.789,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.657098,,,,,,,,,,,,,34d884b4-7c22-438f-b056-69d631cbf68b,210,,"[54.7, 68.7]",265918,4,,,,,-0.4497596,,Right Foot,,,"[63.4, 64.5]",,Ground Pass,,9.660746,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['8bb461f8-e462-48d0-b06e-9f5cbe90e2cb'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.939,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.8705,,,,,,,,,,,,,1ff3f83a-3dd2-4b3d-8efa-9c3939ff91de,213,,"[63.4, 64.2]",265918,4,,,,,-1.693979,,Right Foot,,,"[62.1, 53.7]",,Ground Pass,,10.58017,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,11,Barcelona,217,['018a0300-84d3-455b-896f-065cb1674b89'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.676,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.3049,,,,,,,,,,,,,dd27f581-a56b-484b-a053-8b013e62187a,217,,"[84.6, 46.4]",265918,4,,,,,-0.5144513,,Left Foot,,,"[86.9, 45.1]",,Ground Pass,,2.641969,,Unknown,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['29b49b55-91fe-409f-a9e6-8ded42df5cd2'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.480,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,3.2385,,,,,,,,,,,,,d1d4c72b-616e-490a-bb0b-35213ae51db4,221,,"[78.5, 47.4]",265918,4,,,,,-0.9072406,,Right Foot,,True,"[104.3, 14.4]",,High Pass,,41.888424,,,,Adriano Correia Claro,22102.0,,,,,,Free Kick,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,12,Barcelona,217,['98d5aaac-8572-402d-9f2c-dbb0ca084f2a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.723,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.0181,,,,,,,,,,,,,adb81c4b-da31-4018-b818-ce0214801f26,224,,"[91.1, 9.4]",265918,4,,,,,-0.13335025,,Right Foot,,,"[99.3, 8.3]",,Ground Pass,,8.273452,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,12,Barcelona,217,['18a0cd23-58bb-4c2a-9239-1104a25ebf9c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.610,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.563005,,,,,,,,,,,,,04a2c798-4108-484f-91e0-b31ad4072da4,240,,"[5.5, 75.8]",265918,4,,,,,1.0659349,,Right Foot,,,"[7.6, 79.6]",,Ground Pass,,4.3416586,,Out,,,,,,,,,,1,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,12,Barcelona,217,,38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:38.714,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.7599,,,,,,,,,,,,,9bfbb7e8-7aab-4374-ae78-ef8ddf0b88e7,241,,"[114.2, 1.0]",265918,4,,,,,1.8985348,,,,,"[112.5, 6.0]",,High Pass,,5.2810984,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['b59091c8-2660-4565-94dc-672c94397432'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.676,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,2.4252,,,,,,,,,,,,,4182823b-29de-474a-9771-9dd23a0bff91,253,,"[6.4, 42.8]",265918,4,,,,,-1.8454437,,Right Foot,,,"[1.3, 24.7]",,Ground Pass,,18.804787,,Out,,Rubén Iván Martínez Andrade,6730.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,14,Rayo Vallecano,360,['3b1456ff-3ce5-4c78-a611-455ace1638f6'],58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:58.492,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.0941,,,,,,,,,,,,,f38b1c43-2323-4be2-8b39-bfebff1a3af0,256,,"[120.0, 80.0]",265918,5,,,,,-2.7080112,,Left Foot,,,"[114.6, 77.5]",,Ground Pass,,5.95063,,,,Andrés Iniesta Luján,5216.0,,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Barcelona,217,['c483e165-7a4c-4b10-ad6c-9a4bc9030da7'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.875,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.288282,,,,,,,,,,,,,4a685fd5-e298-4b03-afb7-1ef7cf59e0b1,259,,"[108.8, 71.6]",265918,5,,,,,2.8468626,,Right Foot,,,"[97.6, 75.0]",,Ground Pass,,11.7046995,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,15,Barcelona,217,['8b6650a0-dc63-4346-94c8-db18dc51efeb'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.273,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.790998,,,,,,,,,,,,,db8e5590-1219-48ce-bfa9-10e96e43e86a,262,,"[98.7, 76.4]",265918,5,,,,,-1.5554129,,Left Foot,,,"[98.9, 63.4]",,Ground Pass,,13.001538,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Barcelona,217,['3a449744-55d4-4737-95bf-ea44257bc3cf'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.180,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.3994,,,,,,,,,,,,,8cb778c3-e1a9-4cf1-a0c0-0ebe0f963962,265,,"[98.9, 63.4]",265918,5,,,,,3.1415927,,Right Foot,,,"[83.7, 63.4]",,Ground Pass,,15.2,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,15,Barcelona,217,['a14f68dd-afcb-48c2-94f8-532dfd1f92de'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.143,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.1841,,,,,,,,,,,,,61ccec95-83da-4f7d-9504-c04ec2e31d99,268,,"[83.1, 62.8]",265918,5,,,,,0.36844555,,Right Foot,,,"[98.9, 68.9]",,Ground Pass,,16.936647,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['7b128d6b-69a7-41b5-96c0-f487bcc6c5a5'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.708,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.7431,,,,,,,,,,,,,973b7aa8-22e4-4d74-99d4-0ff7b13572b2,270,,"[98.9, 68.9]",265918,5,,,,,-1.5707964,,Left Foot,,,"[98.9, 56.9]",,Ground Pass,,12.0,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Barcelona,217,['6ffd2299-c6cd-4e1e-8442-dae53bf16c0e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.892,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.078,,,,,,,,,,,,,f26594b3-36ae-47cf-b023-f13d63c88cf8,272,,"[98.9, 56.9]",265918,5,,,,,0.44530106,,Right Foot,,,"[107.7, 61.1]",,Ground Pass,,9.750897,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,15,Barcelona,217,"['8a4bab5e-e4ee-48b8-a036-14bd4a820312', 'da5c24a6-98e6-4237-92ef-673b4b665f39']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.635,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,1.0373,,,,,,,,,,,,,049f8601-67b8-4b5a-b289-c333a9960bd0,276,,"[4.7, 5.8]",265918,5,,,,,0.3121967,,Left Foot,,,"[23.6, 11.9]",,Ground Pass,,19.86001,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Back,16,Rayo Vallecano,360,['a6102ecd-1adb-4945-800b-f25bd9e14e68'],40,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:40.003,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,0.9527,,,,,,,,,,,,,47b7eb7e-05b8-4818-84a3-ba763c987b66,279,,"[22.5, 11.7]",265918,5,,,,,-2.454971,,Right Foot,,,"[16.4, 6.7]",,Ground Pass,,7.8873315,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,16,Rayo Vallecano,360,['b8ae30c3-b587-4ded-972d-6115bd26136c'],41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:41.855,Pass,,2013/2014
