50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d19c011-67d6-4d06-8d74-df7329b9e4d8,3921,,"[56.0, 31.8]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,['46ec0419-0047-4050-99a1-c34186de70c6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.587,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac59693-5aa5-4593-a7a1-07f49668b0e9,3925,,"[95.1, 5.0]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,170,Barcelona,217,"['0242a940-aba4-4c5f-ac68-3f974f9a7bf4', '61cd8d6f-607a-4a08-86d7-715341732051']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.473,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df883adc-0cf0-4613-9ee8-2105a5a98b1a,3928,,"[101.4, 21.9]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,170,Barcelona,217,['b41eaf91-7482-4cbd-91ef-98203452f709'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.815,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd279fc-6d6a-4db6-8b02-546056f72cc2,3934,,"[65.7, 11.0]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,170,Barcelona,217,['99fda75e-e772-4b8e-8ecb-7a74febf5a73'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.292,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55a5e9d-826f-4094-b78e-2b222d4306a5,3937,,"[74.7, 25.7]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,170,Barcelona,217,['8e1d9d67-c130-4566-a07c-4a4d2cc53c61'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.816,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b13ec24-9d0c-4c23-8627-f7467cf8331c,3940,,"[69.2, 37.9]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,170,Barcelona,217,['400df081-f62a-478f-bcba-b3bc99dadd12'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:43:31.266,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d96887-a882-40a9-adcd-9da9315b13b5,3943,,"[73.2, 64.0]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,['4c381818-0dce-4e08-99ed-53b876efbddf'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:43:34.942,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13bdb05a-6d56-48bb-aa3f-cafec9f72a24,3947,,"[78.9, 55.3]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,170,Barcelona,217,['896b8512-72a9-45d7-98c2-99de33ca7961'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.576,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a727e06-79f2-4e5f-b171-1d44d1d14cb1,3951,,"[80.4, 31.2]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,"['5374b898-137d-4527-919c-e03f0b3d52fa', 'b9171cf5-3343-48ab-95c5-7eed2527939b']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:43:38.964,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c1799f-0ff0-4e17-974c-85247d85e578,3957,,"[46.6, 62.9]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,170,Barcelona,217,['d1bf73c4-e328-41f5-9c05-85b83d6fcba5'],41,,,,,,,,,,,,,,,,,Córdoba CF,373,00:43:41.887,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9f3558-f4d0-4902-9043-868e8f5c4cf0,3962,,"[90.7, 32.0]",266846,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,170,Barcelona,217,['6f2b525d-7774-49b7-bdf6-e04d29b866cf'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:43:45.040,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8696c093-a845-426c-b32e-3c1439e5fdbd,3969,,"[65.4, 60.2]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,171,Córdoba CF,373,['8b3902a5-20d9-4d06-b768-427484e66a4a'],19,,,,,,,,,,,,,,,,,Córdoba CF,373,00:44:19.164,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac2bf9c-a9d4-4232-bcbf-67b01e62f8d7,3971,,"[64.6, 23.2]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,172,Barcelona,217,['bb233138-77ef-4e9f-9c7c-9c6be875eacc'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.803,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26308d10-039e-44c3-97cd-0560faf7826b,3974,,"[57.9, 36.1]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['9b0c4324-2fc3-42fc-81e1-0e39901cac0a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.452,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15b4cf4c-cba6-4ab4-8350-8a1c0d15c8ce,3977,,"[56.9, 67.1]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,172,Barcelona,217,['85ec440b-c734-450a-abcc-c36a2fe0aa65'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.060,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aab8891-b0cb-43fc-bca2-5b27b9a3cbc0,3981,,"[46.8, 59.4]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['e0486b3e-9edf-42b3-bf4d-5f7c31df50df'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.741,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a93b4c6c-c500-43ca-a797-7c8658807662,3985,,"[65.7, 45.6]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Barcelona,217,"['9f30cc7b-0e81-419c-87ef-c5db33363556', 'c06d42ee-3f2c-4ed7-ba15-01105eff1eb4']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.838,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f12af86-793d-4f87-a5da-ed9ce58f47ec,3988,,"[80.4, 40.8]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,172,Barcelona,217,['314e8f38-fc17-4d55-899a-e598f3a4c2c6'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:44:32.172,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887f1aa-9652-496e-9b1f-5cdf1c6bb5f5,3991,,"[106.1, 69.8]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,172,Barcelona,217,['2164003d-cc36-454c-ae9f-b9b6890d9166'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:44:36.652,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237f12c1-6085-4821-9cf5-33f028d74110,3998,,"[93.6, 75.3]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['e60cb9a0-bf45-4af2-91ac-228e07619677'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.759,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14119cbb-c237-456d-a6fe-bad1ea67e3f5,4001,,"[99.9, 63.0]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,172,Barcelona,217,['e86992ec-9508-4db5-aa8e-5e42aa6258db'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.897,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3ce6692-4d94-49ac-b4f4-4d1fa2a8d4bc,4012,,"[77.0, 8.8]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nabil Ghilas,27250.0,Center Forward,173,Córdoba CF,373,['d5ab7dc4-b953-4632-9cc8-1f3ac5e27883'],51,,,,,,,,,,,,,,,,,Córdoba CF,373,00:44:51.559,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4b5e7d-d22a-4cb9-b46b-1ff0eeadef02,4015,,"[91.7, 22.9]",266846,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Federico Nicolás Cartabia,6728.0,Right Wing,173,Córdoba CF,373,['a4b71600-a43f-495b-a9d8-9b935dc83205'],55,,,,,,,,,,,,,,,,,Córdoba CF,373,00:44:55.661,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae544ef3-6ded-480c-9e47-bc003f5ea7d4,4020,,"[36.9, 8.7]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,['d392a9ec-824d-4ab0-b701-3d7f6435cd36'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.501,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4485c82-f289-4923-9f7c-22eb3dd1ba9a,4022,,"[30.8, 23.4]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,174,Barcelona,217,['632665fe-8e2b-4827-bbd3-354410fe1ca3'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.018,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,054ac09e-6453-4812-ada3-3821d5336d10,4026,,"[43.0, 33.3]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,"['006003c9-657e-472e-a977-b2b07e25463a', 'df4dfb80-8813-4e1d-a225-a0933a1a2dd9']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.355,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5fc19d9-5235-468f-bdd1-8f4173ed2551,4029,,"[48.9, 53.1]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,174,Barcelona,217,['b633e2f2-af33-4611-a139-16b95454ba40'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:45:31.709,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36cf881b-3bdf-4dad-ac62-273c0bcefb40,4032,,"[76.2, 38.4]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,174,Barcelona,217,['b6adad9c-7877-4916-ba02-10ea0df7b8ff'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:45:35.453,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251aa0f6-4ab9-424a-b151-79e5b8967334,4034,,"[89.1, 37.3]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,['6b6731c7-759c-4a3a-b838-c3e740e6881c'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.368,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec96bb9-0188-4b86-bf9c-22873a8d11dd,4037,,"[111.3, 23.2]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,174,Barcelona,217,['fbb1b74a-67b2-4b36-a1d5-24ddb1045053'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.191,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de78e125-a8f1-4a30-a211-64a90de080c9,4041,,"[108.5, 34.8]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,['8997d71b-2f38-4667-b23d-25131767a719'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:45:43.765,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67281327-daf0-4568-889b-29bb4a7c2a2d,4045,,"[94.6, 36.9]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,174,Barcelona,217,['8dfe2a87-c4d9-4aba-8563-c72139495727'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.865,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d911f72-9819-48b6-b560-6b0eae305e83,4048,,"[93.6, 15.9]",266846,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,['cb2beb02-cdf7-42b1-9b2f-8e9278eec9f3'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:45:47.977,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7c2689-445a-419f-bad9-2af405bca030,4057,,"[58.0, 5.9]",266846,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José María López de Silva Sánchez,27248.0,Left Wing,175,Córdoba CF,373,['a8d33d13-f3a6-415e-9457-38d7539847e9'],46,,,,,,,,,,,,,,,,,Córdoba CF,373,00:46:46.637,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a16c5ed8-c17e-4fc3-b2bd-6958e0f1c85d,4059,,"[92.4, 76.1]",266846,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,175,Córdoba CF,373,['b4335450-223d-4700-8a87-ab34ce5dda34'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:46:48.308,Ball Receipt*,,2014/2015
,,,,"[61.1, 33.1]",,,,,,,,,,,,,1.989716,,,,,,,,,,,,,25af7ff5-9ba8-4340-ac82-4f251947da49,7,,"[57.2, 39.8]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Barcelona,217,"['57f72311-dd6b-4829-aa9b-5c85e2133f7f', '8cde08d8-9381-4967-a6e2-388455920882', 'a249b4b1-2ab6-4791-b67d-fdfc05e1ff61']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.915,Carry,True,2014/2015
,,,,"[55.0, 6.0]",,,,,,,,,,,,,1.4895,,,,,,,,,,,,,9911fdc7-a4e7-4e72-a525-c8cf822ee432,11,,"[56.0, 4.5]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['4c027afa-2674-42e0-be54-e7fb522bf593', '5f4c3489-204f-499d-84e4-6fd288d867d2']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.095,Carry,,2014/2015
,,,,"[41.0, 25.4]",,,,,,,,,,,,,1.821345,,,,,,,,,,,,,8ddd6f3f-ced6-42d4-b7ea-9bf2f412aec7,14,,"[41.0, 23.5]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,2,Barcelona,217,"['98350ee7-9c37-45bf-a6bc-5cabcd599d4f', 'd09b0dda-db82-412f-b88e-94eb2fe8a572']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.705,Carry,,2014/2015
,,,,"[55.8, 61.9]",,,,,,,,,,,,,1.881835,,,,,,,,,,,,,0f032c03-fb1d-4b4f-87d1-fd0f588703fe,17,,"[54.6, 53.3]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,2,Barcelona,217,"['9900316e-d1de-473a-a9be-ce60c77187c3', '9d916d38-b43c-4d6d-bb90-d6ab2581e0e5']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.020,Carry,,2014/2015
,,,,"[54.3, 73.7]",,,,,,,,,,,,,1.140864,,,,,,,,,,,,,75a3859c-9db7-4132-9134-288f85d8a76c,20,,"[57.1, 75.5]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martín Montoya Torralbo,6593.0,Right Back,2,Barcelona,217,"['68622bdd-cf89-4235-8af3-6c704eab7af3', '80dd8dca-9c75-46d2-b3f1-b7d3df230b0e']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.892,Carry,,2014/2015
,,,,"[56.2, 38.1]",,,,,,,,,,,,,2.753382,,,,,,,,,,,,,3e4739ff-c60d-4868-9959-0b8668661332,23,,"[54.6, 45.8]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['7310aed4-b1b2-4a62-a9ca-669507d88f97', 'eb297c32-0ac0-4aeb-99f1-c6c1b817d4a1']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.996,Carry,,2014/2015
,,,,"[65.3, 64.0]",,,,,,,,,,,,,2.826544,,,,,,,,,,,,,6a591603-cfea-47ef-a1df-9c33994e5934,26,,"[58.3, 63.4]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['397c0fac-04ed-4a3f-b562-9038b1202254', 'f594cc02-7d13-47f0-a6ec-aabdba37546c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.920,Carry,,2014/2015
,,,,"[84.5, 59.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,c2fc5d58-1242-45c8-a0bb-9464d1f84736,29,,"[84.5, 59.7]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,"['74668603-b33a-4203-a2a5-aeec8db20af3', 'c9249c1a-22dd-4df2-8533-3b7fa96efeb9']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.710,Carry,,2014/2015
,,,,"[88.9, 72.9]",,,,,,,,,,,,,0.0926,,,,,,,,,,,,,a4a44ae7-a632-42d9-866c-71b5246b9c05,33,,"[89.2, 73.6]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['0186904b-896a-4fe4-bfa7-dbdd09325551', '26351e02-8ce9-4945-a34b-75632b863a4b', '448d2164-c77d-4251-8c22-bb2f5407a68e']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.637,Carry,True,2014/2015
,,,,"[89.2, 63.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,2d4df383-5018-4f96-b9a2-da32a1168c65,36,,"[89.2, 63.6]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,"['276d1753-726a-4109-8e68-5025afb00373', 'f91458af-b1e7-4bb4-9390-cc075aa33d54']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.515,Carry,,2014/2015
,,,,"[37.4, 33.0]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,bd4bf986-2b2e-4fc5-8812-672497aace7f,42,,"[36.5, 31.6]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,3,Córdoba CF,373,"['82f28b40-d682-41e1-ada4-0c541b4727bf', 'cdcb488d-f44d-4c56-98fb-b10b0ed37ab6', 'f1f05820-e1a4-4b86-a2f3-c117716868cf']",30,,,,,,,,,,,,,,,,,Córdoba CF,373,00:00:30.836,Carry,True,2014/2015
,,,,"[54.6, 24.5]",,,,,,,,,,,,,0.0798,,,,,,,,,,,,,6f8fcbb6-c4b1-4283-9c17-05571423f9f0,46,,"[54.9, 22.3]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nabil Ghilas,27250.0,Center Forward,3,Córdoba CF,373,"['ef4168af-58d9-41ab-b6d0-d583404db80e', 'f73fba94-81f0-437a-9ea0-7627d6f17177']",32,,,,,,,,,,,,,,,,,Córdoba CF,373,00:00:32.700,Carry,,2014/2015
,,,,"[74.6, 36.5]",,,,,,,,,,,,,1.046807,,,,,,,,,,,,,1dfc880e-b6bd-4091-b8ca-f05d8cb55a62,51,,"[73.5, 38.7]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['0d3a6543-8fd1-4269-8f5a-d8f79839c4dd', '5b2aaba9-4905-46cb-ac6d-8710f2358cc4']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.628,Carry,,2014/2015
,,,,"[85.0, 28.7]",,,,,,,,,,,,,0.039972,,,,,,,,,,,,,900abf86-d010-4509-adc7-614d4aceb1c0,54,,"[85.0, 28.7]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,"['a2dec2ce-c9d2-42cc-944a-dc4bda0269a6', 'b9ca8b29-4c34-4954-a5dd-f581457e599f']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.468,Carry,,2014/2015
,,,,"[89.3, 7.0]",,,,,,,,,,,,,3.878895,,,,,,,,,,,,,1418974d-86d6-45b2-a5c2-8e8e7b080158,57,,"[75.4, 24.1]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['64d67779-a6bd-44bb-bbc7-f94481e94b31', '9e6bcd6f-7ec6-461c-a046-ed8d6493cb9c', 'da2f169a-bedf-4957-867c-af2bf4d9bea0']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.592,Carry,True,2014/2015
,,,,"[99.5, 3.1]",,,,,,,,,,,,,0.040006,,,,,,,,,,,,,4e541262-099e-461e-99d8-06e4f5cfc6f3,61,,"[99.5, 3.1]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,4,Barcelona,217,"['36aac043-51ab-4418-bc55-cc106301344e', '9c2c787e-1d3f-405b-a5ba-7672aa6af2cc']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.053,Carry,,2014/2015
,,,,"[91.4, 4.1]",,,,,,,,,,,,,0.8078,,,,,,,,,,,,,409a6fe0-02dc-46f6-b0ec-d538872e492c,64,,"[91.4, 4.1]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['3f95f3e0-2659-4346-8fed-7871680fb824', '7197994d-22da-47c1-b49a-d790fa6bfb70']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.578,Carry,,2014/2015
,,,,"[86.1, 7.0]",,,,,,,,,,,,,1.003944,,,,,,,,,,,,,d2a372e9-f52a-405b-ad62-528f6d86b35a,67,,"[82.8, 7.7]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,"['219b0847-a268-4046-8190-c4a263166f79', 'c5ddcf08-b91f-4b26-9fe7-58b77479d0ed', 'fad114b1-046e-4118-8344-969f911ae298']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.724,Carry,True,2014/2015
,,,,"[77.6, 10.3]",,,,,,,,,,,,,2.675983,,,,,,,,,,,,,f525e7a1-1915-46d1-804f-f0e40e387c6b,71,,"[90.4, 2.3]",266846,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['50b32044-bec4-403f-bcb5-52a88219a072', '9c6b0416-ccd3-4643-b0a9-57b63f1b0951']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.486,Carry,,2014/2015
