ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[56.4, 4.1]",,,,,,,,,,,,0.120006,,,,,,,,,,,,,58358c15-1141-48ef-8a05-ec630ff1bbed,1656,,,"[56.4, 4.1]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,71,Getafe,216,"['31188a15-31a7-451d-a67e-7827c70b91ab', '9bbdc038-5546-4401-ae4b-89cac9bce5a4']",14,,,,,,,,,,,,,,,,Getafe,216,00:37:14.176,Carry,,2011/2012
,,"[73.2, 14.2]",,,,,,,,,,,,0.065259,,,,,,,,,,,,,4a2a8713-b4e7-44ad-b648-01f6344a0cd4,1659,,,"[73.2, 14.2]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,71,Getafe,216,"['91c5dbe9-5b02-4c02-ae6a-2847b59baa49', '9205932b-a56b-4b45-8aaa-697943d940ab']",15,,,,,,,,,,,,,,,,Getafe,216,00:37:15.887,Carry,,2011/2012
,,"[86.0, 9.2]",,,,,,,,,,,,2.517851,,,,,,,,,,,,,3854670a-73fa-4a92-a576-306805cb5edb,1662,,,"[79.3, 5.8]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Wing,71,Getafe,216,"['08c2ee74-6e9e-4363-977d-d9836ca2741b', '544f3dac-ba20-4219-b32f-d4e408a5203a']",17,,,,,,,,,,,,,,,,Getafe,216,00:37:17.204,Carry,,2011/2012
,,"[7.3, 53.9]",,,,,,,,,,,,2.745465,,,,,,,,,,,,,526f20a0-ee1b-494e-8fda-1deb997b29e8,1667,,,"[5.8, 47.6]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,72,Barcelona,217,"['0171750d-d487-4474-a419-d935e8e6cd32', '6c2aa6e8-cd84-4871-aaf2-e5d2864ee984']",22,,,,,,,,,,,,,,,,Barcelona,217,00:37:22.964,Carry,,2011/2012
,,"[14.4, 62.6]",,,,,,,,,,,,1.318825,,,,,,,,,,,,,6d7d012e-c836-49d8-9e05-157b92ac3e45,1670,,,"[14.0, 63.4]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['4a354ac9-03f8-4af0-9800-d13aba200f4b', 'd534af47-c594-4578-ad13-4c0a937f269e']",26,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.822,Carry,,2011/2012
,,"[49.1, 60.7]",,,,,,,,,,,,7.231631,,,,,,,,,,,,,45191688-d366-4440-a512-bd385488c7e8,1673,,,"[31.2, 52.3]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,"['b909ea68-e929-469f-a3a2-c8a867ac9b26', 'cb7e6ad8-f17f-459b-b70c-c36abb8361f2']",29,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.550,Carry,,2011/2012
,,"[60.2, 70.1]",,,,,,,,,,,,2.3961,,,,,,,,,,,,,fde114f2-208b-4123-b86d-f83424656f39,1676,,,"[66.3, 77.5]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,"['1be99d11-8e9b-48fd-b3d5-1ff437d17547', '1e05e064-5149-4f9a-8bfc-ee9beca7e08b', 'd728d568-e4f4-475e-ba36-75fab81f735d']",37,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.975,Carry,True,2011/2012
,,"[44.2, 43.0]",,,,,,,,,,,,3.691825,,,,,,,,,,,,,8fc5af0f-e70b-4cbd-b3e3-cb9ab46347bb,1680,,,"[35.4, 52.7]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['20dd92da-4654-412b-a86c-003e9c9736d4', '80a2bd86-3d7b-4d9d-8fb4-3cb513008b72']",42,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.140,Carry,,2011/2012
,,"[79.3, 32.7]",,,,,,,,,,,,5.843286,,,,,,,,,,,,,06f42455-1cb5-4a07-81a9-ec7ff569597f,1683,,,"[52.6, 30.8]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,72,Barcelona,217,"['959a71dc-89b1-4c9c-a111-e10d6a918f57', 'dd8da80d-eb77-44fd-8ab2-2df8a96b4373']",47,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.158,Carry,,2011/2012
,,"[67.1, 45.5]",,,,,,,,,,,,5.1969,,,,,,,,,,,,,f6c3bafd-d96c-4540-a172-51d16e0519b7,1687,,,"[36.6, 56.3]",69315,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,73,Getafe,216,"['5a52a720-fdc0-4eec-88e0-08dd34ba3551', '6e627b6d-98d9-4763-baea-093b6aede5cc', 'e2714e5b-2dcb-4b7d-8666-c15d4626a322']",53,,,,,,,,,,,,,,,,Getafe,216,00:37:53.842,Carry,True,2011/2012
,,"[87.9, 24.5]",,,,,,,,,,,,2.429349,,,,,,,,,,,,,99c6e78c-d985-44ca-8e61-c6938f1914fa,1691,,,"[85.6, 26.2]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,73,Getafe,216,"['7edd6740-06d5-4729-b33e-3510c5c2bab9', '9906dead-5c73-4d4d-9474-122916b8ba3c']",0,,,,,,,,,,,,,,,,Getafe,216,00:38:00.947,Carry,,2011/2012
,,"[78.7, 33.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,4a9f11e9-ed10-42db-9abf-09173ad850a9,1694,,,"[78.0, 34.2]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Marcos Madera,16478.0,Left Center Midfield,73,Getafe,216,"['4cf92edb-7870-4283-b349-bd983dc57dad', '82bd810c-2462-4ade-8e69-c379b532d3b2']",4,,,,,,,,,,,,,,,,Getafe,216,00:38:04.573,Carry,,2011/2012
,,"[85.6, 36.9]",,,,,,,,,,,,0.132595,,,,,,,,,,,,,0cfcaeb6-f4d5-489a-8ba4-f2478c8d89f6,1697,,,"[85.4, 37.1]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,73,Getafe,216,"['990ceb66-e36a-49e4-a831-8d5dc07aefad', 'f8a87ef2-db89-465a-b09e-e18d6ca49016']",5,,,,,,,,,,,,,,,,Getafe,216,00:38:05.392,Carry,,2011/2012
,,"[26.4, 43.4]",,,,,,,,,,,,0.401718,,,,,,,,,,,,,31ad5443-7a7f-44b7-9d9a-b920b99ca79e,1702,,,"[26.4, 43.4]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,"['2a2f5103-e82e-48af-b7b2-32dac2d3d015', '6e9d59ed-0634-4021-94f1-f8380927c986', 'f01238a8-9497-4924-a312-a5f71e1a6230']",8,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.286,Carry,True,2011/2012
,,"[39.4, 41.3]",,,,,,,,,,,,1.40554,,,,,,,,,,,,,270d0f29-3c80-4323-85ab-31f62e5b285d,1705,,,"[35.2, 45.3]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,74,Barcelona,217,"['3aedf6a3-2d8b-4b8c-8a22-b3a4711966f0', 'd3eb4e55-c6cf-49b3-841c-0fb93964ee1d']",9,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.643,Carry,,2011/2012
,,"[54.1, 39.9]",,,,,,,,,,,,0.4833,,,,,,,,,,,,,69754e83-8ab8-4014-a073-2c5b59abc909,1708,,,"[54.1, 39.9]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,74,Barcelona,217,"['c80a75c6-ed83-4f86-a474-e9ce3ddccb2b', 'cf4ba92e-c4e9-4520-b475-fbe3b78d6523']",12,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.179,Carry,,2011/2012
,,"[44.2, 32.7]",,,,,,,,,,,,0.039987,,,,,,,,,,,,,7b8faabe-5046-4a4f-a0e6-371c8dd8525c,1711,,,"[44.2, 32.7]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,74,Barcelona,217,"['3436f6a4-9404-45c2-a745-fc2fe8f57548', '7eaf4174-f539-48db-af0a-afeb9246a423']",13,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.859,Carry,,2011/2012
,,"[70.5, 17.2]",,,,,,,,,,,,1.107628,,,,,,,,,,,,,b2eee170-6d07-4609-ba75-b986c98e0c0d,1714,,,"[63.4, 19.5]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,74,Barcelona,217,"['d272d76a-7254-4b2a-aa72-2b2c4158ca78', 'fcddaebf-ce26-4ff0-9d39-363ee478f4fa']",15,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.675,Carry,,2011/2012
,,"[93.0, 9.4]",,,,,,,,,,,,2.885116,,,,,,,,,,,,,502405b7-7881-49f1-ba38-89fc1e864373,1717,,,"[91.7, 4.6]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,74,Barcelona,217,"['1afc4d4a-7b43-4bdf-940a-4391b11b2a83', '7cd674e4-74de-4635-8f08-fe25dc8430b1']",18,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.242,Carry,,2011/2012
,,"[84.2, 18.2]",,,,,,,,,,,,1.553269,,,,,,,,,,,,,451b1174-1f44-426d-83b7-9a58e0493470,1720,,,"[84.6, 15.1]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,74,Barcelona,217,"['061ea3e7-7cfa-40a5-82ef-8b0131145933', 'c18b9859-dd61-4a4c-9bd5-dccfdeda64d0']",22,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.229,Carry,,2011/2012
,,"[80.8, 74.3]",,,,,,,,,,,,0.967797,,,,,,,,,,,,,803e4f16-272b-47b7-a8a2-634869eb481a,1726,,,"[83.1, 74.5]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,"['02d29744-6e22-45cb-bbc9-9644d0aa7801', '1b07627e-8d77-42c7-835e-be9a1427ba9f']",34,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.666,Carry,,2011/2012
,,"[78.5, 58.6]",,,,,,,,,,,,1.476076,,,,,,,,,,,,,c7982dad-9c3f-400d-a31b-4cda078fb852,1729,,,"[78.5, 58.6]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,75,Barcelona,217,"['1d1601cc-b973-40a1-b11a-762e9a8c861b', '8e2ce418-f457-4371-9b2c-257614a1e492']",36,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.397,Carry,,2011/2012
,,"[87.7, 70.8]",,,,,,,,,,,,1.072939,,,,,,,,,,,,,2cb2b115-b274-4de3-a216-7ebf02f5dffc,1735,,,"[81.6, 66.6]",69315,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,"['3362a85d-d04c-45d6-a86b-8fa4355f736a', 'd2a93d23-bd30-49d0-9995-a20abf5e599e']",41,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.110,Carry,,2011/2012
,,"[44.4, 4.6]",,,,,,,,,,,,1.186909,,,,,,,,,,,,,bd489cad-1b6d-4603-89ad-23e2ca437db1,1740,,,"[47.6, 4.4]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Castro Giménez,26252.0,Left Wing,76,Getafe,216,"['2405fed8-bed1-470c-99f1-27117b8c44d1', '3a9afd76-7bdd-4a76-88c4-d82ee90dce3f', 'ecd489d1-83ab-498d-8329-881ce2620534']",7,,,,,,,,,,,,,,,,Getafe,216,00:39:07.892,Carry,True,2011/2012
,,"[41.2, 11.9]",,,,,,,,,,,,1.838276,,,,,,,,,,,,,28e8f805-a131-4a52-b814-22e8e22cdcd3,1744,,,"[44.0, 12.8]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehdi Lacen,6745.0,Right Center Midfield,76,Getafe,216,"['affce976-7857-483c-b454-5ddd8dffa870', 'c799037c-8eb7-43b6-bced-d587ac88ee10', 'fcb2653b-c5a1-42ae-a604-899ecfd2507e']",10,,,,,,,,,,,,,,,,Getafe,216,00:39:10.769,Carry,True,2011/2012
,,"[24.6, 15.3]",,,,,,,,,,,,0.852435,,,,,,,,,,,,,3eec5a47-35fd-428d-bf12-e67b1ba5e4ab,1748,,,"[25.9, 13.0]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael López Gómez,24614.0,Right Center Back,76,Getafe,216,"['b6d3091e-8a48-4777-bf7e-a8484a9576b8', 'd9752b7e-c346-4c0a-80ef-873544a7050a']",13,,,,,,,,,,,,,,,,Getafe,216,00:39:13.823,Carry,,2011/2012
,,"[8.7, 42.2]",,,,,,,,,,,,2.193235,,,,,,,,,,,,,9fab67de-47ed-4f22-b421-f4747c6170be,1751,,,"[8.9, 39.2]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,76,Getafe,216,"['4098f2ec-ba5a-4396-a548-d1719ad4b9e4', '70f27614-2f12-4740-ba66-bec2f647244f', 'b44305dc-cbef-4cf9-8489-60e9bd1a2e73']",16,,,,,,,,,,,,,,,,Getafe,216,00:39:16.469,Carry,True,2011/2012
,,"[87.9, 14.2]",,,,,,,,,,,,6.104005,,,,,,,,,,,,,2b339d07-4259-4391-9694-d7aeedfd5e83,1756,,,"[63.2, 9.8]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,76,Getafe,216,"['673a13b0-514f-4eb3-9b29-2992c0394398', '911d1baa-01b8-4efd-b372-bc99e6085b77', 'fb8c9631-df0c-4a3b-b427-fef764c3e55f']",21,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.348,Carry,True,2011/2012
,,"[92.8, 32.3]",,,,,,,,,,,,3.003322,,,,,,,,,,,,,3870a2e0-951b-4097-a4a6-3d8cf5c013a3,1760,,,"[93.0, 18.8]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,76,Getafe,216,"['ac8a5ed5-d553-40c4-bb23-d20275af987e', 'b66f814c-57ff-4744-abdc-e7a34de7dbfc', 'cb803606-fa6d-43d0-bbec-d467695a5093']",28,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.124,Carry,True,2011/2012
,,"[43.1, 23.5]",,,,,,,,,,,,3.0792,,,,,,,,,,,,,e1d7de63-0c26-4aa6-aa09-f5301943fb4b,1765,,,"[25.1, 25.8]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,76,Getafe,216,"['1fabddd6-a0c4-462f-b3a1-cac9e91a6112', 'f1694d4b-7cc5-4414-8033-8dd3b4d168aa']",32,,,,,,,,,,,,,,,,Getafe,216,00:39:32.392,Carry,,2011/2012
,,"[71.5, 9.4]",,,,,,,,,,,,2.133062,,,,,,,,,,,,,77d1e20e-86cb-40eb-8439-eaf41191905b,1768,,,"[73.6, 9.6]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,76,Getafe,216,"['6169d995-a678-448f-bfea-273e90a308d0', '9b62f006-48ad-4861-9b02-3979e1940f4a', 'a47d5a3c-71eb-4b3e-b6a9-51769c6f92c2']",37,,,,,,,,,,,,,,,,Getafe,216,00:39:37.953,Carry,True,2011/2012
,,"[57.4, 6.5]",,,,,,,,,,,,1.654169,,,,,,,,,,,,,d7a73b55-df1e-4bb5-b33f-95443b2f94aa,1772,,,"[64.8, 7.3]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,76,Getafe,216,"['850c6663-da69-443a-949b-1fcb6ddaa8f9', 'f8cf6c7d-ab06-4f3c-8b80-e98efb527a7f']",40,,,,,,,,,,,,,,,,Getafe,216,00:39:40.920,Carry,,2011/2012
,,"[57.4, 27.1]",,,,,,,,,,,,0.07981,,,,,,,,,,,,,10e7c5b5-364c-4a47-80d8-fa8b2e2c1ec9,1775,,,"[56.6, 27.5]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Marcos Madera,16478.0,Left Center Midfield,76,Getafe,216,"['57221168-9040-4647-9cee-5a237503b648', '7a058a80-9982-4d27-8d6f-9b9545b03cce']",43,,,,,,,,,,,,,,,,Getafe,216,00:39:43.763,Carry,,2011/2012
,,"[63.9, 21.0]",,,,,,,,,,,,1.890403,,,,,,,,,,,,,c253c372-75f5-4ed0-97f7-0f37401a8e80,1778,,,"[57.4, 20.8]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Castro Giménez,26252.0,Left Wing,76,Getafe,216,"['38008cc2-3d75-4af7-b347-30faf128c86f', '77e2a29c-29fd-4b40-a82a-204b4347dfbf', 'cd22ba2c-17de-425e-80e5-a1295a1edbe7']",44,,,,,,,,,,,,,,,,Getafe,216,00:39:44.278,Carry,True,2011/2012
,,"[67.4, 43.9]",,,,,,,,,,,,9.734056,,,,,,,,,,,,,5d5f2cc1-ebb9-4374-9aa8-c1ce4151a147,1783,,,"[57.1, 60.0]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,"['15a9374d-a985-43d2-8324-7d6f150c2ade', '85cb0b85-34d6-422c-a61c-31fdb95ce346']",46,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.168,Carry,,2011/2012
,,"[78.1, 40.7]",,,,,,,,,,,,0.166288,,,,,,,,,,,,,99aa9158-869a-4400-8564-c0e36815c47d,1786,,,"[78.1, 40.7]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,77,Barcelona,217,"['729a1a9f-c813-4629-830a-d58a5334edcc', 'f97a2bdf-85f6-4f11-b3a3-e200d48af50a']",57,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.158,Carry,,2011/2012
,,"[81.4, 38.6]",,,,,,,,,,,,2.174138,,,,,,,,,,,,,709dc05b-6136-46c6-9d26-c34125d1c12a,1790,,,"[84.6, 44.3]",69315,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,"['578c587d-3050-4f31-952d-c293e04cafc0', 'ad12f0f6-ded4-4318-82dd-a3789b87e538', 'c532eaa2-953b-4174-bb77-a5d567b08a3d']",58,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.197,Carry,True,2011/2012
,,"[76.6, 27.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,4efbbc38-bcae-4870-90f9-ed1a8e4faeae,1793,,,"[76.6, 27.5]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,77,Barcelona,217,"['290e02a9-c668-4712-a97e-bbb95488caf4', '7b448f67-78de-4b62-9799-31b1fbdf4a33']",1,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.186,Carry,,2011/2012
,,"[80.2, 37.6]",,,,,,,,,,,,4.316286,,,,,,,,,,,,,6ee37f9c-73f6-4471-8daa-7b3905567be0,1796,,,"[72.0, 40.1]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,"['94138487-2dab-4040-a8f9-f5c9ceee3be2', 'f591d09a-0015-4956-a540-a8c1654eb6ab']",2,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.106,Carry,,2011/2012
,,"[77.9, 26.4]",,,,,,,,,,,,1.758891,,,,,,,,,,,,,be660587-4761-4eed-9dda-02187c37b120,1799,,,"[77.9, 26.4]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,77,Barcelona,217,"['7c2829da-4add-46bc-9f13-73788d899074', 'bead4aaa-bec5-4ea2-9850-6b7c74d577ff']",7,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.119,Carry,,2011/2012
,,"[81.0, 35.2]",,,,,,,,,,,,0.807423,,,,,,,,,,,,,5a0c2e54-3e7b-474d-8760-b24842993529,1803,,,"[81.0, 35.2]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,"['3f5a1d14-4853-425c-abda-b5598ba21da4', '59def4b8-b828-41fe-af32-918c1a8000dc', 'f5b93738-2174-49e8-b344-c8070bd32602']",9,,,,,,,,,,,,,,,,Barcelona,217,00:40:09.765,Carry,True,2011/2012
,,"[79.3, 27.3]",,,,,,,,,,,,0.985666,,,,,,,,,,,,,7bc1c0a5-8cae-4abf-96ce-1ad8d6e980cd,1807,,,"[79.3, 27.3]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,77,Barcelona,217,"['7279cc8d-8355-45d3-a7a1-3c4f21497574', 'b6a5fdf2-128a-4f4d-bc29-af1c7a6dbacf', 'dfaed9ba-90a5-4b97-801a-1de9947d0512', 'e85a3df0-ca4d-4fa2-98d4-77ab57908d20']",11,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.172,Carry,True,2011/2012
,,"[78.9, 30.6]",,,,,,,,,,,,0.833968,,,,,,,,,,,,,de3b261a-0f7e-48dc-bff2-5dfba4065a40,1810,,,"[79.3, 27.3]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,77,Barcelona,217,"['42c3cd91-5ea8-49a6-b982-069b4dbdc1e2', '7279cc8d-8355-45d3-a7a1-3c4f21497574', 'dfaed9ba-90a5-4b97-801a-1de9947d0512', 'e85a3df0-ca4d-4fa2-98d4-77ab57908d20']",12,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.157,Carry,True,2011/2012
,,"[86.3, 39.2]",,,,,,,,,,,,0.523461,,,,,,,,,,,,,22012cfa-2319-480f-ab32-de20d67f955c,1813,,,"[86.1, 39.0]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,"['8d974b58-dbe5-4cd6-b61d-10b7e3d42d39', 'd6b0aa2d-489a-4ad7-a209-f4c373504142']",13,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.673,Carry,,2011/2012
,,"[59.3, 59.2]",,,,,,,,,,,,3.7049,,,,,,,,,,,,,e6bd1265-7001-43a3-b7a1-5ae86790913a,1823,,,"[39.6, 57.7]",69315,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pablo Sarabia García,6720.0,Right Wing,79,Getafe,216,"['39cb25f8-368c-44f2-89b3-3883c418ec3b', 'c4d249a8-206d-4f40-8b15-6d87c952c31a', 'd0a3fb45-4742-4fe0-a796-27622931a0b9']",43,,,,,,,,,,,,,,,,Getafe,216,00:40:43.620,Carry,True,2011/2012
,,"[79.5, 70.6]",,,,,,,,,,,,0.1869,,,,,,,,,,,,,543b078f-d283-406c-8b3c-fbe106173fc5,1829,,,"[79.5, 70.6]",69315,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Marcos Madera,16478.0,Left Center Midfield,80,Getafe,216,"['1c8427eb-8844-4008-b503-4b213bd3ac4a', '9a32586a-134d-4be8-9269-c9028116dfa3']",9,,,,,,,,,,,,,,,,Getafe,216,00:41:09.967,Carry,,2011/2012
,,"[79.9, 77.1]",,,,,,,,,,,,0.551192,,,,,,,,,,,,,def60298-cbc3-4e11-9fb1-66b223e6ea91,1833,,,"[79.9, 77.1]",69315,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Valera Espín,26195.0,Right Back,80,Getafe,216,"['1abe870d-5a48-470f-b3b3-b0cd68723d07', '2fd86ad8-e4ae-4b95-b180-86e9e3fd9f23', 'fbda1aae-1d82-434c-a4d4-1ad67a8358db']",10,,,,,,,,,,,,,,,,Getafe,216,00:41:10.864,Carry,True,2011/2012
,,"[114.2, 60.5]",,,,,,,,,,,,1.5181,,,,,,,,,,,,,4197c059-a0a7-411a-898c-53d7bb1d93f9,1836,,,"[107.0, 64.5]",69315,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,80,Getafe,216,"['297e2987-ebf4-4916-9637-7e9434a5869c', '2cfe5bcc-2239-435b-935e-433d98d6eb63', '60da0ab5-9dfc-4a24-868e-5650a0e5d936']",13,,,,,,,,,,,,,,,,Getafe,216,00:41:13.466,Carry,True,2011/2012
,,"[54.1, 5.4]",,,,,,,,,,,,1.276147,,,,,,,,,,,,,0d269b62-3694-4481-945e-a74d6d8568d2,1848,,,"[54.1, 5.4]",69315,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jiménez Ortiz,26436.0,Left Back,81,Barcelona,217,"['74554b07-5653-4d09-9973-e180bcefe90d', '8e115036-1b16-4958-bddf-ccc12f245a66']",52,,,,,,,,,,,,,,,,Getafe,216,00:41:52.654,Carry,,2011/2012
