bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,True,,,,,,0.657068,,,,,,,,,,fc32b733-5138-4f3a-a046-6ee2025b24f0,2929,,,"[91.1, 33.3]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,180,Real Zaragoza,395,['ba6f0dc8-40bd-4d0e-b5da-2296c84d26bf'],19,,,,,,,,,,,,,,,Barcelona,217,00:25:19.757,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.729724,,,,,,,,,,5b0c5861-178d-4ef3-9569-9f1ddcba7fab,2931,,,"[59.2, 20.7]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,180,Real Zaragoza,395,"['13a1f828-b271-46de-a224-7a1873f112e2', 'c061ea5f-0eb3-4dfb-a2f9-785761a3c3cb']",22,,,,,,,,,,,,,,,Barcelona,217,00:25:22.101,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.2851,,,,,,,,,,ba1c39f2-35a4-4e5d-8780-88d31df8dec4,2947,,,"[49.2, 12.3]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,181,Barcelona,217,"['0011df67-c605-4df2-8dc8-5247d8abde37', '8549059b-717f-4cd9-af4c-f0ddfb5c3cd5', 'add76af3-6a27-4dd1-bcfb-c3753c8e0fb6']",32,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:32.390,Pressure,,2006/2007
,,,,,,,,,True,,,,,,1.954128,,,,,,,,,,56b433f7-91b9-4a78-b0ee-46d274f37f0e,2954,,,"[57.1, 58.6]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,181,Barcelona,217,['b996d746-081b-4ae3-b4c6-b9c90173b94a'],35,,,,,,,,,,,,,,,Barcelona,217,00:25:35.136,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.165072,,,,,,,,,,325e896c-84d9-4ad0-bfc4-0138c8e76483,2955,,,"[26.8, 59.2]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,181,Barcelona,217,,38,,,,,,,,,,,,,,,Barcelona,217,00:25:38.428,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.948304,,,,,,,,,,b5b4c410-56ab-44a3-bfb9-7499cdbfac12,2962,,,"[72.3, 26.0]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,181,Barcelona,217,['62afc413-b157-4c84-9ac5-991e32ebefaa'],50,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:50.697,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.688537,,,,,,,,,,90ea9482-c20d-414c-865c-c76844d96ecb,2964,,,"[71.5, 49.8]",69179,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,181,Barcelona,217,"['36d855ab-6204-4224-b257-cf1a0dba5cd9', '6dee5f71-4f70-4794-a9cc-f6bf80c9f504', 'fbe16c18-09ab-4f60-86b1-e2f9500c431b']",52,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:52.567,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.920245,,,,,,,,,,6e4c363d-276c-42ab-b380-bfcc464bff3e,2982,,,"[53.6, 30.0]",69179,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,181,Barcelona,217,"['172e681f-af00-455b-81a2-2e4fda4acfa6', 'ce6e477a-3cb6-485d-9b6f-d8c3421d5017']",10,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:10.914,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.785046,,,,,,,,,,7ec7852a-fd64-49f3-bc80-b397348a72c9,2985,,,"[53.9, 25.4]",69179,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,181,Barcelona,217,"['ce6e477a-3cb6-485d-9b6f-d8c3421d5017', 'e51a36c7-6cef-4d69-b943-0bc737ce961f']",11,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:11.627,Pressure,,2006/2007
,,,,,,,,,True,,,,,,1.464452,,,,,,,,,,97007aee-eaf6-45d2-9fd7-d90c5e133a6c,3003,,,"[97.2, 50.0]",69179,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giovanni van Bronckhorst,17797.0,Left Back,183,Barcelona,217,"['0263e80e-22bb-4a8a-95ce-2f57f922a08a', '5705d74b-4e30-405e-b628-6c505b43740c']",59,,,,,,,,,,,,,,,Barcelona,217,00:26:59.236,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.225392,,,,,,,,,,5f4bc0e8-ec26-4e35-95df-a45d81035d8f,3007,,,"[59.8, 63.4]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carles Puyol i Saforcada,20125.0,Left Center Back,183,Barcelona,217,['0feb5939-30de-40f0-8aae-e407edd144a5'],4,,,,,,,,,,,,,,,Barcelona,217,00:27:04.948,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.8316,,,,,,,,,,7af06119-e13c-4d23-8770-ce4fa2c28e21,3024,,,"[46.3, 56.1]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jose María Movilla Cubero,25920.0,Right Center Midfield,183,Barcelona,217,['5d1b4aac-3d9e-47a1-8b77-51f76f6e7373'],22,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:22.273,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.707252,,,,,,,,,,0be9b777-af87-436b-a34a-6ae2ed9cdd41,3027,,,"[76.0, 51.0]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,184,Real Zaragoza,395,"['67132a63-32e1-4834-a863-3ff351da2eda', '810250e0-227e-4eb6-b8af-d963bb1d3971']",26,,,,,,,,,,,,,,,Barcelona,217,00:27:26.438,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.89204,,,,,,,,,,5558a287-09e4-4ebc-a164-c6ec0086f55c,3033,,,"[71.3, 55.2]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,184,Real Zaragoza,395,"['63528747-3033-4671-bf9b-21d5b17fed26', '7d63ee1b-b8a3-47b2-aa14-2a08daf6b6de']",29,,,,,,,,,,,,,,,Barcelona,217,00:27:29.518,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.357585,,,,,,,,,,c1305e6f-497d-4a0a-9254-c2e88273a917,3037,,,"[65.9, 52.3]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,184,Real Zaragoza,395,"['2f443576-2958-481d-aece-ceab50ad3a00', 'a752a448-dd19-4c55-b245-9642df88873b', 'ee214d8c-bddf-49a5-9f4b-36f8d31c923f']",31,,,,,,,,,,,,,,,Barcelona,217,00:27:31.032,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.935966,,,,,,,,,,53dbbfaa-0ff4-45ae-84b0-42baa54ee9f4,3041,,,"[71.1, 69.7]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,184,Real Zaragoza,395,"['605732a1-9d43-4204-98c0-9edd396cc597', '6880db4b-99b8-4a3f-88c2-7231a6d135d6']",33,,,,,,,,,,,,,,,Barcelona,217,00:27:33.407,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.298595,,,,,,,,,,c7283bb6-859b-411a-b7bc-119571f4c2f2,3044,,,"[60.4, 73.9]",69179,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,184,Real Zaragoza,395,['6880db4b-99b8-4a3f-88c2-7231a6d135d6'],34,,,,,,,,,,,,,,,Barcelona,217,00:27:34.750,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.782582,,,,,,,,,,507e0fc1-273b-43eb-9492-1d190658d866,3063,,,"[41.2, 32.9]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,187,Barcelona,217,['a7e9f0c3-37da-4627-8411-5c7f9011f19f'],24,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:24.602,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.79334,,,,,,,,,,27da39ef-8fc9-4098-a96c-95c3e989a73b,3073,,,"[83.5, 40.9]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,187,Barcelona,217,,28,,,,,,,,,,,,,,,Barcelona,217,00:28:28.666,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.440042,,,,,,,,,,efc40cca-49f2-40b8-b408-082b410d3bdb,3074,,,"[30.1, 39.0]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,187,Barcelona,217,"['a5f58e90-c417-448e-8803-4ac3b525100e', 'b2a5b085-5ccf-4e59-91be-5f0e4ea9d6b8', 'd9bdc613-515d-46c8-9154-6385f6912712']",29,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:29.816,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.422945,,,,,,,,,,c77448f2-04e0-4a57-a0d3-7da5ec0e7a65,3080,,,"[10.4, 28.7]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,187,Barcelona,217,"['778a56b8-a09d-4f92-b213-1beb37d8b076', 'f2930ff1-1052-4b9a-b268-7e0a488e8329']",32,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:32.797,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.606816,,,,,,,,,,8a777531-bfd8-430d-94cb-386f255ece59,3088,,,"[20.7, 56.5]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,187,Barcelona,217,"['033eedd9-bc1a-4abd-a645-d69b6466753c', '8686b32d-a706-4034-bd81-0c9c40b093ed']",39,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:39.744,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.7063,,,,,,,,,,a6fdb52b-6d4f-4378-bee2-9a45f084b691,3092,,,"[12.7, 59.2]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Right Wing,187,Barcelona,217,,41,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:41.342,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.3031,,,,,,,,,,ff9a2155-ec4c-4a06-8771-8b8f6fcfb918,3099,,,"[4.3, 42.0]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,187,Barcelona,217,,46,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:46.246,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.067902,,,,,,,,,,dfc5b1ea-0911-48fa-8197-a7de766d3e6b,3111,,,"[14.8, 59.4]",69179,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,188,Barcelona,217,['99395410-4c87-4d72-a61d-74d42462aa4c'],30,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:30.364,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.666485,,,,,,,,,,ca0a26dd-f73b-4d64-80f7-b600cd5e917d,3112,,,"[19.4, 55.8]",69179,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo César Aimar Giordano,26024.0,Left Center Midfield,188,Barcelona,217,,31,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:31.033,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.462989,,,,,,,,,,6d7b57d5-1e2c-4eb6-bc25-0f3b9442b48f,3120,,,"[58.7, 26.8]",69179,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,189,Real Zaragoza,395,,37,,,,,,,,,,,,,,,Barcelona,217,00:29:37.179,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.952593,,,,,,,,,,776991a9-2904-45c0-b33d-8199df09b306,3124,,,"[9.1, 50.4]",69179,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,189,Real Zaragoza,395,"['2c00ed59-d0a7-4d89-b18a-c468a0c9eaf2', '4bfe465b-3a67-40d5-b657-d7ade5a7443f', '75e641ed-37b6-4e6e-9923-49ff548b4231']",43,,,,,,,,,,,,,,,Barcelona,217,00:29:43.089,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.770574,,,,,,,,,,1a9a7d18-8387-47a5-b0ef-fc3af13eb26d,3132,,,"[106.8, 25.8]",69179,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo César Aimar Giordano,26024.0,Left Center Midfield,190,Barcelona,217,"['51e8563e-d15e-4d06-b587-4728b9292001', '82b6a30e-60eb-4ac3-8c15-40659e5e2701']",47,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:47.392,Pressure,,2006/2007
,,,,,,,,,True,,,,,,1.046,,,,,,,,,,319465a7-3c9e-47fb-a881-38b90a218b61,3134,,,"[75.9, 11.9]",69179,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,190,Barcelona,217,['61b24a46-e879-4dd7-ac5f-5e2f06973373'],50,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:50.707,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.228422,,,,,,,,,,4a537f09-84fd-4a57-8fb3-71ee1a73eac9,3142,,,"[47.6, 50.2]",69179,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo César Aimar Giordano,26024.0,Left Center Midfield,191,Barcelona,217,['43f3dfdc-cf94-40f8-9686-f2ad2ef5888a'],24,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:24.953,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.011755,,,,,,,,,,87d789c0-c79f-4397-a1b3-325537d0a4f4,3152,,,"[40.0, 27.3]",69179,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,191,Barcelona,217,['c48d800d-c1de-4eea-b57c-7df1c8318da8'],34,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:34.844,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.674765,,,,,,,,,,382a1298-2bcc-44b2-83fd-3ab8a7804c6f,3156,,,"[28.0, 28.5]",69179,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,191,Barcelona,217,"['1d83fd29-0d5e-4724-a408-9f9f52a3510c', 'fd7ea090-0609-4085-ae1d-aade240eb5b6']",36,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:36.110,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.509552,,,,,,,,,,53cc858f-18e2-44e4-b737-29c8c5f260d2,3160,,,"[64.4, 70.1]",69179,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,191,Barcelona,217,"['542b15a0-d4e2-4380-ac9a-ee780909d12a', '8f67dbe3-be59-4604-8a90-a28093f3d03a']",41,,,,,,,,,,,,,,,Barcelona,217,00:30:41.391,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.385064,,,,,,,,,,f580f937-da91-4531-a4a1-02eb1ddddd35,3168,,,"[23.2, 57.3]",69179,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Right Center Back,192,Real Zaragoza,395,['729909b6-1b3e-484d-97e8-dfd870c28801'],42,,,,,,,,,,,,,,,Barcelona,217,00:31:42.841,Pressure,,2006/2007
,,,,,,,,,True,,,,,,1.2011,,,,,,,,,,b69dfd75-134c-4daf-85f9-3eb07dac254f,3177,,,"[53.4, 28.3]",69179,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,192,Real Zaragoza,395,"['384dd803-6bad-4249-87d9-5e7020a84311', '5e0e006a-85a8-4e07-a85d-4069465f4845', 'cc67e460-9c5e-4a78-824f-3e9a1ac5ad3e']",51,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:51.274,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.475932,,,,,,,,,,14b142f0-67c5-4585-96cd-43b1ea2dd2ba,3187,,,"[57.5, 26.6]",69179,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,192,Real Zaragoza,395,['d212cd8c-d3f8-40c0-b520-3b6a91aacece'],55,,,,,,,,,,,,,,,Barcelona,217,00:31:55.652,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.9874,,,,,,,,,,8de8d1f8-ebed-49c1-88ba-8c51c26e5e36,3192,,,"[28.0, 55.4]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,192,Real Zaragoza,395,"['0a0c0fc5-d3ce-4c1c-8049-2af99226c342', '37afce7b-ae5a-4131-965e-1faa7a2d64ef']",0,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:00.123,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.455365,,,,,,,,,,d57b5a80-95e4-4d2c-b78c-7e54b72df7f9,3201,,,"[20.7, 23.9]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,192,Real Zaragoza,395,"['2cfefec7-65ac-44f5-ba56-0f89b28e3d07', '7cfd5666-6e67-49d4-8412-7509a7f2ca2a']",12,,,,,,,,,,,,,,,Barcelona,217,00:32:12.001,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.368572,,,,,,,,,,8a554fbd-690f-40ca-a535-d6e38f681a31,3205,,,"[12.5, 48.1]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,192,Real Zaragoza,395,['79c5901c-0fab-4fd4-af5c-074b95496036'],14,,,,,,,,,,,,,,,Barcelona,217,00:32:14.290,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.802352,,,,,,,,,,52985a34-5c30-4667-a55f-03dc16dc2811,3212,,,"[64.8, 16.5]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco García García,26023.0,Left Back,192,Real Zaragoza,395,,20,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:20.245,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.789752,,,,,,,,,,ed96b2b9-6b98-4691-bad3-66d9c17aeedf,3223,,,"[52.4, 65.7]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,193,Real Zaragoza,395,"['3153998f-e6a1-4c42-8b16-01ee064b3b6c', 'c56b061c-73f7-455a-bf77-a902ff874dfb']",41,,,,,,,,,,,,,,,Barcelona,217,00:32:41.750,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.237024,,,,,,,,,,73fca40e-03fc-4542-ac35-548e3022b67e,3227,,,"[19.0, 71.2]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Right Center Back,193,Real Zaragoza,395,['7f30afb6-1789-4987-99f5-37be30f56cd1'],45,,,,,,,,,,,,,,,Barcelona,217,00:32:45.143,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.618107,,,,,,,,,,9660e74b-1621-410d-bb8b-b60370e11dc6,3229,,,"[29.5, 52.9]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,193,Real Zaragoza,395,"['944b68e8-b085-49a2-8290-641bdbdbd5e3', 'b116e02c-6a55-47ff-97ae-ede5d4189450', 'be4f47a4-a3f5-4b70-a062-c69cbbad29bd']",48,,,,,,,,,,,,,,,Barcelona,217,00:32:48.926,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.573374,,,,,,,,,,31d6f796-53d1-4bb6-a763-dbc1114686ee,3241,,,"[64.2, 38.6]",69179,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,194,Barcelona,217,"['09c88756-6a6e-4212-8826-846407db8a07', '700525de-1525-4f9b-876d-b60f7a3d1db7']",58,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:58.022,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.943289,,,,,,,,,,37069001-ff19-4681-b97f-8564be80c7e0,3243,,,"[57.4, 57.7]",69179,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Wing,194,Barcelona,217,"['96b386fd-27a7-4ff3-8d63-eae57572fa61', 'fe9bcda2-da37-4818-bfd6-9311ec169320']",0,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:00.060,Pressure,,2006/2007
,,,,,,,,,True,,,,,,0.875669,,,,,,,,,,d7abcc2d-bbc4-436e-bd0f-c57e00640c0a,3254,,,"[47.8, 63.8]",69179,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,195,Real Zaragoza,395,"['a72e2e6e-4a3c-46a3-9707-258777a149a5', 'df64fcd9-c925-4bb5-ab59-9ac05839866e']",17,,,,,,,,,,,,,,,Barcelona,217,00:33:17.819,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.813091,,,,,,,,,,e553cf63-569a-4e2a-b3a5-a478bc45f8a6,3273,,,"[11.7, 50.2]",69179,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,195,Real Zaragoza,395,"['8b06ce08-7904-41fe-8bc1-dd91138b3940', 'b32629c3-419d-4142-afae-47559bf51a12']",42,,,,,,,,,,,,,,,Barcelona,217,00:33:42.270,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.666176,,,,,,,,,,8241131e-391d-4f80-b1c1-3ff318fbdaf2,3288,,,"[54.3, 25.6]",69179,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,196,Barcelona,217,"['4ffd0ae9-9384-4835-9644-3335d7d71927', 'c51b9e0d-d209-436b-97f6-962804aba788']",55,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:55.827,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.200291,,,,,,,,,,2caaad46-9856-4f7f-a9c3-977c4e5b8ee6,3290,,,"[37.5, 46.4]",69179,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,196,Barcelona,217,"['8aa5f222-fddd-4911-825c-9daded50f40c', 'a9b85da8-480f-466f-a011-0a32713a5a1a']",58,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:58.273,Pressure,,2006/2007
,,,,,,,,,,,,,,,2.606953,,,,,,,,,,4e89fa8a-c6d5-47e1-b4a2-d5c21d842abf,3296,,,"[28.4, 62.8]",69179,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Wing,196,Barcelona,217,['fd89a662-fe82-49c5-b633-0050168f12ba'],5,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:05.648,Pressure,,2006/2007
,,,,,,,,,,,,,,,3.337376,,,,,,,,,,bb18a0da-470e-4178-9735-fb1c63ceef69,3307,,,"[16.9, 10.9]",69179,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,196,Barcelona,217,"['16b35914-3396-47f9-8c06-e43730ed2991', '9ad44266-9722-475c-8182-31ccfd14d420', 'c0a058ce-eb5f-44c1-b105-a05c5b7d125a']",23,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:23.047,Pressure,,2006/2007
,,,,,,,,,,,,,,,1.213429,,,,,,,,,,f2dfb579-5db0-4300-b9ce-1cceddb8ec0f,3313,,,"[26.1, 27.3]",69179,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo César Aimar Giordano,26024.0,Left Center Midfield,196,Barcelona,217,['6eb94534-30cd-4bbd-921d-8c651e26d09c'],27,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:27.781,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.450752,,,,,,,,,,5f573bee-9c4b-4e50-a852-781d3130aa8d,3318,,,"[15.6, 39.5]",69179,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,196,Barcelona,217,"['2103130b-c2e2-40e4-8ecc-9a6d97a3a31e', 'b9509cba-cad7-484f-9411-367c1c5217a6']",31,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:31.032,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.725732,,,,,,,,,,d301db86-f5ba-4f81-ad8a-03bf468dcc51,3328,,,"[42.3, 44.9]",69179,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,197,Real Zaragoza,395,"['26e708a9-6304-436b-afb8-375a273dc44c', 'bd350d57-877c-4c05-959c-2bc61d353584']",39,,,,,,,,,,,,,,,Barcelona,217,00:34:39.437,Pressure,,2006/2007
,,,,,,,,,,,,,,,0.679795,,,,,,,,,,0ee9b0fa-c6b1-4b10-b743-700b887d55a9,3346,,,"[26.2, 7.9]",69179,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,197,Real Zaragoza,395,['7e7127d8-b7af-45c0-8e49-2b4160147e5a'],56,,,,,,,,,,,,,,,Barcelona,217,00:34:56.480,Pressure,,2006/2007
