bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[82.9, 7.1]",,,,,,,,,,,0.976877,,,,,,,,,,,,,b64e2cc0-cdad-4c7f-9089-545e6ddac6bd,3250,,,"[82.9, 7.1]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,165,Barcelona,217,"['bdc40c55-94aa-40dc-a756-a90a914dc271', 'fc494b04-611e-4b4a-bdbf-1b155bd1840c']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.452,Carry,,2011/2012
,,,,,,"[73.6, 30.7]",,,,,,,,,,,1.357542,,,,,,,,,,,,,2adde8a7-79e5-4b3d-bb0d-24fc1fc7af03,3253,,,"[73.6, 30.5]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,165,Barcelona,217,"['0bead745-8cc4-4ecc-a41d-714aa8653d5c', '0f8001e7-9be9-4369-85d3-52cc86c0e645']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.283,Carry,,2011/2012
,,,,,,"[84.2, 47.9]",,,,,,,,,,,1.33237,,,,,,,,,,,,,59a434c9-c11e-4b85-9257-a5cdabed8e1e,3256,,,"[89.1, 52.7]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['191a332b-acb8-4021-b647-35c78f5b9a5b', '3c0d68b6-c8c6-4044-8494-5c8f2b884b56']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.362,Carry,,2011/2012
,,,,,,"[36.5, 19.7]",,,,,,,,,,,3.2696,,,,,,,,,,,,,927dce4d-333e-43d4-97b5-0ab5f81cfdab,3261,,,"[25.3, 44.2]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vadim Demidov,26701.0,Right Center Back,165,Barcelona,217,"['3cefcd0a-e017-417b-a43b-0202d0ceb710', 'd717ff51-20f4-485c-b172-f76c2ae68a60', 'e3b6b4b4-c85b-4526-a66f-60c89ac7fc35']",26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:26.039,Carry,True,2011/2012
,,,,,,"[79.1, 58.5]",,,,,,,,,,,0.985836,,,,,,,,,,,,,a52c9c66-753f-458c-ab6f-79f7248879ab,3266,,,"[74.1, 48.4]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,165,Barcelona,217,"['cd41104f-49fd-4e1a-96e2-26bf4f59dd05', 'f1a1cb6a-6c61-47e4-8e46-01c442780649']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.701,Carry,,2011/2012
,,,,,,"[89.6, 66.1]",,,,,,,,,,,0.438754,,,,,,,,,,,,,531c33b3-6448-41ea-9670-a257fde8c238,3269,,,"[92.3, 67.2]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,165,Barcelona,217,"['203d6c4c-9536-4f28-8364-e7ffd2ff7cac', 'c5d5a40a-93db-400d-a402-7493bf4118a4', 'c8d41d6e-3cb9-4f6e-bd91-c1c11e7d2503']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.538,Carry,True,2011/2012
,,,,,,"[98.3, 31.9]",,,,,,,,,,,3.480898,,,,,,,,,,,,,971c1bec-f469-460a-b7de-f1bb72f53623,3273,,,"[90.1, 47.1]",69264,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,165,Barcelona,217,"['309a783c-f0fc-462b-ad34-8f598d9fe661', '9f62b8d6-6cd4-4e17-a645-909e7702cc2d', 'bfd228b0-76d1-4f8c-a4cf-74a875c33291']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:33.755,Carry,True,2011/2012
,,,,,,"[86.9, 54.4]",,,,,,,,,,,2.561051,,,,,,,,,,,,,48083985-9cc6-4f95-9c93-966460a0f2aa,3280,,,"[87.9, 55.7]",69264,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Imanol Agirretxe Arruti,6677.0,Center Forward,166,Real Sociedad,210,"['2c08a31a-5df2-4641-9483-bfe940c3aab1', '48975564-f119-4c7b-8d33-2fd4ca8327cf', '52db5d66-f602-4283-9d35-3b4f16f76bdf']",22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:22.817,Carry,True,2011/2012
,,,,,,"[84.1, 63.7]",,,,,,,,,,,0.08,,,,,,,,,,,,,acbbd628-2e3e-4a59-8016-d870dd970771,3286,,,"[84.2, 64.0]",69264,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Zurutuza Veillet,6669.0,Center Attacking Midfield,166,Real Sociedad,210,"['55f8e46c-b48f-4844-8ae3-e20996cca554', 'de7bdc33-28f1-4bd4-b134-6a7e91982cf8']",27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:27.066,Carry,,2011/2012
,,,,,,"[3.1, 13.0]",,,,,,,,,,,2.237384,,,,,,,,,,,,,55d849a3-45eb-40bf-84e2-2db91d040bad,3290,,,"[8.4, 15.2]",69264,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,167,Barcelona,217,"['91263a89-9745-4e0b-8032-94e1b9d415c0', 'b5c5dc49-d091-449d-a83e-49567fdd731e', 'bdcea0de-2fd7-4501-9129-11b4552ffa83']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.442,Carry,True,2011/2012
,,,,,,"[15.6, 44.0]",,,,,,,,,,,3.872357,,,,,,,,,,,,,d332971b-3da4-4bba-bb26-c8c2e5330ab4,3296,,,"[5.5, 39.8]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,169,Barcelona,217,"['90264ad8-e94f-4106-bec7-dfa2a8a3b14c', 'b32f5b28-b9d0-4303-9c98-dcb48ab9347c']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.845,Carry,,2011/2012
,,,,,,"[73.0, 75.7]",,,,,,,,,,,4.258645,,,,,,,,,,,,,a36778ad-5068-49ff-95ab-42948683eac9,3299,,,"[46.0, 69.0]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,"['9f6f53d5-317b-4043-851d-9161c51466e5', 'c056ebc0-351f-4db0-9484-d425bc9e7082']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.718,Carry,,2011/2012
,,,,,,"[73.0, 51.3]",,,,,,,,,,,1.353297,,,,,,,,,,,,,e06ee54d-7f65-4227-95de-3b4a78a33ec3,3305,,,"[64.4, 67.9]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,"['58d5eeab-4af7-4db6-a0c4-bf8abdffd3f3', '88e21d4d-7ec0-465b-873f-f902c0674325']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.973,Carry,,2011/2012
,,,,,,"[65.8, 42.4]",,,,,,,,,,,1.280812,,,,,,,,,,,,,d9adb027-ba6e-48a0-bec4-8ea4da25ea86,3308,,,"[64.2, 43.3]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,170,Barcelona,217,"['220eee4c-020a-44c0-aca5-51affcdfc1c4', 'b5796fd2-c252-40d8-816f-23d9d84baf0a']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.789,Carry,,2011/2012
,,,,,,"[70.8, 51.1]",,,,,,,,,,,0.855146,,,,,,,,,,,,,bcd5d088-0476-4946-ba9f-891dcb23e215,3311,,,"[70.8, 51.1]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,"['03f4c5b3-9a1a-4502-990c-52cbfa8a9cb5', 'cc832e0e-538a-4bdc-8280-2a7a4f65ec38']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.069,Carry,,2011/2012
,,,,,,"[70.5, 26.7]",,,,,,,,,,,1.02215,,,,,,,,,,,,,47c15864-1c19-488e-a9f1-2aa65cd6ee01,3314,,,"[70.3, 28.0]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,170,Barcelona,217,"['406e9221-5a76-4f8c-a7eb-607de1f9141f', 'e5818943-66b0-4faa-a15a-5e3b16893caf']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.748,Carry,,2011/2012
,,,,,,"[101.1, 14.7]",,,,,,,,,,,3.210345,,,,,,,,,,,,,47085d2b-cb3b-4bd4-a161-6b6880b08408,3317,,,"[102.9, 17.1]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,170,Barcelona,217,"['106ed6cb-4122-4441-98b7-ba4886e75eda', '2645805f-50d9-4731-bc79-b83d0ffc3c14', '685f3e37-c658-4236-9038-a14108d3a47d']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.891,Carry,True,2011/2012
,,,,,,"[93.4, 9.5]",,,,,,,,,,,0.601145,,,,,,,,,,,,,2c01f637-b1fa-42b3-b899-0d7e79c83804,3321,,,"[93.4, 9.5]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,170,Barcelona,217,"['2db82a65-ea81-442d-b341-0ac5dece00bd', '3e793427-ebc6-4d84-bf7c-a15a03f71acb']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.098,Carry,,2011/2012
,,,,,,"[95.0, 19.7]",,,,,,,,,,,0.0158,,,,,,,,,,,,,8c94e81c-9fc9-4893-88b6-165f0f3f29a9,3324,,,"[95.0, 19.4]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,170,Barcelona,217,"['19896f11-fb22-4077-9f51-4dc95c711810', 'e99e3be3-0a1d-407a-a1d4-ca5de485a69a']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.469,Carry,,2011/2012
,,,,,,"[77.2, 24.6]",,,,,,,,,,,1.752481,,,,,,,,,,,,,af4d1e0c-3fda-4cd4-8efa-82ee0d69c191,3327,,,"[79.1, 23.7]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,170,Barcelona,217,"['5aecd151-cf23-4d84-a8ef-c211de0d46c9', '8482dd60-3b60-4b0f-b2e9-e9ab6a467fae', '88393752-9edd-42b0-89d9-8923b1d695be']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.872,Carry,True,2011/2012
,,,,,,"[118.8, 55.8]",,,,,,,,,,,0.733431,,,,,,,,,,,,,e959eeef-01ae-4115-ac1c-0ebc83ffcb48,3332,,,"[119.1, 52.7]",69264,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,170,Barcelona,217,"['45b81901-d52b-4661-90fd-ff7b664e9bf9', 'c8506095-6240-4b4c-9097-83b9e5aab970']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:45.032,Carry,,2011/2012
,,,,,,"[97.6, 64.7]",,,,,,,,,,,2.2325,,,,,,,,,,,,,98c5fed0-f788-4026-9032-4d1691bbf5b6,3342,,,"[97.5, 61.3]",69264,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Imanol Agirretxe Arruti,6677.0,Center Forward,171,Real Sociedad,210,"['88becf03-a152-4a49-b7d7-9372b9d9296b', 'dddc08b8-884e-4cb4-80fb-7803d74508de', 'e952cda4-7062-49a7-ad90-5d093dee167b']",26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:26.164,Carry,True,2011/2012
,,,,,,"[36.5, 38.4]",,,,,,,,,,,0.91017,,,,,,,,,,,,,4efeb7b3-011b-4d70-afd0-661aadc6af90,3357,,,"[44.4, 37.7]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,173,Barcelona,217,"['4ce5cf45-2204-488d-bc12-6ada44fbb92f', 'aafeb1b2-af9f-4de7-97ec-a6b70500358f']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.142,Carry,,2011/2012
,,,,,,"[34.4, 9.0]",,,,,,,,,,,1.93263,,,,,,,,,,,,,ae20efae-83d4-44de-bfc6-2e8b1d46f1aa,3360,,,"[36.5, 10.8]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,173,Barcelona,217,"['3b24b56a-ab86-45a2-8c02-603ba3a921b0', '49f568b4-3f3c-4251-a99f-5798c60069d4', '975c068a-8068-472d-8582-c551b6152b33']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.830,Carry,True,2011/2012
,,,,,,"[23.7, 27.4]",,,,,,,,,,,0.68711,,,,,,,,,,,,,f978ba55-ce90-4ddf-b817-b13cd45d197d,3364,,,"[24.0, 27.2]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,173,Barcelona,217,"['2b5d6e87-be56-43a1-be4b-769819de0ad0', '975c068a-8068-472d-8582-c551b6152b33', 'c53ea36d-d55e-4466-a8a3-2358dd9eb06e']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.159,Carry,True,2011/2012
,,,,,,"[47.6, 33.7]",,,,,,,,,,,2.248078,,,,,,,,,,,,,f5132e5d-2275-419f-8428-1ba89e76ff34,3367,,,"[40.5, 30.7]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,173,Barcelona,217,"['055f95ca-04a2-4b89-bb37-f7ce3b0f2154', 'a5091242-4722-4147-9d61-0cf7ec7dc66b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.577,Carry,,2011/2012
,,,,,,"[81.0, 71.9]",,,,,,,,,,,1.847881,,,,,,,,,,,,,d974b6ac-b9e8-4373-ad3e-6b22a0a65f44,3370,,,"[65.8, 77.8]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,173,Barcelona,217,"['13686bc2-7cca-42eb-8957-c3ac3d56c8b5', 'c8c05fba-5611-4a23-818d-c2be1bb61588']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.882,Carry,,2011/2012
,,,,,,"[73.2, 63.4]",,,,,,,,,,,1.682899,,,,,,,,,,,,,29f37112-7595-4221-a8e9-cd32673c6a9a,3373,,,"[73.2, 64.5]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,173,Barcelona,217,"['0cc5e787-bbf0-41f9-883b-a629038f0001', 'fcf8ecb0-88d4-4102-bd7a-6e526a3899d1']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.953,Carry,,2011/2012
,,,,,,"[66.1, 44.0]",,,,,,,,,,,0.42238,,,,,,,,,,,,,91285540-d87c-4f91-8ad6-a05c03330472,3376,,,"[66.1, 41.4]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,173,Barcelona,217,"['3e07999a-eea0-42c3-9ab3-1223f85e8a7e', '723c24b6-7667-43c3-b194-60e168873aaf']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.355,Carry,,2011/2012
,,,,,,"[82.3, 51.8]",,,,,,,,,,,0.138554,,,,,,,,,,,,,03a01e7e-2aab-416e-8d0f-f32d15614170,3379,,,"[82.3, 51.8]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,173,Barcelona,217,"['08ff6b2b-36a2-4cc4-9798-f0968f666b7b', '24a5fbc5-ea06-4be8-bb86-e28b0cfebd16']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.699,Carry,,2011/2012
,,,,,,"[66.9, 41.2]",,,,,,,,,,,0.08,,,,,,,,,,,,,4c20a625-c815-45d5-b7c4-68dff47d59e1,3382,,,"[66.9, 41.2]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,173,Barcelona,217,"['f5e6728d-a9c3-4b6b-8236-a7bfdebf0e8f', 'f85685c7-8fcf-47dd-a041-f3f736af20fb']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.938,Carry,,2011/2012
,,,,,,"[66.9, 39.0]",,,,,,,,,,,0.719594,,,,,,,,,,,,,ddd359f2-71f6-4b48-87a4-b497e7b0dbbd,3387,,,"[67.4, 40.6]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,173,Barcelona,217,"['2c2821f7-26f7-420e-8f95-c5ba56e596a8', 'ce6e9a75-613d-4346-8e1f-f119cb65e0c9']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.394,Carry,,2011/2012
,,,,,,"[79.1, 37.9]",,,,,,,,,,,2.613163,,,,,,,,,,,,,59b6789c-67e1-45ce-a028-571d9b960cbe,3390,,,"[68.2, 36.0]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,173,Barcelona,217,"['9042f61b-1929-4beb-9fb4-e02445823747', 'fe1a311e-12e3-4785-8cfb-729164767c09']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.182,Carry,,2011/2012
,,,,,,"[50.2, 40.9]",,,,,,,,,,,1.4809,,,,,,,,,,,,,d793cf90-da4e-4a2f-9062-687bbf7c9ee2,3394,,,"[40.6, 40.9]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,174,Real Sociedad,210,"['c003bb78-d370-40db-a3e7-c38e242c0a50', 'd0f9443b-63d0-42c9-a653-b5969980989a']",52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:52.047,Carry,,2011/2012
,,,,,,"[61.2, 41.8]",,,,,,,,,,,1.2053,,,,,,,,,,,,,3f15c345-2f00-491a-a226-6ec5c1fa2200,3397,,,"[62.7, 35.8]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,174,Real Sociedad,210,"['2894c3d0-96a0-4b57-b4f5-8528622b679c', '4928e1f5-627e-4f3e-87b1-0b2b8cf89069']",54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:54.659,Carry,,2011/2012
,,,,,,"[54.2, 54.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,79482ab3-4d25-48a2-bd53-5fa3539d5068,3400,,,"[53.9, 55.7]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liassine Cadamuro-Bentaïba,7321.0,Right Wing,174,Real Sociedad,210,"['0baad350-b946-4d20-be44-81b7d3b579bb', '83c7dff5-f288-466d-be25-394c048a5767']",56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:56.726,Carry,,2011/2012
,,,,,,"[66.8, 57.8]",,,,,,,,,,,2.796262,,,,,,,,,,,,,c18a5087-93f4-4048-8460-02300b390c4d,3405,,,"[72.1, 49.7]",69264,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,175,Barcelona,217,"['2ad505db-9c58-4762-ab77-370b64096d7d', '6479996f-3f85-4756-abfd-3b4c5b0bf763', '8e34dd9f-ad64-439e-b041-25da6eb2b839']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.861,Carry,True,2011/2012
,,,,,,"[51.5, 54.2]",,,,,,,,,,,0.093621,,,,,,,,,,,,,88d70ed4-c51b-473e-b60b-a6d9f1f05859,3409,,,"[51.5, 54.2]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,175,Barcelona,217,"['3fb0d781-7bcf-41ce-a327-c4b54c8e0607', 'a1b9b65e-b0fc-4a9e-bd0f-351a00f9424a']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.498,Carry,,2011/2012
,,,,,,"[75.7, 29.7]",,,,,,,,,,,2.875347,,,,,,,,,,,,,d650f84c-90f8-4e74-b852-a31d962d7b8f,3412,,,"[61.4, 43.8]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,175,Barcelona,217,"['daf8a07a-c182-467f-8ccb-26cc5ab958e3', 'f2f9c4f1-4357-430f-989b-b21107f88b74']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.746,Carry,,2011/2012
,,,,,,"[97.4, 18.4]",,,,,,,,,,,1.740352,,,,,,,,,,,,,4df02de5-cda0-4b7d-a054-0e5e82663ae9,3415,,,"[96.1, 6.4]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,175,Barcelona,217,"['60022d79-9af7-469b-9f5c-e0f336d05445', '8e5500a7-605d-49ce-a7e1-5317bec54098']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.102,Carry,,2011/2012
,,,,,,"[69.7, 27.0]",,,,,,,,,,,3.794628,,,,,,,,,,,,,b8de20f7-5b8e-424b-84ec-a415189a6bc8,3418,,,"[87.4, 25.4]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,175,Barcelona,217,"['2169b8b5-2e25-44fd-a56e-30298ac655a3', '30c17b85-2968-474d-8ff8-d2c6e5edf296', '35185bec-9490-4675-97f6-ec8f900827ad']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.096,Carry,True,2011/2012
,,,,,,"[81.8, 49.1]",,,,,,,,,,,0.904522,,,,,,,,,,,,,8992581e-179f-4a0f-a7ed-c3739e908c90,3422,,,"[80.0, 43.8]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,175,Barcelona,217,"['6a161966-b075-45a9-af76-ae74f189ad67', '6a2fe6fa-3f05-4f7c-8f70-9ed315d44393', 'e2612604-0190-4b33-8774-bad346ae3a76']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.686,Carry,True,2011/2012
,,,,,,"[79.1, 57.8]",,,,,,,,,,,1.272428,,,,,,,,,,,,,9c4ad2ae-6dad-4710-9947-4cc2bd3f70d6,3426,,,"[82.1, 57.8]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,175,Barcelona,217,"['6a2fe6fa-3f05-4f7c-8f70-9ed315d44393', '82fea5c2-0131-44fa-83a9-d051c5470752', 'ad63c51f-b6c3-4cf6-a38c-485358a443c5']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.171,Carry,True,2011/2012
,,,,,,"[46.1, 23.3]",,,,,,,,,,,1.0368,,,,,,,,,,,,,446c2f2a-5468-4851-b7ef-f4e401e966a7,3429,,,"[41.9, 23.2]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,175,Barcelona,217,"['1b2f8bba-26c9-41a1-a709-2b2ce281cecf', 'b0e67ddd-ad4c-465c-9c9c-c59350eebb0b']",20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:20.443,Carry,,2011/2012
,,,,,,"[82.3, 77.8]",,,,,,,,,,,2.365671,,,,,,,,,,,,,157388c8-3721-42cd-8cf7-ef805c7e5c29,3434,,,"[82.1, 77.9]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,175,Barcelona,217,"['6c5b9a35-22c6-4aa5-8c87-e1e955bbea8b', '8bb2158f-4c82-4483-99df-96467863760f']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.452,Carry,,2011/2012
,,,,,,"[87.7, 66.6]",,,,,,,,,,,0.26626,,,,,,,,,,,,,e1594ce8-037a-4e44-b515-d07f601e4201,3437,,,"[86.3, 65.8]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,175,Barcelona,217,"['0c9e4446-6b27-425f-9b3e-e0e6dfe12d72', 'f2052687-7389-4704-810d-2f1cac422aff']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.826,Carry,,2011/2012
,,,,,,"[77.0, 72.5]",,,,,,,,,,,0.864861,,,,,,,,,,,,,0eac3725-e0b6-4fde-a411-ca7d575d761e,3440,,,"[77.0, 72.4]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,175,Barcelona,217,"['31be4c64-b0a8-43bf-9909-9292bf8448a8', '8258791d-fc5a-49be-b77d-8fde9ceb8791']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.891,Carry,,2011/2012
,,,,,,"[82.9, 36.6]",,,,,,,,,,,4.686585,,,,,,,,,,,,,c6e3489d-10d3-4ab8-9821-4228a3643c02,3443,,,"[79.6, 31.3]",69264,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,175,Barcelona,217,"['17a68cde-cba4-46a2-b0f7-7547dceaf706', 'fd647f5e-c23b-471b-a7a1-1b39a0737830']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.468,Carry,,2011/2012
