bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,13551404-d0c6-41b4-9d23-df2b5424505d,2182,,,"[20.4, 20.0]",266815,52,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jérémy Mathieu,10609.0,Left Center Back,92,Sporting Gijón,1041,['0364be66-0593-4143-84f1-918933291503'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.364,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8a16c066-ee05-4706-a7ca-246c75367ab5,2186,,,"[17.4, 5.5]",266815,52,,True,,,,,,,,,,,,,,,,,,,,,,2,Other,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Sporting Gijón,1041,['f7c93c70-c42d-45e4-ba34-b964e74c976d'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.851,Block,,2015/2016
,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7179c087-c63a-46e5-8aa7-38e2a255432f,2239,,,"[4.9, 38.1]",266815,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,96,Barcelona,217,['c283e323-d9da-4398-9e92-0c06fee7cec6'],1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:01.657,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9ff04ab6-d4e1-4850-9b2b-85363cf19de6,2396,,,"[47.0, 50.1]",266815,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,105,Barcelona,217,['b10b6489-f97e-4822-aac2-0537ea3d02f3'],41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:41.490,Block,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,f44c6d0d-b440-4b58-8ca7-c9f41d6eb3b1,2402,,,"[72.7, 38.4]",266815,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,['926a5554-3e71-4d3f-9da5-c9ef92d9b122'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.917,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f8a9ad48-2fbd-4fc2-b67f-6831c6afc9c7,2564,,,"[32.1, 62.5]",266815,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Lora Ramos,26633.0,Right Back,109,Barcelona,217,['8684621f-378b-4f94-b231-1ef463ed1dc0'],35,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:35.957,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b5e20859-b194-417f-a2e6-e436ee56cbda,2587,,,"[28.4, 48.0]",266815,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,109,Barcelona,217,['7bc274cd-304c-456e-9f1a-bdbd1082ee6b'],54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:54.185,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,34b387d7-7ab7-459a-9bcf-8bce094922c6,2624,,,"[18.8, 9.2]",266815,66,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Menéndez Díez,23994.0,Left Wing,110,Barcelona,217,['fb43fccd-be6d-4038-97ca-35820de00778'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:00.296,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6579086e-58af-4b08-98d2-ffe39435dc6d,3065,,,"[17.8, 68.6]",266815,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,129,Sporting Gijón,1041,['00a25b74-cf12-4933-8ade-9f105eaa7b59'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:31:05.985,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,797ebf37-3842-4b8e-8cc4-0cdb29caea0d,3093,,,"[4.9, 72.1]",266815,76,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,131,Sporting Gijón,1041,['98386ac9-a46a-4d1e-b8ef-f32c17aef5ee'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.898,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7db43df2-f214-4c17-9cba-e55c3e817b8c,3098,,,"[10.9, 40.5]",266815,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,132,Sporting Gijón,1041,['01670ca4-b278-43c7-8bde-46bc9c5d9bc3'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.164,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d0ed9354-b52f-4a2e-ace4-2ef047c66259,3111,,,"[60.1, 9.8]",266815,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Canella Suárez,24686.0,Left Back,133,Barcelona,217,['d74be06e-8bcf-45ab-8ae2-26730a8f8ef1'],55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:55.842,Block,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,d1a8a8e0-7280-48ae-b438-f4e0c55228be,3433,,,"[63.1, 56.8]",266815,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,147,Barcelona,217,['713afc8c-4dd2-4eab-8b42-9d5b758800a6'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.094,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,42dfe1fb-145d-4163-a93e-575b6e9ffbbb,3440,,,"[75.8, 38.8]",266815,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Barrera García,25057.0,Left Wing,147,Barcelona,217,['897d5d57-72c0-4ff4-8f66-9276e5ceffea'],10,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:10.237,Block,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,06e8a4ef-0b7f-402d-b1f8-3343f9e5eaa1,3710,,,"[14.3, 44.5]",266815,91,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Meré Pérez,8818.0,Left Center Back,158,Barcelona,217,['bfa848a4-5fb9-4d89-a110-dbddbddc56c2'],1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:46:01.711,Block,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,b76edd59-7f81-4975-b563-a4c307a94d7e,325,,,"[57.1, 70.6]",266815,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Center Midfield,9,Barcelona,217,"['bb3afe6d-3125-4bac-a642-d9d9b7611f21', 'dc806df1-87e5-46d0-ab02-612ca674e25a', 'fc5a6062-4713-45d0-bc5f-ac508d059f01']",54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:54.665,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,35f4b501-6b37-4ed4-a79b-be0093fb814b,406,,,"[77.7, 42.2]",266815,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Sporting Gijón,1041,"['4357363d-be85-49dc-9a10-da71012b55fa', 'c5f5535d-d4a9-48f1-bef3-f05519efc285', 'ca8764f1-47f1-463c-bfed-e64c9418e13c']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.566,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6b8953c8-c7c3-43e8-8493-5d104ae02a0f,817,,,"[29.0, 57.0]",266815,19,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Alen Halilović,6926.0,Center Attacking Midfield,28,Barcelona,217,"['459282bf-bc71-41a9-acd7-c823d814516e', '5f7219ec-2943-4739-b2d4-6307d7b977e3']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:49.288,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,36d0dc19-5abf-48bf-b662-336c541aaa32,865,,,"[37.2, 2.6]",266815,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,33,Sporting Gijón,1041,"['d8c9c0ca-cd85-4158-917e-5b109030a286', 'd9308cfe-c567-4a84-af18-30f3677dbb5e']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.002,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7e5b1a27-6237-4422-bf41-b8406e2ec94a,911,,,"[29.2, 11.4]",266815,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Castro García,24173.0,Center Forward,35,Barcelona,217,"['539dd36f-0a9e-4795-941a-d33be140c934', 'ae9f79bc-90f7-4f89-9129-5d808a7e17b1']",13,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:23:13.166,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fe156f59-9dbb-43ff-9030-d742353d9bca,1249,,,"[46.9, 33.7]",266815,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,50,Sporting Gijón,1041,"['bdb469c1-b97f-48d4-a7f0-d7293a5e52af', 'f25ea354-d58c-4ddf-b3bd-9409f8d4d0c3']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.574,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,19c14c2d-713e-4aa3-b9f8-b4f7aea2a4c0,1342,,,"[10.4, 56.1]",266815,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alberto Lora Ramos,26633.0,Right Back,56,Barcelona,217,"['5c3711d2-130e-40d0-a3da-be75189b82e3', '8029765c-bb11-463b-80b4-05705f62f4fd']",0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:36:00.340,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9903484-d888-4200-b630-6a9864efe316,1945,,,"[4.1, 59.4]",266815,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,76,Barcelona,217,"['2bc4745b-2bff-4473-80e4-c5bbc7cbb12f', 'bda713f8-4df6-4766-84ac-5a1fb7b75302', 'edb1c904-8415-4889-9dca-137787ad4b10']",35,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:35.280,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,16bba07f-7cc4-4893-815d-63f78c30f814,2001,,,"[47.4, 46.2]",266815,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,79,Barcelona,217,"['86c9b73b-4d74-491c-85b5-76d0dc260098', '8979e6a0-149a-4d91-8264-979f7f8e43f4']",56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:56.085,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,76aecb65-0518-40fa-ba88-9fabf9dc19f3,2027,,,"[22.3, 31.3]",266815,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,82,Barcelona,217,"['27b91819-a685-4cfb-a7e7-ffaad43f9cd3', '7c3e1109-49bd-4092-be9d-6a19fa7a5c29']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:49.487,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d037e22e-cfef-4d8d-9988-230351853f2c,2510,,,"[26.4, 54.7]",266815,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Pérez Rodríguez,23838.0,Right Wing,109,Barcelona,217,"['4d03d393-ab22-4f7a-9f6d-7429d7c8c44e', 'db8877f3-d0ff-4357-95fa-602096a5fb38']",46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:46.418,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cf104b4e-38b3-4333-84d7-872a0bee2c22,2657,,,"[11.3, 24.9]",266815,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Cases Mora,18925.0,Left Center Midfield,111,Barcelona,217,"['89207bee-5607-4ced-8c8c-bdc20337c348', 'e1ba0da3-7549-457e-ab31-3fba1d3ebccd']",32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:32.409,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b2250ffd-72f4-4705-b7f0-fcaad870f05a,2677,,,"[65.6, 77.4]",266815,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aleix Vidal Parreu,6400.0,Right Back,112,Sporting Gijón,1041,"['53a662cd-704e-4b23-85e3-efa0d5b82db9', '76b41083-3656-4780-9830-5811790a3e5d', 'ec6ece9e-e0e7-4098-be79-6a9158a2d169']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.544,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0f1b6400-de29-40c6-a3de-b1920b43ea72,3009,,,"[75.6, 27.2]",266815,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,126,Sporting Gijón,1041,"['09a2c3fd-3030-43b3-a9c7-1508758a4770', '9186aaef-27e1-474e-929d-f462c9287868']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.750,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,29a12add-6f3d-4427-bc83-ab3e5520f5e4,3175,,,"[24.9, 77.0]",266815,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,135,Sporting Gijón,1041,"['7c4328c4-16b9-405d-83e5-14dc307ee155', 'd23a5b7f-6507-427c-9fb9-d2cfcf36cbe8']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.458,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14ca0f85-eba5-43ac-b25c-3985f4cc3bca,3409,,,"[32.9, 29.6]",266815,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Center Forward,147,Barcelona,217,"['472d16da-352a-4564-b0ad-6870bd9ff92e', '521a782e-46b4-4cb4-9678-03bb2503974e', '65e4fcb6-5a95-4614-bf3c-d7fefbe76514']",46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:46.897,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b8300c2b-dceb-4465-ab8d-d6c1f7bd4bfe,3705,,,"[18.4, 44.3]",266815,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ignacio Cases Mora,18925.0,Left Center Midfield,158,Barcelona,217,"['33d1a134-7023-4542-9b36-1823f52ad9e9', 'a107ea03-195b-4bb0-aa3e-ec095908d62c']",0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:46:00.671,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,ee7f07e2-45f2-429f-ac4c-0d3dae202f72,3725,,,"[87.8, 74.8]",266815,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivan Rakitić,5470.0,Right Center Midfield,160,Sporting Gijón,1041,"['865a9ba9-8e6f-4c47-bee0-21e7c6c5ec4f', 'e59c18d9-caa5-4656-92a6-3b57b574e0fa']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.723,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,fe06c563-b98d-47bc-9764-cf759237de28,3728,,,"[83.9, 75.4]",266815,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Neymar da Silva Santos Junior,4320.0,Left Wing,160,Sporting Gijón,1041,"['0b66b215-e7cb-4067-b4b8-934f24f30d5c', '4997f17e-418d-465d-b1fc-b548314c4e5e', '865a9ba9-8e6f-4c47-bee0-21e7c6c5ec4f']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.420,Dribbled Past,,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,fc5a6062-4713-45d0-bc5f-ac508d059f01,326,,,"[63.0, 9.5]",266815,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,['b76edd59-7f81-4975-b563-a4c307a94d7e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.665,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,ca8764f1-47f1-463c-bfed-e64c9418e13c,407,,,"[42.4, 37.9]",266815,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,13,Sporting Gijón,1041,['35f4b501-6b37-4ed4-a79b-be0093fb814b'],48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:48.566,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,f1359938-361e-4b94-8b87-358f6c4e30df,458,,,"[83.7, 22.8]",266815,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,['4fb4b08e-7cd3-4134-9a3e-8c25e69909a1'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.990,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,3790fa84-64c0-4d81-8ae5-7b2b9da1c91f,641,,,"[63.0, 2.6]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,22,Barcelona,217,['578af834-50b7-4dbc-9528-ff82191fadfd'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.112,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,85f2e146-e109-48e8-85e9-07c9e8fc8f9b,709,,,"[34.1, 63.5]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Castro García,24173.0,Center Forward,25,Barcelona,217,"['af26a949-7b46-436e-934e-aca1285d2682', 'ea0adb58-4ea5-41e1-8eeb-bf673d776891']",53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:53.703,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,5f7219ec-2943-4739-b2d4-6307d7b977e3,818,,,"[91.1, 23.1]",266815,19,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Arda Turan,11094.0,Left Center Midfield,28,Barcelona,217,['6b8953c8-c7c3-43e8-8493-5d104ae02a0f'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.288,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,d9308cfe-c567-4a84-af18-30f3677dbb5e,866,,,"[82.9, 77.5]",266815,22,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alen Halilović,6926.0,Center Attacking Midfield,33,Sporting Gijón,1041,['36d0dc19-5abf-48bf-b662-336c541aaa32'],4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:04.002,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,775f9972-9cfb-4a27-9eae-bd4b3194c008,907,,,"[23.3, 4.9]",266815,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Canella Suárez,24686.0,Left Back,35,Barcelona,217,['212a93f4-45af-4510-a6dd-4bb0d894de61'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:23:08.875,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,539dd36f-0a9e-4795-941a-d33be140c934,912,,,"[90.9, 68.7]",266815,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,['7e5b1a27-6237-4422-bf41-b8406e2ec94a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.166,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,ec4e03da-4729-406b-997a-9a67ce981bc6,925,,,"[91.9, 40.4]",266815,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,['79e20109-7b8b-4c86-890e-9e3ba504c871'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.965,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f25ea354-d58c-4ddf-b3bd-9409f8d4d0c3,1250,,,"[73.2, 46.4]",266815,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ignacio Cases Mora,18925.0,Left Center Midfield,50,Sporting Gijón,1041,['fe156f59-9dbb-43ff-9030-d742353d9bca'],57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:57.574,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8029765c-bb11-463b-80b4-05705f62f4fd,1343,,,"[109.7, 24.0]",266815,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Neymar da Silva Santos Junior,4320.0,Left Wing,56,Barcelona,217,"['19c14c2d-713e-4aa3-b9f8-b4f7aea2a4c0', '721ef23e-2788-4d90-8656-390438e6ac55']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.340,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,bda713f8-4df6-4766-84ac-5a1fb7b75302,1946,,,"[116.0, 20.7]",266815,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Center Midfield,76,Barcelona,217,['d9903484-d888-4200-b630-6a9864efe316'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.280,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8979e6a0-149a-4d91-8264-979f7f8e43f4,2002,,,"[72.7, 33.9]",266815,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Center Midfield,79,Barcelona,217,"['16bba07f-7cc4-4893-815d-63f78c30f814', 'c09c1474-6cbe-45c6-90db-b0e511f5a0fa']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.085,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,ca887c81-7a6f-46ec-bde8-241fae569d4c,2015,,,"[117.4, 24.3]",266815,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,80,Barcelona,217,['d5d125f9-eb9c-4d44-9865-fbcfe35a012d'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.586,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,7c3e1109-49bd-4092-be9d-6a19fa7a5c29,2028,,,"[97.8, 48.8]",266815,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,82,Barcelona,217,"['4c3c6ba8-1665-400c-95d7-a3ac6d75617d', '76aecb65-0518-40fa-ba88-9fabf9dc19f3']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.487,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,5fba1ee5-87a8-4de1-a8ed-7e44998903af,2357,,,"[99.0, 52.5]",266815,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,103,Barcelona,217,['1c3cecdc-9de4-43b7-8d4e-0fa75809b1b2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:14:04.794,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,4d03d393-ab22-4f7a-9f6d-7429d7c8c44e,2511,,,"[93.7, 25.4]",266815,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,109,Barcelona,217,['d037e22e-cfef-4d8d-9988-230351853f2c'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.418,Dribble,True,2015/2016
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,7da8d5ee-3527-4c40-823e-117b28b0f486,2532,,,"[93.5, 54.1]",266815,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alen Halilović,6926.0,Center Attacking Midfield,109,Barcelona,217,['bad2cccb-6f43-4399-bfbc-cb64851bd68a'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:00.306,Dribble,True,2015/2016
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,e1ba0da3-7549-457e-ab31-3fba1d3ebccd,2658,,,"[108.8, 55.2]",266815,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,111,Barcelona,217,"['3ec74785-5ac7-4524-bdd7-fa90d46cb1f9', 'cf104b4e-38b3-4333-84d7-872a0bee2c22']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.409,Dribble,True,2015/2016
