50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,3e230fef-c6f9-445b-839f-d6d40dcefb54,2230,,,"[77.4, 46.3]",265866,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,97,Barcelona,217,"['aa237ac2-03b3-43ec-85c5-d5d03f5a718a', 'dde03f2c-026a-4aba-bfee-d66641207d1b']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.879,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,918487cd-1926-4063-8824-04df6c5847f1,2370,,,"[90.2, 43.1]",265866,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Barcelona,217,['3616b58d-a96f-47c9-9509-f99fe1bc5cd2'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.874,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,3c24854c-ed5e-4546-a71a-5f01c4f9e1c8,2428,,,"[107.1, 49.7]",265866,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Andone,6731.0,Center Forward,103,Córdoba CF,373,['3e729cb2-0716-49b5-b78f-71c3c2fdae18'],28,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:11:28.525,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,dcbb36ab-9308-4fe5-82bb-72b7329fbca5,2494,,,"[106.4, 13.7]",265866,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edimar Curitiba Fraga,27238.0,Left Back,107,Córdoba CF,373,['e14d8853-ec83-4d1e-acef-1c9ce0a5c362'],45,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:13:45.971,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,09eb1947-7e94-4a53-93b0-cab71545897e,2564,,,"[116.7, 59.1]",265866,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florin Andone,6731.0,Center Forward,111,Córdoba CF,373,['00d554e7-9fb0-4eea-a632-891b99474577'],36,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:16:36.736,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4340a880-6595-4d0d-a5a4-ff36dc9c21bc,2779,,,"[55.3, 38.1]",265866,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Vico Villegas,24136.0,Right Wing,123,Córdoba CF,373,"['aa324f4a-6d3f-4363-ad45-564583a02979', 'e3ff0646-5843-4683-ae31-3809096f78da']",56,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:21:56.192,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,06436b1d-c964-438f-b3b7-140af09ca41a,2782,,,"[55.3, 39.3]",265866,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Vico Villegas,24136.0,Right Wing,123,Córdoba CF,373,['7f9036d9-4106-40fc-a5ec-ded9dd1a3eca'],56,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:21:56.885,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,555fbd4a-b3f3-44ef-90dc-0785f3532bde,2859,,,"[19.8, 7.9]",265866,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,126,Córdoba CF,373,['a77c3907-f224-4edf-b368-fd6c1a2b95a4'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.132,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,1c4e2c81-8420-46b0-9363-5311d6095085,2921,,,"[108.3, 52.3]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,127,Barcelona,217,['c3ada047-d044-468e-9514-4c91f0348e75'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.610,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e8b30008-3e96-4e75-bc20-13231fb8e92a,2952,,,"[84.0, 52.4]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fidel Chaves de la Torre,23825.0,Left Wing,130,Córdoba CF,373,"['b5ebc4f0-3791-47cc-b257-875df7d70d66', 'd2527960-ba17-4ed9-a7c1-fc28612d7b4a']",51,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:51.638,Dribble,True,2014/2015
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,5cf8bb6a-f618-4b7c-872b-12264cffd8bc,2956,,,"[95.4, 51.7]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fidel Chaves de la Torre,23825.0,Left Wing,130,Córdoba CF,373,['cf44e1de-f568-49a2-b447-a1661983dcd0'],54,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:54.364,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7c2c19e7-0a26-4da0-836a-aaf809c6e4f5,3075,,,"[93.5, 4.4]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,135,Barcelona,217,['3d9ea5d8-f8b3-40ec-94a2-440d456467ef'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.046,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,c34d3329-c943-498d-b5c4-9e9401c210de,3115,,,"[106.1, 34.0]",265866,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,['59050e9a-6a0c-4fc7-b5e7-c6ccb97d08cd'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.231,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,485d3350-827e-43de-8665-f96220214c79,3267,,,"[32.3, 21.6]",265866,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['d77a43c6-6414-4bdb-ad00-d3c92849fb7e'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.906,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,c4e2a4a7-a46c-409f-a40a-399bcfaa99ec,3348,,,"[76.7, 31.0]",265866,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,['aff6ee07-9084-4049-abdf-897249326747'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.514,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,51424dc5-69ff-4df2-86f3-6e6d67d094b2,3414,,,"[114.5, 66.8]",265866,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fidel Chaves de la Torre,23825.0,Left Wing,142,Córdoba CF,373,['3b3a8d71-39fa-4b60-9d5c-c331590ebce3'],56,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:35:56.104,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,0a0a70b5-59ba-40fa-9503-98527deef726,3481,,,"[108.0, 57.4]",265866,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,145,Barcelona,217,['6dcc327b-d07f-4a6f-8062-0f0b963fad2d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.966,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,4f8a66d9-9c4f-47be-bc46-51931ecb71bf,3485,,,"[2.1, 10.0]",265866,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo López Montaña,26573.0,Right Center Back,145,Barcelona,217,['074619e8-e0c6-4a0a-a1d3-8ab6818c6da1'],44,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:37:44.990,Dribble,True,2014/2015
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,cf0e7666-ee79-4635-af2d-b2a153668478,3624,,,"[113.5, 18.8]",265866,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florin Andone,6731.0,Center Forward,152,Córdoba CF,373,['7d801e3e-ae25-4c32-8ec0-cf0e6b017253'],13,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:43:13.507,Dribble,True,2014/2015
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ac92cdf8-a845-4fcf-b880-7dd780104b5b,3763,,,"[45.8, 31.5]",265866,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,['fa1f1ff8-89e6-4e2b-a272-fdb584359c4b'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:47.521,Dribble,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,03a97082-6b7c-4faf-b6ae-928c8f65078f,38,,,"[7.9, 33.8]",265866,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Córdoba CF,373,['660dba40-9b2a-43cf-a289-8518a17cd2b3'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.758,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,d0a32abc-b392-44e5-b324-c597bd6f4c5f,46,,,"[67.0, 58.3]",265866,0,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Right Back,4,Barcelona,217,,42,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:00:42.395,Clearance,True,2014/2015
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,4d642f2e-62f0-4cba-9e49-dcc42e783ac5,130,,,"[49.7, 26.2]",265866,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Córdoba CF,373,"['4899b017-177c-432f-b83f-f96e24cbf68a', 'd366694f-e7fe-4475-b755-f90a1378edc4']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.815,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,77c20d2f-21a2-48cd-8a93-4564dd0c60b0,278,,,"[15.5, 34.4]",265866,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,12,Barcelona,217,['4caf5dc8-420d-4132-86f3-a14ee3959e0c'],2,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:05:02.656,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,297d8a46-f0a0-4d1f-92e4-a5481322e673,309,,,"[27.1, 59.2]",265866,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ángel Crespo Rincón,18404.0,Right Back,15,Barcelona,217,['dfc71205-1d7d-4b43-a713-7a9f3e63d737'],24,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:06:24.405,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,b525c8a2-a56f-4a46-bdc7-63d44bb1cba7,352,,,"[12.1, 44.1]",265866,7,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,16,Córdoba CF,373,['1f63b6a2-0f7f-47be-9a22-3bead7537eb4'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.649,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,e2e48eff-9e8e-490f-922b-d75324f93d15,359,,,"[31.2, 77.7]",265866,7,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,17,Córdoba CF,373,,18,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.439,Clearance,True,2014/2015
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,efb8e180-2ccd-4b9a-8412-d5d7cee56d07,417,,,"[28.8, 44.0]",265866,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,20,Barcelona,217,['ddc9c83b-c44c-4c88-ab8d-d8fd39f19f6a'],19,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:08:19.737,Clearance,True,2014/2015
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,cf172003-36a8-4dde-8857-857ec2cd63df,443,,,"[29.2, 54.3]",265866,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Right Back,20,Barcelona,217,['6796b626-3a3f-4e99-b34a-83ad85e21f0d'],43,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:08:43.672,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,cff9063a-d6d5-4c55-ade8-4a3bb649bd90,533,,,"[11.7, 39.9]",265866,10,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,24,Córdoba CF,373,['f2fd9c2e-35b6-4999-abc1-e61232f4d26b'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.155,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5ee5c33d-8671-4922-af62-1537e6c99f75,574,,,"[8.2, 33.1]",265866,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rene Krhin,3160.0,Right Defensive Midfield,29,Barcelona,217,['40e9e313-acc5-44a5-a462-82b027d0e68e'],58,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:11:58.758,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,c5c0a88a-52bf-468e-b30e-806d9df1159f,575,,,"[12.0, 65.0]",265866,12,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Edimar Curitiba Fraga,27238.0,Left Back,29,Barcelona,217,,2,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:12:02.887,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,12936437-4a6e-4ade-85c1-89bfa65740ac,742,,,"[24.5, 12.1]",265866,17,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,36,Córdoba CF,373,['350b0e0b-05fe-429d-a34e-848ff4921fae'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.166,Clearance,True,2014/2015
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,6c3a35b3-7cc0-41c7-aca4-b2c8137262f3,753,,,"[11.9, 14.4]",265866,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Córdoba CF,373,,46,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.661,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,2041287f-e8eb-4b1d-a8f7-d1117e0dd77c,755,,,"[86.2, 76.2]",265866,17,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo López Montaña,26573.0,Right Center Back,37,Córdoba CF,373,,49,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:17:49.482,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,fedfbf16-4a36-409c-9455-39c95ec319b3,837,,,"[11.6, 43.2]",265866,19,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,40,Barcelona,217,['5859f21b-9d12-4145-9638-646155c5d10c'],20,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:19:20.343,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,f5399be6-2069-4024-ac2c-fbb22a39e681,840,,,"[27.3, 46.1]",265866,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tiago Manuel Dias Correia,7900.0,Right Wing,41,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:20:01.133,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,145a9ca4-cd8e-4152-9bc8-bc51ae9a1a0b,872,,,"[13.7, 33.1]",265866,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,41,Barcelona,217,['b6015e51-2c74-479d-932c-2c8bab901944'],33,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:20:33.797,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,19a53c88-5881-43e6-892c-20d214cd62a9,927,,,"[41.7, 32.7]",265866,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Córdoba CF,373,['cc113892-8e24-450e-b4fd-19af1ecbbad7'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:39.281,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,d9a9cfac-e33f-4a22-9202-983310f17133,948,,,"[51.2, 44.7]",265866,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['bea753c2-48ec-48a7-86e4-b1252415fa89'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.735,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,2e847d02-2604-4f24-9544-cf69fce877bc,961,,,"[46.3, 67.2]",265866,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Córdoba CF,373,['90ab8577-2c8b-48d9-b748-c8ad7f721bde'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.440,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,6a5e9b21-0ae3-4bd1-ab64-4e7c9e2ca5b3,1065,,,"[14.5, 59.8]",265866,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Right Back,50,Barcelona,217,['af29350a-3c88-4c0f-9b66-132127c61a99'],59,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:24:59.635,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,1113a2d3-4608-424b-80ba-cc823d25d547,1224,,,"[43.6, 43.9]",265866,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Barcelona,217,['876e1c10-6548-4dd3-9a51-c5fee2bc461d'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.082,Clearance,True,2014/2015
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,06e3700f-a855-4233-b2ec-62d49ad8d8d3,1286,,,"[5.9, 53.9]",265866,29,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,56,Barcelona,217,,45,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:29:45.849,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a97b3396-beb8-4e74-b1e1-8b4a5812f791,1288,,,"[5.3, 55.6]",265866,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fidel Chaves de la Torre,23825.0,Left Wing,57,Barcelona,217,['b8e52e37-9175-4f18-addc-6fbb2e62c21c'],18,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:30:18.712,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,e7f9a9b3-c4a3-43b7-aac4-8468384f9fee,1295,,,"[8.4, 51.2]",265866,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rene Krhin,3160.0,Right Defensive Midfield,57,Barcelona,217,['6505208e-6d28-4516-8522-4b8c58623038'],24,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:30:24.624,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,0cc57edf-3d83-4f10-8cc6-9c7cb8c31041,1334,,,"[10.5, 32.9]",265866,31,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rene Krhin,3160.0,Right Defensive Midfield,58,Barcelona,217,['2c6ff34d-2418-4081-9f40-8c4cf316df53'],31,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:31:31.307,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,668e1dd6-797d-40d8-be2c-a8c5d114d8df,1472,,,"[16.0, 37.7]",265866,34,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,64,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:34:59.982,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,bcf9b58d-c9e1-492f-9ec8-3ee33a809448,1584,,,"[4.8, 30.4]",265866,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Right Back,67,Barcelona,217,['058246ab-facb-4adc-aaee-daf9650a5d2f'],32,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:36:32.556,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,26281d96-8ed8-4964-b803-674b6c1f2811,1642,,,"[13.4, 42.1]",265866,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Íñigo López Montaña,26573.0,Right Center Back,69,Barcelona,217,['cea52dae-2957-45ed-8fa4-c84a4d658869'],6,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:38:06.668,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,e6c369cb-8a04-4593-a8fd-a80dd453f7b2,1677,,,"[26.1, 31.8]",265866,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Eduardo Delgado Pacheco,24139.0,Center Attacking Midfield,69,Barcelona,217,,32,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:38:32.611,Clearance,True,2014/2015
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,ccffd2f1-a210-4b09-94c4-d2fe5644f595,1729,,,"[7.5, 49.1]",265866,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aleksandar Pantić,27239.0,Left Center Back,73,Barcelona,217,"['5e8b3d95-37ae-4baa-8929-f951e7c67748', '88b2ad3b-cd21-47c5-8458-5effb0b6ea26']",31,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:41:31.443,Clearance,True,2014/2015
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,09cdfbd8-82e1-44d3-99b3-c776ab059665,1730,,,"[13.7, 45.1]",265866,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,73,Barcelona,217,,33,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:41:33.041,Clearance,True,2014/2015
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,82182ecd-8489-4155-b38f-bf9c3661e00b,1821,,,"[58.5, 32.9]",265866,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Córdoba CF,373,"['0d4da50c-fadb-457c-9ddd-f65887daaa63', 'b1b4a799-6dd2-4083-a450-893dc6736609']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.087,Clearance,True,2014/2015
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,b2a0b364-8c67-4bad-898e-50ca6949ab1d,1882,,,"[30.8, 74.5]",265866,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,83,Córdoba CF,373,"['08bbd1ed-8eae-4de9-ab1d-b3fcc07cf508', '12099c9a-f8d7-43bf-85a2-daf3ad7e4895']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.603,Clearance,True,2014/2015
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,53a7bfc3-965d-4099-b130-67eb95bece1b,2104,,,"[32.1, 21.8]",265866,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Córdoba CF,373,"['a3619d5a-833e-41c7-8892-3839b184b1c3', 'd823412e-8c35-4a84-977d-17d7eb453106']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.035,Clearance,True,2014/2015
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9b318afb-0533-4a4b-a7f4-e370b690fb7f,2183,,,"[6.3, 34.8]",265866,50,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edimar Curitiba Fraga,27238.0,Left Back,92,Barcelona,217,,3,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:05:03.231,Clearance,True,2014/2015
